"HKB0044_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0651_3000_N"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0004_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0196_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0005_3000_N"	"HKB0036_3000_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0149_3000_N"	"HKB0194_3000_N"	"HKB0210_3006_T"	"HKB0214_3000_N"	"HKB0562_3000_N"	"HKB0016_3006_T"	"HKB0084_3000_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0225_3000_N"	"HKB0538_3000_N"	"HKB0132_3006_T"
"HAAO"	6.38922261635589	2.81147103052984	5.64010029789039	1.84799690655495	2.81352468929781	2.9126498648972	1.51096191927738	2.98550043030489	2.77820857639809	1.73984810269933	2.50842865253186	3.99548451887751	1.59931779369823	2.28688114778816	2.34198574722862	2.92219784839637	1.6959938131099	4.0241423458978	2.48026512205446	2.23572705983806	4.74416109557041	3.03210084316702	1.88362081628567	2.53106949272595	2.08065766334523	2.48542682717024	2.41142624572647	2.08746284125034	2.93545974780529	2.68481873755322	1.88752527074159	2.72465027173297	2.53356334821451	2.16671544496642	3.51222688651396	4.0071955014042	3.70929063572336	3.55704241526372	3.83187724119167	3.5033487351675	3.18745105402733	3.27351588970212	3.80012335282653	3.02856915219677	3.29130885982897	3.32192809488736	3.59454854955035	3.04439411935845	3.63459326844576	3.36317107711924	3.37573453858316	3.50207595604579	3.60999129521268	3.40871186102943	3.13586316536868	3.43028527297778	2.73984810269933	3.3547342399706	3.05831649559082	3.65306001710456	3.36876834909033	3.09761079662642	3.50969584193339	3	3.49569516262407	3.36036427654347	3.72137265947682	3.52606881166759	3.52606881166759	2.85399564717639	3.27351588970212	5.10559427579519	3.20633064787105	3.36176835941915	3.09761079662642	3.43562859405209	3.55949181320504	3.59454854955035	3.03913839390696	3.47248777146274	3.10265813136374	3.35191096110308	3.48928602262588	2.65535182861255	2.67129337248158	2.94485844580754	2.86393845042397	2.91456452349394	3.14567745519564	3.26303440583379	3.13257684267001	2.69376571221778	3.08065766334523	3.63807383718072	2.31614574229336	3.70376517879341	2.79493566280354	3.84197311892718	2.93357263826102	6.01346225980656	3.60999129521268	3.56924802986718	2.91838623444635	2.34482849699744	2.92219784839637	3.15704371014558	2.22650852980868	3.33342373372519	2.9560566524124	1.58014548442338	2.4032677223393	2.53605290024021	1.84799690655495	2.37573453858316	1.40053792958373	2.97269265400426	3.36176835941915	1.70043971814109
"CCL25"	0.298658315564515	0.137503523749935	0.31034012061215	0.333423733725192	0.622930350920177	0.55581615506164	0	0.815575428862573	0.485426827170242	0.0976107966264223	0.887525270741587	0.432959407276106	0.0565835283663675	0	0.16349873228288	0.0976107966264223	0.443606651475615	0.31034012061215	0.641546029087524	0.16349873228288	0.0976107966264223	0	0.070389327891398	0	0	0	0.0840642647884746	0	0	0.713695814843359	0.070389327891398	0.286881147788162	0.298658315564515	0	0	0	0	0.0976107966264223	0	0.214124805352847	0.0976107966264223	0	0.0840642647884746	0	0	0	0	0	0	0	0.111031312388744	0	0.0840642647884746	0	0	0	0	0	0	0	0.0840642647884746	0	0	1.15055967657538	0.124328135002202	0	0	0	0	0.214124805352847	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0.111031312388744	0	0.124328135002202	0	0	0.070389327891398	0.070389327891398	0.189033824390017	0.27500704749987	0.422233000683048	0.400537929583729	0.070389327891398	0.111031312388744	0.214124805352847	0	0	0.0976107966264223	0.124328135002202	0	0.0976107966264223	0	0.124328135002202	0.137503523749935	0.0976107966264223	0
"LIPC"	1.0703893278914	0.263034405833794	0.650764559116902	0.831877241191673	0.53605290024021	0.584962500721156	0.27500704749987	0.526068811667588	0.389566811762726	0.575312330687437	0.176322772640463	0.970853654340484	0.0976107966264223	0	0.454175893185802	0.0565835283663675	0.0840642647884746	0.782408564927373	0.495695162624069	0.748461233004036	1.26903314645524	0.432959407276106	0.238786859587116	0.367371065648529	0.0565835283663675	0.948600847493356	0.344828496997441	0.37851162325373	0.970853654340484	0.799087306074004	0.20163386116965	0.454175893185802	0.176322772640463	0.55581615506164	0.37851162325373	0.669026765509631	0.411426245726465	0.389566811762726	0.344828496997441	1.20789285164133	1.35049724708413	0.0840642647884746	0.516015147003665	0.879705766282288	0.321928094887362	0.150559676575381	0.545968369105292	0.565597175854225	0.565597175854225	0.887525270741587	1.20163386116965	0.963474123974886	0.400537929583729	0.992768430768924	0.250961573533219	0.150559676575381	0.6959938131099	1.11103131238874	0.22650852980868	0.27500704749987	0.659924558402378	0.485426827170242	0.748461233004036	0.124328135002202	0.650764559116902	0.613531652917927	1.11769504266975	0.475084882948783	0.516015147003665	0.22650852980868	0.659924558402378	0.20163386116965	1.1243281350022	0.495695162624069	0.863938450423971	0.422233000683048	0.7311832415722	0.37851162325373	0.124328135002202	0.575312330687437	0.678071905112638	0.0565835283663675	1.48542682717024	0.189033824390017	1.02147972741045	0.650764559116902	0.75702324650746	0.815575428862573	0.650764559116902	1.02147972741045	0.863938450423971	0.823749360308273	0.739848102699327	0.978195629681652	0.286881147788162	1.52105073690096	0.411426245726465	0.333423733725192	0.565597175854225	0.411426245726465	0.970853654340484	0.765534746362977	0.286881147788162	0.20163386116965	0.622930350920177	0.895302621333307	0.250961573533219	0.137503523749935	0.604071323668861	0.823749360308273	0.863938450423971	0.150559676575381	0.214124805352847	0.344828496997441	0.464668267003444	0.53605290024021	0.879705766282288	0.0426443374084937
"GATA4"	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0.176322772640463	0	0	0	0	0.0840642647884746	0.0565835283663675	0.0285691521967709	0	0.070389327891398	0	0.070389327891398	0	1.58496250072116	0	0.0285691521967709	0	0	0.632268215499513	0.0426443374084937	0	0	0	0	0.0285691521967709	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.0143552929770701	0.0426443374084937	0	0	0.0565835283663675	0.0285691521967709	0	0.0285691521967709	0	0.070389327891398	0	0	0.0285691521967709	0	0.189033824390017	0	0.0426443374084937	0	0.0285691521967709	0	0	0	0	0	0	0	0.0840642647884746	0	0.0285691521967709	0.0565835283663675	0	0.111031312388744	0	0	0	0	0	0	0	0.070389327891398	0.0285691521967709	0	0.0565835283663675	0	0	0	0.0285691521967709	0.0143552929770701	0.070389327891398	0	0	0	0.070389327891398	0	0.0285691521967709	0	0.0285691521967709	0.0426443374084937	0	0	0	0	0.722466024471091	0	0	0	0	0	0	0	0.0426443374084937	0	0.0285691521967709
"KDM8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADH6"	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0.286881147788162	0	0	0.0285691521967709	0.0285691521967709	0.0840642647884746	0.0426443374084937	0	0	0	0.0285691521967709	0	0	0	0.0565835283663675	0.678071905112638	0	0.111031312388744	0	0	0	0	0.0285691521967709	0.0285691521967709	0	0.070389327891398	0	0	0.150559676575381	0	0.0285691521967709	0.0840642647884746	0	0	0	0.070389327891398	0.0285691521967709	0.0426443374084937	0.070389327891398	0.0285691521967709	0	0.137503523749935	0	0.321928094887362	0	0	0	0	0.0285691521967709	0.0426443374084937	0	0	0.0840642647884746	0.070389327891398	0.137503523749935	0.124328135002202	0	0.070389327891398	0	0	0.070389327891398	0.0285691521967709	0.111031312388744	0.0285691521967709	0	0	0.0426443374084937	0	0.070389327891398	0	0	0	0.070389327891398	0.27500704749987	0	0	0	0.070389327891398	0.0840642647884746	0	0.22650852980868	0	0	0	0	0	0	0.0976107966264223	0.0285691521967709	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0.0285691521967709	0	0	0	0	0
"ITPKA"	0.124328135002202	0.214124805352847	1.02147972741045	0.464668267003444	0.37851162325373	0.298658315564515	0.443606651475615	0.263034405833794	0.0285691521967709	0.855989697308481	0.0285691521967709	0.214124805352847	0.31034012061215	0.286881147788162	0.344828496997441	0.0426443374084937	1.25096157353322	0.887525270741587	0	0.367371065648529	0.250961573533219	0.238786859587116	1.85598969730848	0.963474123974886	2.70708299177171	1.0071955014042	0.411426245726465	0.137503523749935	0	0.27500704749987	0.678071905112638	0	0.855989697308481	0.475084882948783	0.070389327891398	0.0426443374084937	0.0565835283663675	0.176322772640463	0.0426443374084937	0.16349873228288	0.176322772640463	0.0840642647884746	0.0426443374084937	0.124328135002202	0.176322772640463	0.0565835283663675	0.070389327891398	0.137503523749935	0.0840642647884746	0.0565835283663675	0.0426443374084937	0.124328135002202	0	0.0565835283663675	0.137503523749935	0.0426443374084937	0.0426443374084937	0.0565835283663675	0.124328135002202	0.070389327891398	0.0426443374084937	0.150559676575381	0.0426443374084937	0.16349873228288	0.16349873228288	0.137503523749935	0.150559676575381	0.137503523749935	0.137503523749935	0	0.111031312388744	0.16349873228288	0.0976107966264223	0.137503523749935	0.111031312388744	0	0.111031312388744	0.0976107966264223	0	0	0.176322772640463	0.124328135002202	0.443606651475615	0.0426443374084937	0	0	0.0426443374084937	0.0840642647884746	0.20163386116965	0.0976107966264223	0.111031312388744	0.0565835283663675	0.111031312388744	0.150559676575381	0.0426443374084937	0.0565835283663675	0.0426443374084937	0.16349873228288	0.0426443374084937	0.16349873228288	0.0285691521967709	0.0976107966264223	0.176322772640463	0.985500430304885	0.0976107966264223	0.0976107966264223	0.475084882948783	0.286881147788162	0.0565835283663675	0.765534746362977	0.7311832415722	0.956056652412403	1.08406426478847	1.11769504266975	0.432959407276106	0.0565835283663675	0.0426443374084937	0.189033824390017
"RHOJ"	1.4594316186373	2.65764000520782	1.57531233068744	1.81557542886257	1.98185265328974	2.1243281350022	1.17632277264046	1.85996954822103	1.22650852980868	1.87970576628229	1.4905701304462	2.18903382439002	0.75702324650746	2.95791459863299	3.1243281350022	3.27649666564036	1.88752527074159	3.4594316186373	3.4262647547021	2.94485844580754	2.35049724708413	3.99457972421575	2.01435529297707	3.61706334388818	2.65306001710456	2.33628338786443	3.23419472295381	2.13422093976063	3.80838505065609	3.29865831556452	1.94485844580754	3.21101219348551	2.14404636961671	1.97819562968165	3.64731450954714	3.97177344719337	3.55949181320504	4.45285896471381	3.74416109557041	4.2667865406949	3.73226919950145	4.05831649559082	3.58255600301406	3.14567745519564	4.33771109212829	4.02680005934372	3.36457243229586	3.06177619758669	3.67016051412663	2.83390207666916	3.26903314645524	3.72465027173297	4.04176864995163	2.44095219802964	3.57046293102604	3.00180224263399	2.83187724119167	2.99276843076892	3.59215800212536	3.86591881455221	3.76871365703048	2.42223300068305	3.54720302475693	3.27202318906105	4.35825558670513	2.93168305705981	3.76128527336162	3.06695024392463	4.25171909260596	3.78345665436024	4.22496636500027	4.56437816856506	4.27276973243651	2.90496571868403	3.03210084316702	2.97636363573276	4.13504228623365	4.268284666521	2.8499992594661	3.83491342970104	3.24792751344359	3.0703893278914	4.00539998774259	3.07553263116736	3.23725777090037	3.0036022366802	3.56803210477128	2.82374936030827	2.82984955984469	3.81557542886257	3.74092756031863	3.86294724802092	3.37295209791183	3.78450398292957	2.25096157353322	4.39985467357243	3.1407786557828	4.33913738491959	3.45154083301783	3.20163386116965	4.16188768237689	4.10601323762212	2.37573453858316	1.78240856492737	3.18903382439002	4.27947129564447	2.12101540096137	4.62993940943954	4.1168637576909	2.07382023329167	1.25096157353322	2.89336221076387	2.31903981556254	2.83592407425437	1.81966818349646	3.54966917072649	3.83390207666916	1.32192809488736
"CLEC1A"	0.641546029087524	1.55581615506164	1.22032995487956	1.18903382439002	0.895302621333307	1.9560566524124	0.925999418556223	1.71369581484336	1.31034012061215	1.35049724708413	1.14404636961671	1.83592407425437	0.925999418556223	2.29278174922785	1.71369581484336	2.04264433740849	1.28095631383106	2.37573453858316	2.81966818349646	1.86393845042397	1.32768736417605	2.58255600301406	1.0071955014042	2.72900887033786	1.05658352836637	1.41142624572647	2.06695024392463	1.41683974191283	1.46466826700344	1.70043971814109	1.40053792958373	1.81557542886257	1.799087306074	1.38404980679516	2.50589092972996	2.72683121703249	2.76977173924945	2.63691458035588	2.68706068833989	2.95977015521147	3.26603689399532	2.114367024952	3.18269229751619	2.82374936030827	2.84197311892718	2.68929916053589	3.05658352836637	2.70487196445635	2.46988597627446	2.57288966842058	2.83794324189103	2.33628338786443	1.94860084749336	2.39231742277876	2.27500704749987	2.97636363573276	2.42223300068305	3.46205231879643	2.21723071622067	2.64385618977472	2.30742852519225	2.61353165291793	2.33628338786443	2.19849415363908	3.01256867350306	2.70487196445635	2.9429835981871	2.44890095114513	2.66902676550963	2.36176835941915	2.93168305705981	2.02502879449152	3.0703893278914	2.96162332828694	3.35191096110308	2.32768736417605	2.52356195605701	2.37295209791183	2.60880924267552	3.25247621413522	2.83592407425437	3.19534759832222	3.29425313644451	2.68257329734758	3.59215800212536	3.39506279951758	2.33342373372519	2.20163386116965	2.67807190511264	2.53605290024021	1.96347412397489	2.67807190511264	3.1554254317472	2.08746284125034	3.33485426933163	2.51853513898218	2.43829285157915	2.81352468929781	2.18269229751619	1.8073549220576	1.87970576628229	1.96716860753263	1.32192809488736	1.03562390973072	1.91838623444635	1.60880924267552	0.584962500721156	1.92219784839637	1.54101915313356	1.10433665981474	0.933572638261024	1.26303440583379	1.34482849699744	1.13750352374994	0.722466024471091	2.47508488294878	1.87970576628229	0.910732661902913
"KLF2"	3.854993016757	4.2364926183813	3.45811948117451	4.16349873228288	3.1554254317472	4.25776496857139	2.41413553298445	2.74846123300404	1.56071495447448	3.30305008468167	3.36317107711924	5.21179097625254	3.44890095114513	4.44691786486603	5.15137177625395	5.52293456094346	4.54411440220947	5.81864608282254	4.78502736223547	5.36772051340145	3.17312743348066	5.70043971814109	3.91456452349394	4.91025296279928	4.23725777090037	4.26903314645524	4.91886323727459	4.20241772157518	3.08915913191124	5.03254169727004	3.48800077083407	4.12018602753186	4.80632405739003	3.74738739965272	5.77557736093065	6.50191677967437	5.98367769469807	5.14323013477689	4.56010351346474	5.93428059364002	6.34074028063018	5.08406426478847	6.3533232911629	6.25001411501037	5.8497491172824	4.94906796585291	6.67369774691144	5.72437742160622	4.34127418369217	6.50636709290306	6.88630626345243	6.74375729978267	5.35860724911781	6.79090233319204	6.27835652801072	7.19495379593384	5.64990281989314	6.45877569908024	5.14036967065153	6.14791719108402	5.32732808262995	6.59514556799086	6.17092652528738	6.2881739681123	6.11831819221838	5.37399614213124	6.98788928130278	6.26115467261557	7.87498134765377	6.50271248596606	5.98276546258365	4.52794609890826	6.37086174008529	5.35297033824593	6.81685566236649	5.59215800212536	6.05463144878297	6.75582227937822	5.71066869967463	7.09328550387792	6.36684673526264	5.77399632511117	6.96912746057068	5.53698537579194	6.83832152141272	6.083000565676	4.32624970083746	6.09381367340273	5.08321336824898	5.7273759385949	4.73552217729654	4.4541758931858	6.29333369530646	4.84699468696557	4.28243980500639	6.05636676102453	5.77478705960117	4.603477988254	3.70597790168252	4.37364821133469	4.29939120612683	4.60703434594862	3.43962313755712	3.29865831556452	4.60229058486114	4.1586601753465	1.97085365434048	4.78293270482084	4.27052894238072	3.91552090075196	3.43295940727611	4.05137210172103	4.35049724708413	4.61294219630467	3.08576455377831	5.34518344718767	3.32048467801769	3.51727569320958
"OTC"	0	0.0976107966264223	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.31034012061215	0.344828496997441	0	0	0	0.16349873228288	0.286881147788162	0	0.475084882948783	0	0.495695162624069	0.137503523749935	0.124328135002202	0.070389327891398	0	1.01435529297707	0	0.070389327891398	0.773996325111173	0	0.0840642647884746	0.659924558402378	0	0.16349873228288	0.0976107966264223	0.0426443374084937	0.286881147788162	0.650764559116902	0.659924558402378	0.400537929583729	0.411426245726465	1.09085343045111	0.20163386116965	0	1.18269229751619	0.176322772640463	0.659924558402378	0.970853654340484	0.807354922057604	0	0	0.20163386116965	1	0.855989697308481	0.485426827170242	0.176322772640463	0.545968369105292	0.189033824390017	0	0.0426443374084937	0.344828496997441	0.176322772640463	0.0426443374084937	0.298658315564515	0.356143810225275	0.0565835283663675	0.16349873228288	0.454175893185802	0	1.35049724708413	0.344828496997441	1.48026512205446	0.189033824390017	0.594548549550354	0.111031312388744	0.411426245726465	0.443606651475615	0.475084882948783	0.263034405833794	1.24488705912353	0.75702324650746	0.739848102699327	0.516015147003665	0.75702324650746	0.20163386116965	1.32768736417605	0.411426245726465	0.124328135002202	0.545968369105292	0.298658315564515	0.0565835283663675	0	0.505890929729957	0.422233000683048	0.6959938131099	0.263034405833794	0.176322772640463	0.150559676575381	0.16349873228288	0	0	0.0285691521967709	0.111031312388744	4.38404980679516	0	0	0	0	0.0840642647884746	0	0.0565835283663675	0	0.070389327891398	0.356143810225275	0.124328135002202
"GIMAP1"	2.94673086014031	3.54225804976692	3.13422093976063	3.12763327972587	2.48800077083407	3.93168305705981	2.61353165291793	3.28835856219366	3.41683974191283	3.10265813136374	3.0496307677246	4.32264926213102	3.41278152533848	3.44360665147561	3.5668151540109	3.51222688651396	2.85598969730848	3.73009646559547	3.0686708106651	3.24336442569366	2.65764000520782	3.90110824301451	3.28835856219366	4.18428029441938	2.80529245560071	3.76977173924945	3.10601323762212	2.91073266190291	3.66562016406638	4.45549162062847	3.09254574154357	2.9126498648972	4.68985823631925	3.41818994794577	3.77082904603249	3.1407786557828	3.79285535236249	3.80322703643493	3.32192809488736	4.13914201914569	4.64904056563445	3.31614574229336	4.32768736417605	4.68650052718322	3.66106547980695	3.50969584193339	4.29278174922785	4.37989816352469	4.14486214291573	4.09085343045111	4.54720302475693	4.02059109477325	3.5033487351675	4.19140472885276	3.81659970653491	4.47702965301306	4.31251996747495	3.88655014732434	3.70818723602071	4.0071955014042	3.37573453858316	4.22650852980868	4.14159627838382	3.66106547980695	3.97452931248388	4.31903981556254	4.12845838414693	4.11852584893567	3.96439863220318	3.86195536414487	3.78031009904338	3.28835856219366	3.86096279785812	4.2637856138908	4.40531168259745	4.42559357765306	3.91456452349394	3.84599177066457	4.01435529297707	4.04264433740849	4.59395128394841	4.52919626799939	4.5981269599196	3.74092756031863	4.26453643099903	4.23419472295381	3.5765221379205	3.84297883178833	4.61529857909211	3.68929916053589	3.62877359520165	4.00090140274153	4.35966172233388	3.54843662469604	4.1407786557828	3.68706068833989	3.64154602908752	3.45285896471381	2.8972404255748	3.26153081524341	2.90496571868403	3.32768736417605	3.06004738366994	2.96716860753263	2.81557542886257	3.03033607837096	2.02147972741045	3.19377174339668	2.6915341649192	2.57773093149008	2.77610398807316	3.15704371014558	2.32481060342048	2.46466826700344	2.63691458035588	3.28983446517751	3.40190347160796	2.41683974191283
"SOX18"	1.790772037862	2.58976348698498	1.56071495447448	4.52105073690096	1.93734439215023	1.97085365434048	1.26303440583379	0.956056652412403	2.7158933705476	1.52105073690096	2.09423606984577	1.81966818349646	1.35614381022528	1.72246602447109	2.15055967657538	2.06004738366994	1.43829285157915	3.26002565596146	1.85996954822103	2.65535182861255	1.81147103052984	3.87970576628229	2.30451104180995	3.22958792274065	3.21567859660793	2.84398384404833	2.13093086982645	1.90303827011291	1.64616265715789	3.24184018356467	1.76977173924945	2.12101540096137	1.40053792958373	2.21101219348551	3.1811025507538	2.48026512205446	4.04875931191986	3.83390207666916	1.6959938131099	2.56315813040281	3.67016051412663	3.34056226902641	3.39780296186249	3.61470984411521	1.94110631094643	1.85996954822103	2.53605290024021	3.06004738366994	2.52857131887076	3.48155728070859	3.1811025507538	2.75060650483559	2.59454854955035	3.88557436437143	3.06522762277562	4.05050169744673	4.0866139474095	2.65306001710456	2.33628338786443	4.66505161428921	2.10768786931437	3.48928602262588	4.83289001416474	3.45549162062847	3.03386345186628	3.23266075679027	3.60644222813161	4.26978123827438	4.43295940727611	4.39917109381982	1.63691458035588	3.03913839390696	2.50842865253186	2.96901230751632	2.52606881166759	4.59454854955035	3.58496250072116	4.22419466397043	3.99004721957379	3.32337006906127	3.92219784839637	2.70487196445635	3.83895176695194	2.6915341649192	3.09423606984577	2.74416109557041	1.48026512205446	2.30158764660319	2.97819562968165	2.5385381636298	2.88947354253111	2.50842865253186	2.73335434061383	1.52105073690096	1.28688114778816	2.10433665981474	2.83390207666916	1.26303440583379	0.823749360308273	3.07895134139482	2.66448284036468	2.22342254993494	1.89917563048051	1.09761079662642	1.65992455840238	2.82374936030827	1.4541758931858	3.77820857639809	2.1243281350022	1.74416109557041	1.58014548442338	2.60644222813161	1.18269229751619	1.81147103052984	1.33913738491959	1.98550043030488	1.58014548442338	1.47508488294878
"FGL2"	4.22496636500027	4.68537955195908	4.38335869538511	3.95233356636969	4.59454854955035	6.03672310600552	4.28243980500639	5.16751850373522	5.73903797911741	4.603477988254	4.55213110825378	5.86690797814317	4.74792441623844	4.99322146736894	5.15461561132689	5.58676474335514	4.04439411935845	5.71506967937999	5.74926608381481	4.65821148275179	4.54039930563062	5.67044381212281	5.14730669878029	5.61765111942733	4.29572302453997	5.44128427192704	5.57410150808939	5.35649598770558	5.08915913191124	5.50716034911752	4.19377174339668	4.63052196347164	5.78424222205778	4.99819550315325	4.74899785009815	5.82171021503467	5.05484847699562	5.43162295971329	4.38956681176273	5.35402893805439	6.93191939010004	5.17392693199981	6.49329507050358	5.58706489836317	6.02103547951136	5.73498052343589	6.06630450200819	5.76075320806299	5.50366675457602	5.89044669267991	7.09782145517113	5.91073266190291	4.91695427895322	5.69097573834328	5.00315244866692	5.3215673760354	5.40973035386445	6.38784501296558	4.92362461136832	5.31469652565629	5.21606678308703	5.32228872357088	5.92908083524258	5.32768736417605	5.09803208296053	5.21140163741847	6.4615613000019	5.36632221424582	6.3327079336406	5.78214642355464	5.91456452349394	5.17352723812251	6.00292750206307	5.31976242766925	7.1006623390052	6.47929524299885	5.86418614465428	5.78868571061353	5.73957811204805	5.48992821940518	6.03165985430805	6.00697118436404	6.22958792274065	5.56864019541922	6.415657274159	6.20750245925879	5.44393811501318	5.39163026151743	5.21023299009585	6.58210433746144	5.08023127201926	5.50589092972996	5.49281457256712	5.17712050284652	5.63691458035588	5.89530262133331	5.19140472885276	5.20906339534927	5.12887075946512	4.85049941375812	4.44028782084042	4.67694435910691	4.86591881455221	4.52481592835751	4.72519581722666	4.48928602262588	4.43629511983936	5.80915716469159	4.79233480570669	4.56071495447448	4.16349873228288	4.76818432477693	4.14730669878029	4.2149019101607	4.50271248596606	4.51159454153741	5.30815697511476	3.45285896471381
"PLPPR4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MSRA"	1.98185265328974	1.98185265328974	2.95977015521147	2.29865831556452	1.98550043030488	2.99638874644762	2.55090066464752	3.23266075679027	2.37851162325373	1.91838623444635	2.17632277264046	2.77610398807316	2.19849415363908	2.29278174922785	2.58736499093646	2.74200621086674	2.08065766334523	3.79389588254888	3.26903314645524	2.1407786557828	3.03738222200308	3.16027483140859	2.46466826700344	2.790772037862	1.74846123300404	2.87970576628229	2.77820857639809	2.47767732756531	2.93734439215023	2.50589092972996	1.93734439215023	2.6959938131099	2.5033487351675	2.93734439215023	3.34624777408278	3.39780296186249	3.83289001416474	4.07980475463526	3.68929916053589	3.92599941855622	3.51853513898218	3.36597242759338	3.61353165291793	3.99548451887751	3.45811948117451	3.45285896471381	4.10852445677817	3.70376517879341	3.5909612413426	3.4944156103975	3.790772037862	3.63923216324928	3.91647664443772	3.73768676140986	3.20163386116965	3.83895176695194	3.90496571868403	3.87184364850932	3.16832111573972	3.43162295971329	3.54843662469604	4.0686708106651	3.57288966842058	3.42088657497553	3.77925972037238	3.605257262939	3.69821847822441	3.17312743348066	3.83592407425437	3.64500988439109	3.57410150808939	3.73984810269933	3.80426011563474	4.07553263116736	3.78135971352466	3.790772037862	3.49569516262407	3.91838623444635	3.77505054148317	3.74631276642546	4.03386345186628	3.86789646399265	4.47767732756531	4.02236781302845	3.71369581484336	3.84699468696557	2.97636363573276	3.56193705962243	3.6915341649192	3.42088657497553	3.69488019279919	3.39094277280254	4.45285896471381	3.53231695933277	3.80322703643493	3.97452931248388	3.70597790168252	3.03738222200308	3.24944534108584	3.49185309632967	3.38543103719352	3.61706334388818	1.86789646399265	2.07382023329167	3.45285896471381	3.44890095114513	4.17632277264046	3.27947129564447	3.78135971352466	1.64616265715789	1.75702324650746	3.54596836910529	2.87184364850932	2.72246602447109	2.9429835981871	3.70265754339091	3.27052894238072	1.44360665147561
