"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0064_3004_T"	"HKB0220_3003_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0719_3001_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3002_T"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0164_3006_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0182_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"
"MAP1LC3C"	0.321928094887362	0.20163386116965	0.422233000683048	0.823749360308273	0.613531652917927	0.839959587489532	0.443606651475615	2.78868571061353	1.41142624572647	0.584962500721156	0.20163386116965	1.80322703643493	0.20163386116965	1.56559717585423	0.321928094887362	1.23266075679027	1.4905701304462	1.1243281350022	0.948600847493356	0.887525270741587	0.863938450423971	1.38404980679516	2.3305584000308	2.71149490665009	0.367371065648529	0.238786859587116	0	0.31034012061215	0.432959407276106	0.356143810225275	0.176322772640463	0.189033824390017	0.070389327891398	0.948600847493356	0.214124805352847	0.176322772640463	2.58496250072116	2.27500704749987	0.799087306074004	2.07382023329167	1.48542682717024	2.877744249949	1.78240856492737	2.24184018356467	1.09085343045111	5.23304440126558	1.76977173924945	2.38128337250378	4.01077983875324	2.59693514238723	2.59693514238723	3.08236196955747	2.07724299893246	2.23266075679027	2.95046841415012	2.28983446517751	4.22804904788446	3.89820835250872	1.66448284036468	2.02502879449152	3.7279204545632	2.44360665147561	3.6667565918848	3.34340782229781	1.85996954822103	2.56071495447448	2.45680614923047	2.02856915219677	3.611172380044	1.20789285164133	1.16992500144231	1.65992455840238	4.30669970727279	2.55826763405574	2.50589092972996	4.49185309632967	5.14200491598488	4.00629802390037	2.09423606984577	3.72574115650395	2.70708299177171	2.14730669878029	1.58976348698498	2.61823865559545	1.92599941855622	3.06522762277562	2.78659636189081	2.57773093149008	2	1.84398384404833	3.57410150808939	2.31903981556254	2.77820857639809	2.17312743348066	1.74416109557041	2.66902676550963	3.0703893278914	2.75060650483559	2.77820857639809	3.38543103719352	2.87381319835909	1.81147103052984	3.33628338786443	0.748461233004036	2.78240856492737	2.80529245560071	3.8499992594661	2.6507645591169	2.05311133645956	2.97269265400426	0.739848102699327	1.81966818349646	2.78031009904338	2.82781902461732	3.0071955014042	1.63226821549951	0.422233000683048	0.389566811762726	0.137503523749935	0.27500704749987	0.124328135002202	0.565597175854225	0.111031312388744	0.0565835283663675	2.56315813040281	0.238786859587116	1.17632277264046	0.839959587489532	0.27500704749987	0.286881147788162	0.0565835283663675	0.124328135002202	0.37851162325373	0.286881147788162	0.565597175854225
"GYPE"	0.526068811667588	0.27500704749987	0.22650852980868	0.739848102699327	0.16349873228288	0.400537929583729	0.238786859587116	0.565597175854225	0.575312330687437	0.659924558402378	0.189033824390017	0.855989697308481	0.070389327891398	0.632268215499513	0.0976107966264223	0.516015147003665	0.150559676575381	0.632268215499513	0.124328135002202	0.815575428862573	1.01435529297707	0.411426245726465	0.0565835283663675	1.03562390973072	0.070389327891398	0.070389327891398	0	0.0426443374084937	0.0976107966264223	0.250961573533219	0.0976107966264223	0.16349873228288	0.0426443374084937	0.176322772640463	0.0976107966264223	0.189033824390017	1.08406426478847	0.286881147788162	0	0.475084882948783	0.475084882948783	0.22650852980868	0.400537929583729	0.356143810225275	0.37851162325373	0.895302621333307	0.250961573533219	0.516015147003665	0.6959938131099	0.678071905112638	0.37851162325373	0.400537929583729	0.879705766282288	0.839959587489532	0.925999418556223	0.411426245726465	0.985500430304885	1.07724299893246	0.84799690655495	0.333423733725192	1.1243281350022	0.713695814843359	1.17632277264046	1.10433665981474	0.970853654340484	1.08406426478847	0.0565835283663675	0.84799690655495	0.55581615506164	0.575312330687437	0.443606651475615	1.19534759832222	0.985500430304885	0.333423733725192	0.739848102699327	1.35614381022528	0.871843648509318	1.11769504266975	0.887525270741587	0.298658315564515	0.970853654340484	0.604071323668861	0.613531652917927	0.584962500721156	0.31034012061215	1.31034012061215	0.84799690655495	0.790772037862	0.687060688339892	0.565597175854225	0.871843648509318	0.659924558402378	0.790772037862	0.333423733725192	0.137503523749935	1.21412480535285	1.42223300068305	1.18269229751619	1.1243281350022	0.613531652917927	1.40599235967584	0.16349873228288	0.7311832415722	0.150559676575381	0.739848102699327	0.443606651475615	0.978195629681652	0.400537929583729	0.613531652917927	0.454175893185802	0.367371065648529	0.871843648509318	0.505890929729957	0.75702324650746	0.454175893185802	0.176322772640463	0.0426443374084937	0.16349873228288	0.150559676575381	0.0285691521967709	0.124328135002202	0.238786859587116	0.0426443374084937	0.111031312388744	0.0840642647884746	0.070389327891398	0.37851162325373	0.214124805352847	0.150559676575381	0.0426443374084937	0.22650852980868	0.0840642647884746	0.0426443374084937	0.238786859587116	0.124328135002202
"GLDN"	1.18269229751619	0.344828496997441	2.11769504266975	1.0703893278914	0.704871964456353	0.773996325111173	3.25096157353322	2.30158764660319	1.6959938131099	2.21101219348551	2.68032435684402	2.4032677223393	1	1.91838623444635	0.887525270741587	1.62293035092018	1.52105073690096	1.58014548442338	0.443606651475615	0.367371065648529	0.650764559116902	2.22958792274065	3.0408924306469	4.70984201927331	1.57046293102604	0.790772037862	0.948600847493356	1.80322703643493	1.89917563048051	0.31034012061215	0.516015147003665	0.53605290024021	1.05658352836637	0.454175893185802	1.0703893278914	0.584962500721156	4.26303440583379	1.71369581484336	1.43829285157915	3.31903981556254	3.47897180503294	2.61588707391606	1.57531233068744	1.38956681176273	1.55581615506164	3.56315813040281	0.978195629681652	3.36876834909033	4.87578006306849	4.03826057517535	1.91838623444635	2.60169651648096	4.68313498512609	2.58255600301406	4.00988458893184	3.24944534108584	3.92599941855622	3.68594014844598	3.23725777090037	1.82374936030827	5.24260250592898	2.99276843076892	4.40803246613065	4.52230689287139	3.6507645591169	3.42223300068305	2.15704371014558	1.77399632511117	2.77820857639809	1.63691458035588	1.97819562968165	4.36806987653208	2.74416109557041	3.0071955014042	3.39780296186249	3.65878273401283	3.48928602262588	3.71039319217052	2.79701297783614	3.0686708106651	2.75915583380027	3.69821847822441	1.35614381022528	2.8073549220576	2.33342373372519	4.75435307169213	4.99729240763651	3.65535182861255	1.15704371014558	4.09761079662642	2.51349074558812	2.49569516262407	3.59215800212536	3.1586601753465	0.895302621333307	3.91552090075196	4.02768487693716	4.33199177823206	3.76234881564413	3.48026512205446	4.24336442569366	3.0496307677246	2.50589092972996	0.765534746362977	2.98002530023873	2.43829285157915	4.69932952567316	2.23878685958712	3.18428029441938	2.62527048937469	1.38404980679516	2.56803210477128	3.21878116778407	4.67299099382775	5.10977842907866	1.19534759832222	0.84799690655495	1.43829285157915	0.137503523749935	0.176322772640463	0	0.454175893185802	1.28095631383106	1.87578006306849	1.64154602908752	0.978195629681652	0.650764559116902	1.84799690655495	0.594548549550354	0.344828496997441	0.411426245726465	1.05658352836637	2.16992500144231	0.765534746362977	1.19534759832222
"RGCC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CFH"	5.58315800387441	4.00809242094872	5.70293453197598	6.27724089833207	4.97452931248388	5.78424222205778	5.23955079661364	6.22670118455169	6.34411833452143	5.37295209791183	6.17891378466957	6.5552026338783	4.84549005094437	6.33199177823206	4.90110824301451	5.91790907385298	6.41227344467082	5.77847143419983	6.96947286459633	6.12184429787638	5.46368784220126	5.80658184262093	5.64385618977472	7.10381232942885	5.20084957463721	4.05918219921169	4.97361127551947	4.49697358099828	5.37051305246041	5.16510798514454	4.00539998774259	4.97682185236069	7.31324585178756	6.77676200178623	5.72273923629671	5.49153246180432	6.62673115067279	5.00045077177086	5.80709727493827	7.60806996772166	6.8592241619782	5.54936113292434	4.82680268428583	4.81864608282254	5.99163521647699	8.16244168372596	5.5765221379205	6.32012359804061	6.55028504908841	7.19406734734012	6.70224196077508	6.81070015418722	7.58541327249201	7.22872250762036	6.84937382266743	5.64760232900762	6.67863534782274	7.39780296186249	7.10339272787252	5.70873904135958	6.73579292798531	6.34571570878414	5.84749588378871	6.15886210620845	7.0923343111862	7.17990909001493	5.3327079336406	5.5478199565777	5.78267065867701	5.65391987311942	5.81455042346181	6.57908961472428	6.87011808396593	7.0767087267933	5.76579992328513	6.16188768237689	6.43895814789755	6.14974711950468	7.5531300715434	6.26322224452176	6.80451826988807	7.06511989062899	6.16450472565806	7.27742689653266	6.07446262070454	6.01636259876089	6.40224465525408	7.16309613843601	6.7775512222878	6.57818396809009	6.9627803538048	7.31632679205715	6.68706068833989	5.9884574728114	5.9429835981871	7.36062764619295	7.69814900934077	7.50318969917099	6.21626083716506	7.5090623863619	6.85099939471647	5.96347412397489	6.69515867847536	5.64472154721798	6.54889895286564	6.77320515698557	6.54473265593262	7.53628607563725	5.55151601762801	6.75248100445637	5.30597052098439	5.83743871485637	7.07606733894594	6.88655014732434	6.23016457788425	6.65721124844379	5.25927248703759	4.94532677726463	4.43629511983936	5.0574502721839	4.25776496857139	4.75435307169213	4.84197311892718	5.50620838930675	5.71204544855369	4.54287709935414	5.0518071070133	5.2637856138908	5.14241343787374	5.77689356852207	5.79623433517576	5.24260250592898	5.23457795978457	6.24830712008724	5.94157586181824
"HIGD1B"	0.84799690655495	0.411426245726465	1.0071955014042	1.18269229751619	1.0703893278914	1.41683974191283	0.687060688339892	2.09761079662642	2.07724299893246	1.01435529297707	0.84799690655495	1.85598969730848	0.739848102699327	2.16349873228288	0.641546029087524	2.22032995487956	1.05658352836637	1.63691458035588	1.13750352374994	2.48026512205446	0.526068811667588	2.26303440583379	1.02856915219677	2.5385381636298	0.985500430304885	0.111031312388744	0.84799690655495	1.38956681176273	1.10433665981474	0.641546029087524	0.604071323668861	0.495695162624069	0.400537929583729	0.53605290024021	1.35614381022528	0.37851162325373	3.57288966842058	1.33913738491959	1.53106949272595	2.51096191927738	2.18269229751619	2.20789285164133	1.58976348698498	1.62760683812965	1.6507645591169	1.790772037862	1.4276061727819	2.39780296186249	3.3547342399706	2.49569516262407	1.6507645591169	1.31614574229336	3.36876834909033	2.94860084749336	2.71808758396052	2.31903981556254	2.92409988564074	1.22650852980868	1.29865831556452	1.81147103052984	2.790772037862	1.35614381022528	3.03386345186628	3.19849415363908	2.85598969730848	3.36036427654347	1.4541758931858	1.98185265328974	2.09423606984577	1.81557542886257	1.09085343045111	2.46205231879643	3.0703893278914	2.33342373372519	2.36176835941915	3.70708299177171	2.31034012061215	3.13750352374994	2.19219416528334	2.41142624572647	1.6915341649192	2.43028527297778	1.48026512205446	2.06695024392463	1.17632277264046	3.9429835981871	2.1243281350022	3.29130885982897	1.33342373372519	3.0686708106651	2.30158764660319	0.333423733725192	2.37851162325373	2.34482849699744	1.99276843076892	2.28392177230762	2.79701297783614	2.611172380044	2.59215800212536	3.46988597627446	3.05137210172103	1.35049724708413	2.01435529297707	1.13093086982645	2.31614574229336	2.15380533607904	3.4369613378336	2.80529245560071	2.29278174922785	2.12763327972587	1.73984810269933	1.52606881166759	3.75808993420181	3.31469652565629	2.26603689399532	1.37851162325373	1.05658352836637	2.66220549965362	0.956056652412403	1.11769504266975	0.176322772640463	0	1.77820857639809	1.23266075679027	1.0071955014042	2.21101219348551	1.68706068833989	1.60880924267552	2.83592407425437	2.18903382439002	1.28688114778816	1.55090066464752	1.24488705912353	1.8073549220576	2.12763327972587
"CD1A"	1.6915341649192	1.58014548442338	0.31034012061215	0.495695162624069	1.50589092972996	1.70043971814109	0.839959587489532	1.51096191927738	0.464668267003444	0.389566811762726	0.495695162624069	0.137503523749935	0.641546029087524	0.0976107966264223	0.214124805352847	0.839959587489532	0.910732661902913	0.321928094887362	1.37851162325373	0.485426827170242	0.713695814843359	0.55581615506164	0.31034012061215	0.485426827170242	0.263034405833794	0.250961573533219	0.0285691521967709	0.632268215499513	0.0565835283663675	0.53605290024021	2.78240856492737	1.29278174922785	1.88752527074159	0.422233000683048	0.903038270112912	0.137503523749935	0.124328135002202	0.124328135002202	0.150559676575381	0.124328135002202	0.0426443374084937	0.150559676575381	0.238786859587116	0.16349873228288	0	0.0426443374084937	0.070389327891398	0.238786859587116	0	0.20163386116965	0.53605290024021	0.0285691521967709	0.0426443374084937	0	0.0840642647884746	0.070389327891398	0.0976107966264223	0.298658315564515	0.111031312388744	0	0.0840642647884746	0.0840642647884746	0.0285691521967709	0.0426443374084937	0	0.333423733725192	0	1.03562390973072	0.0565835283663675	0.22650852980868	0.0285691521967709	0	0.0426443374084937	0.411426245726465	0	0.150559676575381	0.0426443374084937	0.070389327891398	0.0840642647884746	0.575312330687437	0.238786859587116	0.0976107966264223	0	0.0426443374084937	0.20163386116965	0.0840642647884746	0.0976107966264223	0.137503523749935	0.0976107966264223	0.0976107966264223	0	0.16349873228288	0	0.0426443374084937	0	0.411426245726465	0.37851162325373	0.37851162325373	0.070389327891398	0.124328135002202	0.263034405833794	0.250961573533219	0.823749360308273	0.22650852980868	0.111031312388744	0.124328135002202	0.070389327891398	0.22650852980868	0	0.464668267003444	0.20163386116965	0	0.070389327891398	0.176322772640463	0	0	3.27947129564447	3.114367024952	0.7311832415722	0.344828496997441	1.50589092972996	0.55581615506164	1.13093086982645	0.650764559116902	0.0976107966264223	0.831877241191673	0.0976107966264223	0.0976107966264223	0.575312330687437	0.0976107966264223	0	0.298658315564515	0.214124805352847	0.0285691521967709	0.0976107966264223
"CD207"	1.64616265715789	1.73984810269933	1.16992500144231	1.87578006306849	2.64154602908752	3.36876834909033	1.61353165291793	3.07895134139482	1.86393845042397	0.545968369105292	0.713695814843359	1.13750352374994	1.17632277264046	0.298658315564515	0.575312330687437	2.03913839390696	1.73984810269933	1.70487196445635	0.823749360308273	1.11769504266975	0.748461233004036	0.84799690655495	0.111031312388744	0.16349873228288	0.863938450423971	0.807354922057604	0.31034012061215	0.22650852980868	0.20163386116965	0.53605290024021	3.39506279951758	1.79493566280354	1.85598969730848	1.6959938131099	0.823749360308273	0.495695162624069	0.070389327891398	1.20789285164133	1.04264433740849	0.75702324650746	1.22650852980868	1.02147972741045	1.25096157353322	1.38404980679516	0.871843648509318	0.713695814843359	1.22650852980868	1.40053792958373	0	0.831877241191673	1.29865831556452	1.21412480535285	0.333423733725192	0.55581615506164	0.704871964456353	1.02147972741045	0.356143810225275	0.823749360308273	0.799087306074004	0.238786859587116	0.565597175854225	0.84799690655495	0.454175893185802	0.0840642647884746	0.137503523749935	0.687060688339892	1.16992500144231	1.39506279951758	1.44360665147561	1.05658352836637	0.910732661902913	0.214124805352847	0.765534746362977	0.189033824390017	1.13750352374994	0.0840642647884746	0.22650852980868	0	0.37851162325373	0.963474123974886	1.13093086982645	0.985500430304885	0.970853654340484	0.879705766282288	1.01435529297707	0.22650852980868	0.748461233004036	0.411426245726465	0.6959938131099	0.985500430304885	1	1.02147972741045	0.286881147788162	0.669026765509631	1.44890095114513	0.454175893185802	0.189033824390017	1.08406426478847	0.070389327891398	0.687060688339892	0.367371065648529	0.839959587489532	1.05658352836637	0.7311832415722	0.650764559116902	0.970853654340484	0.263034405833794	0.687060688339892	0.669026765509631	1.58496250072116	1.17632277264046	0.970853654340484	0.150559676575381	0.765534746362977	0.879705766282288	0.815575428862573	4.95791459863299	5.18705508996806	2.15704371014558	0.84799690655495	1.4594316186373	0.895302621333307	2.23572705983806	1.49569516262407	0.516015147003665	1.85598969730848	0.992768430768924	0.367371065648529	1.23878685958712	0.505890929729957	0.356143810225275	1.48026512205446	0	0.27500704749987	1.70487196445635
"CD1E"	3.78972925137577	2.79285535236249	1.83592407425437	1.34482849699744	1.37295209791183	3.31469652565629	1.41142624572647	3.15055967657538	3.10936055940423	1.60880924267552	1.40599235967584	3.01435529297707	1.67355642399014	1.10433665981474	1.95977015521147	3.41142624572647	2.46466826700344	2.799087306074	1.59454854955035	2.23878685958712	2.96901230751632	1.94110631094643	1.1243281350022	1.72246602447109	1.25096157353322	1.02856915219677	0.238786859587116	1.11769504266975	0.739848102699327	0.333423733725192	2.64846544302731	1.62293035092018	0.632268215499513	0.422233000683048	1.72683121703249	1.31614574229336	0.189033824390017	0.422233000683048	1.52105073690096	0.584962500721156	1.35049724708413	0.594548549550354	1.31614574229336	1.05658352836637	0.495695162624069	1.23878685958712	0.111031312388744	1.6507645591169	0.321928094887362	0.6959938131099	1.64616265715789	0.895302621333307	0.584962500721156	0.6959938131099	0.389566811762726	0.871843648509318	0.27500704749987	1.73552217729654	0.22650852980868	0.432959407276106	0.250961573533219	0.356143810225275	0.111031312388744	0.0976107966264223	1.09085343045111	0.963474123974886	0.687060688339892	0.903038270112912	0.773996325111173	0.584962500721156	0.526068811667588	0.20163386116965	0.0840642647884746	1.48026512205446	0.831877241191673	0.16349873228288	0.650764559116902	0	0.799087306074004	1.21412480535285	0.970853654340484	0.622930350920177	0.765534746362977	1.01435529297707	1.58976348698498	0.659924558402378	0.823749360308273	0.933572638261024	1.22032995487956	1.08406426478847	0.485426827170242	0.863938450423971	0.75702324650746	0.411426245726465	0.799087306074004	0.678071905112638	1.36737106564853	0.443606651475615	0.238786859587116	0.659924558402378	0.992768430768924	1.06350294230616	1.88362081628567	0.632268215499513	0.475084882948783	1.11103131238874	0.454175893185802	1.28095631383106	0.84799690655495	1.05658352836637	1.92599941855622	0.575312330687437	0.910732661902913	0.475084882948783	0.250961573533219	0.454175893185802	2.21101219348551	3.13093086982645	0.356143810225275	0.650764559116902	1.11103131238874	1.11769504266975	1.36737106564853	0.475084882948783	1.15055967657538	1.10433665981474	1.70487196445635	0.985500430304885	1.33342373372519	0.367371065648529	0.20163386116965	0.367371065648529	0.333423733725192	0.356143810225275	1.11103131238874
"FCER1A"	2.10097764772482	1.56071495447448	3.93168305705981	2.18269229751619	1.97085365434048	3.86591881455221	1.41683974191283	4.17712050284652	4.52481592835751	3.08406426478847	0.333423733725192	3.94766615679601	0.687060688339892	2.50842865253186	1.02147972741045	2.95977015521147	3.99367436175058	5.24336442569366	1.56559717585423	1.96716860753263	0.887525270741587	1.11103131238874	1.68257329734758	3.29719141656586	0.678071905112638	0.20163386116965	0.111031312388744	0.790772037862	0.189033824390017	0.464668267003444	3.07724299893246	1.0496307677246	1.25096157353322	0.0840642647884746	0.773996325111173	0.622930350920177	2.10768786931437	1.57531233068744	2.99276843076892	2.84197311892718	3.29278174922785	2.87381319835909	3.25096157353322	2.3305584000308	2.18903382439002	3.71699089440494	2.51853513898218	4.29939120612683	1.6507645591169	2.21723071622067	3.14567745519564	2.67129337248158	2.9560566524124	2.70487196445635	2.57046293102604	2.94860084749336	2.1243281350022	4.65306001710456	2.67581593117227	1.91073266190291	2.18586654531133	2.09423606984577	1.52606881166759	1.61353165291793	2.57046293102604	2.80529245560071	3.01792190799726	2.32768736417605	1.89530262133331	3.04439411935845	1.90689059560852	1.29865831556452	1.62293035092018	3.06177619758669	2.57288966842058	1.87578006306849	2.83995958748953	1.42223300068305	3.20945336562895	1.41683974191283	2.99638874644762	1.95233356636969	2.21101219348551	2.73768676140986	3.61588707391606	1.9297909977186	2.12763327972587	2.59931779369823	2.93922657772821	3.73552217729654	2.23266075679027	2.97636363573276	2.50589092972996	2.75488750216347	2.87184364850932	3.16349873228288	3.7158933705476	3.38543103719352	1.74416109557041	2.66902676550963	3.43162295971329	3.17312743348066	3.88264304936184	2.52356195605701	3.12101540096137	3.05484847699562	2.69821847822441	3.81352468929781	2.96716860753263	3.06004738366994	2.0071955014042	2.46727948045998	2.32192809488736	2.41413553298445	2.31614574229336	2.77188557851537	3.09929520433778	3.70265754339091	0.650764559116902	0.485426827170242	1.30451104180995	1.9297909977186	1.97819562968165	0.895302621333307	2.78240856492737	1.51601514700366	2.85996954822103	0.807354922057604	2.0703893278914	0.739848102699327	1.02856915219677	1.55581615506164	0.464668267003444	0.669026765509631	1.06350294230616
"CD1B"	3.27798474729977	1.46988597627446	1.04264433740849	0.263034405833794	0.367371065648529	1.31614574229336	0.298658315564515	1.1243281350022	0.925999418556223	0.333423733725192	0.594548549550354	1.20163386116965	0.516015147003665	0.111031312388744	0.839959587489532	1.97085365434048	1.38404980679516	0.895302621333307	0.765534746362977	0.669026765509631	2.26303440583379	0.992768430768924	0.55581615506164	1.03562390973072	0.238786859587116	0.422233000683048	0	0.799087306074004	0.16349873228288	0.16349873228288	2.27798474729977	1.43295940727611	0.344828496997441	0	1.18903382439002	0.669026765509631	0.0976107966264223	0.111031312388744	0.214124805352847	0.070389327891398	0.422233000683048	0.176322772640463	0.22650852980868	0.37851162325373	0.150559676575381	0.263034405833794	0.070389327891398	0.189033824390017	0	0.22650852980868	0.855989697308481	0.176322772640463	0.27500704749987	0.400537929583729	0.238786859587116	0.16349873228288	0.0426443374084937	0.941106310946431	0.0565835283663675	0.0976107966264223	0	0	0.0565835283663675	0	0.333423733725192	0.687060688339892	0.389566811762726	0.0565835283663675	0.111031312388744	0.238786859587116	0.0426443374084937	0	0.0840642647884746	0.333423733725192	0.070389327891398	0.150559676575381	0.150559676575381	0	0.400537929583729	0.632268215499513	0.286881147788162	0.150559676575381	0.070389327891398	0.356143810225275	0.16349873228288	0.238786859587116	0.411426245726465	0.650764559116902	0.545968369105292	0.400537929583729	0	0.27500704749987	0.189033824390017	0.070389327891398	0	0.250961573533219	0.516015147003665	0.27500704749987	0	0.411426245726465	0.400537929583729	0.678071905112638	0.765534746362977	0.238786859587116	0	0.333423733725192	0.238786859587116	0.389566811762726	0.150559676575381	0.0840642647884746	0.411426245726465	0.176322772640463	0.333423733725192	0	0.111031312388744	0	0.485426827170242	1.1243281350022	0.263034405833794	0.37851162325373	0.20163386116965	0.389566811762726	0.22650852980868	0.124328135002202	0.20163386116965	0	0.594548549550354	0.22650852980868	0.454175893185802	0	0	0	0.27500704749987	0.0565835283663675	0.0976107966264223
"CD1C"	3.31179371775365	2.03913839390696	1.94110631094643	1.84398384404833	1.13093086982645	2.69821847822441	0.790772037862	2.75915583380027	2.8972404255748	1.57531233068744	1.0071955014042	2.89336221076387	0.948600847493356	0.815575428862573	1.46988597627446	2.3533232911629	2.71149490665009	2.45680614923047	1.52105073690096	1.56071495447448	2.66902676550963	1.71808758396052	1.1243281350022	2.77399632511117	0.613531652917927	0.389566811762726	0.176322772640463	0.807354922057604	0.356143810225275	0.31034012061215	1.73552217729654	1.17632277264046	0.669026765509631	0.298658315564515	0.933572638261024	0.910732661902913	0.432959407276106	0.807354922057604	1.59931779369823	1.02147972741045	1.40599235967584	1.25096157353322	1.53605290024021	1.14404636961671	1.31034012061215	1.9560566524124	0.963474123974886	2.30742852519225	0.516015147003665	1.19534759832222	1.67355642399014	1.23266075679027	1.88362081628567	1.76977173924945	0.948600847493356	0.895302621333307	0.545968369105292	2.77399632511117	0.713695814843359	0.765534746362977	0.839959587489532	0.815575428862573	0.678071905112638	0.704871964456353	1.51096191927738	1.49569516262407	1.43295940727611	0.879705766282288	0.887525270741587	1.31034012061215	0.713695814843359	0.344828496997441	0.713695814843359	1.67807190511264	1	0.526068811667588	1.09085343045111	0.367371065648529	1.66448284036468	1.02856915219677	1.22032995487956	0.659924558402378	0.799087306074004	1.23266075679027	2.02502879449152	1.33342373372519	1.13750352374994	1.71369581484336	1.95977015521147	2.07724299893246	0.84799690655495	1.86393845042397	1.4541758931858	1.06350294230616	1.16992500144231	1.43295940727611	2.25701061820602	1.63226821549951	0.722466024471091	1.20163386116965	1.60407132366886	2.11769504266975	2.78450398292957	1.11769504266975	0.773996325111173	1.60880924267552	1.25701061820602	1.94485844580754	0.687060688339892	1.39506279951758	1.66448284036468	0.739848102699327	1.0496307677246	1.04264433740849	0.815575428862573	1.24488705912353	1.8073549220576	2.70929063572336	0.214124805352847	0.356143810225275	0.584962500721156	1.15704371014558	1.35049724708413	0.55581615506164	0.855989697308481	0.713695814843359	1.30451104180995	0.526068811667588	1.18903382439002	0.422233000683048	0.27500704749987	0.443606651475615	0.214124805352847	0.0976107966264223	0.773996325111173
