"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"HKB0552_3000_T"	0.0419347009681414	0.0172854130299415	2.12825371232863e-14	0.0324651832012805	0.124654320036844	0.0690426842413049	2.12825371232863e-14	0.0398488171139926
"HKB0558_3000_T"	0.0124605228728561	0.0198225078908848	0.00591113477194406	0.0110906095676574	1.43586638317635e-14	0.00615367698042554	0.0771725936441464	0.126336578255724
"HKB0564_3000_T"	0.105763314706133	2.0925256718586e-14	0.000787544241717819	2.0925256718586e-14	0.00278463791833043	0.0848872718846058	0.123591603044178	0.124911474060611
"HKB0573_3000_T"	0.321282709098885	0.0546433054239729	0.117997918653253	0.0124065640165129	0.0154669286363239	0.106308368745017	0.0949188708793815	0.112329780052854
"HKB0576_3000_T"	0.0284690481713991	0.194998139614441	0.121903336584824	0.038931811736661	1.20876418871328e-14	1.20876418871328e-14	0.0187977587619452	0.323975249293458
"HKB0579_3000_T"	0.278503677026811	0.0979398240838911	0.0661917162554107	0.00842798814220959	0.0187296090693036	0.115021084329695	0.00797234711775236	0.192760178772744
"HKB0585_3000_T"	1.33983374939022e-14	0.00713672984394822	1.33983374939022e-14	0.0083966724380959	1.33983374939022e-14	1.33983374939022e-14	0.027094356741255	0.00126226092828336
"HKB0599_3000_T"	0.0335773610884028	0.0223154964774233	0.060062499773385	0.00641634808494205	1.3050389650713e-14	0.080729595342962	0.0381800292965591	0.145013677226964
"HKB0605_3000_T"	0.128236481611811	0.0276898323262031	0.110610249903391	0.0420740166346532	1.78507377264642e-14	0.00188568686282846	0.132022310204815	0.122678429077198
"HKB0620_3000_T"	0.157870433096171	0.00316353988804663	0.0685412886775414	2.19002937322741e-14	2.19002937322741e-14	0.0556556479991502	0.0407903220116462	0.0247196371015387
"HKB0626_3000_T"	8.5155530728749e-15	8.5155530728749e-15	8.5155530728749e-15	0.116331923719034	8.5155530728749e-15	0.00842790193704999	0.0642024530711176	0.0135749500265323
"HKB0629_3000_T"	0.0237108604825025	0.0299573021179217	1.46056697116835e-14	0.0168417047375396	1.46056697116835e-14	0.0181746508039343	0.0144326106429018	0.000108649912997172
"HKB0638_3000_T"	0.00547742143736102	1.60335263228062e-14	0.007464182646235	0.0292483726085434	1.60335263228062e-14	0.00310113143654671	0.0228876994336629	0.2084503867645
"HKB0644_3000_T"	1.26882776355159e-14	1.26882776355159e-14	0.00291674038358184	0.0708466994420803	1.26882776355159e-14	0.00629968359756401	0.0937344328871577	1.26882776355159e-14
"HKB0650_3000_T"	0.123864538388336	0.00197519223777292	0.118514125561003	0.0433926560964448	8.2808622102681e-15	0.125111437833645	0.024525094575748	0.0248012696884666
"HKB0653_3000_T"	0.074932521157336	1.66247334185279e-14	0.118546724194578	1.66247334185279e-14	1.66247334185279e-14	0.0198119701770249	0.130559851255836	0.0999074855967409
"HKB0656_3000_T"	0.00370144596328424	0.0211763872086537	0.00186003681872952	1.92322212345095e-14	1.92322212345095e-14	0.0253315089861613	0.143115027379186	0.065982476054828
"HKB0659_3000_T"	0.270124941146195	0.0500276440341847	0.193555244850001	0.000569823548228149	7.28499868264969e-15	0.0423469453334274	0.0621029147320807	0.0809590604320269
"HKB0665_3000_T"	1.31156250475902e-14	1.31156250475902e-14	1.31156250475902e-14	0.0328207004235797	1.31156250475902e-14	0.0144958903605109	0.124465581636031	0.28098330540508
"HKB0668_3000_T"	0.0478859884176746	0.0225268897129875	0.0576005727629895	0.0322744342865857	1.15807036634025e-14	0.00380693418073538	0.0158881481800266	0.123289408312888
"HKB0674_3000_T"	0.386662180588162	0.0488058599379597	0.136201620065168	0.0230234982317041	7.30880288007202e-15	0.0123629232786886	0.156501266884011	0.0615255902063805
"HKB0677_3000_T"	0.011901002586094	1.03156369340903e-14	1.03156369340903e-14	0.126693286508612	1.03156369340903e-14	0.0548434054851394	0.137092012700183	0.0428794231652654
"HKB0683_3000_T"	0.249998656757677	0.0139819939628743	0.178274083035465	1.79384168152477e-14	1.79384168152477e-14	0.0322156594745511	0.0344758760748275	0.0139258148192351
"HKB0692_3000_T"	1.090980199783e-14	1.090980199783e-14	1.090980199783e-14	1.090980199783e-14	1.090980199783e-14	0.0073331875815012	0.0463158337948394	0.0650637659313873
"HKB0698_3000_T"	0.0146874008137014	0.0229637310447025	0.0919798826912749	0.00728677451621688	1.55299415908774e-14	5.63633554620808e-07	0.0317818605948943	0.269642233334242
"HKB0701_3000_T"	0.0182069926332391	0.118697477949619	0.024812615023442	0.00855584229063474	1.45244866904857e-14	1.45244866904857e-14	0.035957055474925	0.41836060220625
"HKB0704_3000_T"	1.31912375900472e-14	0.00268856423171636	0.0202237103963779	1.31912375900472e-14	1.31912375900472e-14	1.31912375900472e-14	0.0367965198028906	0.0512877127154744
"HKB0710_3000_T"	0.174860189352335	0.063438919120415	0.381616202484454	0.00277552541492172	8.48909865270862e-15	0.0139411726820786	0.0386226018470338	0.000130170273378655
"HKB0713_3000_T"	1.18019508136627e-14	0.00186349584715641	1.18019508136627e-14	0.00221621567069235	1.18019508136627e-14	0.0355845672961833	1.18019508136627e-14	0.0712103577735427
"HKB0718_3000_T"	0.180291434707476	0.0540970349961885	0.302495983558638	0.0078973363132044	1.17092422231257e-14	0.0364226267607568	0.0621759213682373	0.121831734949092
"HKB0719_3002_T"	0.13507936648477	0.0215538288709919	0.00255170499920534	1.59871255817417e-14	0.200607339527149	0.0643740988588797	0.0293520273281845	0.0326876025568981
"HKB0721_3000_T"	0.0219779022808916	0.0229479355430634	0.0455670431997473	0.0101724254806435	1.22293325548869e-14	0.0151358485828907	0.0898178292221017	0.0458769407945147
"HKB0722_3002_T"	0.0449530465141837	0.00819192475003427	0.133224886966707	0.093975666295149	1.57522261568944e-14	1.57522261568944e-14	0.121272132881187	0.0633283541569118
"HKB0726_3000_T"	0.0453708824076688	0.0312831034344648	1.54747104469532e-14	0.00504187957546067	1.54747104469532e-14	0.0305450784472143	0.0531121246286823	0.0166229731126029
"HKB0734_3000_T"	1.52036280007366e-14	1.52036280007366e-14	0.0020131142567218	0.0594193496283526	1.52036280007366e-14	0.00717948467211197	0.127207850319405	0.126170253517258
"HKB0736_3000_T"	0.471903750794153	0.048924592180009	0.205552202323915	0.0240559912124001	7.51366753451437e-15	0.0209665728590365	0.00145727935643308	0.00991322962860849
"HKB0737_3000_T"	0.176873109046413	0.0181826130976805	0.0644473939045962	0.0176756793090699	0.00151101802070591	0.0196357469693952	0.0297201434204204	0.286354407294025
"HKB0744_3000_T"	1.44486405790505e-14	0.00712746985966832	1.44486405790505e-14	0.00458397716276459	1.44486405790505e-14	1.44486405790505e-14	0.0122065156954657	0.216410213372798
"HKB0748_3000_T"	0.115597432222116	0.00553545276486203	0.0888676204709758	2.12702758977639e-14	2.12702758977639e-14	0.0218401499791254	0.0362120510421638	0.0526323531013235
