"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0186_3002_N"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0161_3001_T"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0207_3001_T"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0208_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0650_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"MMP21"	0.20163386116965	0.124328135002202	0.0426443374084937	0.0565835283663675	0.124328135002202	0.411426245726465	0	0.0426443374084937	0.0426443374084937	0.111031312388744	0.0840642647884746	0.0976107966264223	0.176322772640463	0.0426443374084937	0.356143810225275	0.37851162325373	0.22650852980868	0.0285691521967709	0.137503523749935	0.0840642647884746	0.150559676575381	0.070389327891398	0.070389327891398	0.0565835283663675	0.16349873228288	0.137503523749935	0.0840642647884746	0.111031312388744	0.333423733725192	0.333423733725192	0.124328135002202	0.070389327891398	0	0.321928094887362	0.0565835283663675	0.20163386116965	0.432959407276106	0.516015147003665	0.0976107966264223	0.124328135002202	0.189033824390017	0.0285691521967709	0.124328135002202	0.0426443374084937	0.0426443374084937	0.286881147788162	0.0426443374084937	0.189033824390017	0.37851162325373	0.0840642647884746	0.333423733725192	0.344828496997441	0.124328135002202	0.238786859587116	0.150559676575381	0.0840642647884746	0.176322772640463	0.0426443374084937	0.214124805352847	0.0840642647884746	0.0976107966264223	0.0976107966264223	0.0565835283663675	0.176322772640463	0.321928094887362	0.0565835283663675	0.250961573533219	0.263034405833794	0	0.238786859587116	0.263034405833794	0.344828496997441	0.20163386116965	0.367371065648529	0.176322772640463	0.16349873228288	0.150559676575381	0.344828496997441	0.20163386116965	0.0840642647884746	0.111031312388744	0.0565835283663675	0.20163386116965	0.298658315564515	0.0426443374084937	0.263034405833794	0.176322772640463	0.0840642647884746	0.20163386116965	0.137503523749935	0.263034405833794	0.0840642647884746	0.111031312388744	0.443606651475615	0.22650852980868	0.333423733725192	0.238786859587116	0.516015147003665	0.124328135002202	0.298658315564515	0.422233000683048	0.0840642647884746	0.0285691521967709	0.263034405833794	0.124328135002202	0.0426443374084937	0.0565835283663675	0.0285691521967709	0.0285691521967709	0.20163386116965	0.070389327891398	0	0.0840642647884746	0.150559676575381	0.0976107966264223	0.111031312388744	0.176322772640463	0.0426443374084937	0.0285691521967709	0.150559676575381	0.124328135002202	0	0.214124805352847	0.27500704749987	0.0426443374084937	0.137503523749935	0.0426443374084937	0.111031312388744	0.0285691521967709	0	0.0426443374084937	0.16349873228288	0.070389327891398	0.0840642647884746	0.124328135002202	0.070389327891398	0.0976107966264223	0.0840642647884746	0	0	0.111031312388744	0.0285691521967709
"PYROXD1"	3.19692173382033	2.4032677223393	2.74631276642546	2.29572302453997	2.99457972421575	3.29130885982897	2.40053792958373	2.99638874644762	3.51727569320958	2.93922657772821	3.27202318906105	3.00180224263399	2.8972404255748	2.54349588342577	2.88557436437143	3.16671544496642	2.78659636189081	2.96532254836725	2.86789646399265	3.01077983875324	3.44757919654888	2.8011586560937	4.31831684133498	3.51096191927738	2.99457972421575	2.93922657772821	3.12928301694497	3.5033487351675	3.1554254317472	3.10265813136374	2.92599941855622	2.58255600301406	3.29130885982897	2.94110631094643	2.79493566280354	2.96347412397489	3.06350294230616	2.78659636189081	2.88362081628567	2.83187724119167	3.00180224263399	2.88362081628567	2.92029330021101	2.96901230751632	3.04439411935845	3.01792190799726	3.04264433740849	3.0071955014042	2.99276843076892	3.25398926623079	3.27202318906105	3.06522762277562	2.82984955984469	3.22804904788446	3.52105073690096	3.23572705983806	3.33199177823206	3.02502879449152	3.55213110825378	3.26303440583379	3.56315813040281	3.11769504266975	3.63923216324928	3.23725777090037	3.58976348698498	3.55336050333533	3.08746284125034	2.99276843076892	3.78764141448333	3.37851162325373	3.4262647547021	3.48413813120167	3.47378691161437	3.28095631383106	3.44095219802964	3.50462039240355	3.15380533607904	3.56559717585422	3.5837597536395	2.96347412397489	3.19219416528334	3.28392177230762	3.18745105402733	3.39231742277876	3.21101219348551	3.86492897228979	3.21101219348551	2.98732086592925	3.17791779219584	2.95419631038688	2.98367769469807	3.06177619758669	3.20789285164133	3.1906148602095	2.83794324189103	3.50462039240355	3.15218341905505	3.08236196955747	3.67807190511264	3.1586601753465	3.15704371014558	4.29204549249286	2.39231742277876	2.97269265400426	2.90689059560852	3.08065766334523	3.05831649559082	4.790772037862	2.74200621086674	3.09761079662642	2.7311832415722	2.40599235967584	3.02502879449152	3.06004738366994	2.87381319835909	3.05137210172103	2.66902676550963	2.77610398807316	3.04788732939655	2.71369581484336	2.22958792274065	2.799087306074	2.18269229751619	3.32192809488736	2.799087306074	3.50716034911752	3.01256867350306	2.95046841415012	2.22958792274065	2.790772037862	2.73335434061383	3.02147972741045	2.78659636189081	3.37712374912949	2.73768676140986	2.96532254836725	3.42894634476948	2.47248777146274	2.61353165291793	3.16510798514454	2.54596836910529	3.24488705912353
"KDM8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BORCS8.MEF2B"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PASK"	3.43429461795993	2.64616265715789	2.99819550315325	3.05311133645956	2.23878685958712	2.59693514238723	2.67355642399014	2.6667565918848	2.51601514700366	2.66448284036468	3.08406426478847	1.58496250072116	2.22650852980868	3.46336088581666	1.84398384404833	3.4594316186373	3.02856915219677	2.20476675065461	1.78659636189081	3.2585189247113	2.0496307677246	3.0496307677246	3.62175885670973	1.90303827011291	2.16671544496642	1.81966818349646	2.23878685958712	1.76977173924945	1.76977173924945	2.90689059560852	1.16992500144231	2.53356334821451	2.10768786931437	1.68706068833989	1.76128527336162	1.70929063572336	1.65992455840238	1.63226821549951	1.50589092972996	1.28688114778816	1.58976348698498	1.14404636961671	1.27500704749987	1.66902676550963	1.23878685958712	2.1243281350022	1.33913738491959	1.1243281350022	1.39506279951758	1.54101915313356	1.91456452349394	2.04264433740849	1.25096157353322	1.73552217729654	2.19219416528334	1.57046293102604	1.33913738491959	0.918386234446348	2.44360665147561	1.63691458035588	2.4905701304462	2.50589092972996	1.7311832415722	1.70929063572336	1.65535182861255	2.52606881166759	1.34482849699744	2.77188557851537	2.49825086752783	1.38956681176273	2.29572302453997	1.91073266190291	1.29865831556452	2.1407786557828	1.96347412397489	2.23878685958712	1.23266075679027	1.85996954822103	1.86789646399265	1.22032995487956	1.11103131238874	1.4541758931858	1.36737106564853	1.28688114778816	1.09761079662642	1.43295940727611	1.60880924267552	1.4276061727819	1.15055967657538	1.60407132366886	1.20789285164133	1.60880924267552	2.16992500144231	1.67355642399014	1.08406426478847	2.13422093976063	1.11103131238874	2.48026512205446	1.4594316186373	2.19534759832222	2.83794324189103	2.6915341649192	3.0036022366802	2.46466826700344	2.5385381636298	1.90689059560852	3	2.28392177230762	2.98913900736823	2.21412480535285	2.86393845042397	2.59693514238723	2.68481873755322	3.36176835941915	1.86789646399265	3.10265813136374	2.97636363573276	2.46466826700344	2.25398926623079	2.07724299893246	2.30742852519225	2.56071495447448	2.76977173924945	2.65535182861255	1.77820857639809	2.7311832415722	3.26453643099903	2.70487196445635	3.10936055940423	1.89141918684608	2.65992455840238	2.49569516262407	1.78240856492737	2.50589092972996	2.4541758931858	2.01435529297707	3.17951105027151	2.46988597627446	2.28392177230762	2.19849415363908	2.75274859140713	2.4905701304462
"NEIL2"	2.90110824301451	2.49569516262407	2.73984810269933	2.62760683812965	2.5033487351675	3.31469652565629	2.31614574229336	2.15380533607904	3.34624777408278	2.72465027173297	2.98550043030489	2.60169651648096	2.88557436437143	2.6959938131099	2.61588707391606	2.59454854955035	3.23419472295381	4.3327079336406	2.40599235967584	4.12267271882414	3.47378691161437	3.41413553298445	3.54473265593262	3.55581615506164	3.11270013274936	2.65306001710456	3.08746284125034	3.29130885982897	3.51475349843975	3.32481060342048	3.51222688651396	2.66902676550963	3.05831649559082	3.41683974191283	3.85798099512757	3.4276061727819	3.22650852980868	3.85598969730848	3.854993016757	3.42492208821069	3.36737106564853	3.20945336562895	3.40871186102943	3.13422093976063	3.21256933885081	3.15704371014558	3.46858331700683	3.81147103052984	3.73984810269933	3.76977173924945	3.31903981556254	3.76341157447001	3.67581593117227	3.48928602262588	3.38266725274504	3.3547342399706	3.07210580048042	3.13093086982645	3.57893871309339	3.54596836910529	3.5909612413426	3.07895134139482	3.52732060787705	3.27500704749987	3.58255600301406	3.35614381022528	3.97636363573276	2.77820857639809	3.43829285157915	3.72246602447109	3.35755200461808	3.73660487531425	4.18824265626441	3.26903314645524	3.56071495447448	3.19377174339668	3.65191274464578	3.51853513898218	2.72900887033786	3.39231742277876	3.40190347160796	3.92599941855622	3.46074256378964	3.26453643099903	3.60050764534579	2.77610398807316	2.80322703643493	2.6915341649192	2.56559717585422	3.24031432933371	2.79493566280354	3.03210084316702	3.4032677223393	3.10265813136374	2.98002530023873	3.19377174339668	3.69041709553247	3.30742852519225	3.44625622988956	3.05311133645956	3.55458885167764	3.46988597627446	3.09423606984577	3.41142624572647	3.14893410452634	2.72900887033786	2.34198574722862	2.56803210477128	3.64731450954714	3.54843662469604	3.11603199344711	2.82578562746479	2.22650852980868	3.52481592835751	3.20006486151431	2.96347412397489	2.70487196445635	2.36737106564853	3.4262647547021	3.58496250072116	2.37851162325373	2.45680614923047	3.0703893278914	3.08065766334523	3.16510798514454	3.43028527297778	2.31614574229336	3.40053792958373	2.70265754339091	3.09592441999854	3.53605290024021	3.63343121035563	2.38956681176273	2.76765479823735	3.24488705912353	2.73552217729654	2.59454854955035	2.33628338786443	3.26903314645524	2.37851162325373	3.05658352836637	2.34482849699744
"MAGEB10"	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0.0565835283663675	0	0	0	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.411426245726465	0	0.584962500721156	0	0.0426443374084937	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RGPD1"	3.34340782229781	3.19692173382033	2.96716860753263	3.23419472295381	2.34766565630097	3.9297909977186	2.27798474729977	5.27202318906105	0.887525270741587	1.30451104180995	3.19219416528334	3.25701061820602	1.57531233068744	3.99095486039699	2.06004738366994	3.96162332828694	1.98185265328974	2.94110631094643	0.632268215499513	3.59454854955035	1.02147972741045	0.704871964456353	1.01435529297707	0.855989697308481	1.10433665981474	0.454175893185802	1.25701061820602	1.55090066464752	0.985500430304885	2.55581615506164	1.6507645591169	1.17632277264046	3.71808758396052	2.63691458035588	0.55581615506164	1.52105073690096	3.21101219348551	0.622930350920177	1.89530262133331	0.16349873228288	0.650764559116902	0.992768430768924	0.713695814843359	3.18903382439002	0.545968369105292	3.09592441999854	0.37851162325373	2	2.56315813040281	1.4276061727819	2.34766565630097	2.60880924267552	0.887525270741587	0.933572638261024	3.55704241526372	1.6915341649192	2.22958792274065	1.28095631383106	3.46074256378964	2.28392177230762	4.43295940727611	2.80322703643493	3.72900887033786	0.970853654340484	0.879705766282288	0.641546029087524	0.985500430304885	1.16992500144231	1.78659636189081	2.26002565596146	3.30012372456901	1.97085365434048	2.1243281350022	1.81966818349646	3.43162295971329	1.58976348698498	0.659924558402378	2.0703893278914	1.47508488294878	2.76765479823735	1.77399632511117	1.98913900736823	0.27500704749987	2.94485844580754	1.26903314645524	1.8073549220576	1.64616265715789	0.584962500721156	0.422233000683048	1.96716860753263	1.17632277264046	1.08406426478847	4.79701297783614	3.01077983875324	1.50080205305716	1.33342373372519	2.5033487351675	2.63691458035588	1.89917563048051	0.526068811667588	0.704871964456353	1.11769504266975	1.08406426478847	1.91838623444635	0.807354922057604	0.286881147788162	2.98367769469807	3.79493566280354	1.86789646399265	1.13750352374994	0.575312330687437	3.0703893278914	2.43829285157915	0.895302621333307	1.58496250072116	2.83794324189103	1.90303827011291	0.765534746362977	2.19219416528334	1.84398384404833	1.01435529297707	0.963474123974886	1.72246602447109	0.895302621333307	3.55458885167764	1.78240856492737	3.24031432933371	0.75702324650746	0.823749360308273	1.09085343045111	1.84398384404833	0.863938450423971	1.24488705912353	1.95233356636969	0.6959938131099	0.748461233004036	3.95791459863299	2.69376571221778	3.54843662469604	3.81557542886257	0.823749360308273	1.68706068833989
"FAM133B"	3.91552090075196	4.10013667128545	3.72465027173297	3.74523733212975	4.10936055940423	4.23189316164533	3.89917563048051	3.51096191927738	4.06522762277562	4.11603199344711	4.10601323762212	3.87184364850932	3.90881290773955	3.27798474729977	3.95977015521147	4.27351588970212	4.27127625917593	3.15380533607904	3.3533232911629	4.15299460549244	4.30524096595448	3.26603689399532	4.53915881110803	4.34340782229781	4.1333991254172	4.27575204882853	4.09929520433777	4.23572705983806	4.08915913191124	4.05658352836637	3.84297883178833	4.01346225980656	4.10097764772482	3.99004721957379	3.49697358099828	4.01792190799726	4.03562390973072	3.12598165385472	3.53231695933277	3.27947129564447	3.69932952567316	3.33342373372519	3.67694435910691	3.80219321694183	3.44493204894218	3.92694824794977	3.63807383718072	3.34908214639109	3.55336050333533	3.49697358099828	3.98185265328974	3.98641093525204	3.41006969175638	3.6507645591169	4.16269343221124	3.28095631383106	3.71149490665009	3.67129337248158	4.30742852519225	4.00450139223494	4.35966172233388	4.09592441999854	4.10433665981474	3.65992455840238	4.10265813136374	4.31397137105902	3.36876834909033	4.11103131238874	4.10097764772482	3.71039319217052	4.48220292629596	4.13422093976063	3.4369613378336	3.97177344719337	4.50143914515887	4.30012372456901	3.10768786931437	4.4032677223393	4.50842865253186	4.01167453338092	3.56803210477128	3.71699089440494	3.78972925137577	3.68929916053589	3.60288440871842	4.834407841807	3.90400231628369	3.84899843040002	4.10852445677817	3.68032435684402	3.20476675065461	4.06436554026363	4.11603199344711	4.13257684267001	3.39231742277876	4.14486214291573	3.33342373372519	3.50969584193339	3.95698592461258	4.1554254317472	3.75060650483559	4.39574832817903	3.4905701304462	4.34978987024187	3.94673086014031	3.90592847817313	3.86690797814317	3.5837597536395	3.83895176695194	4.10685079645022	3.78031009904338	3.94110631094643	3.32912359629157	4.02856915219677	3.43028527297778	3.81659970653491	4.03298241669943	3.63459326844576	4.29351763041742	3.52606881166759	3.29278174922785	3.76341157447001	3.68706068833989	4.51475349843975	4.37364821133469	4.16430358309365	4.02856915219677	3.55704241526372	4.20398416585599	3.88362081628567	4.02236781302845	3.92694824794977	3.4931349223055	4.31179371775365	4.12350066435096	3.96532254836725	3.87381319835909	3.49185309632967	3.52857131887076	4.13832300405648	3.4995270242151	3.93451650158608
"CNTNAP1"	1.50589092972996	1.23878685958712	2.21101219348551	1.53106949272595	1.35614381022528	1.43295940727611	0.286881147788162	2.23878685958712	1.26303440583379	2.30742852519225	0.933572638261024	1.25096157353322	0.687060688339892	1.72246602447109	0.823749360308273	1.38956681176273	1.50080205305716	1.17632277264046	0.871843648509318	2.13422093976063	1.4541758931858	2.41142624572647	1.91838623444635	0.748461233004036	1.28688114778816	1.16992500144231	1.4594316186373	1.26903314645524	1.47508488294878	1.76977173924945	2.13422093976063	1.71369581484336	1.53106949272595	1.80322703643493	1.48542682717024	1.54101915313356	1.13750352374994	1.18903382439002	1.40599235967584	1.30451104180995	1.33342373372519	1.41683974191283	2.76977173924945	1.84799690655495	1.42223300068305	1.51096191927738	1.1243281350022	0.941106310946431	1.23878685958712	1.26903314645524	1.70487196445635	1.73984810269933	1.8073549220576	1.04264433740849	1.38404980679516	0.970853654340484	1.57046293102604	0.659924558402378	1.66902676550963	1.46466826700344	1.38404980679516	1.64154602908752	1.47508488294878	0.992768430768924	1.46466826700344	1.93357263826102	1.05658352836637	1.56071495447448	1.82374936030827	1.72683121703249	1.72246602447109	1.55581615506164	1.46466826700344	1.62293035092018	1.6507645591169	1.11769504266975	1.05658352836637	1.55581615506164	0.985500430304885	1.13093086982645	1.16349873228288	1.98913900736823	1.13093086982645	1.33342373372519	1.14404636961671	1.23266075679027	1.43829285157915	0.55581615506164	0.722466024471091	1.56071495447448	0.933572638261024	1.84398384404833	1.16992500144231	1.38956681176273	0.855989697308481	1.15704371014558	0.594548549550354	2.48800077083407	1.46466826700344	1.30451104180995	1.21412480535285	1.09761079662642	1	1.28095631383106	2.29278174922785	0.765534746362977	1.02147972741045	0.895302621333307	1.39506279951758	1.21412480535285	1.06350294230616	1.09085343045111	0.925999418556223	2.32481060342048	0.739848102699327	1.24488705912353	0.799087306074004	1.09761079662642	1.78240856492737	1.87184364850932	1.37295209791183	1.23878685958712	2.06695024392463	1.72246602447109	0.970853654340484	1.86393845042397	1.66448284036468	1.89141918684608	1.44360665147561	1.64616265715789	1.1243281350022	1.55581615506164	1.55090066464752	1.64154602908752	1.16992500144231	0.773996325111173	0.575312330687437	0.6959938131099	0.584962500721156	0.773996325111173	1.59454854955035	0.704871964456353
"NSMCE4A"	5.03518399661834	4.60169651648096	4.36667191611176	5.06436554026363	4.98732086592925	4.96393645214449	4.77925972037238	3.70376517879341	4.38681094647222	4.30597052098439	4.44095219802964	4.91838623444635	5.04701481951759	5.05354581772798	4.95745033634712	5.75488750216347	5.38991092507167	4.77082904603249	4.51349074558812	4.93451650158608	4.94157586181824	4.31903981556254	5.05267672430358	5.06220807756025	5.13791332208841	5.35508676166836	5.18269229751619	5.08618931310448	5.32984117653063	5.41481206056585	5.25776496857139	3.97452931248388	5.13422093976063	5.19731499947382	5.09085343045111	5.20124177119825	5.07638806851284	5.01256867350306	5.13709360897494	5.14608493861619	5.26566192452189	4.80683958179819	5.11103131238874	5.02989454966334	5.22149045504206	5.29719141656586	5.35402893805439	5.01033228328482	5.17112674665207	5.39540560456633	5.19337751056436	5.20280949212501	4.95837871156634	4.81762325751143	5.19179950106508	4.9429835981871	4.91169158187234	4.71314590249026	4.56864019541922	4.97544676564096	5.15946772926677	5.42727093517358	4.98823022306046	4.82476785314329	5.01881218574282	5.36876834909033	5.05441438791731	4.40531168259745	5.04133060682062	5.27202318906105	5.14486214291573	5.46988597627446	5.03210084316702	5.20554891117303	5.17312743348066	4.92647391125607	5.04220656012069	5.25964912064916	5.65935375917005	5.75221336786514	5.8814199080924	5.77267747042486	5.45121111183233	5.68790052248075	5.81864608282254	5.43229133824778	5.05441438791731	5.15299460549244	5.3437631221496	5.19652836093694	5.37955165336549	5.29167722317602	5.467605550083	5.52888382727464	5.23342794374847	5.37920505996061	5.8414699994658	5.31723170022261	5.60969587286274	5.08915913191124	5.18428029441938	5.34837407519116	3.99819550315325	5.27388882366849	4.68201139080069	5.47183776242229	3.79493566280354	3.75274859140713	4.83339613416323	5.63226821549951	4.790772037862	4.69932952567316	4.28540221886225	5.11561593142811	4.61412086878925	4.30158764660319	4.85798099512757	4.87872534148011	5.06608919045777	4.77082904603249	4.12267271882414	4.18507363787676	4.15704371014558	5.06004738366994	4.18745105402733	4.98550043030489	5.83920378809694	4.56132613645392	4.36457243229586	4.09592441999854	5.48542682717024	5.29094040240368	4.42492208821069	5.30012372456901	5.06047978140759	4.07296327155522	5.45844762743792	4.92362461136832	3.98002530023873	4.99638874644762	5.02369891726641	5.41074812818595
"GPRIN3"	4.64789009105921	4.4905701304462	3.65191274464578	3.08576455377831	3.40735275114004	2.89141918684608	2.19219416528334	3.18269229751619	2.67581593117227	3.29130885982897	2.97636363573276	3.48284828306847	3.114367024952	3.89336221076387	2.88752527074159	4.68929916053589	3.47248777146274	2.88166461932035	2.07382023329167	4.60999129521268	2.37295209791183	2.93168305705981	2.88947354253111	2.81966818349646	2.67355642399014	2.51601514700366	2.62058641045188	2.53356334821451	2.5385381636298	2.63923216324928	2.5033487351675	2.89336221076387	2.16671544496642	2.71808758396052	2.78868571061353	2.3533232911629	2.60880924267552	2.29865831556452	2.51601514700366	2.23266075679027	2.4032677223393	1.78240856492737	2.72027846523333	1.95233356636969	1.88752527074159	1.73984810269933	2.04264433740849	2.08065766334523	2.41413553298445	2.58976348698498	2.58014548442338	2.14730669878029	1.85199883711245	2.63923216324928	2.45680614923047	1.98550043030488	1.89141918684608	2.02856915219677	2.89141918684608	2.43829285157915	2.20163386116965	3.08236196955747	2.74200621086674	2.12763327972587	2.81557542886257	2.64385618977472	2.81762325751143	3.38681094647222	2.9429835981871	2.51349074558812	2.82984955984469	3.0036022366802	3.04614178164472	2.24792751344359	2.75702324650746	3.03738222200308	2.0703893278914	2.6959938131099	2.43028527297778	2.33628338786443	2.60407132366886	2.68032435684402	1.85996954822103	2.60644222813161	2.34482849699744	3.1243281350022	2.68032435684402	2.78240856492737	2.18269229751619	2.790772037862	2.32768736417605	2.92029330021101	2.90881290773955	3.18586654531133	2.12101540096137	2.55581615506164	2.15704371014558	2.38128337250378	2.29572302453997	2.23572705983806	2.45154083301783	3.06177619758669	2.66448284036468	3.75274859140713	2.82781902461732	5.92837032301897	2.20789285164133	2.80322703643493	2.88166461932035	3.55336050333533	3.790772037862	3.17312743348066	2.74200621086674	3.37295209791183	2.81762325751143	3.0703893278914	3.1586601753465	4.68201139080069	2.59454854955035	4.64212391615349	3.17152710603881	2.9429835981871	3.02502879449152	7.20055535723212	3.31034012061215	3.27351588970212	4.11519974938544	4.90352037372338	3.31324585178756	3.57288966842058	3.4235781709818	2.26903314645524	3.72246602447109	3.01077983875324	2.4032677223393	2.24792751344359	2.65535182861255	2.82171021503467	3.32048467801769	3.36176835941915	4.37781785308364	3.16832111573972
