"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0134_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0733_1459_T"	"BC_HKB0567_M1337_T"	"BC_HKB0761_1499_T"	"HKB0064_3004_T"	"HKB0070_3002_T"	"HKB0120_3000_T"	"HKB0160_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0056_809_T"	"BC_HKB0728_1447_T"	"BC_HKB0830_1541_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0917_1656_T"	"BC_HKB2118_1689_T"	"HKB0210_3006_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0033_3006_T"	"HKB0065_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0092_3000_T"	"HKB0101_3000_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0222_3006_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0599_3000_T"	"HKB0698_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0748_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0689_M1326_T"	"BC_HKB0759_1488_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0827_1539_T"	"BC_HKB1370_1673_T"	"BC_HKB2127_1726_T"
"GLYCTK"	0	1.88362081628567	1.65992455840238	2.08406426478847	1.74416109557041	1.86393845042397	1.31034012061215	1.70043971814109	1.55581615506164	1.94485844580754	1.57531233068744	1.78240856492737	1.48542682717024	1.53605290024021	1.17632277264046	1.62293035092018	1.73984810269933	1.54101915313356	1.26303440583379	1.18269229751619	0	1.96347412397489	2.87578006306849	1.81147103052984	2.26903314645524	1.83187724119167	1.53605290024021	1.37851162325373	2.11769504266975	2.1407786557828	1.21412480535285	2.23572705983806	1.85996954822103	2.82984955984469	1.84799690655495	1.40053792958373	2.32768736417605	2.72027846523333	1.0496307677246	2.86987140617771	1.13093086982645	2.35614381022528	2.13422093976063	2.63691458035588	3.83895176695194	1.50589092972996	2.20476675065461	1.83592407425437	0	1.09085343045111	0	0.871843648509318	0	0	1.43295940727611	1.77820857639809	1.11769504266975	2.4541758931858	2.16992500144231	2.1407786557828	1.59454854955035	2.49825086752783	2.25096157353322	2.37851162325373	2.17632277264046	1.55090066464752	1.40053792958373	1.52606881166759	2.26002565596146	2.02502879449152	2.27798474729977	2.114367024952	1.36737106564853	1.36176835941915	1.04264433740849	1.84799690655495	2.98185265328974	1.17632277264046	1.34482849699744	1.52606881166759	2.38681094647222	0	0	0	0	0	1.71808758396052	0	0.622930350920177
"CHST13"	0	0	0.124328135002202	0.344828496997441	1.15055967657538	0.137503523749935	0.632268215499513	0.855989697308481	0.124328135002202	0.411426245726465	0	0.0976107966264223	0.16349873228288	0.124328135002202	0.150559676575381	0.137503523749935	0.214124805352847	0.978195629681652	0.669026765509631	0	0	0	0.411426245726465	0.432959407276106	0.765534746362977	0.22650852980868	0.16349873228288	0	0.286881147788162	1.21412480535285	0.411426245726465	0.773996325111173	0.298658315564515	0.432959407276106	0.575312330687437	0.137503523749935	0.286881147788162	0	0.773996325111173	0.722466024471091	0	0.422233000683048	0.910732661902913	0.613531652917927	0.411426245726465	0.739848102699327	0.137503523749935	0.356143810225275	0	3.14730669878029	1.54596836910529	0	0	2.1407786557828	2.4541758931858	0	0.0426443374084937	0.0426443374084937	1.09085343045111	0.505890929729957	0.27500704749987	0.505890929729957	0.0840642647884745	0.16349873228288	0.411426245726465	0.475084882948783	0.669026765509631	0.0426443374084937	0.495695162624069	0.176322772640463	0.622930350920177	0.432959407276106	0.214124805352847	0.575312330687437	0.622930350920177	0.27500704749987	0.250961573533219	0.594548549550354	0.20163386116965	0.31034012061215	0.0840642647884745	0	1.58014548442338	2.02147972741045	1.81966818349646	0	0	0	0.704871964456353
"OXT"	0	0	0	0.124328135002202	0	0.16349873228288	0.137503523749935	0	0.622930350920177	0	0.526068811667588	0.622930350920177	0	0.137503523749935	0	0	0.687060688339892	0.111031312388744	0	0	0	2.48800077083407	0	0.367371065648529	0.176322772640463	0	0.526068811667588	0	0	0.344828496997441	0	0.495695162624069	0.189033824390017	0.7311832415722	0.55581615506164	0	0.356143810225275	0	0	0	0	0.250961573533219	0	1.79493566280354	3.43829285157915	0.176322772640463	0	0	3.03738222200308	4.89869207256049	0	0	2.31324585178756	0	0	0	0.918386234446348	0.505890929729957	0.189033824390017	0.286881147788162	0.333423733725192	0.505890929729957	0.454175893185802	0.189033824390017	0.411426245726465	0	0.475084882948783	0.37851162325373	0	0	0	0.704871964456353	0	0.189033824390017	0.443606651475615	0.815575428862573	0.321928094887362	0.53605290024021	0.298658315564515	0	0	0	0	0	0	0	0	0	0
"GATA5"	0	0	1.09085343045111	0.0840642647884745	0.0143552929770701	0	0	0.0143552929770701	0.111031312388744	1.65535182861255	0	0.124328135002202	0	0.20163386116965	0	1.0703893278914	0.978195629681652	0.321928094887362	0	0	0	0	0.687060688339892	0.0285691521967709	0	0.0565835283663675	0	0.0143552929770701	0	0.0285691521967709	0.0285691521967709	0.333423733725192	3.94766615679601	0	0.070389327891398	0.0285691521967709	0.214124805352847	0	0	0	0	0	0	0.713695814843359	0	0.070389327891398	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0426443374084937	0.422233000683048	0.111031312388744	0.55581615506164	1.54596836910529	1.41683974191283	0.0285691521967709	0	0.367371065648529	2.52606881166759	0.0426443374084937	0.111031312388744	0.941106310946431	0.0565835283663675	0.84799690655495	0	1.32768736417605	0	1.76553474636298	0	0	1.31034012061215	0	0	0	0	0
"BAAT"	0	0	0.124328135002202	0.0285691521967709	0.137503523749935	0	0.0143552929770701	0.0976107966264223	0.0143552929770701	0.070389327891398	0	0.0143552929770701	0	0.0143552929770701	0.0565835283663675	0.0976107966264223	0	0.0143552929770701	0	0	0	0	0.0840642647884745	0.0285691521967709	0.0143552929770701	0	0.0565835283663675	0	0.0285691521967709	0.0426443374084937	0	0.0285691521967709	0	0	0.070389327891398	0.0285691521967709	0	0.0565835283663675	0	0	0	0	0.0285691521967709	0.0285691521967709	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0.16349873228288	0	0.0285691521967709	0.0143552929770701	0	0.0285691521967709	0	0.0285691521967709	0.070389327891398	0.0426443374084937	0	0	0.0976107966264223	0.0285691521967709	0	0	0	0	0.0285691521967709	0	0.0143552929770701	0.0976107966264223	0	0	0.111031312388744	0	0	0	0	0	0	0	0
"HAAO"	2.8094144442359	3.88068552526112	6.38922261635589	1.59931779369823	2.81147103052984	5.64010029789039	1.84799690655495	2.91838623444635	2.34482849699744	2.81352468929781	2.9126498648972	1.88362081628567	2.98550043030489	1.88752527074159	2.77820857639809	1.73984810269933	2.16671544496642	2.50842865253186	3.80632405739003	2.90110824301451	1.52105073690096	2.86987140617771	3.99548451887751	2.28688114778816	2.34198574722862	2.92219784839637	1.6959938131099	2.22032995487956	2.48026512205446	2.23572705983806	4.74416109557041	3.03210084316702	2.08065766334523	2.48542682717024	2.41142624572647	2.08746284125034	2.68481873755322	2.53356334821451	1.65535182861255	2.0036022366802	4.18189764310839	2.54101915313356	1.85199883711245	4.0241423458978	3.36036427654347	2.53106949272595	1.87578006306849	2.72465027173297	2.63691458035588	3.68144926531496	4.13175409098481	3.49569516262407	2.43562859405209	3.61706334388818	4.08831123588866	0	2.22650852980868	2.18903382439002	1.58014548442338	2.43295940727611	1.85996954822103	1.38956681176273	2.4032677223393	1.76553474636298	2.10097764772482	2.50842865253186	1.85199883711245	1.09085343045111	2.53605290024021	1.84799690655495	1.6959938131099	2.37573453858316	1.40053792958373	1.73552217729654	1.85598969730848	2.4931349223055	1.78240856492737	1.63226821549951	1.96716860753263	1.42223300068305	1.97452931248388	2.60644222813161	3.62410089462811	2.50589092972996	4.76394266044725	3.82273014794452	2.76553474636298	2.46988597627446	2.3305584000308
"CCL25"	0	0	0.298658315564515	0.0565835283663675	0.137503523749935	0.31034012061215	0.333423733725192	0.422233000683048	0.400537929583729	0.622930350920177	0.55581615506164	0.070389327891398	0.815575428862573	0.070389327891398	0.485426827170242	0.0976107966264223	0	0.887525270741587	0	0	0	0	0.432959407276106	0	0.16349873228288	0.0976107966264223	0.443606651475615	0	0.641546029087524	0.16349873228288	0.0976107966264223	0	0	0	0.0840642647884745	0	0.713695814843359	0.298658315564515	0	0	0	0	0.250961573533219	0.31034012061215	0	0	0.111031312388744	0.286881147788162	0	0	0	0	0	0	0	0	0.214124805352847	0	0.0976107966264223	0.070389327891398	0.0565835283663675	0	0.124328135002202	0	0.070389327891398	0	0	0.0976107966264223	0	0.0976107966264223	0	0	0.124328135002202	0	0	0	0	0.298658315564515	0	0	0.263034405833794	0	0	0	0	0	0	0	0
"LIPC"	0	0	1.0703893278914	0.0976107966264223	0.263034405833794	0.650764559116902	0.831877241191673	0.286881147788162	0.20163386116965	0.53605290024021	0.584962500721156	0.238786859587116	0.526068811667588	0.20163386116965	0.389566811762726	0.575312330687437	0.55581615506164	0.176322772640463	0	0	0	0	0.970853654340484	0	0.454175893185802	0.0565835283663675	0.0840642647884745	0.0976107966264223	0.495695162624069	0.748461233004036	1.26903314645524	0.432959407276106	0.0565835283663675	0.948600847493356	0.344828496997441	0.37851162325373	0.799087306074004	0.176322772640463	0.925999418556223	0	0	0.400537929583729	0.070389327891398	0.782408564927373	0.613531652917927	0.367371065648529	0.704871964456353	0.454175893185802	0	0	0	0	0	0	0	0	0.250961573533219	0.516015147003665	0.823749360308273	0.333423733725192	0.0976107966264223	0.333423733725192	0.863938450423971	0.0565835283663675	0.20163386116965	0.286881147788162	0.432959407276106	0.20163386116965	0.150559676575381	0.214124805352847	0.070389327891398	0.344828496997441	0.464668267003444	0.137503523749935	0.22650852980868	0.0565835283663675	0.594548549550354	0.321928094887362	0.214124805352847	0.0426443374084937	0	1.65535182861255	0	0	0	0	0	0	0
"GATA4"	0	2.14730669878029	0	0	0	0	0	0.0426443374084937	0	0.070389327891398	0	0.070389327891398	0	0.0426443374084937	0	0	0	0	1.87578006306849	0.910732661902913	0	0	0.176322772640463	0	0	0	0.0840642647884745	0	0.0285691521967709	0	0.070389327891398	0	1.58496250072116	0	0.0285691521967709	0	0.632268215499513	0	0	0	0	0	0.0426443374084937	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0.0285691521967709	0.0285691521967709	0	1.13093086982645	0.0285691521967709	0	0	0.722466024471091	0	0	0.0285691521967709	0.0840642647884745	3.04439411935845	2.47508488294878	0.978195629681652	0	0	0	0	0.516015147003665	0.985500430304885	0	0	0	0	0
"KDM8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ADH6"	1.97452931248388	0.855989697308481	0	0.286881147788162	0	0.0565835283663675	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	2.24488705912353	3.3743439890385	0.963474123974886	0	0	0	0	0.0285691521967709	0.0285691521967709	0.0426443374084937	0.0426443374084937	0	0	0	0	0	0.0565835283663675	0.678071905112638	0.111031312388744	0	2.799087306074	1.48542682717024	1.86393845042397	0	0	0.0840642647884745	0.070389327891398	0	0.0285691521967709	0	0.632268215499513	3.56559717585422	1.21412480535285	1.50080205305716	0	2.35614381022528	3.50716034911752	2.1407786557828	0	0.0976107966264223	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	1.86393845042397	2.34198574722862	2.53356334821451	0	1.37295209791183	0
"ITPKA"	0	2.05658352836637	0.124328135002202	0.31034012061215	0.214124805352847	1.02147972741045	0.464668267003444	0.176322772640463	0.985500430304885	0.37851162325373	0.298658315564515	1.85598969730848	0.263034405833794	0.678071905112638	0.0285691521967709	0.855989697308481	0.475084882948783	0.0285691521967709	0	0	0	0	0.214124805352847	0.286881147788162	0.344828496997441	0.0426443374084937	1.25096157353322	0.622930350920177	0	0.367371065648529	0.250961573533219	0.238786859587116	2.70708299177171	1.0071955014042	0.411426245726465	0.137503523749935	0.27500704749987	0.855989697308481	0	0	0	0.454175893185802	0.839959587489532	0.887525270741587	0.137503523749935	0.963474123974886	0.189033824390017	0	0	0	0	0	0	0	0	0	0.475084882948783	0.286881147788162	0.765534746362977	0.823749360308273	0.298658315564515	1.16992500144231	0.7311832415722	0.344828496997441	1.7311832415722	1.09761079662642	0.641546029087524	2.15380533607904	0.956056652412403	1.08406426478847	1.34482849699744	1.11769504266975	0.432959407276106	1.6915341649192	0.613531652917927	0.0426443374084937	0.815575428862573	0.31034012061215	0.575312330687437	1.78240856492737	0.16349873228288	0	0	0	0	0	0	0	0
"RHOJ"	2.67581593117227	2.34766565630097	1.4594316186373	0.75702324650746	2.65764000520782	1.57531233068744	1.81557542886257	2.37573453858316	1.78240856492737	1.98185265328974	2.1243281350022	2.01435529297707	1.85996954822103	1.94485844580754	1.22650852980868	1.87970576628229	1.97819562968165	1.4905701304462	1.87578006306849	0.6959938131099	0.678071905112638	3.4905701304462	2.18903382439002	2.95791459863299	3.1243281350022	3.27649666564036	1.88752527074159	2.15380533607904	3.4262647547021	2.94485844580754	2.35049724708413	3.99457972421575	2.65306001710456	2.33628338786443	3.23419472295381	2.13422093976063	3.29865831556452	2.14404636961671	0.713695814843359	2.18586654531133	2.40053792958373	2.44360665147561	2.4905701304462	3.4594316186373	2.93168305705981	3.61706334388818	3.08406426478847	3.21101219348551	0	2.39506279951758	0.903038270112912	2.33913738491959	2.33913738491959	1.72683121703249	2.59931779369823	1.88362081628567	2.12101540096137	2.53106949272595	2.07382023329167	2.69376571221778	1.44890095114513	1.72683121703249	1.25096157353322	2.33342373372519	2.04264433740849	1.77820857639809	2.67807190511264	1.70929063572336	2.89336221076387	2.31903981556254	2.10097764772482	2.83592407425437	1.81966818349646	2.02147972741045	1.98550043030488	3.06004738366994	1.85598969730848	1.68706068833989	1.68706068833989	1.65992455840238	2.06695024392463	2.7158933705476	2.8073549220576	0	1.71808758396052	2.63459326844576	1.36737106564853	2.37295209791183	0
"CLEC1A"	0	2.0071955014042	0.641546029087524	0.925999418556223	1.55581615506164	1.22032995487956	1.18903382439002	1.32192809488736	1.03562390973072	0.895302621333307	1.9560566524124	1.0071955014042	1.71369581484336	1.40053792958373	1.31034012061215	1.35049724708413	1.38404980679516	1.14404636961671	1.66448284036468	0	0	2.12101540096137	1.83592407425437	2.29278174922785	1.71369581484336	2.04264433740849	1.28095631383106	1.4276061727819	2.81966818349646	1.86393845042397	1.32768736417605	2.58255600301406	1.05658352836637	1.41142624572647	2.06695024392463	1.41683974191283	1.70043971814109	1.799087306074	0	2.27798474729977	0	1.03562390973072	1.10433665981474	2.37573453858316	2.70487196445635	2.72900887033786	1.61353165291793	1.81557542886257	0	0	0	0	0	0	0	0	0.584962500721156	1.28688114778816	1.10433665981474	0.963474123974886	0.879705766282288	0.799087306074004	0.933572638261024	1.01435529297707	0.807354922057604	0.903038270112912	1.20789285164133	0.773996325111173	1.26303440583379	1.34482849699744	1.06350294230616	1.13750352374994	0.722466024471091	0.659924558402378	1.40053792958373	0.941106310946431	1.04264433740849	0.773996325111173	0.400537929583729	0.526068811667588	0.53605290024021	0	0	0	0	0	0	0	0
"KLF2"	3.04264433740849	4.98686597232911	3.854993016757	3.44890095114513	4.2364926183813	3.45811948117451	4.16349873228288	3.43962313755712	3.29865831556452	3.1554254317472	4.25776496857139	3.91456452349394	2.74846123300404	3.48800077083407	1.56071495447448	3.30305008468167	3.74738739965272	3.36317107711924	5.37851162325373	4.64789009105921	2.38128337250378	5.25512301484779	5.21179097625254	4.44691786486603	5.15137177625395	5.52293456094346	4.54411440220947	4.07553263116736	4.78502736223547	5.36772051340145	3.17312743348066	5.70043971814109	4.23725777090037	4.26903314645524	4.91886323727459	4.20241772157518	5.03254169727004	4.80632405739003	4.72900887033786	5.6915341649192	5.17672169288105	4.43028527297778	4.72410451986685	5.81864608282254	5.37399614213124	4.91025296279928	4.50652577904312	4.12018602753186	2.78240856492737	4.00180224263399	3.19377174339668	4.91695427895322	0	2.87578006306849	4.62935662007961	3.0686708106651	1.97085365434048	4.52356195605701	3.91552090075196	4.35966172233388	2.50589092972996	3.77082904603249	3.43295940727611	3.85996954822103	5.27388882366849	2.87578006306849	3.73876783680019	4.60407132366886	4.05137210172103	4.35049724708413	4.25776496857139	4.61294219630467	3.08576455377831	3.13586316536868	4.08746284125034	4.18428029441938	2.64846544302731	4.20006486151431	4.18269229751619	4.81864608282254	3.67129337248158	4.64327899631198	4.46727948045998	3.53106949272595	4.65477921695952	2.16992500144231	3.22650852980868	3.51853513898218	1.87970576628229
"OTC"	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0.0840642647884745	0.0285691521967709	0	0	0	0	0	0.31034012061215	0.344828496997441	0	0	0	0.16349873228288	0.286881147788162	0	0.475084882948783	0.137503523749935	0.124328135002202	0.070389327891398	0	0	0	0	0	0	0	0	0	0.0426443374084937	0.495695162624069	0.704871964456353	0.773996325111173	0	0	0	0	0	0	0	0	4.38404980679516	0	0	0.0426443374084937	0	0	0	0	0	0	0.0285691521967709	0	0.0840642647884745	0	0.070389327891398	0.0565835283663675	0	0	0.0840642647884745	0.20163386116965	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0
"GIMAP1"	2.85199883711245	5.88947354253111	2.94673086014031	3.41278152533848	3.54225804976692	3.13422093976063	3.12763327972587	3.06004738366994	2.96716860753263	2.48800077083407	3.93168305705981	3.28835856219366	3.28835856219366	3.09254574154357	3.41683974191283	3.10265813136374	3.41818994794577	3.0496307677246	4.10097764772482	3.45680614923047	3.12598165385472	3.22342254993494	4.32264926213102	3.44360665147561	3.5668151540109	3.51222688651396	2.85598969730848	3.22187708107703	3.0686708106651	3.24336442569366	2.65764000520782	3.90110824301451	2.80529245560071	3.76977173924945	3.10601323762212	2.91073266190291	4.45549162062847	4.68985823631925	1.60880924267552	3.63575439127776	2.36176835941915	2.93922657772821	2.86591881455221	3.73009646559547	4.31903981556254	4.18428029441938	2.75702324650746	2.9126498648972	2.48800077083407	3.99004721957379	0	2.23572705983806	1.20163386116965	0	2.90689059560852	0	2.02147972741045	2.27500704749987	2.57773093149008	2.6915341649192	2.67807190511264	1.78240856492737	2.77610398807316	2.03562390973072	2.3533232911629	1.93734439215023	2.52606881166759	1.78240856492737	3.15704371014558	2.32481060342048	2.38681094647222	2.46466826700344	2.63691458035588	1.6915341649192	2.03562390973072	2.42492208821069	2.33628338786443	2.04264433740849	1.9297909977186	2.07382023329167	2.31903981556254	1.32192809488736	0.970853654340484	2.7158933705476	1.50589092972996	0	0	2.39506279951758	1.51096191927738
"SOX18"	2.63923216324928	4.84046323386954	1.790772037862	1.35614381022528	2.58976348698498	1.56071495447448	4.52105073690096	1.89917563048051	1.09761079662642	1.93734439215023	1.97085365434048	2.30451104180995	0.956056652412403	1.76977173924945	2.7158933705476	1.52105073690096	2.21101219348551	2.09423606984577	1.4905701304462	2.38404980679516	2.33913738491959	2.76765479823735	1.81966818349646	1.72246602447109	2.15055967657538	2.06004738366994	1.43829285157915	1.62760683812965	1.85996954822103	2.65535182861255	1.81147103052984	3.87970576628229	3.21567859660793	2.84398384404833	2.13093086982645	1.90303827011291	3.24184018356467	1.40053792958373	1.66448284036468	1.58976348698498	3.41683974191283	1.56071495447448	2.59693514238723	3.26002565596146	3.23266075679027	3.22958792274065	1.65992455840238	2.12101540096137	4.03474394932473	2.89336221076387	3.14567745519564	1.85598969730848	3.58616424593091	2.16671544496642	3.17152710603881	2.82781902461732	1.4541758931858	2.72900887033786	1.74416109557041	2.22650852980868	3.22958792274065	1.72683121703249	1.58014548442338	1.43829285157915	1.73552217729654	3.6667565918848	1.84799690655495	1.8073549220576	2.60644222813161	1.18269229751619	2.20163386116965	1.81147103052984	1.33913738491959	1.82374936030827	1.46988597627446	1.56559717585423	1.20163386116965	1.53106949272595	1.21412480535285	1.52105073690096	1.0496307677246	3.06177619758669	4.32192809488736	1.74416109557041	3.26753579806873	1.81966818349646	2.19534759832222	1.1243281350022	0.722466024471091
"FGL2"	5.42492208821069	4.89093302170554	4.22496636500027	4.74792441623844	4.68537955195908	4.38335869538511	3.95233356636969	4.86591881455221	4.52481592835751	4.59454854955035	6.03672310600552	5.14730669878029	5.16751850373522	4.19377174339668	5.73903797911741	4.603477988254	4.99819550315325	4.55213110825378	5.04264433740849	5.29865831556452	4.9518675043269	5.84724530714181	5.86690797814317	4.99322146736894	5.15461561132689	5.58676474335514	4.04439411935845	4.70099449416827	5.74926608381481	4.65821148275179	4.54039930563062	5.67044381212281	4.29572302453997	5.44128427192704	5.57410150808939	5.35649598770558	5.50716034911752	5.78424222205778	4.11935617703968	4.88459792099006	5.75274859140713	4.73443866613717	4.95884267524324	5.71506967937999	5.21140163741847	5.61765111942733	5.38266725274504	4.63052196347164	3.81147103052984	5.10307794659757	5.97315203787724	4.41142624572646	5.03474394932473	5.17990909001493	5.19652836093694	4.54163873443614	4.43629511983936	5.03298241669943	4.56071495447448	3.72683121703249	3.47767732756531	3.22958792274065	4.16349873228288	4.19692173382033	4.38335869538511	2.89141918684608	3.6959938131099	4.02236781302845	4.76818432477693	4.14730669878029	3.17632277264046	4.2149019101607	4.50271248596606	3.99638874644762	4.16671544496642	3.52732060787705	3.93168305705981	3.45811948117451	3.61470984411521	3.17632277264046	3.70929063572336	3.53480866123175	3.31324585178756	4.86393845042397	4.47961860846942	5.17951105027151	6.47135006337852	5.49857001254426	5.95303237725324
"PLPPR4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MSRA"	2.45680614923047	2.41142624572647	1.98185265328974	2.19849415363908	1.98185265328974	2.95977015521147	2.29865831556452	1.86789646399265	2.07382023329167	1.98550043030488	2.99638874644762	2.46466826700344	3.23266075679027	1.93734439215023	2.37851162325373	1.91838623444635	2.93734439215023	2.17632277264046	2.4905701304462	2.75274859140713	1.36737106564853	2.24792751344359	2.77610398807316	2.29278174922785	2.58736499093646	2.74200621086674	2.08065766334523	2.32481060342048	3.26903314645524	2.1407786557828	3.03738222200308	3.16027483140859	1.74846123300404	2.87970576628229	2.77820857639809	2.47767732756531	2.50589092972996	2.5033487351675	1.91838623444635	2.81147103052984	2.46466826700344	2.85996954822103	3.05311133645956	3.79389588254888	3.605257262939	2.790772037862	2.68706068833989	2.6959938131099	0	2.46205231879643	1.25701061820602	1.33913738491959	2.17951105027151	1.08406426478847	0	1.20789285164133	4.17632277264046	3.03386345186628	1.64616265715789	2.60880924267552	2.08746284125034	2.60644222813161	1.75702324650746	3.59454854955035	2.82374936030827	2.97452931248388	3.4944156103975	2.25398926623079	3.54596836910529	2.87184364850932	2.96162332828694	2.72246602447109	2.9429835981871	1.57046293102604	1.93357263826102	3.18586654531133	2.73768676140986	1.63226821549951	2.83592407425437	2.54843662469604	2.19849415363908	1.790772037862	0	1.67355642399014	2.114367024952	1.98185265328974	2.63226821549951	0	0
"LRRTM2"	6.90833256978243	5.00943675560809	0.286881147788162	0.0840642647884745	0.263034405833794	0.250961573533219	0.137503523749935	0.124328135002202	0.389566811762726	0.189033824390017	0.298658315564515	0.475084882948783	0.286881147788162	0.604071323668861	0.111031312388744	0.20163386116965	0.454175893185802	0.189033824390017	4.97223312380739	6.6406787642337	6.06759569694004	5.55918586578773	0.422233000683048	0.594548549550354	0.37851162325373	0.344828496997441	0.22650852980868	0.238786859587116	0.678071905112638	0.238786859587116	0.0976107966264223	0.678071905112638	0.367371065648529	0.176322772640463	0.389566811762726	0.298658315564515	0.400537929583729	0.321928094887362	6.0408924306469	5.89360490485829	6.8251496026602	0.250961573533219	0.124328135002202	0.263034405833794	0.799087306074004	0.443606651475615	0.27500704749987	0.432959407276106	5.70071713282148	6.55090066464752	7.03055679206234	6.260590274731	6.96046537410255	7.67284960165427	5.96162332828694	6.29149305325927	0.454175893185802	0.286881147788162	0.124328135002202	0.137503523749935	0.070389327891398	0.214124805352847	0.150559676575381	0.070389327891398	0.594548549550354	0.176322772640463	0.20163386116965	0.124328135002202	0.495695162624069	0.176322772640463	0.0976107966264223	0.189033824390017	0.214124805352847	0.150559676575381	0.137503523749935	0.526068811667588	0.176322772640463	0.367371065648529	0.263034405833794	0.356143810225275	0.321928094887362	6.18050594379476	6.33378150063115	5.70376517879341	6.91826695909256	6.77636722957392	7.29462074889163	6.07852444538908	7.44691786486603
"TPK1"	0	0	1.59454854955035	1.71369581484336	1.67355642399014	2.47767732756531	2.01792190799726	1.65992455840238	1.86393845042397	1.50589092972996	2.14730669878029	3.05484847699562	2.3305584000308	1.6959938131099	2.34766565630097	2.67129337248158	2.29278174922785	2.0703893278914	1.15704371014558	1.03562390973072	0	0	2.93545974780529	1.65992455840238	2.22032995487956	2.08746284125034	1.96347412397489	1.73984810269933	1.89141918684608	1.70043971814109	3.13093086982645	2.19849415363908	1.90303827011291	2.31324585178756	2.68257329734758	2.23572705983806	2.40871186102943	3.49185309632967	1.05658352836637	0.584962500721156	0.782408564927373	2.09423606984577	1.74846123300404	2.20476675065461	1.37295209791183	2.39231742277876	2.23266075679027	2.23878685958712	0	0	1.17632277264046	0.918386234446348	1.23878685958712	0	0	0	1.08406426478847	2.20163386116965	1.59931779369823	1.91456452349394	1.16992500144231	0.956056652412403	1.49569516262407	1.36737106564853	1.75702324650746	2.06004738366994	1.76977173924945	0.978195629681652	2.26303440583379	1.799087306074	1.44890095114513	2.1407786557828	1.47508488294878	1.76128527336162	2.16349873228288	1.4905701304462	2.71808758396052	1.65992455840238	1.58014548442338	1.35049724708413	1.53106949272595	0	0	0.933572638261024	0	0.6959938131099	0	1.20789285164133	0
