GeneSymbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
RIF1	NA	NA	53.8425885757741	53.565073197566	NA	20.6207044388098	NA	NA	1	NA	NA	NA	NA	24.8462494165551	51.639136887572	21.9749132119854	NA	1	46.4072780413455	44.4213951131528	686.817316915401	NA
RILP	0	0	NA	NA	NA	NA	NA	0	0	NA	57.9053708999381	101.743465228089	NA	0	0	10.8793683629862	0	0	0	NA	NA	43.1034746500112
RILPL1	NA	NA	12.6859555821601	14.7143466876396	NA	NA	1	1	NA	1	NA	19.3182743263326	1	5.65015112042193	NA	7.59144379355894	NA	NA	9.94197749685481	13.3138699895399	1	13.2155867812481
RILPL2	19.5958386366246	0	20.387949006324	25.9073356447125	1021.03413553656	18.8902384144768	NA	0	NA	NA	NA	29.5117970286861	NA	NA	0	13.9520440671982	NA	NA	26.9374733736158	53.3474148383345	68.6282224708689	NA
RIMBP2	1.34925913431703	1	1.4254864860013	2.28278335880141	1	0.4556300748726	1	1	1	1	1	2.46334622784388	1	1.27835685603962	1.55435108932046	1.20632517008108	1	1	1.09518295393527	1.3255118365143	1	1.89826657434451
RIMBP3	2.62150136371663	NA	0.948068086775088	1	NA	1.15255304806626	NA	1	NA	1	1	1	2.26763169577809	1.67112431025417	2.12339239074226	1.3375547847304	3.65611594858961	1	2.16229337540787	1	1	1
RIMBP3C	1	NA	1.21704599344113	1	1	1.27249754263536	1	2.2485009986867	NA	1	1	1	1	1.47952497840369	1	1.54935901684721	NA	NA	1.9774700770083	1	1	1
RIMKLA	2.05460133569164	NA	1.31102352378039	NA	0	2.13732277277935	0	NA	NA	NA	0	0	0	1.84417008746297	NA	1.47509887195154	NA	NA	1.61426022850537	1.76897058679353	0	NA
RIMKLB	NA	NA	19.7301467231217	27.1878142787705	1	13.2724704278555	1	1	1	1	NA	49.7785240572033	NA	NA	1	16.7319281462335	1	NA	18.5726645394531	1	1	40.2826412926287
RIMS1	NA	NA	1	1	NA	NA	1	NA	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1
RIMS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA
RIMS3	NA	1	14.2351165869802	13.2350599809665	NA	NA	1	1	1	1	1	NA	1	NA	NA	2.63934373523238	1	NA	NA	8.45869115584023	1	NA
RIMS4	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	NA	0	NA	NA	0	0
RIN1	NA	NA	10.0150124619102	NA	145.372791624199	NA	0	NA	61.6117831896271	0	NA	NA	NA	NA	NA	3.21256762025748	NA	NA	NA	7.87779811410278	0	0
RIN2	NA	NA	NA	NA	NA	31.0815365553157	NA	1	NA	NA	1	1	NA	37.1010373756518	51.0380542364616	45.0678471452809	NA	NA	77.9667892030271	91.2603328589424	NA	1
RIN3	NA	NA	NA	13.7823886916786	NA	8.33832283897614	NA	1	1	1	1	NA	1	4.66054522163361	NA	10.0699444843647	NA	NA	1	NA	1	NA
RING1	NA	NA	31.5486979511812	58.511784411798	NA	14.9608345565604	1	NA	NA	NA	NA	NA	NA	28.8659160300795	NA	24.3364022722271	NA	69.3514924775888	26.9364872493726	37.0727550481883	NA	NA
RINL	10.4130243355419	NA	NA	10.0051882722644	NA	6.03920657402073	46.4624478793225	NA	NA	NA	NA	NA	NA	6.55614918981299	NA	5.33361981715602	NA	0	6.55565167313159	5.74826080978217	0	0
RINT1	NA	NA	11.0378633408202	9.33926636259511	1	6.94826010605109	60.3533003913707	NA	1	NA	NA	NA	NA	12.0980702718131	27.6289213230161	8.56002924754666	1	NA	18.226398894412	16.9333661621553	NA	NA
RIOK1	NA	0	20.0351045092078	21.945382137769	0	NA	NA	NA	0	NA	NA	NA	0	14.9402911619561	46.7382022663291	9.12507049781244	NA	78.9349563744463	14.382758559238	26.8098579909785	369.532275090793	13.8578911076851
RIOK2	NA	NA	16.4050574086006	8.81697021765291	NA	10.6890347111404	NA	NA	NA	36.1481570713408	NA	NA	1	4.65790862905458	9.87063897172815	12.4989033906734	NA	NA	16.0854282276235	19.3732305098742	193.180732489656	NA
RIOK3	NA	1	24.3316204298563	20.2303889755281	NA	32.0865761704835	NA	1	1	NA	NA	44.5184249238577	NA	27.3918006214152	34.2605186839696	24.8365238570398	NA	141.554859617524	27.3466615695959	35.3872487932747	NA	59.9764437545907
RIPK1	NA	1	18.8799242425738	25.8666694076152	NA	20.5145620828196	NA	NA	NA	NA	NA	NA	NA	15.9071296895519	43.0536239286164	21.5502458294515	NA	NA	19.189398205111	35.2095299544543	1	27.7647862452759
RIPK2	NA	NA	10.3838843651274	NA	0	8.42555558071668	150.090719909837	NA	0	NA	NA	NA	NA	25.2322235405946	37.90258171219	7.47998542196277	24.9971796989698	NA	13.373535006094	17.0225806457711	80.6835393145242	NA
RIPK3	NA	83.4339510443848	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	7.35336295445815	NA	NA	29.8402451858807	11.0963823191028	NA	0
RIPK4	NA	1	30.9360404008333	26.0861841151616	NA	NA	NA	NA	1	1	NA	1	1	10.921711013238	NA	NA	NA	NA	1	NA	NA	1
RIPPLY1	0.979791447417585	2.30923808211266	1.11176916637173	0.970390499114919	1	1.02321024032958	1	0.772593938025449	1	1	1	1.63083364412315	0.798011217510438	0.955233667168555	1.14794433916862	1.12825856634128	1	1.28428398201397	0.968355879552337	1.12708730703571	NA	1.48168161603181
RIPPLY2	1	NA	1.60613894621598	NA	1	1	NA	NA	NA	NA	1	NA	1	NA	NA	1.20857389642387	1	NA	1.01932298428326	1	NA	1
RIT1	22.7977654316031	NA	9.60313751672707	NA	0	16.9621728077144	NA	NA	NA	73.5262694169176	NA	NA	NA	18.8587309174	NA	15.0434683358545	NA	NA	32.0930547158888	NA	371.548718612383	NA
RIT2	0.9639690374037	1.18532037498932	1.01023200910197	0.977276931073468	1	0.968041695890949	0.914890807540486	1.06392408822554	1.13374411402779	1.03614091075207	0.998592119381557	1.05765994629508	0.887185489338666	0.997910537229504	1.09811185516993	1.03276621828582	0.941240238390525	1.00629529701162	1.03873009658328	1.0199465173978	1	1.04271221532858
RLBP1	0.755586135319058	0	1.00573353623348	1.00269333649278	0	1.48624608941369	NA	0	0	NA	2.80766227485549	NA	0.899277504086256	1.85815494105766	NA	1.04470553404904	1.28502026826822	NA	0	1.04143827550045	NA	1.13622467953171
RLF	NA	NA	32.2470207338186	26.2804631699311	NA	18.2481579497699	NA	1	1	NA	NA	NA	NA	10.787339194087	24.6923961730398	15.5687944464837	NA	72.889473582693	NA	33.9980134391847	487.625715002128	NA
RLIM	NA	NA	27.3001544802257	17.4779400477599	NA	23.8917138632759	NA	NA	NA	NA	NA	NA	NA	21.3067578686943	34.1704077535837	20.8359758900316	42.0392952288187	NA	38.3655963790519	41.0841230790846	374.788408409902	NA
RLN1	1.81798324049145	NA	0.549583948191691	0.903786196098162	1	1.99468059465074	1	2.3103395412139	1	3.67823948773485	1	1	1.59111401092924	1.01559413402022	1	1.2873683438919	1	1	1.5518195412244	1	NA	1
RLN2	NA	0	0	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	0	0	NA	0	0	NA	NA	0
RLN3	1	1	1.04245724975468	1.10331496668652	1	1.22416311863723	1	0.927437817886902	1	1	1	1	1	1.1536418009412	0.773189448329719	1.38510848975924	0.8956854685794	1.67187624030712	0.893164795972836	0.970919619266042	1	1.24703212533208
RLTPR	5.34071189265597	NA	0	NA	NA	2.42152838735919	30.2171283873188	NA	NA	NA	NA	NA	0.10300787483407	1.94125211280691	4.67627998102957	0.477860718449364	NA	NA	0.840872649649493	0.953613910565099	0	NA
RMI1	NA	0	NA	NA	0	6.0039892505362	NA	22.2184261207563	NA	NA	NA	0	NA	10.1688964733691	18.4707804104675	3.94591635521301	NA	41.6125723465736	16.4802341906332	0	NA	0
RMND1	NA	740.352615771506	NA	NA	NA	0	NA	NA	NA	285.716447119535	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA
RMND5A	NA	NA	58.1399222098389	NA	1	NA	NA	NA	1	NA	NA	125.248359569113	NA	38.9275271954133	77.8423570346303	49.6554836119095	138.823538328048	1	34.9997587372664	1	NA	95.7907385092766
RMND5B	1	NA	NA	NA	NA	18.5848005724812	NA	83.7583846465209	297.198013587589	NA	NA	NA	NA	NA	NA	25.8941718946901	NA	NA	NA	NA	NA	1
RMRP	NA	NA	92492.959475862	NA	NA	74163.6151276153	NA	152696.511237915	NA	343581.07322087	NA	1	NA	73762.1106139973	NA	85056.5766316176	NA	NA	NA	NA	NA	NA
RMST	NA	0	74.265729461155	NA	NA	0	0	NA	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA
RNASE1	0	0	0	0	NA	0	NA	0	0	0	NA	3757.23937510384	NA	0	0	737.342820490831	0	0	NA	NA	15644.2044022138	2484.85716323216
RNASE10	0	0	1.76315160599916	0.349926290503068	0	0.674221563343498	NA	0.933972047089256	0	0	5.12523409508096	0	2.40642967519663	1.30189306239781	NA	1.02617240418119	NA	NA	0.168690460218994	0.842547713997379	NA	0.827425041590375
RNASE11	0.915982757991677	0.98744765710421	1.02048469837494	1.03089097878949	1	1.00778730348081	0.926135948821533	1.00230892535603	0.711998550518994	0.933399535001221	0.988193319491585	0.989855824288788	0.956195216718744	1.01811806580072	1.01479822298449	1.01119231218081	1.0025295838428	0.965757881396131	1.02554054939281	0.993262024585472	1	1.01140300849801
RNASE12	1	1	1.34460920231151	1.28904379357248	NA	1.12623047422834	1	1	1	1	1	1	1	1.08003350355316	1	1.31339425722939	1	1	1.24627647436026	1.01545172815203	1	1
RNASE13	1.16787993605239	1.2514446563729	1.06853164647992	1.15833928859933	1	0.942636269199437	0.791132985260494	0.911082581090343	1	0.976595661506437	1.50540877055042	1.1773656888972	0.963473263116764	0.981058698990986	0.951513557311463	1.01708476800227	1.00771516591199	0.94648096996153	1.00332246065395	1.0138867693018	2.73377318399189	1.06159122597815
RNASE2	0	0	1.06400461989182	NA	NA	0.488020701706906	NA	0	6.04411313210166	NA	NA	0	3.71195835249764	1.27228041737722	5.90805355758068	1.71207747463705	6.40538447812591	NA	0.499916973933933	2.02956666332469	NA	0
RNASE3	1.01193535129687	1.22389946520418	1.01729902206332	0.944653701737463	1	1.03889590142181	0.924462845489638	0.999615399251817	1	0.885460419800258	1.08634814054336	0.885470620180019	1.06781437059261	0.97870600596873	1.1763796232613	1.01626661799042	1.19614124038665	1.07028997090499	1.02032972802043	1.1888391904106	3.97654277228612	1.11432565732963
RNASE4	NA	0	129.953785764826	0	NA	0	0	0	0	NA	424.551478674935	567.542594225835	289.644705600168	0	0	86.9221760411297	0	0	NA	NA	NA	479.288725203121
RNASE6	NA	NA	1	NA	NA	17.1481270895271	NA	1	NA	NA	1	NA	NA	1	27.684422718452	26.621620986398	NA	1	NA	NA	NA	NA
RNASE7	NA	1	6.57804450601511	4.32834146287063	1	1	1	1	NA	1	NA	NA	1	1	1	1.13822527284041	NA	NA	NA	4.91494992339139	1	1
RNASE8	1.00507741700621	1.07589015662412	0.997722205634183	0.98075415123085	1	0.992832714121021	1.03577386021441	1.00243663234437	1.0381845283671	1.00399115273787	0.949309022924407	0.95528320035291	0.954945242939202	0.98849038365506	0.989476745741545	1.02600405908603	0.990065808040121	0.992587067609376	0.991437294322765	0.99398931853615	3.07604747541379	1.03272467354641
RNASE9	1.00570444512829	1.14169891648689	1.02498754756173	1.00324789323507	1	0.986357890507185	0.959468335940376	0.956288897213096	0.843755055105715	1.02150635626124	1.13895929355157	1.07272688442575	1.01243266675491	1.01192371155583	1.01079539258355	0.997522709952945	1.05843131143444	0.963469618569407	0.997809237641308	0.983793083053472	0.933632474287692	1.06665772364454
RNASEH1	1	1	18.330043350994	17.4405918396486	1	14.0635785163265	159.708104582094	NA	1	NA	NA	38.0449397301002	NA	15.4565021291113	28.2887371832251	15.7093301060492	NA	69.9486675806794	11.3195511876529	21.1824600486657	NA	32.3546801036212
RNASEH2A	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	NA	NA	54.1418360019594	128.293135027685	NA	51.6476280763471	230.631512917038	NA	0	0	0
RNASEH2B	NA	NA	41.3407365162886	22.858271355086	NA	12.8994665836565	NA	1	1	NA	NA	NA	NA	NA	31.8653605543446	25.0333031768167	1	NA	22.4348061306946	35.6933304982789	NA	1
RNASEH2C	1	NA	20.125409683025	12.2395770974148	NA	NA	NA	NA	NA	33.9528071571609	1	24.6136436525375	NA	11.637721629782	NA	12.5091876766413	NA	NA	11.3312994646764	1	NA	17.4128659040388
RNASEK	NA	NA	49.1908180139939	98.0488963590747	NA	49.6417015486342	NA	NA	1	NA	NA	311.062625437276	1	74.9735483287535	NA	83.4919578526848	1	NA	NA	1	1	NA
RNASEL	18.6275006706619	NA	6.09860444351951	NA	NA	12.7396330758174	NA	NA	NA	NA	1	NA	NA	NA	NA	13.2089951999525	NA	NA	NA	NA	1	1
RNASEN	NA	1	16.2231351514288	40.6340192768869	NA	17.8341846414525	NA	NA	NA	1	NA	NA	NA	18.4359483915536	NA	15.90187188238	NA	NA	23.0641619226266	23.248600589155	NA	NA
RNASET2	NA	0	NA	NA	NA	59.4249962033532	330.532122881062	175.467311381449	NA	NA	NA	0	NA	74.0260753468912	NA	63.2968403325028	357.359229719886	NA	NA	NA	NA	0
RND1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	92.1393268188629	NA	NA	26.2718150800754	0	0
RND2	1	NA	1	1	NA	NA	1	NA	NA	1	1	NA	NA	NA	1	2.03120619964942	1	1	1	NA	NA	1
RND3	NA	0	171.089637934857	NA	NA	NA	0	0	0	0	NA	NA	0	NA	0	NA	0	135.467812903138	NA	176.575173904183	2153.86532752731	NA
RNF10	55.3561163097377	NA	22.5382639378133	NA	NA	44.3067213711852	NA	1	NA	NA	102.533978692267	NA	NA	42.2739747060843	NA	43.5254956531277	NA	NA	50.7496639020311	47.317300551536	NA	NA
RNF103	NA	NA	37.7956234520922	NA	NA	40.4301869908839	NA	83.8704105419307	NA	NA	NA	1	1	20.4336908556379	NA	29.8947790061114	110.550306180079	1	71.2495459057088	1	NA	1
RNF11	NA	1	75.1341432634247	NA	1	56.1772770555971	NA	1	NA	NA	1	267.389577227947	NA	NA	NA	90.0457537323081	1	NA	NA	1	1	156.881927919792
RNF111	1	1	19.8799388238453	22.4056000616475	NA	14.7499570841756	1	NA	NA	NA	NA	NA	NA	4.70071899319753	NA	13.60766827929	NA	NA	19.7542459553214	19.0144484817394	NA	NA
RNF112	1	NA	1.53522128795652	1.84977290869292	1	1.32599327066092	1	1	NA	1	1	3.98023694275966	1	1.1429321549755	1	1.49837136959715	1	1	1.61211622084068	2.70921231179722	NA	2.06092615860087
RNF113A	NA	NA	17.4971560783251	11.7070960486625	NA	6.06734671198117	NA	NA	NA	1	NA	NA	NA	13.7471472744726	22.6764859390982	9.81418203998169	38.5921350475037	NA	18.5369403222116	1	NA	1
RNF113B	1.01211375013053	0.996170158827689	1.01708290701606	0.979917394677507	1	1.00259439673506	0.94878939578278	0.995153147196372	0.922118638548432	0.961079783355042	1.00758872793437	0.949361283568465	1.04713969400317	1.01233126363895	1.02503703477897	0.995705160815884	0.955157535108019	0.954188189412615	1.01129589912886	1.0348286506569	2.33740370920991	1.03060408786192
RNF114	NA	NA	NA	NA	NA	36.299722209562	268.335289803745	95.8273905961205	NA	NA	NA	NA	NA	38.421040960497	124.568014166362	35.4505307868308	NA	NA	NA	NA	NA	NA
RNF115	NA	88.4123514842666	NA	NA	0	25.8347172884042	NA	NA	NA	NA	NA	NA	NA	33.1365216504132	56.2313218780724	21.2082221082983	NA	NA	76.7638717469882	38.187900424437	276.810025645074	NA
RNF121	NA	NA	17.8176514403787	NA	NA	12.2471897697208	NA	19.0198026368426	NA	NA	NA	NA	NA	16.0200100808479	24.8907865978444	10.8458854345658	NA	39.8682922424369	1	1	1	NA
RNF122	1	NA	1	NA	NA	7.48798987788257	NA	1	1	1	1	27.7700182567354	1	1	1	6.11424302531579	1	34.6934706525066	NA	35.3576463488491	1	NA
RNF123	18.326397338651	NA	5.34149248579376	NA	NA	8.81646430081409	NA	19.8789882636211	NA	1	1	NA	NA	11.1665372900469	NA	12.2199723813609	NA	NA	NA	NA	NA	NA
RNF125	NA	0	4.59702013241314	NA	NA	NA	NA	0	0	NA	31.8638061000094	52.4379159072789	NA	0	0	6.26360372239176	0	0	NA	NA	NA	43.2041596349517
RNF126	29.1905676729181	NA	18.3979134467884	27.6845503528923	NA	NA	NA	NA	NA	1	66.4145983316807	NA	NA	32.5569034982213	NA	16.1428378153493	NA	NA	NA	1	1	NA
RNF126P1	1	1	1.078917429229	1.83544311291962	1	0.878422617111604	NA	1	1	1	1	1.61018660796152	1.76542567613278	1.75405722429734	2.50346177687462	1.04699189000138	1	1	0.805288649264908	1	1	2.26962185518545
RNF128	17.3478555375274	NA	21.6204790434074	NA	1019.94205733768	NA	0	0	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	0
RNF13	NA	NA	63.7779788836976	NA	NA	30.8453108410798	NA	1	NA	158.909101013743	NA	95.3785356374681	NA	NA	1	47.8977200100569	NA	NA	65.0217344573053	53.2307363895462	858.968870928251	79.2064364583056
RNF130	NA	1	NA	NA	NA	70.0660789677804	NA	1	NA	NA	NA	378.658667817823	NA	NA	NA	121.675089373244	1	1	NA	NA	1	292.587679933194
RNF133	3.56847758907516	NA	3.5510746621044	3.54519637088676	278.207015778594	2.60347939859495	0	2.7022428751413	NA	NA	NA	0	0	NA	0	1.83008587144384	NA	0	2.75619292362673	1.59634236841507	NA	0.520940649404337
RNF135	35.3656458056545	NA	8.80663285380494	NA	NA	17.2982949565942	NA	NA	1	NA	NA	NA	28.5830735931078	17.3715031102731	NA	22.8560771844599	NA	NA	16.8371150979758	NA	1	NA
RNF138	12.4287047537533	0	14.6554403518362	26.061935299544	NA	NA	NA	NA	0	NA	NA	NA	0	NA	23.1327748726377	7.66014401779956	NA	88.3506058943677	14.6790559300038	18.8788184509934	326.084681059479	NA
RNF138P1	NA	0	8.64369542042334	NA	NA	NA	0	0	0	0	NA	25.6768048928514	NA	0	0	3.28242811598876	0	0	NA	NA	NA	11.7643432392969
RNF139	78.4511488172906	NA	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	26.6479092900049	NA	NA	46.1181268002762	NA	NA	NA
RNF14	NA	NA	51.2958353896305	1	NA	1	NA	NA	NA	152.193281985938	NA	86.877655861556	NA	28.837084425156	NA	47.2549360773522	NA	1	NA	1	NA	1
RNF141	NA	NA	34.2106453999407	NA	NA	34.4076703128743	1	NA	NA	118.999888664108	NA	NA	1	NA	1	30.608965182101	NA	1	51.4817092545635	37.4812170648527	1	NA
RNF144A	NA	0	8.60928207751971	NA	0	10.2091241635648	0	0	0	0	NA	31.9196654357669	NA	13.2859219971254	NA	10.9869403298224	0	NA	NA	20.8378715058327	NA	52.6438916628822
RNF144B	NA	0	59.0363091945782	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	198.761647995415	41.85764397686	NA	NA	0
RNF145	0	NA	39.5659525088305	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	21.9612418787714	NA	119.701228194162	NA	58.6900173154473	420.136138650725	35.3372570589179
RNF146	1	NA	44.2830807311997	32.0629581440002	NA	26.4090858005044	1	NA	1	NA	NA	86.4101908448892	NA	NA	NA	37.6042312501421	1	NA	31.3439250089989	41.9385479830862	1	67.5723711365777
RNF148	4.37492881276837	0	4.33764413612761	4.14109899677092	NA	2.96141818457585	NA	3.24043561351177	NA	NA	NA	NA	0	1.52957555152345	0	1.97964103848567	NA	NA	3.42831301281937	1.57830910254368	36.0350120389325	NA
RNF149	1	NA	20.2023517890062	29.7801475664694	NA	27.7070116848055	1	37.7824708481985	NA	NA	NA	1	NA	28.6905709513955	67.6536612037789	27.8611619783616	77.8793754295401	NA	31.2049965635571	35.4959854646693	NA	NA
RNF150	0	0	NA	0	0	NA	NA	0	0	0	NA	171.565965496488	NA	0	0	NA	0	0	0	NA	NA	102.627412435899
RNF151	1.12627906356978	1	0.924495776123367	1.05041660155622	1	1.09705496528035	0.812485888063043	0.970010548190136	1.0921718465446	1.11818697507134	1.11692883289775	1.00004607093103	0.951353447454005	1.00409456890524	1.02604855113168	1.0011211722566	1.02058810253647	1.0425334642705	1.0347233417263	1.00257963950899	1	0.913131425494361
RNF152	NA	0	16.7961136770342	NA	NA	19.9525589883754	NA	NA	NA	0	58.5654424191972	NA	0	13.6278639695429	NA	6.82463347818866	NA	NA	16.2942485698355	NA	NA	0
RNF157	0	0	0	0	NA	0	NA	0	NA	NA	28.6911143421933	83.2289318732475	NA	NA	0	5.94846108680422	0	0	0	0	NA	52.0124980688726
RNF160	NA	NA	30.4523622722246	NA	NA	21.7326291445236	NA	32.4733436037315	NA	95.6256908508408	NA	NA	NA	12.7337428164352	NA	20.0716349824522	NA	NA	29.2209102217799	25.2334385376482	1	NA
RNF165	6.45058634166378	0	4.63549165159746	6.04492853985458	NA	0.315715638822957	0	NA	0	0	8.14634536694998	8.14518785934434	NA	1.58199327377942	NA	1.98019426788246	NA	1.4409767965028	NA	NA	NA	NA
RNF166	NA	NA	NA	18.0206467263829	NA	9.86140863732603	77.1431609096189	1	NA	NA	1	NA	1	8.07834426737887	17.3529376467223	11.4251805053808	1	1	NA	12.162352251042	NA	1
RNF167	NA	NA	37.0704832977718	44.7852342830966	NA	43.3103022176003	1	106.942950168758	NA	NA	1	NA	NA	56.7723715096496	NA	45.5756511190898	282.876346198295	NA	79.5619139786737	1	NA	NA
RNF168	NA	1	20.0296064135596	23.4836339463984	1	NA	NA	NA	1	NA	NA	1	NA	25.4775107055355	56.9448490609015	19.6447638556837	NA	234.349779253765	18.278107620206	NA	NA	1
RNF169	NA	NA	NA	NA	NA	19.2664919083018	NA	NA	0	0	NA	NA	NA	NA	NA	10.5363862653142	NA	NA	50.2425384152509	NA	NA	NA
RNF17	1.0619562537345	1	1.10624096101112	1.35655567093817	1	0.900675824318094	1	1	1	1.69511269630701	1	1.86348662160535	1	1.01225132281678	1.10551956952488	1.03498534665816	1	1	1.3386035353247	0.961515670608711	NA	1.39908417159132
RNF170	NA	0	28.909604618987	NA	NA	17.2937135502568	0	NA	NA	NA	NA	NA	NA	NA	NA	11.9204054344687	NA	NA	15.609093402977	NA	NA	NA
RNF175	NA	0	2.38728613093973	3.16105192680987	NA	NA	0	0	0	0	2.57216515605885	3.33992954151454	0.151001827553835	NA	NA	1.26206578694155	0	NA	1.05003504953463	0.84198226511725	NA	1.7102754122093
RNF180	NA	0	32.0341530380337	NA	182.92805594384	NA	0	0	0	0	NA	50.9364952146577	18.5359498558414	0	0	10.8676107286365	0	NA	NA	20.0894159196188	427.885184720251	31.6540084974238
RNF181	NA	NA	123.598055739329	NA	NA	63.5320268513433	630.364778023022	NA	NA	1	NA	NA	NA	77.0458171971755	180.543984196421	91.7022342410205	359.31512865955	NA	1	NA	NA	187.095567475678
RNF182	0	0	0	NA	0	0	NA	0	0	0	NA	NA	NA	NA	11.890916897042	NA	0	NA	0	0	NA	6.22126433060687
RNF183	NA	NA	NA	NA	0	4.89880751300521	0	NA	NA	NA	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	0
RNF185	29.3412701101669	NA	29.8236064808959	26.2342224971726	1	23.4195826262527	NA	NA	NA	NA	1	NA	1	11.6263411088897	NA	27.8435302579358	NA	NA	18.9086551959548	20.219756018014	1	NA
RNF186	1	1	9.76106578978924	3.68444113880299	1	1	1	1	1	1	NA	NA	1	1	1	1	1	1	2.80516156908031	7.4481895146686	NA	1
RNF187	81.6937283340432	NA	NA	NA	NA	25.5769183208872	NA	143.762842202983	208.675336043029	NA	0	NA	NA	63.995981279412	87.3494767577905	33.5839898100415	110.077013812753	NA	82.2678433035746	NA	0	NA
RNF19A	107.111721262091	NA	NA	NA	NA	47.3269566230337	NA	0	NA	NA	NA	NA	NA	NA	97.9418971699905	41.5037924153986	0	153.72659335056	49.0840429084526	90.7300120714439	611.096582592841	NA
RNF19B	NA	NA	NA	30.2087925505078	NA	NA	NA	NA	1	1	1	NA	1	19.1434034903771	103.828669838344	15.9781308888072	NA	NA	17.4136942062544	49.0486638023825	NA	NA
RNF2	24.1737360459937	NA	NA	NA	NA	13.1739096740793	NA	23.329514795305	NA	NA	NA	0	NA	13.2031486354846	NA	11.4250253416362	73.8518158320754	NA	39.9525375809733	21.5867709081421	NA	NA
RNF20	NA	NA	20.501401558897	24.1061653796515	1	21.4123131760081	1	NA	NA	NA	NA	NA	NA	15.524724645218	NA	23.1470876071764	NA	NA	30.0097612026565	33.669524700696	NA	NA
RNF207	26.0606944907742	NA	9.13534206810845	13.6953686675432	593.199212016552	NA	0	NA	NA	0	26.0237838270578	0	NA	4.78475131135799	0	3.89433178848449	17.6367927822255	NA	14.3598609948502	NA	NA	0
RNF208	NA	NA	NA	NA	NA	3.57257875599158	1	10.06077970051	NA	1	NA	NA	NA	3.97027799556185	NA	3.05826539947304	NA	NA	3.93747658316365	NA	1	1
RNF212	NA	NA	3.79192907001922	NA	NA	0	0	0	NA	0	NA	20.3520078071585	0	NA	NA	2.1331914635811	0	NA	NA	NA	NA	NA
RNF213	120.198217315419	542.072260976877	0	NA	NA	NA	NA	NA	585.586768447164	NA	NA	0	NA	NA	304.64420861458	37.1026924380976	NA	NA	NA	NA	NA	NA
RNF214	NA	NA	13.3252046622822	20.1638495930232	232.060192360545	5.78726693192281	0	NA	0	NA	NA	32.1866400472328	NA	5.26124847943071	NA	7.43488414378406	NA	NA	15.5171232749567	17.2697528666302	87.8965435046773	11.944664638295
RNF215	22.0835194463985	NA	8.74714439414951	NA	1	9.32731731668805	NA	14.652338952977	NA	1	28.7474653696654	NA	1	8.1337028005513	NA	10.0541349232389	NA	NA	9.30645295145571	NA	NA	NA
RNF216	30.1914849115672	NA	23.6571418834616	34.4750730170239	NA	20.818520270538	91.7908829520523	NA	NA	NA	NA	NA	NA	21.288387577705	NA	16.9168000235789	1	NA	25.9672699697536	37.0834636258106	1	NA
RNF216L	1	1	10.2482571132752	16.5382513072017	NA	9.14098711613261	NA	NA	NA	NA	NA	NA	NA	8.7447000917642	8.08745808576309	7.42456470765043	1	NA	10.837852870258	13.412797106462	NA	NA
RNF217	NA	0	25.8488730933801	17.2975402629025	NA	NA	0	0	0	0	NA	33.9711045879028	NA	NA	NA	13.0682095294572	NA	NA	NA	NA	408.168064467178	40.7024535472058
RNF219	NA	1	18.3229007540886	NA	1	9.06623898178445	NA	1	NA	NA	NA	NA	NA	9.50124655856854	25.7166889577528	10.8233177461969	NA	1	14.0164607987017	16.6967841388095	281.910191829494	17.9306179413078
RNF220	NA	1	37.5322042561352	52.9619838434415	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.1798856406925	51.0004373994726	31.5290062379063	64.7932473959245	NA	NA	49.0963834812867	NA	NA
RNF222	0.875454504142335	1	1.18526209410904	1.3568929180802	1	1.17565209161276	1	1.03364517370016	1	1	1	1.02418986858731	0.916624573682024	1.13602397664363	0.959991675726209	0.86120262634144	2.08067402951408	3.54768004972825	1.3884226282284	1.34250885203126	1	1.15819213557731
