"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"
"HKB0143_3000_N"	1.21580825056269e-14	0.0176235851037454	0.216532992618734	0.286875729080292	0.0649612587370303	0.0344826129721319	0.144663899405403
"HKB0149_3000_N"	0.0105139565564654	0.00626386971477723	0.0212188012935446	0.0796420962205768	0.274424875507642	0.00271761852201001	1.66098343566532e-14
"HKB0150_3000_N"	0.0310104371182913	0.0130518793163932	1.87289759410708e-14	0.369108199280475	0.0629486291911459	0.0887300549280085	0.030187831143423
"HKB0155_3003_N"	1.03037704590309e-14	1.03037704590309e-14	0.0783314102012129	0.255940418776077	0.0481558457599525	1.03037704590309e-14	0.0311358049710646
"HKB0157_3000_N"	1.06597176385993e-14	1.06597176385993e-14	0.147806869940814	0.280137461869729	0.0453685439892235	1.06597176385993e-14	0.0427669002581236
"HKB0158_3000_N"	0.041048292174059	0.0196420876790285	0.0829646203506683	0.351909431642584	0.100641493894778	3.01534702431535e-10	0.0365971653401683
"HKB0159_3000_N"	0.00707033172218324	0.0172463517006607	0.0980286802815763	0.271860427171048	0.0649690320486535	0.152821571546915	0.0945874737363946
"HKB0160_3001_N"	8.31822454566824e-15	8.31822454566824e-15	0.118943849330365	0.304411362154215	0.0784376198765538	0.0105680828553663	0.032173956716659
"HKB0161_3000_N"	1.06809912589797e-14	0.000253010004049895	0.101823074258404	0.325269545842743	0.0413694412505561	0.0120589443226514	0.0165813400705238
"HKB0162_3000_N"	0.0356460694712822	0.0102831786052237	0.0336730615546304	0.391940913648074	0.0780649603299117	0.0754120401462702	0.0202294618984025
"HKB0164_3000_N"	1.47748681296145e-14	1.47748681296145e-14	0.00991521437994054	0.0776363758133059	0.123299429345961	0.211509595993124	0.0694861606515087
"HKB0167_3000_N"	0.11692520311878	0.129502052382833	0.0499386940413459	0.225361630037552	0.0470540142578752	0.102550441064099	0.0486709237951018
"HKB0168_3000_N"	0.00121758589434385	0.0660825360493934	0.0230710567953336	0.0377755369752343	0.151746001262239	0.137344161187718	0.123357081769291
"HKB0179_3000_N"	0.0042211852768618	0.0867643593588249	0.0550997759587267	0.361335879883439	0.15789957845677	0.0942671341142705	0.0562873811366187
"HKB0186_3002_N"	0.0213143253557567	0.085410346058074	0.0346176290676922	0.194015743700709	0.179486561724221	0.125858302648599	0.150464907315026
"HKB0194_3000_N"	0.0435389760523255	0.0946981442611728	0.0507750045447122	0.0791381375632042	0.216582681245314	0.0499386776591171	0.0348536650040577
"HKB0196_3000_N"	0.0510253388143462	0.057483019877544	0.0855395405123957	0.344083782384845	0.111431595994224	0.0998509013468725	0.079479643262094
"HKB0198_3000_N"	0.0419524225959707	0.0657196423995923	0.075696001258048	0.216447705525455	0.0613272843751882	0.157697377101464	1.07653594059134e-14
"HKB0207_3000_N"	1.1235893222049e-14	0.00676552385755847	0.0771619737432922	0.314819310678067	0.0574139166491439	0.00773327620265105	0.0391337151510084
"HKB0210_3000_N"	0.00961783412094301	8.05009904275207e-15	0.0263286074045353	0.184681925782824	0.23261291521609	0.0624316907418021	0.0506784355317816
"HKB0211_3000_N"	0.0973439507705213	0.0902857913984541	0.0406559821832777	0.384188553707205	0.042976513006073	0.0128802134558783	0.0606244543213944
"HKB0214_3000_N"	1.15535728728984e-14	0.0639305926584206	0.0817513521591402	0.129729918307744	0.248466980203075	0.136991290204803	1.15535728728984e-14
"HKB0216_3000_N"	0.21177211770382	1.02759092406458e-14	0.0222719319086336	1.02759092406458e-14	0.0223842817154348	0.0516072776964021	2.37781332827983e-10
"HKB0219_3000_N"	0.0750007497183018	0.0648612654162583	0.0462236260561838	0.21895869166109	0.0981499079812646	0.0560077196002202	0.0102984013299436
"HKB0220_3003_N"	0.0534670362104372	0.0718520997909881	0.0895602359830631	0.322082217830582	0.0216575689369967	0.021993430912407	0.0228890651400467
"HKB0221_3000_N"	9.90419878734868e-15	0.0727981521330207	0.104889470853363	0.27640704817614	0.122531202150136	0.0371866958823692	0.0360321934559933
"HKB0222_3000_N"	0.067434485075782	0.0233816431442977	0.0863239118075404	0.216745860089053	0.0809580357323287	0.125091694919523	0.0971397569390469
"HKB0225_3000_N"	0.0172357995526656	0.102994303523613	0.0345776005595138	0.114872771199082	0.0926118033972185	0.157208246743152	0.103168496610213
"HKB0226_3000_N"	1.1073031558121e-14	0.00439423372165828	0.123799209624224	0.294926141315467	0.0191370932275029	0.00825859608409968	0.0351820279010864
"HKB0227_3000_N"	1.14681856498396e-14	0.0134047153927517	0.0408972891522883	0.39823885046761	0.0709697634025223	0.0856785139226453	0.0604887907524286
"HKB0233_3000_N"	6.17699339118106e-15	0.00408009350126798	6.17699339118106e-15	0.0311182248059457	0.0591611881376614	0.0400035567065888	0.0423944492417444
"HKB0538_3000_N"	1.18228638370478e-14	0.166113660617631	2.35170333560267e-08	0.146926872635432	0.0552836351055304	0.191770506399003	0.119681767490497
"HKB0562_3000_N"	0.0208304952667079	0.0210921226914952	0.0166361979322197	0.0596572976911018	0.197204141311599	0.18603548893068	0.0998175100144787
"HKB0571_3000_N"	0.0197440973617892	0.0342666582080597	0.0795904782643015	0.353271421787057	0.0817909946725581	0.051655497177467	0.104724194423983
"HKB0574_3000_N"	0.029078859141048	0.0149078149409144	0.103921896804286	0.336698575184352	0.0520112510392177	0.038401459151899	0.06558995336931
"HKB0577_3000_N"	0.0033600386626181	0.00877622556408225	0.0485911613995887	0.325144463088743	0.0618776763331564	0.0541781690800124	0.110939237076042
"HKB0583_3000_N"	1.07816939639092e-14	1.07816939639092e-14	0.0597914198776269	0.350550092969958	0.0540540371517278	0.0180816648481792	0.0566703604449602
"HKB0597_3000_N"	0.0113212897564515	0.00974629874452827	0.0706794779154903	0.368856743251468	0.0308859669364237	0.028143985756176	0.0811966104703108
"HKB0618_3000_N"	0.0160732224500548	1.06373638178133e-14	0.071919033819474	0.483434407876234	0.0163984575329151	0.0361852520074313	0.0330132953810985
"HKB0636_3000_N"	0.0241299044822029	0.0650445063003018	0.0677225320539842	0.13594283592136	0.0147329447120886	0.145920092468463	0.0997865531496489
"HKB0648_3000_N"	0.0244281722344991	0.132032349511717	0.0279706481903943	0.244686725934614	0.108370502511263	0.0373845200634625	0.0226037130449453
"HKB0651_3000_N"	0.029720219992975	0.241326120012166	0.00532200602085897	0.136566887790093	0.10227731940165	0.038724568953887	0.120189615037897
"HKB0657_3000_N"	0.0192021632266516	0.0462613182044722	0.0606741938430123	0.271388613513429	0.260872417392375	0.0404949954064804	0.04740973651208
"HKB0663_3000_N"	1.48633471843669e-14	0.00248543248201367	0.0198771035923269	0.3784892361535	0.0699956758484567	0.0127265631918261	0.0381567679617708
"HKB0666_3000_N"	1.24969253318904e-14	1.24969253318904e-14	0.125335894857895	0.361076388606255	0.0225860315427116	0.00260772458352969	0.0603327070076686
"HKB0672_3000_N"	0.0789600857238884	0.080387345851057	0.0239349930019507	0.2819636730999	0.0651654572141167	0.0327250462387846	0.00680768828901726
"HKB0710_3001_N"	0.0531316150954314	0.0272375966743729	0.116115893719842	0.235807687411474	0.0619586326786679	0.121130364932595	0.106787835233603
"HKB0718_3001_N"	0.0664959892889038	0.119074280936999	0.0332842846107634	0.332169897523988	0.0642481955600512	0.112196245051487	0.0654524979095435
"HKB0719_3001_N"	7.34763138143473e-05	9.17007468038541e-15	0.07880408347336	0.308802777962129	0.0779368748570328	0.0111785815193674	0.0659182787926706
"HKB0722_3001_N"	0.00708393200595656	0.0448765321604798	0.0246427579092194	0.189074760653854	0.162153323996155	0.11292932539397	0.148475872641295
"HKB0744_3001_N"	0.00671384559644614	1.00884690328031e-14	0.0639403388199516	0.225640249160775	0.0549827526580477	0.0292409399247917	0.00804140690781062
"HKB0748_3001_N"	0.0317990499534787	0.00431498514570673	0.196699903275783	0.238368024672414	0.122465181068471	0.0749888237350136	0.0486023535906599
"HKB0751_3001_N"	1.37683346168139e-14	1.37683346168139e-14	0.0899037397734732	0.327834138317647	0.0808324031129014	0.0958557284596553	0.000806724602617096
"HKB0752_3001_N"	0.0554047576869312	0.0416387256535834	0.0447514908883989	0.250187455535366	0.180973968968695	0.0927270828539662	0.0665488214146721
