"BC_HKB0543_1306_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0882_1555_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0214_3006_T"	"HKB0659_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0067_3006_T"	"HKB0070_3002_T"	"HKB0091_3001_T"	"HKB0137_3002_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0227_3006_T"	"HKB0573_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0736_3000_T"	"HKB0752_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0555_1321_T"	"BC_HKB0874_1537_T"	"BC_HKB0876_1543_T"	"BC_HKB1366_1663_T"	"BC_HKB2114_1660_T"	"HKB0210_3006_T"	"BC_HKB0745_1398_T"	"BC_HKB0895_1582_T"	"BC_HKB0906_1627_T"	"BC_HKB2109_1628_T"	"BC_HKB2116_1671_T"	"HKB0036_3006_T"	"HKB0106_3006_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0828_M1542_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0164_3006_T"	"HKB0186_3000_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0668_1298_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0080_3006_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0182_3006_T"	"HKB0196_3006_T"	"HKB0226_3001_T"	"HKB0232_3000_T"	"HKB0540_3000_T"	"HKB0599_3000_T"	"HKB0638_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0656_3000_T"	"HKB0668_3000_T"	"HKB0692_3000_T"	"HKB0704_3000_T"	"HKB0721_3000_T"	"HKB0748_3000_T"
"LAIR2"	0	0	0	0	0	0	0	0	0	0	1.66902676550963	0.765534746362977	0.815575428862573	1.02856915219677	0.75702324650746	0.37851162325373	1.40053792958373	0.650764559116902	1.54101915313356	1.50589092972996	1.15704371014558	1.58014548442338	1.13093086982645	0.443606651475615	0.389566811762726	1.63691458035588	1.66902676550963	0.992768430768924	0.20163386116965	1.70043971814109	0.505890929729957	1.51601514700366	1.56071495447448	0.641546029087524	1.7311832415722	2.06695024392463	0.879705766282288	2.22032995487956	1.86393845042397	2.07724299893246	0	0	0	0	0	0.37851162325373	0	0	0	1.33913738491959	2.34198574722862	0.400537929583729	0.55581615506164	1.72683121703249	0	0	0	0	0	0	0.565597175854225	0.748461233004036	0.422233000683048	0.713695814843359	0.823749360308273	0.333423733725192	0.150559676575381	0.298658315564515	0.545968369105292	0.669026765509631	0.622930350920177	0.659924558402378	1.89917563048051	0.356143810225275	0.933572638261024	0.400537929583729	1.20163386116965	0.411426245726465	0.344828496997441	0.84799690655495	0.918386234446348	1.09085343045111	0.111031312388744	0.250961573533219	0	0.575312330687437	0.516015147003665	0	0.111031312388744	1.35614381022528	0.22650852980868	0.565597175854225	0.475084882948783	1	0.411426245726465	0.641546029087524
"MYO7A"	3.84699468696557	1.82374936030827	1.49569516262407	2.4541758931858	1.25096157353322	1.04264433740849	4.48607074373567	4.8293421939028	2.11769504266975	2.57046293102604	3.48928602262588	1.95977015521147	2.24184018356467	2.63691458035588	1.60880924267552	1.26303440583379	3.53106949272595	1.42223300068305	1.53605290024021	1.53605290024021	2.0703893278914	2.81557542886257	1.04264433740849	5.71753934339116	3.10097764772482	2.02502879449152	3.15055967657538	1.93357263826102	3.3743439890385	2.37573453858316	1.72246602447109	1.85598969730848	1.97085365434048	2.02502879449152	1.79493566280354	2.8094144442359	2.57531233068744	5.09212284983868	2.19219416528334	0.495695162624069	0.286881147788162	0.584962500721156	1.40599235967584	0	0	1.44360665147561	0	0.669026765509631	1.02856915219677	1.66448284036468	2.35614381022528	1.55581615506164	0.839959587489532	2.17951105027151	1.61823865559545	1.83995958748953	2.01435529297707	2.14404636961671	3.30305008468167	1.13093086982645	1.96716860753263	2.80529245560071	1.26903314645524	2.38681094647222	1.42223300068305	1.75702324650746	2.24792751344359	1.04264433740849	1.46466826700344	2.32192809488736	1.15055967657538	0.879705766282288	0	1.65992455840238	1.13750352374994	1.20789285164133	1.43829285157915	0.748461233004036	1.67355642399014	5.65420637794429	1.6507645591169	0.871843648509318	1.02147972741045	1.07724299893246	0.669026765509631	0.75702324650746	1.50589092972996	1.11103131238874	0.622930350920177	1.40053792958373	1.53106949272595	0.84799690655495	0.454175893185802	0.765534746362977	2.17951105027151	1.38404980679516
"CLC"	0	0	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0.137503523749935	0	0	0.137503523749935	0	0	0	0.150559676575381	0	0.111031312388744	0	0.250961573533219	0	0.111031312388744	0.443606651475615	0.189033824390017	0	0	0.16349873228288	0.124328135002202	0.27500704749987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31034012061215	1.81557542886257	0	0	0	0	0	0	0	0	0.298658315564515	0	0.31034012061215	0.37851162325373	0.823749360308273	0.16349873228288	0	0.495695162624069	0.31034012061215	0	0	0.111031312388744	0	0.22650852980868	0	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	1.27500704749987	0.238786859587116	0	0	0	0	0
"TMEM86A"	3.02147972741045	3.47378691161437	2.52606881166759	3.07382023329167	3.40599235967584	2.65992455840238	3.76553474636298	3.0408924306469	1.89530262133331	3.26453643099903	4.86789646399265	3.72900887033786	3.78972925137577	4.8569856897822	2.43295940727611	3.62643913669732	3.61706334388818	2.39780296186249	2.06350294230616	4.85847839042327	2.37573453858316	2.58255600301406	3.75381844317354	3.01792190799726	5.08363887925071	3.08915913191124	2.75060650483559	3.06350294230616	2.97452931248388	2.77188557851537	3.03386345186628	2.60407132366886	2.99276843076892	2.99638874644762	2.42492208821069	4.45088131527337	2.35895882583233	2.73768676140986	4.54163873443614	4.53231695933277	3.51853513898218	0.485426827170242	2.32192809488736	2.0071955014042	2.799087306074	2.08746284125034	1.91073266190291	3.97544676564096	1.89917563048051	2.63691458035588	0	3.0036022366802	4.92742242873987	2.48026512205446	4.52042224852645	1.25096157353322	2.20476675065461	0.75702324650746	1.66902676550963	1.24488705912353	2.52857131887076	2.72027846523333	2.90303827011291	3.33628338786443	2.72246602447109	2.55090066464752	2.15380533607904	3.27351588970212	3.59454854955035	3.61588707391606	3.54966917072649	4.3110671022556	2.52857131887076	3.53729606709084	2.91838623444635	2.10768786931437	6.0866139474095	4.41210404467757	3.51853513898218	2.93922657772821	5.16591193893569	2.49825086752783	3.51349074558812	3.25398926623079	3.95326523901484	2.08065766334523	3.29278174922785	2.01792190799726	0.713695814843359	4.71699089440494	2.70043971814109	3.60880924267552	6.06824086131282	1.4276061727819	1.40599235967584	2.71808758396052
"CLLU1OS"	0	0	0	0	0	1.81557542886257	4.44757919654888	0	0	0	0.669026765509631	0	0.389566811762726	0.0976107966264223	0.0976107966264223	0	0.678071905112638	0	0.333423733725192	0.389566811762726	0	0	0	0	0.189033824390017	0.0840642647884745	0	0	0.20163386116965	0.333423733725192	0	0.20163386116965	0.238786859587116	0	0	0	0.0840642647884745	0.176322772640463	0	0	0	0	0	0	0	0.422233000683048	0	0	1.50080205305716	0	0	0	0	0	0	0	0	0	0	1.72246602447109	0	0.333423733725192	0	0.124328135002202	0	0	0	0	0	0	0	0.214124805352847	0	0.0976107966264223	0	0	0.070389327891398	0	0	0	0.37851162325373	0	0	0.238786859587116	0	0	0	0	0.389566811762726	0	0	0.0976107966264223	0	0	0	0
"DLL3"	0	1.07724299893246	0.575312330687437	0	0	0	0	0	0	0	0	0.111031312388744	0.0426443374084937	0.0426443374084937	0.31034012061215	0.0285691521967709	0.111031312388744	0.263034405833794	0	0.124328135002202	0.150559676575381	0	0.27500704749987	0.0426443374084937	0.344828496997441	0.111031312388744	0	0	0	0.150559676575381	0	0.389566811762726	0.0285691521967709	0	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0976107966264223	0.464668267003444	0	0	0	0	0	0	2.22032995487956	0	0	0	0.495695162624069	0	0	0.0565835283663675	0	0	0	0	0	0	0	0.0976107966264223	0	0.0426443374084937	0.070389327891398	0.124328135002202	0	0	0	0.0285691521967709	0.250961573533219	0	0	0	0.0840642647884745	0.0426443374084937	0	0	0.526068811667588	0.948600847493356	0.0285691521967709	0.0840642647884745	0.150559676575381	1.65992455840238	0.070389327891398	0.137503523749935	0	0	0.20163386116965	0.22650852980868	1.62760683812965	0.0285691521967709	0.0285691521967709	0	0.485426827170242	0.941106310946431	0.594548549550354
"KCNH7"	0.941106310946431	1.15055967657538	0.613531652917927	1.72246602447109	1.56071495447448	1.83187724119167	2.91456452349394	0	1.18269229751619	2.20789285164133	0	0	0.0143552929770701	0.0840642647884745	0	0	0.0143552929770701	0.111031312388744	0.0840642647884745	0	0	1.36737106564853	0	0.0143552929770701	0.0143552929770701	0	0	0	0	0	0.0565835283663675	0	0	0	0	0.0143552929770701	0.545968369105292	0	0	1.75702324650746	0	0	1.85598969730848	1.4276061727819	1.58976348698498	2.54596836910529	0.505890929729957	1.03562390973072	0.941106310946431	0.815575428862573	2.4905701304462	1.0703893278914	0	1.62293035092018	1.46988597627446	0	1.6915341649192	0.903038270112912	1.67807190511264	0.367371065648529	0	0	0	0	0	0.0285691521967709	0	0.0143552929770701	0	0	0	0	0.6959938131099	0.0285691521967709	0.0426443374084937	0	0.0143552929770701	0.704871964456353	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0.31034012061215	0	0.941106310946431	0	0	0	0.722466024471091
"ASCL1"	2.64154602908752	0	0	2.4931349223055	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	3.25247621413522	0.0285691521967709	1.41142624572647	0	0.0285691521967709	0.0976107966264223	0	0.333423733725192	3.52105073690096	0	0.0143552929770701	0.84799690655495	0	0.0976107966264223	0	0.0426443374084937	0	0	0.584962500721156	0.0285691521967709	0.0565835283663675	0	2.31324585178756	0.941106310946431	0	3.1811025507538	5.5505928897043	0	0	0	0.0285691521967709	0	0	0	6.42995065740377	0	0.0426443374084937	0	0	0	0	1.0496307677246	0	0	0	0.0976107966264223	1.26903314645524	0	0.0565835283663675	0.0285691521967709	0.641546029087524	0.0285691521967709	0	0	0	0	0	2.09085343045111	0.070389327891398	0	0	0	0	0	3.60762622084549	0	0	2.66448284036468	1.72246602447109	0	4.5909612413426	0	0.0565835283663675	0	0.0285691521967709	0	0.298658315564515	0.250961573533219	0	0	3.40871186102943
"SCN3A"	1.96347412397489	2.56559717585422	0.839959587489532	1.25701061820602	1.59931779369823	6.38387705997811	2.78659636189081	0.903038270112912	0.575312330687437	1.83995958748953	1.35614381022528	0.516015147003665	0.400537929583729	0.0426443374084937	0.55581615506164	0.55581615506164	0.495695162624069	0.613531652917927	0.545968369105292	0.16349873228288	0.485426827170242	0.815575428862573	0.298658315564515	0.0976107966264223	0.27500704749987	0.124328135002202	0.956056652412403	0.321928094887362	0.53605290024021	0.321928094887362	0.070389327891398	0.505890929729957	0.137503523749935	0.111031312388744	1.41683974191283	0.31034012061215	0.137503523749935	0.910732661902913	0.27500704749987	0.464668267003444	1.60880924267552	3.0071955014042	4.04001567884788	2.17632277264046	3.63110428236588	2.84398384404833	0.495695162624069	1.28688114778816	0.286881147788162	0	0	0.367371065648529	0.650764559116902	1.54596836910529	1.78659636189081	2.22342254993494	1.48542682717024	3.03913839390696	2.4541758931858	4.10181813422741	0.604071323668861	0.773996325111173	2.14730669878029	0.422233000683048	1.60880924267552	0.53605290024021	0.475084882948783	0.823749360308273	1.10433665981474	1.0703893278914	1.4905701304462	1.43829285157915	2.95791459863299	0.250961573533219	0.20163386116965	0.0976107966264223	0.298658315564515	0.0285691521967709	0.150559676575381	1.38956681176273	0.650764559116902	0.250961573533219	0.238786859587116	0.189033824390017	0.20163386116965	0.0565835283663675	0.0143552929770701	0.0840642647884745	0.0285691521967709	0.150559676575381	0.214124805352847	0.176322772640463	0.0285691521967709	0.0285691521967709	0.31034012061215	0.263034405833794
"NOL4"	1.34482849699744	0	0	0	0	0	0	3.70376517879341	0	0	0.124328135002202	0.22650852980868	0.20163386116965	0.344828496997441	0.070389327891398	0	0	0	0.286881147788162	0.495695162624069	0.0143552929770701	0	0	0.0426443374084937	0.070389327891398	0	1.18903382439002	0.0840642647884745	0.0285691521967709	0.0565835283663675	0.0976107966264223	0.137503523749935	0	0.0285691521967709	0.0976107966264223	0.22650852980868	3.41278152533848	0	0.526068811667588	2.61823865559545	4.04614178164472	2.95046841415012	0	0	0	4.9387562614923	0	0	0.978195629681652	0	0	0.575312330687437	0.124328135002202	0	0	0	0	0	0	0	0.16349873228288	0.0565835283663675	0.214124805352847	0.16349873228288	0.0565835283663675	0	0.0285691521967709	0.356143810225275	0	0.389566811762726	0	0.286881147788162	0	0.070389327891398	0	0.0426443374084937	0.238786859587116	0.070389327891398	0.765534746362977	0.286881147788162	0.176322772640463	0.0285691521967709	0.111031312388744	0.389566811762726	0	0.124328135002202	0.669026765509631	0.545968369105292	1.26303440583379	0.31034012061215	0	0.214124805352847	0.37851162325373	0.0285691521967709	0.505890929729957	1.31614574229336
"ASXL3"	0	0.214124805352847	0	2.44890095114513	0	0	0	0	0	0	0.0976107966264223	0.53605290024021	0.124328135002202	0.0285691521967709	0.124328135002202	0.333423733725192	0.0426443374084937	0.321928094887362	0.0143552929770701	0.0143552929770701	0.250961573533219	0	0.389566811762726	0.0565835283663675	0.0285691521967709	0.0426443374084937	0.526068811667588	0.0565835283663675	0.454175893185802	0.0285691521967709	0.0840642647884745	0.20163386116965	0.124328135002202	0.0565835283663675	0.344828496997441	0.214124805352847	0.0143552929770701	0.0976107966264223	0.0565835283663675	9.72022715451053	4.80632405739003	1.89530262133331	0	0	0	3.23112515787905	0	0	0	0.137503523749935	0	0.070389327891398	0.238786859587116	0.214124805352847	0.863938450423971	0	0	0.389566811762726	0.992768430768924	0.55581615506164	0.475084882948783	0.250961573533219	1.23878685958712	0.53605290024021	0.298658315564515	0.263034405833794	0.879705766282288	0.443606651475615	0.432959407276106	0.659924558402378	0.22650852980868	0.495695162624069	0.422233000683048	0.16349873228288	0.20163386116965	0	0.176322772640463	0.070389327891398	0.333423733725192	0.584962500721156	0.238786859587116	0.124328135002202	0.176322772640463	0.111031312388744	0.124328135002202	0.0143552929770701	0.389566811762726	0.250961573533219	0	0.250961573533219	0.214124805352847	0.137503523749935	0.0565835283663675	0.0143552929770701	0.111031312388744	1.43295940727611
"FEV"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0.839959587489532	0	0	0	3.70154905694307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0.0426443374084937	0	0.070389327891398	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0
"SLC18A1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0	0	0.0426443374084937	0.214124805352847	0	0.070389327891398	0	0.0426443374084937	0	0.0565835283663675	0	0.16349873228288	0.189033824390017	0.321928094887362	0.0565835283663675	0.0840642647884745	0	0.111031312388744	0.150559676575381	0	0.150559676575381	0.070389327891398	0	0.0840642647884745	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0.111031312388744	0.176322772640463	0	0.0285691521967709	0	0	0.0426443374084937	0.0426443374084937	0.124328135002202	0	0.0976107966264223	0	0	0.0285691521967709	0	0.0143552929770701	0	0	0.070389327891398	0	0.0565835283663675	0	0	0	0.0285691521967709	0.0426443374084937	0	0	0	0	0	0	0.0840642647884745	0	0.20163386116965
"LMX1A"	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0.0426443374084937	0	0	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.0426443374084937	0	0	0.0840642647884745	0	0.111031312388744	0.0285691521967709	0.0285691521967709	0.0143552929770701	0.0565835283663675	0.0143552929770701	0.0426443374084937	0.0426443374084937	0.565597175854225	0	0.150559676575381	0	0.0426443374084937	0.0285691521967709	0	0	0	0	0	0	1.53605290024021	0	0	0.622930350920177	0	0	0	0	0	0.0840642647884745	0.0840642647884745	0.464668267003444	0	0.575312330687437	0	0	0.678071905112638	0	0.27500704749987	0.20163386116965	0.0976107966264223	0.495695162624069	0.0976107966264223	0.250961573533219	0.887525270741587	0.263034405833794	0.0565835283663675	0.632268215499513	0.20163386116965	0.238786859587116	0	0.0143552929770701	0.0285691521967709	0	0.070389327891398	0.070389327891398	0.0565835283663675	0.214124805352847	0.0285691521967709	0	0	0.214124805352847	0.0285691521967709	0.0143552929770701	0.0976107966264223	0.16349873228288	0.722466024471091	0	0.0426443374084937	0.070389327891398	0.0426443374084937	0	0.0285691521967709	0.0426443374084937
"INSM2"	0	0.903038270112912	0	0.956056652412403	0	1.49569516262407	0	2.20163386116965	0	0.604071323668861	0.0285691521967709	0.0143552929770701	0.0143552929770701	0	0.0426443374084937	0	0.0976107966264223	0.0565835283663675	0.0840642647884745	0.0565835283663675	0	0.454175893185802	0.0426443374084937	0	0.0426443374084937	0.0143552929770701	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0.0285691521967709	1.09085343045111	1.06350294230616	1.76128527336162	0	1.38404980679516	0.565597175854225	0	1.32768736417605	0	0	0.344828496997441	0	0.0565835283663675	0	1.18269229751619	1.95977015521147	1.91073266190291	0	0.871843648509318	1.02856915219677	0.863938450423971	0.0565835283663675	0.070389327891398	0.0285691521967709	0	0	0	0	0.0565835283663675	0	0.0285691521967709	0	0.0143552929770701	1.46466826700344	0	0	0	0.16349873228288	0.16349873228288	0.0143552929770701	0.0285691521967709	0	0	0.0426443374084937	0	0.0976107966264223	0.0285691521967709	0.0285691521967709	0.0565835283663675	0	0.0143552929770701	0.0426443374084937	0	0	0.0565835283663675	0.0285691521967709	0
"SEC14L5"	1.48026512205446	0	0	0.27500704749987	0	0	0	1.40599235967584	0.411426245726465	0.298658315564515	0.150559676575381	0.214124805352847	0.27500704749987	0.0426443374084937	0.0976107966264223	0.0840642647884745	0.16349873228288	0.333423733725192	0.0565835283663675	0.16349873228288	0.214124805352847	0	0.0840642647884745	0.0143552929770701	0.31034012061215	0.0565835283663675	0.0976107966264223	0.176322772640463	0.0976107966264223	0.176322772640463	0.263034405833794	0.0565835283663675	0.31034012061215	0.214124805352847	0.238786859587116	0.070389327891398	0.137503523749935	0.0426443374084937	0.565597175854225	0	0	0	0	0.238786859587116	0	0	0	0	0	0.16349873228288	0	0.124328135002202	0.0426443374084937	0	0	0.321928094887362	0.176322772640463	0	0	0	0.0840642647884745	0.443606651475615	0.495695162624069	0.189033824390017	0.389566811762726	0.189033824390017	0.454175893185802	0.641546029087524	0.137503523749935	0.356143810225275	0.356143810225275	0.150559676575381	0	0.0565835283663675	0.0426443374084937	0.0143552929770701	0.0565835283663675	0.250961573533219	0.070389327891398	0.263034405833794	0.263034405833794	0.137503523749935	0.0840642647884745	0.137503523749935	1.36176835941915	0.16349873228288	0.0143552929770701	0.0285691521967709	0.20163386116965	0.286881147788162	0.0285691521967709	0.250961573533219	0.150559676575381	0.111031312388744	0.641546029087524	0.516015147003665
"NPTX1"	0.238786859587116	1.83592407425437	1.16349873228288	0	0.27500704749987	0	0	0	0	0	0.250961573533219	0.137503523749935	0.070389327891398	0.0840642647884745	0.189033824390017	0.422233000683048	0.150559676575381	0.584962500721156	0.0565835283663675	0.0840642647884745	0.070389327891398	0.263034405833794	0.150559676575381	0.0565835283663675	0.189033824390017	0.111031312388744	0.903038270112912	0.137503523749935	0.124328135002202	0.0976107966264223	0.070389327891398	0.659924558402378	0.124328135002202	0.286881147788162	0.189033824390017	0.137503523749935	0.0565835283663675	0.176322772640463	0.0976107966264223	0	0	0	0.367371065648529	1.66448284036468	0	3.9126498648972	0.400537929583729	0	0.432959407276106	0.669026765509631	1.55581615506164	0.137503523749935	0.464668267003444	1.24488705912353	0	0	0	1.07724299893246	0.356143810225275	0	0.333423733725192	0.150559676575381	0.263034405833794	0.298658315564515	0.37851162325373	0.111031312388744	0.0426443374084937	0.495695162624069	0.111031312388744	0.22650852980868	0.298658315564515	0.124328135002202	0	0.214124805352847	0.176322772640463	0.0285691521967709	0.214124805352847	0.0976107966264223	0.111031312388744	2.05658352836637	0.16349873228288	0.454175893185802	0.0565835283663675	0	0.286881147788162	1.87578006306849	0	0.0565835283663675	0.0565835283663675	0.070389327891398	0.356143810225275	0.0565835283663675	0.389566811762726	0.0426443374084937	0.137503523749935	2.48284828306847
"SLC29A4"	1.83995958748953	0	1.97819562968165	1.52105073690096	2.71149490665009	0	2.73552217729654	2.66902676550963	1.64616265715789	0	2.10097764772482	2.01077983875324	1.60407132366886	1.88362081628567	1.13750352374994	1.28688114778816	1.85996954822103	2.17951105027151	2.20476675065461	2.37016428054021	2.28983446517751	4.05571626351254	1.53106949272595	0.389566811762726	3.0408924306469	0.84799690655495	1.60880924267552	0.704871964456353	0.7311832415722	3.33199177823206	0.823749360308273	1.0071955014042	2.83794324189103	0.286881147788162	1.48542682717024	2.83794324189103	1.01435529297707	0.871843648509318	1.46466826700344	2.29278174922785	1.66448284036468	0.963474123974886	3.29719141656586	1.1243281350022	0	2.88557436437143	0	1.32192809488736	2.09085343045111	0	0	2.35614381022528	0.739848102699327	2.93168305705981	3.49825086752783	3.12598165385472	1.10433665981474	4.10852445677817	0.641546029087524	1.40053792958373	2.42492208821069	2.52857131887076	1.27500704749987	4.16430358309365	3.28540221886225	2.46205231879643	5.51032901949057	1.28688114778816	1.61823865559545	2.95791459863299	1.94485844580754	1.4276061727819	2.27798474729977	1.36737106564853	0.594548549550354	0.298658315564515	1.20163386116965	0.443606651475615	3.63226821549951	1.57531233068744	1.84799690655495	0.910732661902913	1.4276061727819	2.58736499093646	0.55581615506164	0.669026765509631	1.51096191927738	1.70487196445635	3.31759350462347	3.39094277280254	0.678071905112638	1.99276843076892	1.07724299893246	0.963474123974886	1.15704371014558	1.48542682717024
"GALR1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0143552929770701	0	0	0.0285691521967709	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137503523749935	0	0	0	0	0	0	0.0143552929770701	1.50589092972996	0.839959587489532	0	0	0.925999418556223	0	0	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.0565835283663675	0	0.0285691521967709	0.214124805352847	0.150559676575381	0	0.22650852980868	0	0.070389327891398	0	0	0	0	0	0	0.070389327891398	0.0426443374084937	0.111031312388744	0	0	0	0.0285691521967709	0.0143552929770701	0	0	0	0	0	0	0.176322772640463	0	0.0285691521967709	0
"SYT6"	0	0	0	0	0	0	0	0	0	0	0	0.344828496997441	0.422233000683048	0.070389327891398	0.111031312388744	0.333423733725192	0.20163386116965	0.0976107966264223	0.111031312388744	0.189033824390017	0.0840642647884745	0	0.594548549550354	0.7311832415722	0.150559676575381	0.214124805352847	0.321928094887362	0.565597175854225	0.475084882948783	0.22650852980868	0.124328135002202	0.400537929583729	0.176322772640463	0.632268215499513	0.238786859587116	0.321928094887362	0.356143810225275	0.16349873228288	0.0285691521967709	0.632268215499513	0	0	0	0	0	0.0840642647884745	0	0	0	0	0	0.0565835283663675	0.75702324650746	0.650764559116902	0	0	0.641546029087524	0	0	0	0.31034012061215	0.0840642647884745	0.37851162325373	0.298658315564515	0.250961573533219	0.333423733725192	0.0285691521967709	0.594548549550354	0.422233000683048	0.0285691521967709	0.189033824390017	0.150559676575381	0	0.189033824390017	0.356143810225275	0.0840642647884745	0.748461233004036	0.214124805352847	0.070389327891398	0.321928094887362	0.815575428862573	0.0976107966264223	0.27500704749987	0.286881147788162	0.150559676575381	0.0976107966264223	0.214124805352847	0.0285691521967709	0.0285691521967709	0.0840642647884745	0.0976107966264223	0.250961573533219	0.970853654340484	0.0143552929770701	0.124328135002202	0.0976107966264223
"PENK"	0	1.76128527336162	0	0	0	0	0	0	0	0	0.137503523749935	0.137503523749935	0	0.189033824390017	0.20163386116965	0.176322772640463	0.20163386116965	0.333423733725192	0	0	0.214124805352847	0	0.176322772640463	0	0.0565835283663675	0.070389327891398	0.422233000683048	0.659924558402378	0.422233000683048	0.0426443374084937	0.0840642647884745	0	0.678071905112638	0	1.55090066464752	0.411426245726465	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0.27500704749987	0.0976107966264223	0	0	0	2.0703893278914	0	1.28688114778816	0	0.713695814843359	0.713695814843359	0.669026765509631	1.34482849699744	1.9297909977186	0.545968369105292	0.823749360308273	1.04264433740849	0.298658315564515	1.58496250072116	1.14404636961671	0.84799690655495	0	0.0565835283663675	0.263034405833794	0	0.807354922057604	0	0.584962500721156	0.389566811762726	0.970853654340484	0.422233000683048	0.0565835283663675	0	0	0	0.176322772640463	0.111031312388744	0	0.0976107966264223	0.0565835283663675	0	0.0565835283663675	0	0	0.137503523749935
"KIF19"	0.622930350920177	0.773996325111173	1.16992500144231	0	0.722466024471091	0.773996325111173	3.26002565596146	1.87184364850932	0	0	1.77820857639809	0.739848102699327	0.704871964456353	0.516015147003665	0.298658315564515	0.321928094887362	0.895302621333307	0.839959587489532	0.669026765509631	0.356143810225275	0.400537929583729	0.659924558402378	0.137503523749935	0.16349873228288	1.89530262133331	1.09761079662642	0.344828496997441	0.16349873228288	0.411426245726465	0.584962500721156	1.27500704749987	0.7311832415722	0.263034405833794	0.124328135002202	0.495695162624069	0.669026765509631	1.87970576628229	0.454175893185802	0.831877241191673	0	0	0	0	0	0	0.0976107966264223	0	0.669026765509631	0.594548549550354	0	0	0.22650852980868	0.150559676575381	0.432959407276106	0	0	0	0	0	0	0.389566811762726	0.176322772640463	0.389566811762726	0.871843648509318	0.748461233004036	0.84799690655495	2.21101219348551	0.176322772640463	0.333423733725192	1.03562390973072	0.150559676575381	0.411426245726465	0.75702324650746	0.31034012061215	0.0840642647884745	0	0.7311832415722	0.0143552929770701	0.20163386116965	0.344828496997441	0.565597175854225	0.0565835283663675	0.0565835283663675	0.0840642647884745	0	0.0565835283663675	0.0285691521967709	0.0976107966264223	0.0976107966264223	0.137503523749935	0.124328135002202	0.748461233004036	0.0426443374084937	0.432959407276106	0.516015147003665	0.263034405833794
