"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0007_3005_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0632_1381_T"	"BC_HKB0668_1298_T"	"BC_HKB0876_1543_T"	"BC_HKB0895_1582_T"	"HKB0162_3006_T"	"HKB0692_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0064_3004_T"	"HKB0078_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0123_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0689_M1326_T"	"BC_HKB0728_1447_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0830_1541_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0917_1656_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0056_809_T"	"BC_HKB0662_1294_T"	"BC_HKB0882_1555_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0677_3000_T"
"KYNU"	2.76977173924945	2.95233356636969	4.04614178164472	3.0232553523003	2.9429835981871	3.1906148602095	7.59342847363615	6.41261218499661	3.32912359629157	3.62527048937469	5.00045077177086	7.53286238696942	7.90285743971627	3.10768786931437	5.2149019101607	3.14567745519564	4.88655014732434	5.43829285157915	7.0805510773276	6.12825215227739	5.06134418828839	4.37225564844579	3.93828579188405	3.29572302453997	3.59454854955035	1.02856915219677	2.12763327972587	4.26077843189343	5.75622271284729	7.33619410941885	8.26110764789088	2.72246602447109	3.0408924306469	1.06350294230616	1.94860084749336	2.48284828306847	3.03033607837096	2.19849415363908	3.95326523901484	3.14730669878029	3.4541758931858	2.87381319835909	3.58014548442338	2.72246602447109	8.12241388837423	2.04614178164472	2.76977173924945	1.53605290024021	4.43362716708478	3.14404636961671	2.93734439215023	2.32481060342048	1.83995958748953	2.43028527297778	3.32192809488736	3.30742852519225	2	4.35402893805439	3.32912359629157	4.76181714250714	2.77188557851537	3.88752527074159	3.32768736417605	2.8094144442359	4.77978500530113	4.02856915219677	2.43028527297778	1.74846123300404	1.20163386116965	2.88557436437143	1.50589092972996	3.58856473740135	2.92599941855622	3.81966818349646	1.04264433740849	2.60169651648096	1.86789646399265	1.72683121703249	0	0	4.47638168756724	3.27052894238072	1.36176835941915	0	3.67016051412663	3.17791779219584	3.78659636189081	5.45220004940622	2.48026512205446	5.47508488294878	2.34198574722862	3.59931779369823	1.71369581484336	5.07980475463526	3.12763327972587	2.72683121703249	2.03562390973072	6.17672169288105	1.799087306074	3.21101219348551	4.9518675043269	0	2.79493566280354	2.80322703643493	2.93357263826102	2.66902676550963	2.54349588342577	3.71699089440494	2.70043971814109	3.3305584000308	3.07210580048042	1.44360665147561	3.73660487531425	2.20476675065461	3.0071955014042	4.76128527336162	1.80322703643493	5.799087306074	2.06695024392463	3.35755200461808	2.93357263826102
"FABP6"	0	0	2.92789645372882	0	0	1.77820857639809	3.84599177066457	0.918386234446348	0.505890929729957	0	1.19534759832222	2.48800077083407	2.57531233068744	0.422233000683048	2.02856915219677	0	0	2.06695024392463	1.21412480535285	0.948600847493356	0.713695814843359	1.33913738491959	0	0.137503523749935	1.76553474636298	4.13504228623365	0	2.81557542886257	1.85996954822103	4.22265002245148	0.790772037862	0	0	3.32481060342048	0	0	1.02147972741045	0	0	0	0	0	0	0	1.77820857639809	0	0.669026765509631	0	0.22650852980868	0	0	0	0	0.150559676575381	0.495695162624069	0.137503523749935	0	0	0.807354922057604	1.31034012061215	0	0.632268215499513	0.464668267003444	0.7311832415722	1.51096191927738	0	0	0.400537929583729	0	0	0	1.61823865559545	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58014548442338	0.722466024471091	0	1.54596836910529	0.748461233004036	2.4276061727819	0	0.16349873228288	0.485426827170242	1.16349873228288	0.887525270741587	0	0	2.81966818349646	0	0	0	2.74200621086674	0.713695814843359	0.124328135002202	0.53605290024021	2.43562859405209	0.20163386116965	0.0840642647884745	0.111031312388744	0.963474123974886	0.505890929729957	0.124328135002202	0	0	0.150559676575381	0.356143810225275	0.948600847493356	0.137503523749935	0.956056652412403	0.505890929729957
"KPNA7"	0.687060688339892	2.39780296186249	2.43562859405209	2.66220549965362	0	0.454175893185802	0	0.613531652917927	0.356143810225275	0	0.815575428862573	1.78659636189081	0.250961573533219	0.20163386116965	0.137503523749935	0.321928094887362	0.31034012061215	0.150559676575381	0.27500704749987	0	0.545968369105292	0	0.22650852980868	0.070389327891398	0.925999418556223	1.33913738491959	0	1.99638874644762	2.17951105027151	1.28688114778816	1.85199883711245	0	1.04264433740849	0	0	0.176322772640463	0.189033824390017	0.37851162325373	0.0426443374084937	0.20163386116965	0.333423733725192	0.0285691521967709	0.137503523749935	0.422233000683048	0.526068811667588	0	0.214124805352847	0.22650852980868	0.0285691521967709	0.594548549550354	0	0.0285691521967709	0.321928094887362	0	0.263034405833794	0.0426443374084937	0.150559676575381	0.0426443374084937	0	0	0.176322772640463	0.678071905112638	0.263034405833794	0.0426443374084937	0.150559676575381	1.46466826700344	0.238786859587116	0.124328135002202	3.26303440583379	0	0	0	1.78240856492737	0	0	2.29865831556452	0	0	0	0	0	0	0	0	0.903038270112912	0.344828496997441	0.150559676575381	0.214124805352847	0.286881147788162	0.150559676575381	0.0840642647884745	0.20163386116965	0.0976107966264223	0.20163386116965	0.214124805352847	0	0.0565835283663675	0.150559676575381	0	0	0.895302621333307	1.43295940727611	0.641546029087524	0.604071323668861	1.78659636189081	0.111031312388744	0.150559676575381	0.0285691521967709	1.71808758396052	0.0285691521967709	2.74200621086674	0	0.765534746362977	0.111031312388744	0.454175893185802	0	0.344828496997441	0.0426443374084937	0	1.14404636961671	0.214124805352847
"RNF148"	0	2.26303440583379	0	0	0	1.15704371014558	1.41683974191283	1.63691458035588	1.22650852980868	1.28095631383106	1.58496250072116	2.08406426478847	1.17632277264046	1.54101915313356	1.10433665981474	0.31034012061215	1.52105073690096	1.58014548442338	0.84799690655495	0.632268215499513	1.30451104180995	1.65535182861255	1.81147103052984	1.82781902461732	0.855989697308481	0	0	0	0	1.27500704749987	0.970853654340484	0	0	0	0	1.799087306074	1.48542682717024	0.422233000683048	1.55090066464752	1.70487196445635	2.11769504266975	1.23266075679027	1.18903382439002	1.09761079662642	0.910732661902913	1.07724299893246	0.545968369105292	1.57531233068744	1.49569516262407	1.47508488294878	0.839959587489532	0.903038270112912	2.68032435684402	1.24488705912353	0.782408564927373	1.81966818349646	2.0071955014042	0.150559676575381	0.978195629681652	0.687060688339892	1.57046293102604	0.970853654340484	0.485426827170242	0.464668267003444	0.992768430768924	1.38956681176273	0.748461233004036	1.15055967657538	1.67807190511264	0	0	0	0	0	0	0	0	1.09761079662642	0	0	0	0	0	0	0	1.37851162325373	1.38956681176273	0.790772037862	0.722466024471091	2.23266075679027	0.53605290024021	1.01435529297707	0.443606651475615	1.07724299893246	1.54101915313356	1.38404980679516	1.57046293102604	1.36176835941915	0	0	0	0	0.454175893185802	0.895302621333307	0.622930350920177	0.464668267003444	0	0.176322772640463	0.150559676575381	0.124328135002202	1.61823865559545	1.90303827011291	0.298658315564515	0.333423733725192	0.389566811762726	2.13093086982645	0.389566811762726	0.526068811667588	0.0976107966264223	1.38956681176273	0.124328135002202
"LOC146481"	0	0	0	0	0	0	0	0	0	0	0	0.137503523749935	0	0	0	0	0	0	0	0	0	0	0	0	0	3.08236196955747	0	0	0	0	0.0426443374084937	0	0	0	0	0	0.0840642647884745	0	0	0.0426443374084937	0	0	0	0.0426443374084937	0	0.16349873228288	0	0	0	0	0	0	0	0.0840642647884745	0	0.0426443374084937	0	0	0	0	0.22650852980868	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0.584962500721156	0	1.48542682717024	0	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0.214124805352847	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0285691521967709	0	0	0	0.070389327891398	0.0840642647884745	0	0	0	0	0	0.0565835283663675	0	0	0	0
"ABCD1"	3.65878273401283	3.49185309632967	3.98641093525204	5.32660925100527	3.23419472295381	4.36737106564853	3.70818723602071	6.56620629346551	3.06695024392463	3.0703893278914	3.5981269599196	3.85199883711245	3.55090066464752	3.23266075679027	3.58135124716878	5.25323293853803	3.16027483140859	3.86690797814317	2.89141918684608	4.79960542245267	4.98276546258365	2.99095486039699	3.01792190799726	2.4032677223393	3.77505054148317	2.6959938131099	2.62527048937469	4.29719141656586	4.00180224263399	3.5298209465287	4.16269343221124	4.0036022366802	3.48542682717024	3.1586601753465	2.57531233068744	3.09085343045111	3.1407786557828	2.52356195605701	3.23419472295381	3.06350294230616	3.41413553298445	3.43028527297778	3.91169158187234	3.42088657497553	3.83995958748953	3.37851162325373	2.87184364850932	2.79701297783614	3.42088657497553	2.97636363573276	3.54843662469604	4.27947129564447	3.15055967657538	3.56315813040281	2.56315813040281	2.72465027173297	2.90110824301451	3.21878116778407	2.4032677223393	3.70265754339091	2.86987140617771	2.96901230751632	2.84799690655495	2.58736499093646	3.57531233068744	2.37295209791183	3.62175885670973	2.8073549220576	2.23572705983806	4.31831684133498	3.0703893278914	3.44360665147561	3.89336221076387	2.64154602908752	2.59454854955035	3.18745105402733	3.07382023329167	3.35049724708413	2.85598969730848	1.62760683812965	3.28243980500639	5.30597052098439	3.20633064787105	2.27500704749987	2.25096157353322	2.9297909977186	2.62293035092018	4.38474058729238	3.57288966842058	2.81352468929781	3.64500988439109	3.44095219802964	4.14812063112396	2.92789645372882	2.78868571061353	2.44890095114513	2.25096157353322	2.25096157353322	4.50080205305716	5.84899843040002	4.39369076418745	4.44228003525258	3.89336221076387	3.19692173382033	5.16269343221124	4.5981269599196	4.55887985347544	4.83945576522463	3.40735275114004	3.17632277264046	4.58255600301406	3.48413813120167	3.66902676550963	3.06004738366994	3.79597469420667	2.17951105027151	4.02147972741045	5.30048984436311	2.1243281350022	3.49569516262407	2.37851162325373
"ERO1L"	3.3533232911629	1.65992455840238	1.18903382439002	2.76765479823735	2.24792751344359	4.69488019279919	5.48220292629596	4.82068956055921	4.43162295971329	3.82171021503467	4.58856473740135	6.3684191550814	5.73876783680019	4.23802251782572	4.98002530023873	4.92409988564074	4.71094415457587	5.41650199286742	4.80064109732908	4.67185946824748	5.72574115650395	5.66789212523023	4.92837032301897	4.65363331138625	4.24412594328373	2.62760683812965	3.61588707391606	3.90881290773955	3.30158764660319	6.42794133250948	5.56163163037584	2.68481873755322	2.83794324189103	2.72683121703249	3.15055967657538	4.80529245560071	5.59514556799086	3.95326523901484	4.9387562614923	4.5765221379205	4.77820857639809	3.44360665147561	5.07852444538908	4.76447355099267	4.90689059560852	4.40599235967584	3.31759350462347	4.37016428054021	5.44194819050336	4.7771566660045	4.03474394932473	4.29057185085208	4.5981269599196	4.6564963705535	4.61058195849253	4.39094277280254	4.90207357931074	5.18586654531133	4.77610398807316	4.06263982828646	5.10433665981474	4.96947286459633	4.89433274227769	4.81864608282254	3.90977310414164	4.76765479823735	4.51349074558812	5.13709360897494	1.28688114778816	2.15380533607904	2.14404636961671	3.16832111573972	1.40053792958373	2.44625622988956	1.36176835941915	2.26002565596146	1.21412480535285	2.10097764772482	1.94860084749336	2.08065766334523	2.75915583380027	2.92599941855622	3.00539998774259	1.75702324650746	3.41142624572647	4.28021399581062	4.41413553298445	4.78972925137577	4.56010351346474	4.28466218548316	3.4262647547021	4.89287670006069	3.96901230751632	4.77768271707355	4.27575204882853	4.74469931420784	4.22496636500027	4.38887833881199	2.52356195605701	2.77820857639809	3.50080205305716	3.52356195605701	4.4262647547021	6.55750199425594	5.28392177230762	5.19337751056436	5.56468301696364	5.98891186495402	5.06047978140759	3.25550073314839	5.95303237725324	6.16087986183931	4.93545974780529	4.86344293434804	5.54966917072649	4.7235585614721	4.44824022521607	6.456149034648	3.0071955014042	6.13586316536868	4.15218341905505
"HIST1H3G"	3.94016675048282	5.42525787199921	2.47767732756531	3.99909803370561	2.67355642399014	5.22458056608344	7.81890167588564	7.75335048064372	7.02558254840032	6.09887428674445	6.93439855243498	6.64371191305668	8.28429202639431	6.6331405495224	7.40726776424473	7.76095275554585	7.11165734626313	6.66902676550963	8.41396635150775	6.86393845042397	5.80555042521086	6.46401472450489	6.43646170318241	6.37486560219545	4.98185265328974	2.30158764660319	3.24488705912353	3.44360665147561	3.5668151540109	5.40871186102943	5.55182359572126	2.8972404255748	5.93805049953404	3.21723071622067	2.14404636961671	5.46793154602629	5.84774641692139	3.72246602447109	6.28669636456141	4.22650852980868	5.91408609701272	5.92457500339273	6.33324481699638	5.6873406873783	4.14893410452634	6.14363830992204	4.12267271882414	6.17871464117544	5.24792751344359	5.44757919654888	3.30888505741176	8.39951292418296	2.14404636961671	4.02147972741045	2.56315813040281	6.01346225980656	5.32732808262995	5.63662462054365	6.11207455130967	6.72941681464735	3.37573453858316	6.47411151394241	4.32768736417605	7.57901416588182	4.24944534108584	5.05571626351254	6.57000746297462	4.47508488294878	3.49697358099828	0	3.88068552526112	0	3.21878116778407	1.94110631094643	0	2.57773093149008	4.79493566280354	0	0	0	3.68032435684402	0	0	3.77188557851537	0	5.74065777162389	5.68285416857223	4.93451650158608	6.32912359629157	4.09254574154357	6.76963952140205	5.32084566764572	2.71808758396052	4.28095631383106	4.13914201914569	2.85996954822103	4.87430516598223	4.53791724903408	2.36457243229586	4.79753183957196	3.28688114778816	0	4.25171909260596	3.43295940727611	6.87982827254831	7.7054941584602	4.44691786486603	4.81659970653491	8.00641023912548	6.29075613839667	8.28378290252352	3.5837597536395	8.15071198009	4.45088131527337	3.72683121703249	9.08337294958213	3.1554254317472	7.30286736097287	2.81966818349646	5.05658352836637	8.75518803232618
"ANKS4B"	0	0	0	0	0	0	0.124328135002202	0.111031312388744	0	0	0	0.400537929583729	0.0143552929770701	0	0	0	2.88947354253111	0	0.111031312388744	0.189033824390017	0.0143552929770701	0	0.070389327891398	0.0285691521967709	0.739848102699327	0	0.545968369105292	0	0	0.150559676575381	0.0285691521967709	0.475084882948783	0	0	0	0.070389327891398	0.070389327891398	0.0143552929770701	0	0.0285691521967709	0	0.0143552929770701	0	0	0.389566811762726	0.0143552929770701	0	0	0	0	0.0285691521967709	0	0	0.0285691521967709	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0.214124805352847	0.0565835283663675	0	0	0	0	0	1.03562390973072	0	0	0	0.925999418556223	0	0	0.622930350920177	0	0	0	0.799087306074004	1.16349873228288	2.68257329734758	0	0	0	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0.0565835283663675	0.0426443374084937	0.0976107966264223	0	0.0565835283663675	0.070389327891398	0	0	0.0143552929770701	0	0	0	0	0.0143552929770701	0.53605290024021	0	0.0426443374084937	0	0.0285691521967709	0.0285691521967709	0	1.13093086982645	0.0285691521967709	0.0143552929770701	0.0285691521967709	0	0.176322772640463	0.286881147788162	0	0	0	0
"C7orf68"	2.34198574722862	2.74846123300404	2.18903382439002	2.84599177066457	1.22032995487956	4.95745033634712	4.65535182861255	5.87946072253802	4.41006969175638	3.90689059560852	4.19219416528334	6.56742375770728	5.13175409098481	4.19140472885276	3.95233356636969	4.46988597627446	4.03386345186628	3.98641093525204	4.33771109212829	3.74200621086674	3.87578006306849	6.59350317242411	3.99548451887751	4.32696871158789	5.05137210172103	4.29130885982897	2.44625622988956	3.96716860753263	5.00898878322726	7.5274770060604	6.53667461756976	1.51096191927738	0	3.55458885167764	2.25398926623079	4.69432306012539	5.69960715389318	5.26040209302579	4.75221336786514	4.46793154602629	4.03913839390696	3.65191274464578	3.65992455840238	3.90977310414164	5.65162578392064	4.39094277280254	5.05571626351254	4.22419466397043	4.5216789516032	4.20789285164133	3.96069703930431	4.3327079336406	3.90014226035982	5.76101926524048	3.98732086592925	4.23266075679027	5.04045412134962	4.0746766862945	4.57712666130705	5.23687524536694	4.13175409098481	5.05831649559082	5.82400405093315	4.69488019279919	5.00090140274153	5.03033607837096	3.53977919169849	5.16751850373522	1.19534759832222	1.03562390973072	3.09085343045111	4.20320115631661	1.67355642399014	2.61588707391606	2.37851162325373	2.30742852519225	3.20476675065461	0	2.3305584000308	2.65992455840238	4.114367024952	1.94485844580754	5.00225245173138	1.0496307677246	5.27575204882853	4.61706334388818	4.17312743348066	5.1906148602095	4.89433274227769	4.28021399581062	4.89287670006069	3.12928301694497	5.48542682717024	4.8011586560937	4.5478199565777	3.83086375675176	4.75702324650746	4.85847839042327	4.13093086982645	1.73984810269933	3.50589092972996	4.24640808724638	4.23266075679027	4.30305008468167	4.90689059560852	5.14852742516046	6.22110372536788	5.4369613378336	5.08236196955747	5.12101540096137	6.13606831219318	5.25323293853803	4.63052196347164	3.84799690655495	3.64846544302731	4.55581615506164	4.38818953715608	4.60880924267552	5.27090264916713	4.11603199344711	4.9174317553901
"ABHD6"	1.30451104180995	1.43829285157915	1.63691458035588	1.0496307677246	0.722466024471091	2.95791459863299	3.22496636500027	1.60880924267552	2.30742852519225	2.21101219348551	3.34908214639109	2.89530262133331	1.96347412397489	2.14404636961671	2.12101540096137	2.06695024392463	2.43562859405209	2.51853513898218	2.06695024392463	2.6959938131099	2.37851162325373	2.16992500144231	2.21101219348551	2.22958792274065	2.58496250072116	1.03562390973072	1.09085343045111	1.60407132366886	1.95977015521147	3.48284828306847	4.50271248596606	1.64154602908752	0.887525270741587	0.713695814843359	0	2.48284828306847	3.27500704749987	2.4276061727819	1.89530262133331	2.790772037862	2.8011586560937	1.71369581484336	3.32192809488736	2.77610398807316	5.50175758573866	2.02856915219677	2.10097764772482	1.77399632511117	2.50589092972996	2.97452931248388	2.71369581484336	2.35895882583233	2.39231742277876	1.51601514700366	1.46988597627446	2.20476675065461	1.89917563048051	2.9560566524124	2.65764000520782	2.03210084316702	1.85996954822103	2.92219784839637	2.0036022366802	2.65764000520782	2.11103131238874	2.19849415363908	2.4905701304462	2.71149490665009	0	0.622930350920177	1.72683121703249	0	0.722466024471091	0.516015147003665	1.86789646399265	1.58976348698498	0.765534746362977	1.23878685958712	0	1.70929063572336	2.02147972741045	1.84398384404833	0	0.704871964456353	0	2.40871186102943	2.56803210477128	3.30305008468167	2.09085343045111	3.01435529297707	2.95233356636969	2.85996954822103	3.57167680997093	4.01970191444255	3.12101540096137	3.09929520433778	3.47897180503294	3.15218341905505	1.6959938131099	1.47508488294878	1.4594316186373	1.89917563048051	1.97819562968165	3.09423606984577	2.29865831556452	1.71808758396052	2.4032677223393	2.02502879449152	1.92599941855622	2.09423606984577	1.70043971814109	2.07724299893246	2.53106949272595	1.85598969730848	2.28688114778816	2.81147103052984	1.79493566280354	2.37851162325373	1.53605290024021	2.06350294230616	1.86393845042397
"GPR115"	0	0.454175893185802	0	0	0	1.28688114778816	1.26903314645524	1.35614381022528	0.176322772640463	0.111031312388744	0.150559676575381	2.99095486039699	1.35049724708413	0.0840642647884745	0.0285691521967709	0.176322772640463	0	0.250961573533219	0.070389327891398	0.0976107966264223	0.0143552929770701	0.070389327891398	0.286881147788162	0.0285691521967709	1.05658352836637	0	0	3.05484847699562	1.50589092972996	0.124328135002202	1.62293035092018	0	0.823749360308273	0	0	0.0285691521967709	0.333423733725192	0.0976107966264223	0.516015147003665	0.176322772640463	0.432959407276106	0.0426443374084937	0.356143810225275	0.37851162325373	0.0426443374084937	0	0.0426443374084937	0	0.0143552929770701	0.111031312388744	0	1.09761079662642	0.0426443374084937	0.7311832415722	0.111031312388744	0.0285691521967709	0.150559676575381	0.137503523749935	0.111031312388744	0.124328135002202	0.55581615506164	0.150559676575381	0.22650852980868	0.0285691521967709	0.238786859587116	1.06350294230616	0.75702324650746	0.0840642647884745	0	0	0	0	1.16349873228288	0	0	0	0	0.526068811667588	0	0	0	0	0	0	0	0.286881147788162	0.0565835283663675	1.799087306074	0.189033824390017	0.111031312388744	0.0565835283663675	0.0426443374084937	0.0565835283663675	2.62993940943954	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0	0	0	0	0.432959407276106	2.20789285164133	0.124328135002202	0.0285691521967709	0	0.0285691521967709	0	0	0.0840642647884745	0.111031312388744	0.545968369105292	0	0.575312330687437	0.0840642647884745	0.16349873228288	0.344828496997441	0.0840642647884745	3.20633064787105	0.298658315564515
"C14orf184"	0	0	0	1.42223300068305	0	1.27500704749987	0.584962500721156	0.739848102699327	0.495695162624069	0.0565835283663675	0.475084882948783	0.782408564927373	0.6959938131099	0.298658315564515	0	0.250961573533219	0.0565835283663675	0.111031312388744	0.0285691521967709	0.356143810225275	0.31034012061215	0.321928094887362	0.344828496997441	0.111031312388744	0.286881147788162	0	1.02147972741045	0.6959938131099	0	0.0285691521967709	0.176322772640463	0	0.7311832415722	0	0.910732661902913	0.389566811762726	0.704871964456353	0.37851162325373	0.37851162325373	0.27500704749987	0.070389327891398	0.400537929583729	0.16349873228288	0.22650852980868	0.111031312388744	0.37851162325373	0	0.895302621333307	0.124328135002202	0.27500704749987	0.0565835283663675	0.124328135002202	0.189033824390017	0.333423733725192	0.321928094887362	0.475084882948783	0.150559676575381	0.124328135002202	0.20163386116965	0.0285691521967709	0.16349873228288	0.650764559116902	0.807354922057604	0.150559676575381	0.286881147788162	0.31034012061215	0.0565835283663675	0.150559676575381	0	0	0	1.83995958748953	1.01435529297707	0.422233000683048	0	0	0	0	0	0.505890929729957	0	0	0.782408564927373	0	0	0.454175893185802	0.124328135002202	0.214124805352847	0.070389327891398	0.748461233004036	0	0.0565835283663675	0.0840642647884745	0.070389327891398	0.214124805352847	0.0976107966264223	0.124328135002202	0.070389327891398	2.19534759832222	0	0	0	0.0840642647884745	0.150559676575381	0.176322772640463	0.137503523749935	0.176322772640463	0.0426443374084937	0.0426443374084937	0.31034012061215	0.070389327891398	1.0071955014042	0.0840642647884745	0.070389327891398	0.298658315564515	0	0.137503523749935	0.0426443374084937	0.111031312388744	0.84799690655495	0.0840642647884745
"C18orf26"	0	1.51096191927738	0	0	0	0	0	0.137503523749935	0	0	0.0285691521967709	0.0285691521967709	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	3.55704241526372	0.903038270112912	0.687060688339892	0	0	0	0	0	0	0	0.0285691521967709	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0	1.26903314645524	0	0	0	0	0	0.895302621333307	0	0	0	0	0	4.26153081524341	0.0840642647884745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0
"HIST1H2AL"	5.39231742277876	5.6667565918848	5.38162946703366	6.11623997946937	3.54101915313356	7	7.36789520554199	7.39446269461032	6.79324563913367	6.29774167849137	7.08990063237077	6.97705090611061	8.48651326971964	6.56147889150101	7.68922926082702	7.05115454987851	6.64443315240625	5.75087443965685	7.55773172886312	7.08703845676695	5.61235249875266	7.41616416473313	5.7273759385949	6.89409017060148	6.42408228666134	6.22881869049588	5.11186596386756	3.96993327469786	5.77346892790519	4.94719858426206	5.15055967657538	3.40463068421761	6.40565206128037	5.08193608171943	5.81506301719287	6.27612440527424	5.87208998933479	7.11790278909403	6.38162946703366	8.14974711950468	5.48735771531155	5.2637856138908	6.12163711829091	6.54442356218942	4.05137210172103	6.01903466936434	5.70514852825302	6.18189764310839	7.11217883372259	5.96162332828694	5.16108148227718	7.78168756150718	2.40053792958373	6.88398730810547	7.2688460628732	5.44923120066949	5.37538702682888	6.13996056954546	5.88630626345243	6.96993327469786	5.38681094647222	6.64860924517454	7.59051219998164	5.86839045305445	6.49361531357724	4.68257329734758	6.21761848535105	5.46695333712393	4.72574115650395	0	5.21412480535285	5.72628628972067	5.08406426478847	4.55581615506164	0	0	3.83289001416474	3.27202318906105	3.61235249875266	3.45680614923047	3.34624777408278	6.20026107981327	0	4.14649230697719	5.04526821513853	5.05918219921169	5.58646452588639	6.1053847492476	5.81224149518948	4.49697358099828	6.60288440871842	6.52481592835751	3.0703893278914	4.65363331138625	5.07081863753328	7.70839418775667	5.53449743373817	3.73876783680019	5.26491169307446	6.41040894985104	5.32300971061281	5.22958792274065	8.23462585723119	4.2585189247113	6.89324084840494	7.59939218818275	6.21684284283726	7.65212792773827	7.70064778415221	7.25908413335355	7.09169983413681	6.75635616597544	8.27905335871814	8.21984613749654	6.67016051412663	8.34757707947572	6.11769504266975	7.077029313819	8.45721669390781	7.25587835258279	7.75502107885361
"CNPY1"	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0.0426443374084937	0	0	0	0	0.150559676575381	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0565835283663675	0	0	0.176322772640463	0.0840642647884745	0	0	0	0
