"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3000_N"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0102_3006_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0137_3002_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0216_3000_N"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0752_3000_T"	"HKB0220_3003_N"	"HKB0576_3000_T"	"HKB0648_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0086_3006_T"	"HKB0101_3000_T"	"HKB0158_3006_T"	"HKB0161_3001_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0644_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0196_3006_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0638_3000_T"	"HKB0748_3000_T"	"HKB0079_3000_N"	"HKB0088_3000_T"	"HKB0164_3000_N"
"MS4A6A"	6.40036714591488	5.83567147948162	5.58736499093646	6.24279302359725	5.24906603385587	5.67101024127845	5.80658184262093	5.87085786436376	5.98458935036246	6.04045412134962	6.33199177823206	6.37121034345557	5.79805051476751	5.65191274464578	5.97773784924282	5.39985467357243	5.33806779754262	5.19100984858729	5.45154083301783	5.77320515698557	5.26940724085404	5.61058195849253	5.54442356218942	5.57198012018773	5.30048984436311	5.14323013477689	5.61087719947195	5.43762724831895	5.4870360800319	6.10706011020335	5.25587835258279	5.22110372536788	6.9986468390058	5.55857377624063	6.90243541395902	6.41515020542639	6.59081157641784	5.86591881455221	6.60969587286274	7.07585347961545	6.04657836662033	7.10139795218253	4.4757334309664	5.51254295509686	5.88435370684799	5.69460165335612	7.36220685522536	4.99412711400313	6.62512434187511	5.42961596420174	7.12080810229862	5.60288440871842	5.47767732756531	5.47443604325227	6.11332544304199	5.55428186262639	5.20633064787105	5.70873904135958	7.46988597627446	5.71314590249026	5.4235781709818	5.27426166125705	4.22110372536788	5.09718938723511	6.31360865703049	6.37729730642785	6.3110671022556	5.41074812818595	4.90640961709402	4.87578006306849	6.34890516116841	5.1606782132205	4.58736499093646	4.95745033634712	5.84799690655495	4.48992821940518	6.01947953370363	5.44095219802964	5.46564802598228	4.6450098843911	5.78711898281334	5.85199883711245	6.35226417325832	6.40224465525408	7.06263982828646	5.50493813164961	6.3017705324551	5.94626298433245	6.11478344724985	5.6055535954944	5.76686014382955	6.27164977245721	7.22650852980868	6.92041240816079	5.04745114041639	6.62293035092018	6.46188866443282	6.19179950106508	5.3533232911629	5.7045953476324	5.49569516262407	6.29462074889163	5.81992359556066	6.07724299893246	4.9136075118231	5.02856915219677	6.90833256978243	6.20222179639787	5.20124177119825	4.611172380044	4.75648960675997	5.62205181945638	4.92409988564074	4.92884403671257	4.99954908734095	4.63575439127776	5.74092756031863	5.2098432305255	5.36492255850577	4.24640808724638	5.51127826508303	4.63749432520631	4.36036427654347	4.32048467801769	4.24716800037477	3.90207357931074	5.33806779754262	4.62175885670973	4.86789646399265	2.59454854955035	5.34518344718767	4.30085587126876	4.90544717873885	5.16992500144231	3.57531233068744	6.28706590735054	4.67185946824748	3.83289001416474	5.25134038278862	4.52857131887076	4.96116025813664	5.19455988602261	5.31179371775365	4.22804904788446	5.21800615028443	4.25474519762921	4.9759052735237	5.43496176018725
"CMKLR1"	4.26753579806874	3.4541758931858	2.79285535236249	3.84197311892718	2.58496250072116	3.55336050333533	3.5765221379205	3.68257329734758	3.55704241526372	2.96347412397489	3.04788732939655	4.0496307677246	3.43295940727611	2.23266075679027	2.23878685958712	3.17632277264046	2.77188557851537	3.09929520433778	2.24792751344359	3.36176835941915	2.52606881166759	3.36876834909033	3.16510798514454	2.64846544302731	2.6915341649192	2.9560566524124	3.15055967657538	3	3.01613970265525	3.29865831556452	2.75488750216347	2.88362081628567	4.45220004940622	3.03386345186628	4.16269343221124	3.83794324189103	3.57531233068744	2.99638874644762	3.91456452349394	4.14812063112396	3.1554254317472	4.39917109381982	3.18428029441938	3.19377174339668	3.40463068421761	3.13257684267001	4.65363331138625	2.70487196445635	3.73226919950145	2.790772037862	4.66277517193778	3.0496307677246	2.93545974780529	3.44095219802964	3.98732086592925	3.11935617703968	3.06004738366994	3.70265754339091	4.99457972421575	3.74200621086674	3.0408924306469	3.13750352374994	2.81352468929781	3.33913738491959	3.71039319217052	3.91169158187234	3.24944534108584	3.30305008468167	2.95046841415012	3.20633064787105	4.00450139223494	3.03210084316702	2.86987140617771	2.78450398292957	3.43162295971329	2.67581593117227	3.86987140617771	3.19534759832222	3.17312743348066	3.56437816856506	3.63459326844576	3.22496636500027	4.07895134139482	3.50716034911752	4.25776496857139	3.30742852519225	3.89433274227769	3.49185309632967	3.89530262133331	3.20320115631661	3.36597242759338	3.76341157447001	4.19692173382033	4.39025495632187	3.11103131238874	3.78345665436024	3.33199177823206	2.78868571061353	2.7158933705476	3.21878116778407	3.13914201914569	3.23725777090037	3.13257684267001	3.36176835941915	2.86591881455221	3.05658352836637	3.32624970083746	4.92314918047231	2.96901230751632	2.14404636961671	2.41953889151378	3.8073549220576	1.91838623444635	2.79701297783614	2.48800077083407	2.92599941855622	3.24792751344359	2.08406426478847	2.54596836910529	1.84799690655495	2.78031009904338	3.31324585178756	1.83592407425437	1.89530262133331	1.82374936030827	2.34198574722862	2.78031009904338	2.62993940943954	2.77610398807316	0.495695162624069	2.93168305705981	2.34482849699744	2.02147972741045	2.12101540096137	1.55090066464752	3.64731450954714	1.97819562968165	2.0496307677246	3.25701061820602	1.65535182861255	2.41953889151378	2.58255600301406	2.31034012061215	2.46727948045998	3.05311133645956	2.26002565596146	2.22342254993494	3.03738222200308
"SPI1"	5.48928602262588	4.66163560233596	4.19377174339668	5.35579154675365	3.58014548442338	4.50080205305716	5.04832338653781	4.14323013477689	4.74792441623844	4.06695024392463	3.86294724802092	4.82832692641482	4.30085587126876	5.07210580048042	4.4369613378336	4.20945336562895	4.15623479785027	5.4643415327611	5.14404636961671	4.69543711040537	4.20320115631661	4.5478199565777	3.81966818349646	4.85349670370232	4.81915722367497	4.8499992594661	5.02236781302845	4.61470984411521	4.85549144310187	5.36492255850577	4.48349335128439	4.77241355474848	5.75622271284729	5.05701696536554	5.82629424549963	5.36876834909033	4.48026512205446	3.86492897228979	4.44161626940656	5.7599547420113	4.85149920246126	4.46008724011683	3.46727948045998	4.18269229751619	4.33628338786443	3.97544676564096	5.27872821293894	3.81762325751143	4.3819754785573	3.26303440583379	5.35931031689044	3.6959938131099	3.87970576628229	4.27724089833207	4.69821847822441	4.27426166125705	3.7235585614721	4.50462039240355	5.49281457256712	4.31542131594578	4.21179097625254	3.94485844580754	4.0703893278914	4.00180224263399	4.3037807481771	4.4535175792155	4.23955079661364	3.75488750216347	3.71918344048179	3.78031009904338	5.16390121381454	4.31903981556254	3.63807383718072	3.62877359520165	4.4937754084607	3.67016051412663	4.85399564717639	4.44028782084042	3.49825086752783	3.29130885982897	4.00629802390037	4.38128337250378	5.10559427579519	4.45154083301783	4.97682185236069	3.96439863220318	4.74846123300404	4.15623479785027	4.77346892790519	4.65420637794429	4.44228003525258	4.15785216914174	4.48735771531155	5.15380533607904	3.84498815668261	4.47118746038699	4.30669970727279	3.83592407425437	2.90881290773955	3.79493566280354	3.3305584000308	4.22187708107703	3.34482849699744	3.38818953715608	3.27649666564036	2.84398384404833	3.9560566524124	4.7311832415722	3.52356195605701	3.6915341649192	4.45680614923047	4.41886457739032	4.71699089440494	3.72027846523333	4.53605290024021	3.68032435684402	4.90833256978243	3.63691458035588	4.84498815668261	3.7311832415722	4.21955576916691	4.19219416528334	3.62643913669732	3.21412480535285	4.62702310555406	3.98276546258365	4.44559429134118	4.84699468696557	4.70265754339091	3.32912359629157	4.74738739965272	3.34482849699744	3.82068956055921	3.52105073690096	2.82171021503467	4.19849415363908	3.6724253419715	3.99367436175058	3.9136075118231	3.81044310384517	3.62058641045188	3.26903314645524	3.68032435684402	3.08406426478847	3.28688114778816	3.65992455840238	4.5033487351675	3.75381844317354
"CD86"	4.7457751494858	3.75915583380027	3.0703893278914	3.84799690655495	2.64154602908752	3.24944534108584	3.99367436175058	3.4594316186373	3.77082904603249	4.02502879449152	3.66562016406638	4.17552460108987	3.7311832415722	4.13914201914569	3.75274859140713	2.82171021503467	2.62527048937469	3.62410089462811	3.93357263826102	3.24792751344359	2.82171021503467	3.76447355099267	3.01613970265525	3.41006969175638	3.51349074558812	3.1586601753465	3.92314918047231	3.06004738366994	3.64616265715789	3.81352468929781	3.51475349843975	3.49825086752783	4.97544676564096	3.91456452349394	4.8499992594661	4.37712374912949	4.89772447021644	3.86492897228979	4.03033607837096	4.3212065669699	4.4594316186373	4.10685079645022	2.57773093149008	2.46466826700344	2.78659636189081	2.64385618977472	3.71918344048179	2.31034012061215	2.9429835981871	2.16349873228288	3.34482849699744	2.52356195605701	2.62527048937469	2.28983446517751	3.13586316536868	2.34766565630097	2.09761079662642	2.27798474729977	3.9126498648972	2.26303440583379	2.44625622988956	2.32768736417605	1.71808758396052	1.67807190511264	2.82171021503467	3.27798474729977	3.07553263116736	2.40599235967584	2.39780296186249	1.94110631094643	3.12763327972587	2.43028527297778	2.10768786931437	2.15380533607904	2.81966818349646	2.01077983875324	3.41683974191283	2.94673086014031	2.43295940727611	2.0036022366802	2.70487196445635	2.98367769469807	3.54596836910529	2.64616265715789	3.76341157447001	2.37016428054021	3.46988597627446	2.72465027173297	2.90689059560852	3.20633064787105	2.95419631038688	3.05484847699562	3.63691458035588	3.56193705962243	2.45154083301783	3.72027846523333	3.56071495447448	3.32048467801769	2.3533232911629	2.81147103052984	2.44890095114513	3.98367769469807	2.71369581484336	3.03562390973072	1.99276843076892	2.02502879449152	3.87872534148011	3.03738222200308	2.48026512205446	2.611172380044	3.30742852519225	3.16832111573972	3.58976348698498	2.48026512205446	3.12598165385472	3.01435529297707	3.49697358099828	2.76341157447001	3.46727948045998	2.21723071622067	3.63226821549951	2.79701297783614	2.611172380044	2.9560566524124	3.57773093149008	2.99276843076892	4.00180224263399	3.32337006906127	3.10936055940423	2.26903314645524	3.83086375675176	2.28688114778816	3.37989816352469	2.83187724119167	2.67355642399014	4.87921563716567	3.3547342399706	2.85399564717639	3.0703893278914	3.05311133645956	2.22650852980868	3.05831649559082	3.38404980679516	2.50589092972996	2.70265754339091	1.75702324650746	3.32481060342048	2.71369581484336
"PILRA"	4.22727899446832	3.36457243229586	2.83794324189103	3.62293035092018	2.23878685958712	3.53480866123175	3.9297909977186	3.56071495447448	3.19849415363908	3.24031432933371	2.90689059560852	3.20633064787105	3.4541758931858	3.46858331700683	3.28392177230762	3.48800077083407	3.27798474729977	5.33842441478356	3.56803210477128	4.02059109477325	2.8011586560937	3.98002530023873	3.03913839390696	3.13750352374994	3.5909612413426	3.44228003525258	4.10013667128545	3.47897180503294	3.82883464946806	4.12598165385472	4.04351949366274	3.73552217729654	4.86839045305445	3.94392132655349	4.56193705962243	3.93545974780529	4.23266075679027	3.73876783680019	4.0746766862945	4.03913839390696	4.65477921695952	3.96439863220318	2.43829285157915	2.88362081628567	3.29278174922785	2.6959938131099	3.87676249078156	2.53356334821451	2.84799690655495	2.01077983875324	3.70929063572336	2.56803210477128	2.44360665147561	2.96347412397489	2.92789645372882	3.4276061727819	2.34482849699744	2.94673086014031	4.20476675065461	2.42223300068305	2.52606881166759	2.49825086752783	2.9297909977186	2.62058641045188	2.6915341649192	3.41953889151378	3.16188768237689	2.89141918684608	2.92789645372882	2.28392177230762	3.29278174922785	2.70043971814109	2.85199883711245	2.06695024392463	3.09423606984577	2.57531233068744	3.43295940727611	2.84398384404833	2.62993940943954	3.02147972741045	2.79493566280354	2.77820857639809	3.40871186102943	3.07553263116736	3.53356334821451	2.18903382439002	3.87085786436376	3.11103131238874	3.0686708106651	3.33485426933163	2.70929063572336	2.83592407425437	3.47378691161437	3.38266725274504	2.70265754339091	3.61235249875266	2.99819550315325	2.78031009904338	2.43295940727611	2.82578562746479	2.55090066464752	3.28243980500639	2.22958792274065	3.01256867350306	2.56071495447448	2.40053792958373	3.73335434061383	3.48413813120167	2.13422093976063	2.68257329734758	3.74092756031863	3.53729606709084	3.52481592835751	2.94110631094643	3.35895882583233	2.66448284036468	3.91838623444635	2.70708299177171	3.7311832415722	2.73984810269933	4.06695024392463	3.09592441999854	3.45154083301783	2.75702324650746	3.70043971814109	3.17951105027151	3.81455042346181	3.75702324650746	3.64270157183323	2.48026512205446	4.38612115681485	2.24792751344359	3.92124588858559	3.07210580048042	2.79285535236249	4.14486214291573	3.16027483140859	3.28835856219366	3.02856915219677	3.20163386116965	2.37851162325373	2.96901230751632	3.53480866123175	2.27202318906105	2.62993940943954	2.57046293102604	3.34766565630097	2.8972404255748
"AIF1"	6.12184429787638	5.83390207666916	5.43962313755712	6.02014657311178	4.72410451986685	5.31034012061215	6.08767498668722	6.4110872267986	5.84849775538515	5.48735771531155	5.86071454954969	5.89481776330794	5.78004757606187	6.14649230697719	6.20847824221171	5.13051908302734	5.10601323762212	5.75194568161502	5.91504279137198	5.58165253046128	4.90303827011291	5.29682445864937	5.52669484554198	6.19574129324645	4.87430516598223	5.34269695998193	5.53138146051631	5.53636379239547	5.50557340028202	6.08214904135387	5.5505928897043	5.14526985665051	6.89687728548624	5.87061131304455	6.85822971421118	6.1168637576909	6.45746296464855	5.85474373899554	5.94040169796984	6.9249312390522	6.25077213159993	6.47394922190771	4.87676249078156	5.20202584460934	5.45121111183233	5.1139504824225	6.68060566620259	4.81403764753998	5.7001622501066	4.56559717585422	6.0639343057541	5.25285462595139	5.15704371014558	4.57531233068744	5.82400405093315	5.32912359629157	4.87578006306849	5.37781785308364	6.66405611271822	5.29425313644451	4.72082566608984	5.02192383855476	4.74146698640115	4.79389588254888	5.76473892302338	5.85424505422013	5.54318652456517	5.26791028088483	4.89287670006069	4.9136075118231	6.01189812036949	5.22496636500027	5.11644793551166	4.94157586181824	5.65821148275179	4.57893871309339	5.98891186495402	5.04001567884788	5.23112515787905	4.83592407425437	5.81249822533356	5.99254185910911	6.44294349584873	5.6940444130862	6.42861141846713	5.51285895444998	6.27463440251759	5.34163000932991	5.93451650158608	5.44095219802964	5.42559357765306	5.59514556799086	6.29920801838728	6.28484722941863	4.97636363573276	5.98458935036246	5.96000193206808	5.88898672118656	5.12474169241965	5.77584069853125	5.22573765346606	6.33788945585985	5.40292678058163	5.85174904141606	5.07510472220949	4.78502736223547	6.10013667128545	5.59305492166988	5.02192383855476	4.9429835981871	4.81455042346181	5.41244282477561	5.46695333712393	5.06091204958787	5.17552460108987	5.18863829456139	5.78109738148632	5.17432651517391	5.45680614923047	4.41818994794577	5.4432751117658	5.22187708107703	4.5552026338783	3.90785207184596	4.72846476509253	4.83086375675176	4.96439863220318	4.60288440871842	5.09718938723511	3.71259578044703	5.4867143730307	4.01077983875324	4.52356195605701	5.07895134139482	3.88752527074159	6.33628338786443	4.90255600534463	4.68873986801449	4.97361127551947	4.97911075501579	4.90255600534463	4.75007048586569	5.31469652565629	4.21412480535285	4.91456452349394	4.42827641439251	5.50589092972996	5.64645070648318
"CLEC12A"	2.8499992594661	1.67355642399014	1.38956681176273	1.65535182861255	0.887525270741587	1.14404636961671	1.29278174922785	0.687060688339892	2.11769504266975	1.64616265715789	1.63226821549951	2.81557542886257	1.78659636189081	1.13750352374994	0.137503523749935	1.60407132366886	1.51096191927738	2.82578562746479	1.39506279951758	1.55090066464752	1.33342373372519	0.782408564927373	0.748461233004036	0.887525270741587	1.63691458035588	1.37851162325373	1.35614381022528	2.28095631383106	2.10097764772482	1.42223300068305	1.54596836910529	1.06350294230616	3.56071495447448	1.19534759832222	2.06350294230616	2.16027483140859	2.47248777146274	2.07724299893246	2.51601514700366	2.87970576628229	1.55090066464752	2.33628338786443	1.38956681176273	1.22032995487956	1.55581615506164	1.22032995487956	1.1243281350022	0.344828496997441	2.4032677223393	1.19534759832222	3.29425313644451	1.44890095114513	1.20163386116965	1.14404636961671	2.02502879449152	2.611172380044	1.799087306074	3.114367024952	3.38266725274504	2.72465027173297	2.24488705912353	1.43295940727611	1.41142624572647	1.57046293102604	0.839959587489532	1.15704371014558	2.15704371014558	0.505890929729957	0.903038270112912	0.704871964456353	2.30742852519225	1.63691458035588	0.831877241191673	1.13093086982645	1.97452931248388	1.41142624572647	1.76128527336162	1.1243281350022	0.713695814843359	0.454175893185802	2.07382023329167	1.24488705912353	1.10433665981474	1.09085343045111	1.02856915219677	2.02147972741045	1.4541758931858	1.66448284036468	1.64154602908752	2.30158764660319	1.39506279951758	1.85598969730848	2.90303827011291	2.09761079662642	1.56559717585423	1.52606881166759	1.43295940727611	2.15380533607904	1.28095631383106	1.42223300068305	1.35614381022528	1.77399632511117	0.956056652412403	1.79493566280354	2.30158764660319	1.22032995487956	1.62293035092018	2.50589092972996	1.90689059560852	0.807354922057604	1.25701061820602	0.516015147003665	0.505890929729957	0.765534746362977	1.09085343045111	0.839959587489532	1.20163386116965	1.22650852980868	1.28688114778816	0.659924558402378	1.42223300068305	0.948600847493356	0.632268215499513	0.475084882948783	0.344828496997441	0.782408564927373	0.650764559116902	0.545968369105292	0.650764559116902	0.367371065648529	1.80322703643493	0.575312330687437	0.948600847493356	0.748461233004036	0.505890929729957	2.20789285164133	0.516015147003665	0.669026765509631	0.641546029087524	0.22650852980868	0.526068811667588	1.50589092972996	0.516015147003665	0.910732661902913	1.01435529297707	0.887525270741587	0.687060688339892	1.22650852980868
"DNAJC5B"	2.98367769469807	0.910732661902913	0.773996325111173	1.31614574229336	0.422233000683048	1.36176835941915	0.782408564927373	1.26303440583379	1.84398384404833	1	0.831877241191673	2.33342373372519	1.60407132366886	0.575312330687437	0.485426827170242	1.34482849699744	0.687060688339892	1.77399632511117	0.584962500721156	2.01435529297707	1.09761079662642	1.07724299893246	1.87578006306849	0.765534746362977	1.76977173924945	1.15704371014558	1.13093086982645	1.41683974191283	1.83592407425437	1.16349873228288	1.24488705912353	1.46988597627446	3.22342254993494	1.02856915219677	1.04264433740849	1.96716860753263	1.08406426478847	2	2.75915583380027	1.03562390973072	1.89530262133331	0.31034012061215	0.124328135002202	0.20163386116965	0.0565835283663675	0.124328135002202	0.475084882948783	0.0840642647884746	0.189033824390017	0.070389327891398	0.895302621333307	0.367371065648529	0.333423733725192	0	0.0976107966264223	0.485426827170242	0.464668267003444	0	0.495695162624069	0.22650852980868	0.0285691521967709	0.176322772640463	0.150559676575381	0.454175893185802	0.189033824390017	0.53605290024021	0.400537929583729	0.0426443374084937	0.27500704749987	0.263034405833794	0.124328135002202	0.298658315564515	0.879705766282288	0.0565835283663675	0.124328135002202	0.124328135002202	0.238786859587116	0.422233000683048	0.22650852980868	0.464668267003444	0.485426827170242	0.150559676575381	0.0285691521967709	0.411426245726465	0.815575428862573	0.0840642647884746	0.344828496997441	0.333423733725192	0.20163386116965	0.20163386116965	0.150559676575381	0.176322772640463	0.411426245726465	0.137503523749935	0	0.516015147003665	0.356143810225275	0.367371065648529	0.176322772640463	0.0565835283663675	0.16349873228288	0.070389327891398	0.150559676575381	0.356143810225275	0	0.238786859587116	0.641546029087524	0.27500704749987	0.176322772640463	0.641546029087524	0.55581615506164	0.613531652917927	0.485426827170242	0.839959587489532	0.565597175854225	0.584962500721156	0.687060688339892	0.189033824390017	0.963474123974886	0.443606651475615	1.0071955014042	0.641546029087524	0.495695162624069	0.20163386116965	0.495695162624069	0.464668267003444	0.903038270112912	0.992768430768924	0.918386234446348	0.443606651475615	1.79493566280354	0.495695162624069	1.24488705912353	0.910732661902913	0.214124805352847	1.77820857639809	0.748461233004036	2.57288966842058	0.526068811667588	0.641546029087524	0.545968369105292	0.807354922057604	1.22032995487956	0.799087306074004	1.26303440583379	0.20163386116965	0.367371065648529	0.464668267003444
"HCK"	5.5963388642052	4.47183776242229	4.28466218548316	4.65592421308382	3.00180224263399	3.78450398292957	4.42961596420174	3.58616424593091	4.26603689399532	4.1811025507538	3.69710657447697	4.61882595258744	4.37642931106992	4.34908214639109	4.29057185085208	3.64154602908752	3.72900887033786	4.94157586181824	4.34127418369217	4.58436125251871	3.52105073690096	3.85798099512757	3.78764141448333	4.17951105027151	4.10013667128545	4.27426166125705	4.16992500144231	4.39848719001897	4.09423606984577	4.762880292917	4.16430358309365	4.33556900555675	5.45680614923047	4.19534759832222	5.49601487343776	4.87430516598223	4.98322165074267	4.32984117653063	4.49761236561836	5.60733031374961	4.7371459197762	4.31324585178756	3.29278174922785	3.81249822533356	4.05137210172103	3.75167794568758	4.91934008244201	3.6667565918848	4.12515513132229	3.07553263116736	4.62877359520165	3.52481592835751	3.45680614923047	3.59931779369823	4.52732060787705	3.97544676564096	3.39094277280254	4.17951105027151	5.07980475463526	3.98367769469807	3.81659970653491	3.74523733212975	3.76553474636298	3.55336050333533	3.99457972421575	4.16027483140859	4.08576455377831	3.42894634476948	3.30012372456901	3.31759350462347	4.83794324189103	3.93168305705981	3.4235781709818	2.99095486039699	4.0036022366802	3.32192809488736	4.44493204894218	3.54101915313356	3.16027483140859	2.91647664443772	3.81762325751143	3.78450398292957	4.46727948045998	4.50589092972996	4.47767732756531	3.82883464946806	4.36317107711924	3.67016051412663	4.32696871158789	4.06522762277562	3.75381844317354	4.12928301694497	4.5216789516032	4.66106547980695	3.69488019279919	4.70321146739115	4.24564777363675	3.78450398292957	3.17791779219584	4.11603199344711	3.31903981556254	4.3305584000308	3.63459326844576	3.5765221379205	3.65878273401283	2.86195536414487	4.15299460549244	4.52857131887076	3.63691458035588	3.24031432933371	3.89820835250872	3.94485844580754	3.83592407425437	3.42492208821069	3.73876783680019	3.53106949272595	3.83794324189103	3.41953889151378	4.0746766862945	3.55090066464752	3.92884403671257	3.78868571061353	3.34198574722862	2.73335434061383	3.81455042346181	3.53729606709084	4.06004738366994	4.44360665147561	4.20398416585599	2.52105073690096	4.61353165291793	3.00539998774259	3.61353165291793	3.13914201914569	2.67807190511264	4.60229058486114	3.22032995487956	3.28392177230762	3.29278174922785	3.54225804976692	3.0686708106651	3.78450398292957	3.72027846523333	2.70487196445635	3.30888505741176	2.88947354253111	3.71369581484336	3.60050764534579
"HLA.DQA2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
