"BC_HKB0056_809_T"	"BC_HKB0543_1306_T"	"BC_HKB0561_1308_T"	"BC_HKB0662_1294_T"	"BC_HKB0689_M1326_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0882_1555_T"	"BC_HKB0895_1582_T"	"BC_HKB0923_1584_T"	"BC_HKB2107_1620_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0007_3005_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0132_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0217_3005_T"	"HKB0228_3002_T"	"HKB0232_3000_T"	"HKB0620_3000_T"	"HKB0626_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0668_3000_T"	"HKB0677_3000_T"	"HKB0692_3000_T"	"HKB0704_3000_T"	"HKB0710_3000_T"	"HKB0721_3000_T"	"HKB0748_3000_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0890_1550_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"HKB0008_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0070_3002_T"	"HKB0074_3000_T"	"HKB0086_3006_T"	"HKB0089_3001_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0168_3006_T"	"HKB0186_3000_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0644_3000_T"	"HKB0656_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0187_1214_T"	"BC_HKB0729_1445_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0078_3000_T"	"HKB0084_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0123_3006_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"CXCL2"	0	0	2.40871186102943	2.89530262133331	0	4.25323293853803	1.80322703643493	3.83187724119167	0	3.38266725274504	0	0	2.5033487351675	2.77399632511117	0.669026765509631	1.54596836910529	1.55090066464752	4.05831649559082	2.57531233068744	0.903038270112912	1.55090066464752	1.68257329734758	2.96716860753263	1.85199883711245	1.58496250072116	2.48542682717024	1.18269229751619	1.55581615506164	1.43295940727611	2.79493566280354	1.71369581484336	3.1407786557828	0.831877241191673	0.286881147788162	1.57531233068744	0.214124805352847	2.47767732756531	3.10768786931437	1.15704371014558	2.06350294230616	1.23878685958712	1.86393845042397	1.28688114778816	0.84799690655495	0.669026765509631	1.87184364850932	0.948600847493356	3.51601514700366	4.32481060342048	3.74416109557041	3.65535182861255	1.53605290024021	5.08278773170927	2.56559717585422	2.54843662469604	1.68257329734758	2.42492208821069	3.11769504266975	3.26603689399532	4.1101961777542	5.12184429787638	1.97452931248388	1.36176835941915	1.77820857639809	3.31759350462347	3.69041709553247	2.81557542886257	2.67807190511264	1.17632277264046	2.33628338786443	3.79285535236249	3.67355642399014	2.36176835941915	4.38059093426592	1.02856915219677	2.05311133645956	1.73984810269933	2.1243281350022	2.10097764772482	2.81966818349646	3.2585189247113	2.44890095114513	1.18269229751619	3.4944156103975	1.32768736417605	3.20476675065461	2.33913738491959	0	1.62293035092018	0.879705766282288	1.43829285157915	1.43829285157915	1.93357263826102	1.34482849699744	3.01435529297707	1.31614574229336	0.238786859587116	0.855989697308481	2.60407132366886	1.26303440583379	3.34482849699744	1.25701061820602	1.15055967657538	0.214124805352847	1.09085343045111	2.26002565596146	1.37295209791183	2.56071495447448	1.62293035092018	1.77399632511117	0.713695814843359	1	1.19534759832222	2.66902676550963	3	0.75702324650746	1.67355642399014	1.01435529297707	0.55581615506164	1.24488705912353	1.40053792958373	0.37851162325373	1.08406426478847	0.575312330687437	1.76553474636298	1.32768736417605	0.37851162325373	1.57046293102604	0.400537929583729	1.87578006306849	0.748461233004036	2.19534759832222	0.815575428862573	1.46466826700344	0.389566811762726	2.24792751344359	0.137503523749935
"EPAS1"	3.36176835941915	5.26077843189343	4.87921563716567	2.82374936030827	4.8011586560937	4.1586601753465	4.37920505996061	4.89336221076387	3.09761079662642	4.3327079336406	3.29130885982897	4.71753934339116	4.04614178164472	5.42961596420174	5.10810622368613	5.04614178164472	4.52230689287139	5.60969587286274	5.38922261635589	5.36457243229586	5.1554254317472	5.78188423454149	5.68088692071969	5.5298209465287	5.39128655811118	6.21042783040149	4.5033487351675	4.5465858290081	4.73822740036724	5.92457500339273	5.75194568161502	5.72900887033786	4.30888505741176	5.20867331962947	4.70818723602071	5.19692173382033	4.65592421308382	4.4666271200415	4.47053686509258	4.68929916053589	4.82017896241519	4.55274593674845	4.96301164759943	2.86195536414487	4.69988472869748	4.6724253419715	5.30961277245412	5.94649694120329	5.97842446544086	5.25814199589377	5.39128655811118	4.5090623863619	7.20427768490503	6.03848007993665	4.69766263347052	4.80012335282653	5.4245862262511	6.07146236255662	5.4937754084607	4.35191096110308	5.65277328451078	3.99729240763651	5.00539998774259	5.13709360897494	7.31813604115417	5.81966818349646	4.55336050333533	6.59395128394841	4.77135740899056	6.31632679205715	6.48171871919596	8.01909028490918	5.76950729143624	6.90544717873885	5.20515788392009	4.87676249078156	5.68341574703043	4.94438996227009	5.67835365397417	5.95791459863299	5.81966818349646	5.21179097625254	3.38956681176273	4.3037807481771	6.15562781584529	5.57440430902258	5.70487196445635	4.48026512205446	4.32768736417605	5.19416586852982	4.77557736093065	4.43229133824778	5.21684284283726	6.22013644739608	5.26753579806874	3.83895176695194	5.75568877685271	4.47313748777226	4.5552026338783	5.44592529857927	5.04308198189566	4.80683958179819	4.52481592835751	4.83339613416323	3.57167680997093	5.54596836910529	4.37920505996061	5.67214243285383	5.36211916672566	4.93073733756289	4.88947354253111	6.37573453858316	4.90881290773955	6.24868662687383	5.69849632031307	5.28466218548316	4.99457972421575	4.47638168756724	4.27276973243651	5.83364912759498	5.33628338786443	4.11852584893567	5.3533232911629	4.26528685756517	5.05918219921169	5.13791332208841	4.94532677726463	5.65477921695952	5.79181407116183	5.53915881110803	4.32264926213102	4.87725345387661	5.22612314312524	5.21062264439691	4.78502736223547	5.55949181320504	5.69348695749933
"EMP1"	4.43095427138573	4.76500424625004	4.30742852519225	3.64154602908752	5.15177765473205	4.56985560833095	4.30742852519225	5.17232749165762	4.38059093426592	6.12990118236507	3.40053792958373	5.32192809488736	6.00202736474428	5.49345520092618	4.76818432477693	7.5208150858443	6.19140472885276	4.83035674741922	4.17312743348066	5.76712507726907	6.78489653520832	6.20359271420771	6.17990909001493	5.70321146739115	5.58586390346269	7.01044418516899	4.16912328147676	6.4556560022205	6.38024459047818	8.44016321604906	6.41345868800798	8.45701143617262	4.28318097894557	4.73552217729654	6.08576455377831	7.34340782229781	7.10967397300644	5.76844901518055	4.16832111573972	5.51064550409004	6.58766502110098	7.44923120066949	7.90074607531062	4.19613488076516	3.98185265328974	5.3037807481771	5.36527259976453	7.20955084173053	6.93498820178348	6.92291140625819	7.68362628260773	5.76897825034455	6.23323618525269	8.34793135415142	4.62643913669732	6.36911745859982	7.02624677264819	6.48992821940518	6.08001802908917	5.69766263347052	6.84423498775875	5.88068552526112	7.01480160235136	5.04001567884788	8.08868225171709	6.122258567812	5.57712666130705	6.80555042521086	5.55550942708326	6.77030048949942	6.87700799321402	8.60459029205937	6.00202736474428	8.4589397069291	8.02807181405652	5.603477988254	6.35720008486005	5.33628338786443	7.41726181705726	7.17562439668642	7.20925839366556	6.52120781622399	7.16349873228288	6.40548188197721	6.20065343636747	6.82145511910246	8.32355021453705	6.16007309819972	5.83111719461642	6.71204544855369	6.66689858244059	5.10810622368613	6.91587937883577	6.08915913191124	6.72478667744771	5.6313953536956	5.10265813136374	6.68580001974489	6.13051908302734	5.74631276642546	5.81352468929781	5.64270157183323	6.50874555424447	5.80967167790706	5.12969515665378	6.24260250592898	5.33449676839042	5.84549005094437	6.43061981095978	6.52089364047342	6.04176864995163	4.64846544302731	4.89287670006069	6.48912542875463	6.00382707811148	5.94743238947137	5.81018600769536	6.96981818594658	5.35649598770558	6.60243906374162	6.54797414832058	5.86839045305445	5.76181714250714	5.63604452602804	5.01301553583926	6.77056479197169	6.58270652678079	7.00887676839426	6.01524777369894	5.3526172989585	5.51601514700366	5.99774402605963	5.03738222200308	6.24963495731019	5.72410451986685	6.89311947583592	5.49793165189628
"NNMT"	3.54843662469604	4.83238371654913	5.79856900355688	4.64558638591361	4.53667461756976	5.09634619899318	5.41142624572646	5.4239142676731	4.64327899631198	5.5197934862411	3.68369645430652	2.75915583380027	6.21412480535285	6.15704371014558	6.57848591347439	7.77234756828515	7.02491801819931	6.68313498512609	5.60050764534579	5.80064109732908	6.79259510251225	6.70265754339091	6.82527683005487	6.7816219978706	6.63618957152566	6.16369998708419	4.97773784924282	7.0614522027414	6.05636676102453	7.26237677776352	6.45121111183233	7.19711838004716	4.57046293102604	5.62731500136505	5.63372181264101	6.40224465525408	5.72383156649532	5.64270157183323	7.80380823450765	6.90628934740607	6.67412163263239	6.49265437101891	6.55964476258667	5.611172380044	6.15825622881134	6.25644459647344	6.69905184401685	5.89287670006069	5.71534429535891	4.50207595604579	7.46254317053042	5.65878273401283	6.65363331138625	6.0948694327187	5.17552460108987	6.80296865100558	6.98071082890019	7.20310325023664	7.24355484277846	5.54070926267143	7.04341012815908	6.46287031226445	6.74966834090396	5.88752527074159	8.32021387650758	6.35385255868613	5.82349462471286	5.95884267524324	5.89869207256049	7.34100725685909	6.70791125418517	7.1056990276588	6.12680770314203	7.52591226074335	6.95594045128948	6.10747864662662	6.68439798363757	6.25398926623079	6.51443791382931	7.50295111230004	7.46964181723952	7.25067740130403	4.75915583380027	6.95814667376272	7.30797489711352	6.57349571549561	7.43212427264156	5.22920335788675	5.60703434594862	6.36981542428391	6.86108690599539	4.86344293434804	6.60481264994841	7.25521745369448	6.74267995815442	5.60644222813161	5.82171021503467	7.04603261475421	6.33842441478356	6.27686882997646	6.71699089440494	6.21334728173344	6.09423606984577	7.08587075533461	5.94579495674006	7.69863522129434	5.25550073314839	5.87061131304455	6.64587455030903	6.39128655811118	6.52136487844622	5.67101024127845	5.39163026151743	6.67228389434739	6.46695333712393	7.82330354349483	5.84849775538515	6.58165253046128	5.56742375770728	6.75381844317354	8.12835527189724	6.48139582415413	6.59529478400598	6.96809075204526	5.96670731415032	7.25483966121025	7.12018602753186	7.72021005053072	6.38111029409905	6.04592343960255	5.58586390346269	6.90400231628369	6.04832338653781	7.72649066158373	7.98350669510787	6.51270096342525	6.38560359805024
"CD93"	2.57288966842058	3.70818723602071	2.90689059560852	2.58976348698498	4.02236781302845	2.92599941855622	3.76871365703048	4.05137210172103	3.47378691161437	3.45680614923047	2.58736499093646	3.17312743348066	4.04614178164472	4.834407841807	4.01077983875324	4.14323013477689	4.60940039000643	4.60999129521268	3.54101915313356	4.46532151358055	3.8499992594661	4.91073266190291	4.51664555778096	4.65592421308382	4.28169825009883	4.30158764660319	4.02502879449152	4.48413813120167	4.99004721957379	5.28206907519813	4.88947354253111	4.45483390689887	4.39094277280254	4.03210084316702	3.93357263826102	4.20084957463721	4.0241423458978	4.18586654531133	3.56315813040281	4.29278174922785	4.4032677223393	4.66562016406638	4.33699741660501	3.58135124716878	3.54101915313356	3.78764141448333	4.38956681176273	5.20359271420771	4.94719858426206	3.87578006306849	5.14363830992204	3.92409988564074	5.99932357815082	4.92219784839637	3.93262815702213	5.31831684133498	5.21723071622067	5.58916423669977	5.22573765346606	4.97407036702403	5.02856915219677	4.55949181320504	4.38266725274504	3.98093926608551	6.51048727046873	5.01346225980656	4.76128527336162	5.51475349843975	4.47702965301306	5.876516946565	5.122258567812	6.13154832972926	5.29425313644451	6.39386233997893	4.71204544855369	4.69932952567316	5.4995270242151	5.37677657188298	5.20045727142857	4.47183776242229	5.24488705912353	5.1811025507538	4.20084957463721	4.74200621086674	5.94766615679601	5.20398416585599	5.32804655627074	4.31759350462347	4.18269229751619	4.22265002245148	4.95745033634712	5.60318122901386	5.16791986555194	4.42827641439251	4.76765479823735	4.6564963705535	3.82068956055921	4.11270013274936	4.83491342970104	4.97039353791468	4.17472598770613	4.42492208821069	4.54473265593262	4.76712507726907	3.38818953715608	5.28355142317431	3.97911075501579	5.40565206128037	4.81352468929781	4.81301154860562	5.08065766334523	4.09423606984577	4.85199883711245	6.23016457788425	4.92884403671257	5.04526821513853	4.03562390973072	4.78711898281334	4.22804904788446	4.56620629346551	5.72465027173297	4.4369613378336	4.29865831556452	4.62819033461521	3.37573453858316	4.67976157351685	4.31034012061215	5.34411833452143	5.08236196955747	3.82171021503467	4.47508488294878	4.44559429134118	4.64443315240625	5.42995065740377	4.86937792403133	5.0408924306469	4.16832111573972
"CRISPLD2"	1.50589092972996	3.15055967657538	1.95977015521147	3.70487196445635	3.13093086982645	2.82781902461732	4.51349074558812	4.33413917883824	3.36597242759338	4.60762622084549	2.54349588342577	2.14404636961671	4.01435529297707	4.81608765860021	4.82119997805645	5.35085080548338	4.57349571549561	4.45483390689887	3.98823022306046	3.38404980679516	4.82273014794452	4.61353165291793	5.06047978140759	4.31831684133498	4.29865831556452	4.53106949272595	2.89141918684608	5.13134253912326	3.90881290773955	6.02303351866553	5.44592529857927	5.39780296186249	3.12928301694497	2.77610398807316	3.62058641045188	4.2667865406949	4.10013667128545	3.25398926623079	3.20633064787105	4.34340782229781	4.58315800387441	5.20084957463721	4.92742242873987	2.81352468929781	3.49185309632967	4.1554254317472	4.11270013274936	4.08236196955747	3.62643913669732	3.75060650483559	5.29975751183932	4.35755200461808	5.18428029441938	5.81762325751143	2.66902676550963	5.66959375118833	5.8703647195834	5.48220292629596	5.0703893278914	3.14567745519564	5.34660237529899	4.92219784839637	5.467605550083	4.72955277045397	5.28725064325462	4.79025073883523	4.49185309632967	5.02059109477325	4.1906148602095	5.54070926267143	4.76075320806299	3.790772037862	4.85399564717639	6.2278565730605	4.43028527297778	4.9759052735237	4.6667565918848	6.37695017094954	4.5077946401987	5.75355105460065	5.29314973674186	5.69655030107857	3.32481060342048	6.09254574154357	5.94345253855882	5.48832219114082	5.73849764388979	4.11603199344711	3.84699468696557	4.56742375770728	6.05376300930399	2.69376571221778	4.35966172233388	5.40053792958373	4.15380533607904	4.49569516262407	4.08321336824898	4.84398384404833	4.72410451986685	4.54101915313356	5.67750824226472	5.1574479962743	4.12018602753186	5.27872821293894	4.61529857909211	6.07103324445682	3.43962313755712	4.47832471148503	5.38266725274504	4.55642941544957	4.17152710603881	4.34269695998193	3.01970191444255	5.53169336086147	5.54905302933729	5.74308405554959	4.71644223684332	3.78345665436024	4.03738222200308	4.51096191927738	4.66732447027863	4.5933537709803	4.56254772419912	5.29609026268396	3.56559717585422	5.83314309635834	5.78345665436024	6.05463144878297	4.86690797814317	4.5090623863619	4.35614381022528	5.50493813164961	4.17712050284652	5.91193121230905	4.31034012061215	4.52669484554198	4.56498780095989
"CCL2"	4.74738739965272	2.8499992594661	3.12267271882414	4.94906796585291	3.02147972741045	3.26002565596146	4.28243980500639	4.26077843189343	2.95977015521147	2.72246602447109	2.39780296186249	0	5.90785207184596	5.16349873228288	5.72328550477764	7.27052894238072	7.16952419715	5.60436789989375	5.8040019151793	7.3082480054988	6.31143045574974	6.83932978216199	5.11561593142811	5.5894638929561	5.24906603385587	6.85934841976571	5.79363582035063	5.268284666521	4.19140472885276	7.02014657311178	5.51127826508303	4.83592407425437	3.5033487351675	4.6959938131099	6.40480096395117	3.40463068421761	5.99729240763651	4.71753934339116	4.06953032516231	6.97579066021354	4.88801258540283	4.55826763405574	2.45154083301783	5.77320515698557	7.24050514939098	5.56742375770728	5.01970191444255	5.80374366850523	5.32876467228402	4.98413359454098	4.43362716708478	3.64616265715789	2.67581593117227	4.70265754339091	3.45811948117451	7.36404708360732	6.48590979153593	4.58496250072116	6.27314285930808	6.15258906928713	5.71204544855369	5.09212284983868	4.09254574154357	4.91838623444635	6.66633053634962	5.83769100042856	3.99276843076892	4.43295940727611	5.47929524299885	6.40769264866568	5.97315203787724	5.52794609890826	5.90400231628369	8.87236707249455	4.4369613378336	5.88655014732434	7.01992426090841	5.54565954002547	4.62877359520165	4.73172632271578	6.90195294759188	6.37330019660839	5.19298316997399	7.64053416939109	6.11144869848767	6.08597694907364	5.92552476974757	0	3.05137210172103	5.14974711950468	5.28983446517751	5.43362716708478	5.14323013477689	5.08491465976794	4.97085365434048	4.4867143730307	4.69320814891002	5.55887985347544	5.58165253046128	5.34127418369217	5.07296327155522	4.268284666521	3.75060650483559	4.42693561964834	5.04832338653781	6.23993261348524	4.26077843189343	5.22573765346606	6.87737616854864	4.85996954822103	4.10768786931437	6.06112813511825	3.20633064787105	5.37016428054021	3.12598165385472	4.74308405554959	4.07382023329167	5.14241343787374	3.22650852980868	4.39506279951758	7.52285611736673	5.14974711950468	4.73876783680019	4.45022149589718	4.46336088581666	4.80322703643493	4.27500704749987	5.86888427302877	6.25436728144083	3.98732086592925	3.22958792274065	3.4867143730307	5.15987133677839	4.99548451887751	3.19692173382033	6.61794491742059	5.35085080548338
"HAS2"	0.485426827170242	1.48542682717024	0.956056652412403	0.887525270741587	0.422233000683048	1.13093086982645	2.27500704749987	1.78240856492737	0	0	0	1.18269229751619	2.0071955014042	1.29278174922785	1.83187724119167	3.32048467801769	2.79493566280354	2.62293035092018	1.47508488294878	1.23266075679027	1.70929063572336	1.57531233068744	1.03562390973072	1.68706068833989	0.815575428862573	2.6667565918848	0.839959587489532	3.07553263116736	2.63226821549951	3.51222688651396	1.89141918684608	1.98913900736823	1.01435529297707	1.58496250072116	1.83592407425437	1.97819562968165	2.50842865253186	0.641546029087524	1.0703893278914	2.4594316186373	1.61353165291793	1.38404980679516	0.956056652412403	0.575312330687437	3.26303440583379	3.07724299893246	1.74416109557041	2.39506279951758	1.40599235967584	1.81966818349646	3.64154602908752	1.99276843076892	0	0.505890929729957	2.79701297783614	2.89917563048051	3.37155886261196	1.53605290024021	4.05137210172103	1	1.91456452349394	1.85199883711245	0.782408564927373	1.79493566280354	3.5933537709803	2.12101540096137	1.0703893278914	1.66902676550963	1.57046293102604	2.53106949272595	1.93734439215023	2.43295940727611	2.34198574722862	4.38956681176273	1.54101915313356	2.10433665981474	3.25550073314839	0.895302621333307	2.17951105027151	2.01435529297707	3.46858331700683	2.61588707391606	0.55581615506164	3.01256867350306	2.72246602447109	1.97819562968165	1.90303827011291	2.8499992594661	1.62293035092018	1.49569516262407	2.44890095114513	0.713695814843359	1.82781902461732	3.55826763405574	0.925999418556223	1.26903314645524	1.52606881166759	2.02147972741045	2.70265754339091	2.92029330021101	1.94110631094643	1.48542682717024	1.48026512205446	1.61353165291793	0.863938450423971	2.60644222813161	1.54596836910529	1.60880924267552	2.59215800212536	1.94110631094643	3.4905701304462	2.16027483140859	1.1243281350022	2.05311133645956	2.11103131238874	2.0496307677246	2.34766565630097	1.799087306074	1.24488705912353	2.35614381022528	3.79389588254888	1.4276061727819	1.4905701304462	1.65992455840238	1.31614574229336	1.76977173924945	1.89141918684608	2.08746284125034	2.0071955014042	1.28095631383106	1.1243281350022	2.96901230751632	1.63226821549951	2.48542682717024	1.73984810269933	1.96347412397489	1.10433665981474
"ITPRIP"	2.78031009904338	2.62058641045188	2.38404980679516	2.4541758931858	2.40053792958373	2.62527048937469	2.58255600301406	2.8011586560937	1.89530262133331	2.45680614923047	1.92219784839637	2.35895882583233	3.11270013274936	2.6959938131099	3.00180224263399	4.20554891117303	3.07210580048042	3.43562859405209	3.10936055940423	3.65306001710456	3.46597446450407	3.88752527074159	3.63807383718072	2.98732086592925	2.90110824301451	2.90689059560852	1.98550043030488	3.75060650483559	3.11603199344711	4.56559717585422	3.74953426766926	4.7338966052475	3.65878273401283	2.47248777146274	2.67807190511264	2.50842865253186	2.94860084749336	2.75060650483559	2.06004738366994	2.68257329734758	2.58736499093646	2.8972404255748	4.72137265947682	1.97452931248388	2.77610398807316	3.27947129564447	2.10768786931437	3.04614178164472	2.67355642399014	2.23572705983806	3.57410150808939	2.36737106564853	3.51475349843975	4.93026424523502	3.65306001710456	3.56315813040281	3.02502879449152	3.605257262939	3.55581615506164	2.71149490665009	3.57167680997093	3.30158764660319	3.60407132366886	3.0686708106651	4.06350294230616	3.05484847699562	2.57288966842058	3.35895882583233	2.67129337248158	3.76871365703048	3.54101915313356	3.46858331700683	3.13422093976063	4.37851162325373	3.7158933705476	3.4905701304462	2.97269265400426	3.1554254317472	2.4905701304462	3.41953889151378	3.03562390973072	2.7311832415722	2.93357263826102	2.4905701304462	4.14404636961671	2.75488750216347	3.34056226902641	1.81966818349646	2.30742852519225	2.78031009904338	3.30888505741176	2.42492208821069	3.28243980500639	3.92789645372882	3.07382023329167	2.9126498648972	3.08746284125034	4.08236196955747	3.80838505065609	3.45154083301783	3.32048467801769	3.48026512205446	2.70265754339091	2.07382023329167	2.97819562968165	3.26453643099903	2.84599177066457	3.24336442569366	3.82781902461732	3.0408924306469	3.51349074558812	2.67129337248158	3.0703893278914	3.14567745519564	3.55949181320504	3.48026512205446	2.6959938131099	2.79285535236249	2.60644222813161	3.22032995487956	3.32624970083746	2.64616265715789	2.38128337250378	3.29865831556452	2.43829285157915	3.61706334388818	3.32768736417605	3.31179371775365	2.16671544496642	2.82984955984469	2.55581615506164	3.15218341905505	3.32337006906127	3.5385381636298	2.85798099512757	2.6667565918848	3.42894634476948
"ADAMTS4"	4.76871365703049	3.79389588254888	5.10559427579519	6.13914201914569	4.28466218548316	4.51727569320958	5.01346225980656	7.09265144510378	6.73077579651205	5.92005505480697	4.36667191611176	5.02547181462118	3.99819550315325	6.95930648975966	3.63110428236588	4.95559179175399	4.37155886261196	3.63691458035588	4.07809742302666	3.67129337248158	4.58856473740135	4.46008724011683	4.00180224263399	5.75648960675997	3.50462039240355	3.79493566280354	1.7311832415722	4.41142624572646	3.58616424593091	4.16591193893569	3.17951105027151	3.80838505065609	4.77452352959023	4.47443604325227	3.59215800212536	3.77188557851537	2.33342373372519	4.78868571061353	1.41683974191283	3.35895882583233	2.99819550315325	3.64154602908752	3.09423606984577	2.26002565596146	3.55704241526372	3.34624777408278	2.42223300068305	7.37321317980804	5.61146750023341	5.2475478068903	6.68804044731873	5.56407325573694	6.01747656302046	5.85598969730848	4.83390207666916	4.10852445677817	4.20554891117303	3.27500704749987	3.41413553298445	2.85399564717639	2.82781902461732	4.0496307677246	1.83995958748953	3.69821847822441	4.70321146739115	3.71369581484336	1.76977173924945	2.3533232911629	3.54720302475693	3.9429835981871	3.5957423394744	2.68032435684402	4.96947286459633	5.05701696536554	3.21567859660793	3.80632405739003	4.77188557851537	3.84799690655495	2.18586654531133	3.49185309632967	3.06522762277562	4.44757919654888	4.75542173473424	4.79441586635011	5.10768786931437	2.22958792274065	5.66505161428921	5.84297883178833	5.04875931191986	2.77610398807316	4.53543091487128	2.877744249949	3.96439863220318	4.48478262307787	3.62877359520165	2.60644222813161	3.39369076418745	4.24184018356467	4.15704371014558	4.51475349843975	3.70154905694307	2.87970576628229	3.33913738491959	3.41413553298445	2.91838623444635	5.49313492230551	3.27500704749987	3.36737106564853	4.74254523386605	2.78868571061353	4.33199177823206	3.97085365434048	3.21256933885081	2.21723071622067	2.95419631038688	5.04133060682062	3.62410089462811	4.01792190799726	3.56924802986718	3.20633064787105	3.99276843076892	4.54349588342577	2.877744249949	3.43829285157915	2.64154602908752	3.55826763405574	3.88752527074159	4.13914201914569	3.76447355099267	5.53760669149529	3.60762622084549	3.47767732756531	2.70265754339091	4.28688114778816	3.5933537709803	3.14241343787374	3.24031432933371
"GPR4"	0.895302621333307	1.38956681176273	0.594548549550354	1.24488705912353	1.66902676550963	0.516015147003665	1.32768736417605	2.05658352836637	1.48542682717024	1.51601514700366	1.98550043030488	0	1.15704371014558	1.13093086982645	1.22650852980868	1.1243281350022	1.56559717585423	0.985500430304885	0.978195629681652	1.31034012061215	1	1.63226821549951	1.16349873228288	2.08065766334523	1.40053792958373	1.36176835941915	0.7311832415722	1	1.55581615506164	1.51601514700366	1.26903314645524	0.871843648509318	1.40053792958373	1.02856915219677	1.20789285164133	1.24488705912353	0.53605290024021	0.978195629681652	0.55581615506164	0.722466024471091	0.641546029087524	1.11769504266975	1.25096157353322	0.495695162624069	0.443606651475615	0.722466024471091	0.815575428862573	1.41683974191283	2.29865831556452	2.8094144442359	1.83995958748953	2.22650852980868	2.98002530023873	2.0703893278914	0.443606651475615	1.68257329734758	1.51601514700366	1.40599235967584	1.40053792958373	1.56559717585423	0.956056652412403	1.11103131238874	0.584962500721156	0.584962500721156	2.78450398292957	1	0.748461233004036	1.37851162325373	0.970853654340484	1.74846123300404	1.63226821549951	1.57531233068744	1.66448284036468	2.22958792274065	1.52105073690096	1.58496250072116	1.4276061727819	1.98185265328974	1.18269229751619	1.25701061820602	0.941106310946431	0.678071905112638	0.650764559116902	1.02856915219677	2.63459326844576	0.807354922057604	2.70929063572336	1.6959938131099	0.831877241191673	0.871843648509318	1.26303440583379	1.40053792958373	1.44360665147561	1.1243281350022	0.632268215499513	0.669026765509631	0.910732661902913	1.35614381022528	1.02856915219677	1.51096191927738	0.887525270741587	0.84799690655495	1.01435529297707	0.895302621333307	0.765534746362977	1.82374936030827	0.863938450423971	1.66448284036468	1.59931779369823	1.11103131238874	2.0703893278914	1.18269229751619	1.88752527074159	2.13750352374994	1.21412480535285	1.63691458035588	1.18903382439002	1.1243281350022	1.11103131238874	0.659924558402378	1.23266075679027	1.03562390973072	0.7311832415722	0.790772037862	0.411426245726465	1.0071955014042	1.29278174922785	1.11103131238874	1.30451104180995	0.855989697308481	0.650764559116902	0.565597175854225	0.925999418556223	1.63226821549951	1.11103131238874	1.33342373372519	0.75702324650746
