"ID"	"S01"	"S02"	"S03"	"S04"	"S05"	"S06"	"S07"	"S08"
"HKB0121_3006_T"	0.00291652159857663	9.75511327197718e-15	0.0309306889822362	9.75511327197718e-15	0.00858692236445635	0.0281409935837166	0.0143423215225991	9.75511327197718e-15
"HKB0123_3006_T"	0.00420936670986017	1.20825042821541e-14	0.140325688125197	0.00785446995902234	0.126968928429297	0.0096324596394013	0.00938523480381268	0.00269618379227003
"HKB0124_3003_T"	0.0316820276405618	0.037473667116346	0.0477150502162008	0.025855209604134	0.125490821929601	0.0948587322785709	1.47590280043703e-14	0.102335050357055
"HKB0125_3006_T"	0.000125745694431045	9.5744753934537e-15	0.0571719531619889	0.0398598354860635	0.103456351474447	0.0737862638430444	9.5744753934537e-15	0.346365010185009
"HKB0127_3006_T"	1.27292379204345e-14	0.0031103904351204	0.00957555146833646	0.0092034628861698	0.0799665920389522	0.0206573902725788	0.110994744854785	1.27292379204345e-14
"HKB0129_3000_T"	0.0589399478504231	0.194205325774298	0.0220415923899569	0.152354240004333	0.300929046016395	0.100157677093681	0.108609843072132	1.34642403822131e-14
"HKB0132_3006_T"	0.00900359373016816	0.000269921941271868	0.00150030883569984	0.00762320403693995	0.0352665774312224	0.0809620748360357	0.0281933484728131	0.00171515344746109
"HKB0134_3006_T"	0.000183110320240859	9.15668615014164e-15	0.0489898430835363	0.00138988006146835	0.00898223046981084	0.144900748866824	0.0642466869010406	0.554494977305648
"HKB0137_3002_T"	0.00278193795708021	1.12487550916229e-14	0.0636961951455741	0.0469607291440661	0.069449315625042	0.096375625780471	0.0453706213162482	0.0094087735787347
"HKB0141_3006_T"	0.00529819792512672	0.0078802378226181	0.082491375235651	0.0857326637066083	0.355124274694621	0.0739715100317807	0.0251416761029688	1.53906133919593e-14
"HKB0143_3006_T"	0.000240041155831869	0.00727674910266696	0.236273124283549	0.0016444291985803	0.13660604214273	0.119214008685873	0.107067200288261	0.0952598485887324
"HKB0147_3000_T"	0.0151375412588506	8.75016466358818e-15	0.0397299048732615	0.0272566005669868	0.086938902366662	0.244049235563359	8.75016466358818e-15	0.0109049959582059
"HKB0150_3006_T"	0.00189602357483618	0.000167686883133123	0.00159203750507359	0.0174187337531538	0.0123784711423483	0.0491074985644748	0.00530763761264253	6.34939502665148e-15
"HKB0155_3000_T"	0.154427615504973	0.0263351227088431	0.145010913972207	0.0236759929002825	0.105181352334305	0.123364814014976	0.140911087947395	1.08641610249225e-14
"HKB0157_3006_T"	0.0407234045436005	0.000537601935167955	0.028288355780614	0.0119773010926105	0.00362443066893744	0.139240382652518	0.00460006258160591	0.313874187046472
"HKB0158_3006_T"	0.0543602699983794	0.023234337804819	0.172292297040603	0.16938277434671	0.243898954515888	0.126367150947561	0.0982649495825087	0.0505378877724427
"HKB0159_3006_T"	0.0865330299102722	1.00012915950865e-14	0.0340850818450499	0.155290249782928	0.130404302677968	0.124379194239861	0.0119954416479309	0.0194607146284101
"HKB0160_3000_T"	0.0331599245480502	0.335385751631543	0.00200059379120935	0.00966210780203764	0.00746596130819012	0.0671082786820919	0.00504248433320211	0.0291200591889889
"HKB0161_3001_T"	0.0415937138598406	0.104467754211665	0.170734683720696	0.109076294032797	0.122833276084419	0.142708166181714	0.0285696715701653	0.280016440047715
"HKB0162_3006_T"	0.0980481166260457	0.000460593288929739	0.106023003335813	0.0582584547333369	0.113920247724732	0.0372850044001475	0.0876563382906224	0.0908131988399276
"HKB0164_3006_T"	0.0316815379897826	0.0374240630721424	0.113980102821559	0.276505111422902	0.22905545698518	0.138243789758625	0.10102295223643	0.0224272373716291
"HKB0167_3006_T"	0.0243806969737293	0.000136469837384553	0.136539962147034	0.0732120145915263	0.0460602384502514	0.0275277401969295	0.355135532997324	0.0991652833558445
"HKB0168_3006_T"	0.00396791968086399	0.0157907070243594	0.172957407171808	0.0672988218248485	0.274684952839434	0.0331810302340367	0.00800502284553607	0.104400020216632
"HKB0179_3006_T"	0.0180432046756221	1.31218986325322e-14	0.13730496574488	0.122422074714169	0.0993771690285911	0.221474347999867	0.0345432983200652	0.0505022260864107
"HKB0182_3006_T"	0.0290832363310555	6.58829179321623e-12	0.217403138486593	0.0214346585852342	0.0234158867041116	0.0497887875359878	0.00675523941783331	0.407950132344248
"HKB0186_3000_T"	0.0335738175737327	0.242932205047383	0.242557003216648	0.0566520176420084	0.088586934077943	0.0746505384063706	0.198338036497871	0.0360235229897792
"HKB0191_3001_T"	1.25994518322503e-14	1.25994518322503e-14	0.255302987144472	0.0716772712287475	0.135316724990597	0.0285252795654872	0.0899581153636884	0.0363220045960885
"HKB0194_3006_T"	0.0404636629547845	6.37933532565216e-05	0.0434622273174001	0.108104215229344	0.117777174538688	0.0935181876208843	0.151893732913253	0.0989272140352984
"HKB0196_3006_T"	0.031796706911152	0.00272388597373536	0.00941394293611268	0.135654408331895	0.0636972784788247	0.145708813506354	0.00337742521533741	0.0950240645796678
"HKB0207_3001_T"	0.0179852644786001	0.178780393045689	0.146488826048901	0.0867746663556591	0.0627419714860933	0.0525929263799156	0.187277554005902	1.29100310568265e-14
"HKB0208_3006_T"	1.31261538924432e-13	3.0063842039757e-05	0.350638025119656	0.250488252923553	0.254506162258142	0.0381888509697105	0.0226506962052263	0.00265303180373372
"HKB0209_3004_T"	0.0464968398517174	0.000545941591273652	0.33683794517387	0.0468908243263847	0.241799248226769	0.112706400559215	0.0468106550399555	0.0861543056720785
"HKB0210_3006_T"	0.0567052573900239	5.87142436529981e-15	0.00215187940565304	0.0432675975117419	5.87142436529981e-15	0.482124718674501	0.00888041814409832	0.134737330178674
"HKB0211_3002_T"	0.0817739725573008	0.000208157737041884	0.0424046416842536	0.0377900725379954	0.0351834926567483	0.224499685000361	0.010196574654767	0.420065524598133
"HKB0214_3006_T"	0.0348086308990355	0.00179799844517336	0.0896009567549992	0.11545000358754	0.108605279036336	0.128084815345505	0.0767178473684942	0.0895983496309723
"HKB0217_3005_T"	0.00809009377041381	1.02085192782843e-14	0.0233568543900857	0.0509677917557725	0.11951092169441	0.131131553864771	1.02085192782843e-14	0.0186689593383343
"HKB0219_3001_T"	0.00457539764453032	0.00175498651524517	0.134615708473225	0.0111893532261356	0.0699779222750277	0.224975371983988	1.26076630952817e-14	0.0545328526704007
"HKB0220_3000_T"	0.0672027374394256	0.00879140017061974	0.123776434695388	0.119793019408261	0.175201438605205	0.0512629241899604	0.26852276548473	1.18485691966868e-14
"HKB0221_3001_T"	0.0132290188728459	1.31675899695569e-14	0.154838449739348	0.154382772019891	0.17448077520749	0.0541641237455022	0.0957490087049039	0.00587191809093657
"HKB0222_3006_T"	1.06059307753475e-14	1.06059307753475e-14	0.010774538986748	0.201517433933669	0.151511610149172	0.0738826414820574	0.0530178063002204	0.0114682644138619
"HKB0225_3001_T"	1.03989767845531e-14	1.03989767845531e-14	0.0562658364651464	0.0667433740018582	0.0841949992251064	0.142544706021106	1.03989767845531e-14	0.0541203721178122
"HKB0226_3001_T"	0.0115938752189658	1.22162461033902e-14	0.134301669160825	0.133883620280392	0.21287546949663	0.0687439329123481	0.00701458881077948	1.22162461033902e-14
"HKB0227_3006_T"	9.29793932184638e-15	9.29793932184638e-15	0.000667476427034067	0.0453865256360921	0.105814803753861	0.0794421426585143	0.0752307719637237	0.0300117701273537
"HKB0228_3002_T"	0.00615833328863637	1.19899563802474e-14	0.0130406845665962	0.048891416760313	0.176398319915855	0.0564808055247606	0.0237945671709477	0.0204724006495596
"HKB0230_3006_T"	1.16947794672388e-14	0.00622866040470479	0.0504816895873636	0.0619143380170767	0.250997557240446	0.221535251948402	0.0478697059543738	0.000145543153641836
"HKB0232_3000_T"	0.00880617189981529	9.22791467982112e-15	0.16043679229461	0.011256909465879	0.107978680247717	0.110994784035575	9.22791467982112e-15	0.0927761929725128
"HKB0233_3006_T"	0.0139006923333811	5.37847864685916e-15	5.37847864685916e-15	0.0142124761168667	0.00525484196533643	0.12950374140719	5.37847864685916e-15	0.0648537001189432
"HKB0540_3000_T"	9.64610081134475e-15	9.64610081134475e-15	0.0161655388952484	0.0782629205976982	0.0335962779332883	0.166457873615749	0.00954395516193035	0.0358603494971506
"HKB0552_3000_T"	0.0182468232353276	0.113341780559275	0.0392524571816874	0.266577692980809	0.196599415331959	0.0576746231412383	4.26250513791473e-08	0.00694449671745292
"HKB0558_3000_T"	0.0231493199836558	1.33500990769744e-14	0.149593205425279	0.150275532770995	0.112735516190403	0.0378238555254677	0.00367994666283089	0.0337566598199548
"HKB0564_3000_T"	0.000464954853301303	0.0214088748433218	0.22628180271557	0.181188428691782	0.343018207777582	0.0577114356959791	0.0193713850394934	0.0388503397462578
"HKB0573_3000_T"	0.038879313112513	0.047105135745391	0.191938319746269	0.132049537694318	0.0888679823082151	0.0493757863287697	0.258349598521603	0.04427938465424
"HKB0576_3000_T"	0.0231264493539956	9.8514575828572e-15	0.308800344391766	0.109777018088097	0.00514909230628785	0.0983023765927082	0.0987143627500367	0.115724036585382
"HKB0579_3000_T"	0.0162292826561903	0.022795366398141	0.219635459416271	0.254281256773933	0.134303382138986	0.0967961238362127	0.147015439680468	1.21651577696877e-14
"HKB0585_3000_T"	9.15003962949729e-15	9.15003962949729e-15	0.0124906240715222	0.0526690207743207	0.0743301908368767	0.227674203772213	0.00977426843310509	9.15003962949729e-15
"HKB0599_3000_T"	0.0190275006702025	1.03229667339333e-14	0.157411403911291	0.234684823559777	0.082369074512551	0.114168166839536	0.0164708017960562	0.0061863370126368
"HKB0605_3000_T"	0.00183138790031952	0.00051293877826401	0.133922844456135	0.109159228444388	0.115874976416312	0.0372489245001626	0.0415951649116749	1.35926705866745e-14
"HKB0620_3000_T"	0.0238994032277493	1.27889888887408e-14	0.0317642653016036	0.120046671724106	0.0949458175916851	0.0302326439031109	0.0348875501943399	1.27889888887408e-14
"HKB0626_3000_T"	0.033987794950493	7.57975824154307e-15	0.0030645890592333	0.00311570554865745	0.0160593992568156	0.0718661321454065	7.57975824154307e-15	0.248869048979201
"HKB0629_3000_T"	8.09305025360269e-15	8.09305025360269e-15	0.000966450778550509	0.0526488479886918	0.080719485793691	0.0771402907567543	0.0187011560194453	0.00682115389992322
"HKB0638_3000_T"	0.037035141031702	1.13386585130586e-14	0.191981627328428	0.0896946674826336	0.147975198014829	0.0709459252159811	1.13386585130586e-14	0.0812064960801795
"HKB0644_3000_T"	7.73814751970976e-15	7.73814751970976e-15	0.000242587556663459	0.0380586661870702	7.73814751970976e-15	0.0234560605252449	7.73814751970976e-15	0.196991063407255
"HKB0650_3000_T"	1.02585576532788e-14	1.02585576532788e-14	0.00126604474953458	0.0945513473591499	0.0538932439849621	0.0407728455977524	0.0634903782497486	0.14773529392349
"HKB0653_3000_T"	0.0107104897585283	0.000273583581758055	0.100173700424341	0.073549036885941	0.111550830806095	0.0458954106211921	0.00189712366550323	0.0507165453036946
"HKB0656_3000_T"	0.0348521618638193	1.26482008702614e-14	0.0439202099257112	0.0962531045804014	0.105117411113856	0.00160993970401363	1.26482008702614e-14	0.0431110678802778
"HKB0659_3000_T"	0.0210614598616766	9.71327549846584e-15	0.0272527924771108	0.00912878638900328	9.71327549846584e-15	0.0155853974010526	0.184607694365185	0.232956205428755
"HKB0665_3000_T"	0.0117058686401557	0.00136352489614816	0.368239546966368	0.0800255553120713	0.171859884244631	0.0498105620873127	1.13744346411199e-14	0.117787608454366
"HKB0668_3000_T"	0.00787264064406689	0.00135994962284019	0.137573135351826	0.0975150290196336	0.156439073791605	0.118011385637219	0.0238487959964245	0.00381149610691831
"HKB0674_3000_T"	0.0588305358276377	0.00503049896712183	0.155236847799742	0.0529402883196055	0.10254678574225	0.0292619060248636	0.368504379844067	0.152897985009089
"HKB0677_3000_T"	0.0103750944162463	7.59473115923339e-05	0.0295017273114198	9.1800757103371e-15	9.1800757103371e-15	0.0793101912894778	4.86867301165295e-05	0.430438076786827
"HKB0683_3000_T"	0.0228154050407344	1.36309658959294e-14	0.0270149432284885	2.4411464107625e-06	0.0254346353291088	0.033064416988062	0.0890541668993688	1.36309658959294e-14
"HKB0692_3000_T"	0.00489705137331786	1.01379555584458e-14	0.120667161413114	0.0187504859147246	0.121672729237112	0.0020827547497716	0.00465709650373112	0.108859907158479
"HKB0698_3000_T"	1.13424188800814e-14	1.13424188800814e-14	0.252287667009812	0.0576499224913421	0.174599196292106	0.082817374494348	1.13424188800814e-14	0.0469958073474489
"HKB0701_3000_T"	0.0115764863989377	0.0030219735145754	0.444223111108633	0.0574757942380572	0.0547991346109392	0.0630852252536073	0.0327994235691919	0.0562931047515102
"HKB0704_3000_T"	0.0102166488850889	8.18972538505157e-15	0.010986201347366	0.0126681099066913	0.0270797362138074	0.101229893373364	0.007781556865006	8.18972538505157e-15
"HKB0710_3000_T"	0.013719113146409	8.63763769758321e-15	0.00885477790129207	0.00662127275532304	0.0170146270694467	0.0288479790083837	0.160259279946202	0.209705874650382
"HKB0713_3000_T"	0.0467796287165843	1.03781798976506e-14	0.0732170072700184	0.0902449208672292	0.100549952281048	0.0501820661461892	1.03781798976506e-14	0.0160609765217425
"HKB0718_3000_T"	1.16494354366891e-14	0.00159423220036374	0.129333407444896	0.141266939145556	0.102074690789889	0.0609594165962458	0.104505372789009	0.0308959337034795
"HKB0719_3002_T"	1.49459864232917e-14	0.157520529960032	0.104007348821247	0.0904207518287577	0.185288403820963	0.0233687222800211	0.0546713432860788	1.81478214449158e-10
"HKB0721_3000_T"	0.0372944037949623	1.0195813411298e-14	0.0379817785625362	0.0887969796753689	0.115528046231425	0.0798840986863515	0.00336336343887677	0.136384203658894
"HKB0722_3002_T"	0.079897976769788	1.23564384357776e-14	0.0972312691444243	0.0716691276105125	0.223026398990133	0.00224750053188686	0.0247933859313414	0.0836064708055232
"HKB0726_3000_T"	1.86046927402299e-12	1.0014666172462e-14	0.0164380701347922	0.222356029247458	0.195375552836898	0.0976917660602005	0.00181560486302268	0.0166016131790461
"HKB0734_3000_T"	0.0066668426531709	1.22180206514417e-14	0.182097085881303	0.139521156448069	0.245255480303142	0.032948401065318	1.22180206514417e-14	0.0192953920276507
"HKB0736_3000_T"	0.0129486310938745	9.61467914995852e-15	9.61467914995852e-15	0.156840053293574	0.163465264968163	0.0492463168000782	0.368883818134822	0.0184909769355119
"HKB0737_3000_T"	0.0154810233494317	0.0218586799468092	0.371250111303091	0.0592333352121017	0.108040695261831	0.101905187830687	0.0500908705252866	0.073211275867947
"HKB0744_3000_T"	1.1380081427675e-14	1.1380081427675e-14	0.184036104587576	0.0620489261965447	0.142572027785129	1.1380081427675e-14	1.86696176740404e-11	0.00995175703597351
"HKB0748_3000_T"	0.0169928373309931	1.04614736117959e-14	0.0358398324164184	0.12298654891902	0.1321300746002	0.282679099931201	0.0238156222531881	0.0318796534051376
"HKB0750_3000_T"	0.0351458574927713	0.00333137045913076	0.000607409177749125	0.0230880988420974	0.0232057631548304	0.153340139830983	0.0268464258971335	0.00340495121013662
"HKB0751_3000_T"	0.0194256932027738	5.93731294035007e-11	0.0494721621592835	0.1470976093388	0.245572487388546	0.0196752397731017	0.275797733970044	6.72479257749365e-05
"HKB0752_3000_T"	0.0233541753032607	1.08041992076514e-14	0.0389753423598617	0.0447718626076676	0.093209332484586	0.0933845459842685	0.162576226783194	0.136164685784251
"HKB0004_3000_N"	0.00210176407218035	0.345581780585758	1.46663768618127e-14	0.0699164360046832	0.191810795034342	0.140965933933718	0.0339041867016671	0.0337706594189553
"HKB0005_3000_N"	0.00968595020498885	0.234078585209514	0.0456077340599249	0.162454221366289	0.084916801860689	0.225275678986952	0.033053727721924	0.0289346771146311
"HKB0006_3000_N"	0.000691668148599723	0.347487510122131	1.25756239693769e-14	0.0783701282846256	0.172954519237871	0.184737199671297	0.0262177603465196	2.74193333617127e-06
"HKB0019_3000_N"	0.0644243357760582	0.468374590885638	0.00226182266192735	0.0945298834906634	0.105124967820243	0.126274534948165	0.0245590732305968	0.0362133566128653
"HKB0023_3000_N"	0.0574785835730321	0.478138169628783	0.00235945290617202	0.0153758459389843	0.0788728120407546	0.0872966818616951	0.0833320579302856	0.0353410528430492
"HKB0033_3000_N"	1.1974192447437e-14	0.484405926987154	0.012881431875624	0.0834714213320303	0.0857229801004947	0.154864371762082	0.0703671013352384	0.0376614538661275
"HKB0035_3000_N"	0.0111994988815245	0.29507737828047	0.00515325052559098	1.50129694763082e-14	0.165814186570622	0.207611481321349	0.00652001642612809	0.0562123634827488
"HKB0036_3000_N"	0.0556751228518376	0.31849553314172	0.0454061817283049	1.49855504105261e-14	0.178147997067099	0.094636368423219	0.000494721758858143	0.0555459017233654
"HKB0038_3000_N"	0.0492334986375551	0.240187787792186	1.28724001685051e-14	0.0950262366135097	0.162555238816373	0.166952073695823	0.0473444325207711	0.0793073390809741
"HKB0040_3000_N"	1.10778134503131e-14	0.380727262671451	0.0200082715608303	0.118287061744932	0.258457884315459	0.110458132040673	0.0638575056177732	0.0193920536464931
"HKB0044_3000_N"	0.0179686468122515	0.258314157880466	0.0129139890548611	0.0320611372986584	0.234232994276027	0.20280930711405	0.0108184271862366	0.0216615902072471
"HKB0049_3000_N"	0.0348090520353149	0.416589643022328	0.0849786679857061	0.0139995645176125	0.00339532635460081	0.115466841265455	0.18059858449028	0.0810972404549489
"HKB0050_3000_N"	0.00421787860272898	0.441380639968484	0.00118266399763092	0.0754754252314996	0.182958430628845	0.167775756479231	0.0299223283629329	1.34301254767773e-14
"HKB0052_3004_N"	0.0107408265936487	0.590291246864432	0.0441802236208675	0.0382364401219136	0.0661172446344711	0.117251306612885	0.0907085943367056	0.0188133449967234
"HKB0064_3000_N"	0.0194945219995369	0.24078408824639	9.25597878120494e-15	9.25597878120494e-15	0.000940486736648781	0.0158819987597239	8.89636541946347e-09	0.0630083841326188
"HKB0067_3000_N"	0.0144694631674961	0.415566808198083	0.0264014268209698	7.85373418463173e-14	0.0271209255340613	0.0442991116669838	0.157461605975449	0.0834866948057745
"HKB0074_3003_N"	0.0604946324123981	0.520349147596402	0.011318023893668	0.043092388468021	0.0566074163645198	0.0849699773302105	0.0384150911015112	0.0362830273717855
"HKB0079_3000_N"	1.07467930120963e-14	0.246847287174558	0.014289943795324	0.0850226140839315	0.368359964354592	0.155561193348842	0.0133312096321612	0.031757566919277
"HKB0094_3000_N"	0.000966842990731692	0.520161870577242	1.44008806197875e-14	0.0664181582524478	0.0448409199100822	0.113225200253278	0.0359590180381586	0.0542426126544809
"HKB0096_3000_N"	0.00584884704434476	0.359994690482509	0.00484924384036081	2.24830753968354e-08	0.000141950901571492	0.0847987206430117	0.0483100015644717	0.0811932448783823
"HKB0097_3004_N"	0.0239395250032694	0.520670128639803	0.0105638549618537	0.00853698051551728	0.0127449535995239	0.0686519424379783	0.118394010920881	0.0875897952088083
"HKB0098_3000_N"	0.0548692265647519	0.436030923109604	0.00719697513289773	1.11634102073401e-14	0.0140006404919555	0.0397240982113302	0.0638041239943662	0.0513179633101022
"HKB0102_3000_N"	0.0499231236363443	0.413189825955226	1.30989695863234e-14	0.0125972376496871	0.0681886551286117	0.149247603250434	0.0250618295520108	0.0907762909501641
