"BC_HKB0056_809_T"	"BC_HKB0187_1214_T"	"BC_HKB0775_1470_T"	"BC_HKB0899_M1605_T"	"BC_HKB2109_1628_T"	"HKB0004_3006_T"	"HKB0036_3006_T"	"HKB0089_3001_T"	"HKB0134_3006_T"	"HKB0211_3002_T"	"HKB0629_3000_T"	"HKB0698_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB1385_1721_T"	"HKB0008_3006_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0555_1321_T"	"BC_HKB0728_1447_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB1365_M1665_T"	"BC_HKB1370_1673_T"	"BC_HKB2114_1660_T"	"BC_HKB2116_1671_T"	"BC_HKB2119_1690_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0132_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"BC_HKB0662_1294_T"	"BC_HKB0904_1595_T"	"HKB0005_3001_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0677_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0582_1333_T"	"BC_HKB0668_1298_T"	"BC_HKB0689_M1326_T"	"BC_HKB0733_1459_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0786_1508_T"	"BC_HKB0827_1539_T"	"BC_HKB0828_M1542_T"	"BC_HKB0831_1520_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0882_1555_T"	"BC_HKB0902_1617_T"	"BC_HKB0917_1656_T"	"BC_HKB1366_1663_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0719_3002_T"	"BC_HKB0759_1488_T"	"BC_HKB0833_1552_T"	"BC_HKB0905_1623_T"	"BC_HKB1369_1679_T"	"BC_HKB2112_1636_T"	"BC_HKB2127_1726_T"	"HKB0035_3006_T"	"HKB0121_3006_T"	"HKB0159_3006_T"	"HKB0209_3004_T"	"HKB0228_3002_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0668_3000_T"	"HKB0097_3000_T"	"HKB0196_3006_T"	"BC_HKB0632_1381_T"	"BC_HKB0915_M1647_T"	"BC_HKB0921_1575_T"	"HKB0044_3006_T"
"LAX1"	1.58496250072116	1.84398384404833	0.505890929729957	3.4541758931858	1.90303827011291	1.23878685958712	1.15704371014558	1.24488705912353	2.41413553298445	1.0071955014042	0.516015147003665	0.713695814843359	2.86987140617771	3.45154083301783	0.84799690655495	4.17951105027151	1.91073266190291	2.27202318906105	2.49825086752783	3.78450398292957	3.34198574722862	1.68706068833989	2.38128337250378	1.25096157353322	2.18586654531133	4.32553033156756	2.46466826700344	2.09423606984577	1.85598969730848	2.41413553298445	1.92599941855622	2.15380533607904	1.63691458035588	2.25701061820602	4.61353165291793	2.91456452349394	2.32192809488736	2.38404980679516	2.37295209791183	3.29865831556452	2.83390207666916	2.71149490665009	1.72683121703249	0.584962500721156	2.07724299893246	0.985500430304885	1.790772037862	0.925999418556223	0.903038270112912	0	2.27798474729977	0.963474123974886	2.62993940943954	1.06350294230616	1.37295209791183	0.678071905112638	0.475084882948783	1.8073549220576	1.21412480535285	0.7311832415722	2.40599235967584	0	0.895302621333307	2.49569516262407	1.16992500144231	2.16027483140859	1.08406426478847	0.956056652412403	0.356143810225275	0.815575428862573	1.01435529297707	2.25398926623079	0.53605290024021	1.21412480535285	0.443606651475615	0.485426827170242	0	0	0.6959938131099	0	1.41683974191283	0	0	0	0	0.910732661902913	2.16671544496642	0.815575428862573	2.09761079662642	3.15704371014558	1.04264433740849	1.21412480535285	0	0.464668267003444	0	1.33913738491959	1.81147103052984	1.76977173924945	1.18903382439002	0.713695814843359	1.94110631094643	1.32192809488736	1.23266075679027	0.659924558402378	0.516015147003665	0	0	0	1.15055967657538	1.02147972741045	1.44890095114513	0.584962500721156	0.526068811667588	1.64154602908752	0.604071323668861	1.23266075679027	0.669026765509631	0.565597175854225	1.85598969730848	0	3.45549162062847	2.28688114778816
"FOXP3"	5.25323293853803	2.56559717585422	3.91456452349394	5.67891698667984	3.15055967657538	0.925999418556223	1.09085343045111	1.43295940727611	1.59931779369823	1.32192809488736	0.238786859587116	0.7311832415722	5.07980475463526	4.68425770505893	1.30451104180995	2.86195536414487	1.62293035092018	2.01077983875324	2.26303440583379	1.70043971814109	2.76977173924945	2.55826763405574	1.37295209791183	1.62293035092018	1.89141918684608	2.89530262133331	1.96347412397489	2.11769504266975	0.722466024471091	1.48542682717024	2.0496307677246	1.51601514700366	1.03562390973072	1.54596836910529	1.47508488294878	3.23266075679027	1.36737106564853	1.33913738491959	1.38956681176273	2.85199883711245	1.96716860753263	1.55090066464752	4.22032995487956	2.70708299177171	4.08576455377831	4.0232553523003	3.98732086592925	3.70265754339091	2.62760683812965	3.53231695933277	3.78450398292957	3.93262815702213	2.04614178164472	1.53605290024021	0.7311832415722	1.37295209791183	0.422233000683048	0.985500430304885	1.58014548442338	1.06350294230616	3.75381844317354	2.59215800212536	0.604071323668861	2.0071955014042	1.6915341649192	2.44095219802964	1.19534759832222	0.992768430768924	0.782408564927373	0.214124805352847	0.978195629681652	3.64846544302731	3.74738739965272	2.9429835981871	3.86789646399265	2.75274859140713	3.77188557851537	4.50271248596606	2.55090066464752	2.12763327972587	3.09761079662642	3.33199177823206	3.70154905694307	2.37573453858316	3.114367024952	1.48026512205446	4.67299099382775	2.56559717585422	4.08236196955747	2.95791459863299	2.40871186102943	3.81864608282254	3.63923216324928	2.6959938131099	2.67355642399014	1.02147972741045	1.17632277264046	0.903038270112912	1.22650852980868	0.137503523749935	1.22650852980868	0.910732661902913	2.22342254993494	3.90110824301451	3.51727569320958	2.4931349223055	2.88557436437143	2.59215800212536	1.55090066464752	1.40053792958373	1.19534759832222	2.24184018356467	1.11103131238874	0.807354922057604	1.52105073690096	0.432959407276106	0.526068811667588	0.855989697308481	3.21412480535285	2.53605290024021	3.9560566524124	2.19219416528334
"CLIC2"	3.1554254317472	0	0.594548549550354	1.94485844580754	2.06695024392463	1.89917563048051	2.63226821549951	2.877744249949	3.02856915219677	2.89917563048051	1.790772037862	2.29572302453997	2.81352468929781	3.20163386116965	2.97636363573276	4.64443315240625	3.19692173382033	3.58856473740135	3.1586601753465	2.98367769469807	2.81352468929781	2.73768676140986	3.01256867350306	4.2667865406949	3.68144926531496	4.32481060342048	4.21101219348551	3.12763327972587	4.19377174339668	2.82984955984469	3.81147103052984	4.36246988875021	3.76341157447001	3.36457243229586	4.19534759832222	4.29425313644451	3.37851162325373	4.34624777408278	3.66448284036468	4.34695688937888	3.674686619928	3.26453643099903	1.60880924267552	1.66448284036468	0.985500430304885	2.37573453858316	1.84799690655495	2.30742852519225	1.28095631383106	0	2.34482849699744	1.46466826700344	2.78659636189081	2.69376571221778	2.50842865253186	1.9560566524124	1.70043971814109	2.82171021503467	3.07895134139482	2.9560566524124	2.6915341649192	2.24792751344359	2.15380533607904	4.24184018356467	2.28983446517751	2.09085343045111	2.71369581484336	3.09085343045111	2.26002565596146	1.72683121703249	2.28983446517751	3.60762622084549	3.74092756031863	2.74631276642546	0.823749360308273	0.584962500721156	0	1.97819562968165	1.92219784839637	2.82374936030827	2.51601514700366	1.68257329734758	1.03562390973072	3.42492208821069	1.06350294230616	1.51601514700366	2.53106949272595	2.97269265400426	1.31034012061215	2.96901230751632	0	1.26303440583379	0.933572638261024	1.75274859140713	2.22342254993494	3.65535182861255	4.17072627613155	3.99729240763651	3.38956681176273	3.72465027173297	3.6667565918848	3.78868571061353	1.76128527336162	1.15704371014558	2.05658352836637	0.454175893185802	0	1.26303440583379	2.23572705983806	2.63691458035588	2.36457243229586	2.28392177230762	2.36737106564853	3.05311133645956	3.07382023329167	2.77399632511117	2.70487196445635	2.50080205305716	1.91456452349394	0.475084882948783	1.15704371014558	2.56559717585422
"HLA.DPA1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD86"	0	2.61353165291793	1.46466826700344	3.14893410452634	2.56559717585422	2.611172380044	2.99276843076892	3.24792751344359	3.83086375675176	2.83187724119167	2.98913900736823	3.2585189247113	3.77082904603249	3.37712374912949	4.13914201914569	4.7457751494858	3.27649666564036	3.75915583380027	3.92314918047231	3.06004738366994	3.64616265715789	3.81352468929781	3.51475349843975	3.84799690655495	3.01613970265525	4.97544676564096	3.99367436175058	3.91456452349394	3.4594316186373	3.17472598770613	3.77082904603249	4.02502879449152	3.66562016406638	3.11103131238874	4.87921563716567	4.37712374912949	3.13586316536868	4.89772447021644	3.86492897228979	4.17552460108987	3.7311832415722	4.03033607837096	0.7311832415722	1.26903314645524	1.42223300068305	1.90689059560852	1.75274859140713	1.82374936030827	2.09761079662642	2.03210084316702	2.85199883711245	1.22650852980868	3.51349074558812	3.20006486151431	2.611172380044	2.39231742277876	2.26903314645524	2.32481060342048	3.76447355099267	3.41006969175638	3.22342254993494	2.21723071622067	2.9560566524124	4.00180224263399	3.32337006906127	3.10936055940423	2.28688114778816	3.37989816352469	2.66220549965362	2.67355642399014	3.3547342399706	3.34198574722862	2.42223300068305	2.37573453858316	2.42223300068305	1.58976348698498	1.94110631094643	1.81966818349646	1.52105073690096	1.0496307677246	0	1.59454854955035	1.13750352374994	1.02147972741045	1.40599235967584	1.64616265715789	2.68706068833989	0.545968369105292	2.35614381022528	2.37016428054021	0.713695814843359	1.26903314645524	1.35614381022528	1.05658352836637	0.678071905112638	2.65535182861255	3.0703893278914	2.64154602908752	3.12598165385472	2.15380533607904	3.01435529297707	2.65992455840238	1.40053792958373	1.16992500144231	1.35614381022528	1.17632277264046	1.55581615506164	0.53605290024021	2.93734439215023	3.00539998774259	2.85399564717639	3.46727948045998	3.01970191444255	3.05831649559082	3.38404980679516	3.28243980500639	2.03562390973072	2.22650852980868	1.63691458035588	1.57046293102604	2.25096157353322	3.1586601753465
"PIK3CG"	0.584962500721156	0.978195629681652	0.831877241191673	2.72246602447109	1.25096157353322	1.52606881166759	1.70929063572336	2.60169651648096	2.63459326844576	2.02856915219677	2.1243281350022	2.22650852980868	3.05137210172103	2.35614381022528	3.05311133645956	4.79389588254888	2.78450398292957	3.14241343787374	3.13257684267001	3.4944156103975	3.19849415363908	2.74631276642546	3.01256867350306	3.16832111573972	2.76977173924945	4.50842865253186	3.27947129564447	3.07553263116736	3.1906148602095	2.78031009904338	3.17632277264046	3.39506279951758	2.91647664443772	2.66902676550963	4.0496307677246	3.95326523901484	2.8094144442359	3.08746284125034	3.01970191444255	4.27127625917593	3.605257262939	3.31614574229336	2.15704371014558	0.956056652412403	1.31614574229336	1.33342373372519	1.64616265715789	1.20163386116965	0.443606651475615	0.622930350920177	1.76553474636298	0.367371065648529	2.63923216324928	2.611172380044	2.1407786557828	1.72683121703249	1.28688114778816	2.10768786931437	2.66448284036468	2.88166461932035	1.0071955014042	0.344828496997441	1.51601514700366	2.37295209791183	2.18903382439002	2.60880924267552	1.89530262133331	2.95046841415012	1.35614381022528	1.40599235967584	2.11769504266975	2.07724299893246	1.77399632511117	0.863938450423971	0.475084882948783	0.321928094887362	1.03562390973072	0.739848102699327	1.4905701304462	0.31034012061215	0.925999418556223	0	0.84799690655495	0.53605290024021	0.632268215499513	1.26903314645524	1.76977173924945	1.78659636189081	1.70929063572336	1.62293035092018	0.887525270741587	2.06350294230616	0.75702324650746	1.95233356636969	0.333423733725192	2.3305584000308	3.11103131238874	2.63459326844576	2.4276061727819	2.09423606984577	2.35614381022528	2.48026512205446	1.41683974191283	0	1.91073266190291	0.632268215499513	0.659924558402378	0	1.83187724119167	1.79493566280354	1.82781902461732	2.45154083301783	1.86393845042397	2.12101540096137	2.10097764772482	2.53356334821451	1.76977173924945	1.82781902461732	1.11769504266975	0.669026765509631	2.30158764660319	2.72465027173297
"P2RY14"	1.0496307677246	0	4.79441586635011	0	2.84197311892718	0.948600847493356	1.03562390973072	1.19534759832222	1.28095631383106	1.20789285164133	0.790772037862	1.0496307677246	2.89141918684608	1.82374936030827	1.42223300068305	3.58255600301406	1.799087306074	2.13750352374994	1.39506279951758	1.24488705912353	1.01435529297707	1.35049724708413	1.13093086982645	2.66902676550963	1.26303440583379	2.15704371014558	2.07724299893246	1.44360665147561	1.54101915313356	1.09761079662642	2.46205231879643	2.91838623444635	2.28392177230762	1.94860084749336	2.45680614923047	2.61588707391606	1.07724299893246	1.48026512205446	1.8073549220576	3.31903981556254	1.97085365434048	1.31034012061215	2.48284828306847	3.55090066464752	2.06695024392463	0	0	4.22187708107703	1.11769504266975	1.97452931248388	5.21645486514476	4.0241423458978	0.748461233004036	1.01435529297707	1.15704371014558	0.687060688339892	0.963474123974886	1.21412480535285	1.51096191927738	1.33913738491959	3.69041709553247	6.06199215373422	1.50080205305716	1.20789285164133	0.75702324650746	0.790772037862	1.57046293102604	0.594548549550354	0.782408564927373	0.604071323668861	0.956056652412403	2.13093086982645	1.54101915313356	2.03562390973072	3.66220549965362	1.65992455840238	2.36737106564853	3.74953426766926	4.28318097894557	1.59931779369823	3.46727948045998	5.57015930163612	3.41953889151378	5.28651155766423	3.53977919169849	2.72246602447109	4.09761079662642	3.51727569320958	3.05831649559082	2.72027846523333	3.68032435684402	3.52481592835751	3.23419472295381	3.79389588254888	2.96716860753263	1.90689059560852	2.62760683812965	2.99457972421575	1.1243281350022	2.85996954822103	2.27798474729977	1.43295940727611	2.36176835941915	1.58976348698498	2.68257329734758	3.50462039240355	1.80322703643493	5.63052196347164	1.13093086982645	1.09761079662642	0.75702324650746	0.765534746362977	0.765534746362977	1.20789285164133	1.65992455840238	1.01435529297707	1.03562390973072	1.32768736417605	1.81147103052984	2.60644222813161	2.44890095114513	0.992768430768924
"HLA.DRA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"APOBEC3G"	0.604071323668861	1.43295940727611	0	4.63923216324928	2.37851162325373	3.31179371775365	3.10601323762212	3.02502879449152	3.34482849699744	2.52105073690096	3.41142624572647	3.16349873228288	3.99548451887751	3.99367436175058	3.3743439890385	5.64846544302731	4.74038793246835	4.65477921695952	4.62819033461521	3.75381844317354	4.89675621847481	3.62293035092018	4.39917109381982	3.32912359629157	3.21567859660793	5.40769264866568	3.96162332828694	4.85249829878989	4.17712050284652	3.43429461795993	3.94766615679601	4.32481060342048	4.17791779219584	3.90014226035982	5.68201139080069	5.31179371775365	4.38681094647222	5.84699468696557	4.64212391615349	5.8008998999203	5.51222688651396	4.17632277264046	3.17951105027151	0.956056652412403	2.60169651648096	1.17632277264046	1.06350294230616	2.87970576628229	1.25701061820602	0	2.04264433740849	1.48542682717024	3.76234881564413	2.96162332828694	3.3547342399706	2.18903382439002	1.18903382439002	3.54596836910529	3.33342373372519	3.60407132366886	3.28983446517751	1.26303440583379	2.08406426478847	3.71808758396052	2.98367769469807	3.47638168756724	2.32768736417605	3.85598969730848	2.03562390973072	1.63226821549951	2.43829285157915	2.75274859140713	1.75702324650746	0.823749360308273	2.50842865253186	0.604071323668861	0	1.72246602447109	1.32192809488736	0	1.51096191927738	1.59931779369823	1.38404980679516	2.41953889151378	0	2.34198574722862	2.68706068833989	0.815575428862573	2.22032995487956	2.64385618977472	0.887525270741587	0	1.77399632511117	2.22650852980868	0	3.39917109381982	3.6959938131099	3.50462039240355	4.82476785314329	2.01792190799726	2.9297909977186	3.605257262939	2.31903981556254	1.93357263826102	0.948600847493356	1.10433665981474	0	0.678071905112638	3.16992500144231	3.04614178164472	2.71149490665009	4.03913839390696	3.11769504266975	3.69710657447697	3.94204525991605	3.22958792274065	2.35614381022528	2.17632277264046	1.59454854955035	0.925999418556223	2.54349588342577	4.01613970265525
"MS4A6A"	3.0232553523003	3.11603199344711	3.03562390973072	5.11519974938544	4.37920505996061	4.36036427654347	3.90207357931074	5.77320515698557	5.34518344718767	5.16992500144231	4.84247606299394	5.02369891726641	5.8870377914192	6.05376300930399	5.65191274464578	6.40036714591488	5.47670570666818	5.83567147948162	5.61087719947195	5.43762724831895	5.4870360800319	6.10706011020335	5.25587835258279	6.24279302359725	5.54442356218942	6.9986468390058	5.80658184262093	5.55857377624063	5.87085786436376	4.84849775538515	5.98458935036246	6.04045412134962	6.33199177823206	5.42525787199921	6.28706590735054	6.41515020542639	5.49537538094463	6.59081157641784	5.86591881455221	6.37121034345557	5.79805051476751	6.60969587286274	4.01256867350306	3.61588707391606	1.47508488294878	3.24336442569366	4.50398470389761	3.70597790168252	3.66562016406638	3.43962313755712	4.11186596386756	2.22342254993494	5.30048984436311	5.36282052553426	4.611172380044	4.47378691161437	2.59454854955035	4.52732060787705	5.61058195849253	5.57198012018773	3.20945336562895	3.67919857056692	4.32048467801769	5.33806779754262	4.62175885670973	4.86789646399265	4.30085587126876	4.90544717873885	4.1906148602095	3.57531233068744	4.67185946824748	6.06888573730101	4.88166461932035	4.97177344719337	1.73984810269933	3.31903981556254	2.93734439215023	1.4905701304462	3.76234881564413	3.74523733212975	4.56132613645392	2.48542682717024	5.03738222200308	2.70043971814109	2.44095219802964	3.38128337250378	4.34127418369217	3.51475349843975	3.94485844580754	3.611172380044	2.48542682717024	3.44228003525258	2.89336221076387	3.88752527074159	2.07724299893246	5.44095219802964	5.58736499093646	5.24906603385587	4.99954908734095	4.95745033634712	4.63575439127776	4.87085786436376	3.75060650483559	0	3.47378691161437	3.08915913191124	2.28688114778816	0.855989697308481	4.67355642399014	4.88068552526112	3.83289001416474	5.36492255850577	4.14974711950468	5.19455988602261	5.31179371775365	5.18982455888002	4.63226821549951	4.96116025813664	3.09929520433778	2.04264433740849	3.65878273401283	5.14323013477689
"IL12RB1"	1.87578006306849	1.94860084749336	0	4.70265754339091	1.19534759832222	1.03562390973072	1.58976348698498	1.64616265715789	2.26002565596146	1	1.19534759832222	1.46988597627446	2.99819550315325	2.17312743348066	2.18903382439002	3.86195536414487	2.62293035092018	2.4905701304462	2.40871186102943	2.15704371014558	2.64846544302731	2.5033487351675	2.11103131238874	2.17951105027151	1.72683121703249	3.75274859140713	1.98185265328974	2.44360665147561	1.71808758396052	1.76553474636298	2.56315813040281	2.19534759832222	2.13422093976063	1.98185265328974	2.88947354253111	3.39643353125099	2.04614178164472	3.97636363573276	2.21412480535285	3.7771566660045	2.44360665147561	2.58255600301406	1.44360665147561	0	1.61353165291793	1.36176835941915	1.65992455840238	0.978195629681652	0	0	1.46988597627446	0	2.0496307677246	0.925999418556223	1.09761079662642	1.35049724708413	0.432959407276106	1.41683974191283	1.91073266190291	1.43829285157915	0.831877241191673	1.89917563048051	1.19534759832222	1.83995958748953	1.85598969730848	2.36176835941915	1.17632277264046	1.05658352836637	0.565597175854225	0.765534746362977	1.13093086982645	1.48542682717024	0.773996325111173	0	0	0.799087306074004	1.11103131238874	1.21412480535285	0.985500430304885	1.15055967657538	1.40053792958373	0	0	0.739848102699327	0.855989697308481	0.75702324650746	3.09592441999854	1.48026512205446	2.33342373372519	2.36176835941915	1.29865831556452	0	0	0.773996325111173	3.99909803370561	1.51096191927738	1.95233356636969	1.60880924267552	1.58496250072116	0.604071323668861	1.06350294230616	1.29865831556452	0.6959938131099	0.941106310946431	1.59931779369823	0	1.10433665981474	0	1.57046293102604	1.54101915313356	1.20789285164133	1.74846123300404	1.25096157353322	1.32192809488736	1.31614574229336	1.84799690655495	1.06350294230616	1.01435529297707	0	1.96716860753263	1.0496307677246	2.51601514700366
"EPSTI1"	4.35543919724869	4.42425028608405	4.99412711400313	6.9242186797485	4.00270252037982	4.92362461136832	5.22881869049588	3.37016428054021	4.18348651445939	3.62643913669732	4.04264433740849	5.17192735435346	6.19986861652443	5.60910484661896	4.16591193893569	6.6015479611556	4.92837032301897	5.85474373899554	7.04111153536915	4.29425313644451	5.83743871485637	4.64270157183323	5.16108148227718	4.29130885982897	3.93545974780529	6.34837407519116	4.81864608282254	5.84924870276441	5.23266075679027	4.36246988875021	4.39506279951758	5.61588707391606	4.22496636500027	5.26077843189343	6.73687542290827	6.07873790918186	4.38750040648098	6.25209770303744	4.86542397831313	5.65849713665648	4.71204544855369	4.72191944555154	3.80838505065609	2.16349873228288	4.58676474335514	2.7311832415722	4.32912359629157	4.67412163263239	3.19692173382033	3.83794324189103	4.43028527297778	0	4.99638874644762	4.74038793246835	3.56315813040281	4.09845324630927	3.799087306074	3.26753579806873	4.41278152533848	3.43028527297778	4.4369613378336	4.24868662687383	4.16188768237689	5.69376571221778	4.93734439215023	4.98185265328974	3.33771109212829	3.90496571868403	3.03562390973072	3.42088657497553	3.79285535236249	4.24792751344359	4.16430358309365	3.64270157183323	3.47638168756724	4.37016428054021	2.50080205305716	4.26303440583379	2.83995958748953	1.86789646399265	2.44360665147561	2.58976348698498	2.98550043030489	2.14404636961671	3.03210084316702	3.82374936030827	5.88117515534928	1.70043971814109	3.48413813120167	3.65878273401283	3.76447355099267	3.34624777408278	2.15380533607904	2.67355642399014	1.99276843076892	3.56071495447448	4.10433665981474	3.50969584193339	4.84348142543246	2.98002530023873	3.52606881166759	3.56071495447448	4.24260250592898	1.7311832415722	4.02856915219677	0.765534746362977	3.27649666564036	3.19219416528334	4.29130885982897	4.33985000288462	4.34269695998193	4.55765515472542	4.85299758761332	3.99548451887751	4.95652136333312	4.68032435684402	3.34482849699744	3.22650852980868	3.8972404255748	3.82984955984469	5.19692173382033	4.5453506448223
