"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0555_1321_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0786_1508_T"	"BC_HKB0828_M1542_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB0905_1623_T"	"BC_HKB0913_1654_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0078_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0211_3002_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0232_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0127_3006_T"	"HKB0710_3000_T"	"HKB0736_3000_T"	"HKB0752_3000_T"	"BC_HKB0056_809_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0830_1541_T"	"BC_HKB0874_1537_T"	"BC_HKB0902_1617_T"	"BC_HKB0917_1656_T"	"BC_HKB1366_1663_T"	"BC_HKB2109_1628_T"	"BC_HKB2113_1657_T"	"BC_HKB2116_1671_T"	"HKB0006_3006_T"	"HKB0147_3000_T"	"HKB0196_3006_T"	"HKB0210_3006_T"	"HKB0222_3006_T"	"HKB0230_3006_T"	"HKB0585_3000_T"	"HKB0748_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0728_1447_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"
"KLRB1"	0	0	0	0	1.93357263826102	1.97452931248388	0	0	0	2.35614381022528	1.62293035092018	0	0	1.46466826700344	2.59454854955035	3.83995958748953	1.68706068833989	2.8499992594661	1.52105073690096	1.09085343045111	3.16510798514454	1.62760683812965	2.65535182861255	1.60407132366886	2.48542682717024	2.64616265715789	2.24488705912353	3.27649666564036	1.72246602447109	2.96901230751632	4.3037807481771	3.55826763405574	2.05311133645956	3.10097764772482	2.97452931248388	2.31324585178756	3.19377174339668	0	0	0	0	0	0	1.99638874644762	0.84799690655495	1.32768736417605	1.89917563048051	1.89917563048051	1.20789285164133	0.75702324650746	1.54101915313356	1.16992500144231	1.4276061727819	0.985500430304885	0.831877241191673	1.04264433740849	1.11103131238874	1.94110631094643	1.14404636961671	2.96162332828694	3.01970191444255	1.76128527336162	1.06350294230616	1.68257329734758	2.65764000520782	2.38956681176273	0.545968369105292	1.73984810269933	2.0703893278914	2.23878685958712	0.485426827170242	0	1.27500704749987	2.12101540096137	1.96716860753263	0.790772037862	2.93545974780529	1.790772037862	3.16027483140859	1.66902676550963	1.36737106564853	1.04264433740849	2.70043971814109	1.67355642399014	0.545968369105292	1.15704371014558	2.65764000520782	1.13750352374994	0.807354922057604	1.06350294230616	0	2.03562390973072	2.32192809488736	1.60407132366886	3.16027483140859	1.4905701304462	2.27500704749987	1.85598969730848	1.02147972741045	2.52105073690096	1.18903382439002	3.7279204545632	0.669026765509631	2.62058641045188	3.95977015521147	1.18269229751619	0.807354922057604	1.77399632511117	1.22650852980868	2.89530262133331	2.03210084316702	1.38404980679516	2.32192809488736	0.831877241191673	1.36176835941915	2.24184018356467	1.74846123300404	2.33342373372519	1.42223300068305	3.55581615506164	4.85249829878989	2.03913839390696	1.46988597627446	2.4032677223393	2.30742852519225	4.62058641045188	3.18586654531133	0	0	0	0	0	0	0	2.35614381022528	2.95977015521147	0	2.02502879449152	0.632268215499513	0.678071905112638	1.54596836910529	0.622930350920177	1.13093086982645	0.918386234446348	0.37851162325373	1.59454854955035	3.13914201914569	1.66448284036468	2.99819550315325	0	2.89530262133331	0
"ARHGAP15"	3.20006486151431	2.4931349223055	2.5033487351675	2.38681094647222	0	2.09085343045111	2.16027483140859	3.07382023329167	1.7311832415722	1.10433665981474	2.21412480535285	1.02147972741045	3.94673086014031	3.30305008468167	3.83086375675176	4.52418907844937	3.14567745519564	4.1243281350022	2.72900887033786	2.9297909977186	3.58736499093646	2.38404980679516	4.10601323762212	2.63459326844576	3.52230689287139	2.87970576628229	2.90881290773955	3.56803210477128	2.39231742277876	4.28762004411207	4.40531168259745	4.25171909260596	3.18269229751619	4.67355642399014	4.13832300405648	4.50271248596606	4.5668151540109	1.41142624572647	1.33342373372519	1.04264433740849	2.43562859405209	2.24488705912353	2.1407786557828	1.66448284036468	1.88362081628567	2.38681094647222	4.13914201914569	3.75702324650746	3.1586601753465	1.97819562968165	2.74416109557041	3.56071495447448	2.91456452349394	2.38128337250378	2.26303440583379	4.834407841807	2.39780296186249	3.83592407425437	2.12101540096137	3.66106547980695	3.63459326844576	2.87381319835909	2.81966818349646	3.17951105027151	3.50080205305716	3.23878685958712	1.90303827011291	3.45549162062847	3.07210580048042	3.03033607837096	2.59931779369823	1.50589092972996	3.13750352374994	3.21412480535285	2.62760683812965	2.16027483140859	3.78555055173926	3.34056226902641	4.73226919950145	2.98913900736823	2.52105073690096	3.30888505741176	3.90977310414164	3.10768786931437	2.68929916053589	2.4931349223055	3.32912359629157	2.28392177230762	3.20163386116965	2.56071495447448	1.23878685958712	3.15218341905505	2.790772037862	3.38266725274504	4.34482849699744	3.06522762277562	3.44493204894218	3.20320115631661	2.80322703643493	2.86591881455221	2.16992500144231	4.85648777949568	2.06695024392463	3.40053792958373	5.09929520433777	2.76553474636298	2.44095219802964	2.83995958748953	3.114367024952	3.91552090075196	3.0071955014042	2.25701061820602	3.68929916053589	2.40053792958373	4.02591469875079	3.86591881455221	2.33913738491959	2.74631276642546	3.84398384404833	3.8499992594661	6.08788710093312	3.94673086014031	3.15380533607904	3.57893871309339	4.3212065669699	6.1622906135458	4.10936055940423	4.00988458893184	0	2.67355642399014	0	2.34482849699744	1.26303440583379	2.64385618977472	0	1.56071495447448	1.78659636189081	2.17632277264046	1.47508488294878	1.96716860753263	2.48800077083407	2.31324585178756	3.01077983875324	2.57288966842058	2.20789285164133	2.97636363573276	3.05311133645956	2.91073266190291	2.31614574229336	2.33913738491959	1.76977173924945	1.22650852980868
"PRKCB"	3.1554254317472	2.67581593117227	0.669026765509631	1.37851162325373	0.485426827170242	0.713695814843359	0.545968369105292	1.71808758396052	1.65992455840238	1.44360665147561	1.90689059560852	1.57046293102604	3.40053792958373	1.87970576628229	2.18269229751619	3.74200621086674	1.44890095114513	2.98732086592925	1.58496250072116	1.50080205305716	2.44890095114513	1.04264433740849	2.83187724119167	1.29865831556452	2.49569516262407	1.54596836910529	1.58496250072116	2.75915583380027	1.60407132366886	3.35049724708413	2.36737106564853	3.16349873228288	1.61823865559545	3.34482849699744	2.30158764660319	2.28392177230762	3.58255600301406	0.704871964456353	0.963474123974886	0	0.823749360308273	1.61353165291793	0.925999418556223	0.526068811667588	0.871843648509318	0.978195629681652	2.25096157353322	1.97819562968165	2.03210084316702	0.823749360308273	1.43295940727611	1.57046293102604	1.10433665981474	1	1.06350294230616	1.42223300068305	1.86789646399265	2.0071955014042	0.75702324650746	2.35049724708413	2.19534759832222	1.93357263826102	1.29865831556452	1.62760683812965	1.86393845042397	2.64385618977472	0.6959938131099	2.09761079662642	4.08151006812092	1.92599941855622	0.464668267003444	0.948600847493356	2.27202318906105	1.6959938131099	2.21412480535285	1.35614381022528	2.0703893278914	2.07382023329167	3.64846544302731	1.76128527336162	1.61823865559545	1.83187724119167	2.89336221076387	1.64154602908752	0.992768430768924	1.25701061820602	2.51349074558812	0.748461233004036	1.13750352374994	1.19534759832222	0.111031312388744	1.4276061727819	2.07382023329167	1.76553474636298	2.67355642399014	1.01435529297707	1.97085365434048	2.12101540096137	0.933572638261024	1.4905701304462	1.41142624572647	3.12101540096137	0.575312330687437	1.36737106564853	4.5385381636298	1.63226821549951	0.985500430304885	1.58976348698498	1.25096157353322	2.56803210477128	1.35049724708413	0.782408564927373	1.96716860753263	0.37851162325373	4.44294349584873	3.90207357931074	3.21878116778407	3.23266075679027	4.40053792958373	4.05137210172103	5.35402893805439	3.00180224263399	0.970853654340484	2.54596836910529	2.45154083301783	5.1554254317472	3.18586654531133	0.985500430304885	0.189033824390017	0.910732661902913	1.09761079662642	1.0496307677246	0.782408564927373	1.90689059560852	0.526068811667588	2.30451104180995	1.56071495447448	1.4541758931858	0.31034012061215	0.622930350920177	1.16992500144231	1.16349873228288	1.15055967657538	0.956056652412403	0.545968369105292	1.6915341649192	1.6915341649192	3.03913839390696	0.879705766282288	2.92219784839637	0.53605290024021	1.22032995487956
"CD1C"	2.16992500144231	1.799087306074	2.07382023329167	0.887525270741587	1.56071495447448	1.43295940727611	0	0.687060688339892	0.941106310946431	1.73984810269933	0	1.4541758931858	0	0.855989697308481	1.94110631094643	1.84398384404833	1.1243281350022	2.69821847822441	0.863938450423971	0.75702324650746	2.75915583380027	1.38956681176273	2.8972404255748	1.36737106564853	1.57531233068744	1.19534759832222	0.526068811667588	2.46466826700344	0.495695162624069	2.89336221076387	0.815575428862573	2.3533232911629	0.650764559116902	2.71149490665009	0.604071323668861	1.66448284036468	1.71808758396052	0	0	0	0	0	0	0	0.214124805352847	0.16349873228288	0.613531652917927	1.8073549220576	0.84799690655495	0.31034012061215	1.35049724708413	1.32192809488736	0.575312330687437	0.356143810225275	0.55581615506164	0.176322772640463	0.584962500721156	0.992768430768924	0.7311832415722	0.807354922057604	0.356143810225275	0.31034012061215	0.948600847493356	0.713695814843359	1.36176835941915	1.73552217729654	0.0565835283663675	0.790772037862	1.30451104180995	0.903038270112912	0.214124805352847	0.111031312388744	1.17632277264046	0.526068811667588	0.970853654340484	0.454175893185802	1.58496250072116	2.70929063572336	1.0071955014042	0.879705766282288	1.15704371014558	0.263034405833794	0.948600847493356	1.18903382439002	0.422233000683048	0.526068811667588	1.46988597627446	0.124328135002202	0.7311832415722	0.37851162325373	0.0285691521967709	0.432959407276106	1.59931779369823	0.27500704749987	2.45680614923047	0.687060688339892	0.963474123974886	1.44360665147561	0.584962500721156	0.53605290024021	1.41683974191283	1.52105073690096	0.443606651475615	0.367371065648529	1.56071495447448	0.790772037862	0.584962500721156	0.214124805352847	0.0976107966264223	0.933572638261024	0.495695162624069	0.594548549550354	0.773996325111173	0.0976107966264223	1.88362081628567	1.22650852980868	1.0703893278914	2.82374936030827	1.4276061727819	1.78240856492737	3.31179371775365	1.13093086982645	1.07724299893246	2.0496307677246	0.298658315564515	2.66902676550963	0.910732661902913	0	0	0	0	0	0	0	0.963474123974886	0	0	0.773996325111173	0.321928094887362	0.189033824390017	0.238786859587116	0.263034405833794	0.790772037862	0.765534746362977	0.475084882948783	0.659924558402378	1.13093086982645	0.594548549550354	0.632268215499513	0	0.575312330687437	1.06350294230616
"CLEC9A"	0	1.37295209791183	0	2.35049724708413	1.03562390973072	1.67355642399014	3.26903314645524	2.30742852519225	1.6915341649192	0	0	0	0	0.16349873228288	0.823749360308273	0.863938450423971	0.485426827170242	1.4276061727819	0.604071323668861	0.150559676575381	0.722466024471091	0.286881147788162	0.839959587489532	0.333423733725192	0.321928094887362	0.84799690655495	0.0426443374084937	0.565597175854225	0.189033824390017	0.604071323668861	1.23878685958712	0.918386234446348	0.516015147003665	0.992768430768924	0.389566811762726	1.38956681176273	0.575312330687437	0	0	0.773996325111173	0	0	0	0	0.0976107966264223	0.20163386116965	0.111031312388744	1.72246602447109	0.263034405833794	0.0285691521967709	0.321928094887362	0.464668267003444	0.263034405833794	0	0.250961573533219	0.176322772640463	0.389566811762726	0.823749360308273	0.0285691521967709	0.37851162325373	0.0976107966264223	0.250961573533219	0.367371065648529	0.687060688339892	0.263034405833794	0.321928094887362	0.0426443374084937	0.516015147003665	0.613531652917927	0.286881147788162	0.286881147788162	0.0426443374084937	0.20163386116965	0.27500704749987	0.111031312388744	0.0565835283663675	0.22650852980868	0.27500704749987	0.669026765509631	0.333423733725192	0.189033824390017	0.367371065648529	0.37851162325373	0.286881147788162	0.0426443374084937	0.111031312388744	0.422233000683048	0.0426443374084937	0.22650852980868	0.286881147788162	0	0.214124805352847	0.584962500721156	0.0426443374084937	0.604071323668861	0.263034405833794	0.150559676575381	0.31034012061215	0.0426443374084937	0.432959407276106	0.070389327891398	0.650764559116902	0.176322772640463	0.070389327891398	1.02147972741045	0.189033824390017	0.0426443374084937	0.238786859587116	0.0426443374084937	0.659924558402378	0.150559676575381	0.150559676575381	0.704871964456353	0.20163386116965	0.687060688339892	1.28095631383106	0	2.81762325751143	0	1.57531233068744	1.29865831556452	0.464668267003444	0.27500704749987	0.855989697308481	0.443606651475615	1.08406426478847	0.321928094887362	0	0	0	0	0	0	0	0	1.02147972741045	0	0	0.070389327891398	0.250961573533219	0.0976107966264223	0.344828496997441	0.6959938131099	0.20163386116965	0.933572638261024	0.0976107966264223	1.55090066464752	0	0	0	1.37851162325373	0
"GIMAP7"	4.73063995591679	4.40599235967584	3.49697358099828	3.76553474636298	4.55274593674845	2.29278174922785	3.14404636961671	1.26303440583379	2.88362081628567	2.68481873755322	1.68706068833989	2.92599941855622	4.74308405554959	3.10097764772482	3.48413813120167	4.25776496857139	3.00539998774259	3.86294724802092	2.91073266190291	2.43829285157915	3.75702324650746	2.36737106564853	3.53231695933277	2.22032995487956	3.34908214639109	3.48155728070859	4.79181407116183	3.77505054148317	3.12267271882414	4.79805051476751	5.47313748777226	4.63981097771678	3.58976348698498	3.86888427302877	3.85897561429202	3.47638168756724	4.20945336562895	0	2.15055967657538	1.58976348698498	1.94485844580754	3.02680005934372	2.67129337248158	1.38956681176273	1.56559717585423	2.8073549220576	2.31324585178756	2.29278174922785	2.33628338786443	1.35049724708413	2.29278174922785	2.57288966842058	2.71149490665009	1.97819562968165	1.59931779369823	2.87184364850932	2.20163386116965	2.56803210477128	1.66448284036468	3.08236196955747	2.71149490665009	2.66448284036468	1.77399632511117	2.22958792274065	2.21412480535285	2.790772037862	1.90689059560852	2.79701297783614	2.52857131887076	2.92029330021101	1.14404636961671	0.933572638261024	2.65992455840238	3.11603199344711	3.13093086982645	2.35614381022528	3.60762622084549	3.60762622084549	4.55090066464752	2.95046841415012	1.98550043030488	2.86195536414487	4.10601323762212	3.06004738366994	2.08065766334523	3.20633064787105	3.66106547980695	2.50589092972996	2.86789646399265	2.51601514700366	0.632268215499513	2.70487196445635	3.37155886261196	2.93357263826102	4.10181813422741	2.56071495447448	3.16992500144231	2.68929916053589	2.64154602908752	2.93922657772821	2.32768736417605	4.32048467801769	2.0496307677246	3.12267271882414	5.4594316186373	2.41413553298445	2.09423606984577	2.58976348698498	2.34198574722862	4.23955079661364	2.59693514238723	2.23266075679027	3.6667565918848	1.85598969730848	5.31867837373655	4.6046644151637	3.89820835250872	4.4235781709818	5.37225564844579	4.80064109732908	5.34978987024187	3.38956681176273	2.10097764772482	3.114367024952	4.12515513132229	5.6839771069756	3.47248777146274	1.74416109557041	2.41413553298445	2.04614178164472	1.28095631383106	1.83592407425437	1.86789646399265	3.65191274464578	1.06350294230616	3.39231742277876	3.95419631038688	3.81147103052984	1.78240856492737	1.37295209791183	2.84197311892718	2.60169651648096	3.12101540096137	2.32481060342048	1.53106949272595	2.73552217729654	3.21101219348551	3.19534759832222	2.24792751344359	2.55581615506164	3.33771109212829	2.86987140617771
"CPNE5"	2.33342373372519	3.09085343045111	1.59454854955035	1.87578006306849	3.09085343045111	1.28095631383106	0	0	0.978195629681652	0.575312330687437	0	2.17312743348066	0	1.62293035092018	1.59931779369823	2.57046293102604	5.03518399661834	1.38404980679516	1.20789285164133	0.641546029087524	1.38404980679516	0.863938450423971	1.52105073690096	1.18269229751619	1.42223300068305	1.56071495447448	0.505890929729957	1.81557542886257	1.58014548442338	1.94110631094643	2.45680614923047	1.29865831556452	1.36176835941915	1.76977173924945	1.65992455840238	1.98550043030488	2.46466826700344	1.26303440583379	0.815575428862573	0	0.7311832415722	2.91838623444635	0.992768430768924	0.807354922057604	1.77399632511117	1.72246602447109	2.32481060342048	1.10433665981474	1.38404980679516	0.799087306074004	1.1243281350022	1.10433665981474	1.39506279951758	1.15704371014558	0.594548549550354	2	1.13093086982645	1.1243281350022	0.799087306074004	3.0703893278914	2.80322703643493	1.9297909977186	0.855989697308481	1.63691458035588	1.13093086982645	2.03913839390696	1.09761079662642	2.55581615506164	1.41142624572647	1.19534759832222	0.687060688339892	0.678071905112638	2.23572705983806	1.55581615506164	1.50080205305716	0.839959587489532	1.53605290024021	1.02147972741045	3.79493566280354	1.83592407425437	1.67355642399014	1.28095631383106	1.63226821549951	1.83592407425437	0.713695814843359	1.37851162325373	1.68706068833989	1.21412480535285	0.895302621333307	1.13750352374994	0.485426827170242	1.18269229751619	1.44360665147561	0.855989697308481	1.68257329734758	0.879705766282288	1.25096157353322	0.918386234446348	1.10433665981474	0.799087306074004	0.790772037862	3.86096279785812	0.963474123974886	1.22650852980868	3.09592441999854	1.23266075679027	1.20789285164133	1	1.25701061820602	1.790772037862	0.6959938131099	0.650764559116902	1.78240856492737	0.918386234446348	3.18269229751619	2.51096191927738	2.33913738491959	2.44095219802964	3.96624587322494	4.46923479366766	4.03121873061072	2.81966818349646	0.941106310946431	1.4594316186373	1.55581615506164	2.85399564717639	2.98002530023873	2.41142624572647	0.575312330687437	0.565597175854225	0.704871964456353	1.1243281350022	0.687060688339892	0.815575428862573	1.31614574229336	2.01077983875324	1.40599235967584	1.95977015521147	0.604071323668861	0.516015147003665	1.4541758931858	1.22650852980868	0.871843648509318	5.63720448190229	0.422233000683048	1.4905701304462	2.58736499093646	2.89336221076387	2.15380533607904	0.641546029087524	1.02856915219677	1.86789646399265
"CD69"	2.16671544496642	4.01346225980656	0	2.96716860753263	2.32768736417605	1.90303827011291	0	1.52105073690096	1.87578006306849	3.5197934862411	1.31614574229336	0.739848102699327	0	3.38128337250378	3.70154905694307	5.03077747199254	3.07724299893246	5.2460279805281	2.6959938131099	2.54349588342577	3.57288966842058	2.38128337250378	4.37920505996061	1.54101915313356	3.44890095114513	2.47248777146274	2.34198574722862	4.44956137461324	2.89336221076387	4.02147972741045	4.02236781302845	3.32912359629157	2.67807190511264	4.51601514700366	3.22804904788446	3.49825086752783	4.40531168259745	0	0	2.32192809488736	0	2.04264433740849	1.33342373372519	2.41142624572647	1.89917563048051	1.67807190511264	2.62293035092018	3.52857131887076	3.16671544496642	1.63691458035588	2.64154602908752	2.99819550315325	2.40871186102943	2.10433665981474	2.31034012061215	2.41953889151378	1.77820857639809	3.20320115631661	1.74416109557041	3.20789285164133	2.85996954822103	2.31614574229336	2.20789285164133	3.98276546258365	3.14404636961671	2.22032995487956	1.49569516262407	3.35614381022528	3.30888505741176	3.03210084316702	1.91073266190291	0.903038270112912	2.91456452349394	3.12598165385472	1.9560566524124	3.95977015521147	2.96901230751632	1.98913900736823	4.34766565630097	2.114367024952	2.55336050333533	2.34482849699744	3.22804904788446	2.81557542886257	1.8073549220576	2.87381319835909	2.97819562968165	1.98185265328974	3.0686708106651	1.29865831556452	0.75702324650746	3.31324585178756	2.6667565918848	2.93168305705981	3.89336221076387	2.32481060342048	3.36176835941915	4.23035674505615	1.77820857639809	2.08065766334523	1.76553474636298	4.46532151358055	1.64154602908752	3.05137210172103	4.40531168259745	2.4541758931858	0.704871964456353	2.52606881166759	2.19219416528334	2.78031009904338	2.50080205305716	2.28095631383106	3.34624777408278	2.19534759832222	3.58496250072116	3.85996954822103	4.41886457739032	3.91169158187234	2.86393845042397	3.76128527336162	6.0203688510632	3.31324585178756	3.22958792274065	3.61353165291793	4.25927248703759	5.75702324650746	3.45022149589718	1.40599235967584	2.26002565596146	1.30451104180995	4.24488705912353	0	0	3	0	2.18586654531133	3.58135124716878	2.47767732756531	1.51601514700366	0.903038270112912	1.76553474636298	0.895302621333307	2.21412480535285	2.15704371014558	1.4276061727819	2.3305584000308	1.44360665147561	3.05137210172103	1.86393845042397	1.39506279951758	0.84799690655495	2.52105073690096
"MPEG1"	5.42928119333566	4.52042224852645	2.4032677223393	4.52356195605701	2.83794324189103	3.41278152533848	3.9136075118231	3.8094144442359	2.93168305705981	3.0036022366802	2.40871186102943	2.67355642399014	4.21723071622067	4.72191944555154	4.55274593674845	5.28169825009883	4.43829285157915	5.02103547951136	3.68818035858693	3.98276546258365	5.65133876610593	3.25701061820602	4.59753117422421	3.62410089462811	4.8171115727957	4.34056226902641	4.82476785314329	4.36737106564853	4.14486214291573	5.96901230751632	4.8923910259134	5.63807383718072	4.34340782229781	5.26040209302579	4.36106648879432	4.38059093426592	5.00225245173138	3.68481873755322	3.03913839390696	2.84799690655495	3	3.78764141448333	2.06004738366994	1.92219784839637	3.5033487351675	3.06695024392463	4.20554891117303	4.70597790168252	4.52669484554198	3.49825086752783	3.62410089462811	4.4369613378336	3.65764000520782	3.44757919654888	2.86195536414487	4.16269343221124	4.46008724011683	4.22881869049588	3.48284828306847	4.11769504266975	3.96809075204526	3.85299758761332	4.10349763970334	4.25323293853803	4.87921563716567	4.96901230751632	3.36457243229586	4.09676785471469	4.10181813422741	3.79701297783614	3.1811025507538	1.87970576628229	4.26978123827438	4.25398926623079	3.70376517879341	3.6564963705535	4.79649392942584	4.65019012349677	5.28429202639431	4.04264433740849	3.78972925137577	4.25323293853803	4.96670731415032	3.64385618977472	4.33771109212829	3.72900887033786	4.41006969175638	3.13586316536868	4.37295209791183	3.50207595604579	2.09423606984577	3.48928602262588	4.01881218574282	4.69432306012539	4.96116025813664	3.64270157183323	3.90110824301451	4.40258575823259	2.91647664443772	3.49825086752783	2.98913900736823	5.22997238511225	3.40871186102943	3.80322703643493	5.87282875953489	3.87676249078156	2.65992455840238	2.90496571868403	3.68929916053589	4.32048467801769	3.72574115650395	2.95419631038688	4.16349873228288	2.56071495447448	4.74953426766926	4.4093909361377	4.16188768237689	3.9126498648972	4.06091204958787	4.9429835981871	6.40036714591488	4.30815697511476	4.65477921695952	4.23802251782572	4.65191274464578	5.790772037862	5.19455988602261	4.06695024392463	2.44360665147561	2.62293035092018	3.15380533607904	0.704871964456353	1.56559717585423	3.18903382439002	2.4541758931858	3.84799690655495	2.70043971814109	3.08236196955747	2.20789285164133	3.04264433740849	3.68706068833989	3.93828579188405	4.02945288578697	3.7311832415722	2.76977173924945	3.94485844580754	4.02059109477325	3.84297883178833	3.1586601753465	2.85598969730848	2.97452931248388	4.23572705983806
"NFAM1"	3.56315813040281	2.50080205305716	1.09761079662642	2.0071955014042	1.59454854955035	1.56559717585423	0.895302621333307	2.18586654531133	1.50080205305716	0.495695162624069	1.19534759832222	1.08406426478847	2.76765479823735	2.38681094647222	1.60407132366886	2.29278174922785	3.6915341649192	1.58496250072116	0.963474123974886	1.48542682717024	2.790772037862	0.903038270112912	1.90303827011291	1.50589092972996	1.88752527074159	1.90303827011291	1.58976348698498	1.73984810269933	1.70043971814109	2.57046293102604	1.4276061727819	2.52105073690096	1.92219784839637	1.74846123300404	1.21412480535285	1.16992500144231	2.31324585178756	1.1243281350022	2.38128337250378	1.47508488294878	1.81147103052984	2.92409988564074	0.27500704749987	0.963474123974886	1.56559717585423	0.918386234446348	1.97819562968165	2.15704371014558	1.91838623444635	1.60880924267552	2.10768786931437	2.09085343045111	2	1.83995958748953	2.09085343045111	1.73552217729654	2.32768736417605	2.20789285164133	1.4594316186373	2.74631276642546	2.38404980679516	2.23878685958712	1.90689059560852	2.11103131238874	2.33628338786443	2.09085343045111	1.4905701304462	2.01792190799726	1.60880924267552	1.58976348698498	2.6667565918848	1.38404980679516	2.83187724119167	2.16992500144231	1.1243281350022	1.790772037862	1.78240856492737	2.10768786931437	4.13504228623365	1.54596836910529	1.0703893278914	1.62760683812965	2.11769504266975	2.51096191927738	2.67807190511264	1.59454854955035	1.33342373372519	1.87970576628229	2.08406426478847	2.6915341649192	1.20789285164133	1.03562390973072	1.46988597627446	1.97452931248388	1.70487196445635	1.84398384404833	1.52105073690096	0.782408564927373	1.0496307677246	1.37295209791183	0.871843648509318	2.30158764660319	1.29278174922785	1.29865831556452	2.58255600301406	1.17632277264046	0.871843648509318	1.27500704749987	1.68706068833989	2.16671544496642	2.17312743348066	1.51096191927738	1.51096191927738	1.52105073690096	3.96901230751632	2.06695024392463	2.83390207666916	1.29278174922785	4.28169825009883	2.54843662469604	3.0686708106651	2.17951105027151	2.06350294230616	1.77399632511117	3.61941301059794	2.70708299177171	2.6959938131099	0.941106310946431	0.27500704749987	0.6959938131099	2.4276061727819	0.807354922057604	2.29572302453997	1.56071495447448	1.30451104180995	2.23572705983806	1.38956681176273	1.16992500144231	0.918386234446348	1.02147972741045	1.28095631383106	2.44890095114513	1.54596836910529	1.70929063572336	1.70929063572336	1.23878685958712	1.63691458035588	1.23878685958712	2.55336050333533	0.31034012061215	1.4594316186373	0.782408564927373
