"BC_HKB0022_649_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0182_3006_T"	"HKB0214_3006_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"BC_HKB0668_1298_T"	"BC_HKB1366_1663_T"	"HKB0004_3006_T"	"HKB0056_3002_T"	"HKB0157_3006_T"	"HKB0210_3006_T"	"HKB0677_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0567_M1337_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0786_1508_T"	"BC_HKB0828_M1542_T"	"BC_HKB0839_M1561_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0719_3002_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0764_1510_T"	"BC_HKB0769_1519_T"	"BC_HKB0775_1470_T"	"BC_HKB0778_1480_T"	"BC_HKB0830_1541_T"	"BC_HKB0832_1546_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"BC_HKB0904_1595_T"	"BC_HKB0913_1654_T"	"BC_HKB1365_M1665_T"	"BC_HKB1368_1669_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"BC_HKB2113_1657_T"	"BC_HKB2118_1689_T"	"BC_HKB2123_1695_T"	"BC_HKB2127_1726_T"	"BC_HKB0831_1520_T"	"BC_HKB0921_1575_T"	"BC_HKB2109_1628_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0127_3006_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0227_3006_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0737_3000_T"	"HKB0752_3000_T"
"RGL4"	6.89324084840494	8.21101219348551	7.34925910990445	7.53884852074424	5.73443866613717	7.59775462269378	7.43937380235342	7.35913458206583	7.43845920442348	7.88154226889489	1.07724299893246	0.389566811762726	0.298658315564515	0.31034012061215	0.124328135002202	0.0976107966264223	0.070389327891398	0.111031312388744	0.495695162624069	0.0976107966264223	0.37851162325373	0.565597175854225	0.782408564927373	0.659924558402378	5.78057257426304	7.11301282177437	0.070389327891398	0.124328135002202	0.0840642647884745	0	0.111031312388744	6.63589946594638	6.51191074867093	6.65449282588346	6.96335851877903	6.94169322566137	6.08937102807684	6.114367024952	6.43945691887603	7.61102479730735	0.137503523749935	0.22650852980868	0.150559676575381	0.356143810225275	0.0285691521967709	0.176322772640463	0.0426443374084937	0.27500704749987	0.070389327891398	0.0285691521967709	0.111031312388744	0.321928094887362	0.0840642647884745	0.150559676575381	0.137503523749935	0.16349873228288	6.96947286459633	6.28002835661061	6.3547342399706	6.59618975614441	7.30021526322841	7.2252556464986	7.10339272787252	6.75074047846627	6.98481717429359	6.35367615775164	7.42517393337863	7.48010352081757	6.64918431047001	7.28160552892904	5.99503219247754	6.21315283533637	7.46336088581666	7.80690400939855	7.09180559969097	6.14036967065153	6.45104622297668	7.45368218587218	7.61434176271485	7.18586654531133	5.82171021503467	0.0976107966264223	0.124328135002202	0.189033824390017	0.0285691521967709	0.16349873228288	0.250961573533219	0.37851162325373	0.137503523749935	0.124328135002202	0.286881147788162	0.16349873228288	0.070389327891398	0.20163386116965	0.238786859587116	0.176322772640463	0.0976107966264223	0.214124805352847	0.22650852980868	0.150559676575381	0.214124805352847	0.0976107966264223	0.0976107966264223	0.189033824390017	0.20163386116965	0.545968369105292	0.124328135002202	0.31034012061215	0.27500704749987	0.0840642647884745	0.124328135002202	0.16349873228288	0.111031312388744	0.250961573533219	0.124328135002202	0.238786859587116	0.238786859587116	0.333423733725192	0.400537929583729	0.298658315564515	0.20163386116965	0.333423733725192
"CCR2"	3.46858331700683	2.70929063572336	1.64154602908752	3.86789646399265	1.03562390973072	1.84799690655495	4.30597052098439	3.18269229751619	5.21334728173344	4.00270252037982	5.64789009105921	3.3533232911629	3.4032677223393	2.28392177230762	2.51601514700366	1.80322703643493	1.41683974191283	2.84197311892718	3.64385618977472	2.51853513898218	5.56620629346551	4.23266075679027	4.25096157353322	3.53231695933277	1.95977015521147	1.86789646399265	1.61823865559545	3.23112515787905	1.79493566280354	1.37851162325373	1.70929063572336	0	1.75274859140713	0	0.75702324650746	0	1.23878685958712	2.19219416528334	1.59931779369823	4.61588707391606	1.92599941855622	2.50080205305716	1.53605290024021	3.10936055940423	1.81147103052984	2.64846544302731	1.83187724119167	2.93168305705981	1.8073549220576	1.30451104180995	2.72246602447109	3.35755200461808	3.01435529297707	0.855989697308481	1.56071495447448	2.4905701304462	0	1.30451104180995	1.29278174922785	1.48542682717024	0	1.70487196445635	1.35049724708413	0	1.62293035092018	0.604071323668861	1.77399632511117	2.29572302453997	1.6507645591169	0.84799690655495	1.11769504266975	0.807354922057604	0.632268215499513	1.36737106564853	1.4594316186373	0	2.22342254993494	0.475084882948783	2.30158764660319	3.15055967657538	2.40871186102943	3.86393845042397	1.59454854955035	2.48800077083407	0.831877241191673	1.78659636189081	3.4931349223055	2.82374936030827	1.97819562968165	2.59931779369823	4.48091134604775	3.97452931248388	1.30451104180995	2.54101915313356	2.63923216324928	2.86591881455221	3.47378691161437	2.24792751344359	2.3533232911629	2.81966818349646	3.0408924306469	2.72465027173297	2.34482849699744	2.68481873755322	2.02147972741045	5.06738057801906	1.65535182861255	2.81966818349646	3.10097764772482	1.77399632511117	1.82781902461732	2.24792751344359	2.60880924267552	3.3743439890385	2.42492208821069	3.51601514700366	1.799087306074	3.34198574722862	2.98367769469807	3.18269229751619	2.19219416528334	3.35895882583233
"TNFRSF4"	1.72246602447109	0.963474123974886	0.831877241191673	3.51853513898218	0	2.35614381022528	1.26903314645524	2.62993940943954	5.6284819943839	3.24336442569366	4.00270252037982	2.92599941855622	2.96716860753263	1.93734439215023	2.1243281350022	3.10097764772482	1.53106949272595	2.31324585178756	2.90303827011291	1.83187724119167	3.37712374912949	4.38956681176273	3.61588707391606	2.70708299177171	1.26303440583379	1.19534759832222	2.31324585178756	2.6915341649192	2.56559717585422	2.35895882583233	2.05311133645956	2.16027483140859	2.97452931248388	0	0	0.790772037862	1.19534759832222	0	0	4.5385381636298	2.02856915219677	1.33342373372519	1.42223300068305	2.53106949272595	1.92599941855622	2.93734439215023	1.41683974191283	1.67355642399014	1.85598969730848	1.74416109557041	1.98913900736823	2.45680614923047	2.37851162325373	2.87578006306849	1.31034012061215	1.9297909977186	0.799087306074004	1.78659636189081	0	0.622930350920177	0	0	0	0	2.13422093976063	1.82374936030827	1.68706068833989	0	2.08406426478847	0	0	0	1.74416109557041	0	2.58014548442338	0	1.37295209791183	0	1.99638874644762	1.11103131238874	0	2.6915341649192	2.73768676140986	2.6959938131099	1.8073549220576	2.61353165291793	3.06177619758669	3.42223300068305	2.96901230751632	1.73984810269933	2.91647664443772	3.10265813136374	2.63459326844576	2.35049724708413	3.26303440583379	2.32768736417605	2.8972404255748	2.41413553298445	2.08746284125034	2.09761079662642	2.790772037862	2.48800077083407	3.0703893278914	1.57046293102604	2.51601514700366	3.64500988439109	3.04788732939655	2.58976348698498	3.12267271882414	2.61588707391606	1.82374936030827	1.63226821549951	3.16349873228288	2.01435529297707	1.76553474636298	2.72465027173297	2.0703893278914	2.31324585178756	2.39780296186249	2.53605290024021	3.23419472295381	2.42223300068305
"NOL4"	0	0	0	1.34482849699744	0.941106310946431	0	0	0	3.70376517879341	0	0.124328135002202	1.18903382439002	0.22650852980868	0.250961573533219	0	0.137503523749935	0.0285691521967709	0	0.0976107966264223	0	0.286881147788162	0.22650852980868	0	0.0143552929770701	0	0	1.4905701304462	0.137503523749935	0.367371065648529	4.9387562614923	1.95977015521147	4.04614178164472	0	0	0	0	0	0	0	0	0.713695814843359	0.16349873228288	0.0565835283663675	0.214124805352847	0.333423733725192	0.16349873228288	0.0143552929770701	0.0565835283663675	0.286881147788162	0.0285691521967709	0.356143810225275	0.389566811762726	0.150559676575381	0	0	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0	0	0.0426443374084937	0.0565835283663675	0.070389327891398	0	0.070389327891398	0.0840642647884745	0.20163386116965	0.344828496997441	0.124328135002202	0.238786859587116	0.0565835283663675	0.070389327891398	0	0.0840642647884745	0.0840642647884745	2.18586654531133	0.176322772640463	0.0976107966264223	0.765534746362977	0.176322772640463	0	0	0	0.137503523749935	0	0	0.0285691521967709	0.070389327891398	0.20163386116965	0.75702324650746	0.137503523749935	0.31034012061215	0.0426443374084937	0.124328135002202	3.41278152533848	0.495695162624069	2.72246602447109	0.526068811667588
"STMN4"	0	0	0	0	0	0	0	0	0	0	0.070389327891398	0.16349873228288	0.0426443374084937	0	0	0.070389327891398	0.0976107966264223	0	0	0	0	0.070389327891398	0.31034012061215	0.111031312388744	0	0	0.137503523749935	0	0	0.545968369105292	0	0	0	0	0	0	0	0	0	0	0.27500704749987	0	0	0	0	0.84799690655495	0.111031312388744	0	0.0565835283663675	0	0.910732661902913	0.070389327891398	0.0565835283663675	0.575312330687437	0	0	1.6959938131099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.807354922057604	0.0976107966264223	0.189033824390017	0.070389327891398	0	0	0.0976107966264223	0.0840642647884745	0.0426443374084937	0.16349873228288	0.0565835283663675	0	0.137503523749935	0	0	0.150559676575381	0.0565835283663675	0.124328135002202	0.124328135002202	0.0840642647884745	0	0.0426443374084937	0.0426443374084937	0	0.124328135002202	0	0.137503523749935	0.0565835283663675	0	0	0.150559676575381	0.137503523749935	0.0565835283663675	0.070389327891398	0	0	0.27500704749987	0	0	0	0.0565835283663675	0.0426443374084937
"B3GAT2"	5.32048467801769	5.73957811204805	5.56711948795167	5.82043428407604	4.76447355099267	6.03276207381379	5.12969515665378	5.82527683005487	6.06436554026363	6.02680005934372	0.16349873228288	0.0143552929770701	0	0.0285691521967709	0.0426443374084937	0	0.0285691521967709	0	0.0143552929770701	0.0976107966264223	0.0426443374084937	0	0	0.124328135002202	6.06888573730101	5.69988472869748	0.111031312388744	0.124328135002202	0.150559676575381	2.19534759832222	0.0426443374084937	5.80683958179819	5.17192735435346	5.98777561614291	6.36229453839559	5.0071955014042	5.29498826769145	4.5668151540109	5.13298804262744	0	0.0426443374084937	0	0	0.124328135002202	0.111031312388744	0.124328135002202	0.0285691521967709	0.137503523749935	0.0426443374084937	0	0.0285691521967709	0.443606651475615	0.0285691521967709	0.0426443374084937	0.16349873228288	0.137503523749935	5.77162151792327	5.51443791382931	5.29755828116819	5.48510476108097	5.66448284036468	5.44890095114513	6.06307144984268	6.22322945684211	4.94860084749336	5.27426166125705	5.26641176603611	5.41074812818595	5.25625587320273	5.62410089462811	4.19927972133662	6.19475685442225	5.46466826700344	5.68285416857223	5.55612281784117	3.69041709553247	5.87258254483322	5.46825746832314	5.20476675065461	6.09655704225857	5.34447345945636	0	0.0565835283663675	0	0.20163386116965	0.0143552929770701	0	0.0285691521967709	0.124328135002202	0.0426443374084937	0	0.0143552929770701	0.0285691521967709	0.0143552929770701	1.70929063572336	0.0285691521967709	0.0840642647884745	0.0285691521967709	0.111031312388744	0.0285691521967709	0.189033824390017	0.070389327891398	0	0	0.0143552929770701	0.0426443374084937	0	0.0565835283663675	0	0.0565835283663675	0	0.0426443374084937	0.0976107966264223	0.0426443374084937	0	0.0976107966264223	0	0.0143552929770701	0.0285691521967709	0	0.0426443374084937	0
"FAM163A"	0	0	0	1.89917563048051	0	0	0	0	0	0	0.400537929583729	0.0285691521967709	0.0976107966264223	0.0285691521967709	0.0426443374084937	0.150559676575381	0	0	0.0426443374084937	0	0.0426443374084937	0.070389327891398	0	0.16349873228288	0	0	0.16349873228288	0.137503523749935	0.0285691521967709	1.94110631094643	0	0	0	0.516015147003665	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0.0285691521967709	0.0285691521967709	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0	0	0	1.06350294230616	0	0	0	1.30451104180995	0	0	0	0	0	0.545968369105292	0	0	0	0	0	0	0	0.0285691521967709	0	0.137503523749935	0.0143552929770701	0.0143552929770701	0	0.0143552929770701	0.0285691521967709	0	0.0143552929770701	0.0143552929770701	0	0.0840642647884745	0.0426443374084937	0	0	0.0565835283663675	0.0565835283663675	0.0565835283663675	0.0565835283663675	0.0840642647884745	0	0.070389327891398	0.176322772640463	0.0565835283663675	0.0840642647884745	0.0285691521967709	0.0565835283663675	0	0	0.111031312388744	0.0565835283663675	0.0426443374084937	0.0565835283663675	0.0143552929770701	0.0426443374084937	0	0.0840642647884745	0.0426443374084937	0
"RAB3C"	0	0	0	0	0	0	0	0	0	3.03386345186628	0.933572638261024	1.20789285164133	1.18903382439002	0.443606651475615	1.86393845042397	0.298658315564515	0.321928094887362	1.02147972741045	1.47508488294878	0.765534746362977	0.516015147003665	0.895302621333307	0.622930350920177	0.992768430768924	0	0	0	0	0.321928094887362	4.08236196955747	0.831877241191673	2.23572705983806	1.78659636189081	0	1.46988597627446	2.67807190511264	0	0	0	0	1.20163386116965	2.04264433740849	0.565597175854225	0.925999418556223	0.367371065648529	1.64616265715789	1.05658352836637	1.0496307677246	0.454175893185802	1.72683121703249	0.475084882948783	2.68481873755322	1.82374936030827	1.50589092972996	1.70929063572336	1.4276061727819	0	0	0	0	0	0	2.02856915219677	0	0	0	0	0	2.0703893278914	0	0	0	0	0	0	0	0	0	0	0	0	0.443606651475615	0.298658315564515	0.443606651475615	0.0840642647884745	0.214124805352847	0.124328135002202	0.321928094887362	0.0976107966264223	0.0840642647884745	0.189033824390017	0.0565835283663675	0.176322772640463	0.298658315564515	0.31034012061215	1.41683974191283	0.150559676575381	0.16349873228288	0.604071323668861	0.632268215499513	0.526068811667588	0.16349873228288	0.84799690655495	0.748461233004036	0.622930350920177	0.321928094887362	0.176322772640463	0.189033824390017	1.90303827011291	0.27500704749987	0.176322772640463	0.250961573533219	0.070389327891398	1.0496307677246	0.31034012061215	0.75702324650746	0.485426827170242	1.38956681176273	0.0976107966264223	0.713695814843359	0.150559676575381	0.464668267003444
"SOX8"	0.454175893185802	0	1.97085365434048	2.18903382439002	0	0	0	0.839959587489532	4.33842441478356	0	0.992768430768924	0.765534746362977	0.704871964456353	0.263034405833794	0.400537929583729	0.367371065648529	0.807354922057604	0.367371065648529	1.26903314645524	0.321928094887362	2.18269229751619	0.839959587489532	0.485426827170242	0.925999418556223	0	0	5.09085343045111	2.72027846523333	4.79960542245267	0.0285691521967709	0.31034012061215	0	0	0	1.61353165291793	0	0	0.855989697308481	0.464668267003444	0	0.516015147003665	0.298658315564515	0.613531652917927	0.782408564927373	0.263034405833794	0.495695162624069	0.475084882948783	0.286881147788162	0.790772037862	0.070389327891398	1.75702324650746	1.70043971814109	0.53605290024021	0.238786859587116	0.298658315564515	1.16349873228288	0	0	0	0	0	0	0	0	0	0	0.765534746362977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214124805352847	0.22650852980868	0.27500704749987	0.238786859587116	0.250961573533219	0.176322772640463	0.22650852980868	1.11769504266975	0.176322772640463	0.855989697308481	0.070389327891398	0.20163386116965	2.11103131238874	4.59693514238723	0.31034012061215	0.250961573533219	0.432959407276106	0.298658315564515	0.37851162325373	6.33037912758063	0.0143552929770701	0.443606651475615	1.38404980679516	0.6959938131099	0.214124805352847	0.495695162624069	0.575312330687437	0.422233000683048	0.263034405833794	0.321928094887362	0.22650852980868	0.16349873228288	0.432959407276106	0.189033824390017	0.176322772640463	0.485426827170242	0.432959407276106	4.33913738491959	0.111031312388744	0.925999418556223	0.839959587489532
"PRPH"	0	0	0	0	0	1.31034012061215	0	0.748461233004036	0	0	0.20163386116965	0.422233000683048	0.22650852980868	0.176322772640463	0.0840642647884745	0.0840642647884745	0.545968369105292	0.286881147788162	0.137503523749935	0.0285691521967709	0.150559676575381	0	0.0565835283663675	0.16349873228288	0	0.75702324650746	0.400537929583729	0	0.344828496997441	0.31034012061215	0	0	0	0	0	0	0	0	0	0	0.250961573533219	0.739848102699327	0.263034405833794	0.443606651475615	0.0976107966264223	0.124328135002202	0.286881147788162	0.389566811762726	0.27500704749987	0.286881147788162	0.443606651475615	0.815575428862573	0.7311832415722	0.464668267003444	0.0976107966264223	0.367371065648529	1.24488705912353	0	0	0	0	0	1.35049724708413	0	2.20789285164133	0	0	0	1.38404980679516	0	0	0	0	0	0	0.956056652412403	0	0	0	0	0	0.150559676575381	0.0840642647884745	0.344828496997441	0.0426443374084937	0	0.0976107966264223	0.0565835283663675	0.356143810225275	0	0	0	0	0.16349873228288	0.189033824390017	0.0285691521967709	0.0840642647884745	0.0840642647884745	0.111031312388744	0.0840642647884745	0.613531652917927	0.0285691521967709	0.150559676575381	0.0840642647884745	0.214124805352847	0	0	0.124328135002202	0.111031312388744	0	0.0426443374084937	0.137503523749935	0.176322772640463	0.0840642647884745	0.124328135002202	0.0285691521967709	0.124328135002202	0.124328135002202	0.0426443374084937	0.0426443374084937	0.111031312388744	0.111031312388744
"PCDH11X"	0	0.238786859587116	0	0	0	0.344828496997441	0	0	0	0	0.22650852980868	0.37851162325373	0.286881147788162	0.505890929729957	0.150559676575381	0.0426443374084937	0.0840642647884745	0.137503523749935	0.485426827170242	0.0976107966264223	0.111031312388744	0.137503523749935	0.189033824390017	0.0840642647884745	0.356143810225275	0	0.070389327891398	2.48284828306847	2.26903314645524	1.82374936030827	2.65535182861255	0	0.75702324650746	0	0	0	0	0	0	0	0.124328135002202	0.485426827170242	0.22650852980868	0.799087306074004	0.0143552929770701	0.367371065648529	0.344828496997441	0.321928094887362	0.400537929583729	0.0840642647884745	0.432959407276106	0.321928094887362	0.22650852980868	0.0143552929770701	0.238786859587116	0.669026765509631	0	2.58736499093646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344828496997441	0	0	0	0	0	0	0	1.51096191927738	0.0565835283663675	0.0976107966264223	0.0565835283663675	0	0	0.0426443374084937	0.0426443374084937	0	0.0143552929770701	0.0143552929770701	0.070389327891398	0.0840642647884745	0.31034012061215	1.67807190511264	0.0426443374084937	0.124328135002202	0.0426443374084937	0.0976107966264223	0.0976107966264223	3.78868571061353	0.0840642647884745	1.17632277264046	0.176322772640463	0.443606651475615	0.137503523749935	0	0.0143552929770701	0.0565835283663675	0	0	0.22650852980868	0.0143552929770701	0.111031312388744	0.0285691521967709	0.839959587489532	0.0426443374084937	0.0565835283663675	0.27500704749987	0.070389327891398	0.0426443374084937	0.0976107966264223
"KRT72"	0	0	0	0	0	0	0	0	0	0	0.545968369105292	0	0.0565835283663675	0.16349873228288	0	0	0	0	0	0	0	0.0426443374084937	0.933572638261024	0	0	0	0.298658315564515	0	0.0285691521967709	0.0426443374084937	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0	0	0	0.0426443374084937	0	0.0426443374084937	0	0.0426443374084937	0.137503523749935	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0.0840642647884745	0	0.0840642647884745	0	0.176322772640463	0	0.263034405833794	0.070389327891398	0	0	0.0285691521967709	0.0840642647884745	0	0	0	0.0285691521967709	0.111031312388744	0.0285691521967709	0.356143810225275	0	0	0	0	0.298658315564515	0	0.0976107966264223	0	0	0	0	0.070389327891398	0	0	0.16349873228288	0	0	0.0840642647884745	0	0	0.495695162624069
"FXYD7"	3.4944156103975	1.34482849699744	2.58496250072116	1.84799690655495	3.31179371775365	1.84799690655495	2.96162332828694	1.76977173924945	3.06177619758669	2.06004738366994	0.839959587489532	0.687060688339892	0.0565835283663675	0.176322772640463	0.286881147788162	0.356143810225275	0	0.250961573533219	0	0	0	0.333423733725192	0.678071905112638	0.584962500721156	0	1.15055967657538	0.250961573533219	0.124328135002202	0.298658315564515	0	0.321928094887362	2.09761079662642	1.65992455840238	2.98550043030489	0	2.19219416528334	1.15055967657538	0	2.76553474636298	4.80580834870147	0	0.356143810225275	0.16349873228288	0.584962500721156	0.20163386116965	0.739848102699327	0.0565835283663675	0.286881147788162	0.344828496997441	0.20163386116965	0.22650852980868	0.189033824390017	0.565597175854225	0.495695162624069	0.214124805352847	0.0976107966264223	3.46336088581666	0	0	2.9126498648972	0	1.53106949272595	0	0	3.17312743348066	2.54101915313356	1.83995958748953	1.98185265328974	0	1.4905701304462	2.58255600301406	2.04264433740849	1.82781902461732	2.38956681176273	2.33913738491959	0	0	0	2.57288966842058	1.55581615506164	0.863938450423971	0.0976107966264223	0.070389327891398	0.367371065648529	0	0.137503523749935	0.0565835283663675	0.321928094887362	0.963474123974886	0.189033824390017	0.176322772640463	0.0840642647884745	0.150559676575381	0.27500704749987	0	0.20163386116965	0.111031312388744	0.0840642647884745	0.214124805352847	0.16349873228288	0.22650852980868	0	0.189033824390017	0.321928094887362	0.176322772640463	0.422233000683048	0.176322772640463	0.286881147788162	0.584962500721156	0.263034405833794	0	0.250961573533219	0	0.782408564927373	0	0.189033824390017	0.495695162624069	0.111031312388744	0.150559676575381	0	0.111031312388744	0.0840642647884745
"GNG13"	1.18269229751619	1.4905701304462	2.42492208821069	2.94673086014031	3.96716860753263	0	1.86393845042397	2.38681094647222	3.57046293102604	0	0	0.070389327891398	0	0.070389327891398	0.150559676575381	0	0	0.176322772640463	0	0.31034012061215	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	2.6959938131099	1.26303440583379	3.25701061820602	0	1.89141918684608	5.01077983875324	0.0840642647884745	0	0	0	0.070389327891398	0	0	0	0	0	0	0.238786859587116	0	0	0	0	4.64846544302731	3.56315813040281	0	0	2.67581593117227	3.09254574154357	1.37295209791183	1.33913738491959	3.61941301059794	0	2.82984955984469	0	0	2.38404980679516	2.50842865253186	0	0	2.57773093149008	2.06350294230616	3.65992455840238	1.46466826700344	1.790772037862	3.44890095114513	1.19534759832222	2.93922657772821	0	0.0840642647884745	0.250961573533219	0	0	0	0	0	0.0840642647884745	0.20163386116965	0	0	0	0	0.189033824390017	0	0.495695162624069	0	0.0565835283663675	0.070389327891398	0.485426827170242	0.124328135002202	0	0	0	0	0.070389327891398	0	0	0.176322772640463	0	0.070389327891398	0.0840642647884745	0	0	0.189033824390017	0	0	0	0	0.0426443374084937
"NPHS1"	0.298658315564515	0	0	2.03913839390696	0	0.333423733725192	0	0	0.286881147788162	0	0.263034405833794	0.389566811762726	0.0976107966264223	0	0.070389327891398	0.0285691521967709	0.0426443374084937	0	0	0.0426443374084937	0	0.0565835283663675	0.20163386116965	0.389566811762726	0	0	0.0426443374084937	0	0.0143552929770701	0.0285691521967709	0.0426443374084937	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0.321928094887362	0	0.0285691521967709	0.464668267003444	0.20163386116965	0.176322772640463	0.124328135002202	0	0.27500704749987	0.070389327891398	0.0143552929770701	1.01435529297707	0.070389327891398	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37851162325373	0	0	0	0	0.0143552929770701	0.31034012061215	0	0	0.16349873228288	0.0143552929770701	0.137503523749935	0.0565835283663675	0.22650852980868	0	0	0.189033824390017	0.0285691521967709	0	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0.0565835283663675	0.189033824390017	0.0143552929770701	0.0285691521967709	0.0285691521967709	0.485426827170242	0.22650852980868	0	0.0976107966264223	0.0143552929770701	0	0.464668267003444	0.0285691521967709	0.0426443374084937	0	0.070389327891398	0	0.0285691521967709	0	0.0285691521967709	0.0143552929770701	0.214124805352847	0.0426443374084937
"TAS1R3"	2.75915583380027	3.41278152533848	2.81352468929781	3.19849415363908	2.27798474729977	2.94673086014031	4.03474394932473	1.53605290024021	2.88947354253111	3.07210580048042	1.58976348698498	0.389566811762726	0.799087306074004	3.21256933885081	0.321928094887362	0.333423733725192	1.50589092972996	2.34766565630097	2.66220549965362	0.333423733725192	1.27500704749987	0.704871964456353	0.879705766282288	0.713695814843359	3.06004738366994	3.53106949272595	0.464668267003444	4.19613488076516	0.16349873228288	0.0840642647884745	0.475084882948783	2.47248777146274	1.44360665147561	3.37295209791183	4.10097764772482	3.85598969730848	2.11103131238874	2.78240856492737	3.06177619758669	4.52544250601812	0.422233000683048	0.298658315564515	0.150559676575381	0.321928094887362	0.250961573533219	0.137503523749935	0.27500704749987	0.584962500721156	0.150559676575381	0.27500704749987	0.27500704749987	1	0.411426245726465	0.0976107966264223	0.263034405833794	0.250961573533219	3.25701061820602	2.72246602447109	0	2.54101915313356	3.56924802986718	3.20163386116965	4.05831649559082	4.3037807481771	3.46205231879643	1.94485844580754	3.03210084316702	3.54101915313356	3.0496307677246	3.37712374912949	3.19692173382033	2.53106949272595	3.32048467801769	3.52105073690096	2.6507645591169	2.63226821549951	1.47508488294878	2.35895882583233	3.31324585178756	3.33485426933163	3.62527048937469	1.09761079662642	0.454175893185802	3.52105073690096	0.356143810225275	0.575312330687437	0.411426245726465	0.31034012061215	0.31034012061215	0.20163386116965	1.46988597627446	1	0.575312330687437	1.07724299893246	0.137503523749935	0.594548549550354	1.16992500144231	0.333423733725192	0.150559676575381	0.443606651475615	0.773996325111173	0.565597175854225	0.31034012061215	1.44360665147561	0.584962500721156	1.41142624572647	0.189033824390017	1.50589092972996	0.0565835283663675	0.7311832415722	0.344828496997441	0.189033824390017	1.81966818349646	0.367371065648529	0.333423733725192	0.713695814843359	0.464668267003444	0.464668267003444	0.422233000683048	1.21412480535285	0.650764559116902	1.4541758931858
"GABRR3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
