"BC_HKB0728_1447_T"	"BC_HKB0754_1481_T"	"HKB0036_3006_T"	"HKB0092_3000_T"	"HKB0211_3002_T"	"BC_HKB0740_1454_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0078_3000_T"	"HKB0079_3006_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0104_3006_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0120_3000_T"	"HKB0123_3006_T"	"HKB0124_3003_T"	"HKB0125_3006_T"	"HKB0129_3000_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0147_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0159_3006_T"	"HKB0160_3000_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0210_3006_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0233_3006_T"	"HKB0540_3000_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0644_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0692_3000_T"	"HKB0701_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0074_3000_T"	"HKB0127_3006_T"	"HKB0132_3006_T"	"HKB0161_3001_T"	"HKB0207_3001_T"	"HKB0573_3000_T"	"HKB0719_3002_T"
"ATP5SL"	4.38128337250378	2.83187724119167	4.01346225980656	3.83390207666916	4.24792751344359	4.27575204882853	3.74631276642546	4.4594316186373	4.61588707391606	4.66732447027863	4.17472598770613	3.95698592461258	3.96993327469786	4.3547342399706	4.09254574154357	3.80529245560071	3.90592847817313	3.97727992349992	4.52919626799939	3.97544676564096	3.77399632511117	4.13750352374993	4.47897180503294	4.70597790168252	4.16751850373522	4.34411833452143	4.04614178164472	4.2149019101607	3.5668151540109	4.11519974938544	4.22032995487956	4.20476675065461	4.32912359629157	4.52732060787705	4.08491465976794	4.08065766334523	3.64846544302731	3.96624587322494	4.02236781302845	3.8011586560937	3.38956681176273	3.98093926608551	4.02236781302845	3.68594014844598	4.07895134139482	4.39300425689832	4.24107745817504	4.20084957463721	4.91217080294995	3.90881290773955	3.43028527297778	4.15623479785027	3.96069703930431	4.26753579806874	4.33771109212829	4.51916444980607	4.5981269599196	4.17951105027151	3.5668151540109	4.66902676550963	4.4262647547021	4.46401472450489	4.77294133783134	3.72027846523333	4.29130885982897	4.17632277264046	3.84197311892718	4.47832471148503	4.41751500288509	4.6724253419715	4.30524096595448	4.19219416528334	3.60050764534579	3.68929916053589	4.21878116778407	4.35191096110308	4.27276973243651	5.26641176603611	4.36036427654347	4.22958792274065	3.9136075118231	4.58255600301406	5.0574502721839	5.27276973243651	4.06004738366994	4.41683974191283	4.56985560833095	4.70431867776083	4.48864353985378	4.25247621413522	4.34766565630097	4.3533232911629	3.4276061727819	4.18903382439002	4.13914201914569	4.09169983413681	4.26978123827438	4.05137210172103	4.41006969175638	4.23572705983806	4.20163386116965	4.37016428054021	3.6667565918848	3.42894634476948	4.4535175792155	4.56803210477128	3.64961545906341	3.79389588254888	4.57349571549561	4.18428029441938	4.06695024392463	4.10768786931437	4.36457243229586	4.39300425689832	4.26753579806874	4.48992821940518	4.50589092972996	3.55949181320504	3.89820835250872	3.75808993420181	3.60050764534579	4.5552026338783	3.71369581484336	3.78868571061353	3.64616265715789
"CHMP5"	7.69877410890368	9.0989795276564	5.78319470337615	5.58165253046128	6.16631374788993	8.08342613943746	6.4239142676731	6.58571370877816	5.88849973551412	5.90062533253607	5.54936113292434	6.05441438791731	6.36439733732132	6.42643250018696	5.62322307589651	5.95163441683292	5.92528738677033	5.40394936423287	5.68257329734758	6.15116879418666	6.04308198189566	6.96555343498708	5.73579292798531	5.09761079662642	5.84749588378871	6.09169983413681	5.90592847817314	5.95046841415012	5.21101219348551	5.86517649653178	5.72437742160622	5.49569516262407	5.56346323668308	6.10244817792658	5.42021289061078	6.29370154208074	6.02480723340057	6.02591469875079	5.32228872357088	5.56468301696364	5.42928119333566	5.39471991299406	5.73416766115076	5.74389191093657	5.18428029441938	5.71149490665009	5.53387477725855	6.10223819393074	5.50303064564116	5.81429405828283	5.85174904141606	5.52763338729093	5.53200519379057	6.10998731853691	5.17831627170145	6.79233480570669	6.86418614465428	5.66902676550963	5.02059109477325	6.20808800822477	5.81455042346181	6.07274895156064	6.16571099248493	5.63633460244218	5.56285295958392	5.94906796585291	6.14893410452634	6.19927972133662	6.14628863717507	5.87430516598223	5.32624970083746	6.35755200461808	5.61941301059794	5.51222688651396	5.62058641045188	6.12080810229862	6.45844762743792	5.48992821940518	6.06974512379903	6.64889680647525	6.16671544496642	5.96578428466209	5.01925711868108	4.27724089833207	6.40411972439612	6.37920505996061	7.0222568322183	5.78004757606187	6.19179950106508	6.35049724708413	6.25266543245025	6.31070365722511	6.15946772926677	6.57833494868161	6.57061472176119	6.22013644739608	5.92789645372882	6.260590274731	6.82794601683085	6.34429590791582	5.53884852074424	6.73552217729654	5.18784690943957	4.98959318493877	5.88898672118656	5.68481873755322	6.11811050560737	6.53977919169849	5.82323984413102	6.5957423394744	6.09550251765867	5.85024935828633	6.70722106853315	6.34429590791582	7.02657877012771	6.01122725542325	5.74872956650074	5.29829173062012	5.37051305246041	5.09465834265454	4.96855160336395	5.9518675043269	5.48123434952853	6.24279302359725	5.56620629346551
"CDS1"	2.38681094647222	2.6507645591169	3.2585189247113	3.83995958748953	3.83995958748953	2.61588707391606	3.74846123300404	4.48220292629596	4.99050111136325	5.04614178164472	4.1243281350022	4.59395128394841	4.01077983875324	4.58014548442338	3.74953426766926	3.8569856897822	3.24336442569366	4.06091204958787	3.95698592461258	4.01703108052784	3.12763327972587	3.14404636961671	3.37016428054021	2.67129337248158	4.23878685958712	3.4262647547021	3.97269265400426	4.51412226017071	3.95326523901484	3.55581615506164	4.79753183957196	3.89917563048051	4.18586654531133	4.24716800037477	3.96993327469786	4.36036427654347	3.73660487531425	3.90592847817313	5.20672135743089	4.33699741660501	4.76234881564413	4.08915913191124	4.05571626351254	3.90400231628369	3.92694824794977	3.50462039240355	4.16671544496642	3.93357263826102	5.28540221886225	3.51727569320958	3.74631276642546	4.2364926183813	3.33771109212829	4.90110824301451	4.20398416585599	4.06004738366994	5.00943675560809	1.35049724708413	4.20789285164133	4.23189316164533	4.46466826700344	3.32337006906127	4.71369581484336	3.66902676550963	3.15380533607904	4.55704241526372	4.63459326844576	4.64731450954714	4.44824022521607	4.19455988602261	1.51096191927738	4.49697358099828	4.80838505065609	3.84398384404833	3.34766565630097	4.41074812818595	4.53294028837287	3.95977015521147	4.36876834909033	4.41074812818595	4.50716034911752	3.67016051412663	4.36036427654347	4.72955277045397	4.05918219921169	4.32624970083746	4.62410089462811	4.42223300068305	4.44228003525258	4.03210084316702	4.22265002245148	3.76447355099267	3.88655014732434	4.28835856219366	4.77978500530113	5.23725777090037	3.81864608282254	3.90496571868403	4.48413813120167	4.30158764660319	4.58315800387441	5.40735275114004	3.49825086752783	4.90977310414164	3.71479501111816	4.35402893805439	4.38474058729238	4.02856915219677	4.13832300405648	4.51475349843975	4.19927972133662	3.55458885167764	3.6564963705535	4.31614574229336	4.62117275268344	4.18507363787676	4.24184018356467	3.88362081628567	3.72574115650395	3.17152710603881	3.95233356636969	4.32264926213102	3.4369613378336	3.37573453858316	3.52732060787705
"C17orf108"	1.76977173924945	0	1.46988597627446	1.67355642399014	2.38128337250378	1.97819562968165	1	3.12598165385472	3.12101540096137	3.02147972741045	2.57773093149008	2.40599235967584	2.59215800212536	3.7158933705476	1.9560566524124	2.44095219802964	2.81762325751143	2.30742852519225	2.81557542886257	2.78868571061353	2.58496250072116	1.76553474636298	2.68032435684402	1.0496307677246	3.15380533607904	2.51853513898218	2.93545974780529	3.15055967657538	1.03562390973072	2.46205231879643	2.19219416528334	1.33913738491959	2.76553474636298	2.83592407425437	2.71808758396052	2.94110631094643	3.0703893278914	2.46466826700344	2.31034012061215	3.0071955014042	1.04264433740849	2.60644222813161	2.96162332828694	2.91456452349394	2.24184018356467	2.93168305705981	3.09423606984577	3.16349873228288	2.73984810269933	3.4032677223393	2.20476675065461	3.29719141656586	1.83592407425437	3.73984810269933	3.01792190799726	3.0232553523003	2.42492208821069	3.22496636500027	1.66448284036468	3.28835856219366	2.25096157353322	2.38404980679516	3.1586601753465	2.4276061727819	3.15704371014558	2.63923216324928	2.0071955014042	2.58736499093646	3.53605290024021	3.27202318906105	2.0036022366802	2.29278174922785	2.78450398292957	2.65992455840238	2.37851162325373	2.70043971814109	2.75702324650746	1.8073549220576	3.39094277280254	3.31179371775365	2.31324585178756	2.48026512205446	2.8011586560937	1.13093086982645	2.68929916053589	3.22958792274065	3.16188768237689	2.59215800212536	2.3305584000308	2.88947354253111	3.09929520433778	2.06350294230616	1.97819562968165	3.58616424593091	2.83390207666916	2.34198574722862	1.02856915219677	1.66902676550963	3.29572302453997	1.7311832415722	1.76553474636298	3.17312743348066	2.0496307677246	1.75702324650746	3.75595576955096	2.17312743348066	3.10433665981474	2.70487196445635	1.63691458035588	3.47638168756724	2.65992455840238	2.4931349223055	2.28095631383106	2.81352468929781	3.36036427654347	3.14404636961671	2.799087306074	3.18745105402733	2.79285535236249	2.20163386116965	1.48026512205446	3.39369076418745	2.99095486039699	2.94485844580754	2.62293035092018
"DCTN1"	5.01390884549064	4.77294133783134	5.8703647195834	5.88679398997529	5.70043971814109	4.87184364850932	6.06910063192283	5.48478262307787	6.16108148227718	6.25247621413522	7.17592374206376	5.62877359520165	5.53667461756976	5.65105169117893	5.55704241526372	5.59185890498717	5.32553033156756	5.70182625841205	6.13257684267001	5.56437816856506	5.5438051759644	5.14404636961671	6.20808800822477	6.81851826930831	5.88630626345243	5.39506279951758	5.71066869967463	5.67835365397417	5.7279204545632	5.22032995487956	5.37781785308364	5.76977173924945	6.09085343045111	5.91767043436176	5.59604063267114	5.32732808262995	4.97911075501579	5.50874555424447	5.28466218548316	4.88801258540283	5.9481335778404	5.17432651517391	4.8569856897822	5.10559427579519	5.97796675761948	5.76738996206572	5.86046625851717	5.12101540096137	5.86021792474585	5.51759065774328	4.87479696589866	5.48864353985378	5.93805049953404	5.21256933885081	5.56163163037584	5.87135084063403	6.04897722522605	6.08321336824898	5.50620838930675	6.10097764772482	5.66305992374782	5.60169651648096	5.81018600769536	5.31397137105902	5.92671109909728	5.87011808396593	5.62058641045188	6.50318969917099	5.66647256884207	5.76950729143624	4.40531168259745	5.79701297783614	5.63110428236588	5.27314285930808	5.78424222205778	5.78057257426304	6.38750040648098	6.31958180857156	5.61028665708102	5.46270675067016	5.32300971061281	6.03650333373899	5.57500972029495	5.36527259976453	4.89578731646331	5.50430258316317	5.80141736586591	6.47378691161437	6.04067329264376	5.56803210477128	5.85024935828633	5.52230689287139	5.20906339534927	5.45713459431804	5.05398016818765	5.46793154602629	4.87085786436376	5.88971689161508	5.82145511910246	5.67581593117227	5.68509917200661	5.90183230578549	5.85099939471647	5.60139939053183	5.52638186256192	4.97498811199193	5.52199295640167	5.79727243202997	5.7221927608959	5.70901486490327	5.52669484554198	5.36387192485753	6.29425313644451	5.54225804976692	5.53977919169849	5.60762622084549	5.59275601044103	6.55166981487147	5.33842441478356	5.27463440251759	4.58676474335514	6.14791719108402	5.36141746678921	4.81044310384517	5.16188768237689
"SEPHS2"	4.06522762277562	4.81915722367497	3.08065766334523	6.37660295192479	3.75915583380027	4.67807190511264	3.87184364850932	4.26228280642066	5.58436125251871	3.89141918684608	6.03782146543497	5.02458563827827	3.27649666564036	4.03121873061072	3.93734439215023	4.9560566524124	4.91790907385298	5.95837871156634	4.33556900555675	4.10265813136374	3.73009646559547	4.72246602447109	3.49569516262407	4.06522762277562	5.25361115194717	4.44426950241348	4.08406426478847	4.2585189247113	5.30085587126876	4.22110372536788	5.20672135743089	3.86195536414487	4.68369645430652	4.44426950241348	5.50271248596606	3.77188557851537	3.64616265715789	4.70376517879341	5.18467702068089	5.39882918244463	5.30048984436311	5.1811025507538	4.41886457739032	3.93640237772506	3.94766615679601	5.19810120932482	4.85598969730848	5.8923910259134	3.87676249078156	3.69488019279919	6.35579154675365	3.90303827011291	5.10517519226548	4.91408609701272	5.58856473740135	3.94016675048282	5.1906148602095	3.40735275114004	5.97338167497138	4.15623479785027	5.36071542539293	3.72137265947682	4.40871186102943	4.67185946824748	4.37503943134692	4.95745033634712	6.00247750360624	5.31505896631662	4.67355642399014	4.88068552526112	4.51916444980607	6.00405188450708	4.20163386116965	4.61823865559545	4.66220549965362	4.60821785302146	4.38059093426592	4.72082566608984	5.20045727142857	4.93357263826102	4.39917109381982	4.11103131238874	5.75942218569633	4.32192809488736	4.20163386116965	4.61235249875266	5.1622906135458	5.762880292917	4.37364821133469	3.79805051476751	3.91934008244201	5.0759604132434	4.84799690655495	4.64558638591361	4.95977015521147	5.95628902658394	4.11603199344711	4.1101961777542	4.65821148275179	5.17552460108987	4.39506279951758	5.48123434952853	5.64038956005495	6.38698334236665	4.75328361646088	4.40463068421761	3.88264304936184	5.64875303298957	4.64212391615349	4.79597469420667	3.82171021503467	4.62293035092018	3.97544676564096	3.77188557851537	4.5453506448223	4.71753934339116	3.64961545906341	5.42827641439251	4.04439411935845	4.22958792274065	3.44095219802964	4.34340782229781	4.80632405739003	4.01970191444255	4.70154905694307
"BDH2"	2.67355642399014	2.72246602447109	3.24792751344359	3.17791779219584	3.19219416528334	2.34482849699744	2.89336221076387	2.43562859405209	2.63691458035588	3.84899843040002	3.30888505741176	4.04701481951759	3.66789212523023	2.88362081628567	2.66448284036468	3.34340782229781	2.66220549965362	2.44360665147561	4.30012372456901	3.44493204894218	3.62293035092018	2.97269265400426	3.66562016406638	3.42492208821069	4.41142624572646	3.66106547980695	3.06350294230616	3.1407786557828	2.86393845042397	3.43162295971329	3.36036427654347	3.15055967657538	4.02502879449152	3.85897561429202	2.28392177230762	2.65764000520782	3.9126498648972	3.5298209465287	3.13914201914569	3.34766565630097	3.07382023329167	3.0496307677246	2.54596836910529	2.12101540096137	2.54101915313356	3.40190347160796	3.41006969175638	3.14241343787374	4.00988458893184	4.19455988602261	2.17312743348066	3.68594014844598	3.50842865253186	2.55336050333533	3.22342254993494	4.08151006812092	3.35614381022528	3.53729606709084	2.68481873755322	4.10097764772482	3.20789285164133	3.98823022306046	3.06177619758669	3.21256933885081	3.49825086752783	3.9126498648972	3.11603199344711	3.29572302453997	3.32624970083746	4.28392177230762	2.62058641045188	2.33342373372519	3.32192809488736	2.99819550315325	3.08576455377831	3.95233356636969	2.9560566524124	3.27351588970212	3.68257329734758	2.877744249949	2.94110631094643	1.96716860753263	3.32481060342048	3.38543103719352	3.12928301694497	3.89917563048051	3.48542682717024	4.21567859660793	3.14893410452634	4.55336050333533	3.07724299893246	3.12267271882414	3.1586601753465	4.35402893805439	3.15218341905505	3.45022149589718	3.86294724802092	3.25550073314839	4.36246988875021	3.07382023329167	3.67016051412663	4.90062533253607	3.34766565630097	3.67919857056692	4.12184429787638	2.83187724119167	3.43162295971329	2.8094144442359	3.74092756031863	4.28243980500639	3.57773093149008	3.24336442569366	3.74631276642546	3.63343121035563	2.60169651648096	3.7771566660045	3.99186193055632	3.15704371014558	3.96532254836725	2.98002530023873	2.85798099512757	4.03121873061072	3.86690797814317	4.03650333373899	4.06177619758669
"NUDT16L1"	4.26903314645524	2.9560566524124	4.35755200461808	5.05311133645956	2.76977173924945	3.93828579188405	4.48220292629596	4.82017896241519	6.20886837067295	4.82578562746479	4.49249415167943	5.05441438791731	4.62702310555406	4.75595576955096	5.14036967065153	4.674686619928	4.46988597627446	4.26903314645524	4.64327899631198	4.34624777408278	3.83390207666916	3.84297883178833	4.45680614923047	3.7279204545632	5.20398416585599	4.08915913191124	4.69488019279919	4.04176864995163	3.93734439215023	4.55949181320504	5.39300425689832	3.50080205305716	4.96439863220318	5.09423606984577	4.59454854955035	5.27835652801072	4.84498815668261	4.91121220155861	5.33699741660501	4.65878273401283	5.16832111573972	5.24982454861618	4.84297883178833	4.96947286459633	5.0241423458978	4.33342373372519	5.32300971061281	4.95093492831454	4.63110428236588	4.31469652565629	5.15299460549244	5.12142990894896	5.17871464117544	5.06307144984268	5.49409554494063	4.11603199344711	5.23342794374847	3.47248777146274	4.4757334309664	4.95652136333312	4.18903382439002	4.62117275268344	5.05050169744673	4.21101219348551	4.77557736093065	4.84599177066457	4.8094144442359	5.36527259976453	4.95279947789994	5.0866139474095	3.82374936030827	5.18942924580976	5.41481206056585	4.75114232472695	4.70210340662939	5.13545278418517	4.45088131527337	5.32409051603798	5.25550073314839	5.09127669436522	4.69376571221778	5.02635744696384	4.68313498512609	4.65363331138625	5.44128427192704	4.91504279137198	5.54163873443614	5.60407132366886	5.25323293853803	5.09339115325301	4.49505552836802	4.8923910259134	5.57803297169654	5.46303385531749	4.84398384404833	4.75595576955096	4.48284828306847	4.37989816352469	4.2349610948395	5.05050169744673	4.83743871485637	6.28725064325462	5.34731131636529	4.68706068833989	4.87135084063403	4.50652577904312	4.82883464946806	5.05701696536554	4.63226821549951	5.55090066464752	4.59454854955035	4.22032995487956	4.64673869830785	4.87578006306849	5.64414469993285	4.59514556799086	4.95233356636969	5.18586654531133	4.40258575823259	4.24260250592898	4.24107745817504	4.29939120612683	4.28021399581062	4.99593670350459	4.38474058729238
"DPP9"	3.59931779369823	3.52481592835751	3.8569856897822	4.60703434594862	3.87970576628229	3.61353165291793	3.43295940727611	4.49505552836802	5.23112515787905	4.88313201565728	4.27052894238072	4.31759350462347	3.46597446450407	4.10936055940423	4.0574502721839	4.82984955984469	4.63691458035588	4.55765515472542	4.83086375675176	4.40599235967584	4.18348651445939	4.10349763970334	3.86294724802092	4.2364926183813	4.27500704749987	4.00090140274153	3.92409988564074	4.0703893278914	3.92504996472736	3.79597469420667	4.21645486514476	4.17152710603881	4.42559357765306	4.69821847822441	3.96254902292306	4.24564777363675	3.1554254317472	4.04526821513853	4.58195375084882	3.66220549965362	4.52105073690096	3.68481873755322	4.17472598770613	3.88264304936184	4.04001567884788	4.42894634476948	4.15380533607904	3.20789285164133	4.17871464117544	3.86096279785812	4.23572705983806	3.97636363573276	3.90303827011291	4.17951105027151	4.03738222200308	4.12515513132229	5.23419472295381	3.39094277280254	3.64616265715789	4.34695688937888	5.00405188450708	3.98458935036246	4.1906148602095	4.28169825009883	4.11353381959191	4.25550073314839	4.2861418728343	4.12598165385472	4.15785216914174	4.47183776242229	3.57531233068744	4.4757334309664	4.27798474729977	3.87872534148011	4.0408924306469	3.89627184880738	3.88557436437143	4.59753117422421	3.88849973551412	4.41278152533848	4.31469652565629	4.30669970727279	3.92314918047231	3.05311133645956	3.76447355099267	4.40122086216022	5.17712050284652	4.97223312380739	4.4541758931858	3.99276843076892	3.5668151540109	4.33413917883824	3.86195536414487	4.12763327972587	3.3305584000308	3.87676249078156	3.26903314645524	4.60821785302146	3.98550043030489	3.12598165385472	4.59991284218713	3.98550043030489	4.51285895444998	4.41751500288509	3.52230689287139	3.87381319835909	4.75488750216347	3.57773093149008	3.611172380044	4.00988458893184	3.97727992349992	4.67412163263239	4.48026512205446	4.11103131238874	4.64846544302731	4.21334728173344	4.29278174922785	4.5216789516032	4.13832300405648	3.95326523901484	3.80219321694183	4.24944534108584	3.72900887033786	4.40803246613065	3.0036022366802
"SLC19A2"	2.74200621086674	4.30742852519225	3.40463068421761	5.22496636500027	2.9126498648972	4.02236781302845	4.81762325751143	5.74631276642546	4.11852584893567	5.9923152518612	5.48800077083407	5.58255600301406	3.97544676564096	6.62731500136505	3.57288966842058	5.09085343045111	5.83945576522463	2.96162332828694	4.90448409790142	4.98185265328974	4.40190347160796	4.52544250601812	4.86987140617771	2.67355642399014	5.31215688831337	3.49697358099828	4.60762622084549	4.2637856138908	3.82374936030827	4.24336442569366	5.21023299009585	4.11270013274936	4.93828579188405	6.36527259976453	5.1168637576909	4.95233356636969	4.18745105402733	4.7235585614721	5.26528685756517	5.96532254836725	5.37538702682888	5.55765515472542	5.37642931106992	4.63110428236588	6.63531907972076	5.07895134139482	5.09718938723511	5.26453643099903	3.29130885982897	4.77768271707355	4.04264433740849	5.33127526714661	3.55826763405574	3.95140129167431	4.5915597458278	4.85199883711245	6.50064273606281	4.02768487693716	5.35085080548338	5.84046323386954	3.70265754339091	3.83086375675176	5.56529252058102	3.43162295971329	5.16872225436066	4.90544717873885	5.76128527336162	4.89917563048051	5.13750352374993	4.95512678126137	4.34624777408278	4.63226821549951	5.1574479962743	4.85399564717639	5.03033607837096	6.14873077917319	4.53294028837287	5.99706654539873	6.09571348425126	3.87085786436376	4.09423606984577	4.86145916636151	3.98458935036246	3.72900887033786	6.41531924814038	4.94860084749336	5.20828313841252	4.66049513188851	4.08491465976794	5.00854067170295	4.53231695933277	5.75355105460065	4.58616424593091	5.31143045574974	6.3876727200125	5.05267672430358	4.50589092972996	3.88752527074159	7.33681894254764	4.73930807086039	4.54411440220947	3.61470984411521	3.82781902461732	3.71149490665009	3.52857131887076	4.90207357931074	4.10097764772482	6.24184018356467	4.68481873755322	6.57893871309339	5.0360636887437	4.79389588254888	5.52136487844622	5.02502879449152	5.84774641692139	3.78240856492737	4.61882595258744	3.54720302475693	5.01212167271222	4.89481776330794	5.00090140274153	5.05398016818765	4.47702965301306	6.25625587320273	4.70542503904273
