"HKB0007_3005_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0129_3000_T"	"HKB0186_3000_T"	"HKB0214_3006_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0718_3000_T"	"HKB0751_3000_T"	"HKB0008_3006_T"	"HKB0050_3005_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0091_3001_T"	"HKB0120_3000_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0736_3000_T"	"HKB0752_3000_T"	"HKB0210_3000_N"	"HKB0210_3006_T"	"HKB0036_3006_T"	"HKB0044_3006_T"	"HKB0106_3006_T"	"HKB0721_3000_T"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0168_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0225_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0016_3006_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0143_3006_T"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0182_3006_T"	"HKB0540_3000_T"	"HKB0599_3000_T"	"HKB0668_3000_T"	"HKB0692_3000_T"
"PIK3R5"	2.60644222813161	4.26903314645524	3.32912359629157	3.04614178164472	3.12267271882414	2.81966818349646	2.78450398292957	2.65306001710456	2.57046293102604	3.18428029441938	2.23878685958712	2.30158764660319	2.77399632511117	2.50080205305716	3.05658352836637	2.96532254836725	2.78659636189081	3.53605290024021	2.8094144442359	2.53106949272595	3.58976348698498	4.13175409098481	3.0232553523003	2.98185265328974	3.14730669878029	3.81966818349646	3.03210084316702	4.22342254993494	3.55090066464752	2.91838623444635	2.50842865253186	1.95977015521147	2.70043971814109	1.4594316186373	1.60407132366886	1.93357263826102	2.09085343045111	2.08406426478847	2.1243281350022	2.62760683812965	2.62760683812965	1.6959938131099	2.11103131238874	2.59693514238723	2.47508488294878	3.75488750216347	2.26303440583379	2.799087306074	1.95977015521147	3.82171021503467	2.46988597627446	2.33342373372519	2.53106949272595	3.16188768237689	2.91456452349394	2.29278174922785	2.54596836910529	3.76659516172927	2.64846544302731	1.61823865559545	2.45154083301783	2.33913738491959	2.0496307677246	2.29572302453997	2.91647664443772	2.92789645372882	2.65306001710456	2.08406426478847	2.0071955014042	1.86393845042397	2.24488705912353	2.06695024392463	2.95791459863299	2.3305584000308	2.0496307677246	2.03913839390696	2.50589092972996	2.02147972741045	2.86195536414487	2.71808758396052	1.58014548442338	2.13750352374994	1.84799690655495	1.82374936030827	2.47767732756531	2.59454854955035	2.89917563048051	3.14567745519564	2	3.12598165385472	3.68929916053589	2.56315813040281	3.17632277264046	2.29278174922785	2.64846544302731	2.48542682717024	1.59454854955035	1.56071495447448	2.58496250072116	3.07382023329167	3.21412480535285	2.19534759832222	3.11935617703968	2.87970576628229	2.20476675065461	3.57893871309339	1.70929063572336	1.6507645591169	2.53605290024021	2.07724299893246	2.51096191927738	2.37295209791183	2.114367024952	1.92219784839637	1.80322703643493	2.85199883711245	3.41818994794577	2	1.56071495447448	2.71149490665009	3.10601323762212	2.0703893278914	3.38681094647222	3.07382023329167	2.82578562746479	2.69821847822441	1.6959938131099	2.01792190799726	2.1407786557828	2.54101915313356	1.37295209791183
"CD74"	11.7074885546584	11.8947685107983	11.346602375299	11.4600206671519	10.7388522617082	11.1008200019791	11.5513237480148	10.6663394137901	10.5497076708277	11.0811105660902	10.2823703004236	11.2373593621988	10.8205459730955	10.6167969292379	11.8957267384767	11.2858992156727	12.076919120064	10.5471644577572	11.1388029521107	11.652204130721	11.8601364309121	12.4182189424171	11.0800380219529	12.0402040884368	10.0987690381549	11.7250338799381	12.1055648129631	11.8343762366799	10.8416744129084	10.1908864263356	10.2889237346858	9.76916013010262	11.7106342641137	9.25474519762921	9.05996629466444	10.5835529304665	9.38862007672802	10.1411619740731	9.78829418814312	10.2418520979499	10.0548349136888	9.8076930140892	9.99377341344755	10.3821592634311	10.1965652442015	11.2325948076207	9.92169219795988	10.5600557337206	9.4874984082015	10.7127935047043	10.4964044252234	10.0335606567106	10.1952122408754	10.6508453207855	9.96312728059279	10.0442438307974	9.66815813662123	10.9079421773999	9.6289375947644	9.42172823828678	9.45653923252761	9.30797489711352	9.88674827261747	9.20043274893567	10.4511286697602	10.5092603711076	10.5189481551716	9.84418790164308	10.2061596791602	9.3963478986621	9.82867600520736	9.43837603039902	9.58249955255237	10.2364208645226	9.96579871154036	9.37590826307501	9.93872686163615	9.04799635603865	10.4897175300962	10.815879587203	10.0223400686263	10.390244206587	9.51023010381351	9.86032657603062	10.8477777305041	10.4693772649804	10.207331629367	11.2939199067347	10.020841078031	10.5275649725883	11.3805097674003	9.76062016107245	10.6286369146569	10.0936156324899	10.0495218645322	10.0609390620492	9.51360917563081	9.22356735279635	9.56519730261307	10.1791875620975	10.666836463292	8.62054975614883	10.0371625501274	9.76366054536454	10.4244077677774	10.1989360881014	9.1211190391239	8.98979184267406	9.55213110825378	9.29794797261662	9.75572215364228	9.41899103529818	10.0379449785587	9.44391740077302	9.01989646947412	9.74476657742163	8.90815240180955	9.17330236164463	9.32395545963164	11.4206497686718	11.1814193978794	10.0441891765297	10.7827934987334	10.4441970179238	10.8446430030668	10.7301389331506	9.56430194639937	9.26727828473451	9.98675222651434	10.9464676986692	8.3978457356307
"TDRD6"	0.0840642647884746	0.214124805352847	0.333423733725192	0.263034405833794	0.584962500721156	0.0565835283663675	0.0143552929770701	0.150559676575381	0.321928094887362	0.16349873228288	0.356143810225275	0.137503523749935	0.111031312388744	0.0143552929770701	0.137503523749935	0.0565835283663675	0.0565835283663675	0.27500704749987	0.0976107966264223	0.782408564927373	0.137503523749935	0.0285691521967709	0.070389327891398	0.0565835283663675	0.31034012061215	0.16349873228288	0.27500704749987	0.0285691521967709	0.0565835283663675	0.55581615506164	0.84799690655495	0.250961573533219	0.0565835283663675	0.22650852980868	0.0143552929770701	0.782408564927373	0.790772037862	0.799087306074004	0.575312330687437	0.454175893185802	0.765534746362977	0.773996325111173	0.782408564927373	0.565597175854225	1	0.516015147003665	0.604071323668861	0.632268215499513	0.263034405833794	0.411426245726465	0.879705766282288	0.669026765509631	0.505890929729957	0.464668267003444	0.516015147003665	0.333423733725192	0.55581615506164	0.584962500721156	0.613531652917927	0.687060688339892	0.443606651475615	0.454175893185802	0.443606651475615	0.389566811762726	0.55581615506164	0.485426827170242	0.722466024471091	0.565597175854225	0.790772037862	0.286881147788162	0.516015147003665	0.176322772640463	0.464668267003444	0.422233000683048	0.887525270741587	0.250961573533219	0.443606651475615	0.250961573533219	0.505890929729957	0.55581615506164	0.799087306074004	0.505890929729957	0.985500430304885	0.887525270741587	0.526068811667588	0.895302621333307	0.16349873228288	0.298658315564515	0.815575428862573	0.613531652917927	0.189033824390017	0.839959587489532	0.84799690655495	0.526068811667588	0.111031312388744	0.6959938131099	1.20163386116965	1.15704371014558	0.505890929729957	0.367371065648529	0.584962500721156	0.238786859587116	0.575312330687437	0.650764559116902	0.475084882948783	0.855989697308481	0.933572638261024	0.687060688339892	0.545968369105292	0.189033824390017	0.16349873228288	0.7311832415722	0.565597175854225	0.432959407276106	0.7311832415722	0.070389327891398	0.495695162624069	0.356143810225275	0.632268215499513	0.0840642647884746	0.0565835283663675	0.0976107966264223	0.070389327891398	0.613531652917927	0.0976107966264223	0.27500704749987	0.0976107966264223	0.0426443374084937	0	0.0285691521967709	0.0143552929770701
"FGD2"	3.12598165385472	5.19337751056436	4.44228003525258	3.95326523901484	4.04351949366274	3.60999129521268	3.13586316536868	3.53356334821451	3.82476785314329	3.60169651648096	2.62293035092018	2.70929063572336	3.47767732756531	2.68032435684402	3.69376571221778	3.03562390973072	3.58736499093646	3.61706334388818	3.28095631383106	3.81659970653491	3.90303827011291	4.19613488076516	3.39369076418745	3.29278174922785	3.47378691161437	4.45220004940622	3.31759350462347	4.96716860753263	3.75381844317354	4.42693561964834	2.02856915219677	2.13750352374994	3.41142624572647	2.02856915219677	2.03210084316702	3.26603689399532	3.20476675065461	3.32337006906127	2.9560566524124	3.63459326844576	3.57893871309339	2.51096191927738	3.09423606984577	3.23112515787905	3.89820835250872	4.40735275114004	3.31469652565629	4.22110372536788	2.78659636189081	4.87970576628229	3.17472598770613	3.4541758931858	3.91169158187234	4.19849415363908	3.71918344048179	3.55213110825378	3.1586601753465	4.70210340662939	3.88264304936184	2.63459326844576	2.92409988564074	3.09254574154357	2.23572705983806	2.79701297783614	4.29939120612683	3.67807190511264	3.88655014732434	3.10936055940423	3.13257684267001	2.86591881455221	3.31034012061215	2.85798099512757	3.72137265947682	2.95977015521147	3.09592441999854	2.39506279951758	2.75702324650746	2.08746284125034	3.18903382439002	3.0703893278914	2.39780296186249	2.7158933705476	2.78031009904338	2.82984955984469	3.38404980679516	3.35191096110308	3.90207357931074	4.29204549249286	3.1554254317472	3.71369581484336	4.18665901720211	3.65764000520782	3.36036427654347	3.68144926531496	3.20789285164133	3.38956681176273	2.65535182861255	2.39780296186249	3.73768676140986	3.83187724119167	4.06781078378962	2.8499992594661	3.86492897228979	3.56071495447448	2.57288966842058	3.75060650483559	2.13750352374994	2.50842865253186	3.01256867350306	2.51349074558812	3.15704371014558	3.40599235967584	2.7158933705476	2.65992455840238	2.72683121703249	3.39094277280254	4.01077983875324	2.32192809488736	2.59931779369823	3.19377174339668	3.37155886261196	2.3533232911629	2.88752527074159	2.65992455840238	2.90496571868403	2.8499992594661	2.46988597627446	1.96716860753263	2.28688114778816	2.31903981556254	1.43829285157915
"BIN2"	3.13750352374994	5.06479664591181	3.95140129167431	3.4944156103975	3.55581615506164	4.16992500144231	3.41142624572647	3.21723071622067	3.19534759832222	3.97911075501579	2.98913900736823	3.88557436437143	4.09169983413681	3.52481592835751	3.9174317553901	3.08915913191124	3.45154083301783	3.5298209465287	3.46597446450407	3.58496250072116	3.33342373372519	4.65306001710456	3.7235585614721	3.51475349843975	3.37851162325373	4.48800077083407	4.13668357769724	5.02192383855476	5.6406787642337	2.94110631094643	1.83995958748953	2.38404980679516	2.99095486039699	1.81557542886257	2.55336050333533	2.91838623444635	2.58736499093646	2.611172380044	2.72246602447109	2.70708299177171	2.92599941855622	2.49825086752783	2.46205231879643	3.27052894238072	2.89336221076387	3.78868571061353	2.81966818349646	2.99457972421575	2.03210084316702	2.85996954822103	2.93545974780529	2.60407132366886	2.04264433740849	3	3.18428029441938	2.62293035092018	2.94673086014031	3.27947129564447	2.82781902461732	2.3533232911629	2.68032435684402	2.30158764660319	3.0036022366802	2.94673086014031	2.84599177066457	2.79701297783614	2.88947354253111	2.57531233068744	2.39780296186249	1.92599941855622	1.97819562968165	2.0496307677246	2.84599177066457	2.89530262133331	2.93545974780529	2.16349873228288	3.18745105402733	2.81352468929781	3.11270013274936	2.97269265400426	2.34482849699744	3.24944534108584	2.88557436437143	2.4905701304462	3.00180224263399	2.85798099512757	2.60644222813161	3.12101540096137	2.8499992594661	4.04788732939655	3.64154602908752	3.15055967657538	3.23725777090037	2.42492208821069	2.92789645372882	3.07553263116736	3.07895134139482	2.54101915313356	3.24944534108584	3.24336442569366	3.3533232911629	2.53356334821451	3.39917109381982	3.24031432933371	2.88362081628567	3.77082904603249	2.99276843076892	2.44360665147561	2.67129337248158	2.53106949272595	3.45285896471381	2.68481873755322	3.02680005934372	2.79285535236249	2.67355642399014	2.62058641045188	3.15055967657538	1.68706068833989	2.63691458035588	3.21101219348551	3.32768736417605	5.53574194107511	2.8073549220576	2.66220549965362	3.51349074558812	3.14241343787374	2.51349074558812	2.48800077083407	2.77399632511117	2.57773093149008	0.855989697308481
"RGS1"	5.80864246791806	7.92404048491851	7.55979769575487	5.36946648365072	7.60777415163679	7.32174774673526	5.00495075995105	7.44980895549207	6.50731894803385	5.61235249875266	5.30012372456901	4.84348142543246	7.99842118872913	5.84121837392389	6.43462822763672	6.61794491742059	5.83035674741922	6.4446008137115	7.56002706511452	6.13586316536868	7.00674683244058	8.42613893278761	6.20006486151431	5.19613488076516	7.13391281423904	6.36894291440495	6.78581207535837	7.27174313566972	6.76155123244448	5.61146750023341	6.5076360935706	5.69460165335612	5.49984588708321	5.44824022521607	7.24963495731019	4.59395128394841	5.80193464627335	5.56102057782927	5.39677601078753	4.30451104180995	2.83794324189103	4.14893410452634	4.48864353985378	6.64587455030903	5.66760832567372	5.05484847699562	3.42894634476948	5.6564963705535	1.78240856492737	4.32048467801769	6.05202456048283	5.93687346182423	2.81966818349646	4.87725345387661	3.50080205305716	4.78293270482084	4.33985000288462	4.78764141448333	5.48381577726426	4.4937754084607	4.78345665436024	4.98732086592925	2.65306001710456	2.54101915313356	4.63284983011771	4.29278174922785	5.09971599916091	5.14893410452634	2.81147103052984	5.61911951145322	5.62175885670973	2.66902676550963	0.879705766282288	4.68537955195908	5.03518399661834	2.8094144442359	4.27351588970212	2.15380533607904	4.28095631383106	5.43061981095978	3.87381319835909	6.39609097039437	3.39780296186249	2.88166461932035	5.64875303298957	4.80683958179819	2.40871186102943	5.86145916636151	4.8499992594661	3.41413553298445	2.29572302453997	3.89530262133331	4.05137210172103	5.66163560233596	1.799087306074	4.37016428054021	3.22496636500027	6.35543919724869	3.52356195605701	4.57167680997093	3.17951105027151	2.06695024392463	5.01077983875324	4.18586654531133	4.45549162062847	5.48992821940518	3.55949181320504	4.98641093525204	5.69960715389318	3.33342373372519	5.41142624572646	4	4.65191274464578	2.84398384404833	5.43629511983936	4.96532254836725	4.45285896471381	4.17472598770613	4.75648960675997	6.70873904135958	6.10223819393074	5.37677657188298	6.65262989684074	5.45252954467793	4.83592407425437	6.10013667128545	7.36062764619295	5.10559427579519	5.72055209160511	5.48381577726426	4.41413553298445
"LAIR2"	0.356143810225275	1.66902676550963	1.66902676550963	0.765534746362977	0.422233000683048	0.815575428862573	1.02856915219677	0.37851162325373	0.823749360308273	0.669026765509631	0.650764559116902	1.35614381022528	1.54101915313356	1.50589092972996	1.15704371014558	1.13093086982645	1.63691458035588	0.748461233004036	0.992768430768924	1.70043971814109	0.713695814843359	1.40053792958373	1.51601514700366	1.56071495447448	1.7311832415722	2.06695024392463	0.879705766282288	2.22032995487956	1.86393845042397	1.48026512205446	0.37851162325373	0.400537929583729	0.389566811762726	0.55581615506164	0.411426245726465	0.238786859587116	0.250961573533219	0.150559676575381	0.6959938131099	0.286881147788162	0.659924558402378	0.111031312388744	0.124328135002202	0.659924558402378	0	1.06350294230616	0.632268215499513	0.739848102699327	0.505890929729957	0.855989697308481	0.400537929583729	0.790772037862	0.55581615506164	0.475084882948783	0.321928094887362	0.27500704749987	0.584962500721156	0.970853654340484	0.150559676575381	0.137503523749935	0.722466024471091	0.495695162624069	0.422233000683048	1.02147972741045	0.344828496997441	1.13093086982645	0.432959407276106	0.53605290024021	0.918386234446348	0.321928094887362	0.367371065648529	0.55581615506164	0	0.773996325111173	0.505890929729957	0.150559676575381	0.970853654340484	0.150559676575381	0.807354922057604	0.344828496997441	0.176322772640463	0.505890929729957	0.790772037862	0.495695162624069	0.594548549550354	0.411426245726465	0.659924558402378	1.73552217729654	0.55581615506164	1.26903314645524	0.748461233004036	0.678071905112638	0.575312330687437	0.650764559116902	0.604071323668861	0.356143810225275	0.613531652917927	0	1.20789285164133	0.55581615506164	2.16027483140859	1.08406426478847	0.176322772640463	1.46466826700344	1.54596836910529	0.782408564927373	0.16349873228288	0.400537929583729	0	0.545968369105292	0.321928094887362	0.925999418556223	0.992768430768924	0.807354922057604	0	0.933572638261024	0.298658315564515	0.584962500721156	0.485426827170242	0.933572638261024	1.20163386116965	0.411426245726465	0.344828496997441	0.84799690655495	0.918386234446348	0.545968369105292	1.09085343045111	0.575312330687437	0.516015147003665	0.565597175854225	0.475084882948783
"MYO7A"	1.65992455840238	3.48928602262588	3.15055967657538	1.95977015521147	1.26903314645524	2.24184018356467	2.63691458035588	1.26303440583379	1.42223300068305	2.32192809488736	1.42223300068305	1.40053792958373	1.53605290024021	1.53605290024021	2.0703893278914	1.04264433740849	2.02502879449152	2.80529245560071	1.93357263826102	2.37573453858316	2.38681094647222	3.53106949272595	1.85598969730848	1.97085365434048	1.79493566280354	2.8094144442359	2.57531233068744	5.09212284983868	2.19219416528334	3.35755200461808	1.44360665147561	1.55581615506164	3.10097764772482	0.839959587489532	2.17951105027151	1.98550043030488	1.56559717585423	1.97452931248388	2.02147972741045	2.56803210477128	2.85399564717639	1.50080205305716	1.52105073690096	2.11103131238874	3.01435529297707	3.65535182861255	2.37851162325373	3.03562390973072	2.22032995487956	3.55704241526372	2.05658352836637	2.25701061820602	2.73984810269933	3.22496636500027	2.09761079662642	2.32481060342048	2.73335434061383	3.85099939471647	2.70708299177171	1.46466826700344	2.78868571061353	2.64846544302731	2.01077983875324	1.62760683812965	2.62993940943954	3.05137210172103	2.52356195605701	2.03913839390696	2.611172380044	1.62760683812965	2.1407786557828	2.38681094647222	3.73876783680019	2.15055967657538	2.29865831556452	2.24792751344359	2.64385618977472	1.81966818349646	2.96532254836725	2.51349074558812	1.22032995487956	1.84799690655495	2.26002565596146	1.84398384404833	2.51853513898218	2.93357263826102	3.0036022366802	2.92789645372882	2.25398926623079	3.1554254317472	3.65535182861255	3.13750352374994	2.43562859405209	2.26303440583379	2.84197311892718	2.57288966842058	1.67355642399014	1.26303440583379	2.61588707391606	3.06522762277562	3.74953426766926	1.9560566524124	2.98367769469807	2.43829285157915	1.59454854955035	2.53356334821451	1.33342373372519	1.7311832415722	2.48542682717024	1.76553474636298	2.49825086752783	2.14730669878029	1.87184364850932	2.23266075679027	1.90689059560852	2.58255600301406	3.09423606984577	2.3305584000308	2.09085343045111	1.13750352374994	1.43829285157915	0.748461233004036	1.67355642399014	5.65420637794429	1.6507645591169	1.46466826700344	0.871843648509318	0.75702324650746	1.50589092972996	0.84799690655495	0.454175893185802
"CLC"	0.111031312388744	0	0.250961573533219	0	0.298658315564515	0.238786859587116	0	0.137503523749935	0.31034012061215	0.495695162624069	0	1.27500704749987	0.137503523749935	0	0	0.150559676575381	0	0	0	0.443606651475615	0	0	0	0	0.124328135002202	0.27500704749987	0	0	0	0.189033824390017	0	0	0.111031312388744	0.31034012061215	0	0	0.124328135002202	0	0	0.176322772640463	0	0	0.799087306074004	0	0.189033824390017	0.650764559116902	0	0.55581615506164	0.189033824390017	0	1.57531233068744	0	0	0.782408564927373	1.11103131238874	0.516015147003665	0.978195629681652	1.70043971814109	0.7311832415722	0	0.321928094887362	0	0.565597175854225	0.400537929583729	1.33342373372519	0.782408564927373	0	0.400537929583729	0	0.214124805352847	0	0.464668267003444	0.298658315564515	0.594548549550354	0.344828496997441	0.823749360308273	1.61353165291793	0.641546029087524	1.42223300068305	0	0	0.782408564927373	0	0	0.16349873228288	0.20163386116965	1.13750352374994	1.21412480535285	0.20163386116965	0.650764559116902	0.150559676575381	0.176322772640463	0.176322772640463	0	0.485426827170242	0.516015147003665	0.831877241191673	0	1.37851162325373	0.613531652917927	0.495695162624069	0	2.1407786557828	1.37295209791183	0	4.24107745817504	0.765534746362977	0.286881147788162	0.75702324650746	0.895302621333307	2.70043971814109	1.02147972741045	0.16349873228288	0.344828496997441	0	0.137503523749935	1.23266075679027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM86A"	3.53729606709084	4.86789646399265	2.75060650483559	3.72900887033786	2.90303827011291	3.78972925137577	4.8569856897822	3.62643913669732	2.72246602447109	3.61588707391606	2.39780296186249	4.71699089440494	2.06350294230616	4.85847839042327	2.37573453858316	3.75381844317354	3.08915913191124	2.72027846523333	3.06350294230616	2.77188557851537	3.33628338786443	3.61706334388818	2.60407132366886	2.99276843076892	2.42492208821069	4.45088131527337	2.35895882583233	2.73768676140986	4.54163873443614	1.56071495447448	2.08746284125034	3.0036022366802	5.08363887925071	4.92742242873987	1.40599235967584	2.30742852519225	2.66902676550963	2.66220549965362	2.34198574722862	2.49569516262407	2.6915341649192	2.98367769469807	3.46074256378964	2.6667565918848	2.6507645591169	2.65764000520782	2.5033487351675	2.33913738491959	2.20476675065461	2.59931779369823	2.03562390973072	2.25701061820602	2.34198574722862	2.15380533607904	1.83995958748953	2.31324585178756	1.96347412397489	2.60407132366886	2.13422093976063	2.33628338786443	1.83592407425437	2.76128527336162	1.71369581484336	1.67355642399014	2.0703893278914	2.38681094647222	2.58014548442338	2.39231742277876	2.73335434061383	2.36457243229586	2.57046293102604	1.75274859140713	2.06695024392463	2.12101540096137	2.25398926623079	2.15380533607904	1.93357263826102	2.01435529297707	2.20163386116965	2.72246602447109	2.43829285157915	2.17312743348066	3.27052894238072	2.21101219348551	2.11769504266975	2.94485844580754	2.23878685958712	1.88752527074159	2.20789285164133	2.49569516262407	2.75915583380027	2.6915341649192	2.70043971814109	2.6667565918848	2.0496307677246	2.55826763405574	2.70043971814109	2.62293035092018	2.0036022366802	2.30451104180995	2.17632277264046	1.61353165291793	2.02856915219677	1.81557542886257	2.38956681176273	3.04264433740849	1.93734439215023	2.04614178164472	1.77399632511117	2.01077983875324	2.0496307677246	2.22650852980868	2.58014548442338	1.8073549220576	2.23878685958712	1.70929063572336	2.0496307677246	2.13422093976063	2.41413553298445	2.91838623444635	6.0866139474095	4.41210404467757	3.51853513898218	2.93922657772821	5.16591193893569	3.59454854955035	2.49825086752783	2.08065766334523	3.29278174922785	3.60880924267552	6.06824086131282
"CLLU1OS"	0.0976107966264223	0.669026765509631	0	0	0	0.389566811762726	0.0976107966264223	0	0	0	0	0	0.333423733725192	0.389566811762726	0	0	0.0840642647884746	0.333423733725192	0	0.333423733725192	0.124328135002202	0.678071905112638	0.20163386116965	0.238786859587116	0	0	0.0840642647884746	0.176322772640463	0	0.176322772640463	0.422233000683048	0	0.189033824390017	0	0	0	0.111031312388744	0	0	0	0	0.214124805352847	0	0	0	0	0	0.22650852980868	0	0.344828496997441	0	0.0840642647884746	0	0.111031312388744	0.137503523749935	0	0	0.150559676575381	0	0.321928094887362	0	0.137503523749935	0	0	0	0	0.150559676575381	0	0.111031312388744	0	0	0	0	0.111031312388744	0	0	0.150559676575381	0	0.150559676575381	0.298658315564515	0	0	0	0	0	0	0.27500704749987	0	0.176322772640463	0	0.137503523749935	0	0	0	0	0	0.137503523749935	0	0.137503523749935	0	0	0	0	0	0	0	0	0.263034405833794	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0.37851162325373	0	0	0	0	0.0976107966264223	0
"DLL3"	0.0840642647884746	0	0	0.111031312388744	0.0426443374084937	0.0426443374084937	0.0426443374084937	0.0285691521967709	0.124328135002202	0.250961573533219	0.263034405833794	1.62760683812965	0	0.124328135002202	0.150559676575381	0.27500704749987	0.111031312388744	0	0	0.150559676575381	0.070389327891398	0.111031312388744	0.389566811762726	0.0285691521967709	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0976107966264223	0.464668267003444	1.07724299893246	2.22032995487956	0	0.344828496997441	0.0565835283663675	0.941106310946431	0	0.20163386116965	0	0.189033824390017	0	0	0.137503523749935	0.0285691521967709	0.0426443374084937	0.0976107966264223	0	0.137503523749935	0.0840642647884746	0	0	0.070389327891398	0.0143552929770701	0	0.0285691521967709	0	0.070389327891398	0	0	0.0285691521967709	0.189033824390017	0.070389327891398	0.070389327891398	0	0	0	0.0285691521967709	0	0.0426443374084937	0.0285691521967709	0.0565835283663675	0.189033824390017	0	0	0.0976107966264223	0	0	0	0	0	0.0840642647884746	0.0426443374084937	0	0.389566811762726	0.111031312388744	0.0426443374084937	0	0	0.0426443374084937	0.0976107966264223	0	0	0	0.0426443374084937	0	0	0	0.238786859587116	0.250961573533219	0	0	0	0.0565835283663675	0	0	0.070389327891398	0.0426443374084937	0.150559676575381	0.0426443374084937	0	0.0426443374084937	0.0840642647884746	0	0.0840642647884746	0	0.0840642647884746	0	0	0.070389327891398	0	0.0426443374084937	0	0.526068811667588	0.948600847493356	0.0285691521967709	0.0840642647884746	0.0285691521967709	0.150559676575381	0	0	0.0285691521967709	0
"KCNH7"	0.0285691521967709	0	0	0	0	0.0143552929770701	0.0840642647884746	0	0	0	0.111031312388744	0.31034012061215	0.0840642647884746	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0.0143552929770701	0.545968369105292	0	0	1.31614574229336	2.54596836910529	1.0703893278914	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.0976107966264223	0	0.0285691521967709	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0	0	0	0.0143552929770701	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0.0143552929770701	0.704871964456353	0	0	0	0	0	0.0143552929770701	0	0.941106310946431	0
