"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0543_1306_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0016_3006_T"	"HKB0035_3006_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0132_3006_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0719_3002_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"HKB0008_3006_T"	"HKB0033_3006_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0070_3002_T"	"HKB0089_3001_T"	"HKB0120_3000_T"	"HKB0137_3002_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0209_3004_T"	"HKB0222_3006_T"	"HKB0227_3006_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0722_3002_T"	"BC_HKB0882_1555_T"	"BC_HKB2116_1671_T"	"HKB0007_3005_T"	"HKB0036_3006_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0121_3006_T"	"HKB0134_3006_T"	"HKB0710_3000_T"	"HKB0718_3000_T"
"FUT7"	0.713695814843359	1.0496307677246	2.47508488294878	0	1.0703893278914	1.76977173924945	1.47508488294878	1.81557542886257	3.05658352836637	3.04788732939655	2.22958792274065	2.790772037862	1.09085343045111	0.298658315564515	0.613531652917927	2.72027846523333	1.1243281350022	0.263034405833794	1.13093086982645	1.19534759832222	0.613531652917927	1.01435529297707	0.831877241191673	0.855989697308481	0.748461233004036	0.250961573533219	0.622930350920177	1.77399632511117	0.584962500721156	0.748461233004036	0.475084882948783	0.887525270741587	1.11103131238874	0.575312330687437	0.722466024471091	1.78240856492737	1.57531233068744	0.464668267003444	2.16349873228288	0.839959587489532	0.613531652917927	0.956056652412403	0.485426827170242	0.137503523749935	0.495695162624069	0.933572638261024	0.298658315564515	0.250961573533219	0.863938450423971	0.713695814843359	0.286881147788162	0.613531652917927	0.31034012061215	0.411426245726465	0.356143810225275	0.189033824390017	0.687060688339892	0.641546029087524	0.454175893185802	0.263034405833794	0	2.26603689399532	0.903038270112912	0.575312330687437	1.37851162325373	0.422233000683048	0.641546029087524	0.748461233004036	1.06350294230616	0.687060688339892	1.29865831556452	0.505890929729957	0.782408564927373	2.44890095114513	0.748461233004036
"TIMD4"	3.43429461795993	1.0496307677246	4.63401235640212	0	0	3.53605290024021	2.20163386116965	2.83390207666916	0	0.871843648509318	0	3.97636363573276	0	0.948600847493356	0.367371065648529	3.34056226902641	0.565597175854225	0.963474123974886	2.51601514700366	1.81966818349646	0.863938450423971	1.58014548442338	1.16349873228288	0.594548549550354	1.30451104180995	0.722466024471091	1.38956681176273	1.01435529297707	1.26903314645524	1.20163386116965	0.713695814843359	1.23878685958712	1.02147972741045	0.871843648509318	1.50589092972996	2.24184018356467	1.87970576628229	0.411426245726465	1.0703893278914	0.250961573533219	1.35049724708413	5.0746766862945	0.485426827170242	0.111031312388744	1.65992455840238	0.389566811762726	0.505890929729957	0.344828496997441	0.565597175854225	0.807354922057604	0.53605290024021	0.250961573533219	1.0071955014042	0.137503523749935	0.485426827170242	0.176322772640463	1.53605290024021	0.238786859587116	0.16349873228288	1.20789285164133	0	0	1.66902676550963	0.650764559116902	0.111031312388744	0.286881147788162	0.526068811667588	0.150559676575381	0.214124805352847	0.565597175854225	0.485426827170242	0.739848102699327	0.31034012061215	0.526068811667588	0.918386234446348
"CST7"	4.81301154860562	4.04788732939655	5.74119729857143	4.3327079336406	1.39506279951758	3.0071955014042	3.30012372456901	3.53231695933277	0	5.26153081524341	4.90544717873885	4.38887833881199	2.611172380044	3.18903382439002	3.29572302453997	5.34978987024187	4.17871464117544	3.07724299893246	4.42492208821069	3.51601514700366	3.84096670448742	3.58496250072116	2.99457972421575	2.8011586560937	3.90785207184596	2.89530262133331	3.22958792274065	4.85648777949568	4.53106949272595	3.87282875953489	3.59931779369823	4.36317107711924	3.55213110825378	3.34340782229781	3.58014548442338	4.30669970727279	4.94063660720115	2.6507645591169	5.68846014042449	2.31034012061215	4.4937754084607	3.99004721957379	3.09592441999854	2.30742852519225	2.114367024952	2.46205231879643	1.40053792958373	2.85996954822103	3.57410150808939	3.18269229751619	3.4905701304462	2.27202318906105	1.71808758396052	2.79285535236249	2.55336050333533	2.24184018356467	2.22650852980868	2.72900887033786	2.08406426478847	3.01077983875324	3.49569516262407	3.88166461932035	3.46988597627446	2.06004738366994	3.46727948045998	3	2.52606881166759	3.48542682717024	3.61470984411521	3.76977173924945	4.06953032516231	2.83995958748953	3.36597242759338	3.73335434061383	3.4931349223055
"FCRL6"	4.32984117653063	3.23266075679027	6.71121955689433	3.0703893278914	3.64616265715789	4.87184364850932	6.21315283533637	4.9159988517389	5.28132732965948	5.41987593042219	4.03386345186628	5.7636771418966	4.86245139132558	0.659924558402378	0.641546029087524	2.47508488294878	1.83187724119167	0.839959587489532	1.6959938131099	0.632268215499513	1.32768736417605	1.25096157353322	0.855989697308481	1.13093086982645	1.81557542886257	0.505890929729957	0.495695162624069	2.03913839390696	1.38404980679516	1.29278174922785	1.11769504266975	1.32768736417605	1.4541758931858	0.839959587489532	1.0496307677246	1.25096157353322	3.08915913191124	1.24488705912353	3.74416109557041	1.22650852980868	2.04264433740849	3.73226919950145	0.526068811667588	0.516015147003665	0.669026765509631	0.31034012061215	0.454175893185802	0.411426245726465	1.48542682717024	0.659924558402378	0.641546029087524	0.400537929583729	0.475084882948783	0.84799690655495	0.622930350920177	0.773996325111173	0.526068811667588	0.422233000683048	0.594548549550354	0.516015147003665	3.96901230751632	4.69988472869748	1.04264433740849	0.55581615506164	1.11769504266975	0.669026765509631	0.807354922057604	1.89917563048051	0.807354922057604	0.863938450423971	0.831877241191673	1.09085343045111	0.970853654340484	0.941106310946431	1.28688114778816
"WIPF1"	3.81966818349646	5.67722632823532	6.4715126480455	4.34340782229781	4.88215391728701	5.39403389536778	5.30158764660319	4.80322703643493	6.13668357769724	6.7062542535732	5.09169983413681	5.73281187208294	4.87381319835909	4.22265002245148	3.7311832415722	6.15380533607904	4.41616416473313	4.58135124716878	5.31831684133498	4.74685018309805	5.00943675560809	4.01881218574282	4.50398470389761	4.13996056954546	4.49761236561836	3.47248777146274	4.50716034911752	5.9986468390058	5.52418907844937	5.1168637576909	4.62643913669732	4.98367769469807	4.85947266685194	4.40190347160796	3.80219321694183	4.71259578044703	5.76181714250714	4.00090140274153	6.12350066435096	4.31179371775365	4.93781516880342	5.55213110825378	4.71918344048179	4.29278174922785	4.70818723602071	4.45746296464855	3.8094144442359	3.96439863220318	5.17312743348066	4.1101961777542	4.44228003525258	4.1554254317472	4.06781078378962	4.56315813040281	4.79545527204412	3.7158933705476	3.89141918684608	4.68425770505893	3.99186193055632	3.81966818349646	6.34020617991171	4.53729606709084	4.43762724831895	3.93828579188405	4.44161626940656	4.11769504266975	4.16912328147676	4.61588707391606	4.60169651648096	4.99729240763651	4.39711840904258	3.27649666564036	4.27500704749987	4.59215800212536	4.09085343045111
"TMEM155"	0	0	0.516015147003665	0	0	0	0	0	0	1.32768736417605	0	2.39506279951758	0	0	0.250961573533219	0.411426245726465	0.22650852980868	0.214124805352847	0.0285691521967709	0.137503523749935	0.150559676575381	0.16349873228288	0.0976107966264223	0.070389327891398	0.22650852980868	0.176322772640463	0.150559676575381	0.214124805352847	0.0285691521967709	0.0840642647884745	0.367371065648529	0.0285691521967709	0.0840642647884745	0.137503523749935	0.53605290024021	0.150559676575381	0.53605290024021	0.286881147788162	1.37851162325373	0	0.16349873228288	0	0.124328135002202	0.124328135002202	0	0.238786859587116	0.137503523749935	0.0143552929770701	0.0285691521967709	0.070389327891398	0.0426443374084937	0.150559676575381	0.070389327891398	0.176322772640463	0.0565835283663675	0.0426443374084937	0	0.411426245726465	0.22650852980868	0.16349873228288	0	0	0.124328135002202	0.111031312388744	0.238786859587116	0.0285691521967709	0.16349873228288	0.22650852980868	0.214124805352847	0.344828496997441	0.176322772640463	0.0565835283663675	0.238786859587116	0.176322772640463	0.356143810225275
"TMEM244"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DOCK10"	2.07724299893246	2.48026512205446	3.11769504266975	2.22958792274065	2.41413553298445	3.10265813136374	3.65535182861255	2.84599177066457	2.42223300068305	3.22496636500027	2.98550043030489	3.31179371775365	2.21412480535285	3.65878273401283	3.90785207184596	5.68004299262257	3.71918344048179	3.59931779369823	4.762880292917	4.0232553523003	4.4093909361377	3.22342254993494	3.91073266190291	3.80426011563474	4.43429461795993	2.56559717585422	3.99729240763651	4.89336221076387	4.43629511983936	4.08065766334523	3.74953426766926	4.09423606984577	4.28983446517751	4.10936055940423	3.47638168756724	4.37503943134692	5.01301553583926	3.78868571061353	5.57773093149008	3.90400231628369	4.92647391125607	3.33342373372519	3.84599177066457	3.44493204894218	4.05137210172103	4.33127526714661	3.98913900736823	3.34766565630097	4.33342373372519	3.60762622084549	3.39369076418745	4.29719141656586	3.53480866123175	3.99095486039699	3.80838505065609	3.4905701304462	3.8569856897822	4.61294219630467	3.4867143730307	3.47248777146274	2.61823865559545	2.92219784839637	4.03562390973072	3.15055967657538	3.61235249875266	3.4931349223055	3.09085343045111	3.61470984411521	3.66220549965362	3.4944156103975	3.60407132366886	2.83390207666916	3.5837597536395	4.92124588858559	4.05050169744673
"SIGLEC8"	0	1.60880924267552	2.05311133645956	1.70929063572336	0	1.11769504266975	0	1.54101915313356	0	1.83995958748953	2.4541758931858	2.26303440583379	0.545968369105292	2.54101915313356	1.95977015521147	2.63923216324928	2.6959938131099	1.77820857639809	2.06695024392463	2.98185265328974	1.68257329734758	1.76553474636298	2.70265754339091	2.114367024952	0.970853654340484	1.26903314645524	2.21723071622067	3.50462039240355	1.33342373372519	2.75060650483559	1.54596836910529	1.56559717585423	1.88752527074159	1.76128527336162	2.39231742277876	1.40599235967584	3.0686708106651	1.63226821549951	2.88362081628567	2.06695024392463	2.51601514700366	1.96347412397489	3.25096157353322	1.87970576628229	0.799087306074004	2.60644222813161	1.99638874644762	4.45680614923047	1.59931779369823	2.93922657772821	1.03562390973072	0.790772037862	1.50589092972996	2.33628338786443	2.54101915313356	2.46466826700344	2.72900887033786	2.60644222813161	3.00898878322725	2.799087306074	2.1243281350022	2.43562859405209	2.57288966842058	0.575312330687437	2.63226821549951	1.56071495447448	1.26903314645524	2.06350294230616	2.48284828306847	1.97452931248388	0.895302621333307	1.18269229751619	0.604071323668861	3.01970191444255	2.16671544496642
"IL10RA"	2.52857131887076	3.26303440583379	4.83895176695194	2.52857131887076	2.37851162325373	4.00270252037982	3.44625622988956	2.08406426478847	4.39643353125099	5.52387555132852	2.6507645591169	3.82476785314329	2	3.74200621086674	3.36597242759338	6.00966068964671	4.23035674505615	4.0496307677246	5.2460279805281	4.53667461756976	4.77557736093065	3.9174317553901	4.10768786931437	4.28021399581062	3.83592407425437	3.41142624572647	4.29939120612683	6.08065766334523	5.05484847699562	4.55704241526372	4.03121873061072	5.01122725542325	4.99186193055632	4.43429461795993	3.81762325751143	5.00405188450708	5.72710360352266	3.44360665147561	5.88093036107688	3.87381319835909	4.95745033634712	4.29130885982897	4.1554254317472	3.83491342970104	5.1139504824225	4.44956137461324	3.80632405739003	3.95046841415012	4.74631276642546	4.18428029441938	4.43496176018725	3.73768676140986	3.70043971814109	3.93828579188405	3.5981269599196	3.27500704749987	3.78659636189081	4.05137210172103	3.02502879449152	3.42492208821069	2.13093086982645	2.93545974780529	4.16027483140859	3.32481060342048	4.2861418728343	3.96532254836725	3.86987140617771	4.16671544496642	4.24792751344359	3.92694824794977	3.98823022306046	3.24792751344359	4.35543919724869	4.84348142543246	4.3819754785573
"IKZF1"	2.21412480535285	3.4276061727819	4.71918344048179	2.4594316186373	3.22032995487956	3.60644222813161	3.80012335282653	3.55826763405574	3.21412480535285	4.77557736093065	3.26753579806873	4.43562859405209	2.57046293102604	3.12763327972587	2.72246602447109	5.93002764088174	3.54473265593262	3.36176835941915	4.18745105402733	3.78031009904338	4.10433665981474	3.37851162325373	3.17632277264046	3.27052894238072	3.70487196445635	2.6507645591169	3.51475349843975	4.82476785314329	4.06781078378962	3.87381319835909	3.35895882583233	4.09000652990382	4.00180224263399	3.38404980679516	3.80529245560071	3.97361127551947	4.99140846676479	2.88166461932035	6.07424852334703	2.96716860753263	4.10601323762212	3.45285896471381	3.24336442569366	2.27500704749987	2.95046841415012	3.21567859660793	2.63459326844576	2.9560566524124	3.68257329734758	2.75915583380027	3.19219416528334	2.92409988564074	2.56803210477128	2.97085365434048	2.58496250072116	2.68929916053589	2.82781902461732	2.94673086014031	2.28983446517751	2.36176835941915	2.12101540096137	2.62527048937469	2.96901230751632	1.89141918684608	3.34766565630097	2.69821847822441	2.56315813040281	3.65992455840238	3.43429461795993	3.08236196955747	3.28392177230762	2.31034012061215	3.31614574229336	3.84197311892718	3.22804904788446
"CCR5"	2.84599177066457	3.4594316186373	5.5090623863619	3.62293035092018	1.71369581484336	4.31976242766925	4.53543091487128	3.37851162325373	4.60880924267552	5.90953311494689	4.07638806851284	4.35402893805439	3.46858331700683	2.40599235967584	1.77399632511117	4.0496307677246	2.74631276642546	2.25096157353322	2.96716860753263	3.14730669878029	2.75915583380027	2.12763327972587	2.33342373372519	1.97452931248388	2.32768736417605	1.53106949272595	2.6667565918848	4.36946648365072	3.48284828306847	3.29130885982897	2.72246602447109	3.16027483140859	2.76128527336162	2.60169651648096	2.6915341649192	3.10433665981474	3.7158933705476	2.10097764772482	4.22342254993494	1.86789646399265	3.17472598770613	3.74416109557041	2.43562859405209	1.48542682717024	2.47508488294878	2.62760683812965	2.33913738491959	2.11103131238874	2.72683121703249	2.16992500144231	2.22958792274065	2.23878685958712	2.16992500144231	1.9560566524124	1.43295940727611	2.02502879449152	2.22650852980868	2.35614381022528	2.22958792274065	1.86789646399265	3.45549162062847	3.45680614923047	2.45154083301783	2.06695024392463	2.91647664443772	2.34198574722862	2.0703893278914	2.51349074558812	3.14404636961671	2.46205231879643	2.74631276642546	1.80322703643493	2.48284828306847	3.54596836910529	2.74200621086674
"SLAMF7"	3.49697358099828	2.38404980679516	5.3684191550814	3.83390207666916	2.38404980679516	3.87872534148011	3.86393845042397	4.13750352374993	4.01435529297707	5.16027483140859	4.6915341649192	5.29572302453997	2.96347412397489	2.63459326844576	2.38681094647222	6.28798935040895	3.74631276642546	2.27798474729977	3.36176835941915	3.87479696589867	3.38128337250378	3.54843662469604	4.32553033156756	3.01077983875324	3.25550073314839	2.95419631038688	2.70265754339091	6.40105015932136	3.51853513898218	4.05398016818765	3.83693401132109	3.30888505741176	3.6959938131099	2.84599177066457	3.67016051412663	5.96416756068177	5.00809242094872	2.69821847822441	5.23534412817267	3.28835856219366	4.43362716708478	3.54843662469604	2.70929063572336	1.70487196445635	2.10097764772482	2.16349873228288	1.799087306074	3.05137210172103	2.80322703643493	3.37712374912949	2.3305584000308	2.46727948045998	2.6667565918848	2.33913738491959	2.17951105027151	2.0496307677246	1.9297909977186	2.41683974191283	3.0408924306469	2.95046841415012	4.42155994490182	4.82323984413102	4.34837407519116	2.4931349223055	4.89190518821193	3.9560566524124	3.37989816352469	5.23150921086705	5.05441438791731	4.29792505250381	4.10768786931437	2.47508488294878	4.07638806851284	4.67185946824748	4.28318097894557
"LAIR1"	2.12763327972587	2.91456452349394	4.92267359284945	3.33771109212829	1.75274859140713	4.34908214639109	3.05137210172103	3.16188768237689	4.19770815795585	4.13996056954546	2.88166461932035	4.66959375118833	2.87184364850932	3.94579495674006	3.36737106564853	5.47800105583793	3.88849973551412	3.96347412397489	4.24792751344359	4.53294028837287	4.29865831556452	3.17472598770613	4.27351588970212	3.81762325751143	3.72027846523333	3.14241343787374	4.24868662687383	5.82043428407604	4.46793154602629	4.29865831556452	3.66789212523023	4.72846476509253	4.20163386116965	4.18507363787676	3.54349588342577	4.74792441623844	5.31723170022261	3.08236196955747	5.08788710093312	3.55458885167764	4.41142624572646	4.60229058486114	4.12515513132229	3.95698592461258	5.43862553808838	4.12763327972587	4.20398416585599	4.57531233068744	5.20554891117303	4.35755200461808	4.92884403671257	4.27649666564036	3.94579495674006	4.57591736111815	4.32481060342048	3.67016051412663	3.94766615679601	5.30779279612989	3.80632405739003	3.8073549220576	2.82171021503467	2.8073549220576	4.41818994794577	3.33199177823206	4.39985467357243	4.78240856492737	4.10013667128545	4.07382023329167	4.8094144442359	4.11353381959191	4.4535175792155	3.45549162062847	4.41751500288509	5.10894256866079	4.4594316186373
"CMKLR1"	1.81966818349646	3.47767732756531	4.52293456094346	1.93357263826102	1.97452931248388	3.24640808724638	3.17152710603881	2.27798474729977	4.64673869830785	4.62293035092018	2.53106949272595	3.87479696589867	2.72027846523333	2.62293035092018	1.85598969730848	4.26753579806874	2.43028527297778	3.12763327972587	3.4541758931858	3.15055967657538	2.79285535236249	2.4931349223055	2.75488750216347	2.24792751344359	2.58496250072116	1.88362081628567	3.55336050333533	4.45220004940622	3.5765221379205	3.03386345186628	2.46205231879643	3.55704241526372	2.96347412397489	3.04788732939655	2.47767732756531	3.64731450954714	3.83794324189103	2.43829285157915	4.0496307677246	3.31324585178756	3.43295940727611	4.93215568443206	2.23266075679027	3.17632277264046	3.09929520433778	2.24792751344359	2.35614381022528	3.36176835941915	3.84197311892718	2.88362081628567	3.36876834909033	2.64846544302731	3.25701061820602	3.24792751344359	2.54596836910529	2.42223300068305	1.90689059560852	3.1554254317472	2.31034012061215	2.06350294230616	1.85598969730848	1.73552217729654	2.6915341649192	2.34198574722862	2.9560566524124	2.78031009904338	2.62993940943954	3	3.01613970265525	2.77610398807316	3.29865831556452	1.97085365434048	2.93168305705981	3.57531233068744	2.99638874644762
"C1QC"	6.47183776242229	7.8710427502062	9.49065034924802	6.50477927077394	5.38543103719352	8.30469355747101	7.38775886906104	6.97303720562177	10.5662633850586	10.7228160678013	6.77636722957392	8.86232740051799	7.45647762935182	6.81839044446963	6.68313498512609	7.88037942204959	7.30578816681099	6.69460165335612	7.51435900688911	7.24431625989121	6.55550942708326	6.49968646445849	7.42181237761791	6.67835365397417	5.77925972037238	5.66192057913509	6.67933934190341	9.04529552209999	7.54635431251224	8.06156020910797	6.45285896471381	7.40981519582048	6.90773192235259	6.80567939272007	6.06263982828646	7.16309613843601	8.21033041353789	5.13955135239879	7.42231711058197	7.05495697886014	7.26781666929339	9.07855113009052	6.98720715597523	6.85760783608573	7.6202931499486	6.98219502445954	7.53861575916786	7.20584211207657	7.65549494602162	7.41447383643093	7.46882765523095	6.99808264712465	6.77768271707355	6.96647661213641	7.29810840321142	6.27407525450688	7.63052196347164	7.43036891474613	7.03924808370293	6.92065059456398	6.9159988517389	7.92736316466358	7.11259588801209	6.73525137578642	7.33592624092836	7.54504168346746	6.78437310843037	6.95501050521529	7.61640181004049	7.44269473387882	8.05539090473479	6.54117407340656	7.32597997939444	8.64335115812472	7.13175409098481
"FCGR3A"	2.21723071622067	4.13750352374993	6.84523912563878	6.06630450200819	4.28466218548316	4.81915722367497	6.12350066435096	5.21256933885081	4.95279947789994	6.51112010085101	4.90110824301451	7.29388543030237	5.59991284218713	5.94157586181824	4.05484847699562	5.27314285930808	5.70182625841205	4.59036248846375	5.77584069853125	6.65420637794429	4.8293421939028	4.13996056954546	6.26077843189343	5.43095427138573	3.4235781709818	4.31759350462347	5.48026512205446	7.79220463969037	4.36317107711924	6.54751152364422	5.62117275268344	5.56711948795167	5.6085135781513	5.85798099512757	4.89820835250872	6.63270444844369	6.69585465757173	4.89287670006069	5.58706489836317	5.5341861390901	5.51633038682594	7.46630082917934	6.60762622084549	5.85524225145415	6.55995061271308	6.53262865751717	6.10265813136374	5.27426166125705	5.34447345945636	6.44045394382303	6.41278152533848	4.75114232472695	5.91073266190291	5.9525665409428	6.67905778549329	5.89990066360117	6.06673502873203	7.62234472272424	7.10223819393074	6.13051908302734	6.25833047261243	6.67609812091222	6.31233843931605	5.7457751494858	6.83086375675176	7.25748213340481	5.94462422305503	5.96023367169445	6.45154083301783	6.39797404932677	6.14547367031771	5.30048984436311	6.55979769575487	7.76473892302338	6.66902676550963
"SRGN"	3.65306001710456	4.96162332828694	5.87110437355546	4.7311832415722	3.89820835250872	4.27127625917593	3.86789646399265	4.55826763405574	1.98913900736823	5.37469175209693	4.30085587126876	5.75835648293992	4.15299460549244	5.67919857056692	5.456149034648	8.33940465790782	6.22091032164872	6.28946563095822	7.06058786059564	6.14180061165247	6.91444493174679	6.13010717865883	6.44972643325318	6.19967234483636	6.55995061271308	6.04766925139131	6.4535175792155	8.04433947078401	7.23438635409455	6.53558643635484	6.02369891726641	6.62102618946485	7.51609396341718	6.45828356363597	6.11353381959191	8.18269229751619	7.30724635522662	6.13750352374993	7.98025384598826	6.33002051583608	7.02801654367855	5.47021145739054	6.75835648293992	5.65449282588346	7.02735313393009	6.50811168119346	6.51475349843975	5.21839371107679	7.37790459260214	6.17292748960384	6.98891186495402	6.00157708538953	5.85099939471647	6.00472609358901	5.22881869049588	5.83769100042856	6.15015345524625	7.4890451251148	5.74792441623844	5.6055535954944	3.69932952567316	4.3305584000308	5.9560566524124	5.95140129167431	6.10747864662662	6.42374622911477	5.75355105460065	6.54241283706827	6.50858711208948	5.82603995889619	6.61161503769234	6.00652244562298	6.90544717873885	7.37781785308364	6.59395128394841
"HAVCR2"	0	3.18428029441938	3.50716034911752	1.15055967657538	1.9560566524124	2.87578006306849	3.31034012061215	2.29865831556452	0	3.78555055173926	1.76977173924945	2.84398384404833	1.96347412397489	4.13832300405648	3.13750352374994	5.22380865860602	3.95791459863299	3.45154083301783	4.25776496857139	4.51853513898218	3.72465027173297	3.11103131238874	4.38543103719352	3.98458935036246	3.10936055940423	2.98185265328974	3.78031009904338	5.59365255839793	3.86096279785812	4.48413813120167	3.57893871309339	4.10265813136374	4.35402893805439	3.88752527074159	3.5765221379205	4.9500017490835	4.85099939471647	2.99819550315325	4.95512678126137	4.02591469875079	4.15946772926677	4.56315813040281	4.51475349843975	4.24792751344359	5.21878116778407	4.62643913669732	4.06091204958787	4.41278152533848	4.55458885167764	4.13996056954546	4.65133876610593	4.33199177823206	3.77294133783134	4.27500704749987	4.34269695998193	4.25776496857139	4.06091204958787	5.48800077083407	4.2349610948395	4.02856915219677	1.28688114778816	1.37295209791183	4.01256867350306	3.53356334821451	4.1243281350022	4.08576455377831	3.7311832415722	4.07809742302666	4.51790555352995	3.78764141448333	4.44493204894218	3.56924802986718	4.13832300405648	5.41683974191283	4.59693514238723
"FCGR1A"	3.18745105402733	1.48026512205446	3.12763327972587	4.42559357765306	2.84197311892718	2.21412480535285	4.09085343045111	0.722466024471091	3.72465027173297	4.95745033634712	4.51853513898218	3.69821847822441	6.05093696522523	4.11603199344711	3.17312743348066	4.66220549965362	4.57046293102604	3.01435529297707	3.1554254317472	4.55151601762801	2.83995958748953	2.55581615506164	4.23878685958712	3.38681094647222	1.32768736417605	2.1243281350022	3.63575439127776	6.21334728173344	3.06350294230616	4.72246602447109	2.78868571061353	2.98913900736823	3.74416109557041	3.64616265715789	3.08746284125034	4.91408609701272	5.03033607837096	2.79493566280354	4.45811948117451	3.75488750216347	4.33699741660501	3.48155728070859	4.30158764660319	3.67919857056692	4.89917563048051	3.66220549965362	4.01970191444255	4.24488705912353	3.69932952567316	4.22727899446832	3.91456452349394	3.04614178164472	3.57410150808939	3.98458935036246	4.46008724011683	4.00450139223494	4.10349763970334	5.71287086768991	4.37155886261196	4.2364926183813	4.44360665147561	5.07124781946144	4.12598165385472	3.66789212523023	4.80064109732908	4.82476785314329	4.16510798514454	3.97269265400426	4.21179097625254	4.62058641045188	4.75167794568758	3.68594014844598	4.48542682717024	5.999774561287	4.834407841807
"FCER1G"	3.02147972741045	5.9371089462026	5.48123434952853	5.15380533607904	2.77820857639809	4.39163026151743	5.70735913208088	4.34056226902641	0	4.65935375917005	4.70929063572336	5.24716800037477	4.52418907844937	5.62527048937469	4.53791724903408	6.93734439215023	5.79025073883523	5.01122725542325	5.87725345387661	6.04548665635946	5.3215673760354	4.34766565630097	5.95698592461258	5.75755668893945	5.28651155766423	4.77399632511117	5.30524096595448	8.15350136549655	6.77109325169954	6.41886457739032	5.57531233068744	6.07553263116736	5.61706334388818	6.16932375323987	5.08576455377831	6.86974805146507	6.67835365397417	5.02059109477325	6.36754580010534	5.13463167144765	6.24621804640558	6.3371758685863	6.22458056608344	5.87700799321402	7.40284153255129	6.56696732900612	6.3271484082987	6.00966068964671	6.48220292629596	5.91623776786777	6.11165734626313	6.66434061183981	6.05463144878297	5.91217080294995	5.68032435684402	6.31994302415705	6.23840473932508	7.64947175718163	6.10622267291912	6.083000565676	4.50016467949217	5.27612440527424	5.90640961709402	5.32445060465607	6.02147972741045	6.33503298658685	5.91408609701272	5.77768271707355	6.12391445900198	6.01658546043445	6.77267747042486	5.4643415327611	6.57908961472428	7.01803322276456	6.67341508722384
"TNFSF18"	0	0	0	0	0	1.50589092972996	0	0	0	0	0	0	0	0.333423733725192	0.871843648509318	1.46988597627446	0.6959938131099	0.903038270112912	0.748461233004036	0.739848102699327	0.545968369105292	0.411426245726465	0.31034012061215	0.298658315564515	0.565597175854225	0.678071905112638	1.28095631383106	0.918386234446348	2.94860084749336	0.0976107966264223	0.526068811667588	1.61353165291793	1.03562390973072	2.1243281350022	0.485426827170242	1.26303440583379	1.22032995487956	0.879705766282288	1.59454854955035	0.389566811762726	1.97819562968165	0	1.37851162325373	0.411426245726465	0.298658315564515	0.641546029087524	1.09761079662642	0.495695162624069	1.16349873228288	0.526068811667588	0.454175893185802	0.632268215499513	0.704871964456353	0.16349873228288	0.613531652917927	2.02856915219677	0.454175893185802	0.286881147788162	0.286881147788162	0.189033824390017	0	0	0.333423733725192	0.565597175854225	1.0071955014042	0.815575428862573	0.070389327891398	0.27500704749987	0.678071905112638	0.150559676575381	0.545968369105292	0.545968369105292	0.250961573533219	0.722466024471091	0.807354922057604
