"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0044_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3000_T"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0227_3000_N"	"HKB0538_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0651_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0064_3004_T"	"HKB0127_3000_N"	"HKB0006_3006_T"	"HKB0033_3006_T"	"HKB0078_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0102_3006_T"	"HKB0141_3000_N"	"HKB0141_3006_T"	"HKB0158_3006_T"	"HKB0179_3006_T"	"HKB0191_3001_T"	"HKB0222_3006_T"	"HKB0225_3000_N"	"HKB0226_3001_T"	"HKB0230_3006_T"	"HKB0233_3000_N"	"HKB0552_3000_T"	"HKB0562_3000_N"	"HKB0585_3000_T"	"HKB0713_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0161_3001_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0648_3000_N"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0221_3001_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0719_3002_T"	"HKB0737_3000_T"	"HKB0143_3006_T"	"HKB0226_3000_N"	"HKB0672_3000_N"
"P2RY4"	0.22650852980868	0.22650852980868	0.545968369105292	0.238786859587116	0.214124805352847	0.432959407276106	0.475084882948783	0.20163386116965	0.400537929583729	0.871843648509318	0.575312330687437	0.0976107966264223	0.333423733725192	0.411426245726465	0.124328135002202	0.31034012061215	0.22650852980868	0.565597175854225	0.411426245726465	0.176322772640463	0.263034405833794	0.286881147788162	0.344828496997441	0.124328135002202	0.333423733725192	0.464668267003444	0.37851162325373	0.0565835283663675	0.286881147788162	0.0840642647884746	0.0426443374084937	0.584962500721156	0.263034405833794	0.286881147788162	0.75702324650746	0.678071905112638	0.516015147003665	0.16349873228288	0.400537929583729	0.16349873228288	0.321928094887362	0.37851162325373	0.831877241191673	0.137503523749935	0.16349873228288	0.0976107966264223	0.37851162325373	0.367371065648529	0.400537929583729	0.356143810225275	0.855989697308481	0.545968369105292	0.495695162624069	0.622930350920177	0.150559676575381	0.632268215499513	0.0565835283663675	0.516015147003665	0.622930350920177	0.150559676575381	0.37851162325373	0.713695814843359	0.584962500721156	0.27500704749987	0.0976107966264223	0.176322772640463	0.475084882948783	0.0840642647884746	0.263034405833794	0.176322772640463	0.0840642647884746	0.0565835283663675	0.0426443374084937	0.485426827170242	0.137503523749935	0.632268215499513	0.250961573533219	0.0426443374084937	0.613531652917927	0.238786859587116	0.985500430304885	0	0.389566811762726	0.238786859587116	0.505890929729957	0.356143810225275	0.176322772640463	0.16349873228288	0.263034405833794	0.321928094887362	0.411426245726465	0.124328135002202	0.0840642647884746	1.18903382439002	0.189033824390017	0.454175893185802	0.464668267003444	0.604071323668861	0.263034405833794	0.31034012061215	0.176322772640463	0.286881147788162	0.659924558402378	0	0.137503523749935	0.189033824390017	0.16349873228288	0.27500704749987	0.238786859587116	0.411426245726465	0.0426443374084937	0.807354922057604	0.0565835283663675	0.475084882948783	0	0.321928094887362	0.214124805352847	0.176322772640463	0.176322772640463	0.111031312388744	0.454175893185802	1.25701061820602	0.150559676575381	0.454175893185802	0.495695162624069	0.321928094887362	0.150559676575381	0.356143810225275	4.42827641439251	0.16349873228288	0.20163386116965	0.27500704749987	0.0426443374084937	0.124328135002202	0.411426245726465	0.20163386116965	0	0.176322772640463	0.0840642647884746	0.495695162624069	3.19692173382033	0.333423733725192	0.0565835283663675	0
"TTC36"	2.24792751344359	2.15055967657538	3.0232553523003	2.85199883711245	1.70487196445635	1.56559717585423	2.47767732756531	5.2585189247113	3.09254574154357	3.24184018356467	2.27202318906105	0.782408564927373	3.95698592461258	1.43829285157915	2.47248777146274	1.60407132366886	2	4.40190347160796	3.33342373372519	1.66902676550963	1.47508488294878	2.12101540096137	1.73984810269933	4.39848719001897	1.55581615506164	1.42223300068305	2.67129337248158	2.77610398807316	2.26303440583379	2.35614381022528	2.59931779369823	3.12598165385472	0.298658315564515	1.13093086982645	2.6915341649192	2.8011586560937	3.08065766334523	1.85598969730848	3.03913839390696	2.4594316186373	2.94673086014031	1.98913900736823	2.35049724708413	3.82984955984469	2.54596836910529	4.01970191444255	2.41413553298445	3.80426011563474	2.39780296186249	1.16349873228288	2.16349873228288	1.04264433740849	1.4541758931858	2.48542682717024	1.65992455840238	1.55581615506164	1.70929063572336	2.4032677223393	1.34482849699744	0.773996325111173	2.82171021503467	1.55581615506164	2.01077983875324	2.77399632511117	1.82781902461732	0.464668267003444	0.790772037862	1.91073266190291	1.58014548442338	1.72246602447109	1.60407132366886	1.92219784839637	2.66220549965362	1.71808758396052	2.92789645372882	2.06004738366994	2.13750352374994	3.03386345186628	2.67129337248158	0.6959938131099	3.4541758931858	2.72246602447109	2.88947354253111	0.722466024471091	3.94110631094643	2.611172380044	3.30742852519225	3.17312743348066	4.33913738491959	3.20945336562895	3.60050764534579	3.9297909977186	4.67750824226472	0.516015147003665	2.12763327972587	2.88166461932035	3.1906148602095	2.76977173924945	2.83390207666916	4.69041709553247	4.02591469875079	6.34978987024187	2.114367024952	6.64255717959562	1.16349873228288	2.89336221076387	4.13750352374993	3.32337006906127	0.941106310946431	3.38128337250378	2.49569516262407	4.20320115631661	1.0496307677246	2.59931779369823	3.09592441999854	4.04788732939655	2.56559717585422	3.13257684267001	4.21645486514476	3.67355642399014	2.25701061820602	3.68144926531496	1.6959938131099	2.1407786557828	3.57893871309339	1.99638874644762	3.44757919654888	5.07081863753328	0.356143810225275	1.65535182861255	2.90496571868403	2.6915341649192	0.250961573533219	3.29425313644451	5.01122725542325	2.61588707391606	3.12267271882414	0.7311832415722	3.81762325751143	4.50016467949217	1.58976348698498	2.66220549965362	2.11769504266975	1.76553474636298
"SEZ6L"	0.16349873228288	1.54101915313356	0.137503523749935	0.400537929583729	0.37851162325373	0.37851162325373	0.7311832415722	0.594548549550354	0.250961573533219	0.333423733725192	0.704871964456353	0.443606651475615	0.516015147003665	0.263034405833794	0.0285691521967709	1.05658352836637	0.298658315564515	1.44360665147561	0.0976107966264223	0.495695162624069	0.286881147788162	0.27500704749987	0.124328135002202	0.238786859587116	0.963474123974886	0.37851162325373	0.622930350920177	0.22650852980868	0.189033824390017	0.070389327891398	0.20163386116965	0.526068811667588	0.189033824390017	0.111031312388744	0.389566811762726	0.422233000683048	0.176322772640463	2.68929916053589	0.111031312388744	0.0840642647884746	0.37851162325373	0.422233000683048	0.321928094887362	0.0840642647884746	0.298658315564515	0.137503523749935	0.298658315564515	1.48542682717024	0.0976107966264223	0.176322772640463	0.20163386116965	0.333423733725192	0.464668267003444	0.37851162325373	0.545968369105292	0.545968369105292	0.584962500721156	0.389566811762726	0.7311832415722	0.238786859587116	0.678071905112638	0.545968369105292	0.150559676575381	0.367371065648529	0.111031312388744	0.0840642647884746	0.545968369105292	0.464668267003444	0.20163386116965	0.238786859587116	0.250961573533219	0.613531652917927	0.925999418556223	0.37851162325373	0.189033824390017	0.189033824390017	0.739848102699327	0.298658315564515	0.443606651475615	0.111031312388744	2.36737106564853	0.632268215499513	0.526068811667588	0.137503523749935	0.454175893185802	3.53977919169849	0.333423733725192	0.150559676575381	1.59454854955035	2.90110824301451	1.40053792958373	1.02147972741045	0.650764559116902	1.74416109557041	3.37295209791183	0.632268215499513	0.464668267003444	0.565597175854225	3.07210580048042	0.389566811762726	0.454175893185802	0.485426827170242	0.839959587489532	7.18428029441938	2.99276843076892	3.62643913669732	7.10674612818443	0.20163386116965	2.6507645591169	0.678071905112638	0.604071323668861	1.18903382439002	0.111031312388744	0.918386234446348	0.298658315564515	0.344828496997441	0.37851162325373	0.150559676575381	0.0285691521967709	0.16349873228288	0.799087306074004	0.238786859587116	0.070389327891398	1.22650852980868	0.516015147003665	0.454175893185802	1.16349873228288	1.62293035092018	0.0976107966264223	1.37295209791183	0.948600847493356	1.23878685958712	0.111031312388744	0.298658315564515	0.713695814843359	2.51853513898218	0.823749360308273	1.42223300068305	0.16349873228288	0.526068811667588	0.584962500721156	0.0426443374084937	0.298658315564515	0.0565835283663675
"CCDC117"	4.25701061820602	4.42290574261218	4.26528685756517	4.35825558670513	3.90303827011291	4.25323293853803	4.07296327155522	3.98732086592925	4.18269229751619	4.37781785308364	4.19298316997399	4.20945336562895	4.22881869049588	4.28466218548316	3.94110631094643	3.97177344719337	4.31686980506433	4.35191096110308	4.14486214291573	3.93073733756289	4.08915913191124	3.81864608282254	4.17632277264046	3.67581593117227	4.3327079336406	4.22496636500027	4.34198574722862	4.01703108052784	4.06608919045777	3.88166461932035	3.90977310414164	4.74846123300404	4.18030701996943	3.90400231628369	4.15785216914174	3.99004721957379	4.19219416528334	4.02768487693716	4.40531168259745	3.67355642399014	3.81762325751143	4.08236196955747	4.26002565596146	4.00629802390037	4.1243281350022	3.9297909977186	4.22573765346606	4.59514556799086	4.28909670241999	4.29130885982897	4.2667865406949	3.94673086014031	4.28021399581062	4.44757919654888	3.62643913669732	4.09000652990382	3.79493566280354	4.91647664443772	3.95698592461258	4.03826057517535	3.93451650158608	4.35755200461808	4.19692173382033	4.90737141382356	4.29498826769145	4.14567745519564	4.45088131527337	4.07124781946144	4.40394936423287	4.0574502721839	5.04614178164472	4.39369076418745	4.21256933885081	4.04701481951759	3.95046841415012	4.26978123827438	4.51412226017071	4.16992500144231	4.62585493136806	3.68257329734758	6.03210084316702	4.23878685958712	4.19298316997399	4.14404636961671	4.48091134604775	4.66220549965362	6.69932952567316	4.95233356636969	4.75114232472695	4.03562390973072	4.08746284125034	3.97911075501579	4.06695024392463	7.630740360602	4.84348142543246	4.96947286459633	4.97085365434048	4.09929520433777	4.83541884047548	3.88752527074159	4.33771109212829	5.42861141846713	4.71699089440494	3.77188557851537	3.82680268428583	6.96728390783566	4.48928602262588	4.4032677223393	4.23189316164533	4.48220292629596	4.268284666521	3.84799690655495	4.62175885670973	3.83390207666916	4.68313498512609	4.03033607837096	4.53231695933277	4.54720302475693	4.84297883178833	5.73957811204805	4.15704371014558	4.05311133645956	3.81659970653491	4.17871464117544	5.9706236144706	4.71479501111816	3.98550043030489	4.76447355099267	3.84297883178833	5.36562255611334	4.68201139080069	4.69041709553247	3.72900887033786	4.47313748777226	5.16269343221124	5.19574129324645	4.89578731646331	3.75595576955096	4.66448284036468	3.99367436175058	5.24488705912353	3.82374936030827	3.72246602447109	3.98550043030489
"SLC1A2"	1.42223300068305	1.78659636189081	1.58014548442338	1.23878685958712	0.910732661902913	1.29278174922785	2	2.22032995487956	1.85996954822103	2.09423606984577	1.1243281350022	0.27500704749987	1.95233356636969	2.08746284125034	0.286881147788162	0.799087306074004	0.863938450423971	2.98185265328974	1.71369581484336	0.16349873228288	0.650764559116902	0.422233000683048	1.02147972741045	0.189033824390017	0.505890929729957	1.26303440583379	1.64616265715789	0.22650852980868	1.28095631383106	0.0840642647884746	0.443606651475615	2.49569516262407	0.176322772640463	0.526068811667588	1.4594316186373	1.79493566280354	1.99638874644762	1.81966818349646	1.85199883711245	0.111031312388744	0.238786859587116	0.887525270741587	1.74416109557041	0.422233000683048	0.214124805352847	0.0976107966264223	1.18903382439002	3.03033607837096	1.42223300068305	0.748461233004036	0.956056652412403	1.44890095114513	0.933572638261024	2.11103131238874	0.214124805352847	2.114367024952	0.367371065648529	2.1407786557828	1.01435529297707	0.321928094887362	1.28688114778816	1.40053792958373	2.02502879449152	2.89530262133331	0.956056652412403	0.20163386116965	0.422233000683048	0.669026765509631	0.22650852980868	0.545968369105292	2.30451104180995	1.18269229751619	1.59931779369823	1.0071955014042	0.604071323668861	1.59931779369823	2.08746284125034	0.16349873228288	1.85598969730848	0.344828496997441	1.799087306074	1.88752527074159	1.89917563048051	3.84197311892718	1.6959938131099	2.20789285164133	2.37295209791183	5.74065777162389	2.37016428054021	1.68706068833989	3.52105073690096	3.11103131238874	1.73984810269933	2.32192809488736	1.48026512205446	4.18030701996943	1.60880924267552	1.77820857639809	3.20789285164133	3.4276061727819	2.29572302453997	2.57046293102604	2.06350294230616	5.83819543925919	4.96993327469786	1.71808758396052	5.57076649652761	2.07724299893246	1.4594316186373	2.15055967657538	2.22342254993494	1.62293035092018	0.925999418556223	1.49569516262407	1.93734439215023	1.62760683812965	1.55581615506164	0.963474123974886	2.35614381022528	2.44890095114513	0.910732661902913	2.06350294230616	0.807354922057604	0.594548549550354	1.94485844580754	2.11103131238874	3.39369076418745	1.59454854955035	2.41683974191283	1.37295209791183	1.0703893278914	3.92599941855622	0.27500704749987	1.70043971814109	1.70929063572336	2.57773093149008	1.6915341649192	1.57531233068744	1.53106949272595	1.25096157353322	1.33913738491959	1.50589092972996	0.22650852980868	0.823749360308273
"ZNF703"	3.74523733212975	2.43562859405209	3.58496250072116	2.65764000520782	3.16671544496642	3.00539998774259	3.0408924306469	3.13422093976063	3.26603689399532	5.01836711554312	3.29130885982897	1.98550043030488	3.7771566660045	3.38128337250378	1.72683121703249	3.63226821549951	1.91838623444635	6.37312615775892	2.68032435684402	3.26153081524341	3.48928602262588	2.35895882583233	2.95046841415012	2.10768786931437	2.41953889151378	3.20320115631661	4.65878273401283	2.55336050333533	2.86591881455221	2.18269229751619	2.05658352836637	3.60644222813161	2.20476675065461	1.83592407425437	2.97819562968165	3.29130885982897	3.41953889151378	3.48155728070859	3.65764000520782	2.92409988564074	3.10265813136374	2.4905701304462	4.06781078378962	2.54843662469604	2.40599235967584	2.03210084316702	3.31614574229336	4.05398016818765	3.44757919654888	2.48026512205446	3.32192809488736	3.61941301059794	3.19849415363908	3.90785207184596	1.94485844580754	3.0496307677246	2.82171021503467	4.456149034648	2.64385618977472	3.18903382439002	2.84398384404833	3.36317107711924	3.89141918684608	1.94860084749336	2.22650852980868	1.25701061820602	2.96716860753263	1.71369581484336	1.55090066464752	1.65992455840238	1.4276061727819	1.70929063572336	1.08406426478847	2.46466826700344	1.22032995487956	2.46988597627446	1.81557542886257	1.51096191927738	3.10265813136374	1.05658352836637	4.33127526714661	2.02502879449152	2.45680614923047	3.74092756031863	4.28762004411207	5.37295209791183	5.0703893278914	6.31306441494636	4.8011586560937	3.85897561429202	3.114367024952	3.42894634476948	4.93828579188405	6.39968380899701	4.29939120612683	5.65019012349677	5	3.74308405554959	4.98367769469807	5.15461561132689	4.3743439890385	3.50842865253186	2.82374936030827	2.60407132366886	2.64616265715789	5.4905701304462	1.11103131238874	2.01792190799726	6.13873256972024	3.01792190799726	3.43829285157915	4.32264926213102	1.53605290024021	4.14567745519564	4.76712507726907	2.55336050333533	2.29572302453997	4.15461561132689	1.87578006306849	3.83794324189103	4.66220549965362	3.0071955014042	5.57167680997093	4.18745105402733	4.22342254993494	5.78004757606187	4.46336088581666	4.30742852519225	5.21955576916691	4.41210404467757	4.60999129521268	5.16711703022744	3.24184018356467	4.14893410452634	4.22187708107703	1.73552217729654	2.56559717585422	5.02812708231714	3.01077983875324	2.62058641045188	4.74362267606765	5.34020617991171	2.55090066464752	1.53106949272595
"ATRNL1"	1.11769504266975	2.71369581484336	2.70708299177171	2.35895882583233	0.790772037862	2.23266075679027	2.15055967657538	1.50589092972996	2.12101540096137	2.37573453858316	2.1243281350022	0.565597175854225	1.42223300068305	1.42223300068305	0.356143810225275	0.321928094887362	1.90689059560852	2.81557542886257	1.8073549220576	0.622930350920177	1.43829285157915	0.6959938131099	1.79493566280354	0.53605290024021	0.970853654340484	1.83592407425437	2.41142624572647	0.650764559116902	1.10433665981474	0.286881147788162	0.604071323668861	1.43829285157915	0.464668267003444	0.790772037862	1.65992455840238	2.37016428054021	1.85199883711245	2.39506279951758	3.59215800212536	0.298658315564515	0.910732661902913	1.17632277264046	1.35049724708413	1.8073549220576	0.505890929729957	0.137503523749935	0.978195629681652	2.15380533607904	2.48026512205446	2.13422093976063	1.54596836910529	1.27500704749987	1.48542682717024	2.54596836910529	0.321928094887362	3.37573453858316	0.925999418556223	2.26603689399532	1.40053792958373	0.485426827170242	1.68706068833989	2.34766565630097	1.55581615506164	2.02502879449152	0.594548549550354	1.13750352374994	1.0071955014042	0.910732661902913	0.863938450423971	0.53605290024021	2.33913738491959	1.29865831556452	1.96716860753263	1.18269229751619	0.622930350920177	1.06350294230616	2.4276061727819	0.669026765509631	1.73984810269933	0.84799690655495	1.79493566280354	2.08406426478847	2.72027846523333	2.22958792274065	1.15704371014558	2.34198574722862	2.34198574722862	2.06350294230616	5.16027483140859	4.98093926608551	2.55336050333533	2.70929063572336	3.73443866613717	6.07574653806091	0.27500704749987	4.48864353985378	0.918386234446348	2.20789285164133	3.82883464946806	0.321928094887362	2.58496250072116	2.71149490665009	2.74200621086674	0.27500704749987	1.29278174922785	1.0071955014042	0.356143810225275	0.895302621333307	1.57531233068744	1.39506279951758	2.42223300068305	1.40599235967584	3.75167794568758	0.526068811667588	5.21334728173344	1.97085365434048	0.641546029087524	0.464668267003444	1.37295209791183	0.75702324650746	5.27015513876653	2.0496307677246	1.01435529297707	2.25096157353322	0.632268215499513	2.06695024392463	2.63226821549951	2.0496307677246	0.124328135002202	2.78240856492737	1.790772037862	0.263034405833794	0.0426443374084937	0.910732661902913	0.887525270741587	1.28095631383106	0.659924558402378	1.51096191927738	4.91169158187234	1	3.45549162062847	2.7311832415722	0.250961573533219	1.25096157353322
"SLC18A1"	0	0	0.0565835283663675	0.0426443374084937	0	0	0.0285691521967709	0.0285691521967709	0.0285691521967709	0	0.0426443374084937	0	0	0	0	0.111031312388744	0.0426443374084937	0.0426443374084937	0	0	0.0976107966264223	0	0.0426443374084937	0	0	0	0	0.0426443374084937	0	0	0	0.0285691521967709	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0.0565835283663675	0	0	0.0285691521967709	0.0565835283663675	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0.0426443374084937	0.111031312388744	0.111031312388744	0	0.0285691521967709	0	0	0	0.0143552929770701	0.0285691521967709	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0.0565835283663675	0.37851162325373	0	0.20163386116965	0.526068811667588	0	0.16349873228288	0.176322772640463	0	0.0426443374084937	0	0.124328135002202	0.111031312388744	0	0	0.150559676575381	0	0.070389327891398	0.0426443374084937	0.137503523749935	0	0	0	0	0.0285691521967709	0.0426443374084937	0.150559676575381	0	0	0	0.0426443374084937	0.111031312388744	0	0	0	0	0	0.0976107966264223	0.0426443374084937	0	0	0.0840642647884746
"GRPR"	2.92789645372882	2.92409988564074	2.68032435684402	3.07895134139482	2.36176835941915	2.93357263826102	2.05311133645956	1.82781902461732	2.66220549965362	3.81557542886257	1.90303827011291	0.321928094887362	3.39506279951758	1.88752527074159	0.070389327891398	1.47508488294878	2.27798474729977	5.18705508996806	3.71918344048179	0.286881147788162	2.19219416528334	0.53605290024021	1.60407132366886	0.238786859587116	0.333423733725192	1.70043971814109	2.72900887033786	0.16349873228288	2.96532254836725	0.214124805352847	0.356143810225275	6.08406426478847	0.298658315564515	0.604071323668861	3.16992500144231	2.83794324189103	3.69932952567316	2.35049724708413	3.47638168756724	0.286881147788162	0.189033824390017	1.74846123300404	2.79701297783614	0.411426245726465	0.27500704749987	0.176322772640463	2.46727948045998	5.29572302453997	1.42223300068305	2.69376571221778	2.46466826700344	1.31614574229336	2.90303827011291	4.60229058486114	0.263034405833794	0.286881147788162	0.070389327891398	2.611172380044	1.73984810269933	0.27500704749987	2.65992455840238	1.91838623444635	2.01435529297707	3.4905701304462	2.3305584000308	0.137503523749935	0.176322772640463	0.933572638261024	0.27500704749987	0.575312330687437	3.08576455377831	1.4276061727819	2.04264433740849	1.61353165291793	1.61823865559545	1.22032995487956	2.80529245560071	0.22650852980868	4.09761079662642	0.150559676575381	3.56071495447448	2.15055967657538	2.74416109557041	1.02147972741045	2.26303440583379	0.807354922057604	1.74846123300404	2.95977015521147	2.39506279951758	4.45877569908024	6.76301313164836	2.76553474636298	2.15704371014558	0.7311832415722	5.72055209160511	3.44890095114513	0.622930350920177	3.76128527336162	4.22032995487956	0.321928094887362	4.6915341649192	5.90737141382356	2.62058641045188	2.60407132366886	4.33127526714661	3.45285896471381	0.137503523749935	0.189033824390017	4.07382023329167	3.97361127551947	3.2585189247113	4.43829285157915	1.23266075679027	3.17632277264046	0.150559676575381	3.86195536414487	1.89530262133331	0.464668267003444	2.87184364850932	3.43829285157915	3.60169651648096	3.91934008244201	4.53667461756976	4.32409051603798	1.91456452349394	1.35614381022528	6.0360636887437	4.74631276642546	0.871843648509318	0.970853654340484	0.0976107966264223	0.704871964456353	0.0840642647884746	1.26903314645524	5.03562390973072	3.31324585178756	5.93380866199012	1.84398384404833	2.22958792274065	2.03562390973072	0.910732661902913	3.99638874644762	0.20163386116965	0.669026765509631
"MON1B"	3.62643913669732	3.26002565596146	3.85996954822103	3.62643913669732	3.96993327469786	3.82984955984469	3.53231695933277	3.52356195605701	3.48928602262588	4.13257684267001	3.43429461795993	3.80529245560071	3.72027846523333	3.74200621086674	3.23266075679027	3.92599941855622	3.41818994794577	4.53231695933277	3.62643913669732	4.03121873061072	3.80838505065609	3.32048467801769	3.75702324650746	3.44625622988956	3.674686619928	3.85996954822103	3.65191274464578	3.56924802986718	3.62760683812965	3.3305584000308	3.23266075679027	3.07210580048042	3.39231742277876	3.56315813040281	3.70597790168252	3.50589092972996	3.7235585614721	3.44360665147561	3.73335434061383	3.47378691161437	3.99729240763651	3.65764000520782	3.95419631038688	3.79181407116183	3.64616265715789	3.40463068421761	3.99367436175058	4.21412480535285	4.25776496857139	3.79285535236249	3.9126498648972	3.90785207184596	4.06091204958787	4.06781078378962	3.83289001416474	3.65420637794429	3.89530262133331	3.79181407116183	4.02059109477325	4.06953032516231	3.90207357931074	4.25927248703759	3.86492897228979	3.23572705983806	3.42088657497553	3.25701061820602	4.0866139474095	3.25096157353322	3.46988597627446	3.37573453858316	3.14404636961671	3.11769504266975	2.81147103052984	3.52356195605701	3.0071955014042	3.46858331700683	3.23572705983806	3.08746284125034	3.45549162062847	3.02147972741045	3.81044310384517	3.53106949272595	3.28835856219366	3.87184364850932	3.81762325751143	4.01703108052784	3.21412480535285	4.24944534108584	3.55213110825378	3.50716034911752	3.07895134139482	3.47378691161437	3.10768786931437	4.15946772926677	4.19692173382033	3.31469652565629	4.16188768237689	4.2637856138908	3.43562859405209	4.11852584893567	4.13093086982645	3.07553263116736	3.69488019279919	3.51222688651396	4.20084957463721	3.24031432933371	3.30742852519225	3.62293035092018	3.27798474729977	3.58014548442338	4.00809242094872	3.58616424593091	4.60821785302146	3.98002530023873	3.76234881564413	3.13422093976063	3.30888505741176	3.63691458035588	3.81147103052984	3.19849415363908	3.31469652565629	3.5909612413426	3.30305008468167	3.52606881166759	3.4867143730307	3.37155886261196	4.69710657447698	3.71149490665009	4.22187708107703	3.07210580048042	3.67581593117227	3.55826763405574	3.73768676140986	3.15704371014558	3.790772037862	3.22804904788446	3.10265813136374	4.05831649559082	3.75060650483559	2.72683121703249	3.24944534108584	3.31903981556254	3.84899843040002	3.07553263116736
