"BC_HKB0056_809_T"	"BC_HKB0662_1294_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0644_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"	"BC_HKB0759_1488_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0098_3005_T"	"HKB0102_3006_T"	"HKB0121_3006_T"	"HKB0137_3002_T"	"HKB0155_3000_T"	"HKB0159_3006_T"	"HKB0179_3006_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0228_3002_T"	"HKB0558_3000_T"	"HKB0599_3000_T"	"HKB0620_3000_T"	"HKB0653_3000_T"	"HKB0698_3000_T"	"HKB0704_3000_T"	"HKB0713_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"BC_HKB0733_1459_T"	"BC_HKB0834_1553_T"	"BC_HKB2108_1624_T"	"BC_HKB2109_1628_T"	"HKB0006_3006_T"	"HKB0033_3006_T"	"HKB0035_3006_T"	"HKB0078_3000_T"	"HKB0094_3006_T"	"HKB0104_3006_T"	"HKB0191_3001_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0232_3000_T"	"HKB0540_3000_T"	"HKB0638_3000_T"	"HKB0683_3000_T"	"HKB0748_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0167_3006_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0761_1499_T"	"BC_HKB0775_1470_T"	"BC_HKB0890_1550_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0573_3000_T"	"HKB0719_3002_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0038_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0097_3000_T"	"HKB0101_3000_T"	"HKB0108_3000_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0656_3000_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0744_3000_T"	"HKB0751_3000_T"	"BC_HKB0726_1446_T"	"BC_HKB0838_1563_T"	"BC_HKB0902_1617_T"	"HKB0100_3006_T"	"HKB0127_3006_T"
"ARAP1"	3.19219416528334	3.29278174922785	5.66987716048909	4.38059093426592	3.72027846523333	4.27351588970212	4.82883464946806	4.58736499093646	4.58976348698498	5.37642931106992	4.33199177823206	5.19849415363908	4.90400231628369	4.1243281350022	4.49313492230551	4.39711840904258	4.26603689399532	3.63226821549951	3.38818953715608	4.22496636500027	4.33127526714661	4.79441586635011	4.27724089833207	4.68144926531496	4.87528859822269	5.47929524299885	4.99954908734095	4.08236196955747	6.64515403137037	5.29130885982897	6.47816289273763	4.79649392942584	4.71863561627134	4.97819562968165	4.52042224852645	4.34837407519116	4.82629424549963	4.09085343045111	4.5909612413426	4.75381844317354	4.55458885167764	3.66220549965362	4.47378691161437	4.64731450954714	4.29572302453997	4.11353381959191	4.76447355099267	4.19927972133662	4.12928301694497	3.82883464946806	4.62993940943954	5.98800293750806	4.90544717873885	4.4937754084607	4.35120427725799	5.30633516019798	5.99684064779537	4.29939120612683	4.43362716708478	4.31686980506433	3.79493566280354	4.52356195605701	4.48284828306847	4.86888427302877	5.01390884549064	5.18070484019556	4.11519974938544	6.13360462289506	4.268284666521	5.56924802986718	4.99412711400313	5.05788344889963	5.61146750023341	5.71506967937999	5.29094040240368	3.81147103052984	5.23764019503539	4.17871464117544	4.18189764310839	4.42693561964834	3.77820857639809	5.43496176018725	5.27872821293894	5.82781902461732	5.58285703484424	4.97131362406888	5.43596189543763	4.71204544855369	4.91025296279928	6.35860724911781	5.23725777090037	5.07210580048042	5.42525787199921	4.64673869830785	5.02856915219677	4.66845955691538	3.38404980679516	4.06004738366994	3.72465027173297	4.03826057517535	4.31614574229336	4.87135084063403	5.72683121703249	4.89772447021644	5.10726939359254	4.51727569320958	6.10831535538772	5.28318097894557	5.10391721075207	5.24031432933371	5.12928301694497	5.13668357769724	5.94438996227009	4.39848719001897	5.25398926623079	4.36737106564853	4.79025073883523	4.57167680997093	4.90014226035982	5.13134253912326	4.80632405739003	5.16510798514454	4.89044669267991	5.25964912064916	4.94438996227009	4.84398384404833	4.71204544855369	5.55305325276641	4.86145916636151	4.4154882710497	3.94016675048282	4.61294219630467	4.78764141448333	4.10265813136374	4.97039353791468	3.85299758761332	4.69488019279919	4.15055967657538	6.03518399661834	4.76606505147495
"NAAA"	3.46466826700344	2.85199883711245	1.11769504266975	2.4276061727819	4.81455042346181	4.12598165385472	2.81966818349646	5.99118168140853	3.00539998774259	3.82883464946806	4.12018602753186	3.82476785314329	4.55949181320504	3.27649666564036	4.28169825009883	3.4931349223055	3.70929063572336	4.62643913669732	4.52857131887076	4.14323013477689	3.62760683812965	4.30231905094883	1.34482849699744	5.70873904135958	3.01256867350306	4.04351949366274	4.12598165385472	5.08915913191124	4.1407786557828	3.46597446450407	3.98185265328974	4.56803210477128	4.268284666521	4.34269695998193	4.17712050284652	3.75915583380027	5.21451341008002	4.79805051476751	5.93286433530552	4.30305008468167	3.85996954822103	4.06436554026363	4.14323013477689	4.30961277245412	3.67129337248158	2.02502879449152	0.887525270741587	1.0496307677246	1.65535182861255	4.62702310555406	4.43762724831895	2.38956681176273	3.37712374912949	4.5765221379205	4.38681094647222	3.29278174922785	4.63517394667492	4.16188768237689	3.38404980679516	3.90689059560852	3.62643913669732	2.71149490665009	4.11186596386756	3.63459326844576	1.16349873228288	3.30305008468167	2.06004738366994	3.84599177066457	1.25701061820602	5.4245862262511	4.02680005934372	3.57167680997093	4.60940039000643	5.37781785308364	5.69849632031307	1.23266075679027	2.92789645372882	2.01077983875324	1.36737106564853	2.35895882583233	2.65764000520782	3.6915341649192	4.50589092972996	4.03298241669943	3.97636363573276	4.72191944555154	3.95326523901484	3.63343121035563	4.45220004940622	4.25550073314839	3.62527048937469	4.38887833881199	4.49121175600309	3.71808758396052	4.62410089462811	5.30122180533309	2.0036022366802	2.10768786931437	1.53605290024021	4.11186596386756	2.08746284125034	3.29572302453997	4.71699089440494	4.17552460108987	4.5795422249369	4.03913839390696	4.65420637794429	4.46466826700344	4.18507363787676	3.13257684267001	4.04264433740849	3.6959938131099	4.21723071622067	3.31614574229336	4.70542503904273	4.0241423458978	4.33913738491959	4.64327899631198	4.27127625917593	4.89044669267991	3.70929063572336	5.20124177119825	4.75060650483559	4.17791779219584	3.92124588858559	5.15623479785027	4.74738739965272	4.67694435910691	3.91169158187234	4.63865311646611	4.69432306012539	4.77294133783134	5.12763327972587	4.39985467357243	4.83086375675176	0	1.37851162325373	1.20163386116965	4.29057185085208	4.41278152533848
"C6orf192"	0	1.48542682717024	0	3.38818953715608	4.85897561429202	3.39094277280254	2.15055967657538	3.84899843040002	4.20633064787105	3.93828579188405	2.75274859140713	4.1333991254172	2.03562390973072	2.52857131887076	3.18586654531133	5.08746284125034	2.67807190511264	3.96439863220318	3.36457243229586	4.0866139474095	3.66334461936608	3.90303827011291	1.37851162325373	2.11103131238874	2.85798099512757	3.65878273401283	2.18269229751619	2.91456452349394	1.38404980679516	2.91647664443772	2.64846544302731	3.84096670448742	2.09423606984577	2.09085343045111	3.68481873755322	2.62293035092018	2.1407786557828	2.27798474729977	2.88166461932035	2.47508488294878	1.84398384404833	1.06350294230616	3.58255600301406	1.4276061727819	2.70708299177171	0.799087306074004	1.56559717585423	0.879705766282288	1.24488705912353	1.07724299893246	2.58736499093646	2.95419631038688	2.27500704749987	2.13422093976063	0.985500430304885	4.11852584893567	2.85798099512757	4.11270013274936	2.64846544302731	3.67016051412663	1.81147103052984	1.59454854955035	2.52105073690096	2.06350294230616	2.10097764772482	0.863938450423971	1.32768736417605	1.88362081628567	2.09423606984577	3.70043971814109	3.56559717585422	3.56193705962243	4.06436554026363	3.20320115631661	3.53231695933277	1.57531233068744	1.87184364850932	2.16992500144231	0.863938450423971	0.992768430768924	1.44360665147561	1.66448284036468	3.41142624572647	3.30305008468167	2.99819550315325	3.30742852519225	3.16188768237689	2.01792190799726	3.27052894238072	3.37295209791183	2.94110631094643	3.28835856219366	3.32192809488736	3.22804904788446	3.27351588970212	3.53729606709084	0	0.855989697308481	0	0	1.11769504266975	2.44360665147561	2.74846123300404	2.96716860753263	2.97819562968165	3.30597052098439	3.05484847699562	2.4594316186373	3.01256867350306	3.19692173382033	2.92409988564074	3.24488705912353	3.39643353125099	2.48800077083407	2.39231742277876	3.10768786931437	2.74416109557041	3.09929520433778	3.05311133645956	3.85996954822103	3.71369581484336	2.21101219348551	2.99457972421575	3.88068552526112	3.84398384404833	1.74416109557041	3.41006969175638	2.90303827011291	3.01077983875324	2.48542682717024	2.49569516262407	2.24184018356467	2.8972404255748	1.19534759832222	4.57046293102604	0	0	0	0.782408564927373	2.76765479823735
"GLRX"	3.57773093149008	2.19219416528334	1.25096157353322	3.97177344719337	3.69488019279919	3.27798474729977	3.89044669267991	4.30451104180995	3.4235781709818	4.18982455888002	3.96439863220318	3.83794324189103	4.20241772157518	4.24716800037477	3.25247621413522	3.16671544496642	4.58856473740135	2.31903981556254	3.00539998774259	6.14261765544658	3.7771566660045	5.8923910259134	2.61823865559545	4.20633064787105	3.877744249949	4.51159454153741	4.05484847699562	5.07852444538908	4.26903314645524	4.63807383718072	3.85299758761332	3.63110428236588	4.48349335128439	3.26303440583379	4.0241423458978	4.77241355474848	3.37989816352469	3.96439863220318	2.97819562968165	4.59693514238723	4.99909803370561	2.53356334821451	3.46336088581666	3.18269229751619	4.33985000288462	1.32192809488736	3.1554254317472	2.11769504266975	3.38266725274504	3.26753579806873	3.77188557851537	3.64038956005495	4.18348651445939	3.53605290024021	1.37851162325373	5.13586316536868	3.34056226902641	3.80529245560071	3.06695024392463	4.03033607837096	2.82374936030827	3.06522762277562	3.16510798514454	2.68257329734758	3.6507645591169	3.73226919950145	3.24184018356467	2.91073266190291	3.02147972741045	5.05441438791731	4.30669970727279	4.51159454153741	5.78868571061353	4.55642941544957	6.34234139743155	3.75702324650746	3.47767732756531	2.46466826700344	1.89530262133331	4.2585189247113	3.72683121703249	3.29278174922785	3.47638168756724	3.82374936030827	5.50937914891469	3.71808758396052	4.95093492831454	2.83187724119167	4.15946772926677	5.16027483140859	4.48542682717024	4.47961860846942	5.02945288578697	4.24107745817504	4.32624970083746	3.46205231879643	2.09423606984577	3.4369613378336	3.36876834909033	2.21412480535285	3.0232553523003	3.98823022306046	3.72246602447109	4.12598165385472	3.4032677223393	4.12845838414693	3.32048467801769	4.66163560233596	4.91169158187234	5.01524777369894	5.23572705983806	5.15987133677839	5.27052894238072	3.674686619928	4.27052894238072	6.00584907569669	5.24678809384436	5.30122180533309	2.38681094647222	5.85773223315767	5.31976242766925	4.91934008244201	3.74953426766926	5.94462422305503	4.41683974191283	4.58916423669977	4.07809742302666	3.10601323762212	4.53356334821451	3.07724299893246	5.16671544496642	4.48607074373567	5.53200519379057	5.47053686509258	5.43229133824778	2.86591881455221	3.09761079662642	3.45154083301783	2.86393845042397	4.59514556799086
"NFATC1"	5.3526172989585	2.12763327972587	2.38681094647222	2.55336050333533	0.807354922057604	2.64846544302731	1.65992455840238	3.15704371014558	3.59931779369823	3.18745105402733	4.69655030107857	2.95419631038688	3.85099939471647	5.72519581722666	2.85598969730848	2.98185265328974	2.4931349223055	1.21412480535285	2.82781902461732	2.01435529297707	3.4905701304462	1.35614381022528	2.78868571061353	2.38128337250378	2.51601514700366	3.39917109381982	2.39231742277876	1.02856915219677	1.55581615506164	3.29865831556452	3.3533232911629	4.02591469875079	3.07724299893246	3.51727569320958	1.4541758931858	2.78450398292957	3.01256867350306	2.15704371014558	2.67581593117227	2.9429835981871	2.9560566524124	2.30158764660319	2.31903981556254	1.6507645591169	1.4276061727819	1.60880924267552	1.70043971814109	1.75274859140713	2.98367769469807	1.70487196445635	2.73768676140986	2.59215800212536	3.26303440583379	2.78450398292957	2.21412480535285	2.49825086752783	2.51349074558812	2.68257329734758	3.25550073314839	1.24488705912353	0.641546029087524	1.89917563048051	2.1243281350022	1.83187724119167	3.33913738491959	3.70376517879341	2.54101915313356	3.56437816856506	2.98732086592925	3.85996954822103	2.6667565918848	2.23572705983806	3.17951105027151	3.77188557851537	3.97452931248388	2.79493566280354	4.16430358309365	1.96347412397489	2.16349873228288	3.28983446517751	0.594548549550354	4.51159454153741	3.08915913191124	3.611172380044	2.63923216324928	3.39643353125099	3.78345665436024	2.18269229751619	3.17791779219584	4.05224198118114	3.22496636500027	3.13257684267001	4.50207595604579	3.05658352836637	3.15055967657538	2.74631276642546	2.58976348698498	2.48026512205446	1.98185265328974	2.96901230751632	1.78240856492737	2.63459326844576	3.38956681176273	2.62527048937469	3.45285896471381	2.8073549220576	2.83794324189103	3.30305008468167	2.50842865253186	3.15055967657538	3.22342254993494	3.52606881166759	3.39094277280254	1.83995958748953	2.76977173924945	1.46988597627446	2.22032995487956	2.93357263826102	3.21567859660793	3.18428029441938	3.05831649559082	3.92789645372882	2.55336050333533	2.86393845042397	2.89336221076387	2.58736499093646	3.54349588342577	3.30597052098439	2.81762325751143	1.97819562968165	3.37573453858316	2.86195536414487	3.01077983875324	1.76553474636298	3.72465027173297	2.13422093976063	2.05658352836637	2.31903981556254	2.7311832415722	2.34766565630097
"LXN"	2.92029330021101	4.70597790168252	3.55090066464752	5.97567603779733	3.1811025507538	3.91647664443772	4.24412594328373	4.38128337250378	5.13298804262744	4.0408924306469	5.16551001804135	4.28392177230762	4.39574832817903	3.37989816352469	4.51664555778096	3.82578562746479	4.50271248596606	2.6507645591169	4.08576455377831	5.46205231879643	4.04001567884788	5.99729240763651	2.60169651648096	5.09254574154357	5.14323013477689	4.268284666521	3.54596836910529	4.82374936030827	3.92884403671257	3.56437816856506	2.64385618977472	3.26002565596146	4.33913738491959	4.12763327972587	5.32228872357088	5.07809742302666	5.07553263116736	5.08491465976794	5.39094277280254	4.56620629346551	5.25701061820602	3.28835856219366	2.86987140617771	5.0036022366802	5.31070365722511	2.50080205305716	3.07724299893246	3.80426011563474	3.19849415363908	4.12680770314203	3.86987140617771	2.92599941855622	4.68537955195908	3.24184018356467	3.82374936030827	5.48252564076792	2.9297909977186	4.76341157447001	4.11103131238874	5.03650333373899	3.22187708107703	5.30597052098439	4.66618848987278	4.37155886261196	4.10433665981474	4.70487196445635	3.47378691161437	3.49185309632967	3.79181407116183	4.74899785009815	4.44360665147561	4.5765221379205	5.21567859660793	5.5579614268932	5.34056226902641	4.59514556799086	4.42290574261218	4.01703108052784	5.08831123588866	3.14893410452634	2.97085365434048	3.88947354253111	4.22032995487956	5.06091204958787	5.21645486514476	4.68425770505893	5.08023127201926	4.54905302933729	4.49633451341711	6.49105137636412	3.9126498648972	4.09845324630927	4.8870377914192	4.24868662687383	4.62351574149055	4.86046625851717	5.51759065774328	4.6667565918848	3.37295209791183	3.95512678126137	3.59693514238723	4.0746766862945	6.68565987743181	5.56437816856506	4.23725777090037	5.31542131594578	5.12680770314203	5.38404980679516	4.40871186102943	5.21529030565123	4.01077983875324	5.49920809085669	4.6915341649192	3.36876834909033	4.57773093149008	3.41818994794577	4.65935375917005	4.11186596386756	3.97452931248388	5.1243281350022	5.05441438791731	5.17272751801285	4.01256867350306	4.79233480570669	4.61941301059794	3.47118746038699	4.03913839390696	4.68873986801449	5.43829285157915	4.08576455377831	4.75542173473424	4.91121220155861	5.16791986555194	4.1407786557828	4.76022094646651	3.86690797814317	4.05050169744673	4.91981677005279	4.78450398292957	3.45285896471381
"SAT1"	5.5573488175248	7.44997398581035	7.79805051476751	8.61191006735408	8.36937923530375	7.80012335282653	7.27370236873565	7.23016457788425	7.56696732900612	8.22458056608344	7.70653055253812	8.66508715521527	8.03138416780383	7.38543103719352	7.95959629812947	8.50771536906261	8.02025771636832	7.79954066808021	5.98344969074012	8.83197221886587	8.79587731679508	9.00385518082672	5.8860623383456	7.06522762277562	7.52763338729093	8.72560484100889	7.47021145739054	7.4893663128583	6.94976835993135	7.83769100042856	6.62219827852365	7.10381232942885	7.27658971572526	6.76950729143624	6.97659276223859	6.95582424080644	7.80973597915909	7.3091579935704	7.30241045042562	6.9505850568345	7.86362877282154	6.86083867904349	7.03188036558718	8.25186108316174	7.95489421979703	5.05701696536554	5.5351198215998	5.00225245173138	6.00764403087801	6.82616710780042	8.24141120015132	7.13422093976063	8.13185696060879	7.56871618873173	7.86338098287016	7.9767645832405	6.98697970917658	8.11816243006313	7.67214243285383	6.25946081613399	7.35535109642481	6.9036408744577	7.5149901416029	8.23845250989315	7.48864353985378	7.58330846484768	5.56224242422107	7.66434061183981	7.01625115501275	9.62135593577101	7.93993176472761	7.4937754084607	9.02139644134878	8.91877381125676	8.08225550938395	4.456149034648	7.12722055048807	6.97899639608894	6.28002835661061	6.78450398292957	5.75221336786514	5.96555343498708	7.83466065790173	7.98099636973059	7.91282947212319	7.69828794376315	8.06630450200819	6.86752586116297	8.01569380710515	8.20925839366556	6.71066869967463	7.88325423134128	7.81922110355015	7.54171616339314	8.22819338715265	9.10281557639282	5.86021792474585	6.24697805961472	5.54225804976692	6.22631584933549	4.82832692641482	8.25261813019805	7.92291140625819	8.03160472122155	7.69278983497265	7.80380823450765	8.39925655900399	8.42806699733608	7.90442388399708	8.44228003525259	7.61485705038449	7.22429114917635	8.09776879341862	7.34216358328935	6.85897561429202	7.84686936054923	8.95489421979703	7.03957710306068	7.85018683764577	8.26167184344934	7.60110220337641	8.06253190271762	7.29517199198853	7.86752586116297	7.70279604433096	7.52622534560588	8.45828356363597	7.73863274667032	8.08076424148888	8.16716722052614	8.02331080537974	7.66305992374782	7.70970419314081	8.42773186680445	7.65599574517798	5.15137177625395	5.71479501111816	5.0496307677246	6.46956042171122	7.37885838327003
"PLA2G4C"	1.18269229751619	1.72683121703249	0.7311832415722	1.73984810269933	2.0036022366802	3.98732086592925	2.75274859140713	2.8499992594661	2.53605290024021	2.51096191927738	2.97452931248388	2.76128527336162	2.83794324189103	1.70929063572336	3.29719141656586	2.76128527336162	3.22650852980868	1.4276061727819	2.33628338786443	3.15380533607904	2.55336050333533	4.60703434594862	0	4.49761236561836	3.66562016406638	3.27947129564447	2.62760683812965	2.78031009904338	2.89530262133331	2.79493566280354	1.60880924267552	1.72683121703249	2.84799690655495	2.19849415363908	1.27500704749987	2.9429835981871	2.22650852980868	2.75274859140713	3.57773093149008	2.17632277264046	4.0036022366802	2.52105073690096	3.64616265715789	1.32192809488736	2.4905701304462	0	0	0.704871964456353	1.13093086982645	3.85399564717639	2.62760683812965	2.4931349223055	1.51096191927738	2.96347412397489	1.25096157353322	1.66448284036468	2.0496307677246	3.24488705912353	2.08065766334523	2.86789646399265	2.29278174922785	1.81557542886257	3.14404636961671	2.32192809488736	2.56559717585422	2.65306001710456	1.7311832415722	2.87381319835909	1.54101915313356	3.97727992349992	3.84599177066457	4.50143914515887	3.21101219348551	3.40871186102943	4.77241355474848	1.98550043030488	0	0	0	1.83187724119167	1.21412480535285	4.89965902637744	2.36457243229586	2.85399564717639	2.73768676140986	3.45680614923047	3.65535182861255	1.94485844580754	2.29572302453997	3.7235585614721	2.21723071622067	2.19534759832222	2.38956681176273	2.63691458035588	2.76765479823735	2.66220549965362	2.36737106564853	0	0	0	1.88752527074159	1.88362081628567	4.00270252037982	2.63226821549951	3.20945336562895	2.77610398807316	3.20006486151431	3.63691458035588	2.32192809488736	2.32192809488736	2.87578006306849	3.51727569320958	3.11270013274936	1.96716860753263	3.92884403671257	0.963474123974886	2.42223300068305	2.88557436437143	2.87578006306849	2.59693514238723	2.41142624572647	2.43829285157915	2.01435529297707	3.114367024952	4.01256867350306	2.91647664443772	2.71149490665009	3.47118746038699	3.16832111573972	2.40599235967584	4.32912359629157	4.35402893805439	2.38956681176273	3.47248777146274	3.43295940727611	3.83390207666916	1.89141918684608	1.28688114778816	1.96347412397489	3.15380533607904
"SLC39A8"	2.95791459863299	4.54225804976692	2.70929063572336	3.96347412397489	5.28651155766423	3.38956681176273	3.8073549220576	4.95559179175399	4.14486214291573	4.19455988602261	4.33699741660501	5.05528243550119	4.66220549965362	3.52105073690096	3.55213110825378	4.36737106564853	3.38404980679516	4.83289001416474	4.23419472295381	5.1197711619529	5.63662462054365	3.6724253419715	1.37851162325373	3.48800077083407	2.36737106564853	2.97819562968165	3.01970191444255	3.82476785314329	3.1407786557828	3.14404636961671	5.92860719930895	1.98185265328974	4.74308405554959	3.0703893278914	3.24184018356467	2.59454854955035	4.01435529297707	3.21723071622067	2.47767732756531	6.21897485712327	3.25701061820602	3.01792190799726	4.88264304936184	4.63981097771678	3.8972404255748	1.68257329734758	0	2.34482849699744	4.34553831007001	2.83995958748953	3.35895882583233	3.88264304936184	3.93922657772821	3.16188768237689	4.3526172989585	2.877744249949	4.03121873061072	3.95140129167431	5.02768487693716	2.20789285164133	3.23112515787905	3.68594014844598	3.84699468696557	2.53356334821451	3.01613970265525	2.03913839390696	2.13422093976063	2.14404636961671	2.14730669878029	5.04133060682062	3.32337006906127	2.93734439215023	4.42559357765306	3.46597446450407	3.39231742277876	0.565597175854225	2.07382023329167	5.27015513876653	3.06350294230616	2.68706068833989	1.44360665147561	0	3.39094277280254	5.9174317553901	4.73768676140986	3.60288440871842	3.75060650483559	3.22187708107703	3.19849415363908	3.6564963705535	2.74416109557041	4.0496307677246	3.49825086752783	7.25946081613399	3.89530262133331	3.93168305705981	1.87970576628229	2.32768736417605	2.67129337248158	1.9560566524124	1.46466826700344	4.87479696589866	3.62993940943954	4.46988597627446	3.73876783680019	3.36317107711924	5.97613447283165	4.82119997805645	3.77505054148317	6.00966068964671	4.19770815795585	3.67016051412663	3.97452931248388	2.18586654531133	3.3547342399706	2.18903382439002	1.94860084749336	3.23419472295381	3.02147972741045	3.67355642399014	3.17152710603881	3.01256867350306	3.97636363573276	4.63052196347164	2.54349588342577	3.97269265400426	2.4032677223393	4.2502036564993	8.36474750602229	4.58796498888268	3.29865831556452	3.56924802986718	3.40871186102943	3.44493204894218	4.4905701304462	0	5.17871464117544	0	1.31614574229336	4.36246988875021
"HOPX"	1.70929063572336	1.23266075679027	3.1243281350022	4.4944156103975	3.02147972741045	3.22958792274065	3.38266725274504	1.98913900736823	3.50716034911752	3.10097764772482	1.53106949272595	4.15137177625395	2.06695024392463	1.95977015521147	4.18982455888002	1.26903314645524	3.46336088581666	1.70043971814109	1.48542682717024	3.76341157447001	2.28983446517751	3.28688114778816	0	3.22496636500027	2.55090066464752	3.3533232911629	2.6959938131099	3.28835856219366	3.82374936030827	2.03562390973072	1.8073549220576	1.85199883711245	2.83390207666916	3.40463068421761	3.60050764534579	2.58496250072116	3.82578562746479	4.21723071622067	2.60407132366886	2.97269265400426	2.86789646399265	2.97452931248388	4.80477637795583	4.04001567884788	3.26303440583379	0	0	0	3.4931349223055	2.53106949272595	2.89336221076387	2.22958792274065	2.71369581484336	2.70265754339091	7.29112464287911	6.40463068421761	2.61588707391606	3.19219416528334	2.48026512205446	2.20476675065461	3.44228003525258	7.1629954724177	3.22187708107703	3.30451104180995	1.04264433740849	2.24488705912353	2.18269229751619	1.01435529297707	2.02856915219677	4.0232553523003	2.59454854955035	3.18903382439002	3.3305584000308	3.58616424593091	3.53480866123175	2.80529245560071	2.21723071622067	0	1.81966818349646	2.69821847822441	0	1.40053792958373	2.76128527336162	3.37989816352469	2.02502879449152	3.08065766334523	3.16832111573972	2.85996954822103	2.3305584000308	3.41006969175638	1.87970576628229	6.40463068421761	3.70929063572336	3.87872534148011	3.01256867350306	4.95373084981149	1.40599235967584	0	0	1.46466826700344	1.48026512205446	3.7771566660045	3.34482849699744	3.34340782229781	3.86294724802092	4.90303827011291	5.55028504908841	2.81762325751143	4.30742852519225	2.62993940943954	2.8011586560937	3.47897180503294	3.10265813136374	1.6915341649192	4.7839804136838	1.01435529297707	3.32481060342048	1.73984810269933	2.82171021503467	2.87578006306849	2.92029330021101	2.61588707391606	3.15704371014558	2.34766565630097	2.78240856492737	4.00898878322726	2.32768736417605	2.90303827011291	3.84096670448742	3.29572302453997	3.55213110825378	3.95419631038688	5.02547181462118	1.87970576628229	3.01970191444255	0	2.90689059560852	1.28095631383106	2.76341157447001	4.20320115631661
"IL1F6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432959407276106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22650852980868	0	0	0	0	0	0	0	0	0	0	0
