"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0719_3002_T"	"BC_HKB0187_1214_T"	"BC_HKB0215_1134_T"	"BC_HKB0729_1445_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0088_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0232_3000_T"	"HKB0576_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0006_3006_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0067_3006_T"	"HKB0086_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0196_3006_T"	"HKB0214_3006_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"BC_HKB0764_1510_T"	"BC_HKB0902_1617_T"	"BC_HKB0913_1654_T"	"BC_HKB2119_1690_T"	"HKB0078_3000_T"	"HKB0141_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"BC_HKB0555_1321_T"	"BC_HKB0570_1319_T"	"BC_HKB0641_1392_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0874_1537_T"	"BC_HKB0894_1583_T"	"BC_HKB0905_1623_T"	"BC_HKB1384_1734_T"	"BC_HKB2105_1618_T"	"BC_HKB2107_1620_T"	"BC_HKB2109_1628_T"	"BC_HKB2113_1657_T"	"BC_HKB2114_1660_T"	"BC_HKB2116_1671_T"	"BC_HKB2123_1695_T"	"HKB0147_3000_T"	"HKB0210_3006_T"	"HKB0585_3000_T"	"HKB0748_3000_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0662_1294_T"	"BC_HKB0728_1447_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0092_3000_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0182_3006_T"	"HKB0211_3002_T"	"HKB0626_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"
"BRWD1"	4.0574502721839	3.95140129167431	3.7158933705476	2.86393845042397	2.26903314645524	3.70597790168252	4.23802251782572	5.65449282588346	5.21606678308703	5.22573765346606	5.39711840904258	5.41413553298445	5.1606782132205	5.8293421939028	5.91121220155861	5.4757334309664	5.76500424625004	5.06047978140759	5.5981269599196	5.36457243229586	5.77925972037238	6.04636009064731	5.57531233068744	5.73172632271578	3.47767732756531	3.1554254317472	3.33485426933163	5.71369581484336	7.28206907519813	5.68565987743181	5.73145480769835	5.24640808724638	5.8250223640447	5.34801990922869	5.68537955195908	5.52450253744916	4.58135124716878	5.70846316507212	5.50462039240355	5.4666271200415	5.14730669878029	5.07681559705083	8.09407768567191	5.33234990037387	5.27052894238072	5.2098432305255	5.39334755137725	5.74038793246835	5.51285895444998	5.18507363787676	5.38266725274504	6.20789285164133	5.52293456094346	5.52450253744916	5.52794609890826	5.73903797911741	5.64299031296116	5.79467578798686	5.48510476108097	5.85399564717639	4.97819562968165	5.70514852825302	5.49185309632967	6.74711881638081	6.2170367925641	5.39643353125099	5.88117515534928	5.67044381212281	5.81378119121704	6.9408714781892	4.97315203787724	6.03716255012738	5.29020320512607	5.98253731439927	4.93640237772506	3.48413813120167	4.17712050284652	4.25474519762921	5.70321146739115	5.72601374886015	5.23993261348524	5.02724253597374	3.76659516172927	3.56924802986718	3.19534759832222	3.82984955984469	4.65821148275179	2.80322703643493	2.99638874644762	2.97452931248388	3.35895882583233	2.64154602908752	5.50620838930675	2.86393845042397	3.80426011563474	3.23572705983806	4.35614381022528	3.61353165291793	4.09845324630927	5.77135740899056	5.33449676839042	5.57984388621158	2.96716860753263	3.54473265593262	1.99638874644762	3.31903981556254	5.50716034911752	5.18507363787676	5.46695333712393	4.72846476509253	5.51001246544851	5.69432306012539	5.61529857909211	6.4944156103975	5.80580834870147	5.67072705449947	2.96716860753263	4.15137177625395	3.83289001416474	5.03869955130559	3.39094277280254	3.13914201914569	4.6450098843911	5.50969584193339	5.39403389536778	4.92029330021101	5.22496636500027	5.05701696536554	4.97819562968165	4.84549005094437	4.91169158187234	5.20320115631661	4.97039353791468	5.68818035858693	5.41515020542639	4.89772447021644	4.70487196445635	5.36176835941915	6.00854067170295	5.09169983413681	6.00697118436404	4.4594316186373	4.72246602447109	4.50016467949217
"ARFIP1"	2.92599941855622	2.799087306074	2.79493566280354	1.62293035092018	2.6507645591169	2.56315813040281	0	4.75435307169213	4.65477921695952	4.43295940727611	4.58195375084882	4.74792441623844	4.52356195605701	4.53480866123175	4.77346892790519	3.89336221076387	4.86591881455221	4.27872821293894	4.69655030107857	4.23802251782572	4.30597052098439	5.00943675560809	4.84348142543246	4.82323984413102	3.98641093525204	3.26153081524341	3.02856915219677	4.77241355474848	4.54225804976692	5.13750352374993	5.08915913191124	4.7839804136838	4.93828579188405	4.68088692071969	4.96254902292306	4.63343121035563	4.60821785302146	5.30742852519225	5.18626283566979	4.38128337250378	4.70265754339091	5.06134418828839	5.37051305246041	4.88849973551412	5.35402893805439	4.78972925137577	5.01435529297707	4.95977015521147	4.59275601044103	4.84348142543246	5.1243281350022	4.70154905694307	4.70818723602071	3.67807190511264	4.93640237772506	4.83390207666916	4.98002530023873	5.06047978140759	4.57167680997093	4.86046625851717	5.05224198118114	5.25398926623079	4.96855160336395	4.94251450533924	4.52606881166759	4.72027846523333	5.40871186102943	4.83238371654913	5.12763327972587	4.26303440583379	4.89141918684608	4.76606505147495	4.69265037003553	5.15177765473205	3.25398926623079	2.58736499093646	2.40053792958373	2.37016428054021	4.85748342828667	4.75648960675997	3.92504996472736	4.5077946401987	2.27798474729977	3.07724299893246	2.56315813040281	2.63923216324928	4.00270252037982	2.5385381636298	2.65535182861255	2.92409988564074	2.25096157353322	3.26453643099903	2.46205231879643	2.51853513898218	2.84599177066457	3.04614178164472	1.33342373372519	2.46205231879643	4.34695688937888	4.01792190799726	4.29719141656586	5.24678809384436	1.58976348698498	1.33913738491959	1.29278174922785	0.7311832415722	4.10685079645022	4.60050764534579	4.39094277280254	4.32192809488736	4.9500017490835	4.52293456094346	4.82273014794452	4.96069703930431	4.45220004940622	4.08065766334523	2.16671544496642	3.71039319217052	2.21101219348551	2.3533232911629	2.43562859405209	1.7311832415722	3.96716860753263	4.05484847699562	4.29057185085208	4.19140472885276	4.29865831556452	3.74308405554959	3.53729606709084	5.14445431392619	4.45022149589718	4.10936055940423	3.65420637794429	4.13586316536868	4.29130885982897	4.60407132366886	4.25776496857139	4.1407786557828	4.84549005094437	3.5909612413426	4.90689059560852	4.2585189247113	3.52857131887076	4.52919626799939
"TSTD2"	4.95140129167431	6.42911377876734	6.04636009064731	7.3290338736608	6.82209277437953	5.02059109477325	4.79649392942584	3.4369613378336	3.55213110825378	2.97085365434048	3.55458885167764	3.30305008468167	3.60407132366886	3.24184018356467	3.72027846523333	3.76553474636298	3.82171021503467	3.19219416528334	3.47248777146274	3.28835856219366	3.24184018356467	3.86591881455221	3.16671544496642	3.51475349843975	4.10097764772482	3.67581593117227	3.71479501111816	3.24336442569366	3.39643353125099	3.63923216324928	3.74092756031863	3.37016428054021	3.86096279785812	2.82984955984469	3.01792190799726	3.25247621413522	3.64846544302731	3.94766615679601	3.21101219348551	2.94485844580754	2.9126498648972	3.46988597627446	3.35614381022528	3.47118746038699	3.40871186102943	3.18428029441938	3.47897180503294	3.8094144442359	3.38128337250378	3.55458885167764	3.34624777408278	3.94953493301701	3.30597052098439	3.46597446450407	3.73876783680019	3.38956681176273	3.50716034911752	3.85996954822103	3.55581615506164	3.45285896471381	2.67355642399014	3.30158764660319	3.94485844580754	3.80219321694183	3.64270157183323	3.5765221379205	3.69821847822441	4.04264433740849	3.73984810269933	3.37573453858316	3.76871365703048	3.01792190799726	3.42223300068305	3.96347412397489	3.41142624572647	3.96069703930431	4.70984201927331	3.54596836910529	3.98641093525204	3.74523733212975	3.5385381636298	3.65992455840238	4.50969584193339	3.4594316186373	2.86591881455221	4.51853513898218	3.95698592461258	3.58496250072116	3	4.14404636961671	3.77294133783134	3.23112515787905	5.65105169117893	4.20476675065461	4.58796498888268	4.20476675065461	4.01881218574282	3.78240856492737	3.35755200461808	3.34766565630097	3.34908214639109	3.77925972037238	5.88459792099006	4.71369581484336	3.68594014844598	5.58676474335514	3.0703893278914	3.56193705962243	3.59454854955035	4.08491465976794	3.31324585178756	3.89044669267991	3.67694435910691	3.30012372456901	3.62410089462811	3.78240856492737	7.14139191617073	4.94392132655349	5.11478344724985	4.94016675048282	5.08278773170927	3.4931349223055	3.76977173924945	3.31179371775365	2.65992455840238	3.27052894238072	3.79285535236249	3.11103131238874	3.54720302475693	2.89336221076387	3.40599235967584	3.78972925137577	3.92694824794977	3.3533232911629	3.83592407425437	3.605257262939	3.38681094647222	3.47897180503294	3.65992455840238	2.95977015521147	3.78868571061353	2.92789645372882	2.4276061727819	3.05311133645956
"TOM1L1"	4.86046625851717	4.69655030107857	7.34846260309846	6.11270013274936	6.13975597548131	6.30103884990315	0	5.76155123244448	5.54008928198252	5.28983446517751	5.17072627613155	4.76659516172927	4.6450098843911	6.45154083301783	5.67299099382775	5.5478199565777	6.18030701996943	3.85897561429202	4.85748342828667	4.67525138605026	4.34340782229781	5.80915716469159	4.93073733756289	4.52857131887076	7.47727256504522	6.83276345641731	6.22496636500027	7.47427378772256	5.42928119333566	5.13216552547809	6.03738222200308	4.9923152518612	5.58225490835766	5.61058195849253	5.78764141448333	4.57712666130705	6.3931759143488	5.98504496225347	5.42827641439251	4.76181714250714	5.71726514496006	5.33949373790173	6.72396804963632	6.01189812036949	5.02014657311178	5.69682846458871	4.88655014732434	5.69460165335612	5.69571548860997	6.13093086982645	5.25058266478754	4.58074849176377	5.96324290431883	5.64702663265485	5.43962313755712	5.61647532878288	5.64385618977472	5.79779120047889	5.35860724911781	5.93168305705981	6.72451385311995	5.9957106289071	6.01413208650321	6.42290574261218	8.41417782525388	5.95279947789994	5.94860084749336	6.04111153536915	5.48284828306847	5.77109325169954	5.35614381022528	5.93404464711225	5.30451104180995	5.94438996227009	6.876516946565	6.02147972741045	6.25663329505992	6.63894266890881	4.81762325751143	5.82119997805645	4.52356195605701	5.38956681176273	5.88386515450979	6.37608196665007	6.02170180007169	6.9246937583865	6.17612327114794	6.81211311298331	6.14526985665051	5.92243574023315	6.84849775538515	6.80902850771189	6.28355142317431	6.13483699344912	7.27071580787426	6.31124879044183	6.38870616922638	6.69292928642903	6.31614574229336	4.07296327155522	4.56924802986718	6.53200519379057	5.29130885982897	5.67412163263239	4.43362716708478	6.2665991655351	3.6915341649192	5.40973035386445	5.76234881564413	4.12184429787638	5.76738996206572	5.10349763970334	5.19021976366016	4.42827641439251	5.31650781910311	5.39506279951758	6.49793165189628	6.2635978485439	5.89965902637744	6.73403213956493	6.15421053058834	4.31976242766925	4.64904056563445	5.89627184880738	3.68594014844598	4.44757919654888	4.14649230697719	3.84297883178833	3.58616424593091	3.611172380044	5.58736499093646	5.14200491598488	3.13750352374994	5.41040894985104	5.36806987653208	4.24716800037477	3.98093926608551	4.37295209791183	4.00450139223494	4.26002565596146	5.82807299786697	3.799087306074	3.82476785314329	4.89820835250872
"PNRC2"	5.34589308568741	5.1168637576909	4.87578006306849	4.35191096110308	4.1333991254172	5.32696871158789	2.61588707391606	6.70113315484797	6.27575204882853	5.55612281784117	6.54997714277182	6.538227739736	6.03033607837096	6.51317488460363	6.47232529665646	5.19100984858729	6.67101024127845	6.08278773170927	6.22265002245148	6.39746072605472	6.08427691053149	6.88337643667284	6.01390884549064	6.48413813120167	4.70653055253812	5.27314285930808	5.65105169117893	6.28835856219366	5.9500017490835	6.35420529586169	6.28281043957256	5.83995958748953	6.22477347843793	5.98936611402606	5.76500424625004	5.87455108689664	6.00674683244058	6.80967167790706	5.30852106219326	5.20711196120771	5.70818723602071	6.309067020588	6.33431798469344	5.66732447027863	5.76447355099267	5.43429461795993	6.52199295640167	6.52356195605701	5.46695333712393	6.17312743348066	5.0360636887437	6.12370757651207	6.51522674595618	6.49809126854089	6.7195941721688	6.68622036502273	5.84699468696557	6.88154226889489	6.30560578958543	6.75127624861109	6.67891698667984	6.21606678308703	6.49521546352043	7.00213991262754	5.67976157351685	6.06414993912135	6.66334461936609	6.55197736018086	7.01077983875324	6.3501436020178	6.27071580787426	5.40156220725607	6.08979472706399	6.96185480763616	5.30779279612989	4.31324585178756	5.46172499150271	5.89554498925339	5.52638186256192	6.73795710621359	5.32912359629157	6.77360079528254	5.58736499093646	5.44890095114513	5.36597242759338	5.64875303298957	4.6915341649192	4.7235585614721	5.05528243550119	5.02635744696384	5.20084957463721	5.44161626940656	4.89772447021644	4.67299099382775	5.89651405396884	4.2637856138908	5.29057185085208	5.41413553298445	5.01703108052784	6.09571348425126	5.4757334309664	5.86764940601776	4.44161626940656	4.90352037372338	3.87184364850932	5.31542131594578	6.17831627170145	6.35279382940117	5.83314309635834	6.26791028088483	5.87061131304455	6.47427378772256	6.13606831219318	6.78135971352466	6.87541148013077	6.11186596386756	5.45252954467793	5.15461561132689	3.38404980679516	5.02856915219677	5.09085343045111	4.2502036564993	5.25323293853803	6.3403842354554	5.5713734359732	5.08915913191124	5.50271248596606	5.68622036502273	4.8870377914192	5.44857062600553	6.0036022366802	5.14893410452634	5.46532151358055	5.84799690655495	5.26865895502767	5.43529521564717	5.30268461411838	5.80889983925777	5.6562103201826	4.76712507726907	6.45844762743792	5.86121100345716	5.83693401132109	5.29572302453997
"CMTR2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"YIPF5"	2.28392177230762	1.91838623444635	2.60644222813161	1.73552217729654	2.15055967657538	3.17472598770613	3.92504996472736	4.77135740899056	4.56864019541922	4.31686980506433	4.80167602925359	4.55704241526372	4.7311832415722	4.14241343787374	4.71204544855369	4.43562859405209	4.9546616208379	4.57712666130705	4.45285896471381	4.78868571061353	4.77188557851537	4.84949893172018	4.86195536414487	4.65191274464578	2.88362081628567	2.62760683812965	2.73984810269933	4.92314918047231	4.13257684267001	5.10391721075207	4.62293035092018	4.61647532878288	4.70597790168252	4.71039319217052	4.89433274227769	4.82832692641482	4.54473265593262	4.71644223684332	4.5963388642052	4.55949181320504	4.39917109381982	5.13627342985058	4.39231742277876	4.73822740036724	5.48188013962029	5.11478344724985	5.32012359804061	4.8972404255748	4.54039930563062	4.8801957289431	6.01947953370363	5.31976242766925	4.48800077083407	3.82883464946806	4.4757334309664	5.02635744696384	5.01925711868108	4.97682185236069	4.94345253855882	4.64904056563445	4.57410150808939	4.35825558670513	4.9429835981871	4.83844759254846	4.6667565918848	4.66448284036468	5.10139795218253	4.32696871158789	5.06738057801906	4.77768271707355	4.95977015521147	4.85299758761332	4.53231695933277	4.74362267606765	3.02680005934372	3.00180224263399	1.09761079662642	1.97085365434048	4.95233356636969	4.49185309632967	4.51538446063695	4.63807383718072	2.02856915219677	2.41953889151378	2.21412480535285	2.24792751344359	1.68706068833989	2.56803210477128	2.78659636189081	1.32768736417605	2.08746284125034	1.89917563048051	1.4541758931858	0.799087306074004	1.41683974191283	1.88362081628567	1.4276061727819	1.26303440583379	4.26978123827438	5.01836711554312	4.61294219630467	4.35755200461808	2.41142624572647	2.67129337248158	2.13422093976063	0.978195629681652	4.48800077083407	4.31397137105902	4.59991284218713	4.52857131887076	4.33485426933163	4.84498815668261	4.71753934339116	4.59275601044103	4.98777561614291	4.24564777363675	1.66448284036468	2.65535182861255	2.02147972741045	1.64616265715789	1.32192809488736	2.41683974191283	4.41683974191283	4.50716034911752	4.6046644151637	4.68650052718322	4.56924802986718	3.93640237772506	4.77030048949942	4.45285896471381	4.37712374912949	4.29572302453997	4.42223300068305	4.37086174008529	4.83642913116165	4.62117275268344	4.17152710603881	4.79649392942584	4.38543103719352	4.10433665981474	5.45680614923047	5.05571626351254	4.0036022366802	4.7338966052475
"C11orf57"	4.88801258540283	5.21916852046216	5.63575439127776	4.92219784839637	5.58345891013077	5.59036248846375	4.55458885167764	3.38818953715608	3.28983446517751	3.28243980500639	3.89917563048051	3.85798099512757	3.72027846523333	3.41953889151378	4.16591193893569	3.19219416528334	3.45285896471381	3.75808993420181	4.07809742302666	3.63459326844576	3.75915583380027	4.22265002245148	3.95326523901484	3.8011586560937	4.9759052735237	6.02547181462118	5.81506301719287	3.26153081524341	3.4905701304462	3.99367436175058	3.34624777408278	3.63459326844576	3.42223300068305	3.36737106564853	3.59454854955035	3.67129337248158	3.28835856219366	4.21878116778407	4.01077983875324	3.114367024952	3.79805051476751	3.66448284036468	3.68929916053589	3.32048467801769	3.74953426766926	3.49569516262407	3.65764000520782	4.01703108052784	3.23266075679027	3.71699089440494	3.26603689399532	3.61941301059794	4.19219416528334	3.17951105027151	3.96716860753263	3.98732086592925	3.40599235967584	3.97361127551947	3.63110428236588	3.1243281350022	3.07382023329167	3.49697358099828	4.00539998774259	3.41953889151378	3.12763327972587	3.80219321694183	3.55949181320504	4.30085587126876	4.39780296186249	3.5909612413426	4.27426166125705	3.5668151540109	4.14649230697719	4.07553263116736	6.1405741777099	5.5413289770456	5.71397069243605	5.26791028088483	3.26002565596146	3.98185265328974	3.58014548442338	3.78031009904338	5.74335339094491	6.24830712008724	6.15946772926677	5.37642931106992	6.3471341137561	5.46695333712393	5.51822038059959	4.98868468677217	5.87897051015108	6.6015479611556	5.91025296279928	6.1811025507538	4.79545527204412	5.82043428407604	5.76897825034455	6.28410691122874	3.54843662469604	5.01167453338092	3.84699468696557	4.95419631038687	5.05918219921169	5.32912359629157	4.17152710603881	5.91910167955939	3.84297883178833	4.13750352374993	3.97636363573276	4.03121873061072	3.20320115631661	4.12515513132229	3.29425313644451	4.07553263116736	3.56437816856506	4.08236196955747	6.29443695437697	5.93545974780529	5.02945288578697	5.61529857909211	5.41920177384876	4.38128337250378	3.3547342399706	3.59931779369823	3.60762622084549	3.6564963705535	3.67355642399014	4.52356195605701	3.14730669878029	3.44360665147561	3.87479696589867	3.84599177066457	3.26903314645524	3.50462039240355	3.26453643099903	4.05398016818765	3.72683121703249	4.11603199344711	3.88752527074159	3.48026512205446	3.66220549965362	3.65420637794429	3.51349074558812	3.42492208821069
"MAP4K5"	3.92789645372882	3.27500704749987	3.15704371014558	2.08746284125034	2.19219416528334	3.39643353125099	3.29719141656586	4.89384755813292	4.65821148275179	4.28909670241999	4.55826763405574	4.98048235553826	4.82171021503467	4.28466218548316	5.13791332208841	4.22265002245148	4.84197311892718	4.10685079645022	5.10643207781693	5.05311133645956	4.97773784924282	4.97131362406888	4.94251450533924	4.80426011563474	2.53356334821451	3.13750352374994	3.84096670448742	4.47961860846942	4.6564963705535	5.39163026151743	4.77610398807316	4.85996954822103	4.98322165074267	4.92124588858559	4.86740230572754	4.69265037003553	4.61176256006487	5.53636379239547	5.44757919654888	4.94626298433245	4.67016051412663	5.26228280642066	4.3533232911629	4.9560566524124	4.51790555352995	4.89820835250872	5.34020617991171	4.94110631094643	4.70984201927331	4.83794324189103	4.38887833881199	5.06350294230616	4.68481873755322	4.38750040648098	4.58976348698498	4.92029330021101	4.70487196445635	5.122258567812	4.57531233068744	4.70099449416827	4.47118746038699	4.5915597458278	4.37225564844579	4.90977310414164	5.34269695998193	4.65592421308382	4.54225804976692	5.0457050645108	5.24488705912353	4.72191944555154	4.90062533253607	4.86393845042397	4.67694435910691	4.71149490665009	1.34482849699744	2.7158933705476	3.69488019279919	2.84398384404833	4.65764000520782	4.64327899631198	4.14974711950468	4.5453506448223	1.98913900736823	1.9297909977186	2.78659636189081	1.87970576628229	2.64385618977472	2.72900887033786	3	3.93640237772506	2.58976348698498	1.94485844580754	4.26153081524341	2.81557542886257	1.48542682717024	3.5197934862411	2.4541758931858	2.114367024952	4.02236781302845	4.29278174922785	4.21101219348551	4.92314918047231	3.09592441999854	2.65535182861255	2.21723071622067	2.85598969730848	4.15137177625395	3.76447355099267	4.64673869830785	4.54596836910529	4.70984201927331	4.66220549965362	4.76553474636298	4.15299460549244	4.52919626799939	4.1333991254172	3.14730669878029	3.17152710603881	2.5033487351675	0.941106310946431	2.67581593117227	3.75488750216347	4.34766565630097	4.9500017490835	4.39848719001897	4.30669970727279	4.17072627613155	4.68873986801449	5.1168637576909	4.49569516262407	4.1906148602095	4.22496636500027	4.25398926623079	4.84297883178833	4.84599177066457	4.57349571549561	4.47248777146274	5.35543919724869	5.47346223623528	5.57621978120958	4.99593670350459	4.91552090075196	4.55336050333533	4.20867331962947
"PSEN1"	3.66334461936608	4.21878116778407	3.20006486151431	2.94110631094643	3.65992455840238	3.74523733212975	2.06004738366994	5.4178525148859	4.58616424593091	4.13010717865883	4.57591736111815	4.5298209465287	4.43629511983936	4.83693401132109	4.80271021929134	4.47638168756724	5.03826057517535	4.4535175792155	4.92457500339273	5.11894107272351	4.82119997805645	4.75167794568758	4.39437694495706	4.52794609890826	3.45022149589718	3.91647664443772	4.14974711950468	5.01480160235136	4.76712507726907	4.93121027480393	4.97819562968165	4.52857131887076	5.02192383855476	4.44757919654888	4.94860084749336	4.23266075679027	4.82731094394967	5.32948243102564	4.43362716708478	4.91981677005279	4.83794324189103	4.47508488294878	4.66732447027863	4.9217219470096	5.15340002773506	4.92124588858559	4.98959318493877	4.81813476081085	4.77873424411784	4.40871186102943	4.73930807086039	4.96578428466209	4.42290574261218	5.03782146543497	5.08065766334523	5.15340002773506	5.68901954137795	5.00539998774259	4.58856473740135	4.97223312380739	4.98504496225347	4.92219784839637	4.76394266044725	5.05050169744673	6.17592374206376	5.03165985430805	4.67807190511264	4.88947354253111	4.83086375675176	4.36597242759338	4.77873424411784	4.69821847822441	4.76341157447001	5.33628338786443	4.0574502721839	3.89917563048051	3.8011586560937	3.68706068833989	4.86344293434804	4.78920757534734	4.97131362406888	4.81403764753998	2.83995958748953	3.83289001416474	3.40599235967584	3.06695024392463	4.36387192485753	3.73984810269933	3.83390207666916	4.7279204545632	3.34056226902641	2.90881290773955	2.06004738366994	3.114367024952	4.00450139223494	3.57773093149008	2.93922657772821	2.46205231879643	4.33985000288462	4.43829285157915	4.53667461756976	4.09085343045111	3.05484847699562	3.44360665147561	2.90689059560852	3.56924802986718	4.23955079661364	4.19140472885276	4.65992455840238	4.90833256978243	4.83035674741922	4.91838623444635	5.11519974938544	4.57106999816771	4.75381844317354	4.63517394667492	2.18586654531133	3.90303827011291	2.75702324650746	2.79493566280354	4.30451104180995	4.75167794568758	4.23035674505615	4.81044310384517	4.44691786486603	4.88557436437143	4.49313492230551	4.34553831007001	5.17072627613155	4.74362267606765	4.36527259976453	4.33699741660501	4.02680005934372	4.71973105674985	4.69766263347052	4.58796498888268	4.47767732756531	5.01569380710515	5.03869955130559	4.03738222200308	5.03077747199254	4.60584986719498	3.76447355099267	3.24792751344359
"RPS6KB1"	2.77399632511117	3.20633064787105	5.12142990894896	3.37016428054021	3.83592407425437	2.77399632511117	2.82984955984469	3.63110428236588	5.17990909001493	4.23112515787905	3.63807383718072	3.86096279785812	3.7158933705476	3.93545974780529	3.82578562746479	4.50207595604579	4.19377174339668	4.32912359629157	4.268284666521	3.82984955984469	3.90303827011291	4.16269343221124	4.08746284125034	3.62760683812965	4.69209237542757	3.63226821549951	3.48928602262588	4.34127418369217	3.50716034911752	3.53106949272595	4.38956681176273	3.85996954822103	4.05918219921169	3.86393845042397	3.78555055173926	3.23419472295381	5.21179097625254	4.35825558670513	4.0241423458978	4.27947129564447	3.9136075118231	4.65306001710456	4.49633451341711	3.84699468696557	3.84297883178833	4.10097764772482	4.01167453338092	3.64270157183323	4.52293456094346	4.00809242094872	3.90977310414164	3.42088657497553	3.91169158187234	3.48542682717024	3.66562016406638	4.2861418728343	4.40735275114004	4.16832111573972	3.87085786436376	4.63807383718072	4.49569516262407	4.36737106564853	3.86195536414487	4.21723071622067	6.88545234508427	3.87184364850932	4.0232553523003	4.09423606984577	3.98276546258365	4.1906148602095	4.52418907844937	4.07809742302666	3.67919857056692	4.11769504266975	3.88849973551412	2.99276843076892	3.44890095114513	3.50462039240355	3.69821847822441	3.74631276642546	3.8923910259134	3.52356195605701	3.74523733212975	3.10601323762212	3.44890095114513	4.50716034911752	3.05831649559082	3.36317107711924	3.19849415363908	2.81147103052984	4.4594316186373	3.04788732939655	2.85598969730848	2.99276843076892	4.32768736417605	4.64038956005495	4.33628338786443	3.78868571061353	4.18189764310839	4.16188768237689	3.84398384404833	5.15825622881134	3.23112515787905	5.47540919340106	3.62643913669732	3.39506279951758	5.09929520433777	3.62527048937469	4.45154083301783	4.23189316164533	5.33664044640873	3.49697358099828	4.06091204958787	3.75808993420181	4.10517519226548	3.20476675065461	3.09592441999854	4.06522762277562	4.26978123827438	3.70154905694307	2.88166461932035	2.98185265328974	3.57288966842058	3.44757919654888	3.46988597627446	3.1906148602095	2.86393845042397	4.9759052735237	3.01613970265525	3.1407786557828	4.16430358309365	3.65992455840238	3.4276061727819	3.5957423394744	4.31542131594578	3.89044669267991	3.81352468929781	3.58255600301406	4.20163386116965	3.30597052098439	3.7279204545632	3.66106547980695	3.10936055940423	4.03913839390696
