"BC_HKB0668_1298_T"	"BC_HKB0830_1541_T"	"BC_HKB0831_1520_T"	"BC_HKB0834_1553_T"	"BC_HKB2106_1619_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0168_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"BC_HKB0112_933_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0775_1470_T"	"BC_HKB0838_1563_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0905_1623_T"	"BC_HKB0917_1656_T"	"BC_HKB1385_1721_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0106_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0219_3001_T"	"HKB0230_3006_T"	"HKB0552_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0876_1543_T"	"BC_HKB0892_1559_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0019_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0056_3002_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0115_3006_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0157_3006_T"	"HKB0159_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0659_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0677_3000_T"	"HKB0683_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0748_3000_T"	"HKB0752_3000_T"
"KIR3DX1"	0	0	1.62293035092018	0	0	0	0	0	0	0	1.71808758396052	2.21412480535285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0.0976107966264223	0.0840642647884745	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0	0.0426443374084937	0.070389327891398	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0.189033824390017	0.0426443374084937	0	0	0.0840642647884745	0	0.0426443374084937	0	0.545968369105292	0.16349873228288	0.137503523749935	0	0	0	0.070389327891398	0	0.16349873228288	0.070389327891398	0	0	0	0.150559676575381	0.176322772640463	0	0	0	0	0.286881147788162	0	0	0	0	0.321928094887362	0	0	0.0976107966264223	0.0840642647884745	0.0565835283663675	0	0	0.0426443374084937	0	0	0.0976107966264223	0	0.0976107966264223	0	0	0.238786859587116	0	0	0.321928094887362	0	0.070389327891398	0	0	0.0976107966264223	0.111031312388744	0.0426443374084937	0	0	0.0426443374084937	0.111031312388744	0.16349873228288
"SCGB1A1"	0	0	0	0	0	0	0	0	0	0.286881147788162	0	0	0	0	0	0	0	0	0	0	0	5.23802251782572	0	0	0	0	0	0	0	1.51601514700366	0	0	0	0	0	0	0	0.27500704749987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.367371065648529	0	0	0	0	0.22650852980868	0	0.344828496997441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214124805352847	0	0	0	0	0	0	0	0	0	0	0.464668267003444	0	0	0	0	1.38404980679516
"PCSK5"	0	1.68257329734758	0.903038270112912	0	2.31324585178756	1.22032995487956	2.42492208821069	2.37851162325373	4.19140472885276	1.68706068833989	1.64616265715789	3.04788732939655	3.71369581484336	0	2.19534759832222	2.12101540096137	2.98913900736823	5.01747656302046	2.23266075679027	1.76128527336162	2.59215800212536	1.42223300068305	3.60762622084549	1.18269229751619	2.09085343045111	1.40053792958373	2.76977173924945	3.67807190511264	2.76341157447001	2.88166461932035	2.59693514238723	2.08406426478847	2.34198574722862	1.74416109557041	4.06695024392463	3.04439411935845	1.83592407425437	3.04264433740849	2.54596836910529	2.67129337248158	3.01077983875324	3.6724253419715	2.97819562968165	2.57046293102604	3.58856473740135	3.82781902461732	2.77820857639809	2.03562390973072	2.12101540096137	2.85798099512757	1.88752527074159	2.8972404255748	2.03210084316702	2.90496571868403	3.13093086982645	1.57046293102604	2.16349873228288	0.84799690655495	0	3.28243980500639	2.26002565596146	0.464668267003444	2.23572705983806	2.62527048937469	2.09085343045111	2.20789285164133	2.31034012061215	1.55581615506164	3.16992500144231	2.84799690655495	1.61353165291793	2.51853513898218	1.20789285164133	2.19849415363908	1.59931779369823	2.06350294230616	3.09929520433778	1.58014548442338	1.96716860753263	2.03210084316702	2.16671544496642	2.28095631383106	1.97452931248388	1.56071495447448	2.47508488294878	2.42492208821069	2.08065766334523	1.70487196445635	1.83187724119167	3.30305008468167	2.65306001710456	1.65992455840238	2.47767732756531	2.15055967657538	2.24184018356467	2.98002530023873	2.0496307677246	1.22032995487956	2.58014548442338	1.91838623444635	2.87970576628229	2.04264433740849	3.0408924306469	2.38404980679516	3.24031432933371	2.18269229751619	1.59931779369823	2.47767732756531	1.24488705912353	1.86789646399265	1.65992455840238	2.4905701304462	1.64616265715789	2.88752527074159	2.35895882583233	1.62293035092018	2.09423606984577	2.99276843076892	1.90689059560852	1.52105073690096	1.799087306074	1.71369581484336	1.83995958748953	2.8011586560937	1.25096157353322	1.6959938131099
"PRTN3"	0	0	0	0	0	0	0.111031312388744	1.38956681176273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.505890929729957	0	0	0.0840642647884745	0.400537929583729	0	0.070389327891398	0	0.22650852980868	0	0.0565835283663675	0.189033824390017	0.137503523749935	0.150559676575381	0.150559676575381	0	0	0	0	0.333423733725192	0	0.545968369105292	0	0	0.20163386116965	0.400537929583729	0	0.20163386116965	1.4276061727819	0	0	0	0	0	0	0	0.782408564927373	0	0.782408564927373	0	0	0	0	0.137503523749935	0.0840642647884745	0.613531652917927	0	0	0	0	0	0	0	0	0	0.344828496997441	0	0.111031312388744	0	0.0565835283663675	0	0	0.176322772640463	0.0565835283663675	0	0.963474123974886	0.0840642647884745	0.411426245726465	0	0	0	0.124328135002202	0.344828496997441	0.16349873228288	0	0.070389327891398	0	0.27500704749987	0.526068811667588	0.55581615506164	0	0.070389327891398	1.60407132366886	0	0	0	0	0	0	0	0	0.070389327891398	0	0.0840642647884745	0	0	0	0	0.0840642647884745	0
"CNTN5"	0	0	2.16027483140859	0	3.44625622988956	0.0285691521967709	0.879705766282288	0	1.41142624572647	0.137503523749935	0	0	0.613531652917927	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.0426443374084937	0.0840642647884745	0	0	0.0565835283663675	0.0565835283663675	0	0	0.0285691521967709	0.16349873228288	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.0426443374084937	0.0426443374084937	0.0285691521967709	0.189033824390017	0	0	0.0285691521967709	0.333423733725192	0	0	0.0143552929770701	0.0840642647884745	0.604071323668861	0	0	1.07724299893246	0	0	0	0	0.0285691521967709	0.0285691521967709	0.0565835283663675	0.0840642647884745	0.0285691521967709	0.0285691521967709	0.111031312388744	0.0426443374084937	0	0.0285691521967709	0.344828496997441	0	0	0.070389327891398	0	0	0.0285691521967709	0	0	0.150559676575381	0.0143552929770701	0.464668267003444	0	0	0	0	0.238786859587116	0	0.722466024471091	0	0.0285691521967709	0.070389327891398	0	0.0285691521967709	0	0	0.0285691521967709	0.356143810225275	0	0	1.59931779369823	0.124328135002202	0	0	0.0285691521967709	0	0	0	0	0.0143552929770701	0.584962500721156	0	0.0426443374084937	0	0	0	0.0840642647884745	0.0426443374084937	0	0	0	0.0426443374084937	0.0285691521967709	0.0426443374084937
"TNR"	0	0.411426245726465	1.30451104180995	0	0	0.124328135002202	0.0285691521967709	0.367371065648529	0.344828496997441	0.150559676575381	0	0.790772037862	0.704871964456353	0.344828496997441	0	0.622930350920177	0	0.722466024471091	0.31034012061215	0	0.53605290024021	0.739848102699327	1.0703893278914	0	0	0.713695814843359	0.22650852980868	0.344828496997441	1.58496250072116	0.0976107966264223	0.356143810225275	0.704871964456353	0.0426443374084937	0.214124805352847	0.722466024471091	0.111031312388744	0.344828496997441	0.7311832415722	0.839959587489532	0.526068811667588	0.298658315564515	0	0.150559676575381	0.250961573533219	0.565597175854225	0.443606651475615	0.20163386116965	0.150559676575381	4.06436554026363	0.0976107966264223	0.298658315564515	0.214124805352847	0.070389327891398	0.356143810225275	0.475084882948783	1.40053792958373	1.09085343045111	0	0	0.839959587489532	0	0	0.124328135002202	0.124328135002202	0.238786859587116	0.0285691521967709	0.321928094887362	0.070389327891398	0.0976107966264223	0.070389327891398	0.910732661902913	0.333423733725192	0.0143552929770701	0.263034405833794	0.0565835283663675	0.070389327891398	0.925999418556223	0.0565835283663675	0.0565835283663675	0.0565835283663675	0.411426245726465	0.150559676575381	0.0565835283663675	0.0976107966264223	0.111031312388744	0.124328135002202	0.367371065648529	0.0426443374084937	0.27500704749987	0.124328135002202	0.124328135002202	0.070389327891398	0.286881147788162	0.22650852980868	0.214124805352847	0.22650852980868	0.0285691521967709	0.137503523749935	1.90689059560852	0.321928094887362	0.565597175854225	0.137503523749935	0.286881147788162	0.0426443374084937	0.286881147788162	0.27500704749987	0.214124805352847	0.176322772640463	0.0840642647884745	0.16349873228288	0.37851162325373	0.0840642647884745	0.16349873228288	0.632268215499513	0.321928094887362	0.584962500721156	0.137503523749935	0.189033824390017	0.887525270741587	0.31034012061215	0.22650852980868	0.0426443374084937	0.516015147003665	0.176322772640463	0.464668267003444	0.20163386116965
"CCDC173"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CTD.3088G3.8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ATG5"	2.34482849699744	2.82374936030827	0.992768430768924	2.55090066464752	0.910732661902913	4.05050169744673	4.09508049190141	4.19692173382033	4.88166461932035	5.50112063427539	0.985500430304885	1.74416109557041	2	2.20476675065461	1.37851162325373	1.08406426478847	1.13750352374994	1.81557542886257	0.495695162624069	1.97819562968165	1.24488705912353	0.879705766282288	1.50080205305716	1.18269229751619	0	1.89530262133331	3.71039319217052	4.50080205305716	4.24640808724638	4.04526821513853	4.09254574154357	3.26603689399532	3.69265037003553	4.08151006812092	4.12598165385472	4.21412480535285	3.33771109212829	4.52669484554198	4.17152710603881	4.30085587126876	4.21800615028443	4.11769504266975	3.9560566524124	3.52481592835751	3.8011586560937	4.08065766334523	4.32624970083746	3.99729240763651	3.20006486151431	4.03738222200308	4.59753117422421	4.2861418728343	5.36492255850577	4.4988890869768	4.24107745817504	2.41413553298445	1.02147972741045	2.43295940727611	1.92599941855622	4.30888505741176	1.86789646399265	2.48284828306847	4.44493204894218	4.36806987653208	3.93545974780529	4.90303827011291	4.41074812818595	3.98550043030489	4.09508049190141	4.27276973243651	4.54596836910529	3.73984810269933	3.87676249078156	4.16510798514454	5.11311703639072	4.18507363787676	3.98276546258365	4.13750352374993	4.41616416473313	4.75595576955096	4.16912328147676	4.28762004411207	3.46205231879643	4.20945336562895	4.17312743348066	4.41413553298445	4.31831684133498	4.64731450954714	4.114367024952	3.97727992349992	3.82476785314329	3.43429461795993	4.27426166125705	4.3327079336406	4.40803246613065	4.50525580093216	5.60733031374961	3.94860084749336	6.22477347843793	2.98913900736823	4.05658352836637	4.18665901720211	4.67807190511264	4.15218341905505	4.90544717873885	4.90400231628369	4.7235585614721	5.15946772926677	3.96901230751632	4.28095631383106	5.16309613843601	4.15946772926677	4.83035674741922	4.40803246613065	4.71863561627134	3.5033487351675	5.52042224852645	5.62906513709228	5.09929520433777	5.64154602908752	4.56985560833095	4.50398470389761	4.2149019101607	4.52794609890826	3.97544676564096	4.52857131887076
"HCCS"	3.01970191444255	2.54101915313356	3.03913839390696	2.82578562746479	2.43028527297778	2.89530262133331	3.09761079662642	2.98185265328974	3.99004721957379	3.06522762277562	0	2.70487196445635	3.18269229751619	2.13750352374994	2.84799690655495	2.90110824301451	2.16349873228288	2.96901230751632	2.611172380044	3.05484847699562	1.99276843076892	3.51349074558812	1.38404980679516	2.59931779369823	1.84398384404833	3.38543103719352	3.1906148602095	2.90496571868403	2.81762325751143	3.06522762277562	2.44625622988956	2.10768786931437	2.91647664443772	2.86393845042397	3.57893871309339	3.23725777090037	2.36457243229586	2.81557542886257	2.60169651648096	3.51475349843975	3.14241343787374	2.81762325751143	3.44625622988956	3.75488750216347	3.08746284125034	2.9126498648972	3.21412480535285	2.5385381636298	2.799087306074	2.86987140617771	3.10936055940423	2.96901230751632	3.07724299893246	2.81762325751143	2.9126498648972	2.87381319835909	2.64846544302731	2.99276843076892	2.45154083301783	3.24336442569366	2.72683121703249	3.25701061820602	3.06350294230616	3.33199177823206	3.26002565596146	3.97361127551947	3.23878685958712	2.65764000520782	2.86393845042397	3.01792190799726	3.06177619758669	2.57288966842058	2.6915341649192	2.85199883711245	4.04788732939655	2.7158933705476	3.23725777090037	2.88752527074159	3.29425313644451	3.97819562968165	3.43429461795993	3.04264433740849	3.1243281350022	3.60050764534579	2.72465027173297	3.19534759832222	3.00180224263399	3.48800077083407	3.0036022366802	2.55826763405574	3.1243281350022	3.50842865253186	3.46727948045998	3.09423606984577	3.09929520433778	3.46205231879643	2.96901230751632	3.37573453858316	3.2585189247113	3.63691458035588	3.34482849699744	2.98367769469807	3.0686708106651	3.27947129564447	3.02147972741045	2.78659636189081	3.67919857056692	3.0071955014042	2.98367769469807	3.04614178164472	3.43028527297778	3.30888505741176	3.3547342399706	3.42492208821069	2.89530262133331	2.17951105027151	3.28688114778816	3.0071955014042	4.16349873228288	3.50716034911752	3.13093086982645	3.53356334821451	3.14730669878029	2.68929916053589	3.11103131238874	3.94860084749336
"RREB1"	4.98595575460751	4.06436554026363	5.05050169744673	3.92599941855622	4.09000652990382	4.268284666521	4.63110428236588	4.96624587322494	3.35895882583233	4.41074812818595	4.2637856138908	4.59215800212536	4.42492208821069	4.68650052718322	3.73876783680019	3.79389588254888	4.78083500173823	4.48026512205446	3.99729240763651	3.86096279785812	5.29462074889163	4.51475349843975	6.6246858105254	4.35825558670513	4.86195536414487	4.30451104180995	4.45746296464855	5.25096157353322	4.67581593117227	4.80838505065609	4.25323293853803	4.66220549965362	4.69655030107857	5.12680770314203	5.31867837373655	4.5033487351675	4.3037807481771	5.24298351610969	4.90255600534463	4.79337571126475	5.24412594328373	4.95373084981149	5.25512301484779	4.53169336086147	5.51222688651396	4.90977310414164	5.36352154354655	5.15987133677839	4.85947266685194	5.65592421308382	4.28983446517751	5.64673869830785	4.53231695933277	5.00450139223494	5.07895134139482	5.5478199565777	4.39506279951758	4.41616416473313	4.81147103052984	6.9036408744577	5.92195991732617	4.11852584893567	5.12680770314203	5.47183776242229	4.49505552836802	4.5933537709803	5.2364926183813	4.11935617703968	4.05311133645956	4.39985467357243	5.02768487693716	4.7311832415722	4.97819562968165	4.81966818349646	4.73063995591679	5.01524777369894	5.03694284479826	5.06134418828839	4.94016675048282	4.77873424411784	5.14486214291573	5.02680005934372	5.2667865406949	4.63691458035588	4.83289001416474	4.93734439215023	4.97085365434048	5.46793154602629	4.29425313644451	4.30961277245412	3.85996954822103	4.83794324189103	4.79389588254888	5.40224465525408	5.20945336562895	4.50398470389761	5.19534759832222	5.01792190799726	4.71479501111816	5.13298804262744	5.19967234483636	4.9546616208379	4.85798099512757	4.46139758992616	5.11519974938544	5.41616416473313	4.93734439215023	4.71644223684332	4.12018602753186	4.5957423394744	4.05137210172103	5.09296850932414	5.15502057835857	5.4715126480455	4.39780296186249	4.27649666564036	4.95373084981149	4.48928602262588	4.52356195605701	4.98595575460751	4.59215800212536	5.14934066928622	5.17592374206376	4.86888427302877	4.52544250601812	5.36422222109353
"PGAM4"	3.34340782229781	3.7311832415722	2.84799690655495	1.98913900736823	4.32409051603798	0.765534746362977	0.250961573533219	1.08406426478847	1.01435529297707	0.526068811667588	5.20789285164133	2.69376571221778	0.84799690655495	3.68706068833989	2.90881290773955	3.08406426478847	2.99638874644762	3.4154882710497	4.53729606709084	4.51285895444998	3.93734439215023	3.11935617703968	0	4.39711840904258	3.66448284036468	3.97819562968165	0.516015147003665	0.411426245726465	0.485426827170242	0.485426827170242	0.432959407276106	0.321928094887362	0.298658315564515	0.704871964456353	0.839959587489532	0.604071323668861	0.485426827170242	0.111031312388744	0.454175893185802	0.176322772640463	0.632268215499513	0.641546029087524	0.713695814843359	0.84799690655495	0.678071905112638	0.84799690655495	0.871843648509318	0.871843648509318	0.790772037862	0.807354922057604	0.55581615506164	0.84799690655495	0.454175893185802	0.20163386116965	0.75702324650746	3.80322703643493	3.41953889151378	3.62175885670973	4.32696871158789	2.58014548442338	0	4.41413553298445	0.863938450423971	0.933572638261024	0.887525270741587	0.7311832415722	0.799087306074004	0.53605290024021	1.24488705912353	0.464668267003444	0.604071323668861	0.250961573533219	0.823749360308273	0.565597175854225	1.25096157353322	0.411426245726465	1.03562390973072	0.84799690655495	1.16349873228288	1.17632277264046	1.13093086982645	0.613531652917927	0.963474123974886	1	0.411426245726465	0.389566811762726	0.333423733725192	1.32768736417605	0.613531652917927	0.594548549550354	0.16349873228288	0.910732661902913	1.19534759832222	0.613531652917927	0.831877241191673	1.09761079662642	1.0703893278914	0.910732661902913	0.855989697308481	0.831877241191673	1.18269229751619	1.01435529297707	0.495695162624069	0.321928094887362	0.214124805352847	0.687060688339892	0.704871964456353	0.799087306074004	0.678071905112638	0.799087306074004	0.713695814843359	0.910732661902913	0.941106310946431	0.765534746362977	1.1243281350022	0.526068811667588	0.839959587489532	0.839959587489532	0.485426827170242	0.713695814843359	1.21412480535285	0.55581615506164	0.722466024471091	0.53605290024021	0.622930350920177	1.25096157353322
"ARPC2"	6.14649230697719	5.72982464363689	5.57803297169654	5.55397480823747	4.47118746038699	7.43471161800355	6.85549144310187	7.01892343184234	7.14588121129242	7.8499992594661	4.92219784839637	6.48171871919596	5.605257262939	5.87749887278353	4.65821148275179	5.05398016818765	4.75060650483559	5.81121411751324	4.81762325751143	5.4594316186373	5.53044535469291	5.52638186256192	6.11290859962941	6.0923343111862	6.06910063192283	5.9371089462026	7.01513624379738	7.45787332248643	7.05256805080415	6.95349806319688	6.73036823634901	6.44443516757309	6.73023235737166	6.57410150808939	7.6891593577313	6.56117336523115	6.75982162136153	7.13350187781501	6.92659251005107	7.17891378466957	7.22583403553784	6.79181407116183	7.6001359221104	7.2310291286554	7.62695012237251	7.37086174008529	7.39042694118717	7.09539702279256	7.11092694699347	6.95442898437188	7.49801146242604	7.54920708935568	7.06716542701711	7.00483843114335	7.44790974874208	6.82692976598958	6.74146698640115	6.25833047261243	6.84774641692139	7.23610988988963	6.17911290067856	5.91767043436176	7.72751208685536	7.23563133645011	7.29746657376321	7.41235813720898	7.63197732023875	7.35455794681454	7.77003613859792	7.70383437777852	8.10517519226548	7.20408201217437	7.78031009904338	7.56757586852411	7.73964561444792	7.1050704023587	7.50652577904312	8.05327428226937	8.21320144939264	7.65842572848259	7.60940039000643	7.40437522692772	7.16208916202821	7.73748396955653	7.39051292593201	7.10894256866079	7.97068112787693	8.32854029942538	7.68032435684402	7.65298833929852	6.96000193206808	7.47411151394241	7.40786256740339	7.47435491776846	8.36040817482402	8.0117304333767	7.48848287444453	7.54820540503998	7.99842118872913	7.15066121403827	7.59469782732387	7.35526299022057	7.6279715510878	8.52414989128524	7.80141736586591	7.38085063755321	7.47937609116166	7.27370236873565	7.36911745859982	7.89959861074725	7.90213389138788	7.99746178111285	7.69564589909445	7.97372606209238	7.84197311892718	6.78907712686035	7.59581691855585	7.78456941572731	7.70770423315678	7.97263522073365	7.28909670241999	7.81870998533361	7.72280753116955	7.71561885907482	7.36211916672566	7.30888505741176
"SDPR"	0.495695162624069	1.30451104180995	2.30451104180995	0.55581615506164	2.60407132366886	1.22650852980868	1.29865831556452	2.46205231879643	4.51790555352995	3.27202318906105	4.00988458893184	4.55458885167764	4.98367769469807	3.88264304936184	4.29057185085208	4.37016428054021	6.15400794755902	5.59365255839793	3.5298209465287	3.36597242759338	4.13750352374993	3.84398384404833	3.35191096110308	1.52606881166759	2.63226821549951	1.96347412397489	3.32624970083746	3.74523733212975	5.29020320512607	5.62702310555406	3.89433274227769	4.07724299893246	3.75808993420181	3.04788732939655	6.1606782132205	4.16108148227718	3.68032435684402	6.39266088071179	3.18586654531133	4.21179097625254	3.31759350462347	7.64630668900955	3.99095486039699	3.66334461936608	4.71149490665009	5.26528685756517	3.07895134139482	1.66902676550963	2.27798474729977	5.44691786486603	2.87970576628229	3.46205231879643	3.94392132655349	4.09339115325301	3.78135971352466	4.20633064787105	3.94392132655349	2.95419631038688	1	3.70929063572336	2.23266075679027	1.01435529297707	1.31614574229336	1.99276843076892	2.53605290024021	0.925999418556223	1.81966818349646	1.18269229751619	1.28688114778816	1.54596836910529	3.27500704749987	4.22265002245148	0.879705766282288	4.26603689399532	0.75702324650746	2	2.39780296186249	1.48026512205446	0.6959938131099	1.36737106564853	2.62760683812965	2.18903382439002	2.15380533607904	1.83592407425437	2.51349074558812	3.29719141656586	2.8011586560937	0.516015147003665	1.68257329734758	2.92789645372882	1.98550043030488	2.32481060342048	2.65306001710456	3.53729606709084	1.37295209791183	1.67807190511264	2.5033487351675	1.53106949272595	1.37295209791183	2.59693514238723	3.32624970083746	1.91073266190291	4.18189764310839	2.24184018356467	3.52356195605701	0.879705766282288	2.63459326844576	1.73984810269933	1.97819562968165	1.98185265328974	2.14404636961671	1.18903382439002	1.58496250072116	2.79701297783614	1.790772037862	2.70265754339091	1.74416109557041	1.52105073690096	0.863938450423971	0.956056652412403	2.47767732756531	1.07724299893246	3.70043971814109	3.61706334388818	2.21412480535285	1.61823865559545
"HBB"	3.21412480535285	2.14404636961671	0	4.73984810269933	4.10433665981474	5.33413917883824	5.43095427138573	4.25096157353322	4.41413553298445	7.63205004955295	5.44625622988956	5.37920505996061	8.22621949944792	0	7.00247750360624	4.73768676140986	7.63727694818761	7.32192809488736	5.54874485993723	2.73984810269933	3.24944534108584	2.60169651648096	3.45811948117451	3.97544676564096	5.854993016757	3.48413813120167	7.67164720836516	6.92195991732617	8.48836236364457	9.77937464279434	5.71671659170597	8.02613608984167	6.11769504266975	6.53807250273785	8.64129313068867	8.4638512926111	7.24298351610969	8.92317889949384	5.93993176472761	10.4455425645993	8.52966480225224	13.5759043650842	9.06525455455532	5.92694824794977	9.52888382727464	4.8109571587378	7.37851162325373	8.73805847245575	5.84272746929254	8.85978323776156	8.12220679057507	7.11259588801209	8.24849688595938	8.11452319739961	7.86499085733177	4.20633064787105	1.55090066464752	2.4931349223055	0	3.78659636189081	6.90857275875175	2.49569516262407	2.50589092972996	6.7113572383413	4.4937754084607	5.72683121703249	5.60288440871842	6.39609097039437	4.8414699994658	5.84774641692139	4.92742242873987	7.35049724708413	2.60644222813161	6.35032043538701	3.07382023329167	3.69265037003553	8.45631334135518	3.79493566280354	2.83390207666916	3.55336050333533	6.43011797489203	6.09592441999854	4.80064109732908	4.2149019101607	5.65535182861255	6.25625587320273	6.09085343045111	3.10768786931437	2.26002565596146	8.59536938622648	5.58886451819015	5.32876467228402	6.70113315484797	7.39643353125099	5.04483123344781	4.65535182861255	6.11914863981125	5.84373265661131	6.55627612479003	6.49024921062709	6.76181714250714	6.28762004411207	8.31700552638721	5.54473265593262	6.1405741777099	5.20476675065461	7.172127436878	6.549823164967	3.37016428054021	6.55964476258667	4.22650852980868	5.58074849176377	5.65363331138625	6.56270034996397	6.23802251782572	8.44716589977438	7.76088624278491	4.59215800212536	4.69041709553247	4.13010717865883	5.89311947583592	2.83592407425437	7.85099939471647	9.6305765658538	5.24336442569366	6.22245682592747
