"BC_HKB0543_1306_T"	"BC_HKB0632_1381_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0899_M1605_T"	"BC_HKB0921_1575_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0748_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0757_1496_T"	"BC_HKB2112_1636_T"	"HKB0031_3001_T"	"HKB0067_3006_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0160_3000_T"	"HKB0164_3006_T"	"HKB0719_3002_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0215_1134_T"	"BC_HKB0567_M1337_T"	"BC_HKB0689_M1326_T"	"BC_HKB0738_1475_T"	"BC_HKB0761_1499_T"	"BC_HKB0772_1460_T"	"BC_HKB0876_1543_T"	"BC_HKB0890_1550_T"	"BC_HKB0913_1654_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0064_3004_T"	"HKB0088_3000_T"	"HKB0100_3006_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0220_3000_T"	"HKB0221_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"BC_HKB0882_1555_T"	"HKB0078_3000_T"	"HKB0162_3006_T"	"HKB0564_3000_T"	"HKB0692_3000_T"	"BC_HKB0715_1407_T"	"BC_HKB0741_1471_T"	"BC_HKB0759_1488_T"	"BC_HKB2113_1657_T"	"HKB0006_3006_T"	"HKB0147_3000_T"	"HKB0210_3006_T"	"HKB0230_3006_T"	"HKB0734_3000_T"
"RASGRP4"	3.65878273401283	2.50589092972996	3.21412480535285	2.8972404255748	3.20789285164133	3.70929063572336	3.39231742277876	1.17632277264046	0.575312330687437	0.485426827170242	1.22650852980868	0.871843648509318	0.956056652412403	0.53605290024021	0.367371065648529	0.799087306074004	0.545968369105292	0.815575428862573	0.948600847493356	0.678071905112638	0.189033824390017	1.35049724708413	0.963474123974886	0.475084882948783	0.411426245726465	0.6959938131099	0.411426245726465	0.855989697308481	0.815575428862573	2.52105073690096	3.31179371775365	1.11103131238874	1.01435529297707	1.22032995487956	0.978195629681652	1.66448284036468	1.09085343045111	0.879705766282288	2.71149490665009	3.04614178164472	3.54843662469604	1.40599235967584	2.12763327972587	1.82374936030827	2.92219784839637	2.24184018356467	3.78868571061353	3.26603689399532	2.71369581484336	1.04264433740849	1.41683974191283	1.05658352836637	0.948600847493356	0.992768430768924	0.704871964456353	1.44360665147561	0.985500430304885	1.64616265715789	0.879705766282288	0.799087306074004	1.25096157353322	1.26303440583379	1.95233356636969	0.545968369105292	0.594548549550354	1.14404636961671	1.41683974191283	0.678071905112638	0.887525270741587	1.85598969730848	0.963474123974886	0.903038270112912	0.575312330687437	1.22650852980868	1.25096157353322	0.871843648509318	1.07724299893246	1.15055967657538	1.15704371014558	1	0.505890929729957	1.0703893278914	0.970853654340484	0.985500430304885	2.37295209791183	0.516015147003665	0.941106310946431	0.782408564927373	0.687060688339892	3.92504996472736	2.799087306074	4.1243281350022	3.88068552526112	0.526068811667588	0.464668267003444	0.344828496997441	0.948600847493356	0.713695814843359
"USP2"	0.422233000683048	0	0.37851162325373	0.978195629681652	1.72683121703249	0	0	0.214124805352847	0.111031312388744	0.298658315564515	0.565597175854225	0.485426827170242	0.879705766282288	0.16349873228288	0.111031312388744	0.84799690655495	0.978195629681652	0.604071323668861	0.344828496997441	0.356143810225275	0.214124805352847	0.613531652917927	0.238786859587116	0.16349873228288	0.263034405833794	0.84799690655495	0.176322772640463	0.650764559116902	0.739848102699327	0.411426245726465	1.01435529297707	0.367371065648529	1.25096157353322	0.970853654340484	0.286881147788162	0.250961573533219	0.669026765509631	0.739848102699327	0	2.42492208821069	0	0	1.33342373372519	1.09761079662642	2.114367024952	0	0.516015147003665	0	0	1.60407132366886	1.51096191927738	0.863938450423971	1.0496307677246	0.604071323668861	0.985500430304885	0.887525270741587	0.807354922057604	1.18903382439002	0.622930350920177	0.992768430768924	0.367371065648529	0.722466024471091	0.613531652917927	1.20789285164133	0.650764559116902	0.432959407276106	1.96347412397489	0.298658315564515	2.26002565596146	1.06350294230616	0.124328135002202	0.495695162624069	0.286881147788162	0.815575428862573	0.37851162325373	0.650764559116902	1.0071955014042	1.09761079662642	0.650764559116902	0.641546029087524	0.464668267003444	1.03562390973072	0.422233000683048	1.18269229751619	0	0.189033824390017	0.422233000683048	0.992768430768924	0.176322772640463	0	0.545968369105292	2.01435529297707	1.25096157353322	0.678071905112638	1.54596836910529	2.05658352836637	0.298658315564515	0.176322772640463
"RXFP1"	0	0	0	0	0	0	0	0.0840642647884745	0.124328135002202	0	0.16349873228288	0.389566811762726	0.0840642647884745	0.53605290024021	0.31034012061215	0.111031312388744	0.0285691521967709	0.411426245726465	0.0426443374084937	0.0976107966264223	0.790772037862	0.22650852980868	0.111031312388744	0.464668267003444	0	0.250961573533219	0.443606651475615	0.111031312388744	0	0	0	0.20163386116965	0.0976107966264223	0.0426443374084937	0.137503523749935	0.250961573533219	0.20163386116965	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0.0426443374084937	0	0.475084882948783	0.0285691521967709	0.150559676575381	0.0285691521967709	0.214124805352847	0	0.070389327891398	0.0426443374084937	0.070389327891398	0	0	0.0565835283663675	0.0565835283663675	0.0285691521967709	0.070389327891398	0.16349873228288	0.0426443374084937	0.0426443374084937	0.150559676575381	0.0840642647884745	0	0.137503523749935	0	0.0840642647884745	0	0.0285691521967709	0.0565835283663675	0.137503523749935	0.070389327891398	0.16349873228288	0.22650852980868	0.622930350920177	0	0.189033824390017	0.0976107966264223	0.176322772640463	0.250961573533219	0	0	0	0	0.111031312388744	0.111031312388744	0.0840642647884745	0.475084882948783	0.20163386116965
"RGN"	0	0	0	0.782408564927373	0	0	1.02147972741045	0.505890929729957	0.22650852980868	0.27500704749987	1.14404636961671	0.389566811762726	2.68929916053589	0.432959407276106	0.137503523749935	2.89530262133331	0.464668267003444	0.773996325111173	0.189033824390017	0.367371065648529	2.611172380044	0.176322772640463	0.704871964456353	3.21723071622067	0.263034405833794	0.124328135002202	0.464668267003444	1.04264433740849	0.263034405833794	0	1.58976348698498	0.739848102699327	0.31034012061215	1.7311832415722	1.7311832415722	2.81966818349646	2.4541758931858	1.94485844580754	1.71369581484336	0	0	1.94110631094643	0	0	0	0.941106310946431	0	0	0	0.27500704749987	0.584962500721156	0.238786859587116	0.485426827170242	0.790772037862	0.37851162325373	0.823749360308273	0.978195629681652	1.54596836910529	0.464668267003444	0.782408564927373	0.400537929583729	0.505890929729957	1.4905701304462	0.422233000683048	0.910732661902913	0.485426827170242	0.575312330687437	1.96716860753263	0.495695162624069	1.36176835941915	0.263034405833794	1.44890095114513	3.04264433740849	0.344828496997441	1.32192809488736	0.344828496997441	1.13093086982645	2.63459326844576	0.565597175854225	0.879705766282288	0.389566811762726	0.516015147003665	0.505890929729957	0.687060688339892	0	0.27500704749987	0.704871964456353	1.28095631383106	0.27500704749987	0	1.71369581484336	0	0	0.286881147788162	0.356143810225275	3.20633064787105	2.73552217729654	2.32481060342048
"CFP"	2.28688114778816	0	2.0071955014042	1.52105073690096	1.63226821549951	0.344828496997441	0.464668267003444	3.60169651648096	1.13093086982645	1.53605290024021	2.18586654531133	1.25701061820602	0.622930350920177	0.879705766282288	1.24488705912353	1.0496307677246	1.62293035092018	0.985500430304885	1.35049724708413	1.71369581484336	1.88362081628567	2.63691458035588	0.678071905112638	0.622930350920177	1.25096157353322	2.63691458035588	1.21412480535285	1.86789646399265	1.31614574229336	1.4541758931858	0	0.432959407276106	0.895302621333307	2.25096157353322	2.75702324650746	2.03562390973072	1.35049724708413	1.54101915313356	0.782408564927373	0.879705766282288	0	0.782408564927373	0.475084882948783	0	1.62293035092018	0	0	1.70929063572336	1.18903382439002	1.0496307677246	1.73984810269933	1.58976348698498	1.23266075679027	1.22032995487956	0.704871964456353	1.98550043030488	1.79493566280354	1.54596836910529	0.687060688339892	1.0496307677246	1.44360665147561	1.11103131238874	3.49569516262407	1.22650852980868	1.37295209791183	1.51601514700366	2.0496307677246	0.75702324650746	1.29865831556452	3.12101540096137	0.879705766282288	0.432959407276106	0.739848102699327	0.454175893185802	2.3533232911629	0.464668267003444	1.46466826700344	2.78031009904338	0.622930350920177	2.25096157353322	0.687060688339892	0.956056652412403	0.495695162624069	1.36737106564853	0	0.454175893185802	1.16992500144231	1.46466826700344	0.75702324650746	0	0	1.42223300068305	0	0.831877241191673	0.263034405833794	0.641546029087524	1.02856915219677	0.367371065648529
"HBD"	0	0	0	0	0	0	0	0.321928094887362	0	0.137503523749935	1.11103131238874	0.0840642647884745	0.659924558402378	0.0976107966264223	0.22650852980868	0.0840642647884745	0	0	0	0	1.08406426478847	0.214124805352847	0.238786859587116	0	0	0.27500704749987	0	0.189033824390017	0.124328135002202	0	0	3.4905701304462	0	0	0	0.739848102699327	0.53605290024021	0	0	0	0	0	0	0	0	0	0	0	0	0.0840642647884745	0	0	0	0	0	0	0	0.150559676575381	0.238786859587116	0	0	0	0	0	0	0.0840642647884745	0.111031312388744	0	0	0.111031312388744	0	0	0	0	0	0	0	0	0.0976107966264223	0.124328135002202	0.189033824390017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C10orf105"	3.7771566660045	3.15055967657538	3.90689059560852	3.24184018356467	3.26002565596146	2.20476675065461	2.95233356636969	0.27500704749987	0.0426443374084937	0.0840642647884745	0.20163386116965	0.0840642647884745	0.0426443374084937	0.0565835283663675	0.070389327891398	0.0976107966264223	0.124328135002202	0.176322772640463	0.20163386116965	0.111031312388744	0.286881147788162	0.31034012061215	0.0285691521967709	0.0565835283663675	0.0565835283663675	0.31034012061215	0	0.189033824390017	0.0840642647884745	4.70984201927331	2.86987140617771	0	0.070389327891398	0.400537929583729	0.286881147788162	0.0840642647884745	0.0565835283663675	0.176322772640463	3.12267271882414	4.64385618977472	3.02147972741045	3.73876783680019	1.10433665981474	3.26153081524341	3.80838505065609	3.23266075679027	2.11103131238874	5.23610988988963	2.13750352374994	0.0285691521967709	0.137503523749935	0.0840642647884745	0.0565835283663675	0.0426443374084937	0.0143552929770701	0.0426443374084937	0.27500704749987	0.124328135002202	0.0285691521967709	0.0426443374084937	0.16349873228288	0.0426443374084937	0.27500704749987	0.0285691521967709	0.0976107966264223	0.0285691521967709	0.0565835283663675	0.0565835283663675	0.0426443374084937	0.22650852980868	0.0840642647884745	0.0840642647884745	0.0565835283663675	0.070389327891398	0.124328135002202	0.0426443374084937	0	0.150559676575381	0.0840642647884745	0.150559676575381	0	0.0285691521967709	0	0	1.57531233068744	0.0976107966264223	0.124328135002202	0.176322772640463	0.0143552929770701	1.57531233068744	2.7158933705476	2.70487196445635	2.35614381022528	0.0143552929770701	0.0143552929770701	0.0143552929770701	0.070389327891398	0
"RRAD"	1.27500704749987	0	1.41142624572647	0	0	1.37851162325373	0	0.773996325111173	0.963474123974886	1.26303440583379	1.27500704749987	1.05658352836637	1.83592407425437	0.807354922057604	0.910732661902913	0.879705766282288	1.03562390973072	1.25096157353322	1.81557542886257	0.739848102699327	0.903038270112912	1.17632277264046	0.526068811667588	2.38681094647222	0.464668267003444	0.432959407276106	0.659924558402378	0.963474123974886	0.604071323668861	1.49569516262407	0.807354922057604	0.879705766282288	0.516015147003665	1.92219784839637	1.6915341649192	0.985500430304885	0.910732661902913	1.50589092972996	1.77399632511117	0.941106310946431	2.5033487351675	0	1.76553474636298	0	0	2.02147972741045	0	2.58255600301406	0	1.0071955014042	2.51096191927738	0.250961573533219	1.66902676550963	0.773996325111173	1.44360665147561	0.704871964456353	1.80322703643493	1.15704371014558	1.74846123300404	1.57531233068744	0.545968369105292	0.807354922057604	1.44360665147561	1.61353165291793	1.06350294230616	0.903038270112912	1.27500704749987	1.02856915219677	0.411426245726465	2.28392177230762	0.389566811762726	2.66902676550963	0.505890929729957	0.75702324650746	1	0.263034405833794	0.739848102699327	1.62293035092018	0.765534746362977	2.87578006306849	0.722466024471091	1.43829285157915	1.09761079662642	0.925999418556223	0	0.903038270112912	0.84799690655495	1.29278174922785	1.40053792958373	0	0.713695814843359	0	0.985500430304885	0.432959407276106	0.367371065648529	0.189033824390017	0.739848102699327	2.90881290773955
"UPK3B"	1.83592407425437	0	0	1.51601514700366	0	1.28688114778816	0	0.739848102699327	1.16349873228288	0.400537929583729	1.36176835941915	0.411426245726465	0.895302621333307	0.910732661902913	0.748461233004036	0.765534746362977	0.7311832415722	0.37851162325373	0.150559676575381	0.505890929729957	0.650764559116902	0.176322772640463	0.400537929583729	0.189033824390017	0.641546029087524	1.96347412397489	0.526068811667588	0.22650852980868	1.87970576628229	2.22958792274065	1.88362081628567	0.298658315564515	0.37851162325373	1.16349873228288	0.948600847493356	0.37851162325373	0.575312330687437	0.687060688339892	0.823749360308273	1.41142624572647	1.10433665981474	1.94485844580754	0	0	0	2.22650852980868	0	4.07124781946144	1.13750352374994	2.1407786557828	1.15055967657538	0.650764559116902	0.545968369105292	0.782408564927373	1.9560566524124	0.367371065648529	0.739848102699327	0.632268215499513	0.575312330687437	0.7311832415722	0.594548549550354	1.0496307677246	0.31034012061215	0.400537929583729	0.650764559116902	0.545968369105292	0.831877241191673	0.6959938131099	0.613531652917927	0.75702324650746	0.748461233004036	0.27500704749987	0.879705766282288	0.739848102699327	0.604071323668861	0.495695162624069	0.545968369105292	0.286881147788162	0.137503523749935	0.485426827170242	0.344828496997441	0.137503523749935	0.37851162325373	0.321928094887362	1.15704371014558	0.799087306074004	0.7311832415722	0.545968369105292	0.344828496997441	0	1.44360665147561	4.07553263116736	3.4235781709818	1.53605290024021	0.356143810225275	0.298658315564515	0.879705766282288	0.464668267003444
"FAM179A"	0	0	0	0	1.40599235967584	0.400537929583729	0	1.16349873228288	0.678071905112638	0.948600847493356	0.37851162325373	0.321928094887362	0.137503523749935	0.286881147788162	0.411426245726465	0.286881147788162	0.20163386116965	0.16349873228288	0.941106310946431	0.807354922057604	0.505890929729957	1.13750352374994	0.189033824390017	0.604071323668861	0.238786859587116	1.15704371014558	0.495695162624069	0.704871964456353	0.918386234446348	0	0	0.111031312388744	0.111031312388744	0.27500704749987	0.298658315564515	0.0426443374084937	0.176322772640463	0.124328135002202	0	0	0	0	0	0	0	0	0	0	0	0.27500704749987	0.176322772640463	0.189033824390017	0.0976107966264223	0.0565835283663675	0.0426443374084937	0.137503523749935	0.37851162325373	0.20163386116965	0.263034405833794	0.137503523749935	0.150559676575381	0.137503523749935	0.321928094887362	0.070389327891398	0.111031312388744	0.31034012061215	0.176322772640463	0.321928094887362	0.0285691521967709	0.22650852980868	0.070389327891398	0.22650852980868	0.0426443374084937	0.176322772640463	0.37851162325373	0.321928094887362	0.0426443374084937	0.475084882948783	0.0285691521967709	0.55581615506164	0.124328135002202	0.189033824390017	0.0143552929770701	0.111031312388744	0	0.0426443374084937	0.176322772640463	0.0426443374084937	0.0285691521967709	0	0	0.722466024471091	1.25096157353322	0.070389327891398	0.31034012061215	0.0976107966264223	0.0285691521967709	0.238786859587116
"ADGRE1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AHSP"	0	0	0	0	0	0	0	0	0.150559676575381	0	0	0.137503523749935	0	0	0	0	0	0.344828496997441	0	0	0.176322772640463	0.189033824390017	0	0.22650852980868	0.400537929583729	0	0	0.6959938131099	0.111031312388744	0	0	0.992768430768924	0.189033824390017	0	0.411426245726465	1.32192809488736	0.176322772640463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20163386116965	0.176322772640463	0	0	0	0.20163386116965	0	0	0	0	0	0	0	0.464668267003444	0	0.495695162624069	0	0	0	0.137503523749935	0.333423733725192	0	0.464668267003444	0	0.321928094887362	0	0.16349873228288	0	0	0.321928094887362	0.189033824390017	0.176322772640463	0.176322772640463	0	0	0	0.214124805352847	0	0	0	0	0	0	0	0.176322772640463	0	0
"PGM1"	3.57410150808939	3.93640237772506	4.27276973243651	3.65535182861255	4.92931759491176	1.48542682717024	3.22342254993494	5.57531233068744	4.83945576522463	4.04875931191986	4.31251996747495	5.4944156103975	4.40531168259745	5.77505054148317	5.46008724011683	5.69181329717138	4.34978987024187	5.32300971061281	5.45844762743792	4.1586601753465	4.81966818349646	5.22843392051337	3.83592407425437	6.67171796512923	4.5915597458278	5.09761079662642	4.50589092972996	5.14486214291573	4.76128527336162	5.24184018356467	3.17632277264046	4.67016051412663	4.28243980500639	4.45877569908024	4.98868468677217	7.16108148227718	5.27314285930808	5.10013667128545	4.6724253419715	3.22496636500027	3.23112515787905	4.30815697511476	3.81966818349646	4.06522762277562	3.53356334821451	3.80219321694183	3.97269265400426	4.37503943134692	2.24792751344359	5.41074812818595	4.16832111573972	4.82781902461732	5.21062264439691	4.93498820178348	4.19377174339668	4.20789285164133	4.77188557851537	5.05614996110814	4.95745033634712	4.85299758761332	4.29057185085208	5.22110372536788	6.35755200461808	4.42290574261218	4.58074849176377	4.6915341649192	4.62527048937469	5.3305584000308	5.25285462595139	5.28540221886225	5.29902480738432	4.1906148602095	4.63459326844576	4.95837871156634	5.10852445677817	4.63575439127776	5.06522762277562	4.72410451986685	4.70376517879341	4.81557542886257	5.12680770314203	5.13010717865883	5.12391445900198	4.91408609701272	3.6959938131099	4.04526821513853	5.81506301719287	4.88655014732434	4.75060650483559	3.2585189247113	2.98185265328974	2.41953889151378	2.57046293102604	5.90207357931074	5.05093696522523	6.07531869255335	4.96578428466209	4.76553474636298
"TRPV2"	3.54596836910529	1.22650852980868	2.26002565596146	2.12101540096137	3.88362081628567	2.21101219348551	1.43295940727611	4.68088692071969	3.55458885167764	3.30158764660319	3.48413813120167	3.64731450954714	2.79493566280354	3.55336050333533	3.64500988439109	3.44095219802964	2.39780296186249	3.10433665981474	4.74523733212975	3.05137210172103	3.62527048937469	4.456149034648	2.83995958748953	3.73984810269933	3.80426011563474	4.18269229751619	2.70708299177171	3.65764000520782	3.52230689287139	0.669026765509631	1.29278174922785	3.21412480535285	3.3305584000308	2.877744249949	2.40871186102943	2.76341157447001	3.1586601753465	2.30451104180995	3.32192809488736	2.5385381636298	1.14404636961671	2.61823865559545	1.03562390973072	0	2.14404636961671	1.85996954822103	1.33342373372519	4.12350066435096	0.895302621333307	3.05137210172103	2.91838623444635	2.98732086592925	2.96716860753263	3.46336088581666	3.40463068421761	3.59931779369823	2.88947354253111	4.50207595604579	3.27649666564036	2.81352468929781	2.71808758396052	2.93922657772821	4.06522762277562	1.89141918684608	2.15704371014558	3.81966818349646	3.09761079662642	2.30451104180995	2.72900887033786	3.58856473740135	3.27202318906105	2.53356334821451	2.42492208821069	3.24944534108584	3.60288440871842	3.14241343787374	2.48026512205446	3.39094277280254	4.0574502721839	2.85399564717639	3.16188768237689	2.16349873228288	3.43829285157915	3.18269229751619	2.90689059560852	2.39506279951758	3.14893410452634	2.70043971814109	2.32192809488736	0	0	0.678071905112638	2.06004738366994	2.09085343045111	2.06695024392463	2.56559717585422	2.71808758396052	2.36457243229586
"LRRN4"	3.38404980679516	1.72246602447109	2.14730669878029	2.57773093149008	2.82374936030827	1.15704371014558	2.06004738366994	0	0.238786859587116	0	0.464668267003444	0.150559676575381	0.0426443374084937	0	0.0426443374084937	0.0426443374084937	0.0426443374084937	0.0976107966264223	0.0840642647884745	1.41142624572647	0.27500704749987	0.16349873228288	0	0.432959407276106	0.0565835283663675	0.0426443374084937	0.0285691521967709	0	0.0565835283663675	3.81966818349646	1.02147972741045	0.0565835283663675	0	0.0565835283663675	0	0	0.070389327891398	0	2.03562390973072	1.54101915313356	2.36737106564853	1.54101915313356	0.871843648509318	1.52105073690096	2.06004738366994	2.47248777146274	2.97085365434048	0	1.24488705912353	0.070389327891398	0	0.189033824390017	0	0.0285691521967709	0.0426443374084937	0.0840642647884745	0	0.070389327891398	0.298658315564515	0.189033824390017	0.0143552929770701	0.070389327891398	0.0285691521967709	0.650764559116902	0.0285691521967709	0.0285691521967709	0	0.0565835283663675	0	0	0	0.124328135002202	0	0.22650852980868	0.0285691521967709	0	0	0.111031312388744	0.0285691521967709	0	1.91456452349394	0.22650852980868	0	1.71369581484336	1.34482849699744	0.0565835283663675	0.0426443374084937	0.0285691521967709	0.0426443374084937	1.83592407425437	1.81147103052984	2.45154083301783	3.03738222200308	0.0426443374084937	0.0143552929770701	0.124328135002202	0.214124805352847	0.0285691521967709
"DOCK11"	3.42223300068305	1.38404980679516	2.97819562968165	1.16349873228288	2.49569516262407	2.36176835941915	2.91838623444635	5.26341005875634	3.06522762277562	3.08236196955747	3.91073266190291	3.39094277280254	2.69376571221778	3.58255600301406	3.15380533607904	3.1811025507538	2.78450398292957	3.14567745519564	4.35825558670513	3.11270013274936	3.91073266190291	4.60407132366886	3.86591881455221	3.51853513898218	4.12845838414693	5.14852742516046	2.9429835981871	4.34482849699744	3.69710657447697	2.98002530023873	1.13093086982645	3.1906148602095	3.09423606984577	4.19613488076516	4.37503943134692	6.14343423678486	3.30305008468167	3.62993940943954	3.33628338786443	3.14241343787374	1.31614574229336	3.45811948117451	2.08406426478847	3.07724299893246	2.15055967657538	1.40053792958373	1.83995958748953	1.34482849699744	1.37851162325373	3.53356334821451	3.27052894238072	3.05311133645956	3.02856915219677	3.5981269599196	3.0071955014042	4.12350066435096	3.92884403671257	4.21101219348551	2.97452931248388	0.389566811762726	3.25096157353322	3.75381844317354	5.54163873443614	2.799087306074	3.13586316536868	3.62293035092018	3.64616265715789	2.65535182861255	3.27798474729977	4.5385381636298	3.16510798514454	3.87282875953489	3.30888505741176	3.38266725274504	4.27649666564036	3.03562390973072	4.06350294230616	4.4369613378336	3.93451650158608	4.23035674505615	2.97819562968165	2.76553474636298	3.65535182861255	3.46988597627446	2	2.30158764660319	4.13586316536868	2.83187724119167	2.24792751344359	1.55090066464752	2.18586654531133	1.6915341649192	1.64616265715789	1.63691458035588	2.22650852980868	4.07382023329167	2.39506279951758	2.88947354253111
"LILRA1"	0.650764559116902	0	0.7311832415722	0	0	1.18903382439002	0	1.18903382439002	0.389566811762726	0.422233000683048	1.22650852980868	0.855989697308481	1.11103131238874	0.263034405833794	0.27500704749987	0.55581615506164	0.485426827170242	0.659924558402378	0.713695814843359	0.659924558402378	0.925999418556223	0.941106310946431	0.422233000683048	0.863938450423971	0.367371065648529	1.15704371014558	0.27500704749987	0.389566811762726	0.400537929583729	0	0	1.29865831556452	1.64616265715789	0.678071905112638	0.895302621333307	0.871843648509318	1.16992500144231	0.650764559116902	0.7311832415722	1.61353165291793	1.31614574229336	0	0	0	0	0	0	0	0	0.7311832415722	1.35614381022528	1.0703893278914	0.53605290024021	0.594548549550354	0.495695162624069	0.594548549550354	0.516015147003665	1.42223300068305	0.871843648509318	0.641546029087524	1.0071955014042	0.748461233004036	1.36176835941915	0.298658315564515	0.485426827170242	0.526068811667588	1.1243281350022	0.641546029087524	0.31034012061215	1.32768736417605	0.956056652412403	0.831877241191673	1.13093086982645	0.941106310946431	0.687060688339892	1.28688114778816	0.575312330687437	0.831877241191673	1.02856915219677	0.925999418556223	0.298658315564515	0.475084882948783	0.526068811667588	0.650764559116902	0	0.613531652917927	0.879705766282288	0.925999418556223	0.189033824390017	0	0	0	0	0.678071905112638	0.516015147003665	0.176322772640463	1.0703893278914	0.475084882948783
"RTKN2"	1.08406426478847	1.57531233068744	1.21412480535285	3.10936055940423	1.26303440583379	1.76977173924945	1.58976348698498	2.93545974780529	3.47767732756531	1.91456452349394	2.09761079662642	2.88752527074159	1.09761079662642	1.62293035092018	2.35049724708413	1.97819562968165	1.72246602447109	1.86789646399265	3.30451104180995	2.30451104180995	3.27798474729977	2.06350294230616	1.73984810269933	1.30451104180995	1.80322703643493	3.26002565596146	1.89141918684608	2.38956681176273	2.71149490665009	0.286881147788162	0.584962500721156	0.704871964456353	1.23266075679027	2.02502879449152	1.7311832415722	0.641546029087524	1.79493566280354	1.37295209791183	0.565597175854225	1.43829285157915	1.05658352836637	1.37295209791183	1.01435529297707	0	0	0.575312330687437	1.4276061727819	0	1.35614381022528	1.58976348698498	2.24792751344359	1.52105073690096	2.30742852519225	1.50589092972996	1.70487196445635	2.98185265328974	1.56071495447448	1.54596836910529	2.0703893278914	0.475084882948783	2.03562390973072	1.35614381022528	1.53605290024021	1.61823865559545	0.933572638261024	1.91456452349394	1.80322703643493	1.4905701304462	2.35614381022528	1.40599235967584	2.29865831556452	2.23878685958712	1.89530262133331	1.58014548442338	2.64154602908752	1.70043971814109	1.40053792958373	2.38128337250378	2.16992500144231	2.07382023329167	1.83995958748953	2.04264433740849	1.37295209791183	1.58496250072116	1.23878685958712	1.55581615506164	1.37851162325373	1.65992455840238	0.782408564927373	0	1.25096157353322	0	1.59454854955035	1.09085343045111	1.26903314645524	3.33342373372519	1.02147972741045	1.28688114778816
"MEDAG"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
