"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0162_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0220_3000_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0683_3000_T"	"HKB0719_3002_T"	"HKB0751_3000_T"	"BC_HKB0112_933_T"	"HKB0211_3002_T"	"HKB0005_3001_T"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0035_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0056_3002_T"	"HKB0067_3006_T"	"HKB0069_3000_T"	"HKB0070_3002_T"	"HKB0078_3000_T"	"HKB0080_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0092_3000_T"	"HKB0094_3006_T"	"HKB0096_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0106_3006_T"	"HKB0108_3000_T"	"HKB0109_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0125_3006_T"	"HKB0137_3002_T"	"HKB0141_3006_T"	"HKB0159_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0194_3006_T"	"HKB0196_3006_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0217_3005_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0222_3006_T"	"HKB0225_3001_T"	"HKB0226_3001_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0232_3000_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0585_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0620_3000_T"	"HKB0629_3000_T"	"HKB0638_3000_T"	"HKB0650_3000_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0674_3000_T"	"HKB0692_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0713_3000_T"	"HKB0718_3000_T"	"HKB0721_3000_T"	"HKB0722_3002_T"	"HKB0726_3000_T"	"HKB0734_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"HKB0752_3000_T"
"FUNDC2P2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0.0426443374084937	0	0	0.0840642647884745	0.0285691521967709	0	0	0	0	0	0.0565835283663675	0	0	0.137503523749935	0.0976107966264223	0.0565835283663675	0.0840642647884745	0	0.0426443374084937	0	0	0	0.124328135002202	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0.0426443374084937	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0.0840642647884745	0.0976107966264223	0	0	0	0	0.0565835283663675	0.111031312388744	0.070389327891398	0	0	0.0426443374084937	0	0.0976107966264223	0	0	0.0840642647884745	0	0	0.0426443374084937	0	0.111031312388744	0.0285691521967709	0.124328135002202	0	0	0.0565835283663675	0.0426443374084937	0	0	0	0	0.137503523749935	0	0	0	0	0	0.0426443374084937	0.0976107966264223	0	0	0	0.0565835283663675	0.0565835283663675	0.0565835283663675	0	0.0426443374084937	0	0	0	0	0	0.0285691521967709	0.0285691521967709
"GC"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0.070389327891398	0.0426443374084937	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0
"CRP"	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.070389327891398	0.070389327891398	0.111031312388744	0.16349873228288	0.0285691521967709	0	0.250961573533219	0	0	0.150559676575381	0.0285691521967709	0.0426443374084937	0.0285691521967709	0	0.0426443374084937	0.0840642647884745	0	0	0.16349873228288	0	0.0565835283663675	0.0426443374084937	0	0.137503523749935	0.0976107966264223	0	0.604071323668861	0.070389327891398	0	0	0	0	0	0.070389327891398	0	0	0.0840642647884745	0.238786859587116	0	0	0	0.16349873228288	0.070389327891398	0.0840642647884745	0	0	0	0	0.124328135002202	0.250961573533219	0	0	0	0	0	0	0	0.070389327891398	0	0	0.286881147788162	0	0	0	0.124328135002202	0	0.250961573533219	0.0426443374084937	0	0.0285691521967709	0	0	0.0426443374084937	0	0.0426443374084937	0	0	0	0	0	0	0.0976107966264223	0	0	0.0285691521967709	0	0.0840642647884745	0	0	0	0	0	0	0	0.070389327891398	0	0	0	0	0.137503523749935	0	0.0285691521967709	0	0	0	0.124328135002202	0.0285691521967709	0	0	0	0	0	0	0	0
"FRG2C"	1.41683974191283	1.18269229751619	1.05658352836637	1.56071495447448	1.8073549220576	1.80322703643493	2.69821847822441	0.669026765509631	1.87184364850932	2.62993940943954	1.72683121703249	0	0	0.0285691521967709	0	0	0.0285691521967709	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	4.0232553523003	0.0840642647884745	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	1.0703893278914	0	0	0	0	0.0285691521967709	0.137503523749935	0	0.0840642647884745	0	0.20163386116965	0	0	0.0285691521967709	0	0	0.356143810225275	0	0	0	0	0	2.31614574229336	0	0	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0.75702324650746	0	0	0	0.0565835283663675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0426443374084937	0	0
"PAPPA2"	0	0.895302621333307	0	0	0	0.356143810225275	0.765534746362977	0	0.31034012061215	0	0.176322772640463	0.356143810225275	0.286881147788162	0.321928094887362	0.485426827170242	0.298658315564515	0.111031312388744	0.137503523749935	0.622930350920177	0.594548549550354	0.0976107966264223	1.34482849699744	0.16349873228288	0.263034405833794	0.298658315564515	0.189033824390017	0.526068811667588	0.356143810225275	0.970853654340484	1.02147972741045	0.0976107966264223	0.815575428862573	2.75488750216347	0.298658315564515	0.070389327891398	0.367371065648529	0.0976107966264223	0.422233000683048	0.176322772640463	0.137503523749935	0.137503523749935	0.111031312388744	0.0840642647884745	0.37851162325373	0.150559676575381	0.0143552929770701	0.575312330687437	0.0976107966264223	0.16349873228288	0.070389327891398	0.0285691521967709	0.0285691521967709	0.0565835283663675	0.263034405833794	0.321928094887362	0.298658315564515	0.070389327891398	0.16349873228288	0.070389327891398	0.0976107966264223	0.0426443374084937	0.0976107966264223	0.0143552929770701	0.20163386116965	2.76341157447001	0.124328135002202	0.214124805352847	0.20163386116965	0.0426443374084937	0.0565835283663675	0.0565835283663675	0.070389327891398	0.111031312388744	0.0840642647884745	0.176322772640463	0.070389327891398	0.389566811762726	0.137503523749935	0.0840642647884745	0.454175893185802	0.321928094887362	0.150559676575381	0.0565835283663675	0.0285691521967709	0.176322772640463	0.0840642647884745	0.189033824390017	0.20163386116965	0.0976107966264223	0.111031312388744	0.0426443374084937	0.150559676575381	0.0565835283663675	0.0976107966264223	0.298658315564515	0.27500704749987	0.0840642647884745	0.16349873228288	0.0976107966264223	0.0565835283663675	6.03848007993665	0.0426443374084937	0.150559676575381	0.333423733725192	0.070389327891398	0.0840642647884745	0.0565835283663675	0.0285691521967709	0.189033824390017	0.111031312388744	0.0565835283663675	0.137503523749935	0.070389327891398	0.0426443374084937	0.070389327891398	0.0285691521967709	0.070389327891398	0.0840642647884745	0.0976107966264223	0.0840642647884745	0.0840642647884745	0.176322772640463	0.333423733725192	0	0.16349873228288	0.367371065648529	0.0565835283663675
"FLJ43390"	0	0	0	0.613531652917927	0	0	0	0	0	0	0	0.0285691521967709	0.0565835283663675	0.16349873228288	0	0.321928094887362	0.0285691521967709	0	0	0.0565835283663675	0.137503523749935	0.070389327891398	0	0.0285691521967709	0	0.0285691521967709	0.0285691521967709	0	0.111031312388744	0.0285691521967709	0	0.111031312388744	0	0	0.070389327891398	0.150559676575381	0.22650852980868	0	0.111031312388744	0.0840642647884745	0.0565835283663675	0	0.0285691521967709	0	0.0976107966264223	0	0.0565835283663675	0	0.0976107966264223	0	0	0	0.0285691521967709	0.20163386116965	0.0840642647884745	0	0	0.070389327891398	0	0	0.0285691521967709	0	0	0	0	0	0	0	0.0285691521967709	0	0.137503523749935	0	0	0.070389327891398	0	0	0	0	0	0	0.137503523749935	0.0840642647884745	0	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0.124328135002202	0	0	0	0.16349873228288	0.0426443374084937	0	0	0	0.0426443374084937	0	0	0	0	0.0976107966264223	0	0.0840642647884745	0	0	0	0	0	0	0.137503523749935	0	0	0	0.124328135002202	0	0.20163386116965
"C1orf87"	0	0	0	0	0	0	0	0	0	0	0.0285691521967709	0	0.070389327891398	0.070389327891398	0	0.0840642647884745	0	0	0.0426443374084937	0	0.0285691521967709	0.0426443374084937	0	0	0	0	0.124328135002202	0.321928094887362	0	0	0	0	0.0285691521967709	0	0	0.0565835283663675	0	0.831877241191673	0	0	0	0	0	0	0.0976107966264223	0	0	0	0	0	0	0	0	0	0.20163386116965	0	0	0	0	0.250961573533219	0	0.0565835283663675	0	0.0565835283663675	0	0	0	0	0	0	0	0	0.0976107966264223	0	0.0285691521967709	0	0	0	0.070389327891398	0	0	0	0	0.0285691521967709	0	0	0	0	0.0285691521967709	0	0	0	0.070389327891398	0	0	0.0426443374084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16349873228288	0.0426443374084937	0	0	0	0	0	0	0	1.34482849699744	0.495695162624069	0	0	0	0	0	0
"ARL5C"	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0.137503523749935	0.214124805352847	0	0.150559676575381	0	0	0	0	0	0.150559676575381	0	0.0840642647884745	0.0565835283663675	0	0	0.176322772640463	0.070389327891398	0.124328135002202	0	0.0976107966264223	0.0565835283663675	0	0.150559676575381	0.111031312388744	0	1.54101915313356	0.298658315564515	0	0	0	0.070389327891398	0.238786859587116	0	0	0	0	0.070389327891398	0.0565835283663675	0.0565835283663675	0	0	0.0565835283663675	0	0.070389327891398	0	0.070389327891398	0	0	0.070389327891398	0	0	0	0	0.070389327891398	0.0565835283663675	0.124328135002202	0	0	0	0.0565835283663675	0	0	0	0.070389327891398	0.0565835283663675	0	0	0	0	0.0565835283663675	0	0	0	0.124328135002202	0	0	0	0	0	0	0	0	0.0840642647884745	0	0	0	0.150559676575381	0	0	0	0	0.176322772640463	0	0	0	0	0	0	0.0976107966264223	0.070389327891398	0	0.0565835283663675	0	0	0	0	0	0	0	0.250961573533219	0.16349873228288	0	0	0	0
"EPS15"	4.17472598770613	3.89627184880738	3.66789212523023	3.57773093149008	3.18269229751619	3.22958792274065	3.83390207666916	3.66106547980695	4.00629802390037	3.02502879449152	4.73009646559547	5.16591193893569	5.06695024392463	4.85049941375812	5.30560578958543	5.36211916672566	4.09845324630927	4.53915881110803	5.20593983247088	4.64904056563445	4.674686619928	5.30268461411838	4.39574832817903	4.90881290773955	5.19298316997399	5.72819263549805	5.40633257782171	5.46041493916217	5.41953889151378	5.5915597458278	5.13216552547809	5.3215673760354	5.32048467801769	5.40053792958373	4.67919857056692	5.2502036564993	5.17592374206376	3.53977919169849	5.03650333373899	5.40429006444484	4.06350294230616	4.77557736093065	4.77452352959023	4.9923152518612	4.72027846523333	5.00045077177086	4.30158764660319	4.56437816856506	5.71149490665009	4.45877569908024	4.75007048586569	5.20515788392009	5.12391445900198	4.90929308582382	4.71534429535891	4.11769504266975	3.99819550315325	4.45549162062847	4.92599941855622	5.23955079661364	4.92409988564074	4.9518675043269	4.19298316997399	4.67185946824748	4.68706068833989	4.88996019965864	4.58014548442338	4.56437816856506	4.29130885982897	4.56498780095989	4.26978123827438	4.4235781709818	4.72301239639237	4.84749588378871	4.69376571221778	4.57349571549561	5.08873524619028	5.51096191927738	4.76447355099267	5.1574479962743	5.20672135743089	4.74092756031863	5.09592441999854	5.38818953715608	5.36876834909033	4.84849775538515	4.95373084981149	4.35543919724869	4.69821847822441	5.15906400881055	5.05484847699562	4.90496571868403	4.62527048937469	4.55949181320504	3.77294133783134	4.88947354253111	4.07382023329167	4.88655014732434	5.26865895502767	5.32445060465607	4.77135740899056	4.6564963705535	4.68985823631925	4.76500424625004	4.95093492831454	4.74308405554959	5.24678809384436	4.57349571549561	4.80012335282653	4.99774402605963	5.45318830954823	5.26865895502767	4.22032995487956	4.20945336562895	5.02547181462118	4.1407786557828	5.29535569289167	4.74200621086674	4.6724253419715	5.13627342985058	4.54101915313356	5.83718638515903	5.03210084316702	4.22650852980868	4.95884267524324	4.41278152533848	4.98276546258365
"PTPN9"	2.60644222813161	2.75488750216347	2.09423606984577	2.39231742277876	2.24792751344359	1.80322703643493	2.70487196445635	2.08065766334523	2.790772037862	2.54596836910529	4.09845324630927	4.05137210172103	3.90881290773955	4.14404636961671	4.16832111573972	3.93262815702213	3.63343121035563	3.69041709553247	4.59215800212536	4.1333991254172	3.73768676140986	4.02591469875079	3.76447355099267	4.21256933885081	4.25096157353322	3.30451104180995	4.20867331962947	3.84297883178833	3.94485844580754	3.88752527074159	3.98185265328974	3.77925972037238	3.69041709553247	4.23572705983806	3.17152710603881	3.50716034911752	3.87282875953489	2.66448284036468	4.24031432933371	4.07382023329167	4.32409051603798	3.66106547980695	4.31034012061215	4.3305584000308	4.38956681176273	4.07553263116736	4.2502036564993	4.20320115631661	3.83794324189103	3.76234881564413	3.84899843040002	3.39917109381982	4.0686708106651	4.00809242094872	4.04701481951759	4.28095631383106	3.93073733756289	3.99457972421575	4.69877410890368	4.70210340662939	4.37364821133469	3.49569516262407	3.78555055173926	3.69821847822441	3.38543103719352	4.17552460108987	4.4235781709818	3.54101915313356	3.53356334821451	3.58616424593091	3.82171021503467	3.790772037862	4.4988890869768	3.98641093525204	4.19377174339668	3.67581593117227	4.53605290024021	4.20476675065461	3.85299758761332	4.46205231879643	4.05484847699562	4.1811025507538	3.85897561429202	4.28540221886225	4.58436125251871	4.44625622988956	3.86195536414487	3.52230689287139	3.38128337250378	4.39231742277876	4.26153081524341	3.87085786436376	4.33842441478356	4.24184018356467	3.8972404255748	4.43762724831895	3.87872534148011	3.97085365434048	4.0496307677246	4.20320115631661	3.83794324189103	4.45549162062847	3.80529245560071	3.76553474636298	4.02856915219677	3.94673086014031	3.96809075204526	3.5668151540109	4.18824265626441	4.47961860846942	4.26603689399532	4.27649666564036	3.60169651648096	4.06177619758669	3.64616265715789	4.60880924267552	4.20633064787105	4.30305008468167	4.03298241669943	4.51412226017071	4.09592441999854	4.42155994490182	4.4369613378336	3.93168305705981	4.19377174339668	4.36667191611176	3.82068956055921
"AK3"	4.00270252037982	4.34978987024187	3.00898878322725	3.01256867350306	3.11270013274936	4.14730669878029	2.799087306074	3.10433665981474	3.37989816352469	2.60880924267552	5.13750352374993	4.98139603197215	5.05354581772798	4.79389588254888	5.31650781910311	5.14282184411593	4.47248777146274	4.96716860753263	5.63633460244218	4.19455988602261	4.47702965301306	5.41582625747291	4.23419472295381	4.26528685756517	5.13093086982645	6.04897722522605	5.18665901720211	4.57591736111815	4.93734439215023	5.26190685982807	5.34624777408278	4.78659636189081	5.22071689199892	5.48446041312882	3.98641093525204	5.17712050284652	5.15663931069209	2.45154083301783	5.47864829453918	4.74738739965272	5.25058266478754	4.04614178164472	5.05918219921169	3.60762622084549	4.82374936030827	5.51475349843975	4.03121873061072	4.15461561132689	5.07895134139482	4.62935662007961	4.76712507726907	4.14159627838382	4.65935375917005	5.31397137105902	5.32192809488736	4.40803246613065	4.43162295971329	4.93168305705981	5.04657836662033	4.52293456094346	5.2098432305255	4.80477637795583	4.5197934862411	5.04875931191986	5.29682445864937	5.22843392051337	4.52544250601812	4.8109571587378	4.36176835941915	5.07767027423275	3.43162295971329	4.16108148227718	4.92694824794977	3.69376571221778	5.19377174339668	4.54411440220947	5.30341546268562	4.07980475463526	5.33664044640873	4.87725345387661	4.53106949272595	4.62175885670973	3.77925972037238	4.01881218574282	5.36317107711924	4.64846544302731	4.58436125251871	3.82883464946806	4.67581593117227	5.19731499947382	5.39985467357243	4.5909612413426	4.9136075118231	5.91073266190291	3.68481873755322	5.16952419715	3.78764141448333	4.99819550315325	5.05528243550119	4.78659636189081	5.62585493136806	4.14404636961671	4.27276973243651	5.14241343787374	5.03738222200308	5.1554254317472	4.92552476974757	4.78083500173823	4.61941301059794	4.87085786436376	4.93640237772506	4.36527259976453	3.68929916053589	4.36527259976453	4.81044310384517	4.38681094647222	5.11561593142811	3.84197311892718	3.93168305705981	5.02236781302845	5.0518071070133	5.10726939359254	4.87085786436376	4.92219784839637	5.67891698667984	4.24336442569366	4.54225804976692
"SEPT10"	5.2364926183813	4.08576455377831	4.65592421308382	3.6564963705535	3.16027483140859	4.65019012349677	4.69097573834328	3.7771566660045	4.32481060342048	2.84599177066457	4.456149034648	5.16992500144231	4.85549144310187	4.86987140617771	5.23381138429316	5.19849415363908	4.02768487693716	3.65191274464578	5.31542131594578	4.32984117653063	4.19770815795585	5.31251996747495	4.52042224852645	4.49249415167943	5.37051305246041	5.7771566660045	6.02103547951136	4.8801957289431	5.54874485993723	5.4032677223393	5.06824086131282	5.48284828306847	5.61853233397629	5.41920177384876	3.92694824794977	5.32192809488736	4.54287709935414	2.8011586560937	5.58766502110098	5.68985823631925	3.95791459863299	4.47702965301306	5.58766502110098	5.20124177119825	5.17911290067856	4.57106999816771	4.0408924306469	4.22573765346606	4.39231742277876	4.2667865406949	4.45154083301783	3.89141918684608	5.0457050645108	4.24412594328373	4.73335434061383	5.22650852980868	4.3037807481771	3.59215800212536	5.4666271200415	5.17592374206376	5.10936055940423	4.61823865559545	4.30888505741176	4.24944534108584	4.37712374912949	4.60584986719498	5.02945288578697	4.33628338786443	4.54411440220947	3.88459792099006	4.73063995591679	4.45811948117451	4.56254772419912	4.07638806851284	5.29314973674186	5.25474519762921	5.5197934862411	4.65191274464578	5.04832338653781	4.21334728173344	5.16108148227718	4.41818994794577	6.22458056608344	4.43162295971329	5.72000478695481	4.33842441478356	4.34553831007001	3.74523733212975	4.86096279785812	5.43895814789755	4.89772447021644	4.23419472295381	5.08321336824898	5.14486214291573	4.86690797814317	4.42961596420174	5.12474169241965	4.67016051412663	5.51633038682594	5.28243980500639	5.01212167271222	5.41683974191283	4.83541884047548	3.79181407116183	5.52073652693764	3.53356334821451	3.63459326844576	4.9676297534662	5.54101915313356	5.14363830992204	5.07124781946144	4.77241355474848	4.96301164759943	3.93451650158608	5.39506279951758	3.67016051412663	4.93404464711225	4.7839804136838	4.53729606709084	5.39677601078753	4.55704241526372	4.75755668893945	5.39197388306029	4.97636363573276	4.605257262939	3.81455042346181	4.38266725274504
"ACTR8"	2.67807190511264	3.36876834909033	1.50080205305716	3.34766565630097	2.66448284036468	1.03562390973072	2.75702324650746	3.22496636500027	2.87578006306849	0.992768430768924	4.31903981556254	3.64270157183323	3.41683974191283	3.06004738366994	4.25096157353322	3.68032435684402	2.93922657772821	3.14730669878029	3.57893871309339	3.4541758931858	3.4032677223393	3.51601514700366	3.47118746038699	3.52732060787705	4.04875931191986	3.5765221379205	4.15461561132689	2.92789645372882	3.80322703643493	3.27500704749987	3.78868571061353	4.36246988875021	3.90110824301451	4.09000652990382	2.97636363573276	3.34340782229781	3.69932952567316	3.38266725274504	3.36036427654347	3.28835856219366	4.19534759832222	3.76341157447001	4.07382023329167	4.12018602753186	3.77505054148317	4.11852584893567	3.50716034911752	3.0036022366802	3.71808758396052	2.98550043030489	3.77082904603249	3.22650852980868	4.13996056954546	3.51349074558812	4.14404636961671	3.94953493301701	3.68818035858693	3.28835856219366	3.64038956005495	4.22650852980868	3.97636363573276	3.43295940727611	2.90496571868403	3.76659516172927	3.65306001710456	3.14404636961671	3.46988597627446	3.15218341905505	3.93922657772821	3.90881290773955	3.3743439890385	2.94110631094643	4.00809242094872	3.43829285157915	4.3212065669699	3.95791459863299	4.24260250592898	3.51096191927738	3.68369645430652	3.96716860753263	3.69265037003553	3.83995958748953	3.11935617703968	4.10013667128545	4.13832300405648	3.32337006906127	3.27351588970212	2.98002530023873	2.94485844580754	4.07809742302666	4.87479696589866	3.98823022306046	3.02680005934372	4.09423606984577	3.46336088581666	4.45088131527337	3.20320115631661	3.15055967657538	4.26077843189343	3.86987140617771	4.29645740737124	4.03650333373899	3.58736499093646	2.8972404255748	3.41683974191283	4.11769504266975	4.08236196955747	3.06177619758669	3.62058641045188	3.96993327469786	3.69265037003553	3.57167680997093	3.5837597536395	3.14893410452634	3.73660487531425	4.09761079662642	3.71259578044703	3.89336221076387	3.54966917072649	4.26228280642066	4.11103131238874	4.42894634476948	4.08576455377831	3.92694824794977	4.37086174008529	3.90014226035982	3.48155728070859
"ITSN2"	5.25209770303744	5.29609026268396	5.3019533951261	5.00629802390037	4.34553831007001	4.82832692641482	5.10391721075207	4.77082904603249	4.84297883178833	5.93757979967966	4.33342373372519	4.40463068421761	4.62175885670973	5.04526821513853	4.78555055173926	4.98322165074267	4.29204549249286	4.19692173382033	4.86888427302877	4.19377174339668	4.05658352836637	4.81455042346181	3.75167794568758	4.37155886261196	5.07124781946144	5.13093086982645	5.13381009110603	4.77346892790519	4.92362461136832	5.13134253912326	4.92884403671257	4.79597469420667	4.71589337054761	4.83086375675176	4.11769504266975	4.58616424593091	4.89675621847481	3.92409988564074	4.83491342970104	4.86443379636562	4.18269229751619	4.10265813136374	4.15218341905505	4.86888427302877	4.45877569908024	4.80012335282653	4.03650333373899	3.75808993420181	5.56285295958392	3.93734439215023	4.16108148227718	4.4276061727819	4.53791724903408	4.40053792958373	4.38612115681485	4.36106648879432	4.12680770314203	4.23802251782572	4.26978123827438	4.87823487911234	4.73822740036724	4.18982455888002	4.22727899446832	4.40122086216022	3.96993327469786	4.603477988254	4.37642931106992	3.96716860753263	3.88655014732434	4.1586601753465	4.39917109381982	3.8972404255748	4.69376571221778	4.03913839390696	4.4369613378336	4.87921563716567	4.93545974780529	4.95930648975966	4.61647532878288	4.48864353985378	4.41953889151378	4.6409679104499	4.21800615028443	4.5385381636298	5.09085343045111	3.86690797814317	4.68313498512609	3.47897180503294	4.34198574722862	4.64616265715789	4.81762325751143	4.17632277264046	4.58676474335514	4.42693561964834	4.27276973243651	4.18824265626441	4.25550073314839	4.22804904788446	4.25701061820602	4.63517394667492	3.83086375675176	4.71479501111816	3.96532254836725	3.69932952567316	4.35755200461808	4.18903382439002	4.76765479823735	4.49633451341711	4.14159627838382	3.854993016757	3.75381844317354	4.48992821940518	3.37712374912949	4.07809742302666	4.23725777090037	3.55090066464752	4.71204544855369	4.30742852519225	4.03913839390696	4.58315800387441	4.29939120612683	5.49761236561836	4.16591193893569	4.10852445677817	4.26978123827438	4.06436554026363	4.49761236561836
"KIAA1109"	4.59514556799086	4.49697358099828	3.56193705962243	4.5197934862411	3.97177344719337	3.64270157183323	3.27052894238072	3.6564963705535	4.45549162062847	2.48026512205446	6.33145442828201	5.82832692641482	5.83061027435791	5.78633498041697	6.3741700760685	5.72055209160511	4.83339613416323	5.93451650158608	5.87749887278353	5.51443791382931	5.02547181462118	6.22438762792991	5.2502036564993	5.39059890555246	6.5894638929561	6.33378150063115	6.03121873061072	5.19692173382033	5.75141016006437	6.07660184861857	5.42995065740377	6.45532722030456	5.94485844580754	6.11665586158262	5.50143914515887	5.94766615679601	6.28835856219366	4.00180224263399	5.42525787199921	5.12804589092299	6.17352723812251	5.8109571587378	5.72900887033786	5.77003613859792	5.76234881564413	6.97315203787724	5.77768271707355	5.36036427654347	5.98322165074267	5.122258567812	4.79181407116183	5.32876467228402	6.29462074889163	5.60584986719498	6.122258567812	6.58421090130802	5.35895882583233	4.98413359454098	5.3019533951261	6.12205144771389	6.04439411935845	5.3819754785573	5.02236781302845	6.10852445677817	5.61176256006487	6.1876489953106	6.0036022366802	5.50811168119346	5.5713734359732	5.9387562614923	4.85449441815488	5.52450253744916	5.65363331138625	4.73822740036724	5.9469647411558	6.07081863753328	6.17871464117544	5.46270675067016	5.51506901403224	6.26209484537018	4.87085786436376	5.77820857639809	5.42425028608405	6.02702131462225	6.54179358819477	6.28706590735054	5.47216280355037	5.18189764310839	5.56376827845203	6.20417985185709	7.03957710306068	5.96947286459633	6.0389189892923	6.15704371014558	5.71424551766612	5.90303827011291	5.82527683005487	5.64154602908752	6.24564777363675	6.01145091173575	6.18249367494537	5.9469647411558	5.56803210477128	6.01858966780594	5.85972112892796	6.467605550083	5.90761176285217	5.87208998933479	5.58225490835766	6.16309613843601	6.19377174339668	5.91886323727459	5.35367615775164	5.66533591718518	5.94860084749336	6.10328780841202	5.87897051015108	5.45384677374993	5.67355642399014	6.23457795978457	6.12639473762014	6.76048710181103	5.84473714406068	5.74469931420784	6.17572418538028	6.42961596420174	5.34872815423108
