"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0168_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0636_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0088_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0161_3001_T"	"HKB0164_3006_T"	"HKB0182_3006_T"	"HKB0207_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0564_3000_T"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0665_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0220_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0044_3000_N"	"HKB0079_3000_N"	"HKB0127_3000_N"	"HKB0179_3006_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0225_3000_N"	"HKB0230_3006_T"	"HKB0233_3000_N"	"HKB0538_3000_N"	"HKB0562_3000_N"	"HKB0585_3000_T"	"HKB0109_3000_N"	"HKB0158_3006_T"	"HKB0162_3006_T"	"HKB0597_3000_N"	"HKB0719_3001_N"
"PGAM2"	1.81147103052984	1.26303440583379	2.10768786931437	1.66448284036468	4.85449441815488	2.29572302453997	1.60880924267552	1.27500704749987	1.31614574229336	1.59931779369823	0.55581615506164	1.40599235967584	4.47378691161437	2.22650852980868	1.58014548442338	1.57531233068744	1.16992500144231	5.17272751801285	2.56803210477128	2.56071495447448	2.4594316186373	2.09085343045111	4.32337006906127	1.33342373372519	1.81147103052984	2.37295209791183	1.71369581484336	3.23572705983806	3.23112515787905	3.5298209465287	2.38956681176273	1.46988597627446	1.43295940727611	1.65992455840238	1.4276061727819	2.43829285157915	3.01792190799726	2.70708299177171	1.59931779369823	3.5298209465287	2.12763327972587	1.71808758396052	2.4276061727819	2.12101540096137	1.81557542886257	1.72683121703249	1.44890095114513	2.41683974191283	3.50207595604579	2.50842865253186	2.35895882583233	1.0496307677246	3.32768736417605	3.57410150808939	2.38681094647222	0.505890929729957	3.55826763405574	1.73552217729654	1.84799690655495	3.46466826700344	5.49537538094463	2.7158933705476	3.06695024392463	2.55581615506164	2.87184364850932	2.74846123300404	2.51601514700366	0.485426827170242	1.02147972741045	1.0496307677246	1.15704371014558	3.81455042346181	2.81557542886257	2.08406426478847	3.76871365703048	1.28688114778816	2.95233356636969	2.09761079662642	2.37573453858316	1.78659636189081	0.669026765509631	1.62293035092018	0.807354922057604	0.790772037862	0	0.992768430768924	1.18903382439002	0.632268215499513	0.887525270741587	0.516015147003665	0.411426245726465	0.632268215499513	1.23878685958712	1.65992455840238	1.98185265328974	1.98913900736823	0.0976107966264223	0.214124805352847	1.49569516262407	4.40667271575583	1.53605290024021	0.286881147788162	1.8073549220576	1.05658352836637	0.545968369105292	0.263034405833794	0.925999418556223	0.575312330687437	1.85598969730848	0.575312330687437	0.111031312388744	1.10433665981474	1.29278174922785	0.286881147788162	2.58014548442338	0.903038270112912	1.36176835941915	1.22032995487956	0.895302621333307	0.773996325111173	5.54008928198252	0.124328135002202	0.389566811762726	0.956056652412403	1.11103131238874	0.475084882948783	0.933572638261024	1.0071955014042	3.89530262133331	0.263034405833794	0.111031312388744	5.50557340028202	5.56985560833095
"TNNC1"	0.790772037862	0.790772037862	1.71808758396052	1.34482849699744	0.53605290024021	0.659924558402378	0.389566811762726	0.782408564927373	1.16992500144231	2.10433665981474	2.13422093976063	1.18269229751619	0.871843648509318	0.31034012061215	0.613531652917927	1.04264433740849	1.18269229751619	0	0.903038270112912	0.263034405833794	0.55581615506164	0.887525270741587	0.464668267003444	0.790772037862	0.495695162624069	0.286881147788162	0.687060688339892	1.1243281350022	0.7311832415722	0.831877241191673	1.24488705912353	1.94860084749336	0.454175893185802	1.9560566524124	0.565597175854225	0.565597175854225	0.411426245726465	0.918386234446348	1.36737106564853	1.04264433740849	0.748461233004036	0.613531652917927	0.669026765509631	0.963474123974886	0.839959587489532	1.29865831556452	0	0.815575428862573	0.464668267003444	0.594548549550354	1.27500704749987	0.855989697308481	0.613531652917927	0.464668267003444	2.30158764660319	1.56559717585423	1.4541758931858	0.263034405833794	1.63226821549951	0.823749360308273	0.432959407276106	1.16992500144231	1.13750352374994	1.25096157353322	2.74200621086674	1.67355642399014	1.08406426478847	1.32192809488736	1.38956681176273	0.831877241191673	0.333423733725192	1.32768736417605	2.02856915219677	0.464668267003444	0.887525270741587	1.87970576628229	0.22650852980868	0.956056652412403	0.565597175854225	0.6959938131099	1.07724299893246	1.13750352374994	0.669026765509631	0	0.604071323668861	1.33913738491959	0.933572638261024	0.432959407276106	0.594548549550354	0.55581615506164	1.84398384404833	1.19534759832222	1.85996954822103	0.584962500721156	0.389566811762726	1.21412480535285	0.124328135002202	0.84799690655495	1.05658352836637	0.799087306074004	0.263034405833794	0.863938450423971	0.333423733725192	0.321928094887362	0.903038270112912	0.807354922057604	0.704871964456353	0.941106310946431	0.799087306074004	0.432959407276106	0	1.11769504266975	0.604071323668861	0.238786859587116	1.23878685958712	0.31034012061215	0.464668267003444	0.831877241191673	0.53605290024021	1.37295209791183	0.111031312388744	1.22032995487956	0.475084882948783	0.970853654340484	0.687060688339892	0.669026765509631	0.84799690655495	0.485426827170242	4.27426166125705	1.62760683812965	0	8.23285259178037	6.80387279762063
"HHATL"	0.20163386116965	0.070389327891398	0.84799690655495	0.214124805352847	0.298658315564515	0.411426245726465	0.31034012061215	0.53605290024021	0.895302621333307	0.263034405833794	0.485426827170242	0.422233000683048	0.782408564927373	0	0.0565835283663675	0	0	0.150559676575381	0.111031312388744	0.22650852980868	0.16349873228288	0.31034012061215	0.333423733725192	0.286881147788162	0.214124805352847	0.411426245726465	0.0976107966264223	0.622930350920177	0.0426443374084937	0.0976107966264223	0.31034012061215	0.839959587489532	0.55581615506164	1.36176835941915	0.0285691521967709	0.356143810225275	0.0285691521967709	0.0426443374084937	0.298658315564515	0.111031312388744	0	0.443606651475615	0	0.0976107966264223	0.214124805352847	0.0565835283663675	0.333423733725192	1.58976348698498	0.111031312388744	0.137503523749935	0.137503523749935	0.713695814843359	0	0.22650852980868	0.214124805352847	0.367371065648529	0.516015147003665	0.0426443374084937	0.526068811667588	0.27500704749987	0.0565835283663675	0.669026765509631	0	0.20163386116965	0.31034012061215	0.0840642647884746	0	1.54101915313356	0.0565835283663675	0.333423733725192	0.070389327891398	0.0426443374084937	0.22650852980868	0.176322772640463	0.400537929583729	0	0.0426443374084937	0	0	0.765534746362977	0.0840642647884746	0	0.0285691521967709	0	0.0840642647884746	0.0840642647884746	0	0	0	0.0285691521967709	0.0976107966264223	0.0426443374084937	0	0	0.0426443374084937	0	0	0	0.0426443374084937	0	0	0	0	0	0.0840642647884746	0	0.111031312388744	0.137503523749935	0.286881147788162	0	0	0.124328135002202	0	0.0426443374084937	0.150559676575381	0	0.16349873228288	0.111031312388744	0.16349873228288	0	0	0	0.411426245726465	0.0976107966264223	0.16349873228288	0.584962500721156	0	3.54843662469604	0.84799690655495	0.0840642647884746	0	2	1.68706068833989
"GPD1"	6.94579495674006	4.98230913012977	5.0457050645108	8.15871066071178	9.02061887282993	9.21037912279194	7.46858331700683	5.92124588858559	7.04330075436418	7.29342566579327	9.60784811134464	5.47313748777226	8.37242979233409	10.5360626166342	9.67035528747478	8.44774448211255	7.90165132415809	10.1401779189523	9.49129193913725	9.62474063423445	8.88846929345086	9.75863963702458	8.18853939515837	8.63760300143447	8.06166820738934	10.1194858726483	8.74096128035838	10.1297337887158	10.1796105705034	10.2852866136664	9.98430451984666	8.14934066928622	7.65054917256184	8.52109000833512	7.44086916761087	8.00332113560554	10.4455425645993	9.67949769324013	8.68271373979509	8.58916423669977	9.81563946752654	9.20298085829248	9.90027814075914	9.14661958600407	5.67157644813065	8.89627184880738	7.43270891764254	9.21310421964191	8.19534759832222	6.55550942708326	9.20371505425789	7.09592441999854	9.9560566524124	9.22821744229343	9.94969541807767	3.20320115631661	9.19613488076516	9.77264448360543	8.96318509361413	7.24821222778998	10.366726549372	8.8193807908646	9.59092382656697	9.88183283421483	9.99789923724707	10.2127273924528	10.2026748329979	7.46295208610836	7.44211412241923	8.03154958602804	7.95785657401694	9.67694435910691	8.56346323668308	9.1319598228983	7.86282329982368	7.62716906084185	10.212046422773	9.35085080548338	9.24305494431773	5.70071713282148	2.03210084316702	2.26002565596146	4.73876783680019	1.06350294230616	5.56254772419912	5.43229133824778	2.48026512205446	0.871843648509318	2.61823865559545	4.40394936423287	3.68369645430652	4.28540221886225	0.604071323668861	2.42223300068305	3.22804904788446	0.20163386116965	0.0565835283663675	1.81966818349646	4.68818035858693	0.214124805352847	4.38059093426592	0.495695162624069	0.263034405833794	3.75381844317354	0.933572638261024	3.55090066464752	6.4178525148859	4.18269229751619	6.5963388642052	5.18030701996943	1.57046293102604	6.43095427138573	6.28281043957256	3.09085343045111	3.99367436175058	5.77267747042486	4.97682185236069	3.71039319217052	5.24906603385587	5.13627342985058	0.594548549550354	1.4905701304462	6.00786824333334	2.07724299893246	6.06436554026363	3.68929916053589	4.09929520433777	1.790772037862	9.29888738386193	3.88362081628567	4.32768736417605	9.86936249999403	10.5694379256253
"TRIM54"	0.16349873228288	0.367371065648529	0.150559676575381	0.124328135002202	0.367371065648529	0.150559676575381	0.150559676575381	0.871843648509318	0.0426443374084937	0.389566811762726	0	0.443606651475615	0.124328135002202	0	0.070389327891398	0.0976107966264223	0.0976107966264223	0.0565835283663675	0	0	0.0426443374084937	0	0.137503523749935	0.0976107966264223	0.37851162325373	0	0.0976107966264223	0	0.0426443374084937	0	0	0.20163386116965	0.22650852980868	0.0840642647884746	0.37851162325373	0.367371065648529	0	0	0	0.0565835283663675	0.0426443374084937	0	0	0.150559676575381	0.831877241191673	0	0.0565835283663675	0.189033824390017	0.298658315564515	0.321928094887362	0	0.070389327891398	0.0565835283663675	0.75702324650746	0	0.137503523749935	0.070389327891398	0	0.124328135002202	0.263034405833794	0	0.124328135002202	0.150559676575381	0	0	0.0426443374084937	0.0426443374084937	0.16349873228288	0.16349873228288	0.137503523749935	0.16349873228288	0	0	0.238786859587116	0.16349873228288	0.111031312388744	0	0	0.704871964456353	0	0	0.124328135002202	0.111031312388744	0	0.124328135002202	0.0426443374084937	0	0	0.0285691521967709	0.0976107966264223	0.0565835283663675	0	0.137503523749935	0	0.0565835283663675	0.16349873228288	0	0.367371065648529	0	0	0.0976107966264223	0	0.0840642647884746	0	0.27500704749987	0.0840642647884746	0	0.0976107966264223	0	0	0	0.0426443374084937	0	0	0	0	0.27500704749987	0.650764559116902	0.137503523749935	0	0.748461233004036	0.613531652917927	0.367371065648529	0.356143810225275	0.739848102699327	0.321928094887362	0.321928094887362	0.298658315564515	0.495695162624069	0	0.970853654340484	1.790772037862	1.46988597627446
"ANKRD2"	0.0976107966264223	0	0.263034405833794	0.0565835283663675	0.137503523749935	0.526068811667588	0.176322772640463	0.0426443374084937	0.150559676575381	0.150559676575381	0.367371065648529	0.20163386116965	0.189033824390017	0.31034012061215	0.963474123974886	0.27500704749987	0.263034405833794	0.27500704749987	0.250961573533219	0.176322772640463	0.344828496997441	0.20163386116965	0	0.321928094887362	0.250961573533219	0.298658315564515	0.111031312388744	0.0426443374084937	0.111031312388744	0.298658315564515	0.516015147003665	0.389566811762726	0.545968369105292	0.367371065648529	0.454175893185802	0.263034405833794	0.124328135002202	0.0565835283663675	0.250961573533219	0.263034405833794	0.0565835283663675	0.250961573533219	0	0.070389327891398	0.137503523749935	0.137503523749935	0.298658315564515	0.070389327891398	0.150559676575381	0.176322772640463	0.669026765509631	0.0840642647884746	0.333423733725192	0.422233000683048	0.070389327891398	0	0	0	0.070389327891398	0.137503523749935	0.137503523749935	0.137503523749935	0.16349873228288	0.367371065648529	0.526068811667588	0.495695162624069	0.584962500721156	0	0.286881147788162	0.356143810225275	0.344828496997441	0.516015147003665	0.545968369105292	0.22650852980868	0.389566811762726	0.070389327891398	0.238786859587116	0.526068811667588	0.176322772640463	0.070389327891398	0.432959407276106	0.214124805352847	0.124328135002202	0.176322772640463	0.238786859587116	0.124328135002202	0.432959407276106	0.150559676575381	0.189033824390017	0.286881147788162	0.22650852980868	0.150559676575381	0.286881147788162	0.0565835283663675	0.124328135002202	0.575312330687437	0.887525270741587	0.124328135002202	0.124328135002202	0.238786859587116	0.367371065648529	0.650764559116902	0.356143810225275	0.356143810225275	0.214124805352847	0.464668267003444	0.505890929729957	0.321928094887362	0.432959407276106	0	0.111031312388744	0.422233000683048	0.111031312388744	0.263034405833794	0.137503523749935	0.189033824390017	0.137503523749935	0.321928094887362	0.214124805352847	0.124328135002202	0	0.070389327891398	0.214124805352847	0.389566811762726	0.070389327891398	0	0	0.411426245726465	1.10433665981474	0.150559676575381	0	3.62410089462811	2.23572705983806
"MYOZ1"	0.831877241191673	2.39780296186249	0.941106310946431	1.38404980679516	0.286881147788162	0.641546029087524	1.67807190511264	0.659924558402378	0.839959587489532	1.29865831556452	0.815575428862573	0.669026765509631	0.495695162624069	0.189033824390017	0.389566811762726	1.0496307677246	0.933572638261024	0.713695814843359	0.632268215499513	1.06350294230616	0.367371065648529	1	0.970853654340484	0.613531652917927	0.575312330687437	0.704871964456353	0.807354922057604	1.46466826700344	1.01435529297707	0.855989697308481	1.33913738491959	1.10433665981474	0.956056652412403	0.748461233004036	1.75274859140713	1.28095631383106	0.298658315564515	0.20163386116965	0.464668267003444	0.839959587489532	0.0976107966264223	0.321928094887362	0.84799690655495	0.263034405833794	1.87578006306849	1	0.37851162325373	0.918386234446348	0.613531652917927	0.863938450423971	1.67355642399014	0.613531652917927	0.495695162624069	1.05658352836637	0.704871964456353	0.823749360308273	1.60407132366886	0.575312330687437	1.09761079662642	0.748461233004036	0.739848102699327	1.29865831556452	0.941106310946431	0.823749360308273	0.722466024471091	0.84799690655495	0.475084882948783	0.659924558402378	1.02856915219677	0.641546029087524	0.7311832415722	0.84799690655495	0.748461233004036	0.669026765509631	1.38404980679516	0.925999418556223	0.411426245726465	0.189033824390017	0.948600847493356	0.815575428862573	0.584962500721156	1.4541758931858	0.594548549550354	0.526068811667588	0.298658315564515	0.799087306074004	0.622930350920177	2.17951105027151	0.0285691521967709	0.333423733725192	0.941106310946431	1.09085343045111	1.55581615506164	1.37295209791183	0.678071905112638	2.22650852980868	0.55581615506164	1.19534759832222	1	0.286881147788162	1.15704371014558	0.941106310946431	1.03562390973072	1.13093086982645	0.250961573533219	1.13093086982645	1.89530262133331	0.933572638261024	1.59931779369823	0.344828496997441	0.298658315564515	0.799087306074004	0.799087306074004	0.189033824390017	0.356143810225275	0.31034012061215	1.36737106564853	2.0703893278914	1.08406426478847	0.887525270741587	0.214124805352847	2.17632277264046	0.687060688339892	0.739848102699327	1.51096191927738	1.07724299893246	0.879705766282288	0.933572638261024	3.79805051476751	0.632268215499513	0.650764559116902	5.89263388342444	5.65449282588346
"CA3"	4.28983446517751	2.4594316186373	2.42492208821069	2.58976348698498	2.42223300068305	2.55090066464752	3.0496307677246	1.66448284036468	3.45154083301783	4.14241343787374	3.47248777146274	3.56315813040281	4.35120427725799	4.5341861390901	1.08406426478847	2.84799690655495	2.83592407425437	1.58976348698498	3.98367769469807	2.3533232911629	2.92789645372882	7.93315950379907	4.05050169744673	3.38404980679516	2.18586654531133	8.23926436763136	3.14567745519564	4.50589092972996	5.81685566236649	3.33913738491959	3.93451650158608	2.37573453858316	2.57288966842058	4.24716800037477	2.84799690655495	2.53356334821451	2.27798474729977	6.91229058335111	2.82781902461732	5.14974711950468	6.04679660957376	6.7279204545632	5.9469647411558	1.70929063572336	3.08576455377831	5.55028504908841	4.24107745817504	2.23572705983806	1.1243281350022	1.97452931248388	2.4541758931858	2.82984955984469	0.739848102699327	3.9126498648972	6.49825086752783	2.82171021503467	2.25096157353322	2.34766565630097	4.28835856219366	3.22032995487956	2.04614178164472	3.5765221379205	3.09929520433778	3.33771109212829	5.456149034648	5.06004738366994	3.10601323762212	3.16188768237689	5.45746296464855	6.39523421222388	2.79701297783614	4.96901230751632	4.38404980679516	4.46923479366766	2.61353165291793	3.57773093149008	1.51096191927738	7.06641214573448	3.10936055940423	3.54225804976692	0.263034405833794	0.250961573533219	0.6959938131099	0.333423733725192	1.98185265328974	0.992768430768924	1.87578006306849	0.367371065648529	0.790772037862	2.47767732756531	1.49569516262407	1.19534759832222	0.641546029087524	0.75702324650746	1.07724299893246	0.189033824390017	0.879705766282288	0.687060688339892	1	0.0840642647884746	1.33342373372519	0.575312330687437	0.214124805352847	0.823749360308273	0.344828496997441	1.53106949272595	2.41413553298445	0.910732661902913	1.48542682717024	1.4905701304462	0.137503523749935	1.02856915219677	1.30451104180995	1.11103131238874	1.42223300068305	1.26903314645524	3.12267271882414	2.36457243229586	3.12267271882414	0.55581615506164	1.66448284036468	0.298658315564515	2.54843662469604	0.687060688339892	3.05484847699562	1.81147103052984	2.16349873228288	1.29278174922785	6.69265037003553	1.9297909977186	0.839959587489532	7.25086685567605	9.25339841910495
"ANKRD1"	0.0285691521967709	0.0976107966264223	0.0840642647884746	0.20163386116965	0.263034405833794	0.0840642647884746	0.124328135002202	0.344828496997441	0.070389327891398	0	0.0426443374084937	0.150559676575381	0.0976107966264223	0	0.250961573533219	0.22650852980868	0.0285691521967709	0.137503523749935	0	0	0.111031312388744	0.0285691521967709	0.0840642647884746	0.111031312388744	0.0285691521967709	0	0.0840642647884746	0.485426827170242	0.0840642647884746	0.137503523749935	0.16349873228288	0.124328135002202	0	0	0.0840642647884746	0.124328135002202	0.0285691521967709	0	0	0.0565835283663675	0	0	0	0.286881147788162	0.0285691521967709	0.0976107966264223	0	0.20163386116965	0.150559676575381	0.0840642647884746	0.20163386116965	0.111031312388744	0	0.20163386116965	0	0.16349873228288	0.941106310946431	0.150559676575381	0	0.298658315564515	0.263034405833794	0.0976107966264223	0.432959407276106	0.53605290024021	0	0.070389327891398	0.189033824390017	0.263034405833794	0.650764559116902	0	0	0	0.0840642647884746	0.0976107966264223	0.214124805352847	0	0.37851162325373	0.0976107966264223	0.0426443374084937	0.0976107966264223	0.0426443374084937	1.38956681176273	0.422233000683048	0.176322772640463	0	0.189033824390017	1.44890095114513	0.516015147003665	0	0	0.0840642647884746	0.565597175854225	2.96532254836725	0.678071905112638	0.0426443374084937	0.137503523749935	5.01747656302046	0.31034012061215	0.124328135002202	0.137503523749935	0.0426443374084937	0.613531652917927	0.632268215499513	0.659924558402378	0	0.137503523749935	0.0976107966264223	0.20163386116965	0.124328135002202	0.0426443374084937	0.0426443374084937	0.176322772640463	0	0.31034012061215	0	0.124328135002202	0.0285691521967709	0.0976107966264223	0	0.0426443374084937	0.0976107966264223	0.37851162325373	0.0565835283663675	0.432959407276106	0.150559676575381	0.0840642647884746	0.0426443374084937	0.0285691521967709	0	0.070389327891398	0.124328135002202	0.687060688339892	0.356143810225275
"NEB"	0.895302621333307	1.17632277264046	0.948600847493356	2.4032677223393	1.13750352374994	1.20163386116965	1.01435529297707	1.22032995487956	0.948600847493356	1.79493566280354	1.18269229751619	0.903038270112912	0.704871964456353	0.321928094887362	1.10433665981474	0.516015147003665	1.20163386116965	0.367371065648529	0.505890929729957	0.411426245726465	1.05658352836637	0.604071323668861	0.903038270112912	0.799087306074004	0.782408564927373	0.773996325111173	1.23878685958712	0.526068811667588	0.27500704749987	0.333423733725192	1.18903382439002	1.29278174922785	1.6507645591169	0.782408564927373	0.799087306074004	1.16992500144231	0.189033824390017	0.400537929583729	1.23878685958712	1.13093086982645	0.739848102699327	1.09085343045111	0.27500704749987	1.14404636961671	1.6915341649192	1.02147972741045	1.06350294230616	0.839959587489532	1.33342373372519	1.56559717585423	1.37295209791183	1.40599235967584	0.53605290024021	2.22650852980868	0.918386234446348	1.06350294230616	1.1243281350022	0.495695162624069	1.30451104180995	1.16992500144231	0.411426245726465	1.53605290024021	1.72683121703249	0.678071905112638	0.918386234446348	0.238786859587116	0.782408564927373	1.26303440583379	1.4541758931858	1.0496307677246	0.613531652917927	0.565597175854225	0.863938450423971	0.55581615506164	0.895302621333307	0.704871964456353	0.286881147788162	0.910732661902913	1.0496307677246	1.1243281350022	0.584962500721156	1.03562390973072	1.36176835941915	0.53605290024021	1.20789285164133	0.831877241191673	0.526068811667588	0.7311832415722	0.411426245726465	0.669026765509631	1.07724299893246	1.11769504266975	0.925999418556223	0.839959587489532	0.678071905112638	0.739848102699327	1.03562390973072	1.80322703643493	4.0866139474095	1.58976348698498	0.632268215499513	0.464668267003444	1.11103131238874	0.6959938131099	2.21723071622067	1.15055967657538	0.956056652412403	0.887525270741587	0.7311832415722	1.44360665147561	1.18269229751619	1.04264433740849	0.84799690655495	1.97819562968165	1.41683974191283	0.799087306074004	1.35049724708413	1.56071495447448	1.55581615506164	0.454175893185802	3.89530262133331	1.28095631383106	1.89530262133331	0.641546029087524	1.08406426478847	1.57531233068744	1.87184364850932	0.443606651475615	4.86046625851717	1.06350294230616	1.40053792958373	8.27449463583016	7.24050514939098
"LRRC39"	0.903038270112912	0.918386234446348	0.956056652412403	0.765534746362977	1.11769504266975	0.887525270741587	1.07724299893246	0.565597175854225	1.38956681176273	0.722466024471091	0.432959407276106	0.815575428862573	0.485426827170242	0.545968369105292	0.495695162624069	0.823749360308273	0.722466024471091	0.454175893185802	0.678071905112638	0.650764559116902	0.422233000683048	0.367371065648529	0.855989697308481	0.575312330687437	0.641546029087524	0.575312330687437	0.632268215499513	0.613531652917927	0.545968369105292	0.526068811667588	0.739848102699327	0.963474123974886	0.505890929729957	0.632268215499513	0.400537929583729	1.15055967657538	0.333423733725192	0.687060688339892	0.464668267003444	0.84799690655495	0.722466024471091	0.37851162325373	0.55581615506164	0.604071323668861	1.04264433740849	0.659924558402378	1.22032995487956	0.871843648509318	0.941106310946431	1.15704371014558	0.575312330687437	0.739848102699327	0.7311832415722	1.25701061820602	0.739848102699327	1	0.790772037862	0.565597175854225	0.75702324650746	1.0703893278914	0.389566811762726	0.918386234446348	0.887525270741587	0.831877241191673	1.22650852980868	1.15704371014558	0.903038270112912	1.06350294230616	1.85199883711245	0.411426245726465	0.863938450423971	0.669026765509631	0.941106310946431	1.01435529297707	1.11103131238874	0.871843648509318	0.464668267003444	1.4276061727819	1.02147972741045	1.0703893278914	0.887525270741587	0.575312330687437	0.807354922057604	0.464668267003444	1.23266075679027	0.565597175854225	0.622930350920177	0.831877241191673	0.782408564927373	0.831877241191673	0.594548549550354	0.678071905112638	0.526068811667588	0.526068811667588	0.956056652412403	1.09085343045111	0.367371065648529	0.584962500721156	1.37851162325373	0.992768430768924	0.807354922057604	0.650764559116902	0.790772037862	0.495695162624069	0.55581615506164	0.250961573533219	1.0071955014042	0.807354922057604	0.871843648509318	0.6959938131099	0.432959407276106	0.863938450423971	0.16349873228288	0.823749360308273	0.823749360308273	0.505890929729957	1.0071955014042	0.963474123974886	1.0703893278914	0.505890929729957	1.57531233068744	1.10433665981474	0.815575428862573	0.773996325111173	0.871843648509318	1.46466826700344	1.22032995487956	0.400537929583729	1.02147972741045	1.06350294230616	1.27500704749987	3.30158764660319	2.86591881455221
"ASB5"	0.0840642647884746	0.22650852980868	0	0.111031312388744	0.0285691521967709	0.0285691521967709	1.04264433740849	0.0426443374084937	0.0976107966264223	0	0	0.0426443374084937	0.0285691521967709	0	0	0.0565835283663675	0.0285691521967709	0	0.0426443374084937	0.0285691521967709	0.176322772640463	0.0143552929770701	0.0285691521967709	0	0.344828496997441	0	0.16349873228288	0.0426443374084937	0.0976107966264223	0.0565835283663675	0.0285691521967709	0	0.0565835283663675	0.0285691521967709	0.344828496997441	0.0840642647884746	0.0143552929770701	0	0	0.16349873228288	0	0	0.111031312388744	0	0.0285691521967709	0	0	0.070389327891398	0.443606651475615	0.238786859587116	0	0	0.0285691521967709	0.070389327891398	0	0.238786859587116	0.137503523749935	0	0.0285691521967709	0	0	0.0976107966264223	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0285691521967709	0	0.0840642647884746	0.0285691521967709	0.0840642647884746	0	0.0565835283663675	0	0.070389327891398	0.0565835283663675	0.722466024471091	0	0	0	0.070389327891398	0	0	0.0143552929770701	0.0143552929770701	0.0426443374084937	0	0.0426443374084937	0	0	0	0.189033824390017	0	0	0	0	0.0285691521967709	0	0	0	0	0	0	0.0285691521967709	0.0976107966264223	0	0.0285691521967709	0	0.0285691521967709	0	0	0	0	0	0	0	0	0.214124805352847	0.176322772640463	0.604071323668861	0	0.0426443374084937	0	0	0	0.0285691521967709	0.20163386116965	0.176322772640463	0	0.704871964456353	0.0285691521967709	0	2.49825086752783	1.84799690655495
