"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0728_1447_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0763_1511_T"	"BC_HKB0772_1460_T"	"BC_HKB0838_1563_T"	"BC_HKB0890_1550_T"	"BC_HKB2106_1619_T"	"BC_HKB2107_1620_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0074_3000_T"	"HKB0097_3000_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0161_3001_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0573_3000_T"	"HKB0620_3000_T"	"HKB0719_3002_T"	"BC_HKB0775_1470_T"	"BC_HKB0876_1543_T"	"BC_HKB1366_1663_T"	"BC_HKB2116_1671_T"	"HKB0092_3000_T"	"BC_HKB0555_1321_T"	"BC_HKB0570_1319_T"	"BC_HKB0588_M1349_T"	"BC_HKB0715_1407_T"	"BC_HKB0733_1459_T"	"BC_HKB0774_1469_T"	"BC_HKB0834_1553_T"	"BC_HKB0874_1537_T"	"BC_HKB0878_1544_T"	"BC_HKB0894_1583_T"	"BC_HKB2105_1618_T"	"BC_HKB2109_1628_T"	"BC_HKB2119_1690_T"	"BC_HKB2123_1695_T"	"HKB0006_3006_T"	"HKB0078_3000_T"	"HKB0147_3000_T"	"HKB0159_3006_T"	"HKB0196_3006_T"	"HKB0222_3006_T"	"HKB0227_3006_T"	"HKB0228_3002_T"	"HKB0230_3006_T"	"HKB0540_3000_T"	"HKB0585_3000_T"	"HKB0713_3000_T"	"HKB0726_3000_T"	"HKB0748_3000_T"	"HKB0750_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0899_M1605_T"	"BC_HKB1385_1721_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0220_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"BC_HKB0215_1134_T"	"BC_HKB0913_1654_T"	"BC_HKB0917_1656_T"	"HKB0007_3005_T"	"HKB0008_3006_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0031_3001_T"	"HKB0033_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0067_3006_T"	"HKB0080_3006_T"	"HKB0086_3006_T"	"HKB0088_3000_T"	"HKB0089_3001_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0102_3006_T"	"HKB0115_3006_T"	"HKB0123_3006_T"	"HKB0141_3006_T"	"HKB0143_3006_T"	"HKB0162_3006_T"	"HKB0164_3006_T"	"HKB0168_3006_T"	"HKB0179_3006_T"	"HKB0182_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0214_3006_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0558_3000_T"	"HKB0564_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0653_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0718_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"	"HKB0070_3002_T"	"HKB0134_3006_T"	"HKB0656_3000_T"
"ADGRE1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"COL6A5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CLEC4A"	0	2.03210084316702	1.28095631383106	0	0	0	1.44360665147561	0	1.22032995487956	1	3.02147972741045	0	0	2.03210084316702	2.19849415363908	2.80322703643493	2.28095631383106	1.52105073690096	2.46727948045998	1.13093086982645	2.25398926623079	2.32768736417605	1.97085365434048	1.63226821549951	1.81557542886257	2.21101219348551	2.65535182861255	1.54101915313356	2.70929063572336	1.6959938131099	1.799087306074	0	2.64154602908752	0	0	1.43829285157915	1.4905701304462	0	0	0	0	2.07724299893246	0	1.15055967657538	0	0	0	0	0	2.11103131238874	1.41142624572647	1.80322703643493	1.09761079662642	1.27500704749987	1.23878685958712	2.31324585178756	2.37295209791183	1.23878685958712	1.51601514700366	1.63691458035588	0.948600847493356	1.13750352374994	1.799087306074	1.95233356636969	1.24488705912353	0	1.50589092972996	0	0	1.10433665981474	1.99638874644762	1.4594316186373	3.10097764772482	2.37295209791183	1.99638874644762	2.70487196445635	1.73552217729654	2.21412480535285	3.16671544496642	2.68032435684402	2.70708299177171	3.42894634476948	2.48284828306847	2.10433665981474	2.64154602908752	2.15380533607904	2.59215800212536	0	0	1.59931779369823	1.95233356636969	2.54101915313356	1.66448284036468	1.84398384404833	2.31903981556254	1.78240856492737	1.90689059560852	1.66448284036468	2.8011586560937	1.37851162325373	2.21723071622067	2.5385381636298	1.65535182861255	2.57773093149008	1.93734439215023	2.04264433740849	1.49569516262407	1.47508488294878	1.56071495447448	1.82374936030827	1.89917563048051	2.29278174922785	0.978195629681652	1.94110631094643	1.75702324650746	1.99638874644762	1.89530262133331	1.81557542886257	1.48542682717024	1.58496250072116	2.33628338786443	1.37851162325373	1.62293035092018	1.70929063572336	2.50080205305716	2.22650852980868	1.99638874644762	2.15380533607904	1.81966818349646	1.64616265715789	1.35614381022528	1.93357263826102	1.40599235967584	2.114367024952	2.44360665147561	1.04264433740849	1.38404980679516	1.77820857639809	1.31614574229336	2.18903382439002	2.90689059560852	1.03562390973072
"MS4A14"	2.67355642399014	1.84398384404833	2.82374936030827	0	2.799087306074	0	1.63226821549951	1.51096191927738	1.71369581484336	0.925999418556223	0	1.01435529297707	1.04264433740849	1.37295209791183	1.09085343045111	4.64846544302731	1.94860084749336	0.214124805352847	1.17632277264046	0.53605290024021	1.35049724708413	0.871843648509318	1.27500704749987	0.925999418556223	1.61823865559545	1.20163386116965	1.38956681176273	1.52105073690096	1.58976348698498	0.575312330687437	1.50589092972996	0	1.50080205305716	0	0	1.19534759832222	1.16992500144231	2.19849415363908	1.46466826700344	1.94110631094643	0	1.33342373372519	0	0	1.75274859140713	1.43829285157915	1.21412480535285	1.67355642399014	0	0.650764559116902	0.333423733725192	0.948600847493356	3.45022149589718	0.495695162624069	0.53605290024021	1.23878685958712	0.669026765509631	1.38956681176273	1.20789285164133	0.799087306074004	0.454175893185802	1.02856915219677	0.992768430768924	0.53605290024021	1.22032995487956	2.42223300068305	1.63226821549951	0	2.68929916053589	0.545968369105292	1.16349873228288	1.78240856492737	0.790772037862	2.32481060342048	0.604071323668861	0.575312330687437	0.454175893185802	1.50589092972996	1.44360665147561	0.584962500721156	1.26303440583379	1.06350294230616	0.992768430768924	0.956056652412403	4.54473265593262	0.963474123974886	1.0071955014042	2.1407786557828	2.16349873228288	1.4276061727819	1.13093086982645	4.12680770314203	0.918386234446348	3.38404980679516	2.6959938131099	2.44360665147561	2.32768736417605	2.877744249949	3.11769504266975	1.97085365434048	3.39780296186249	2.43028527297778	0.970853654340484	1.13750352374994	1.7311832415722	0.887525270741587	0.53605290024021	1.16349873228288	2.52857131887076	0.790772037862	0.978195629681652	2.87970576628229	1.4276061727819	1.4905701304462	0.526068811667588	1.40599235967584	1.40053792958373	5.08363887925071	0.948600847493356	1.33913738491959	3.68706068833989	1.98185265328974	1.03562390973072	2.44095219802964	1.64616265715789	1.75274859140713	0.956056652412403	1.76977173924945	1.02147972741045	0.773996325111173	3.68257329734758	0.925999418556223	2.26903314645524	3.99457972421575	1.20163386116965	0.963474123974886	3.76022094646651	1.26303440583379	3.67807190511264	1.29865831556452	0.941106310946431	3.27649666564036
"MADCAM1"	0	0	2.0036022366802	2.76977173924945	0	1.96347412397489	1.4905701304462	0	0	2.54349588342577	4.81044310384517	3.67919857056692	0	0	0.070389327891398	0	0.111031312388744	0.0426443374084937	0.286881147788162	0	0.27500704749987	0	0.475084882948783	0	0.176322772640463	0.189033824390017	0	0	0.150559676575381	0.0426443374084937	0	0	2.22032995487956	2.39231742277876	0	0.150559676575381	0	0	0	0	0	0	0	1.41142624572647	1.81147103052984	3.44625622988956	1.43829285157915	1.93734439215023	1.50589092972996	2.16671544496642	0	0.0426443374084937	0.0426443374084937	0	0	0.070389327891398	0.214124805352847	0.111031312388744	0	0.0565835283663675	0	0.0840642647884745	0.238786859587116	0	0.238786859587116	0	1.41142624572647	1.85199883711245	3.81455042346181	0	3.24488705912353	1.50589092972996	0.748461233004036	0.124328135002202	0	0	0.0840642647884745	0.0976107966264223	0	0.0840642647884745	0	0.070389327891398	0.432959407276106	0	0	0.137503523749935	0.0976107966264223	0	0	1.64616265715789	0.070389327891398	0.0976107966264223	0.176322772640463	0	0.124328135002202	0	0.137503523749935	0.0976107966264223	0	0.070389327891398	0.0565835283663675	0.0426443374084937	0	0.150559676575381	0.111031312388744	0.0565835283663675	0.0565835283663675	0.070389327891398	1.21412480535285	0.0426443374084937	0.0840642647884745	0.356143810225275	0.189033824390017	0	0.070389327891398	0.0565835283663675	0.948600847493356	0.298658315564515	0.189033824390017	0.0565835283663675	0.0840642647884745	0.584962500721156	0	0	0	0.176322772640463	0	0	0	0	0	0	0	0.214124805352847	0.176322772640463	0	0	0	0	0.0976107966264223	0.124328135002202	0
"TPSD1"	0	1.81557542886257	0	0	1.61823865559545	0	0	0	0	0	0	2.01792190799726	2.30742852519225	1.10433665981474	0.176322772640463	1.11769504266975	1.02856915219677	1.25096157353322	2.03562390973072	0.31034012061215	1.52606881166759	0.985500430304885	2.4032677223393	1.17632277264046	2.90303827011291	1.59454854955035	1.78659636189081	2.03210084316702	0	0.815575428862573	2.5033487351675	0	0	0	0	1.10433665981474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389327891398	2.02856915219677	0.565597175854225	2.58496250072116	0.918386234446348	1.77399632511117	0.214124805352847	1.44360665147561	0.495695162624069	0.485426827170242	0	1.13750352374994	0.565597175854225	0.722466024471091	0	1.77820857639809	0	0	0	0	0	0	0.454175893185802	0	0.678071905112638	1.0496307677246	0.978195629681652	0.713695814843359	1.07724299893246	0	0.903038270112912	0.7311832415722	1.33342373372519	1.16992500144231	3.04264433740849	0.250961573533219	0	0	0	0	2.47767732756531	1.0496307677246	1.35049724708413	1.81147103052984	0	0.807354922057604	0.575312330687437	2.43562859405209	2.60407132366886	0.250961573533219	0.75702324650746	1.89530262133331	1.85996954822103	2	1.20789285164133	1.40599235967584	0.75702324650746	0.855989697308481	0	0.22650852980868	1.37851162325373	1.51096191927738	0.669026765509631	1.18269229751619	1.32768736417605	2.42492208821069	2.38404980679516	1.36176835941915	1.29865831556452	0.863938450423971	1.30451104180995	1.86393845042397	1.88362081628567	2.57046293102604	0.400537929583729	0	0.505890929729957	1.88362081628567	0.16349873228288	1.0703893278914	0.948600847493356	0.214124805352847	1.02147972741045	0.839959587489532	0	0	1.22650852980868	0.903038270112912	0	0.37851162325373	0.765534746362977	0.37851162325373
"LAMP3"	1.53605290024021	0.722466024471091	2.68706068833989	0	0.831877241191673	0	0.55581615506164	1.26303440583379	1.16992500144231	0	4.48349335128439	0.464668267003444	0.495695162624069	1.90303827011291	3.62410089462811	0.565597175854225	3.09423606984577	1.32768736417605	3.27500704749987	0.37851162325373	2.114367024952	1.92599941855622	3.01256867350306	0	3.55213110825378	3.08915913191124	1.98913900736823	0.565597175854225	3.60644222813161	1.65535182861255	1.4276061727819	1.78240856492737	1.28095631383106	1.81966818349646	1.88362081628567	1.62760683812965	0.985500430304885	0.464668267003444	0.941106310946431	0.443606651475615	0.765534746362977	0.807354922057604	0	1.6507645591169	0	0.464668267003444	0	2.14404636961671	1.25701061820602	0.918386234446348	0.505890929729957	0.879705766282288	0.55581615506164	1.47508488294878	0.823749360308273	0.815575428862573	1.59454854955035	2.97269265400426	0.344828496997441	0.687060688339892	0.367371065648529	0.505890929729957	0.565597175854225	1.83187724119167	0.815575428862573	1.74416109557041	3.34056226902641	3.08915913191124	3.93545974780529	2.6667565918848	3.07895134139482	3.75702324650746	5.0746766862945	3.40735275114004	3.49569516262407	2.07724299893246	2.57531233068744	2.14404636961671	3.93073733756289	3.5981269599196	3.29425313644451	5.67214243285383	3.92409988564074	2.5385381636298	4.24640808724638	2.93545974780529	2.39780296186249	0.464668267003444	0	0	2.61823865559545	1.75702324650746	1.96716860753263	1.35614381022528	0.485426827170242	0.641546029087524	1.86789646399265	1.26303440583379	2.06350294230616	0.748461233004036	0.910732661902913	1.790772037862	0.782408564927373	3.20320115631661	1.61823865559545	0.659924558402378	2.1243281350022	0.53605290024021	1.67355642399014	2.73984810269933	2.12101540096137	2.21412480535285	1.0703893278914	1.37851162325373	1.4905701304462	1.41683974191283	1.05658352836637	1.37295209791183	2.48284828306847	0.948600847493356	1.64616265715789	1.13750352374994	1.06350294230616	1.36737106564853	0.831877241191673	2.39231742277876	1.09085343045111	1.52606881166759	1.43295940727611	1.82374936030827	0.739848102699327	1.26303440583379	1.56071495447448	0.464668267003444	2.57046293102604	1.53106949272595	0.669026765509631	2.02502879449152	0.214124805352847	1.35614381022528	3.22496636500027	0.933572638261024
"GYPE"	3.7158933705476	1.88752527074159	2.90496571868403	3.0496307677246	3.42894634476948	2.5033487351675	4.05658352836637	1.30451104180995	0.903038270112912	1.21412480535285	1.6507645591169	2.30742852519225	0.903038270112912	0.22650852980868	0.739848102699327	0.0565835283663675	0.400537929583729	0.0976107966264223	0.565597175854225	0.189033824390017	0.575312330687437	0.659924558402378	0.464668267003444	1.35614381022528	0.443606651475615	0.855989697308481	0.632268215499513	0.27500704749987	0.150559676575381	0.286881147788162	0.367371065648529	0.887525270741587	2.8011586560937	3.22342254993494	2.13422093976063	0.0426443374084937	3.35191096110308	2.86789646399265	3.46597446450407	1.32192809488736	0	4.52042224852645	1.94110631094643	2.67129337248158	2.0036022366802	0	1.90303827011291	2.98913900736823	3.55458885167764	3.23419472295381	0.070389327891398	0.137503523749935	0.0840642647884745	0	0.16349873228288	0.263034405833794	0.0976107966264223	0.124328135002202	0.0565835283663675	0.176322772640463	0.189033824390017	0.0976107966264223	0.238786859587116	0.0976107966264223	0.176322772640463	2.54843662469604	2.90303827011291	2.48800077083407	0.910732661902913	3.85399564717639	0	0	0.526068811667588	0.27500704749987	0.16349873228288	0.0426443374084937	0.263034405833794	0.286881147788162	0.189033824390017	0.070389327891398	0.516015147003665	0.124328135002202	0.815575428862573	0.124328135002202	1.01435529297707	0.411426245726465	0.189033824390017	2.16992500144231	1.70929063572336	3.7771566660045	0.070389327891398	0.0426443374084937	0	0.0426443374084937	0.0840642647884745	0.298658315564515	0.111031312388744	0.0840642647884745	0.20163386116965	0.070389327891398	0.0426443374084937	0.070389327891398	0.111031312388744	0.238786859587116	0.37851162325373	0.150559676575381	0.176322772640463	0.124328135002202	0.22650852980868	0.214124805352847	0.27500704749987	0.16349873228288	0.0840642647884745	0.22650852980868	0.238786859587116	0.250961573533219	0.150559676575381	0.0426443374084937	0.0976107966264223	0.0426443374084937	0.22650852980868	0.176322772640463	0.0840642647884745	0.189033824390017	0.22650852980868	0.632268215499513	0.150559676575381	0.111031312388744	0.0426443374084937	0.0285691521967709	0.0840642647884745	0.16349873228288	0.0426443374084937	0.238786859587116	0.0976107966264223	0.111031312388744	0.070389327891398	0.124328135002202	0.124328135002202	0.137503523749935	0.16349873228288	0.0426443374084937
"LTF"	3.11603199344711	2.82781902461732	7.24031432933371	0	3.93262815702213	0.622930350920177	4.4154882710497	7.25974326369078	6.06285565520599	5.51285895444998	6.14343423678486	5.40735275114004	6.41413553298445	5.02014657311178	7.76493792001777	6.01301553583926	7.66888498426625	3.69932952567316	9.76983784362944	6.47524704728784	8.33042394778167	2.98550043030489	8.44563567139943	7.82075337262287	6.91778975904161	7.51617277552509	5.10265813136374	11.8105957330094	7.90592847817314	4.17871464117544	9.59673019955843	5.88996019965864	8.41091768745521	4.70818723602071	2.04614178164472	5.26903314645524	5.07081863753328	2.6915341649192	6.30724635522662	3.30012372456901	1.33913738491959	0.622930350920177	0	6.16269343221124	7.66640155434373	4.69432306012539	0	0	7.42113912553038	1.55581615506164	1.83187724119167	4.15055967657538	1.15055967657538	4.43962313755712	3.22187708107703	1.44360665147561	3.65191274464578	8.37099247622054	4.77610398807316	1.34482849699744	5.49313492230551	5.05658352836637	11.3385246975018	4.20398416585599	1.06350294230616	2.66220549965362	6.84172158112846	5.83920378809694	7.16561050876273	7.27677579789254	9.54314785004291	1.23266075679027	10.9446461830535	7.320033313924	6.39145842004967	11.1077597826062	4.03298241669943	11.9862153674152	9.12399203228782	8.3095218281454	12.8183385123937	9.688215334284	5.54008928198252	4.66902676550963	10.6676792807969	7.36597242759338	4.75595576955096	6.72383156649532	4.13175409098481	6.68509917200661	7.93699120881805	6.48960715674871	1.60407132366886	11.5806825501105	4.16992500144231	3.66902676550963	4.56132613645392	8.02873489348489	12.5657732753407	7.27155640320235	7.79960542245267	10.0448995205624	12.6331632595089	7.87227471735411	6.52622534560588	1.48026512205446	8.29360958917966	12.0191841312798	9.00764403087801	1.05658352836637	11.7040030364007	9.64244887593282	7.45392906064805	1.50589092972996	4.77873424411784	4.86542397831313	11.1121201757928	1.57046293102604	7.02270070424423	4.47183776242229	9.375821403444	9.09518600991506	4.26453643099903	6.32732808262995	0.963474123974886	7.73782194014417	4.63981097771678	4.59395128394841	1.48026512205446	4.75702324650746	4.25247621413522	5.68257329734758	2.66220549965362	0.641546029087524	5.71342088486808	6.8293421939028	4.61294219630467	6.13524754980957	12.8552539332742	9.79769394560277	4.94719858426206	8.07905804566179
"KCNJ5"	2.54843662469604	2.81147103052984	1.70487196445635	2.87578006306849	2.09761079662642	1.74416109557041	1.75274859140713	0	1.04264433740849	0.855989697308481	2.81557542886257	0	0	2.49569516262407	1.70929063572336	2.95977015521147	2.06004738366994	1.32768736417605	3.13093086982645	1.08406426478847	1.21412480535285	2.26603689399532	2.18586654531133	2.3305584000308	1.43295940727611	2.94860084749336	2.27798474729977	1.33342373372519	1.86789646399265	0.956056652412403	1.52105073690096	0.55581615506164	1.49569516262407	0.545968369105292	2.83592407425437	1.33342373372519	0.6959938131099	0.970853654340484	1.11103131238874	1.23878685958712	0.918386234446348	0	0.604071323668861	1.66448284036468	0.53605290024021	0.963474123974886	0.632268215499513	1.70929063572336	0	0.641546029087524	0.970853654340484	1.78659636189081	1.8073549220576	1.58014548442338	2.07382023329167	1.78659636189081	1.01435529297707	0.963474123974886	1.24488705912353	1.93734439215023	0.432959407276106	1.71808758396052	1.16349873228288	1.73552217729654	0.641546029087524	4.01703108052784	1.89917563048051	1.57531233068744	0.575312330687437	2.47508488294878	2.56071495447448	3.68594014844598	1.6959938131099	1.67355642399014	1.95977015521147	2.06004738366994	1.77820857639809	1.40599235967584	2.59693514238723	1.35614381022528	2.24488705912353	0.970853654340484	1.76128527336162	1.77399632511117	1.56559717585423	2.35049724708413	3.4905701304462	1.22032995487956	2.59931779369823	1.9297909977186	2.01792190799726	2.4032677223393	2.38956681176273	1.41683974191283	1.0496307677246	2.41953889151378	1.48542682717024	2.61823865559545	2.10768786931437	1.60407132366886	1.14404636961671	1.53605290024021	3.52481592835751	2.0496307677246	2.36176835941915	2.43562859405209	1.55581615506164	1.52105073690096	1.26903314645524	2.4541758931858	2.86591881455221	2.16671544496642	1.63691458035588	1.89917563048051	1.17632277264046	1.58014548442338	1.73552217729654	2.36176835941915	1.41683974191283	1.90303827011291	1.62760683812965	1.75274859140713	1.83995958748953	1.11769504266975	2.32192809488736	2.02147972741045	1.73552217729654	1.64154602908752	1.52606881166759	1.37295209791183	1.88362081628567	1.97452931248388	1.49569516262407	2.48284828306847	1.71808758396052	2.34766565630097	1.07724299893246	1.77399632511117	0.879705766282288	0.6959938131099	1.23266075679027	0.839959587489532
"NINJ2"	2.47767732756531	3.45285896471381	0	0	2.97085365434048	2.75274859140713	2.70043971814109	1.30451104180995	1.43829285157915	3.95046841415012	0	3.85399564717639	2.63691458035588	3.09423606984577	3.12267271882414	2.28688114778816	3.06695024392463	2.06350294230616	3.70376517879341	2.11103131238874	2.78240856492737	3.47378691161437	2.45680614923047	3.08576455377831	3.08576455377831	3.1811025507538	2.57773093149008	2.12763327972587	3.24944534108584	2.05311133645956	2.32192809488736	3.1906148602095	3.23725777090037	2.3533232911629	3.4995270242151	3.70376517879341	1.58976348698498	2.83995958748953	2.23878685958712	2.33913738491959	2.65992455840238	3.97819562968165	3.08576455377831	2.17632277264046	2.34766565630097	2.75274859140713	2.21101219348551	2.55090066464752	2.77820857639809	2.0703893278914	1.66448284036468	2.47248777146274	2.19849415363908	1.9297909977186	1.76553474636298	1.83995958748953	1.72683121703249	1.78240856492737	2.59693514238723	3.38681094647222	2.01792190799726	2.45680614923047	2.20163386116965	2.46205231879643	0.863938450423971	4.03650333373899	3.87676249078156	2.66448284036468	3.63691458035588	2.78868571061353	4.16188768237689	4.05398016818765	2.77188557851537	1.87578006306849	2.42223300068305	2.8972404255748	1.91456452349394	2.65764000520782	3.13257684267001	2.74846123300404	2.88557436437143	3.37851162325373	3.28095631383106	3.06350294230616	2.34766565630097	3.00539998774259	2.76128527336162	3.56193705962243	1.68257329734758	2.46205231879643	3.31179371775365	3.36457243229586	3.16027483140859	2.81966818349646	2.33913738491959	3.55458885167764	3.28540221886225	3.40735275114004	2.69821847822441	1.27500704749987	2.19849415363908	2.59454854955035	2.98732086592925	2.61353165291793	3.87184364850932	3.45811948117451	2.70265754339091	3.22032995487956	2.19849415363908	3.27052894238072	2.85798099512757	2.39506279951758	2.23266075679027	2.33342373372519	2.54596836910529	3.44095219802964	3.46205231879643	4.18030701996943	2.81966818349646	3.5197934862411	2.81557542886257	2.77399632511117	2.91838623444635	2.78868571061353	3.86888427302877	3.49569516262407	3.58496250072116	2.68929916053589	3.74953426766926	2.43829285157915	3.32192809488736	3.70597790168252	2.98367769469807	4.22496636500027	3.27052894238072	2.89917563048051	1.91838623444635	3.20789285164133	3.21256933885081	1.66448284036468	4.20867331962947	1.7311832415722
"SPTA1"	0	0.333423733725192	0	0	0	0	0	0.356143810225275	0.22650852980868	0	0	0	0	0.111031312388744	0.0976107966264223	0.0565835283663675	0.16349873228288	0.0426443374084937	0.0840642647884745	0.0426443374084937	0.111031312388744	0.150559676575381	0.0285691521967709	0.263034405833794	0.0840642647884745	0.20163386116965	0.214124805352847	0.0143552929770701	0.0840642647884745	0.070389327891398	0.150559676575381	0	0.475084882948783	0	0	0.0426443374084937	0	0.20163386116965	0	0	0	0	0	0	0	0.20163386116965	0	0	0	0	0.0285691521967709	0.0426443374084937	0.0143552929770701	0.0426443374084937	0.0565835283663675	0.0285691521967709	0.0426443374084937	0.0426443374084937	0.0285691521967709	0.0565835283663675	0.0285691521967709	0.0143552929770701	0.070389327891398	0.0565835283663675	0.070389327891398	0.748461233004036	0.16349873228288	0.356143810225275	0	0	0.176322772640463	0	0.111031312388744	0.0285691521967709	0.516015147003665	0.0285691521967709	0.0565835283663675	0.0565835283663675	0.20163386116965	0.111031312388744	0.189033824390017	0.238786859587116	0.0840642647884745	0.16349873228288	0.137503523749935	0.0976107966264223	0.0976107966264223	0	0	0	0.150559676575381	0.0840642647884745	0.0426443374084937	0.0565835283663675	0.367371065648529	0.0426443374084937	0.0285691521967709	0.124328135002202	0.0976107966264223	0.0426443374084937	0.0285691521967709	0.070389327891398	0.0976107966264223	0.0285691521967709	0.0426443374084937	0.137503523749935	0.0565835283663675	0.0143552929770701	0.0285691521967709	0.124328135002202	0.150559676575381	0.16349873228288	0.0976107966264223	0.0143552929770701	0.0285691521967709	0.070389327891398	0.111031312388744	0.150559676575381	0.150559676575381	0.150559676575381	0.0976107966264223	0.070389327891398	0.0285691521967709	0.0143552929770701	0.189033824390017	0.124328135002202	0.0285691521967709	0.0426443374084937	0.0426443374084937	0.0143552929770701	0.0976107966264223	0.124328135002202	0.0426443374084937	0.124328135002202	0.111031312388744	0.070389327891398	0.0285691521967709	0.137503523749935	0.0143552929770701	0.0840642647884745	0.0840642647884745	0.0285691521967709
