"HKB0016_3006_T"	"HKB0040_3000_N"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0052_3000_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0127_3006_T"	"HKB0129_3000_T"	"HKB0143_3006_T"	"HKB0155_3000_T"	"HKB0162_3006_T"	"HKB0167_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0605_3000_T"	"HKB0650_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3004_T"	"HKB0067_3000_N"	"HKB0067_3006_T"	"HKB0089_3001_T"	"HKB0109_3000_N"	"HKB0162_3000_N"	"HKB0191_3001_T"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0220_3003_N"	"HKB0574_3000_N"	"HKB0576_3000_T"	"HKB0577_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0672_3000_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0007_3005_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0091_3001_T"	"HKB0134_3006_T"	"HKB0137_3002_T"	"HKB0216_3000_N"	"HKB0710_3000_T"	"HKB0718_3000_T"
"TMEM244"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DOCK10"	3.65878273401283	4.0866139474095	5.68004299262257	3.71918344048179	3.59931779369823	4.762880292917	4.0232553523003	4.4093909361377	3.22342254993494	3.91073266190291	4.33342373372519	3.80426011563474	4.43429461795993	3.39369076418745	3.99729240763651	3.68818035858693	4.89336221076387	4.43629511983936	4.08065766334523	3.74953426766926	4.09423606984577	4.28983446517751	4.10936055940423	3.46727948045998	3.47638168756724	4.37503943134692	5.01301553583926	3.70708299177171	5.57773093149008	3.90400231628369	4.92647391125607	4.03474394932473	3.84599177066457	4.05137210172103	2.68257329734758	4.33127526714661	3.34766565630097	3.38543103719352	3.19534759832222	3.99095486039699	2.49825086752783	3.21256933885081	3.28095631383106	3.08065766334523	4.61294219630467	3.30742852519225	2.80322703643493	2.62993940943954	3.98823022306046	3.39780296186249	2.37573453858316	3.93451650158608	4.03562390973072	3.61235249875266	3.4931349223055	3.09085343045111	3.61470984411521	3.66220549965362	3.60407132366886	3.5837597536395	3.60762622084549	4.42425028608405	4.92124588858559	4.05050169744673
"SIGLEC8"	2.54101915313356	1.32768736417605	2.63923216324928	2.6959938131099	1.77820857639809	2.06695024392463	2.98185265328974	1.68257329734758	1.76553474636298	2.70265754339091	1.59931779369823	2.114367024952	0.970853654340484	1.03562390973072	2.21723071622067	2.92789645372882	3.50462039240355	1.33342373372519	2.75060650483559	1.54596836910529	1.56559717585423	1.88752527074159	1.76128527336162	1.81966818349646	2.39231742277876	1.40599235967584	3.0686708106651	2.60644222813161	2.88362081628567	2.06695024392463	2.51601514700366	4.22958792274065	3.25096157353322	0.799087306074004	0.678071905112638	2.60644222813161	4.45680614923047	1.33913738491959	1.7311832415722	2.33628338786443	0.189033824390017	0.411426245726465	0.124328135002202	0.356143810225275	2.60644222813161	0.7311832415722	0.641546029087524	0.475084882948783	1.40053792958373	1.82781902461732	0.20163386116965	1.30451104180995	2.57288966842058	2.63226821549951	1.56071495447448	1.26903314645524	2.06350294230616	2.48284828306847	0.895302621333307	0.604071323668861	2.93922657772821	1.73984810269933	3.01970191444255	2.16671544496642
"IL10RA"	3.74200621086674	4.17871464117544	6.00966068964671	4.23035674505615	4.0496307677246	5.2460279805281	4.53667461756976	4.77557736093065	3.9174317553901	4.10768786931437	4.74631276642546	4.28021399581062	3.83592407425437	4.43496176018725	4.29939120612683	4.03562390973072	6.08065766334523	5.05484847699562	4.55704241526372	4.03121873061072	5.01122725542325	4.99186193055632	4.43429461795993	3.70929063572336	3.81762325751143	5.00405188450708	5.72710360352266	4.17232749165762	5.88093036107688	3.87381319835909	4.95745033634712	4.40258575823259	4.1554254317472	5.1139504824225	5.70210340662939	4.44956137461324	3.95046841415012	5.75301612873584	4.70708299177171	3.93828579188405	5.36352154354655	5.23764019503539	5.60377468646397	5.31469652565629	4.05137210172103	5.30997649237056	4.87381319835909	4.75274859140713	5.27426166125705	4.57106999816771	4.36317107711924	4.74631276642546	4.16027483140859	4.2861418728343	3.96532254836725	3.86987140617771	4.16671544496642	4.24792751344359	3.98823022306046	4.35543919724869	4.18428029441938	4.97039353791468	4.84348142543246	4.3819754785573
"IKZF1"	3.12763327972587	3.28688114778816	5.93002764088174	3.54473265593262	3.36176835941915	4.18745105402733	3.78031009904338	4.10433665981474	3.37851162325373	3.17632277264046	3.68257329734758	3.27052894238072	3.70487196445635	3.19219416528334	3.51475349843975	3.34056226902641	4.82476785314329	4.06781078378962	3.87381319835909	3.35895882583233	4.09000652990382	4.00180224263399	3.38404980679516	2.86591881455221	3.80529245560071	3.97361127551947	4.99140846676479	3.37573453858316	6.07424852334703	2.96716860753263	4.10601323762212	3.8011586560937	3.24336442569366	2.95046841415012	3.03033607837096	3.21567859660793	2.9560566524124	3.32192809488736	2.77820857639809	2.97085365434048	2.75274859140713	3.56071495447448	3.31469652565629	2.99276843076892	2.94673086014031	2.96716860753263	3.1554254317472	2.68257329734758	3.24488705912353	3.03210084316702	2.60880924267552	3.12763327972587	2.96901230751632	3.34766565630097	2.69821847822441	2.56315813040281	3.65992455840238	3.43429461795993	3.28392177230762	3.31614574229336	2.75915583380027	3.35614381022528	3.84197311892718	3.22804904788446
"CCR5"	2.40599235967584	1.799087306074	4.0496307677246	2.74631276642546	2.25096157353322	2.96716860753263	3.14730669878029	2.75915583380027	2.12763327972587	2.33342373372519	2.72683121703249	1.97452931248388	2.32768736417605	2.22958792274065	2.6667565918848	3	4.36946648365072	3.48284828306847	3.29130885982897	2.72246602447109	3.16027483140859	2.76128527336162	2.60169651648096	1.85598969730848	2.6915341649192	3.10433665981474	3.7158933705476	2.91073266190291	4.22342254993494	1.86789646399265	3.17472598770613	2.799087306074	2.43562859405209	2.47508488294878	1.55581615506164	2.62760683812965	2.11103131238874	1.90689059560852	1.43829285157915	1.9560566524124	1.59454854955035	2.14730669878029	3.14730669878029	1.46988597627446	2.35614381022528	0.765534746362977	1.08406426478847	0.918386234446348	1.88752527074159	1.79493566280354	0.565597175854225	1.09761079662642	2.45154083301783	2.91647664443772	2.34198574722862	2.0703893278914	2.51349074558812	3.14404636961671	2.74631276642546	2.48284828306847	2.16992500144231	3.1906148602095	3.54596836910529	2.74200621086674
"SLAMF7"	2.63459326844576	3.29572302453997	6.28798935040895	3.74631276642546	2.27798474729977	3.36176835941915	3.87479696589867	3.38128337250378	3.54843662469604	4.32553033156756	2.80322703643493	3.01077983875324	3.25550073314839	2.3305584000308	2.70265754339091	3.55949181320504	6.40105015932136	3.51853513898218	4.05398016818765	3.83693401132109	3.30888505741176	3.6959938131099	2.84599177066457	2.67355642399014	3.67016051412663	5.96416756068177	5.00809242094872	3.78972925137577	5.23534412817267	3.28835856219366	4.43362716708478	4.98322165074267	2.70929063572336	2.10097764772482	1.32768736417605	2.16349873228288	3.05137210172103	1.85996954822103	1.98185265328974	2.33913738491959	1.29865831556452	2.59215800212536	2.81966818349646	1.96347412397489	2.41683974191283	1.38404980679516	1.26303440583379	1.52105073690096	2.81762325751143	2.23572705983806	1.61353165291793	1.58496250072116	4.34837407519116	4.89190518821193	3.9560566524124	3.37989816352469	5.23150921086705	5.05441438791731	4.10768786931437	4.07638806851284	3.37712374912949	4.58916423669977	4.67185946824748	4.28318097894557
"LAIR1"	3.94579495674006	4.2349610948395	5.47800105583793	3.88849973551412	3.96347412397489	4.24792751344359	4.53294028837287	4.29865831556452	3.17472598770613	4.27351588970212	5.20554891117303	3.81762325751143	3.72027846523333	4.92884403671257	4.24868662687383	4.07638806851284	5.82043428407604	4.46793154602629	4.29865831556452	3.66789212523023	4.72846476509253	4.20163386116965	4.18507363787676	4.08406426478847	3.54349588342577	4.74792441623844	5.31723170022261	4.05658352836637	5.08788710093312	3.55458885167764	4.41142624572646	5.13545278418517	4.12515513132229	5.43862553808838	5.73281187208294	4.12763327972587	4.57531233068744	5.86937792403133	5.3212065669699	4.57591736111815	5.44294349584873	5.59245703726808	6.33646192818282	5.89093302170554	5.30779279612989	5.97361127551947	5.59185890498717	6.07124781946144	4.39094277280254	4.96809075204526	5.65592421308382	5.03826057517535	4.41818994794577	4.39985467357243	4.78240856492737	4.10013667128545	4.07382023329167	4.8094144442359	4.4535175792155	4.41751500288509	4.35755200461808	5.36422222109353	5.10894256866079	4.4594316186373
"CMKLR1"	2.62293035092018	3.13257684267001	4.26753579806874	2.43028527297778	3.12763327972587	3.4541758931858	3.15055967657538	2.79285535236249	2.4931349223055	2.75488750216347	3.84197311892718	2.24792751344359	2.58496250072116	3.36876834909033	3.55336050333533	3.16510798514454	4.45220004940622	3.5765221379205	3.03386345186628	2.46205231879643	3.55704241526372	2.96347412397489	3.04788732939655	2.62760683812965	2.47767732756531	3.64731450954714	3.83794324189103	2.60407132366886	4.0496307677246	3.31324585178756	3.43295940727611	3.91456452349394	2.23266075679027	3.09929520433778	4.66277517193778	2.24792751344359	3.36176835941915	4.99457972421575	3.86987140617771	3.24792751344359	4.07895134139482	4.25776496857139	4.14812063112396	4.19692173382033	3.1554254317472	4.39025495632187	3.78345665436024	3.33199177823206	4.39917109381982	3.23725777090037	3.32624970083746	4.92314918047231	2.6915341649192	2.9560566524124	2.78031009904338	2.62993940943954	3	3.01613970265525	3.29865831556452	2.93168305705981	2.88362081628567	4.16269343221124	3.57531233068744	2.99638874644762
"C1QC"	6.81839044446963	7.44302640697434	7.88037942204959	7.30578816681099	6.69460165335612	7.51435900688911	7.24431625989121	6.55550942708326	6.49968646445849	7.42181237761791	7.65549494602162	6.67835365397417	5.77925972037238	7.46882765523095	6.67933934190341	6.39145842004967	9.04529552209999	7.54635431251224	8.06156020910797	6.45285896471381	7.40981519582048	6.90773192235259	6.80567939272007	6.61072958653471	6.06263982828646	7.16309613843601	8.21033041353789	6.13278245729886	7.42231711058197	7.05495697886014	7.26781666929339	7.9706236144706	6.98720715597523	7.6202931499486	8.48574882137778	6.98219502445954	7.20584211207657	8.56384452881757	7.8059372931571	6.96647661213641	8.3068819462727	8.54272236185832	8.72113337538841	8.03281716269025	7.43036891474613	8.21727919306215	7.61684286630834	7.28002835661061	7.6562103201826	7.52450253744916	7.65169752945319	8.07526520294243	7.11259588801209	7.33592624092836	7.54504168346746	6.78437310843037	6.95501050521529	7.61640181004049	8.05539090473479	7.32597997939444	7.41447383643093	9.45160264735173	8.64335115812472	7.13175409098481
"FCGR3A"	5.94157586181824	4.54349588342577	5.27314285930808	5.70182625841205	4.59036248846375	5.77584069853125	6.65420637794429	4.8293421939028	4.13996056954546	6.26077843189343	5.34447345945636	5.43095427138573	3.4235781709818	6.41278152533848	5.48026512205446	5.42425028608405	7.79220463969037	4.36317107711924	6.54751152364422	5.62117275268344	5.56711948795167	5.6085135781513	5.85798099512757	6.17472598770613	4.89820835250872	6.63270444844369	6.69585465757173	5.95233356636969	5.58706489836317	5.5341861390901	5.51633038682594	6.40837220357268	6.60762622084549	6.55995061271308	5.19652836093694	6.53262865751717	5.27426166125705	4.47053686509258	4.52105073690096	5.9525665409428	4.93357263826102	4.90785207184596	6.64024493622235	4.25776496857139	7.62234472272424	3.8972404255748	4.88801258540283	3.88166461932035	5.94883442557869	5.62351574149055	4.19613488076516	4.58195375084882	6.31233843931605	6.83086375675176	7.25748213340481	5.94462422305503	5.96023367169445	6.45154083301783	6.14547367031771	6.55979769575487	6.44045394382303	8.48325148450227	7.76473892302338	6.66902676550963
"SRGN"	5.67919857056692	6.39197388306029	8.33940465790782	6.22091032164872	6.28946563095822	7.06058786059564	6.14180061165247	6.91444493174679	6.13010717865883	6.44972643325318	7.37790459260214	6.19967234483636	6.55995061271308	6.98891186495402	6.4535175792155	5.88435370684799	8.04433947078401	7.23438635409455	6.53558643635484	6.02369891726641	6.62102618946485	7.51609396341718	6.45828356363597	6.38335869538511	6.11353381959191	8.18269229751619	7.30724635522662	6.14893410452634	7.98025384598826	6.33002051583608	7.02801654367855	6.82680268428583	6.75835648293992	7.02735313393009	6.80992886572143	6.50811168119346	5.21839371107679	7.62993940943954	7.37216856861833	6.00472609358901	7.30487605004489	7.9716010306959	7.86307118557015	7.91085256176094	7.4890451251148	7.41903318547102	8.47711062823498	8.3463364325582	7.48816148993866	8.12814902528633	8.1785154701886	7.66533591718518	5.9560566524124	6.10747864662662	6.42374622911477	5.75355105460065	6.54241283706827	6.50858711208948	6.61161503769234	6.90544717873885	6.17292748960384	7.72294411121707	7.37781785308364	6.59395128394841
"HAVCR2"	4.13832300405648	3.23419472295381	5.22380865860602	3.95791459863299	3.45154083301783	4.25776496857139	4.51853513898218	3.72465027173297	3.11103131238874	4.38543103719352	4.55458885167764	3.98458935036246	3.10936055940423	4.65133876610593	3.78031009904338	4.16832111573972	5.59365255839793	3.86096279785812	4.48413813120167	3.57893871309339	4.10265813136374	4.35402893805439	3.88752527074159	3.86888427302877	3.5765221379205	4.9500017490835	4.85099939471647	3.68369645430652	4.95512678126137	4.02591469875079	4.15946772926677	4.98959318493877	4.51475349843975	5.21878116778407	4.65878273401283	4.62643913669732	4.41278152533848	4.6876206320849	3.89141918684608	4.27500704749987	4.15137177625395	4.43762724831895	4.67750824226472	4.5795422249369	5.48800077083407	4.14730669878029	4.24107745817504	4.11270013274936	4.63923216324928	4.06091204958787	4.58856473740135	3.86096279785812	4.01256867350306	4.1243281350022	4.08576455377831	3.7311832415722	4.07809742302666	4.51790555352995	4.44493204894218	4.13832300405648	4.13996056954546	5.12639473762014	5.41683974191283	4.59693514238723
"FCGR1A"	4.11603199344711	2.64616265715789	4.66220549965362	4.57046293102604	3.01435529297707	3.1554254317472	4.55151601762801	2.83995958748953	2.55581615506164	4.23878685958712	3.69932952567316	3.38681094647222	1.32768736417605	3.91456452349394	3.63575439127776	3.21412480535285	6.21334728173344	3.06350294230616	4.72246602447109	2.78868571061353	2.98913900736823	3.74416109557041	3.64616265715789	3.91934008244201	3.08746284125034	4.91408609701272	5.03033607837096	3.70265754339091	4.45811948117451	3.75488750216347	4.33699741660501	5.14689956034359	4.30158764660319	4.89917563048051	1.0071955014042	3.66220549965362	4.24488705912353	2.69821847822441	1.43295940727611	3.98458935036246	2.09423606984577	1.66448284036468	5.30815697511476	1.70929063572336	5.71287086768991	1.42223300068305	2.57531233068744	1.67355642399014	2.61588707391606	3.42223300068305	1.58014548442338	0.807354922057604	4.12598165385472	4.80064109732908	4.82476785314329	4.16510798514454	3.97269265400426	4.21179097625254	4.75167794568758	4.48542682717024	4.22727899446832	5.90086680798075	5.999774561287	4.834407841807
"FCER1G"	5.62527048937469	5.29682445864937	6.93734439215023	5.79025073883523	5.01122725542325	5.87725345387661	6.04548665635946	5.3215673760354	4.34766565630097	5.95698592461258	6.48220292629596	5.75755668893945	5.28651155766423	6.11165734626313	5.30524096595448	6.09971599916091	8.15350136549655	6.77109325169954	6.41886457739032	5.57531233068744	6.07553263116736	5.61706334388818	6.16932375323987	5.31542131594578	5.08576455377831	6.86974805146507	6.67835365397417	5.21451341008002	6.36754580010534	5.13463167144765	6.24621804640558	6.59514556799086	6.22458056608344	7.40284153255129	6.35825558670513	6.56696732900612	6.00966068964671	7.13226836577046	7.09676785471469	5.91217080294995	6.99378756313484	6.88472001256047	7.37042586738464	7.07307041961431	7.64947175718163	6.54008928198252	6.20535341079454	6.46041493916217	6.24164954001753	6.72000478695481	6.39626226099011	5.63255905211795	5.90640961709402	6.02147972741045	6.33503298658685	5.91408609701272	5.77768271707355	6.12391445900198	6.77267747042486	6.57908961472428	5.91623776786777	8.14042080013396	7.01803322276456	6.67341508722384
"TNFSF18"	0.333423733725192	1.15055967657538	1.46988597627446	0.6959938131099	0.903038270112912	0.748461233004036	0.739848102699327	0.545968369105292	0.411426245726465	0.31034012061215	1.16349873228288	0.298658315564515	0.565597175854225	0.454175893185802	1.28095631383106	0.704871964456353	0.918386234446348	2.94860084749336	0.0976107966264223	0.526068811667588	1.61353165291793	1.03562390973072	2.1243281350022	0.970853654340484	0.485426827170242	1.26303440583379	1.22032995487956	0.6959938131099	1.59454854955035	0.389566811762726	1.97819562968165	1.77820857639809	1.37851162325373	0.298658315564515	0.31034012061215	0.641546029087524	0.495695162624069	0.7311832415722	1.72246602447109	0.16349873228288	0.970853654340484	0.505890929729957	0.443606651475615	0.411426245726465	0.286881147788162	1.70487196445635	2.56315813040281	2.10433665981474	1.74846123300404	2.84197311892718	4.38266725274504	0.400537929583729	0.333423733725192	1.0071955014042	0.815575428862573	0.070389327891398	0.27500704749987	0.678071905112638	0.545968369105292	0.250961573533219	0.526068811667588	0.22650852980868	0.722466024471091	0.807354922057604
"HTRA4"	0.659924558402378	0.37851162325373	1.53605290024021	0.6959938131099	0.367371065648529	0.400537929583729	0.773996325111173	0.189033824390017	0.575312330687437	0.31034012061215	0.565597175854225	0.250961573533219	0.0840642647884746	0.879705766282288	0.22650852980868	0.956056652412403	2.14404636961671	0.432959407276106	0.687060688339892	0.111031312388744	0.464668267003444	0.475084882948783	0.464668267003444	0.454175893185802	0.594548549550354	0.432959407276106	0.6959938131099	0.20163386116965	1.55581615506164	0.687060688339892	1.06350294230616	2.16349873228288	0.495695162624069	0.839959587489532	0.367371065648529	0.16349873228288	1.82781902461732	0.389566811762726	0.124328135002202	0.53605290024021	0.16349873228288	0.137503523749935	0.432959407276106	0.137503523749935	0.575312330687437	0.0426443374084937	0.411426245726465	0	0.31034012061215	0.22650852980868	0.214124805352847	0.214124805352847	0.321928094887362	1.28688114778816	0.773996325111173	0.632268215499513	1.40599235967584	0.84799690655495	0.545968369105292	0.669026765509631	0.839959587489532	0.443606651475615	1.0071955014042	1.26303440583379
"C1QA"	6.54504168346746	7.72560484100889	8.57072855433289	7.60821785302146	6.88178695937053	7.6398833131998	7.63154086734149	6.8073549220576	6.72041528490633	7.78306371004598	7.45030398982412	6.83073702112196	5.9371089462026	7.45425816131463	7.08140354506251	6.60584986719498	9.38844787631711	7.7189780307796	7.90809234081827	6.28946563095822	7.83187724119167	7.51711818515321	7.01580529391335	7.00247750360624	6.5234051328555	8.01245693628882	8.63346753884266	6.9407540474748	8.21776387190864	6.56939994847322	7.72860081064319	8.56670101222984	6.86839045305445	7.99542798583254	9.03177011416067	7.19623326086959	7.4236622024954	9.1264979900833	7.79253003271358	7.06425774372001	8.67500432807536	8.91348784071516	8.86136611027473	8.99517355971241	7.36536009681043	8.75405236752892	8.46389215232026	8.25483966121025	8.42290574261218	8.4890451251148	8.86656802965019	8.55558611519176	7.32786697140204	7.61955973778249	7.65985322084749	6.91444493174679	7.28540221886225	7.97848166870967	8.04286317624712	7.48960715674871	7.631686366312	9.39583399636236	9.13535017064689	7.80438919853563
"IL2RA"	1.99276843076892	1.22032995487956	4.27202318906105	2.6959938131099	2.30451104180995	2.98367769469807	2.46988597627446	1.89141918684608	1.68706068833989	1.83995958748953	2.98002530023873	1	1.83592407425437	2.52606881166759	1.41142624572647	1.39506279951758	3.40053792958373	1.88752527074159	2.08406426478847	1.66902676550963	2.56315813040281	2.6915341649192	1.6507645591169	1.93734439215023	3.0496307677246	4.22419466397043	3.3743439890385	2	4.10097764772482	1.98185265328974	3.07382023329167	2.92599941855622	1.26903314645524	0.918386234446348	2.30742852519225	0.918386234446348	1.74416109557041	2.14404636961671	2.54101915313356	1.56071495447448	3.65420637794429	2.33913738491959	3.66902676550963	3.01435529297707	1.83187724119167	2.52105073690096	2.40871186102943	2.88557436437143	2.1243281350022	2.32481060342048	3.46858331700683	3.6667565918848	2.17632277264046	2.56315813040281	3.0036022366802	2.20789285164133	2.74200621086674	2.96347412397489	3.6724253419715	2.82984955984469	1.76128527336162	4.36246988875021	3.30305008468167	2.611172380044
"LCP2"	3.53106949272595	3.83895176695194	5.45811948117451	4.09423606984577	3.58014548442338	4.51032901949057	4.37712374912949	4.13010717865883	3.50842865253186	3.99186193055632	3.87970576628229	3.52230689287139	3.73443866613717	3.79389588254888	4.07980475463526	3.74308405554959	5.4947356048628	4.65133876610593	4.48607074373567	3.81044310384517	4.42021289061078	3.98732086592925	3.60880924267552	3.18586654531133	3.35049724708413	4.04351949366274	5.0574502721839	3.53231695933277	5.49345520092618	3.25096157353322	4.53231695933277	4.30451104180995	4.16751850373522	3.6724253419715	3.86294724802092	3.83592407425437	3.57046293102604	4.25247621413522	4.22650852980868	3.91169158187234	3.69821847822441	4.54905302933729	4.45746296464855	3.41006969175638	3.75915583380027	3.93262815702213	4.50462039240355	4.07638806851284	3.91838623444635	4.10601323762212	3.60288440871842	3.63226821549951	3.76128527336162	4.20789285164133	3.88166461932035	3.40871186102943	4.28762004411207	4.02502879449152	4.23955079661364	3.96532254836725	3.73552217729654	5.14159627838382	4.57410150808939	3.68144926531496
"LILRB1"	2.41142624572647	2.14404636961671	3.9429835981871	2.33628338786443	1.83592407425437	3.23572705983806	3.13422093976063	2.38128337250378	2.0036022366802	2.79493566280354	2.4931349223055	2.35895882583233	1.78240856492737	2.44890095114513	2.10433665981474	1.84398384404833	4.32337006906127	2.68257329734758	3.21256933885081	2.35049724708413	2.54101915313356	2.43028527297778	1.9560566524124	1.90689059560852	1.67807190511264	3.15380533607904	3.49825086752783	1.99638874644762	3.03913839390696	2.20476675065461	2.52356195605701	2.65992455840238	2.85399564717639	3.10097764772482	2.3533232911629	3.10936055940423	2.14730669878029	2.41683974191283	2.19534759832222	2.60880924267552	2.88362081628567	2.23572705983806	4.09845324630927	1.9560566524124	2.64616265715789	2.15055967657538	2.14404636961671	1.73984810269933	2.36457243229586	1.90689059560852	1.63691458035588	1.6959938131099	2.71369581484336	3.23419472295381	2.46988597627446	2.63459326844576	2.92599941855622	2.88362081628567	2.9297909977186	2.55336050333533	2.49825086752783	3.69041709553247	3.39506279951758	2.80529245560071
"CD86"	3.20006486151431	2.64385618977472	4.7457751494858	3.27649666564036	2.65535182861255	3.75915583380027	3.92314918047231	3.0703893278914	2.4541758931858	3.51475349843975	3.84799690655495	3.19377174339668	2.64154602908752	3.76447355099267	3.24944534108584	3.01613970265525	4.97544676564096	3.99367436175058	3.91456452349394	3.17472598770613	3.77082904603249	4.02502879449152	3.66562016406638	3.19219416528334	3.11103131238874	4.87921563716567	4.37712374912949	3.13586316536868	4.17552460108987	2.79701297783614	3.7311832415722	4.03033607837096	4.13914201914569	3.62410089462811	3.34482849699744	3.93357263826102	3.24792751344359	3.9126498648972	3.41683974191283	3.49697358099828	3.54596836910529	3.76341157447001	4.3212065669699	3.63691458035588	4.4594316186373	3.56193705962243	3.72027846523333	3.56071495447448	4.10685079645022	3.98367769469807	3.87872534148011	3.03738222200308	3.51349074558812	3.1586601753465	4.00180224263399	3.32337006906127	3.06004738366994	3.64616265715789	3.81352468929781	3.83086375675176	3.49825086752783	4.8499992594661	4.89772447021644	3.86492897228979
"CXCL11"	2.89336221076387	2.06695024392463	5.58766502110098	5.10559427579519	2	4.2349610948395	5.23381138429316	2.84197311892718	2.82984955984469	5.15177765473205	1.6507645591169	1.90689059560852	1.91073266190291	2.32481060342048	2.36457243229586	3.29130885982897	5.94063660720115	2.14404636961671	5.39574832817903	3.3547342399706	3.14567745519564	5.06522762277562	3.30451104180995	3.75060650483559	3.57773093149008	7.02469644009399	5.47767732756531	4.29057185085208	5.91001305342134	3.79597469420667	4.41142624572646	2.94485844580754	2.54596836910529	1.27500704749987	1.54101915313356	2.81966818349646	2.22650852980868	1	0.918386234446348	3.09929520433778	1.01435529297707	4.21800615028443	2.70043971814109	1.44360665147561	2.93357263826102	0.782408564927373	1.83187724119167	1.29865831556452	1.33342373372519	2.63226821549951	1.31034012061215	0.773996325111173	4.82527683005487	5.06047978140759	5.55673594791453	4.54287709935414	5.59036248846375	5.53729606709084	4.99412711400313	4.41953889151378	3.72027846523333	4.76818432477693	8.48442013182489	5.50525580093216
"IFNG"	0	0.250961573533219	1.92599941855622	1.25096157353322	0	0.22650852980868	0.6959938131099	0.27500704749987	0.286881147788162	0.238786859587116	0.124328135002202	0.137503523749935	0.070389327891398	0.31034012061215	0.286881147788162	0.37851162325373	1.73984810269933	0.298658315564515	0.765534746362977	0.422233000683048	0.526068811667588	0.622930350920177	0.485426827170242	0.37851162325373	0.632268215499513	1.35614381022528	1.41683974191283	1	2.22342254993494	0.0565835283663675	1.70487196445635	0.575312330687437	0.250961573533219	0.0840642647884746	0.0976107966264223	0	0.16349873228288	0.389566811762726	0.27500704749987	0.189033824390017	0.214124805352847	0.863938450423971	0.37851162325373	0.070389327891398	0.16349873228288	0.31034012061215	1.07724299893246	0.31034012061215	0.214124805352847	0.748461233004036	0.722466024471091	0.16349873228288	0.485426827170242	1.83995958748953	0.516015147003665	0.400537929583729	0.855989697308481	1.83187724119167	1.18903382439002	0.941106310946431	0.422233000683048	1.64154602908752	3.12763327972587	1.71808758396052
"GBP5"	3.23572705983806	2.46988597627446	6.24164954001753	5.30633516019798	3.08065766334523	4.28762004411207	5.114367024952	3.64731450954714	3.20633064787105	4.23572705983806	2.68929916053589	2.9297909977186	2.83592407425437	3.24488705912353	3.07210580048042	2.93922657772821	6.83769100042856	3.83491342970104	5.04308198189566	3.51222688651396	4.01524777369894	4.39437694495706	3.38818953715608	3.40599235967584	3.90014226035982	5.87332106291482	6.07916474203731	4.4666271200415	6.32696871158789	3.08406426478847	5.36632221424582	4.81506301719287	3.20789285164133	2.07382023329167	1.88752527074159	3.06350294230616	3.26903314645524	2.42223300068305	2.10097764772482	3.1554254317472	2.31614574229336	3.90881290773955	3.97361127551947	2.54349588342577	3.76659516172927	1.88752527074159	3.39643353125099	2.69821847822441	2.68257329734758	3.10433665981474	2.08406426478847	2.38956681176273	4.42425028608405	5.58796498888268	4.99367436175059	4.68650052718322	5.27015513876653	5.6202931499486	5.40497122358917	5.13463167144765	4.00450139223494	5.92504996472736	7.94532677726463	5.71781348971805
"IDO1"	1.87970576628229	2.15380533607904	6.38732807236612	4.98595575460751	1.95977015521147	3.45022149589718	4.10517519226548	3.21256933885081	3.47508488294878	3.27202318906105	2.62527048937469	1.90689059560852	2.10097764772482	2.03913839390696	1.72683121703249	3.28392177230762	6.601993581249	2.43028527297778	3.62410089462811	2.43562859405209	3.72683121703249	4.27500704749987	2.51096191927738	2.26002565596146	4.59872249967662	6.89214812751382	5.70238050161552	2.96347412397489	6.3435854831614	2.80322703643493	4.06781078378962	3.96162332828694	1.73552217729654	1.30451104180995	2.68929916053589	2.06004738366994	1.32768736417605	1.06350294230616	1.33342373372519	2	3.39094277280254	3.89820835250872	4.64846544302731	2.56803210477128	2.15704371014558	1.51096191927738	3.96809075204526	3.03033607837096	1.82374936030827	2.63226821549951	2.84599177066457	2.17951105027151	3.78240856492737	5.13914201914569	5.05137210172103	5.03694284479826	5.17152710603881	4.77135740899056	5.80477637795583	5.82425869660337	3.52105073690096	4.34695688937888	8.93410363736192	5.10768786931437
