"HKB0040_3002_T"	"HKB0044_3006_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0098_3005_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0219_3000_N"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0008_3006_T"	"HKB0064_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0132_3000_N"	"HKB0137_3000_N"	"HKB0155_3003_N"	"HKB0158_3000_N"	"HKB0160_3000_T"	"HKB0161_3000_N"	"HKB0227_3000_N"	"HKB0597_3000_N"	"HKB0657_3000_N"	"HKB0666_3000_N"	"HKB0719_3001_N"	"HKB0744_3001_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0049_3006_T"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0067_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3000_T"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0129_3002_N"	"HKB0133_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0157_3000_N"	"HKB0159_3000_N"	"HKB0160_3001_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3000_T"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0663_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0737_3000_T"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0074_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0100_3006_T"	"HKB0209_3004_T"	"HKB0722_3001_N"	"HKB0006_3006_T"	"HKB0007_3005_T"	"HKB0079_3000_N"	"HKB0129_3000_T"	"HKB0164_3006_T"	"HKB0210_3006_T"
"LRRN4"	0	0.238786859587116	0	0.464668267003444	0.150559676575381	0	0.0426443374084937	0.0976107966264223	0.0840642647884746	1.41142624572647	0.070389327891398	0.111031312388744	0	0.27500704749987	0.16349873228288	0.432959407276106	0.0565835283663675	0.0426443374084937	0	0.0565835283663675	0	0	0.0976107966264223	0	0.0840642647884746	0.111031312388744	0	0.0565835283663675	0.070389327891398	0.0976107966264223	0	0	0.20163386116965	0.189033824390017	0	0.0426443374084937	0.111031312388744	0	0.070389327891398	0	0.111031312388744	0.124328135002202	0.0565835283663675	0.0840642647884746	0.124328135002202	0	0.22650852980868	0.0840642647884746	0.124328135002202	0.0285691521967709	0.0565835283663675	0.0426443374084937	0.238786859587116	0.137503523749935	0.0285691521967709	0.189033824390017	0.0565835283663675	0	0.111031312388744	0.0426443374084937	0.137503523749935	0.0285691521967709	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0285691521967709	0.124328135002202	0.111031312388744	0	0.0976107966264223	0.389566811762726	0	0.111031312388744	0.0976107966264223	0.150559676575381	0.0976107966264223	0.0565835283663675	0.411426245726465	0	0.150559676575381	0.0426443374084937	0	0.0426443374084937	0	0.150559676575381	0	0.0285691521967709	0.250961573533219	0	1.71369581484336	0	0.070389327891398	0.31034012061215	0.298658315564515	0.0565835283663675	0.298658315564515	0.0426443374084937	0.189033824390017	0.22650852980868	0.0285691521967709	0.0426443374084937	0.070389327891398	0.0285691521967709	0	0.070389327891398	0.124328135002202
"DOCK11"	5.26341005875634	3.06522762277562	3.08236196955747	3.91073266190291	3.39094277280254	3.58255600301406	3.15380533607904	3.14567745519564	4.35825558670513	3.11270013274936	5.98959318493877	4.4369613378336	4.23035674505615	3.91073266190291	4.60407132366886	3.51853513898218	4.12845838414693	5.14852742516046	4.34482849699744	3.69710657447697	3.27052894238072	6.52089364047342	5.87700799321402	6.39197388306029	5.91121220155861	6.21587270290367	6.34394073926782	4.25550073314839	6.43295940727611	5.1811025507538	6.14343423678486	5.85773223315767	5.75435307169213	7.04799635603865	4.84549005094437	6.456149034648	6.09043004232162	7.42752237068255	5.21451341008002	5.64241277290506	6.05354581772798	4.64789009105921	6.47053686509258	4.12350066435096	4.0241423458978	3.92884403671257	5.57106999816771	6.34607044078517	4.82578562746479	6.13483699344912	5.4757334309664	5.97269265400426	6.14404636961671	5.39437694495706	5.54163873443614	6.24126817732937	5.26153081524341	7.11509568511297	5.41447383643093	5.17831627170145	4.03386345186628	4.96301164759943	5.84624256510951	5.05354581772798	6.04854136569376	6.14669594803066	5.20084957463721	5.62760683812965	4.5385381636298	5.73199778664374	4.56559717585422	6.53216108498321	5.93640237772506	6.63995564505617	3.64500988439109	6.56970373770173	5.68285416857223	5.19219416528334	6.48960715674871	6.69041709553247	7.2585189247113	7.15562781584529	6.54179358819477	6.93085558640856	5.42961596420174	5.10055722078293	5.38543103719352	5.81301154860562	5.15340002773506	3.46988597627446	5.90279715788023	6.23630126682709	4.10097764772482	3.75274859140713	4.19613488076516	2.97452931248388	3.1811025507538	0.389566811762726	3.38266725274504	4.91025296279928	1.63691458035588	3.53356334821451	2.86195536414487	4.37503943134692	3.30305008468167	4.07382023329167
"LILRA1"	1.18903382439002	0.389566811762726	0.422233000683048	1.22650852980868	0.855989697308481	0.263034405833794	0.27500704749987	0.659924558402378	0.713695814843359	0.659924558402378	1.97452931248388	0.831877241191673	0.925999418556223	0.925999418556223	0.941106310946431	0.863938450423971	0.367371065648529	1.15704371014558	0.389566811762726	0.400537929583729	1.35614381022528	0.933572638261024	1.84799690655495	1.85598969730848	1.30451104180995	1.30451104180995	1.26903314645524	0.823749360308273	0.970853654340484	1.35614381022528	0.871843648509318	1.49569516262407	1.13750352374994	1.43295940727611	0.871843648509318	0.963474123974886	1.56071495447448	1.39506279951758	1.15055967657538	0.863938450423971	1.05658352836637	1.07724299893246	1.58496250072116	0.594548549550354	0.6959938131099	0.516015147003665	0.871843648509318	1.59454854955035	1.0703893278914	0.985500430304885	1.0703893278914	1.66448284036468	1.47508488294878	1.11103131238874	1.36176835941915	1.48026512205446	0.6959938131099	1.09761079662642	0.823749360308273	0.748461233004036	0.321928094887362	0.773996325111173	1.4905701304462	0.790772037862	1.6507645591169	1.50080205305716	0.464668267003444	0.903038270112912	1.32768736417605	1.32192809488736	1.16992500144231	1.58496250072116	0.659924558402378	0.941106310946431	0.6959938131099	2.21723071622067	1.49569516262407	1.25701061820602	1.74846123300404	1.37851162325373	1.799087306074	1.68706068833989	1.0703893278914	1.56071495447448	0.669026765509631	0.970853654340484	1.7311832415722	0.823749360308273	0.933572638261024	0.650764559116902	1.17632277264046	1.06350294230616	0.641546029087524	0.918386234446348	0.678071905112638	0.871843648509318	0.55581615506164	0.641546029087524	0.941106310946431	0.773996325111173	0.678071905112638	0.7311832415722	0.807354922057604	0.895302621333307	1.16992500144231	0.176322772640463
"RTKN2"	2.93545974780529	3.47767732756531	1.91456452349394	2.09761079662642	2.88752527074159	1.62293035092018	2.35049724708413	1.86789646399265	3.30451104180995	2.30451104180995	0.659924558402378	2.38128337250378	2.07382023329167	3.27798474729977	2.06350294230616	1.30451104180995	1.80322703643493	3.26002565596146	2.38956681176273	2.71149490665009	2.24792751344359	0.189033824390017	0.367371065648529	0.622930350920177	0.356143810225275	0.505890929729957	1.10433665981474	0.84799690655495	0.238786859587116	0.641546029087524	0.641546029087524	0.137503523749935	0.722466024471091	0.545968369105292	1.02856915219677	0.55581615506164	0.263034405833794	0.37851162325373	0.839959587489532	0.773996325111173	0.933572638261024	0.933572638261024	0.575312330687437	2.98185265328974	0.985500430304885	1.56071495447448	0.713695814843359	0.687060688339892	0.887525270741587	0.189033824390017	0.687060688339892	0.298658315564515	0.505890929729957	0.526068811667588	1.53605290024021	0.55581615506164	2.48026512205446	0.432959407276106	1.03562390973072	0.879705766282288	1.37295209791183	1.1243281350022	0.20163386116965	0.903038270112912	0.298658315564515	0.604071323668861	2.60169651648096	0.978195629681652	1.40599235967584	0.790772037862	1.14404636961671	0.485426827170242	2.51349074558812	0.321928094887362	1.25096157353322	0.20163386116965	0.831877241191673	0.948600847493356	0.321928094887362	0.604071323668861	0.37851162325373	0.333423733725192	0.632268215499513	0.250961573533219	0.925999418556223	0.863938450423971	1.10433665981474	0.790772037862	1.01435529297707	1.58496250072116	0.956056652412403	1.15055967657538	1.07724299893246	0.650764559116902	2.02502879449152	2.0703893278914	1.97819562968165	0.475084882948783	1.58014548442338	0.985500430304885	1.09085343045111	1.58976348698498	1.26903314645524	1.7311832415722	1.79493566280354	3.33342373372519
"MEDAG"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GAS1"	3.75488750216347	2.75702324650746	2.69376571221778	3.64500988439109	3.91647664443772	4.58014548442338	3.70154905694307	4.43362716708478	4.59395128394841	3.22650852980868	5.21994291395413	4.62410089462811	3.96809075204526	3.52230689287139	3.75488750216347	2.68257329734758	3.18269229751619	2.67581593117227	3.06522762277562	3.11935617703968	3.7235585614721	4.44161626940656	5.92243574023315	5.30852106219326	4.41481206056585	5.23342794374847	4.99954908734095	4.87085786436376	5.03694284479826	5.40190347160796	5.30924896081662	5.4036085835437	5.05874941233552	5.27537959625362	4.73443866613717	4.9923152518612	5.14689956034359	3.54966917072649	5.24336442569366	5.17871464117544	4.99503219247754	5.78738022229634	6.87135084063403	4.27127625917593	5.24107745817504	4.12763327972587	6.21256933885081	5.63226821549951	4.94204525991605	5.16188768237689	4.93687346182423	6.19593810042783	6.75955534320631	6.44261180368934	5.13996056954546	6.23668394455901	5.05398016818765	5.5478199565777	4.74254523386605	5.02103547951136	4.96532254836725	4.77768271707355	6.13319359866411	5.34589308568741	6.25927248703759	6.13688860790307	4.69320814891002	5.53138146051631	4.44095219802964	5.37642931106992	5.79960542245267	4.43496176018725	4.49761236561836	5.96901230751632	5.26190685982807	4.67638025546692	5.52356195605701	5.66562016406638	4.94392132655349	5.37086174008529	5.3212065669699	5.59753117422421	4.89965902637744	4.88215391728701	5.38543103719352	5.62614706360372	5.36562255611334	5.13832300405648	5.01836711554312	4.36527259976453	5.834407841807	4.55090066464752	5.10852445677817	5.35825558670513	5.34020617991171	4.1168637576909	5.4715126480455	4.77082904603249	5.44824022521607	5.14445431392619	2.06004738366994	4.84247606299394	4.80477637795583	3.97361127551947	4.18982455888002	2.59454854955035
"GFPT2"	3.38543103719352	2.23572705983806	2.18269229751619	3.14241343787374	2.68257329734758	3.03913839390696	2.46466826700344	2.98185265328974	4.02591469875079	2.91456452349394	3.91934008244201	3.75915583380027	3.86987140617771	3.16832111573972	4.10517519226548	2.78031009904338	3.40053792958373	2.96901230751632	3.03210084316702	3.22032995487956	2.99819550315325	2.85199883711245	3.92314918047231	3.13422093976063	3.11603199344711	3.32481060342048	3.74416109557041	2.91073266190291	2.54349588342577	3.62993940943954	3.31324585178756	3.3533232911629	2.83390207666916	4.88947354253111	3.08576455377831	2.88362081628567	4.28466218548316	3.57893871309339	3.55581615506164	3.31034012061215	3.23725777090037	3.68144926531496	5.51443791382931	4.52105073690096	4.0071955014042	3.55949181320504	4.58556349845569	4.22496636500027	3.76234881564413	2.62527048937469	2.87381319835909	5.3547342399706	5.69571548860997	4.77188557851537	4.69209237542757	5.0457050645108	4.24107745817504	4.01077983875324	3.38956681176273	3.59693514238723	3.55336050333533	3.75167794568758	5.50937914891469	3.09929520433778	5.00854067170295	4.44028782084042	4.61647532878288	3.47767732756531	4.41210404467757	4.10097764772482	3.61470984411521	3.6667565918848	4.43762724831895	4.68088692071969	4.37573453858316	4.55028504908841	4.03386345186628	6.24583788960736	3.73009646559547	3.53231695933277	4.27426166125705	5.60436789989375	3.7771566660045	4.00539998774259	4.09508049190141	4.12928301694497	4.01881218574282	3.18903382439002	3.14893410452634	3.78031009904338	5.08108392868763	3.71369581484336	2.89530262133331	2.92219784839637	3.25096157353322	3.07553263116736	2.67807190511264	2.4905701304462	3.4154882710497	3.38681094647222	1.32192809488736	3.63575439127776	2.44095219802964	2.5385381636298	1.99276843076892	3.22187708107703
"CPXM1"	4.08406426478847	3.0686708106651	3.05658352836637	3.13422093976063	3.46988597627446	3.50080205305716	4.06695024392463	4.08406426478847	3.50969584193339	2.35614381022528	4.8073549220576	4.52105073690096	4.3305584000308	2.86393845042397	4.9174317553901	0.765534746362977	2.68257329734758	2.52857131887076	3.37989816352469	2.41683974191283	3.31903981556254	3.88752527074159	3.11270013274936	4.70099449416827	3.68032435684402	4.44228003525258	4.47248777146274	3.6667565918848	4.48220292629596	2.99095486039699	4.08746284125034	3.83895176695194	3.34908214639109	2.70487196445635	4.60288440871842	3.2585189247113	3.98641093525204	2.44890095114513	3.8073549220576	4.25550073314839	4.34766565630097	4.89917563048051	3.68144926531496	3.78135971352466	3.51475349843975	4.97911075501579	3.71259578044703	4.19849415363908	3.07895134139482	5.00988458893184	4.07553263116736	3.35755200461808	3.08236196955747	2.6915341649192	4.4032677223393	1.6959938131099	3.74523733212975	4.69543711040537	4.40735275114004	4.38266725274504	5.42559357765306	4.01792190799726	3.81044310384517	4.95559179175399	4.12680770314203	3.77820857639809	3.50716034911752	4.10181813422741	6.44708322620965	4.26002565596146	4.42088657497553	4.09423606984577	4.13257684267001	3.02502879449152	5.39059890555246	4.86641348112345	3.44493204894218	4.9923152518612	3.52230689287139	4.36387192485753	3.82476785314329	3.46988597627446	4.47832471148503	4.34269695998193	6.05549936581374	3.95698592461258	5.05398016818765	4.14974711950468	4.64789009105921	4.54720302475693	6.19475685442225	3.92694824794977	4.62410089462811	2.32481060342048	3.40599235967584	3.96439863220318	2.82171021503467	3.8499992594661	3.57288966842058	3.4541758931858	2.15704371014558	4.09676785471469	4.93451650158608	3.59693514238723	3.89336221076387	5.54318652456517
"C1R"	7.27528646808389	5.5765221379205	5.92433746407535	7.45154083301783	7.25285462595139	7.04494049127973	6.83276345641731	7.33109608375933	7.17831627170145	6.5050969750344	8.11701966011429	7.28318097894557	7.21916852046216	7.55128529101704	7.61816522665838	7.20593983247088	6.52418907844937	6.5076360935706	6.97338167497138	6.37556079316946	6.11561593142811	7.11332544304199	7.9048453285608	7.49960674653937	6.97567603779733	6.87970576628229	7.54055429247515	7.41869594960205	6.492974756328	7.57357145348239	7.04941295311848	7.27155640320235	7.44914864537544	7.47532812262242	7.11582397743624	7.42710328715284	7.33413917883824	6.41227344467082	7.51947900230724	7.86956299961785	7.7113572383413	8.20143782950403	8.87405920314115	7.07959144864819	7.72465027173297	7.27974985301445	8.44980895549207	7.8712892278117	8.15253836924527	7.43237486379656	7.3082480054988	7.47419265311404	8.98766194202704	8.13806696646004	7.60332961626427	7.40352337579239	7.64169052255661	7.61610769760058	7.74879664207743	7.67715584111959	6.97510278907485	7.26753579806874	8.13509360486561	7.34296357439873	8.02917677718708	8.467605550083	7.5092999647965	7.86083867904349	8.37768773402688	8.09413048232855	8.08544590219427	7.33904828291907	7.92023374254836	8.13077646355019	8.27691534376883	8.07521171134824	8.2635039567056	8.5901378920531	7.05332859344979	7.3279567666307	7.97871045910636	8.32300971061281	7.42777376237852	7.12629147776676	8.39955564728411	8.02491801819931	8.11670783841836	7.45582036508492	7.93569546303184	6.82489511420639	8.12479337876237	6.82094479188069	7.28410691122874	7.90225450797861	7.62673115067279	6.54828248237623	7.48784003382305	6.99457972421575	7.96791789484024	7.31822644407684	3.71479501111816	6.86567141764843	7.22003968392035	7.32777717058405	6.38024459047818	5.25361115194717
"RARRES2"	6.58856473740135	4.71039319217052	5.19021976366016	5.5341861390901	6.07403439421256	6.20574438506276	5.77505054148317	5.39266088071179	6.94965165119522	5.25927248703759	8.24925569993658	6.54643148880567	5.834407841807	6.62497817956904	7.05712530427152	5.24069594421251	7.12979817318714	5.31505896631662	6.15055967657538	5.55458885167764	5.09508049190141	9.17731986649513	8.74406015721845	9.08717109032876	8.81826260830447	9.22605087165966	9.02724253597374	7.60836572316364	9.08756891786822	7.99791334652704	9.04146750958696	8.73125113789623	8.07194496790105	9.02953570806365	7.7292808460274	9.45881670279043	8.80393735784443	9.38965284778511	7.69932952567316	8.49417556796203	8.31460590126222	7.98936611402606	8.01580529391335	5.11852584893567	7.31333656165215	5.65535182861255	8.33704203166975	8.82113618574405	7.49185309632967	9.55476150431656	8.45643655910654	8.53032829874556	8.07799064768406	7.95314881283224	7.61662235502921	8.97541810405936	7.91844586842552	9.27705487614873	7.74658149978581	8.00140819439281	7.21266660465505	7.77551151901928	8.74567432400213	7.90255600534463	8.53939148509303	8.01502470527315	8.19150343203352	8.45174687049849	6.72628628972067	8.32912359629157	7.44053699814163	9.37406136981513	8.28762004411207	8.55024656439242	6.56132613645392	8.97386953246661	8.4450562425497	7.31052190036932	9.2057199522749	9.27963379397983	9.36457243229586	9.40494994223323	9.60017309874423	9.52743790810403	6.96751448080097	7.58391015187168	8.1085767273907	8.57882552651115	7.73063995591679	6.65821148275179	8.87501207565541	8.58409812761637	7.03661322405712	7.32373033752135	6.43312637620643	5.43662826729284	4.75435307169213	5.44426950241348	7.96023367169445	7.4591036961354	3.42088657497553	6.42861141846713	6.53262865751717	6.65463602852797	5.53325185192897	3.78135971352466
"HSPB2.C11orf52"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PCDHGA12"	1.89530262133331	1.10433665981474	0.831877241191673	1.99638874644762	1.87578006306849	1.96716860753263	1.89141918684608	1.27500704749987	2.1243281350022	1.85199883711245	2.38128337250378	2.26603689399532	1.67807190511264	1.14404636961671	2.58736499093646	0.75702324650746	1.56559717585423	1.36176835941915	1.4905701304462	1.11103131238874	2.77820857639809	1.35049724708413	1.83592407425437	1.71369581484336	1.6507645591169	1.14404636961671	1.76977173924945	1.98185265328974	1.20163386116965	1.76128527336162	1.63226821549951	1.24488705912353	2.20163386116965	1.64154602908752	1.799087306074	1.43829285157915	1.86393845042397	0.739848102699327	2.04264433740849	2.08406426478847	2.5033487351675	2.91456452349394	3.01435529297707	2.48026512205446	2.3533232911629	2.85598969730848	2.49569516262407	2.20476675065461	2.114367024952	1.84398384404833	1.99276843076892	1.97819562968165	3.06350294230616	2.59454854955035	2.36176835941915	1.9297909977186	2.06350294230616	1.84398384404833	2.24184018356467	2.08406426478847	2	2.19219416528334	2.53106949272595	2.45154083301783	2.02856915219677	2.4931349223055	2.12763327972587	2	2.67581593117227	2.09423606984577	2.53605290024021	1.790772037862	1.6915341649192	2.71369581484336	2.29865831556452	1.87184364850932	2.58976348698498	2.48542682717024	1.66448284036468	1.790772037862	1.64616265715789	2.73768676140986	1.60407132366886	1.63226821549951	2.29865831556452	2.09085343045111	2.18269229751619	2.14404636961671	2.17312743348066	1.79493566280354	2.35049724708413	1.72246602447109	2.42223300068305	2.4541758931858	2.22342254993494	1.73984810269933	1.88362081628567	2.55826763405574	2.37851162325373	2.06350294230616	2.84799690655495	1.64616265715789	2.60169651648096	1.4276061727819	2.20476675065461	0.604071323668861
"LIMS3L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HAS1"	1.23878685958712	0.189033824390017	0.150559676575381	1.25096157353322	0.495695162624069	0.176322772640463	0.0976107966264223	0.464668267003444	1.41683974191283	0.765534746362977	2.38404980679516	1.44890095114513	0.55581615506164	1.15704371014558	1.16349873228288	0.0426443374084937	0.389566811762726	0	0.879705766282288	0.298658315564515	2.37851162325373	0	2.23878685958712	0.389566811762726	0.895302621333307	0.411426245726465	1.06350294230616	0.333423733725192	0.286881147788162	1.63226821549951	1.02147972741045	0.344828496997441	0.526068811667588	4.10181813422741	0.31034012061215	0.298658315564515	1.08406426478847	3.4276061727819	1.17632277264046	0.454175893185802	0.286881147788162	0.799087306074004	2.82984955984469	3.20163386116965	2.15380533607904	1.03562390973072	1.50589092972996	0.790772037862	0.669026765509631	0.0426443374084937	0	0.722466024471091	1.35049724708413	2.30158764660319	2.06350294230616	3.0408924306469	3.73335434061383	0.526068811667588	0.27500704749987	1.01435529297707	1.57046293102604	2.20476675065461	4.92314918047231	0.22650852980868	0.659924558402378	3.88264304936184	3.22650852980868	0.321928094887362	2.01792190799726	1.80322703643493	2.16992500144231	0.978195629681652	2.42492208821069	4.64904056563445	2.47508488294878	3.22342254993494	2.06350294230616	4.05311133645956	3.46727948045998	0.464668267003444	1.99276843076892	4.17232749165762	2.52356195605701	2.61823865559545	1.58496250072116	1.88362081628567	4.24260250592898	1.0071955014042	0.526068811667588	0.799087306074004	2.95233356636969	3.43162295971329	0.111031312388744	0.070389327891398	0.137503523749935	0.823749360308273	0.400537929583729	0.321928094887362	0	0.613531652917927	0.0976107966264223	0.150559676575381	0.0426443374084937	0.0426443374084937	0	0.722466024471091
"GYPC"	5.86071454954969	3.97819562968165	4.13586316536868	5.3526172989585	5.51947900230724	4.6915341649192	6.47394922190771	4.56132613645392	5.39266088071179	4.44095219802964	7.64407257780216	5.43496176018725	5.38301301548867	5.10139795218253	5.58586390346269	3.84096670448742	4.56924802986718	5.83289001416474	5.49697358099828	4.77925972037238	5.10139795218253	7.64724254570919	7.52567740250029	7.66725349770251	7.65341835272671	8.08491465976794	7.61419450385579	6.456149034648	8.03243149637315	6.74685018309805	7.87982827254831	7.99988728504695	7.2064283351813	7.96693797927846	6.69501944235684	7.75375160067621	8.27225652536667	7.64154602908752	6.79402589607043	6.77267747042486	7.14292392761435	6.68313498512609	8.04494049127973	5.45022149589718	6.40019634202658	5.30524096595448	7.30724635522662	7.55865030163732	6.61838550225861	7.27304958663691	6.96451415408665	7.98538657677202	7.77307325343888	7.16812050459556	6.69529790115733	8.04903169841002	6.72628628972067	7.48446041312882	6.84247606299394	6.87418218980342	6.25587835258279	6.52277766952458	7.88276530647313	7.30615285211144	8.01697538554295	7.57281389463234	7.07756346727058	7.28512475082776	6.67750824226472	7.12319024045716	6.79973492247887	7.64558638591361	7.58563860557188	7.83756486315715	6.38732807236612	7.585112773628	7.49281457256712	6.80374366850523	7.27714789023863	7.75468711393606	8.08502092390387	8.00197108750993	7.80031752878961	7.99768758148751	6.88386515450979	6.65205620360686	7.4276061727819	7.12680770314203	6.67355642399014	5.00405188450708	7.72103081291434	6.74953426766926	6.43162295971329	6.25663329505992	5.66476725535641	4.25625587320273	5.09212284983868	4.87676249078156	5.20789285164133	6.40633257782171	3.17472598770613	4.43962313755712	5.85099939471647	5.77952238674377	5.32012359804061	3.61235249875266
"ELFN1"	0.526068811667588	0.650764559116902	0.411426245726465	0.84799690655495	0.963474123974886	0.948600847493356	1.19534759832222	0.687060688339892	1.13750352374994	1.02147972741045	0.978195629681652	0.713695814843359	0.782408564927373	0.400537929583729	1.38404980679516	0.238786859587116	0.839959587489532	0.505890929729957	0.678071905112638	0.575312330687437	1.29865831556452	0.918386234446348	1.0071955014042	1.01435529297707	0.978195629681652	1.11769504266975	0.963474123974886	0.871843648509318	1.0071955014042	0.985500430304885	0.545968369105292	1.43295940727611	1.0071955014042	0.790772037862	0.485426827170242	0.526068811667588	0.895302621333307	0.432959407276106	1.02856915219677	1.31614574229336	1.20789285164133	0.970853654340484	1.09761079662642	1.09085343045111	1.15704371014558	1.08406426478847	1.36737106564853	1.18269229751619	0.53605290024021	1.18903382439002	0.941106310946431	1.31614574229336	1.02856915219677	0.815575428862573	1.90689059560852	1.29278174922785	0.604071323668861	1.1243281350022	1.0703893278914	1.54596836910529	0.782408564927373	0.831877241191673	1.64616265715789	0.985500430304885	1.02147972741045	1.23266075679027	1.47508488294878	0.356143810225275	1.76553474636298	1.02147972741045	0.855989697308481	0.604071323668861	0.863938450423971	1.13093086982645	0.55581615506164	0.970853654340484	0.815575428862573	1.32768736417605	1.11769504266975	0.84799690655495	1.22032995487956	0.879705766282288	0.713695814843359	0.53605290024021	0.839959587489532	0.773996325111173	0.871843648509318	0.84799690655495	0.495695162624069	1.46466826700344	0.918386234446348	0.526068811667588	0.992768430768924	0.855989697308481	0.604071323668861	1.26903314645524	0.704871964456353	1.61823865559545	1.02856915219677	0.839959587489532	0.970853654340484	1.0071955014042	0.871843648509318	1.02856915219677	1.26903314645524	0.622930350920177
"SH2D3C"	4.52230689287139	2.70929063572336	2.88362081628567	3.5385381636298	3.02502879449152	2.97452931248388	2.91073266190291	2.24184018356467	3.14241343787374	2.84599177066457	3.90881290773955	3.06522762277562	3.20633064787105	2.60644222813161	4.49825086752783	2.86393845042397	2.62993940943954	3.77188557851537	3.57531233068744	2.23878685958712	2.94485844580754	4.39300425689832	3.82680268428583	4.33913738491959	4.31976242766925	4.24488705912353	4.43496176018725	3.57773093149008	3.92314918047231	3.39094277280254	3.31614574229336	4.19692173382033	3.52732060787705	4.02502879449152	2.64846544302731	3.27649666564036	3.55704241526372	2.94110631094643	3.33485426933163	4.06953032516231	3.95140129167431	3.57410150808939	4.28983446517751	3.00898878322725	3.48928602262588	3.18269229751619	3.98002530023873	4.0866139474095	3.25247621413522	4.58315800387441	3.61823865559545	3.84699468696557	3.854993016757	3.67807190511264	3.83995958748953	3.66562016406638	3.2585189247113	4.24640808724638	3.7279204545632	4.16349873228288	2.88557436437143	3.28095631383106	3.87085786436376	3.60644222813161	3.39917109381982	4.22032995487956	3.90400231628369	3.16671544496642	3.70154905694307	3.83491342970104	3.7235585614721	3.26603689399532	3.78555055173926	3.611172380044	3.65764000520782	3.92409988564074	3.63807383718072	4.00988458893184	3.62993940943954	3.95419631038688	3.8569856897822	4.13093086982645	3.85598969730848	3.97727992349992	3.32337006906127	2.87381319835909	3.35191096110308	3.53356334821451	3.24336442569366	3.17951105027151	3.67355642399014	3.07553263116736	3.66902676550963	3.42088657497553	2.78868571061353	2.8499992594661	2.68032435684402	3.25247621413522	2.89336221076387	3.16671544496642	2.37851162325373	2.58736499093646	3.38404980679516	3.58616424593091	3.16832111573972	1.73552217729654
