"HKB0597_3000_N"	"HKB0719_3001_N"	"HKB0004_3000_N"	"HKB0005_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0035_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0044_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3003_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0220_3003_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0722_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0098_3005_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0186_3000_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0576_3000_T"	"HKB0665_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0086_3006_T"	"HKB0164_3000_N"	"HKB0164_3006_T"	"HKB0538_3000_N"	"HKB0552_3000_T"	"HKB0562_3000_N"	"HKB0579_3000_T"	"HKB0599_3000_T"	"HKB0636_3000_N"	"HKB0007_3005_T"	"HKB0079_3000_N"	"HKB0088_3000_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0158_3006_T"	"HKB0168_3006_T"	"HKB0230_3006_T"	"HKB0564_3000_T"	"HKB0734_3000_T"	"HKB0016_3006_T"	"HKB0179_3006_T"	"HKB0210_3000_N"	"HKB0210_3006_T"	"HKB0748_3000_T"	"HKB0040_3002_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0069_3000_T"	"HKB0074_3000_T"	"HKB0120_3000_T"	"HKB0167_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0674_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0056_3002_T"	"HKB0065_3006_T"	"HKB0079_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0125_3006_T"	"HKB0134_3006_T"	"HKB0157_3006_T"	"HKB0161_3001_T"	"HKB0182_3006_T"	"HKB0211_3002_T"	"HKB0216_3000_N"	"HKB0659_3000_T"	"HKB0677_3000_T"	"HKB0710_3000_T"
"ACTC1"	0.863938450423971	0.454175893185802	0	0.22650852980868	0.0143552929770701	0.400537929583729	0.0426443374084937	0	0.0143552929770701	0	0.0143552929770701	0	0.0840642647884746	0.124328135002202	0.0143552929770701	0.0285691521967709	0.0565835283663675	0.0565835283663675	0.214124805352847	0.0143552929770701	0.124328135002202	0.0285691521967709	0.765534746362977	0	0.286881147788162	0.367371065648529	0.918386234446348	0	0.111031312388744	0.0285691521967709	0.765534746362977	0.505890929729957	0.111031312388744	0.411426245726465	0.176322772640463	0	0.0285691521967709	0.070389327891398	0	0.0143552929770701	0.0143552929770701	0.0426443374084937	0.0285691521967709	0.0565835283663675	0.137503523749935	0.0840642647884746	0.0285691521967709	0.575312330687437	0.176322772640463	0	0.0285691521967709	1.21412480535285	0	0.0285691521967709	0.389566811762726	0	0.422233000683048	0.0143552929770701	0.150559676575381	0.16349873228288	0.0285691521967709	0.799087306074004	0.137503523749935	0.16349873228288	0.124328135002202	0.263034405833794	0	0.238786859587116	0.0143552929770701	0.0426443374084937	0.0976107966264223	0.189033824390017	0.0285691521967709	0.0426443374084937	0.070389327891398	0.070389327891398	0	0.0285691521967709	0.0143552929770701	0.070389327891398	0.070389327891398	0.0143552929770701	0.189033824390017	0.0143552929770701	0.0840642647884746	0.22650852980868	0.613531652917927	0.0426443374084937	0.0426443374084937	0.31034012061215	0.176322772640463	0.0143552929770701	0.0426443374084937	0.344828496997441	0	0	0.0143552929770701	0.137503523749935	0	0.111031312388744	0	0.0143552929770701	0	0.070389327891398	0.0143552929770701	0.137503523749935	0.0840642647884746	0.150559676575381	0	0.189033824390017	0	0.176322772640463	0	0.0143552929770701	0.0143552929770701	0.0285691521967709	1.24488705912353	1.38956681176273	0	0.0143552929770701	0.070389327891398	0	0.367371065648529	0.0285691521967709	0.0143552929770701	0.0840642647884746	0.0426443374084937	0	0.070389327891398	0	0.0143552929770701	0.948600847493356	0.0285691521967709	0.0285691521967709	0.124328135002202	0.0840642647884746	0.0426443374084937	0.0143552929770701	0.31034012061215	0.344828496997441	0	0.0426443374084937	0.0143552929770701	0.124328135002202	0.111031312388744	0.111031312388744	0.0143552929770701	0.0143552929770701	0.070389327891398	0.0976107966264223
"TRIM54"	1.790772037862	1.46988597627446	0.16349873228288	0.367371065648529	0.150559676575381	0.124328135002202	0.367371065648529	0.150559676575381	0.150559676575381	0.871843648509318	0.0426443374084937	0.389566811762726	0.27500704749987	0	0.443606651475615	0.124328135002202	0	0.070389327891398	0.0976107966264223	0.0976107966264223	0.0565835283663675	0	0	0.0426443374084937	0	0.495695162624069	0.137503523749935	0.37851162325373	0	0.0976107966264223	0	0.0426443374084937	0	0	0.20163386116965	0.22650852980868	0.0840642647884746	0.37851162325373	0.367371065648529	0	0	0	0.0565835283663675	0.0426443374084937	0	0	0.150559676575381	0	0.189033824390017	0.298658315564515	0.321928094887362	0	0.070389327891398	0.0565835283663675	0	0.137503523749935	0.070389327891398	0	0.124328135002202	0.263034405833794	0	0.124328135002202	0.150559676575381	0	0	0.0426443374084937	0.0426443374084937	0.16349873228288	0.137503523749935	0.16349873228288	0	0	0.238786859587116	0.16349873228288	0.111031312388744	0	0.704871964456353	0	0	0.124328135002202	0	0.124328135002202	0.0426443374084937	0	0.0285691521967709	0.0976107966264223	0.0426443374084937	0	0.0565835283663675	0.16349873228288	0	0	0	0.0840642647884746	0	0.137503523749935	0.831877241191673	0	0.321928094887362	0	0.321928094887362	0.0976107966264223	0.871843648509318	0.16349873228288	0.0426443374084937	0.650764559116902	0	0	0.495695162624069	0	0.124328135002202	0.356143810225275	0.367371065648529	0	0.782408564927373	0	0.75702324650746	0.748461233004036	0	0.27500704749987	0.0840642647884746	0	0.0285691521967709	0.0976107966264223	0.0976107966264223	0	0	0	0	0	0	0.0976107966264223	0	0	0	0.20163386116965	0.111031312388744	0.632268215499513	0	0.0285691521967709	0	0	0.0426443374084937	0.0565835283663675	0.137503523749935	0.613531652917927	0	0.20163386116965	0	0.0565835283663675
"SPTB"	3.18745105402733	3.14730669878029	1.63226821549951	0.443606651475615	1.38404980679516	1.25701061820602	0.722466024471091	0.879705766282288	1.09085343045111	0.575312330687437	1.02147972741045	1.53605290024021	0.75702324650746	1.57531233068744	0.978195629681652	1.38956681176273	2.69821847822441	1.02856915219677	1.08406426478847	1.1243281350022	2.20163386116965	2.39506279951758	2.63923216324928	1.31034012061215	3.01970191444255	1.53605290024021	1.05658352836637	1.91073266190291	1.51096191927738	1.41142624572647	3.00539998774259	1.78659636189081	0.505890929729957	2.36457243229586	1.77399632511117	1.16992500144231	2.06004738366994	0.6959938131099	0.765534746362977	2.26002565596146	2.25398926623079	1.02856915219677	2.62527048937469	3.42894634476948	3.02502879449152	3.30158764660319	1.35049724708413	1.99276843076892	1.52606881166759	0.823749360308273	0.454175893185802	2.32481060342048	1.44890095114513	2.92789645372882	1.79493566280354	0.933572638261024	1.53106949272595	1.09085343045111	2.49569516262407	1.33342373372519	1.24488705912353	1.03562390973072	1.13750352374994	0.748461233004036	1.91838623444635	1.22032995487956	0.948600847493356	1.09085343045111	1.91456452349394	0.594548549550354	2.70708299177171	1.68257329734758	2.55826763405574	0.815575428862573	1.28095631383106	3.2585189247113	0.871843648509318	1.22650852980868	0.37851162325373	0.505890929729957	0.422233000683048	0.765534746362977	0.613531652917927	0.176322772640463	0.6959938131099	0.516015147003665	0.815575428862573	0.659924558402378	0.422233000683048	0.584962500721156	0.20163386116965	0.748461233004036	0.238786859587116	0.650764559116902	0.782408564927373	0.495695162624069	0.622930350920177	0.604071323668861	0.807354922057604	0.650764559116902	0.713695814843359	0.432959407276106	0.22650852980868	0.422233000683048	0.31034012061215	0.773996325111173	0.298658315564515	0.495695162624069	0.454175893185802	0.773996325111173	0.739848102699327	0.765534746362977	0.443606651475615	0.55581615506164	0.485426827170242	0.495695162624069	1.34482849699744	0.641546029087524	0.356143810225275	0.263034405833794	0.526068811667588	0.748461233004036	1.0703893278914	0.622930350920177	2.03913839390696	0.641546029087524	0.641546029087524	0.678071905112638	0.799087306074004	0.53605290024021	0.389566811762726	1.96716860753263	1.23878685958712	0.344828496997441	0.641546029087524	0.286881147788162	1.44360665147561	0.773996325111173	2.83187724119167	0.189033824390017	0.238786859587116	1.09761079662642	0.941106310946431	1.02147972741045	0.55581615506164	0.933572638261024	0.263034405833794	0.37851162325373	0.622930350920177	0.238786859587116
"CACNG1"	1.56559717585423	1.31614574229336	0.344828496997441	0.0565835283663675	0.422233000683048	0.111031312388744	0	0.124328135002202	0.422233000683048	0.27500704749987	0.333423733725192	0.16349873228288	0.526068811667588	0	0.286881147788162	0.111031312388744	0.0840642647884746	0	0.189033824390017	0.0840642647884746	0	0.0565835283663675	0.137503523749935	0	0	0.722466024471091	0.070389327891398	0.16349873228288	0	0.263034405833794	0	0	0.070389327891398	0	0.070389327891398	0.238786859587116	0.475084882948783	0.411426245726465	0.344828496997441	0	0	0	0.298658315564515	0	0	0	0.137503523749935	0.150559676575381	0.16349873228288	0	0	0.20163386116965	0.263034405833794	0	0	0.464668267003444	0.16349873228288	0	0.22650852980868	0.454175893185802	0	0.31034012061215	0	0	0	0.0565835283663675	0	0.070389327891398	0.070389327891398	0	0.189033824390017	0	0	0.333423733725192	0	0.799087306074004	0.250961573533219	0	0.189033824390017	0.150559676575381	1.43829285157915	0.545968369105292	3.90496571868403	1.28095631383106	0	0.0840642647884746	0.176322772640463	0.815575428862573	0.321928094887362	1.43829285157915	0.443606651475615	0.978195629681652	0.432959407276106	0.411426245726465	0.0565835283663675	0.485426827170242	0.298658315564515	0.0565835283663675	0.31034012061215	0.84799690655495	0.286881147788162	0.464668267003444	0.214124805352847	0	0.594548549550354	0.903038270112912	0.910732661902913	0.137503523749935	0.903038270112912	1.52105073690096	0.389566811762726	1.33342373372519	1.05658352836637	0.250961573533219	0.910732661902913	4.14812063112396	0.16349873228288	0.400537929583729	1.37851162325373	0	0.678071905112638	0.687060688339892	0.37851162325373	1.39506279951758	0	0.411426245726465	0.0565835283663675	0.0565835283663675	0.650764559116902	0.0840642647884746	0.150559676575381	0	0	0.176322772640463	0.0426443374084937	0	0.0840642647884746	0	0.575312330687437	0.0426443374084937	0.263034405833794	0.31034012061215	0.250961573533219	0.584962500721156	0.0840642647884746	0.214124805352847	0	0	0	0
"NEB"	8.27449463583016	7.24050514939098	0.895302621333307	1.17632277264046	0.948600847493356	2.4032677223393	1.13750352374994	1.20163386116965	1.01435529297707	1.22032995487956	0.948600847493356	1.79493566280354	1.35049724708413	1.18269229751619	0.903038270112912	0.704871964456353	0.321928094887362	1.10433665981474	0.516015147003665	1.20163386116965	0.367371065648529	0.505890929729957	0.411426245726465	1.05658352836637	0.604071323668861	4.86046625851717	0.903038270112912	0.782408564927373	0.773996325111173	1.23878685958712	0.526068811667588	0.27500704749987	0.333423733725192	1.18903382439002	1.29278174922785	1.6507645591169	0.782408564927373	0.799087306074004	1.16992500144231	0.189033824390017	0.400537929583729	1.23878685958712	1.13093086982645	0.739848102699327	1.09085343045111	0.27500704749987	1.14404636961671	1.02147972741045	0.839959587489532	1.33342373372519	1.56559717585423	1.37295209791183	1.40599235967584	0.53605290024021	0.918386234446348	1.06350294230616	1.1243281350022	0.495695162624069	1.30451104180995	1.16992500144231	0.411426245726465	1.53605290024021	1.72683121703249	0.678071905112638	0.918386234446348	0.238786859587116	0.782408564927373	1.4541758931858	1.0496307677246	0.613531652917927	0.565597175854225	0.863938450423971	0.55581615506164	0.895302621333307	0.704871964456353	0.910732661902913	1.0496307677246	1.1243281350022	0.584962500721156	1.03562390973072	0.53605290024021	1.20789285164133	0.831877241191673	0.7311832415722	0.411426245726465	0.669026765509631	1.04264433740849	1.01435529297707	0.678071905112638	0.739848102699327	1.58976348698498	0.464668267003444	0.978195629681652	1.11103131238874	0.6959938131099	1.40599235967584	1.6915341649192	1.11769504266975	1.57531233068744	0.807354922057604	1.87184364850932	0.632268215499513	1.36176835941915	1.26303440583379	1.83995958748953	1.56071495447448	0.526068811667588	0.7311832415722	1.0496307677246	1.06350294230616	1.0496307677246	0.641546029087524	1.80322703643493	1.0071955014042	3.46727948045998	0.454175893185802	2.22650852980868	3.89530262133331	1.23878685958712	2.21723071622067	1.15055967657538	0.956056652412403	1.29865831556452	0.887525270741587	0.799087306074004	1.18269229751619	0.84799690655495	4.0866139474095	1.97819562968165	1.41683974191283	0.799087306074004	0.37851162325373	2.92219784839637	0.669026765509631	0.321928094887362	1.11769504266975	0.344828496997441	1.92219784839637	0.855989697308481	1.33342373372519	0.516015147003665	0.713695814843359	0.887525270741587	1.07724299893246	0.925999418556223	1.28095631383106	1.03562390973072	1.71369581484336	0.27500704749987	2.0036022366802
"ASB5"	2.49825086752783	1.84799690655495	0.0840642647884746	0.22650852980868	0	0.111031312388744	0.0285691521967709	0.0285691521967709	1.04264433740849	0.0426443374084937	0.0976107966264223	0	0.214124805352847	0	0.0426443374084937	0.0285691521967709	0	0	0.0565835283663675	0.0285691521967709	0	0.0426443374084937	0.0285691521967709	0.176322772640463	0.0143552929770701	0.704871964456353	0.0285691521967709	0.344828496997441	0	0.16349873228288	0.0426443374084937	0.0976107966264223	0.0565835283663675	0.0285691521967709	0	0.0565835283663675	0.0285691521967709	0.344828496997441	0.0840642647884746	0.0143552929770701	0	0	0.16349873228288	0	0	0.111031312388744	0	0	0.070389327891398	0.443606651475615	0.238786859587116	0	0	0.0285691521967709	0	0.238786859587116	0.137503523749935	0	0.0285691521967709	0	0	0.0976107966264223	0.0285691521967709	0.137503523749935	0.0285691521967709	0.0285691521967709	0	0.0285691521967709	0.0840642647884746	0	0.0565835283663675	0	0.070389327891398	0.0565835283663675	0.722466024471091	0	0	0.070389327891398	0	0	0.0143552929770701	0.0426443374084937	0	0	0	0	0	0	0	0.0285691521967709	0	0	0	0.0285691521967709	0.0976107966264223	0	0.0285691521967709	0	0.20163386116965	0.0840642647884746	0.176322772640463	0	0	0.0840642647884746	0.0426443374084937	0.176322772640463	0.0426443374084937	0	0	0.0285691521967709	0	0	0	0	0	0	0.070389327891398	0.0426443374084937	0	0	0.0285691521967709	0	0	0.0285691521967709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565835283663675	0	0	0	0.0143552929770701	0	0.189033824390017	0	0	0	0	0.0565835283663675	0
"TRIM63"	1.74846123300404	2.18586654531133	0.0426443374084937	0.27500704749987	0.411426245726465	0.22650852980868	0.333423733725192	0.0840642647884746	0.20163386116965	0.070389327891398	1.08406426478847	0.443606651475615	0.137503523749935	0.669026765509631	0.411426245726465	1.0071955014042	0.16349873228288	0.475084882948783	0.622930350920177	0.333423733725192	0.16349873228288	0.505890929729957	0.622930350920177	0.356143810225275	0.713695814843359	1.11103131238874	0.594548549550354	0.389566811762726	0.238786859587116	0	0.22650852980868	0.176322772640463	0.367371065648529	0.137503523749935	0.238786859587116	0.16349873228288	0.422233000683048	0.344828496997441	0.53605290024021	0	0.475084882948783	0.070389327891398	0.933572638261024	0.0840642647884746	0.687060688339892	0.298658315564515	0.238786859587116	0.678071905112638	0.594548549550354	0.321928094887362	0.150559676575381	0.189033824390017	0.400537929583729	0.150559676575381	0.622930350920177	0.389566811762726	0.22650852980868	0.176322772640463	0.16349873228288	0.565597175854225	0.16349873228288	0.27500704749987	0.443606651475615	0.0840642647884746	0	0.22650852980868	0.20163386116965	0.238786859587116	0.333423733725192	0.0426443374084937	0.0426443374084937	0.495695162624069	0.22650852980868	0.150559676575381	0.150559676575381	0.31034012061215	0.0426443374084937	0.790772037862	0.124328135002202	0.31034012061215	0.298658315564515	0.22650852980868	0.250961573533219	0.333423733725192	0.321928094887362	0.20163386116965	0.37851162325373	0.214124805352847	0.389566811762726	0.0426443374084937	0	0	0.137503523749935	0	0.263034405833794	0.124328135002202	0.070389327891398	0.0840642647884746	0.176322772640463	0.495695162624069	0	0	0.070389327891398	0.0840642647884746	0.16349873228288	0.799087306074004	0	0.687060688339892	0.111031312388744	0.111031312388744	0.0840642647884746	0.0976107966264223	0.263034405833794	0.0426443374084937	0.0840642647884746	0.0426443374084937	0.594548549550354	0	0.0840642647884746	0	0.286881147788162	0.22650852980868	0	0.855989697308481	0.516015147003665	0.545968369105292	0.124328135002202	0.0426443374084937	0.124328135002202	0.214124805352847	0.137503523749935	0	0.0285691521967709	0.0285691521967709	0	0	0.0285691521967709	0.111031312388744	0	0	0	0.124328135002202	0	0.669026765509631	0.124328135002202	0.0565835283663675	0.124328135002202	0	0	0
"MYOM1"	5.44526320814044	5.69655030107857	2.55336050333533	2.13750352374994	2.12763327972587	3.39369076418745	4.00270252037982	3.5765221379205	2.30742852519225	1.70487196445635	2.26303440583379	3.10936055940423	1.89141918684608	3.82781902461732	2.30451104180995	4.18348651445939	3.70597790168252	4.40735275114004	3.71479501111816	2.83794324189103	5.36001304220433	4.60821785302146	4.41278152533848	3.3305584000308	4.24184018356467	4.99548451887751	3.78659636189081	3.11270013274936	4.71973105674985	3.49569516262407	4.78083500173823	5.07296327155522	4.9429835981871	4.5957423394744	3.41006969175638	2.37016428054021	3.46074256378964	2.51349074558812	3.27202318906105	4.64904056563445	4.35684807923652	3.20945336562895	3.877744249949	4.54843662469604	4.46597446450407	4.9174317553901	3.57893871309339	3.60880924267552	4.24260250592898	3.85798099512757	3.13257684267001	4.47832471148503	3.06522762277562	5	5.10349763970334	1.31614574229336	4.48928602262588	4.87085786436376	3.97361127551947	3.54101915313356	4.80271021929134	4.23802251782572	4.74308405554959	4.56985560833095	5.50271248596606	5.04657836662033	5.17512534965772	3.07553263116736	3.27500704749987	2.76553474636298	4.61176256006487	3.67694435910691	4.07809742302666	3	3.02680005934372	4.54720302475693	3.70043971814109	2.37851162325373	0.565597175854225	0.443606651475615	0.20163386116965	1.01435529297707	1.6959938131099	0.333423733725192	0.678071905112638	0.7311832415722	2.35049724708413	0.575312330687437	1.29278174922785	0.713695814843359	0.286881147788162	0.443606651475615	0.443606651475615	0.669026765509631	0.933572638261024	0.214124805352847	2.49825086752783	1.14404636961671	2.11769504266975	2.07724299893246	1.35049724708413	1.34482849699744	0.22650852980868	2.68032435684402	0.263034405833794	1.7311832415722	0.632268215499513	2.3533232911629	0.839959587489532	0.970853654340484	1.0071955014042	0.678071905112638	0.659924558402378	0.485426827170242	0.84799690655495	1.60407132366886	4.54287709935414	0.933572638261024	0.678071905112638	0.575312330687437	1.11769504266975	0.815575428862573	0.505890929729957	2.09085343045111	2.93734439215023	0.545968369105292	1.76128527336162	1.26303440583379	0.871843648509318	1.17632277264046	1.39506279951758	0.669026765509631	0.475084882948783	0.594548549550354	0.31034012061215	0.464668267003444	0.613531652917927	0.422233000683048	0.594548549550354	0.516015147003665	0.871843648509318	0.505890929729957	0.75702324650746	1.28688114778816	0.678071905112638	0.6959938131099	0.111031312388744	0.495695162624069	0.575312330687437	0.669026765509631
"TMOD4"	3.33485426933163	2.68481873755322	0.545968369105292	0.22650852980868	0.286881147788162	0.214124805352847	0.622930350920177	0.238786859587116	0.298658315564515	0.495695162624069	0.495695162624069	0.584962500721156	0.53605290024021	0.6959938131099	0.411426245726465	0.250961573533219	0.0976107966264223	0.27500704749987	0.176322772640463	0.22650852980868	0.176322772640463	0.238786859587116	0.214124805352847	0.37851162325373	0.604071323668861	1.7311832415722	0.632268215499513	0.298658315564515	0.22650852980868	0.16349873228288	0.16349873228288	0.150559676575381	0.918386234446348	0.250961573533219	0	0.137503523749935	0.22650852980868	0.111031312388744	0.0976107966264223	0.0976107966264223	0.321928094887362	0.0565835283663675	0.495695162624069	0.150559676575381	0.565597175854225	0.20163386116965	0.298658315564515	0.20163386116965	0.189033824390017	0.20163386116965	0.298658315564515	0.250961573533219	0.27500704749987	0.16349873228288	0.333423733725192	0.20163386116965	0.22650852980868	0.20163386116965	0.604071323668861	0.516015147003665	0.495695162624069	0.516015147003665	0.22650852980868	0.53605290024021	0.16349873228288	0.070389327891398	0.176322772640463	0.443606651475615	0.176322772640463	0.263034405833794	0.389566811762726	0.55581615506164	0.27500704749987	0.454175893185802	0.443606651475615	0.214124805352847	0	0.0840642647884746	0.150559676575381	0.238786859587116	0	0.137503523749935	0.137503523749935	0.070389327891398	0.722466024471091	0.298658315564515	0.22650852980868	0.124328135002202	0.250961573533219	0.189033824390017	0.124328135002202	0.464668267003444	0	0.124328135002202	0.070389327891398	0.263034405833794	0.367371065648529	0.263034405833794	0.150559676575381	0.0840642647884746	0.475084882948783	0.238786859587116	0.124328135002202	0.454175893185802	0.111031312388744	0.815575428862573	0.0565835283663675	0.321928094887362	0.356143810225275	0	0.286881147788162	0.31034012061215	0.0840642647884746	0.238786859587116	0.286881147788162	0.422233000683048	0.367371065648529	0.20163386116965	0.070389327891398	0.475084882948783	0.263034405833794	0.367371065648529	0.389566811762726	0.150559676575381	0.070389327891398	0.20163386116965	0.238786859587116	0.263034405833794	0.443606651475615	0.594548549550354	0.0565835283663675	0.189033824390017	0.263034405833794	0	0.189033824390017	0.214124805352847	0.0840642647884746	0	0.389566811762726	0.505890929729957	0.37851162325373	0.400537929583729	0.0565835283663675	0.55581615506164	0	0.333423733725192	0.137503523749935	0.604071323668861	0.298658315564515	0.0840642647884746
"TRIM72"	0.910732661902913	1.22032995487956	0	0.0285691521967709	0.0426443374084937	0.0285691521967709	0.124328135002202	0	0.0285691521967709	0	0.0285691521967709	0	0.0285691521967709	0	0	0.070389327891398	0	0.0565835283663675	0	0.0285691521967709	0	0.0285691521967709	0.0840642647884746	0.070389327891398	0.0426443374084937	0.545968369105292	0	0.0285691521967709	0.0426443374084937	0.0426443374084937	0.0285691521967709	0.0426443374084937	0.0840642647884746	0.0426443374084937	0.0426443374084937	0.070389327891398	0.0285691521967709	0.0285691521967709	0.124328135002202	0	0.0426443374084937	0.0565835283663675	0.137503523749935	0	0.124328135002202	0.0426443374084937	0.0840642647884746	0.526068811667588	0	0.0976107966264223	0	0.0426443374084937	0.0565835283663675	0	0.137503523749935	0	0.0426443374084937	0.0426443374084937	0	0.16349873228288	0.137503523749935	0.0426443374084937	0.0426443374084937	0.070389327891398	0.0976107966264223	0	0.070389327891398	0.0840642647884746	0	0	0.0426443374084937	0	0.0565835283663675	0	0.0426443374084937	0	0	0.0426443374084937	0	0.584962500721156	0.0285691521967709	0.070389327891398	0	0	0	0.150559676575381	0.070389327891398	0.0840642647884746	1.06350294230616	0.411426245726465	0	0	0.111031312388744	0.0285691521967709	0.831877241191673	1.01435529297707	0.0285691521967709	0.422233000683048	0.0840642647884746	0.124328135002202	0.0840642647884746	0.286881147788162	0	0	0.16349873228288	0	0.389566811762726	1.24488705912353	0.298658315564515	0	3.59215800212536	0.16349873228288	0.111031312388744	0.20163386116965	0	0	0	0	0.0426443374084937	0.214124805352847	0.321928094887362	0.0426443374084937	0.250961573533219	0.0840642647884746	0.879705766282288	0.545968369105292	1.20789285164133	0.0285691521967709	0.263034405833794	0.713695814843359	0.0285691521967709	0.0840642647884746	0	0.0565835283663675	0.0285691521967709	0	0	0.0285691521967709	0.0285691521967709	0.070389327891398	0.070389327891398	0	0	0.16349873228288	0.0565835283663675	0.124328135002202	0.0426443374084937	0	0.0285691521967709	0.150559676575381
"SYNPO2L"	1.62293035092018	1.18269229751619	0.0565835283663675	0.389566811762726	0.632268215499513	0.495695162624069	0.16349873228288	0.422233000683048	0.137503523749935	0.250961573533219	0.356143810225275	0.0976107966264223	0.238786859587116	0.0143552929770701	0.807354922057604	0.238786859587116	0	0.0285691521967709	0.176322772640463	0.356143810225275	0	0.137503523749935	0.0976107966264223	0.111031312388744	0.0285691521967709	0.422233000683048	0.137503523749935	0.238786859587116	0.0143552929770701	0.321928094887362	0.0565835283663675	0.0565835283663675	0.0143552929770701	0.0426443374084937	0.454175893185802	0.31034012061215	0.575312330687437	0.070389327891398	0.27500704749987	0.0426443374084937	0	0.0840642647884746	0.0426443374084937	0.0143552929770701	0	0	0.545968369105292	0.150559676575381	0.27500704749987	1.32192809488736	0.137503523749935	0.250961573533219	0.124328135002202	0	0	1.30451104180995	0.137503523749935	0	0.871843648509318	0.411426245726465	0	0.790772037862	0.0565835283663675	0	0.0426443374084937	0.0143552929770701	0.0565835283663675	0.0143552929770701	0.0840642647884746	0.124328135002202	0	0	0.176322772640463	0.505890929729957	0.214124805352847	0	0.124328135002202	0.214124805352847	0.0565835283663675	0.150559676575381	0.0426443374084937	0	0.176322772640463	2.39780296186249	0.0285691521967709	0.0143552929770701	0	0.263034405833794	0.613531652917927	4.65592421308382	0.0565835283663675	0.124328135002202	0.20163386116965	0.604071323668861	0.150559676575381	1.25096157353322	0.887525270741587	0.31034012061215	0.250961573533219	0.22650852980868	0.0426443374084937	0.0426443374084937	0.214124805352847	0.895302621333307	0.0285691521967709	1.04264433740849	0.0285691521967709	0.16349873228288	0.27500704749987	0.678071905112638	0.0565835283663675	0.782408564927373	3.34482849699744	0.0976107966264223	3.61941301059794	0.0143552929770701	0.0285691521967709	0.0143552929770701	0.0426443374084937	0.0143552929770701	0.0143552929770701	0.454175893185802	0	0.773996325111173	0.070389327891398	0.0426443374084937	0	0.20163386116965	0.0285691521967709	2.71149490665009	0	0.16349873228288	0.0285691521967709	0.0143552929770701	0.0565835283663675	0	0.0143552929770701	0.27500704749987	0	0.0285691521967709	0.124328135002202	0.0426443374084937	0.0143552929770701	0.432959407276106	0.344828496997441	0.516015147003665	0.0840642647884746	0	0.0285691521967709	0
