"HKB0023_3006_T"	"HKB0050_3005_T"	"HKB0137_3002_T"	"HKB0155_3000_T"	"HKB0210_3006_T"	"HKB0211_3002_T"	"HKB0233_3000_N"	"HKB0004_3000_N"	"HKB0006_3000_N"	"HKB0019_3000_N"	"HKB0023_3000_N"	"HKB0033_3000_N"	"HKB0036_3000_N"	"HKB0038_3000_N"	"HKB0040_3000_N"	"HKB0049_3000_N"	"HKB0050_3000_N"	"HKB0052_3000_T"	"HKB0052_3004_N"	"HKB0064_3000_N"	"HKB0067_3000_N"	"HKB0074_3000_T"	"HKB0074_3003_N"	"HKB0079_3000_N"	"HKB0094_3000_N"	"HKB0096_3000_N"	"HKB0097_3004_N"	"HKB0098_3000_N"	"HKB0102_3000_N"	"HKB0106_3000_N"	"HKB0109_3000_N"	"HKB0115_3000_N"	"HKB0120_3002_N"	"HKB0121_3000_N"	"HKB0122_3002_N"	"HKB0123_3000_N"	"HKB0124_3000_N"	"HKB0129_3000_T"	"HKB0129_3002_N"	"HKB0132_3000_N"	"HKB0133_3000_N"	"HKB0137_3000_N"	"HKB0143_3000_N"	"HKB0149_3000_N"	"HKB0150_3000_N"	"HKB0155_3003_N"	"HKB0157_3000_N"	"HKB0158_3000_N"	"HKB0159_3000_N"	"HKB0160_3000_T"	"HKB0160_3001_N"	"HKB0161_3000_N"	"HKB0162_3000_N"	"HKB0164_3000_N"	"HKB0167_3000_N"	"HKB0179_3000_N"	"HKB0186_3002_N"	"HKB0194_3000_N"	"HKB0196_3000_N"	"HKB0198_3000_N"	"HKB0207_3000_N"	"HKB0210_3000_N"	"HKB0211_3000_N"	"HKB0214_3000_N"	"HKB0219_3000_N"	"HKB0221_3000_N"	"HKB0222_3000_N"	"HKB0226_3000_N"	"HKB0227_3000_N"	"HKB0571_3000_N"	"HKB0574_3000_N"	"HKB0577_3000_N"	"HKB0583_3000_N"	"HKB0597_3000_N"	"HKB0618_3000_N"	"HKB0648_3000_N"	"HKB0657_3000_N"	"HKB0663_3000_N"	"HKB0666_3000_N"	"HKB0672_3000_N"	"HKB0710_3001_N"	"HKB0718_3001_N"	"HKB0719_3001_N"	"HKB0722_3001_N"	"HKB0744_3001_N"	"HKB0748_3001_N"	"HKB0751_3001_N"	"HKB0752_3001_N"	"HKB0008_3006_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0038_3006_T"	"HKB0040_3002_T"	"HKB0049_3006_T"	"HKB0054_3000_T"	"HKB0064_3004_T"	"HKB0065_3006_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0088_3000_T"	"HKB0091_3001_T"	"HKB0098_3005_T"	"HKB0120_3000_T"	"HKB0134_3006_T"	"HKB0143_3006_T"	"HKB0164_3006_T"	"HKB0167_3006_T"	"HKB0182_3006_T"	"HKB0186_3000_T"	"HKB0194_3006_T"	"HKB0207_3001_T"	"HKB0209_3004_T"	"HKB0216_3000_N"	"HKB0220_3000_T"	"HKB0220_3003_N"	"HKB0573_3000_T"	"HKB0576_3000_T"	"HKB0579_3000_T"	"HKB0636_3000_N"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0736_3000_T"	"HKB0737_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"
"MPO"	0	0.0426443374084937	0.137503523749935	0.16349873228288	0.7311832415722	0.0840642647884746	0.27500704749987	0.176322772640463	0.16349873228288	0.356143810225275	0.189033824390017	0.111031312388744	0.367371065648529	0.150559676575381	0.0285691521967709	0.0976107966264223	0.22650852980868	0.070389327891398	0.124328135002202	0.0840642647884746	0.0285691521967709	0.16349873228288	0.20163386116965	0.495695162624069	0.20163386116965	0	0.150559676575381	0.250961573533219	0.176322772640463	0.0976107966264223	0.150559676575381	0.263034405833794	0.321928094887362	0.0285691521967709	0.0565835283663675	0.0976107966264223	0.0976107966264223	0.0976107966264223	0.0840642647884746	0.214124805352847	0.124328135002202	0.111031312388744	0.0840642647884746	0.389566811762726	0.189033824390017	0.070389327891398	0.070389327891398	0.344828496997441	0.176322772640463	0.070389327891398	0.124328135002202	0.137503523749935	0.124328135002202	0.286881147788162	0.238786859587116	0.31034012061215	0.263034405833794	0.356143810225275	0.214124805352847	0.0285691521967709	0.150559676575381	0.176322772640463	0.16349873228288	0.16349873228288	0.20163386116965	0.16349873228288	0.344828496997441	0.0840642647884746	0.176322772640463	0.0426443374084937	0.27500704749987	0.0285691521967709	0.124328135002202	0.0565835283663675	0.111031312388744	0.298658315564515	0.286881147788162	0.0976107966264223	0.111031312388744	0.389566811762726	0.0565835283663675	0.176322772640463	0.070389327891398	0.22650852980868	0.0976107966264223	0.298658315564515	0.0426443374084937	0.0565835283663675	0.111031312388744	0.0143552929770701	0.20163386116965	0.0426443374084937	0.16349873228288	0.0426443374084937	0.214124805352847	0.124328135002202	0.333423733725192	0.176322772640463	0.0976107966264223	0.0285691521967709	0	0.0285691521967709	0.070389327891398	0	0.176322772640463	0.0976107966264223	0.16349873228288	0.16349873228288	0.16349873228288	0.0976107966264223	0.0426443374084937	0.137503523749935	0.189033824390017	0.0143552929770701	0.070389327891398	0.0840642647884746	0.16349873228288	0.0565835283663675	0.22650852980868	0.22650852980868	0.0426443374084937	0.0976107966264223	0.176322772640463	0.0143552929770701	0.0565835283663675	0.286881147788162	0.0565835283663675	0.298658315564515	0	0.0565835283663675	0.0143552929770701
"MUSK"	0	0.070389327891398	0	0	0	0	0.0976107966264223	0	0.111031312388744	0.321928094887362	0.070389327891398	0.0565835283663675	0	0	0.214124805352847	0.111031312388744	0.0565835283663675	0.111031312388744	0.0976107966264223	0	0	0.356143810225275	0.111031312388744	0.070389327891398	0.263034405833794	0.0285691521967709	0.137503523749935	0	0	0	0.124328135002202	0.16349873228288	0	0.124328135002202	0	0	0	0.214124805352847	0.250961573533219	0	0.070389327891398	0	0.0426443374084937	0	0	0	0	0.137503523749935	0	0	0.070389327891398	0.0840642647884746	0.0840642647884746	0	0.070389327891398	0.344828496997441	0	0.0565835283663675	0.150559676575381	0.22650852980868	0.0285691521967709	0	0.070389327891398	0.150559676575381	0.0426443374084937	0.070389327891398	0.0285691521967709	0	0.070389327891398	0.0565835283663675	0.0565835283663675	0.189033824390017	0	0	0.0565835283663675	0.070389327891398	0.0840642647884746	0.0565835283663675	0	0.0565835283663675	0.070389327891398	0.189033824390017	0.263034405833794	0	0	0.137503523749935	0	0	0	0.124328135002202	0.422233000683048	0	0.454175893185802	0	0.432959407276106	0.070389327891398	0.070389327891398	0.0976107966264223	0.321928094887362	0	0.0426443374084937	0	0	0.0976107966264223	0	0	0	0.0565835283663675	0.0565835283663675	0	0.22650852980868	0.454175893185802	0.0976107966264223	0	0	0	0	0.31034012061215	0	0.37851162325373	0.0976107966264223	0.150559676575381	0.400537929583729	0.321928094887362	0.0565835283663675	0.0976107966264223	0.0565835283663675	0.263034405833794	0.0565835283663675	0.263034405833794	0
"GIMAP5"	2.99095486039699	4.44426950241348	3.56437816856506	4.42425028608405	2.92029330021101	3.34482849699744	3.44228003525258	5.15502057835857	4.96069703930431	4.94016675048282	5.09043004232162	5.15055967657538	4.46205231879643	5.13996056954546	5.52042224852645	5.94766615679601	4.77557736093065	4.68594014844598	5.73930807086039	5.21412480535285	5.71232064074163	4.96393645214449	5.46630082917934	4.29057185085208	5.20906339534927	5.41717741190639	5.64904056563445	5.35684807923652	5.2364926183813	5.29057185085208	5.70653055253812	4.94016675048282	4.61647532878288	4.95373084981149	4.5981269599196	5.56620629346551	5.10265813136374	5.00854067170295	5.77346892790519	5.61970645004589	5.6055535954944	4.65363331138625	5.24944534108584	4.19377174339668	4.72027846523333	5.36106648879432	5.3019533951261	4.82832692641482	5.19258872156664	4.96901230751632	5.2253520607761	5.10223819393074	5.15623479785027	3.78135971352466	5.31686980506433	5.42861141846713	4.34837407519116	4.34269695998193	5.60673831741759	4.96162332828694	5.4276061727819	5.53946903474989	6.03320272593722	4.73226919950145	5.55918586578773	5.01077983875324	4.95837871156634	5.12142990894896	5.30451104180995	5.65764000520782	5.8414699994658	5.74872956650074	5.06995989045977	5.56437816856506	5.84398384404833	5.62673115067279	4.99367436175059	4.71479501111816	5.21645486514476	5.40837220357268	4.75862298244024	5.39094277280254	5.44989147301094	4.58315800387441	5.80606622608903	5.08618931310448	4.77294133783134	4.9546616208379	3.17951105027151	2.56315813040281	3.25398926623079	2.69376571221778	6.17692111164436	3.93073733756289	5.07253459972295	3.65878273401283	3.68144926531496	4.63226821549951	4.15299460549244	4.25323293853803	4.11186596386756	2.90881290773955	4.82068956055921	4.25625587320273	5.03121873061072	3.97269265400426	3.63226821549951	3.49697358099828	5.48252564076792	2.43829285157915	5.23916887866545	4.22419466397043	5.08193608171943	3.69710657447697	5.10475598696226	4.78502736223547	5.28132732965948	4.8171115727957	3.42223300068305	4.33199177823206	4.81352468929781	5.32481060342048	5.93734439215023	3.14567745519564	2.95419631038688	4.98641093525204	4.25247621413522	6.40905143853856	4.03033607837096	5.1509657835565	4.73335434061383
"CXCR1"	0.070389327891398	0.214124805352847	0.0565835283663675	0.333423733725192	0.20163386116965	0.443606651475615	0.189033824390017	0.286881147788162	0.263034405833794	1.0496307677246	1.16349873228288	0.150559676575381	0.238786859587116	0.55581615506164	0.765534746362977	1.92219784839637	1.55090066464752	0.31034012061215	0.400537929583729	1.4905701304462	0.238786859587116	0.189033824390017	1.44890095114513	0.0426443374084937	0.27500704749987	0.739848102699327	2.15380533607904	2.52857131887076	0.250961573533219	2.77820857639809	1.4541758931858	1.61823865559545	0.27500704749987	2.81147103052984	0.823749360308273	2.91838623444635	2.8499992594661	0.16349873228288	1.4276061727819	1.91456452349394	0.687060688339892	1.25701061820602	0.20163386116965	0.722466024471091	0.22650852980868	1.32192809488736	2.91647664443772	2.16027483140859	0.956056652412403	1.64154602908752	2.66902676550963	2.36176835941915	2.1407786557828	0.367371065648529	0.887525270741587	1.50589092972996	0.839959587489532	0.855989697308481	0.831877241191673	0.286881147788162	1.01435529297707	0.970853654340484	1.58014548442338	0.31034012061215	2.24488705912353	1.8073549220576	0.963474123974886	2.6667565918848	1.68706068833989	2.07382023329167	1.4541758931858	1.36176835941915	1.87184364850932	2.45154083301783	2.96347412397489	0.485426827170242	1.20163386116965	0.53605290024021	2.19534759832222	1.62293035092018	0.879705766282288	0.422233000683048	1.37851162325373	0.594548549550354	1.85996954822103	2.93545974780529	0.485426827170242	0.263034405833794	0.22650852980868	0.111031312388744	0.111031312388744	0.0976107966264223	0.31034012061215	0.16349873228288	0.669026765509631	0.150559676575381	0.070389327891398	0.189033824390017	0.22650852980868	0.0426443374084937	0.137503523749935	2.16992500144231	0.0565835283663675	0.0285691521967709	0.505890929729957	0.0426443374084937	0.150559676575381	0.687060688339892	0.070389327891398	0.411426245726465	1.36176835941915	0.356143810225275	0.0840642647884746	0.0285691521967709	0.0840642647884746	0.422233000683048	0.985500430304885	0.516015147003665	0.704871964456353	0.124328135002202	0.584962500721156	0.214124805352847	0.111031312388744	0.516015147003665	0.0565835283663675	0.0840642647884746	0.214124805352847	0.111031312388744	0.411426245726465	0.16349873228288	0.0976107966264223
"AGER"	1.03562390973072	0.978195629681652	1.25096157353322	1.26903314645524	1.20163386116965	1.54596836910529	1.79493566280354	2.06350294230616	2.16027483140859	1.76553474636298	1.56071495447448	1.84799690655495	1.55581615506164	1.6959938131099	2.22032995487956	1.43295940727611	1.98185265328974	1.37851162325373	1.28095631383106	0.678071905112638	1.7311832415722	1.59454854955035	1.42223300068305	2.12101540096137	1.38404980679516	1.40599235967584	1.0496307677246	1.77399632511117	0.879705766282288	1.43829285157915	1.93734439215023	1.55090066464752	1.72246602447109	1.26903314645524	1.70487196445635	1.43829285157915	1.52606881166759	1.38404980679516	0.773996325111173	1.35614381022528	2.02147972741045	1.40599235967584	2.07724299893246	0.815575428862573	0.948600847493356	0.669026765509631	1.54596836910529	1.33913738491959	2.18586654531133	0.925999418556223	1.32192809488736	0.918386234446348	1.29865831556452	1.65535182861255	1.72683121703249	2.01435529297707	2.22342254993494	1.04264433740849	1.28095631383106	1.86393845042397	0.565597175854225	1.17632277264046	0.604071323668861	1.58496250072116	1.6915341649192	2.31903981556254	1.87184364850932	1.10433665981474	1.72683121703249	1.51096191927738	1.22650852980868	1.6959938131099	0.978195629681652	0.978195629681652	0.879705766282288	1.790772037862	0.807354922057604	1.53106949272595	0.475084882948783	1.56559717585423	1.56559717585423	1.33342373372519	0.7311832415722	1.46466826700344	0.722466024471091	1.51096191927738	1.46466826700344	1.62760683812965	1.74416109557041	0.970853654340484	0.956056652412403	0.782408564927373	1.88752527074159	1.67807190511264	1.91456452349394	1.83592407425437	1.51096191927738	2	1.29865831556452	0.956056652412403	1.4594316186373	2.15380533607904	1.4276061727819	1.22650852980868	1.11103131238874	1.07724299893246	1.16992500144231	0.963474123974886	1.28688114778816	1.15055967657538	1.4905701304462	0.963474123974886	0.687060688339892	1.58976348698498	1.0496307677246	0.807354922057604	0.956056652412403	0.963474123974886	0.641546029087524	0.863938450423971	1.65992455840238	0.604071323668861	1.97085365434048	1.0496307677246	0.815575428862573	0.333423733725192	0.669026765509631	2.86789646399265	0.748461233004036	1.05658352836637	1.52606881166759
"DKK2"	1.36176835941915	0.659924558402378	0.941106310946431	2.10097764772482	0.400537929583729	1.89917563048051	0.765534746362977	0.918386234446348	1.36176835941915	1.76977173924945	1.37295209791183	1.67355642399014	1.09085343045111	1.41683974191283	1.21412480535285	2.65306001710456	1.4541758931858	1.6959938131099	2.40871186102943	1.63691458035588	0.963474123974886	1.53106949272595	2.13422093976063	1.85996954822103	2.28688114778816	1.73984810269933	1.59931779369823	1.70043971814109	1.50080205305716	3.29278174922785	2.91073266190291	2.25398926623079	0.963474123974886	2.44625622988956	1.15704371014558	1.78659636189081	1.91073266190291	2.93922657772821	2.72900887033786	2.28095631383106	1.55090066464752	2.29572302453997	1.9297909977186	1.46466826700344	1.37295209791183	1.34482849699744	2.07382023329167	1.87184364850932	2.04264433740849	2.15704371014558	3.47118746038699	2.17632277264046	2.89336221076387	2.24488705912353	1.58014548442338	1.98185265328974	1.05658352836637	1.37851162325373	2.50842865253186	2.23266075679027	1.7311832415722	2.07382023329167	2.33913738491959	2.35895882583233	1.89141918684608	2.55826763405574	2.15055967657538	2.47508488294878	2.19534759832222	2.8094144442359	1.33342373372519	2.73552217729654	1.59454854955035	1.86393845042397	2.28095631383106	1.46466826700344	1.57046293102604	1.53106949272595	1.18903382439002	3.46988597627446	1.64154602908752	2.12763327972587	2.4276061727819	1.78659636189081	0.941106310946431	1.44360665147561	1.6507645591169	1.11103131238874	1.6915341649192	1.32192809488736	1.30451104180995	1.40053792958373	0.948600847493356	3.4905701304462	1.64616265715789	1.25096157353322	0.807354922057604	1.7311832415722	1.74416109557041	0.748461233004036	1.14404636961671	1.11769504266975	2.06004738366994	0.879705766282288	2.84197311892718	1.19534759832222	1.85199883711245	1.73552217729654	3.12763327972587	0.669026765509631	2.42223300068305	1.1243281350022	2.8972404255748	2.02147972741045	0.389566811762726	2.55581615506164	1.93734439215023	1.66448284036468	2.18586654531133	2.57773093149008	2	1.0071955014042	1.78659636189081	2.34766565630097	2.46988597627446	1.01435529297707	1.51601514700366	1.18903382439002	2.16992500144231	2.31903981556254	1.0703893278914
"NDNF"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CYP3A7"	0	0	0	0.0285691521967709	0	0.0426443374084937	0	0.0285691521967709	0.189033824390017	0.22650852980868	0.124328135002202	0.150559676575381	0	0.286881147788162	0.0976107966264223	0.070389327891398	0.321928094887362	0.070389327891398	0.400537929583729	0	0.0565835283663675	0	0.111031312388744	0	0.20163386116965	0.0426443374084937	0	0.0426443374084937	0.111031312388744	0.070389327891398	0.298658315564515	0.176322772640463	0.070389327891398	0.238786859587116	0.124328135002202	0	0.0426443374084937	0.0976107966264223	0.27500704749987	0.0840642647884746	0.27500704749987	0.070389327891398	0.0565835283663675	0.0565835283663675	0	0	0.0426443374084937	0.20163386116965	0	0	0.0426443374084937	0	0.298658315564515	0	0	0.0976107966264223	0	0	0	0	0.0426443374084937	0.400537929583729	0.0840642647884746	0	0.137503523749935	0.263034405833794	0	0	0.137503523749935	0.189033824390017	0.0426443374084937	0.0426443374084937	0.0285691521967709	0.27500704749987	0	0.0426443374084937	0	0.0285691521967709	0.0426443374084937	0.150559676575381	0.0565835283663675	0.321928094887362	0.22650852980868	0.16349873228288	0.0285691521967709	0.0426443374084937	0	0.389566811762726	0.070389327891398	0	0.0426443374084937	0	0	0.070389327891398	0.070389327891398	0.111031312388744	0	0	0.0565835283663675	0.0285691521967709	0	0	0	0	0.070389327891398	0.0285691521967709	0	0.0976107966264223	0	0	0.070389327891398	0	0	0	0	0	0	0	0	0	0.070389327891398	0.0285691521967709	0.070389327891398	0	0	0.0426443374084937	0	0	0	0	0
"PGLYRP1"	0	0	0	0	0	0.150559676575381	0	0	0	0	0	0	0	0.124328135002202	0.321928094887362	0.678071905112638	0.238786859587116	0	0.22650852980868	0	0	0.137503523749935	0	0.150559676575381	0.0840642647884746	0.16349873228288	0.31034012061215	0.263034405833794	0	0.985500430304885	0.389566811762726	0.137503523749935	0	0.526068811667588	0.137503523749935	1.18269229751619	0.565597175854225	0	0.53605290024021	0.27500704749987	0	0.124328135002202	0.111031312388744	0.0976107966264223	0	0.0976107966264223	0.584962500721156	0.111031312388744	0.16349873228288	0	0	0.263034405833794	0.400537929583729	0	0	0.176322772640463	0	0.137503523749935	0	0	0	0.176322772640463	0	0	0.584962500721156	0.31034012061215	0.150559676575381	0.432959407276106	0.321928094887362	0.687060688339892	0.124328135002202	0	0.22650852980868	0.150559676575381	0.250961573533219	0	0.137503523749935	0	0	0.27500704749987	0	0	0	0	0.124328135002202	0.963474123974886	0	0	0	0	0	0	0	0	0	0	0.485426827170242	0	0.20163386116965	0	0	0	0	0	0	0	0	0	0	0	0.238786859587116	0	0	0	0	0	0	0.111031312388744	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCL23"	0.389566811762726	0.20163386116965	0	1.02856915219677	0	0.189033824390017	0.55581615506164	0.641546029087524	0.992768430768924	1.05658352836637	0.333423733725192	0.150559676575381	1.49569516262407	0.871843648509318	0.879705766282288	1.74416109557041	1.06350294230616	0.910732661902913	0.963474123974886	0.75702324650746	2.04614178164472	0.298658315564515	1	0.333423733725192	0.632268215499513	0.622930350920177	1.50589092972996	0.7311832415722	0.678071905112638	1.4905701304462	1.52105073690096	1.0496307677246	0.250961573533219	0.871843648509318	0.773996325111173	1.21412480535285	0.454175893185802	0.604071323668861	1.21412480535285	1.65992455840238	1.01435529297707	0.722466024471091	0.879705766282288	0	0.704871964456353	0.659924558402378	1.53106949272595	0.75702324650746	0.20163386116965	0.641546029087524	0.831877241191673	0.659924558402378	0.839959587489532	0.344828496997441	0.659924558402378	0.992768430768924	0.782408564927373	0.432959407276106	0.659924558402378	0.765534746362977	1.33913738491959	0.659924558402378	1.93357263826102	0.584962500721156	1	0.925999418556223	0.910732661902913	1.44890095114513	0.400537929583729	0.855989697308481	1.37851162325373	1.06350294230616	0.632268215499513	1.28095631383106	1.21412480535285	2.93357263826102	0.815575428862573	1.16992500144231	0.722466024471091	0.6959938131099	0.526068811667588	1.47508488294878	0.367371065648529	0	0.903038270112912	1.99276843076892	0.75702324650746	2.04264433740849	0.16349873228288	0	0	0	1.38956681176273	0.286881147788162	0.622930350920177	1.13093086982645	0.669026765509631	0.124328135002202	0.6959938131099	0.748461233004036	0.214124805352847	0.124328135002202	0.454175893185802	0	0.389566811762726	0.485426827170242	0.910732661902913	0.411426245726465	0.863938450423971	0.422233000683048	2.83390207666916	0.495695162624069	1.56071495447448	0	0.613531652917927	0.286881147788162	1.32768736417605	0.84799690655495	0.464668267003444	0.321928094887362	0.713695814843359	0.75702324650746	0.27500704749987	0.124328135002202	0.150559676575381	0.516015147003665	0.594548549550354	0.53605290024021	0.7311832415722	0.250961573533219	0.176322772640463
"COL6A6"	0.641546029087524	0.815575428862573	0.871843648509318	0.659924558402378	1.29278174922785	0.37851162325373	3.40190347160796	3.66789212523023	0.992768430768924	3.89336221076387	2.99819550315325	4.07382023329167	4.28243980500639	3.82984955984469	3.94766615679601	2.83794324189103	3.06522762277562	1.34482849699744	3.04788732939655	3.66902676550963	3.15218341905505	1.73552217729654	2.90496571868403	2.95233356636969	2.17951105027151	3.30158764660319	3.5298209465287	4.36036427654347	3.26903314645524	4.22342254993494	4.2364926183813	2.85199883711245	3.790772037862	3.72027846523333	2.96532254836725	2.32192809488736	3.55581615506164	2.19219416528334	3.37712374912949	3.39231742277876	3.43562859405209	3.5837597536395	2.9560566524124	3.48800077083407	3.32481060342048	3.79493566280354	4.98959318493877	2.68257329734758	4.65363331138625	3.96069703930431	5.19455988602261	4.08065766334523	4.24031432933371	2.611172380044	3.79597469420667	4.39300425689832	3.96993327469786	4.28169825009883	3.7158933705476	3.16188768237689	3.69710657447697	3.82883464946806	3.11103131238874	3.64731450954714	4.19140472885276	3.57288966842058	3.63923216324928	2.62293035092018	2.47248777146274	3.03738222200308	2.94673086014031	3.31179371775365	4.27500704749987	3.60762622084549	3.33913738491959	5.11103131238874	3.97085365434048	3.43562859405209	4.06263982828646	4.30231905094883	4.87676249078156	3.9126498648972	4.62760683812965	3.91552090075196	2.06695024392463	6.18010806871201	3.13422093976063	2.16349873228288	0.526068811667588	0.659924558402378	0.713695814843359	0.263034405833794	3.27351588970212	1.0703893278914	0.887525270741587	1.87184364850932	0.545968369105292	0.367371065648529	0.356143810225275	1.32768736417605	0.367371065648529	1.18269229751619	0.137503523749935	0.53605290024021	2.67807190511264	1.23266075679027	0.286881147788162	0.799087306074004	2.57773093149008	0.20163386116965	3.22650852980868	0.970853654340484	0.321928094887362	0.367371065648529	0.464668267003444	2.44625622988956	3.35614381022528	2.73984810269933	0.0976107966264223	0.970853654340484	3.27798474729977	0.389566811762726	2.67129337248158	1.02147972741045	0.669026765509631	0.16349873228288	0.505890929729957	1.73984810269933	1.74846123300404	1.77399632511117	1.22650852980868
"HIGD1B"	1.77820857639809	0.411426245726465	0.0976107966264223	1.01435529297707	1.36176835941915	1.20163386116965	1.50589092972996	1.33913738491959	0.659924558402378	2.51096191927738	2.18269229751619	2.20789285164133	1.58976348698498	1.62760683812965	1.6507645591169	1.790772037862	1.4276061727819	1.0071955014042	2.39780296186249	3.3547342399706	2.49569516262407	1.41683974191283	1.6507645591169	1.28688114778816	1.31614574229336	3.36876834909033	2.94860084749336	2.71808758396052	2.31903981556254	2.92409988564074	1.22650852980868	1.29865831556452	1.81147103052984	2.790772037862	1.35614381022528	3.03386345186628	3.19849415363908	2.07724299893246	2.85598969730848	3.36036427654347	1.4541758931858	1.98185265328974	2.09423606984577	1.81557542886257	1.09085343045111	2.46205231879643	3.0703893278914	2.33342373372519	2.36176835941915	3.70708299177171	2.31034012061215	3.13750352374994	2.19219416528334	1.01435529297707	2.41142624572647	1.6915341649192	2.43028527297778	1.48026512205446	2.06695024392463	1.17632277264046	3.9429835981871	2.1243281350022	3.29130885982897	1.33342373372519	3.0686708106651	2.30158764660319	0.333423733725192	2.37851162325373	2.34482849699744	2.28392177230762	2.79701297783614	2.611172380044	2.59215800212536	3.46988597627446	3.05137210172103	2.01435529297707	2.31614574229336	2.15380533607904	3.4369613378336	2.80529245560071	2.29278174922785	2.12763327972587	3.57288966842058	1.52606881166759	3.75808993420181	3.31469652565629	2.26603689399532	1.37851162325373	1.05658352836637	0.485426827170242	1.11769504266975	1.23266075679027	0.84799690655495	1.0071955014042	1.18269229751619	1.02856915219677	0.176322772640463	1.0703893278914	1.38956681176273	1.10433665981474	0.641546029087524	2.21101219348551	0.604071323668861	0.687060688339892	2.09761079662642	0.495695162624069	1.60880924267552	2.66220549965362	0.84799690655495	0	1.85598969730848	0.739848102699327	2.16349873228288	2.18903382439002	0.400537929583729	2.22032995487956	2.5385381636298	1.05658352836637	1.28688114778816	1.63691458035588	1.35049724708413	1.13750352374994	2.48026512205446	1.24488705912353	1.8073549220576	0.53605290024021	1.35614381022528	0.526068811667588	2.12763327972587	2.26303440583379	0.37851162325373
