"BC_HKB0543_1306_T"	"BC_HKB0779_1486_T"	"BC_HKB0831_1520_T"	"BC_HKB0873_1549_T"	"BC_HKB0890_1550_T"	"BC_HKB0899_M1605_T"	"BC_HKB0905_1623_T"	"BC_HKB1385_1721_T"	"BC_HKB2113_1657_T"	"HKB0040_3002_T"	"HKB0050_3005_T"	"HKB0054_3000_T"	"HKB0069_3000_T"	"HKB0079_3006_T"	"HKB0094_3006_T"	"HKB0098_3005_T"	"HKB0127_3006_T"	"HKB0167_3006_T"	"HKB0194_3006_T"	"HKB0214_3006_T"	"HKB0220_3000_T"	"HKB0573_3000_T"	"HKB0579_3000_T"	"HKB0659_3000_T"	"HKB0674_3000_T"	"HKB0683_3000_T"	"HKB0736_3000_T"	"HKB0751_3000_T"	"HKB0752_3000_T"	"HKB0064_3004_T"	"HKB0067_3006_T"	"HKB0089_3001_T"	"BC_HKB0662_1294_T"	"HKB0044_3006_T"	"HKB0056_3002_T"	"HKB0082_3006_T"	"HKB0084_3000_T"	"HKB0091_3001_T"	"HKB0710_3000_T"	"HKB0718_3000_T"	"HKB0626_3000_T"	"HKB0677_3000_T"	"BC_HKB0022_649_T"	"BC_HKB0199_1263_T"	"BC_HKB0567_M1337_T"	"BC_HKB0738_1475_T"	"BC_HKB0741_1471_T"	"BC_HKB0757_1496_T"	"BC_HKB0761_1499_T"	"BC_HKB0882_1555_T"	"BC_HKB2107_1620_T"	"HKB0033_3006_T"	"HKB0049_3006_T"	"HKB0052_3000_T"	"HKB0074_3000_T"	"HKB0102_3006_T"	"HKB0120_3000_T"	"HKB0124_3003_T"	"HKB0129_3000_T"	"HKB0141_3006_T"	"HKB0155_3000_T"	"HKB0158_3006_T"	"HKB0160_3000_T"	"HKB0179_3006_T"	"HKB0186_3000_T"	"HKB0207_3001_T"	"HKB0552_3000_T"	"HKB0564_3000_T"	"HKB0719_3002_T"	"HKB0008_3006_T"	"HKB0031_3001_T"	"HKB0137_3002_T"	"HKB0164_3006_T"	"HKB0650_3000_T"	"BC_HKB0772_1460_T"	"BC_HKB0775_1470_T"	"HKB0004_3006_T"	"HKB0005_3001_T"	"HKB0019_3006_T"	"HKB0036_3006_T"	"HKB0065_3006_T"	"HKB0125_3006_T"	"HKB0182_3006_T"	"HKB0653_3000_T"	"HKB0656_3000_T"	"HKB0722_3002_T"	"HKB0734_3000_T"	"HKB0007_3005_T"	"HKB0016_3006_T"	"HKB0023_3006_T"	"HKB0038_3006_T"	"HKB0088_3000_T"	"HKB0101_3000_T"	"HKB0143_3006_T"	"HKB0168_3006_T"	"HKB0191_3001_T"	"HKB0208_3006_T"	"HKB0209_3004_T"	"HKB0219_3001_T"	"HKB0221_3001_T"	"HKB0226_3001_T"	"HKB0576_3000_T"	"HKB0599_3000_T"	"HKB0605_3000_T"	"HKB0638_3000_T"	"HKB0665_3000_T"	"HKB0668_3000_T"	"HKB0698_3000_T"	"HKB0701_3000_T"	"HKB0737_3000_T"	"HKB0744_3000_T"
"CCL5"	6.31759350462347	4.41345868800798	4.9126498648972	3.26603689399532	4.57106999816771	6.97876765103679	2.67129337248158	5.48800077083407	3.83794324189103	6.911811402066	6.23476954003063	6.18883607303053	7.73843008775478	5.67666233485797	5.10265813136374	5.48639259427596	4.61765111942733	6.73701067768181	6.11374216604919	5.37190729759515	6.39489136644259	5.61999982982136	5.66987716048909	6.81864608282254	7.4666271200415	5.79103261675567	7.63829109417095	6.43995551747816	6.66377155748241	4.07895134139482	4.52732060787705	4.83086375675176	3.45549162062847	5.98139603197215	5.23955079661364	6.83932978216199	5.55243855525354	6.20143782950403	7.39283257902094	6.36439733732132	3.24640808724638	3.51222688651396	3.14893410452634	4.7457751494858	2.96162332828694	2	1.35614381022528	1.08406426478847	3.0036022366802	3.97544676564096	1.17632277264046	4.08065766334523	4.52042224852645	5.05571626351254	5.83516615722045	4.03826057517535	5.19455988602261	3.05658352836637	5.26940724085404	4.18348651445939	5.10601323762212	4.65477921695952	3.95140129167431	4.37364821133469	6.10726939359254	6.11956368441736	3.55949181320504	4.24412594328373	4.50462039240355	4.73930807086039	2.33913738491959	5.61765111942733	3.67355642399014	5.82705683650015	1.8073549220576	2.82984955984469	4.1554254317472	4.29351763041742	4.63633460244218	4.74953426766926	5.70653055253812	2.31034012061215	3.44360665147561	5.04526821513853	2.70487196445635	4.50016467949217	2.80529245560071	5.98116766710568	4.76659516172927	4.18586654531133	3.1407786557828	4.674686619928	4.90929308582382	5.15177765473205	4.17232749165762	5.06307144984268	4.67072705449947	4.18586654531133	3.78972925137577	4.58074849176377	3.4154882710497	4.67129337248158	4.27947129564447	4.09761079662642	3.39780296186249	2.06695024392463	5.6915341649192	4.29572302453997	3.04614178164472	4.67185946824748	2.78031009904338
"PRF1"	4.30012372456901	2.23266075679027	2.47767732756531	1.55581615506164	4.14486214291573	5.81941272620656	1.30451104180995	2.98913900736823	1.05658352836637	4.91838623444635	3.22804904788446	3.42894634476948	3.33628338786443	3.57531233068744	2.85798099512757	2.12763327972587	2.09423606984577	4.90881290773955	3.32768736417605	2.6915341649192	3.40735275114004	2.89336221076387	2.4594316186373	4.04875931191986	4.78555055173926	3.03913839390696	5.30341546268562	3.50842865253186	4.28243980500639	1.48026512205446	1.54596836910529	2.14730669878029	2.59931779369823	4.01881218574282	2.72683121703249	4.24792751344359	3.14730669878029	3.53356334821451	4.56010351346474	2.91456452349394	1.37295209791183	1.42223300068305	2.21101219348551	0.594548549550354	1.21412480535285	2.33342373372519	0	0.584962500721156	1.54101915313356	0	0	1.36737106564853	1.83995958748953	2.55581615506164	2.88947354253111	1.64154602908752	3.08406426478847	1.32192809488736	2.57046293102604	1.83187724119167	2.6507645591169	2.09085343045111	2.68481873755322	1.66448284036468	3.03913839390696	2.70708299177171	1.59454854955035	1.98913900736823	1.6507645591169	1.75274859140713	0.871843648509318	2.19849415363908	1.33913738491959	3.04439411935845	0	1.41142624572647	1.95233356636969	1.73552217729654	1.4594316186373	1.89917563048051	2.33342373372519	0.910732661902913	1.11769504266975	1.72246602447109	1.11103131238874	2.1407786557828	1.32192809488736	2.54101915313356	2.04614178164472	1.67355642399014	1.23266075679027	1.86393845042397	2.24792751344359	2.53605290024021	1.57046293102604	2.02856915219677	2.06004738366994	1.31034012061215	1.02856915219677	1.27500704749987	1.21412480535285	1.39506279951758	1.65535182861255	1.73984810269933	1.11769504266975	0.799087306074004	1.70043971814109	2.13422093976063	0.956056652412403	2.25701061820602	0.669026765509631
"CD274"	4.52356195605701	2.90881290773955	3.18428029441938	2.75915583380027	0	3.92599941855622	2.4931349223055	3.34340782229781	1.20163386116965	3.69376571221778	2.790772037862	2.25701061820602	3.38128337250378	2.75274859140713	1.34482849699744	2.71369581484336	1.1243281350022	3.78972925137577	2.79285535236249	2.02856915219677	2.51096191927738	2.42492208821069	2.43028527297778	3.5957423394744	3.0686708106651	1.72683121703249	3.66106547980695	3.08065766334523	2.26303440583379	1.35049724708413	1.4594316186373	1.20163386116965	2.96901230751632	3.3305584000308	2.60169651648096	3.54473265593262	3.05484847699562	2.76765479823735	5.09254574154357	2.77610398807316	0.782408564927373	1	3.71259578044703	3.94953493301701	2.37295209791183	1.39506279951758	3.57167680997093	2.34766565630097	2.61588707391606	3.82273014794452	4.81762325751143	0.632268215499513	1.4905701304462	1.76128527336162	1.86393845042397	0.687060688339892	1.38404980679516	1.07724299893246	1.96716860753263	1.46466826700344	1.22650852980868	1.86789646399265	1.03562390973072	1.78240856492737	2.29572302453997	1.94860084749336	1.20163386116965	1.48542682717024	1.41142624572647	1.87184364850932	0.963474123974886	1.99276843076892	1.7311832415722	2.37573453858316	2.33913738491959	4.37851162325373	1.64616265715789	3.08406426478847	1.89530262133331	2.44095219802964	2.08406426478847	1.48542682717024	1.25096157353322	1.799087306074	1.78659636189081	2.15055967657538	1.54101915313356	2.43829285157915	1.89141918684608	1.58976348698498	1.62760683812965	2.54596836910529	1.02856915219677	1.30451104180995	1.50080205305716	2.31903981556254	1.23266075679027	1.72683121703249	1.15704371014558	1.64154602908752	1.32192809488736	2.08746284125034	1.61353165291793	1.8073549220576	0.604071323668861	1.14404636961671	1.77820857639809	1.28095631383106	1.66902676550963	1.70487196445635	1.14404636961671
"IFNL1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CXCR6"	6.85524225145415	6.27164977245721	6.8146785889699	6.06888573730101	5.23419472295381	5.60792206726114	5.87307493222397	6.65248649491816	6.18447867118709	4.82017896241519	3.1586601753465	3.34766565630097	2.54101915313356	3.42223300068305	2.9429835981871	2.35895882583233	2.19849415363908	4.58916423669977	2.54843662469604	2.55336050333533	3.09929520433778	3.35049724708413	2.46466826700344	4.1811025507538	3.90110824301451	3.13093086982645	5.17472598770613	3.51853513898218	4.26077843189343	1.76553474636298	1.75702324650746	2.86591881455221	5.03165985430805	3.26603689399532	1.94485844580754	3.89044669267991	2.87381319835909	2.8073549220576	4.42290574261218	3.32192809488736	0.970853654340484	1.38956681176273	4.51601514700366	5.54318652456517	5.12639473762014	5.2861418728343	4.86591881455221	5.00315244866692	4.50080205305716	5.48123434952853	6.31433399391901	1.26303440583379	1.48026512205446	2.6507645591169	3.22804904788446	1.20163386116965	2.30742852519225	1.25701061820602	2.58976348698498	1.56559717585423	2.611172380044	1.58496250072116	0.333423733725192	1.72683121703249	2.93922657772821	3.81044310384517	1.66902676550963	1.55090066464752	1.71808758396052	1.57531233068744	0.505890929729957	2.790772037862	1.4594316186373	3.55336050333533	5.78607355157855	6.27984269352035	1.29865831556452	1.32768736417605	1.06350294230616	1.14404636961671	1.86789646399265	0.321928094887362	1.29278174922785	2.21101219348551	0.807354922057604	2.27798474729977	1.68706068833989	2.19219416528334	1.74846123300404	1.29865831556452	0.970853654340484	2.07382023329167	2.19219416528334	2.53605290024021	1.07724299893246	1.85996954822103	2.16992500144231	1.67355642399014	1.11103131238874	1.40053792958373	1.27500704749987	1.76553474636298	1.85598969730848	2.03562390973072	1.35614381022528	0.516015147003665	2.39506279951758	2.05658352836637	1.38404980679516	2.17312743348066	0.516015147003665
"KLRC1"	0	0	0	0	0	1.22650852980868	0	1.20163386116965	0	2.98913900736823	0.831877241191673	1.03562390973072	1.72246602447109	1.43829285157915	0.839959587489532	0.464668267003444	0.678071905112638	2.47767732756531	1.28095631383106	1	1.36176835941915	1.18903382439002	1.28688114778816	2.18269229751619	2.02147972741045	0.37851162325373	2.82374936030827	1.07724299893246	2.03210084316702	0.298658315564515	0.807354922057604	0.495695162624069	2.72027846523333	2.64846544302731	0.344828496997441	2.28983446517751	0.871843648509318	1.42223300068305	3.46727948045998	1.66448284036468	0.321928094887362	0.565597175854225	0	0	0	0	1.11769504266975	0	0	0	1.11103131238874	0.722466024471091	0.443606651475615	1.02147972741045	1.18269229751619	0.0840642647884745	0.863938450423971	0.678071905112638	0.604071323668861	0.16349873228288	0.356143810225275	0.790772037862	0.27500704749987	0.790772037862	0.632268215499513	0.6959938131099	0.411426245726465	0.454175893185802	1.43829285157915	0.111031312388744	0.356143810225275	0.27500704749987	0.176322772640463	1.15055967657538	0	0	0.37851162325373	0.250961573533219	0.321928094887362	0.632268215499513	0.422233000683048	0.0565835283663675	0.250961573533219	0.887525270741587	0.150559676575381	1.0703893278914	0.722466024471091	1.07724299893246	0.7311832415722	0.321928094887362	0.53605290024021	0.545968369105292	0.505890929729957	0.604071323668861	0.22650852980868	0.55581615506164	0.871843648509318	0.454175893185802	0.189033824390017	0.238786859587116	0.31034012061215	0.37851162325373	1.15055967657538	0.584962500721156	0	0.22650852980868	0.773996325111173	1.11769504266975	0.176322772640463	1.04264433740849	0.344828496997441
"PDCD1LG2"	3.605257262939	3.12267271882414	4.40803246613065	3.33485426933163	3.49185309632967	3.40190347160796	1.89917563048051	4.12515513132229	2.46205231879643	4.28909670241999	2.74631276642546	2.790772037862	3.05137210172103	3.03562390973072	2.05311133645956	2.4931349223055	1.81966818349646	4.40531168259745	2.7311832415722	1.89917563048051	2.72900887033786	2.86987140617771	2.5385381636298	4.18903382439002	3.877744249949	2.57046293102604	3.98093926608551	3.05137210172103	3.18269229751619	2.0496307677246	1.80322703643493	1.94860084749336	3.85598969730848	2.98550043030489	3.1906148602095	3.32192809488736	3.09761079662642	3.31324585178756	4.67638025546692	3.08406426478847	0.863938450423971	1.62293035092018	4.4032677223393	2.24488705912353	2.59215800212536	2.72683121703249	2.85399564717639	3.52356195605701	2.799087306074	2.76128527336162	5.05874941233552	1.56559717585423	2.18269229751619	2.01792190799726	3.01970191444255	1.4276061727819	2.37851162325373	1.52105073690096	2.46205231879643	1.44360665147561	2.50080205305716	1.4594316186373	2.6915341649192	2.114367024952	2.84599177066457	2.99276843076892	1.67807190511264	1.80322703643493	1.86789646399265	2.10768786931437	1.06350294230616	2.8011586560937	1.4905701304462	2.45154083301783	2.65764000520782	2.97636363573276	1.88362081628567	2.06004738366994	2.54596836910529	2.71369581484336	2.68257329734758	1.51601514700366	1.48542682717024	1.77820857639809	1.40053792958373	2.37295209791183	0.903038270112912	2.39231742277876	2.14404636961671	1.72683121703249	2.04264433740849	1.83187724119167	1.48542682717024	2.35895882583233	1.18269229751619	2.17312743348066	1.85598969730848	2.98185265328974	1.38404980679516	1.63691458035588	1.97819562968165	2.95233356636969	2.32768736417605	2.35614381022528	1.41142624572647	1.70043971814109	2.14404636961671	2.17312743348066	2.62527048937469	1.78240856492737	1.35614381022528
"IL2RA"	4.47183776242229	2.42492208821069	6.03320272593722	2.68929916053589	5.30669970727279	6.93026424523502	1.37851162325373	5.8522485895654	1.86393845042397	4.27202318906105	2.6959938131099	2.98367769469807	2.46988597627446	2.74200621086674	1.68706068833989	1.83995958748953	1	3.40053792958373	2.08406426478847	1.66902676550963	2.56315813040281	2.6915341649192	1.6507645591169	4.22419466397043	3.3743439890385	2	4.10097764772482	3.07382023329167	2.92599941855622	0.918386234446348	0.918386234446348	1.74416109557041	2.87381319835909	2.56315813040281	3.0036022366802	2.96347412397489	2.38128337250378	3.6724253419715	3.30305008468167	2.611172380044	2.84799690655495	2.08065766334523	2.38404980679516	2.30158764660319	3.89917563048051	3.16510798514454	3.73876783680019	0	5.18229502502548	2.81557542886257	1.15704371014558	1.02856915219677	1.64616265715789	2.30451104180995	1.89141918684608	0.505890929729957	2.98002530023873	0.75702324650746	1.83592407425437	1.11769504266975	1.41142624572647	1.99276843076892	1.08406426478847	1.76128527336162	1.88752527074159	1.43295940727611	1.15055967657538	1.15055967657538	1.9560566524124	1.26903314645524	0.432959407276106	1.76128527336162	0.516015147003665	3.0496307677246	4.6450098843911	2.790772037862	2.51096191927738	1.79493566280354	1.95233356636969	1.84799690655495	2.20789285164133	1.09085343045111	1.88752527074159	1.26303440583379	1.82781902461732	1.41142624572647	0.739848102699327	2.17632277264046	1.99276843076892	0.839959587489532	1.40599235967584	1.30451104180995	0.632268215499513	2.52606881166759	0.790772037862	1.56071495447448	1.28688114778816	2.81762325751143	0.704871964456353	1.11103131238874	1.4594316186373	1.83187724119167	1.43295940727611	1.93734439215023	0.855989697308481	1.39506279951758	0.871843648509318	2.28983446517751	2.29865831556452	1.98185265328974	0.687060688339892
"HLA.DRB5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IL12RB1"	2.99819550315325	1.6959938131099	3.09592441999854	2.33342373372519	0.978195629681652	4.70265754339091	1.59931779369823	2.17312743348066	0	3.86195536414487	2.62293035092018	2.4905701304462	2.40871186102943	2.15704371014558	1.73552217729654	2.11103131238874	1.70929063572336	3.75274859140713	2.44360665147561	1.76553474636298	2.56315813040281	2.19534759832222	2.13422093976063	2.88947354253111	3.39643353125099	2.04614178164472	3.7771566660045	2.44360665147561	2.58255600301406	1.42223300068305	1.93734439215023	1.64616265715789	0.831877241191673	2.51601514700366	1.83995958748953	2.64846544302731	2.36176835941915	2.5033487351675	3.97636363573276	2.21412480535285	0.565597175854225	1.13093086982645	1.48542682717024	0.773996325111173	0	0	0.985500430304885	1.15055967657538	1.40053792958373	2.36176835941915	3.99909803370561	1.25701061820602	1.54596836910529	1.51096191927738	1.95233356636969	1.0496307677246	2.17951105027151	0.604071323668861	1.60880924267552	1.43829285157915	1.84799690655495	1.58496250072116	0.604071323668861	1.61353165291793	1.98185265328974	1.71808758396052	0.863938450423971	1.52105073690096	1.29865831556452	2.18903382439002	1.7311832415722	2.12101540096137	1.43829285157915	1.98185265328974	0	0	1.03562390973072	1.19534759832222	1.61353165291793	1.58976348698498	1.85598969730848	0.432959407276106	0.790772037862	1.35614381022528	0.516015147003665	1.85996954822103	1.13750352374994	2.0496307677246	0.925999418556223	1.09761079662642	1.15704371014558	1.94485844580754	1.46988597627446	1.91073266190291	1.27500704749987	1.55581615506164	1.48542682717024	1.74846123300404	0.985500430304885	1.96716860753263	1.46988597627446	1.55581615506164	1.31614574229336	1.64154602908752	0.855989697308481	0.748461233004036	1.84799690655495	1.46988597627446	1.52105073690096	2.04264433740849	0.925999418556223
"IL12RB2"	3.27500704749987	4.4988890869768	3.16349873228288	2.81147103052984	4.48607074373567	3.44625622988956	2.24792751344359	2.53106949272595	2.99276843076892	2.77610398807316	3.08065766334523	1.70929063572336	2.4541758931858	2.0071955014042	1.4905701304462	1.04264433740849	0.333423733725192	3.84398384404833	1.22032995487956	0.713695814843359	1.52606881166759	1.73984810269933	0.782408564927373	3.09254574154357	2.6507645591169	0.963474123974886	2.64154602908752	1.76553474636298	1.0496307677246	0.713695814843359	0.505890929729957	0.604071323668861	3.74308405554959	2.15055967657538	4.24184018356467	2.24488705912353	2.46988597627446	3.90400231628369	4.50398470389761	1.23878685958712	2.12763327972587	2.73768676140986	2.4594316186373	3.40463068421761	2.6915341649192	2.51096191927738	2.62993940943954	1.89917563048051	3.07210580048042	2.89917563048051	3.94673086014031	0.55581615506164	0.910732661902913	0.823749360308273	1.24488705912353	0.298658315564515	1.32768736417605	0.333423733725192	1.06350294230616	0.22650852980868	0.584962500721156	0.807354922057604	1.22650852980868	0.575312330687437	1.32192809488736	0.526068811667588	0.985500430304885	0.75702324650746	0.575312330687437	0.565597175854225	0.298658315564515	1.16992500144231	0.495695162624069	2.1407786557828	1.86393845042397	3.05137210172103	3.09254574154357	4.42492208821069	0.815575428862573	3.48284828306847	3.24488705912353	0.333423733725192	0.333423733725192	0.27500704749987	0.7311832415722	1.0703893278914	0.263034405833794	1.20163386116965	0.855989697308481	0.55581615506164	0.584962500721156	0.389566811762726	0.432959407276106	1.06350294230616	1.41683974191283	0.863938450423971	0.485426827170242	3.71479501111816	0.263034405833794	0.432959407276106	1.39506279951758	0.22650852980868	0.75702324650746	0.722466024471091	0.411426245726465	0.176322772640463	2.09085343045111	0.632268215499513	0.622930350920177	0.505890929729957	0.250961573533219
"CD70"	0	1.23878685958712	0	0	0	2.64616265715789	0	0	0	1.36176835941915	1.68257329734758	0.773996325111173	0.895302621333307	0.978195629681652	0.20163386116965	1.70929063572336	0.286881147788162	2.20163386116965	0.855989697308481	1.06350294230616	0.992768430768924	0.575312330687437	0.650764559116902	1.09761079662642	1.34482849699744	0.782408564927373	1.15055967657538	0.823749360308273	0.895302621333307	0.124328135002202	0.584962500721156	0.400537929583729	0	0.669026765509631	0.765534746362977	1.32768736417605	1.29278174922785	1.34482849699744	1.28095631383106	1.15704371014558	1.0496307677246	1.0071955014042	0	0	0	0	0	0	0	0	0	0.545968369105292	1.85598969730848	0.678071905112638	0.286881147788162	0.799087306074004	1.06350294230616	0.0840642647884745	0.53605290024021	0.545968369105292	0.895302621333307	0.565597175854225	0.27500704749987	0.505890929729957	0.704871964456353	0.298658315564515	0.20163386116965	0.516015147003665	0.464668267003444	0.722466024471091	0	0.823749360308273	1.15055967657538	0.641546029087524	0	0	0.641546029087524	0.070389327891398	0.475084882948783	0.659924558402378	0.53605290024021	0.16349873228288	1.0703893278914	0.925999418556223	0.286881147788162	0.526068811667588	0.641546029087524	0.807354922057604	0.422233000683048	0.918386234446348	2.40599235967584	1.06350294230616	1.0496307677246	1.02856915219677	0.389566811762726	1.49569516262407	0.839959587489532	0.823749360308273	0.895302621333307	1.15055967657538	0.475084882948783	0.948600847493356	1.56559717585423	0.831877241191673	1.0496307677246	0.333423733725192	0.367371065648529	0.443606651475615	0.443606651475615	1.05658352836637	1.42223300068305
"CD80"	3.34056226902641	2.23572705983806	3.03913839390696	1.20789285164133	0	2.61823865559545	0.910732661902913	2.61588707391606	2.55581615506164	4.25701061820602	1.96716860753263	2.91073266190291	3.27052894238072	2.23572705983806	2.01792190799726	2.64385618977472	1.61823865559545	3.4931349223055	3.05484847699562	2.27202318906105	1.96347412397489	2.72027846523333	1.46466826700344	3.60762622084549	3.13257684267001	1.9297909977186	3.54473265593262	2.65764000520782	2.21101219348551	0.879705766282288	3.07210580048042	1.51601514700366	1.59931779369823	2.41683974191283	3.24031432933371	2.19219416528334	2.32192809488736	2.46988597627446	3.31179371775365	2.48284828306847	1.6507645591169	2.4594316186373	2.67355642399014	1.7311832415722	1.13093086982645	0	1.37295209791183	1.23878685958712	1.95233356636969	1.6915341649192	2.82984955984469	1.30451104180995	1.26303440583379	1.33913738491959	2.04264433740849	0.963474123974886	2.10433665981474	0.475084882948783	1.58976348698498	1.09085343045111	2.06350294230616	2.15704371014558	0.650764559116902	2.13093086982645	1.99638874644762	1.54101915313356	1.52606881166759	1.36737106564853	0.84799690655495	2.05658352836637	1.72683121703249	2.12101540096137	1.96347412397489	1.8073549220576	1.60880924267552	2.31903981556254	1.95233356636969	1.97819562968165	2.70487196445635	2.36176835941915	2.4905701304462	1.06350294230616	2.08406426478847	1.84799690655495	1.41683974191283	2.33342373372519	1.4594316186373	2.70487196445635	2.37851162325373	1.58014548442338	2.40053792958373	2.62058641045188	1.85996954822103	1.9297909977186	1.28095631383106	1.70043971814109	1.94485844580754	2.65306001710456	1.40053792958373	2.08746284125034	1.64154602908752	3.11270013274936	2.18586654531133	1.84799690655495	1.43829285157915	2.06350294230616	2.65992455840238	2.79701297783614	2.81352468929781	2.47248777146274	2.82171021503467
"FBXO39"	0	1.65992455840238	0	0	1.89141918684608	1.33342373372519	0	0	0	0.27500704749987	0.214124805352847	0.704871964456353	1.43829285157915	0.333423733725192	0.0426443374084937	1.54596836910529	0.214124805352847	0.505890929729957	0.321928094887362	0.150559676575381	0.0426443374084937	0.150559676575381	0	0.263034405833794	0.505890929729957	0.238786859587116	0.286881147788162	0.37851162325373	0.389566811762726	0.137503523749935	0.176322772640463	0.0426443374084937	0	1.57531233068744	0.176322772640463	1.70487196445635	0.0976107966264223	0.263034405833794	0.389566811762726	0.956056652412403	0.0426443374084937	0.137503523749935	0	0	0	0	0	0	0	0	0	0.669026765509631	0	0.565597175854225	0.584962500721156	0.124328135002202	0.0426443374084937	0.176322772640463	0.333423733725192	0.16349873228288	0.0426443374084937	1.38956681176273	0.263034405833794	0.189033824390017	0.422233000683048	0.739848102699327	0.176322772640463	0.286881147788162	0.214124805352847	0.150559676575381	0.176322772640463	0.137503523749935	0.516015147003665	0.0426443374084937	0	0	1.18269229751619	0.137503523749935	0.356143810225275	0.176322772640463	0.124328135002202	0.0840642647884745	0.070389327891398	0.422233000683048	0.189033824390017	0.0840642647884745	0	1.98185265328974	0.0426443374084937	0.111031312388744	0.238786859587116	0.286881147788162	0.0976107966264223	0.070389327891398	2.60880924267552	0.124328135002202	0.22650852980868	0.286881147788162	0.263034405833794	0.0426443374084937	0.464668267003444	0.189033824390017	0.189033824390017	0.0426443374084937	0.27500704749987	0.298658315564515	0	1.23266075679027	0.263034405833794	0.575312330687437	0.0840642647884745
"AF165138.7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PRKAG3"	1.32768736417605	1.04264433740849	0	1.790772037862	0	0	1.38404980679516	0.75702324650746	1.87578006306849	2.87970576628229	0	0.0285691521967709	0	0.910732661902913	0.0285691521967709	0.070389327891398	0	0	0	0.0565835283663675	0	0	0.0285691521967709	0	0.516015147003665	0	0	0	0.189033824390017	0	0	0.070389327891398	0	0.20163386116965	3.77294133783134	0	0.55581615506164	0.0285691521967709	0	0	0.137503523749935	0.0285691521967709	2.06695024392463	1.25701061820602	0	0	0	1.90689059560852	0.765534746362977	0	0	0	0.0285691521967709	0	0	0.0565835283663675	0	0	0	0	0	0	0	0.0285691521967709	0.389566811762726	0	0	0	0	0	0	0.0285691521967709	0.124328135002202	2.03562390973072	0.6959938131099	1.14404636961671	0	0	0.887525270741587	0	0	0.150559676575381	0	0	0	0.584962500721156	0	0	0	0	0	0	0	0.22650852980868	0	0	0	0	0	0	0	0	0	0.505890929729957	0	0	0	0.070389327891398	0	0.111031312388744	0
"MURC"	0.464668267003444	0.910732661902913	1.06350294230616	0	0	0	0	0	0	0.389566811762726	0.214124805352847	0.27500704749987	0.464668267003444	0.356143810225275	0.150559676575381	0.27500704749987	0.111031312388744	0.678071905112638	0.189033824390017	0.485426827170242	0.22650852980868	0.411426245726465	0.464668267003444	0.411426245726465	0.495695162624069	0.0976107966264223	0.214124805352847	0.20163386116965	1.02856915219677	0.189033824390017	0.150559676575381	0.124328135002202	0	0.124328135002202	0.594548549550354	0.356143810225275	0.84799690655495	0.389566811762726	0.400537929583729	0.367371065648529	0.687060688339892	0.863938450423971	2.41142624572647	0	0	0	0	0	0	0	0	0.189033824390017	0.286881147788162	0.411426245726465	0.31034012061215	0.214124805352847	0.333423733725192	0.137503523749935	0.189033824390017	0.150559676575381	0.22650852980868	0.333423733725192	0.111031312388744	0.422233000683048	0.238786859587116	0.263034405833794	0.263034405833794	0.263034405833794	0.27500704749987	0.37851162325373	0.464668267003444	0.22650852980868	0.286881147788162	0.505890929729957	0	0	1.57531233068744	0.839959587489532	0.565597175854225	1.01435529297707	0.432959407276106	0.464668267003444	0.565597175854225	0.0840642647884745	0.238786859587116	0.443606651475615	0.250961573533219	0.0840642647884745	0.27500704749987	0.321928094887362	0.389566811762726	0.214124805352847	0.333423733725192	0.31034012061215	0.475084882948783	0.31034012061215	0.214124805352847	0.485426827170242	0.214124805352847	0.238786859587116	0.389566811762726	0.575312330687437	0.321928094887362	0.137503523749935	0.27500704749987	0.263034405833794	0.432959407276106	0.298658315564515	0.432959407276106	0.495695162624069	0.344828496997441
